Date,Close,High,Low,Open,Volume,"('Close', 'OXLC')","('High', 'OXLC')","('Low', 'OXLC')","('Open', 'OXLC')","('Volume', 'OXLC')"
2024-06-03,19.672021865844727,19.815874948310935,19.63605756630486,19.779912020668824,910960.0,,,,,
2024-06-04,19.528165817260746,19.77991040589714,19.49220289255453,19.636055963277016,798740.0,,,,,
2024-06-05,19.564132690429688,19.672022850654923,19.528168389089394,19.63605854931463,658420.0,,,,,
2024-06-06,19.92376518249512,19.99569103311322,19.60009336712301,19.672020589638777,621320.0,,,,,
2024-06-07,20.463214874267575,20.535140716382298,19.959725748079546,20.03165296209176,1059200.0,,,,,
2024-06-10,20.139543533325195,20.786885729659712,20.103580611488983,20.391288101871265,3064700.0,,,,,
2024-06-11,20.06761741638184,20.28339907490493,19.95972727306909,20.24743477920228,675720.0,,,,,
2024-06-12,20.211471557617188,20.31936169934036,20.13954433916921,20.28339877606517,701820.0,,,,,
2024-06-13,19.85183906555176,20.319363980094742,19.743948911718416,20.28340105278288,1208420.0,,,,,
2024-06-14,20.07079124450684,20.107283035395085,19.88832950592041,19.9613144797695,489540.0,,,,,
2024-06-17,19.815343856811523,20.070790560542022,19.74235888544959,20.03429877089733,678100.0,,,,,
2024-06-18,19.815343856811523,19.924820617818156,19.74235888544959,19.778852067166827,563520.0,,,,,
2024-06-20,19.632884979248047,19.88833172012289,19.45042322034784,19.815346738148257,1054680.0,,,,,
2024-06-21,19.66937828063965,19.66937828063965,19.559900111004765,19.66937828063965,457820.0,,,,,
2024-06-24,19.924819946289062,19.99780491519117,19.705866431655227,19.705866431655227,1639360.0,,,,,
2024-06-25,19.77885055541992,19.99780406069802,19.74235737649195,19.99780406069802,420000.0,,,,,
2024-06-26,19.77885055541992,19.924819094914508,19.74235737649195,19.77885055541992,646420.0,,,,,
2024-06-27,19.70586585998535,19.851835793554965,19.66937407262917,19.815342614126337,812020.0,,,,,
2024-06-28,19.77885055541992,19.88832730805897,19.705865589636414,19.77885055541992,841200.0,,,,,
2024-07-01,19.74236297607422,19.85184115183731,19.6693793816626,19.85184115183731,2266840.0,,,,,
2024-07-02,19.888328552246094,19.99780531173386,19.742358611547388,19.778851792758324,796940.0,,,,,
2024-07-03,20.10728073120117,20.14377390998008,19.924819013523948,19.924819013523948,526100.0,,,,,
2024-07-05,20.253252029418945,20.253252029418945,20.034298510254235,20.18026705900653,670740.0,,,,,
2024-07-08,20.39922332763672,20.435715119234874,20.289745168697007,20.36273014396594,791680.0,,,,,
2024-07-09,20.508699417114254,20.508699417114254,20.2897444985394,20.43571444425597,557900.0,,,,,
2024-07-10,20.691160202026367,20.727651990741656,20.47220529351713,20.54519026302021,695660.0,,,,,
2024-07-11,20.435714721679688,20.72765322500345,20.180268009244173,20.6911614341152,1059000.0,,,,,
2024-07-12,20.36273002624512,20.618176742173294,20.326238234857925,20.472206792479305,812180.0,,,,,
2024-07-15,20.58168029785156,20.65466386412643,20.43571038115724,20.5086953395044,1096320.0,,,,,
2024-07-16,20.6546688079834,20.72765378380009,20.54519204029468,20.6546688079834,1357220.0,,,,,
2024-07-17,20.72883415222168,20.72883415222168,20.50634135085545,20.6546698850996,740960.0,,,,,
2024-07-18,20.54342269897461,20.728832646024685,20.469258437241454,20.728832646024685,651180.0,,,,,
2024-07-19,20.617584228515625,20.80299416371654,20.46925712909422,20.543421386087697,1203920.0,,,,,
2024-07-22,20.8400821685791,20.8400821685791,20.61758934241253,20.691753617801385,461920.0,,,,,
2024-07-23,20.877159118652344,20.877159118652344,20.76591343672586,20.80299485917949,371480.0,,,,,
2024-07-24,20.135522842407227,20.840081307646244,20.024277141202603,20.765917035321216,1738880.0,,,,,
2024-07-25,20.469257354736328,20.61758445579281,20.24676458130326,20.283847417491558,457620.0,,,,,
2024-07-26,20.803001403808597,20.84008425249409,20.54342853584031,20.72883853556968,551220.0,,,,,
2024-07-29,20.617584228515625,20.80299416371654,20.543421386087697,20.80299416371654,2071240.0,,,,,
2024-07-30,20.617584228515625,20.691748485509105,20.506338550308183,20.691748485509105,559500.0,,,,,
2024-07-31,20.54342269897461,20.76591406960845,20.469258437241454,20.76591406960845,914940.0,,,,,
2024-08-01,20.469257354736328,20.72883154979213,20.35801167530257,20.691748713603832,687880.0,,,,,
2024-08-02,20.24676513671875,20.32092939656427,20.024273771747797,20.28384797392431,909540.0,,,,,
2024-08-05,19.31971740722656,19.76470159738853,18.94889748451921,19.579291636034856,1878020.0,,,,,
2024-08-06,19.69053649902344,19.80178360279378,19.542209384939124,19.69053649902344,1014520.0,,,,,
2024-08-07,20.135522842407227,20.283851387057283,19.838867167672948,19.913031439997976,727380.0,,,,,
2024-08-08,20.617584228515625,20.654667064295136,20.209682936899828,20.246764358113797,667460.0,,,,,
2024-08-09,20.50634002685547,20.65466855152273,20.32093007830421,20.61758571307309,691960.0,,,,,
2024-08-12,20.432174682617188,20.654667457836855,20.320929002290136,20.654667457836855,864280.0,,,,,
2024-08-13,20.209686279296875,20.58050621102709,20.135522010037675,20.58050621102709,2267520.0,,,,,
2024-08-14,19.61637687683105,20.28385253644733,19.57929403128431,20.20968825991976,1373960.0,,,,,
2024-08-15,19.579288482666016,19.801781249196,19.54220706219378,19.690534158648248,1575480.0,,,,,
2024-08-16,19.428390502929688,19.843365258421947,19.277489806880308,19.617015653443566,1329880.0,,,,,
2024-08-19,19.617015838623047,19.730190642180577,19.428390686328594,19.428390686328594,813840.0,,,,,
2024-08-20,19.767921447753903,19.84337037614162,19.654745176980214,19.654745176980214,423060.0,,,,,
2024-08-21,20.03199005126953,20.18289074462462,19.881090797010117,19.91881525080105,588480.0,,,,,
2024-08-22,19.918813705444336,20.06971438709213,19.84336336462044,20.06971438709213,318460.0,,,,,
2024-08-23,20.03199005126953,20.069715944156137,19.91881525080105,19.91881525080105,1243560.0,,,,,
2024-08-26,20.06971740722656,20.18289221594542,19.956542598507703,20.18289221594542,641460.0,,,,,
2024-08-27,19.767921447753903,20.069721478592943,19.73019554446399,20.03199557530303,744300.0,,,,,
2024-08-28,19.956544876098636,20.03199379779149,19.692469332885832,19.692469332885832,769560.0,,,,,
2024-08-29,20.03199005126953,20.03199005126953,19.95654114368765,19.95654114368765,366940.0,,,,,
2024-08-30,20.22061538696289,20.296065734343973,20.06971613129641,20.06971613129641,879220.0,,,,,
2024-09-03,20.10743904113769,20.258339724310307,20.069714589892325,20.22061383396937,459860.0,,,,,
2024-09-04,20.145166397094727,20.220615305074578,20.0697160500192,20.107440504009126,382040.0,,,,,
2024-09-05,20.22061538696289,20.33379162758235,20.18289093282019,20.18289093282019,501960.0,,,,,
2024-09-06,20.145166397094727,20.296065652150105,19.994265702943675,20.220615305074578,601040.0,,,,,
2024-09-09,20.29606819152832,20.371518548043948,20.1828933763028,20.22061783501269,603320.0,,,,,
2024-09-10,20.371517181396484,20.44696753285044,20.258342373763437,20.333792725217386,532620.0,,,,,
2024-09-11,20.25834274291992,20.409242009481822,20.14516793322455,20.37151755261529,669540.0,,,,,
2024-09-12,20.06971740722656,20.371517376842103,20.03199151158976,20.371517376842103,1040440.0,,,,,
2024-09-13,20.10743904113769,20.182889382724,20.031988699551388,20.182889382724,1028820.0,,,,,
2024-09-16,20.06907081604004,20.222563341212,19.99232455345406,20.222563341212,974420.0,,,,,
2024-09-17,19.915576934814453,20.14581422615965,19.877203077048254,20.10744183220645,782280.0,,,,,
2024-09-18,19.992321014404297,20.06906726340462,19.91557622921692,19.992321014404297,791240.0,,,,,
2024-09-19,19.95395278930664,20.14581771997305,19.915580388698658,20.14581771997305,756020.0,,,,,
2024-09-20,19.915576934814453,20.03069558048705,19.877203077048254,19.992321722720853,501400.0,,,,,
2024-09-23,19.95395278930664,19.99232518991462,19.915580388698658,19.95395278930664,487040.0,,,,,
2024-09-24,20.03069496154785,20.06906735431536,19.95394871219988,19.95394871219988,713960.0,,,,,
2024-09-25,20.06907081604004,20.10744467923963,20.030698416653653,20.030698416653653,459720.0,,,,,
2024-09-26,20.03069496154785,20.14581360366334,20.03069496154785,20.10744121089583,487300.0,,,,,
2024-09-27,19.83883476257324,20.14581836876316,19.80046089691619,20.06907210126236,2041340.0,,,,,
2024-09-30,20.107440948486328,20.145813340753065,19.91557605952677,19.91557605952677,797580.0,,,,,
2024-10-01,20.03069496154785,20.22255985301131,19.91557631943237,20.18418599643085,634440.0,,,,,
2024-10-02,20.184186935424805,20.184186935424805,19.953949640482904,20.03069589340121,602020.0,,,,,
2024-10-03,20.107440948486328,20.29930583744588,20.06906709240666,20.222559589099472,2332760.0,,,,,
2024-10-04,20.184186935424805,20.260933188343117,20.145814540872163,20.22256079379047,428900.0,,,,,
2024-10-07,20.22256088256836,20.337679530544687,20.18418702403423,20.26093327728946,628000.0,,,,,
2024-10-08,20.29930686950684,20.376051657942185,20.260933011476155,20.260933011476155,452980.0,,,,,
2024-10-09,20.376052856445312,20.414426716733114,20.337680459970606,20.376052856445312,583000.0,,,,,
2024-10-10,20.33767890930176,20.452797553761624,20.2993065157528,20.414425160212662,750920.0,,,,,
2024-10-11,20.29930686950684,20.414425515972862,20.29930686950684,20.376051657942185,581540.0,,,,,
2024-10-14,20.29930686950684,20.376051657942185,20.260933011476155,20.376051657942185,858160.0,,,,,
2024-10-15,20.22256088256836,20.376051925265784,20.18418702403423,20.376051925265784,900180.0,,,,,
2024-10-16,20.26093292236328,20.337679174274086,20.18418667045248,20.299306780225187,962700.0,,,,,
2024-10-17,20.339008331298828,20.41708543883871,20.26093271295591,20.299970522127367,692000.0,,,,,
2024-10-18,20.26093292236328,20.41708564986001,20.221893623591367,20.378047840285067,607940.0,,,,,
2024-10-21,20.378047943115234,20.378047943115234,20.22189372563356,20.33900864414632,660540.0,,,,,
2024-10-22,20.378047943115234,20.41708575288716,20.33900864414632,20.378047943115234,368400.0,,,,,
2024-10-23,20.26093292236328,20.378047840285067,20.221893623591367,20.378047840285067,366000.0,,,,,
2024-10-24,20.53420066833496,20.53420066833496,20.260933021578296,20.260933021578296,548200.0,,,,,
2024-10-25,20.53420066833496,20.53420066833496,20.456125048802765,20.456125048802765,272800.0,,,,,
2024-10-28,20.456127166748047,20.53420279436388,20.417087863742992,20.49516498055597,437580.0,,,,,
2024-10-29,20.417085647583008,20.456124946350567,20.339008539244865,20.417085647583008,397940.0,,,,,
2024-10-30,20.49516487121582,20.53420268481548,20.41708775481938,20.41708775481938,306940.0,,,,,
2024-10-31,20.53420066833496,20.573239967298043,20.37804794007358,20.573239967298043,660200.0,,,,,
2024-11-01,20.573240280151367,20.65131739006785,20.53420098059462,20.573240280151367,438060.0,,,,,
2024-11-04,20.53420066833496,20.729392695559422,20.456125048802765,20.573239967298043,675460.0,,,,,
2024-11-05,20.69035530090332,20.69035530090332,20.53420108031204,20.573240380058365,317660.0,,,,,
2024-11-06,20.807470321655277,20.96362454299633,20.69035540024799,20.807470321655277,1017420.0,,,,,
2024-11-07,21.002660751342773,21.119775663814814,20.84650803111235,20.88554583887073,694820.0,,,,,
2024-11-08,21.27593421936035,21.27593421936035,21.080742162302,21.119779978034785,640560.0,,,,,
2024-11-11,21.27593421936035,21.43208846068592,21.23689640362757,21.39304915575592,862760.0,,,,,
2024-11-12,20.88554954528809,21.39304858219397,20.807472426718604,21.354010767507816,1081520.0,,,,,
2024-11-13,21.080739974975582,21.11977778665783,20.88554793817026,20.88554793817026,1136760.0,,,,,
2024-11-14,20.963624954223636,21.158816990130376,20.846510030519,21.1197776894308,1173780.0,,,,,
2024-11-15,20.84451484680176,21.082737267789863,20.80481161483081,20.96362605729581,846680.0,,,,,
2024-11-18,20.76510429382324,20.963623458228017,20.725401066774698,20.884215489549906,846300.0,,,,,
2024-11-19,20.8048095703125,20.884216026451007,20.725401599592928,20.76510482766218,556760.0,,,,,
2024-11-20,20.72540283203125,20.84451403790304,20.685698087019883,20.72540283203125,689720.0,,,,,
2024-11-21,20.68569564819336,20.844511580352243,20.645992422444127,20.765103614272803,941060.0,,,,,
2024-11-22,20.72540283203125,20.76510606246146,20.645994856589677,20.685698087019883,696420.0,,,,,
2024-11-25,20.72540283203125,20.84451403790304,20.685698087019883,20.804810807472823,813040.0,,,,,
2024-11-26,20.72540283203125,20.76510606246146,20.685698087019883,20.72540283203125,813740.0,,,,,
2024-11-27,20.72540283203125,20.804810807472823,20.645994856589677,20.76510606246146,540980.0,,,,,
2024-11-29,20.88421630859375,20.963624280386117,20.765105108195748,20.765105108195748,2185240.0,,,,,
2024-12-02,20.84451484680176,20.96362605729581,20.76510686827865,20.884218078772705,751920.0,,,,,
2024-12-03,20.84451484680176,20.884218078772705,20.80481161483081,20.884218078772705,758120.0,,,,,
2024-12-04,21.043031692504883,21.043031692504883,20.84451252559446,20.84451252559446,887840.0,,,,,
2024-12-05,20.8048095703125,21.082735195959405,20.76510482766218,21.04303196789015,917200.0,,,,,
2024-12-06,20.84451484680176,20.96362605729581,20.76510686827865,20.884218078772705,607240.0,,,,,
2024-12-09,20.8048095703125,20.92392076910133,20.8048095703125,20.884216026451007,643740.0,,,,,
2024-12-10,20.76510429382324,20.923920231179476,20.725401066774698,20.884215489549906,724440.0,,,,,
2024-12-11,20.84451484680176,20.884218078772705,20.76510686827865,20.84451484680176,606040.0,,,,,
2024-12-12,20.84451484680176,20.923922825324865,20.80481161483081,20.84451484680176,952280.0,,,,,
2024-12-13,20.8048095703125,20.92392076910133,20.76510482766218,20.92392076910133,1106000.0,,,,,
2024-12-16,20.8048095703125,20.884216026451007,20.76510482766218,20.844512798381757,1619980.0,,,,,
2024-12-17,20.60281753540039,20.84520300763246,20.27963639207455,20.8048059426102,3501100.0,,,,,
2024-12-18,20.400829315185547,20.64321478963933,20.3200336433512,20.60281772424679,1426440.0,,,,,
2024-12-19,20.400829315185547,20.4816249870199,20.27963657795865,20.44122638057809,1198860.0,,,,,
2024-12-20,20.441225051879883,20.562419322278306,20.32003232253063,20.36043092634649,1032340.0,,,,,
2024-12-23,20.643217086791992,20.643217086791992,20.481627266191037,20.481627266191037,1285740.0,,,,,
2024-12-24,20.84520530700684,20.84520530700684,20.643216877516267,20.643216877516267,508380.0,,,,,
2024-12-26,20.72401237487793,20.926000802588337,20.68361530575561,20.84520512329429,828860.0,,,,,
2024-12-27,20.643217086791992,20.845205518330268,20.522024336078918,20.72401276761719,843460.0,,,,,
2024-12-30,20.400829315185547,20.60281772424679,20.360432249793003,20.52202205241244,1482640.0,,,,,
2024-12-31,20.48162651062012,20.60281925686237,20.44122790117311,20.52202357901774,1172780.0,,,,,
2025-01-02,20.562423706054688,20.683616461241456,20.5220250936261,20.562423706054688,941980.0,,,,,
2025-01-03,20.60281753540039,20.724010271516427,20.60281753540039,20.64321460042265,2786340.0,,,,,
2025-01-06,20.683618545532227,20.683618545532227,20.60282285358276,20.643219929032668,844820.0,,,,,
2025-01-07,20.60281753540039,20.764408877587936,20.52202186430662,20.683613206494165,813860.0,,,,,
2025-01-08,20.60281753540039,20.683613206494165,20.48162479928436,20.60281753540039,615560.0,,,,,
2025-01-10,20.48162651062012,20.60281925686237,20.48162651062012,20.562422188464748,790080.0,,,,,
2025-01-13,20.52202415466309,20.56242276524328,20.44122847455213,20.48162708513232,804320.0,,,,,
2025-01-14,20.643217086791992,20.72401276761719,20.562422947016227,20.60282001690411,721500.0,,,,,
2025-01-15,20.84520530700684,20.84520530700684,20.72401255752238,20.72401255752238,857380.0,,,,,
2025-01-16,20.8048095703125,20.926002327560727,20.764412498246266,20.8048095703125,1309380.0,,,,,
2025-01-17,20.887041091918945,21.01038944794523,20.804808331748276,20.928158256234003,844440.0,,,,,
2025-01-21,20.845924377441406,20.928157133199356,20.804807215332755,20.8870399710907,1025900.0,,,,,
2025-01-22,20.804807662963867,20.92815758348443,20.804807662963867,20.845924825957187,800700.0,,,,,
2025-01-23,20.928157806396484,20.969273401368344,20.845925047993354,20.88704064296521,509920.0,,,,,
2025-01-24,21.0515079498291,21.09262354829712,20.96927518443353,20.96927518443353,469640.0,,,,,
2025-01-27,21.01038932800293,21.09262208770416,20.928158136761137,21.01038932800293,792840.0,,,,,
