Date,Close,High,Low,Open,Volume,"('Close', 'DHI')","('High', 'DHI')","('Low', 'DHI')","('Open', 'DHI')","('Volume', 'DHI')"
2024-07-02,133.49130249023438,133.8862119168927,131.3291379769319,132.2966766176251,3632800.0,,,,,
2024-07-03,134.30087280273438,136.0187604636218,132.7212049491715,132.73108747708486,1616800.0,,,,,
2024-07-05,133.83685302734375,135.0709638955729,132.96803415536482,134.53783462902308,1657100.0,,,,,
2024-07-08,134.44894409179688,136.038479219503,133.32343577598695,134.88335345313183,1666000.0,,,,,
2024-07-09,134.271240234375,135.93976026236572,133.5801412755459,134.271240234375,1721800.0,,,,,
2024-07-10,137.81561279296875,138.5363443214866,135.01171676958342,135.22892146792736,2926300.0,,,,,
2024-07-11,147.8267059326172,148.656039738973,141.89310734870114,142.20903184150032,4564700.0,,,,,
2024-07-12,151.78575134277344,153.3752865552943,148.94235541855522,148.9818403331346,4024000.0,,,,,
2024-07-15,150.22584533691406,152.81253679186497,149.742068472701,152.01283539181247,2547300.0,,,,,
2024-07-16,160.1974334716797,160.57260793854869,152.41761000139823,152.930989196787,3237700.0,,,,,
2024-07-17,155.5078125,160.15794815156343,155.09315312101148,158.37095830467447,4137400.0,,,,,
2024-07-18,171.21559143066406,175.21411337233295,163.46538476824793,165.10427243543407,9608600.0,,,,,
2024-07-19,171.63026428222656,174.80933510678062,168.9547203370139,171.54141191463577,4125200.0,,,,,
2024-07-22,174.90805053710938,175.74723680123404,169.84325524048063,172.3213441825358,3653700.0,,,,,
2024-07-23,174.315673828125,176.43835336947328,172.59780129553857,174.5526285168532,3051100.0,,,,,
2024-07-24,168.89547729492188,174.7007243371837,168.7769924123411,173.5455984196189,3280400.0,,,,,
2024-07-25,170.50473022460938,174.34528209621524,168.16486117289884,170.09007083980163,2838500.0,,,,,
2024-07-26,174.69085693359375,177.8600450781616,173.32839376966965,175.30297107862432,3353900.0,,,,,
2024-07-29,176.4383544921875,177.5144954637888,173.96025043439258,175.63863806195187,1527700.0,,,,,
2024-07-30,178.14634704589844,179.06451815944445,174.9870267223882,177.44536555209373,2011200.0,,,,,
2024-07-31,177.64283752441406,183.07292503708803,175.62877533005616,179.05466811142043,3137100.0,,,,,
2024-08-01,177.0692596435547,181.1832432012721,175.32872001298816,179.4130366533653,2815400.0,,,,,
2024-08-02,175.65505981445312,178.92844026217176,171.79820991018985,172.7970312725792,3179700.0,,,,,
2024-08-05,171.80810546875,173.50907915435573,165.17234337838272,166.07226502356704,2919400.0,,,,,
2024-08-06,171.71910095214844,175.74408368101365,169.0390737803256,171.62020116957646,2250700.0,,,,,
2024-08-07,167.1304473876953,175.43751684315887,166.75464628666597,173.92444358584223,3204000.0,,,,,
2024-08-08,170.8191680908203,171.72898876905506,167.13043548547958,168.95997587442255,2270100.0,,,,,
2024-08-09,171.0565185546875,173.67719686262944,170.84883504255413,171.45208751400338,2833900.0,,,,,
2024-08-12,170.16647338867188,171.9663316916124,168.58416744082243,170.53237541449204,2069700.0,,,,,
2024-08-13,173.10360717773438,174.9924813568675,171.36308267229592,171.96633512934932,1803700.0,,,,,
2024-08-14,172.28280639648438,174.8936007607867,172.0751228844427,174.56724957900036,1522000.0,,,,,
2024-08-15,173.350830078125,174.9825858409098,170.7993848672018,173.6475143159029,1706400.0,,,,,
2024-08-16,176.0506591796875,176.71324549842208,173.16296347072932,173.16296347072932,2000200.0,,,,,
2024-08-19,179.4427032470703,179.46248622192428,176.1594386507669,177.64284487505788,2088300.0,,,,,
2024-08-20,177.62306213378906,181.93483016833133,177.0198096648512,180.6096575611526,1483900.0,,,,,
2024-08-21,184.3972930908203,185.04998037314115,179.91739232814197,179.91739232814197,2722200.0,,,,,
2024-08-22,183.68524169921875,185.7817841994077,181.87548441104173,184.0808106309568,2212300.0,,,,,
2024-08-23,189.66831970214844,190.2814712237397,184.77308201212372,185.48511823139887,3421800.0,,,,,
2024-08-26,186.968505859375,191.4879571034742,186.58282086989945,191.1912728600344,2553700.0,,,,,
2024-08-27,185.4653167724609,186.4641532224501,184.1005933965156,185.4158819735401,1458200.0,,,,,
2024-08-28,185.4950256347656,187.3838849086452,184.12038793803129,184.4764060637344,1329200.0,,,,,
2024-08-29,184.782958984375,186.99816909988664,183.39843757219307,185.66311266562465,956300.0,,,,,
2024-08-30,186.67184448242188,187.1860962280454,182.62709356835708,185.92025738496392,1659600.0,,,,,
2024-09-03,182.44906616210935,188.25412386506815,180.5503081669506,186.72126787871983,1923100.0,,,,,
2024-09-04,182.15240478515625,182.31063841044175,179.62072714054403,181.2821349360749,1544400.0,,,,,
2024-09-05,181.68760681152344,183.4973643280478,180.52065266267635,182.45897688873197,1368200.0,,,,,
2024-09-06,184.0808258056641,187.08718916867008,182.34030123655413,182.34030123655413,2657300.0,,,,,
2024-09-09,185.445556640625,187.5420992260817,183.76436597738208,184.436836206684,1901800.0,,,,,
2024-09-10,185.45542907714844,187.58163844728244,184.00168989459624,186.8498344302066,1706200.0,,,,,
2024-09-11,183.11166381835935,184.26871883641263,179.2646977003916,183.2006645682124,1905800.0,,,,,
2024-09-12,186.7212829589844,187.2948685074905,183.45778626092653,183.89292116599933,1206600.0,,,,,
2024-09-13,192.64501953125,192.8428040045391,188.88705417880496,189.4804226886603,2563300.0,,,,,
2024-09-16,192.4472503662109,194.54379311182373,189.86612279600365,194.28667478509416,1923000.0,,,,,
2024-09-17,193.1889495849609,193.78230303994823,190.65725687105257,193.55485163670252,1537600.0,,,,,
2024-09-18,192.04177856445312,195.36460922039413,190.53858931557795,193.3372842954618,2753900.0,,,,,
2024-09-19,194.8800201416016,197.6391642000904,191.89342468470312,196.37332541504503,2203400.0,,,,,
2024-09-20,189.7672271728516,192.2099041453737,188.92662421356644,190.34081276660064,5339900.0,,,,,
2024-09-23,191.31985473632807,192.4769097965787,188.9365117478688,190.87482079085677,1941800.0,,,,,
2024-09-24,190.24191284179688,192.23957093035412,188.7585065076185,192.16045411506587,1542800.0,,,,,
2024-09-25,185.0994110107422,188.66947562185229,184.5851593384805,188.1750069227511,2560200.0,,,,,
2024-09-26,185.93011474609372,186.394916530304,184.595058312926,186.2861328129359,2066200.0,,,,,
2024-09-27,188.2442626953125,190.9737248141627,186.93885792760872,187.63111117260817,1550700.0,,,,,
2024-09-30,188.65960693359372,188.91672524551927,185.85101302723092,187.1564177415953,1828500.0,,,,,
2024-10-01,190.58804321289065,191.11217889995785,187.59156368494425,189.87600697951828,1695800.0,,,,,
2024-10-02,188.4519195556641,189.67820743580788,186.45426166558744,188.46181858783504,2002600.0,,,,,
2024-10-03,188.10580444335935,189.1244088391143,185.56422788017295,187.40365219396125,1902700.0,,,,,
2024-10-04,182.5974273681641,189.0156374557636,179.85806614837333,188.17503450806944,2541700.0,,,,,
2024-10-07,183.11166381835935,183.418232016734,179.6108167575937,181.96449274251597,1935700.0,,,,,
2024-10-08,183.42811584472656,185.307106072608,182.21172699419537,183.50723265232045,1174200.0,,,,,
2024-10-09,183.2105407714844,183.78412628517745,181.81615047938973,183.20065682969204,1395000.0,,,,,
2024-10-10,181.3612518310547,183.17100930985825,180.42176420172757,180.97556680048928,1535900.0,,,,,
2024-10-11,180.7975616455078,182.8842052916472,180.7085458017952,181.6381494695474,1554800.0,,,,,
2024-10-14,185.04010009765625,185.3466683146682,180.7975647735429,181.19313374581847,1751900.0,,,,,
2024-10-15,187.30474853515625,190.06389249375184,185.92024212975969,186.90917958789663,2360700.0,,,,,
2024-10-16,190.3012237548828,190.4199065085121,188.4123647186416,188.7980497154643,1447100.0,,,,,
2024-10-17,188.8376007080078,190.4891244181437,187.16629402392164,189.8759880355749,2094200.0,,,,,
2024-10-18,192.40765380859372,193.33725735811507,188.8969230994388,189.8660925944644,2234700.0,,,,,
2024-10-21,184.2093811035156,191.2308278708365,183.89291387964255,191.0627103168993,1853300.0,,,,,
2024-10-22,178.39442443847656,181.30190293039388,177.61317049941806,180.7777672936864,3246300.0,,,,,
2024-10-23,178.2955322265625,179.3141517171623,176.7527921669953,177.5439451716419,2308200.0,,,,,
2024-10-24,180.6788787841797,182.29085174290248,180.08552533635955,180.4712103589387,1627100.0,,,,,
2024-10-25,177.2571563720703,181.1634563344996,177.03958892292343,181.03488963546147,1962700.0,,,,,
2024-10-28,178.38455200195312,180.7085460849868,176.61434541739845,179.3042566385181,2432500.0,,,,,
2024-10-29,165.46902465820312,165.87447755235183,151.2975489079049,151.49533338382912,10496500.0,,,,,
2024-10-30,167.41722106933594,169.86979690972075,164.44052465635477,164.46030763135474,4408600.0,,,,,
2024-10-31,167.1304473876953,168.5248529667878,165.46903953259843,166.08217599007617,3088600.0,,,,,
2024-11-01,165.7854766845703,172.46080459971674,164.7767562410848,169.5335430521466,4348200.0,,,,,
2024-11-04,168.8511962890625,173.6574332026269,167.19967245425596,167.4370077996243,3411300.0,,,,,
2024-11-05,171.3531951904297,171.560863603329,165.666804885991,166.38872499509705,3225300.0,,,,,
2024-11-06,164.8657684326172,165.24155440129374,157.99264110382458,161.71105556221923,6636100.0,,,,,
2024-11-07,166.25027465820312,167.4271126333946,164.22294987581355,164.41085040496014,2380600.0,,,,,
2024-11-08,166.92274475097656,167.57544708646532,165.27122102814008,166.1612737828942,2651900.0,,,,,
2024-11-11,165.6074676513672,168.6138307805281,164.82619863606732,167.6248933565954,1767300.0,,,,,
2024-11-12,160.42294311523438,164.5071162280149,160.30399131618063,163.83303586521842,3036100.0,,,,,
2024-11-13,159.72903442382812,163.97182007290357,159.5208536467412,163.17877277493864,2924300.0,,,,,
2024-11-14,162.3163604736328,164.24940308359277,159.42175036326083,159.7290526338031,2303400.0,,,,,
2024-11-15,160.20484924316406,161.9594638496762,159.60015240849708,160.34363137934412,2507200.0,,,,,
2024-11-18,160.04624938964844,161.6026060852515,158.6980734777952,158.72781142888522,1958400.0,,,,,
2024-11-19,160.88885498046875,161.03754472665275,157.2507663046865,159.8975496695923,2262700.0,,,,,
2024-11-20,161.7017364501953,162.0685297440341,160.25443899705982,160.91861181817274,1528100.0,,,,,
2024-11-21,160.4526824951172,162.90120788825675,160.35354591094287,162.34607931956614,2255000.0,,,,,
2024-11-22,162.108154296875,162.59389933867226,160.09580575047246,161.18624762956085,2667400.0,,,,,
2024-11-25,171.4363555908203,174.39044140088964,165.74625723920997,165.74625723920997,4728600.0,,,,,
2024-11-26,167.24313354492188,169.90973225106487,165.8255590178978,169.5132161584519,1826400.0,,,,,
2024-11-27,167.95687866210938,170.2468070056673,167.600023213687,169.36454574167385,1865300.0,,,,,
2024-11-29,167.31251525878906,170.47478173594007,166.98538267914043,169.66190409085206,1148800.0,,,,,
2024-12-02,165.9445037841797,167.8180702256549,164.4773761523767,166.6780751631405,1661600.0,,,,,
2024-12-03,165.4785919189453,167.89737935079353,164.64589906978676,167.1836383011951,1888500.0,,,,,
2024-12-04,159.94712829589844,163.31756052022303,159.4217376572735,162.5839890973695,2267700.0,,,,,
2024-12-05,158.29164123535156,160.65095296085667,158.08347556905417,160.5022631992157,2146000.0,,,,,
2024-12-06,157.13180541992188,161.71164641792697,156.45772504315912,160.5319906324729,2265100.0,,,,,
2024-12-09,159.56051635742188,159.58033157368632,156.34868156662722,158.5493806615222,2950600.0,,,,,
2024-12-10,155.63494873046875,157.22104343039928,154.28677277336385,154.77251786767107,2689600.0,,,,,
2024-12-11,152.3437957763672,155.96206930469796,152.09596944399323,155.32763449886545,3565000.0,,,,,
2024-12-12,149.89529418945312,151.66972417628426,149.51859330212102,150.4603303943315,2416500.0,,,,,
2024-12-13,148.5669403076172,149.092330976679,146.49511558425115,147.575634875256,4895200.0,,,,,
2024-12-16,146.3265838623047,150.82710351253647,145.92014503702572,149.20136333753987,4144200.0,,,,,
2024-12-17,145.43441772460938,148.071278517245,145.03788650029304,146.59424319426043,3904500.0,,,,,
2024-12-18,140.53736877441406,146.812333681405,140.39858662545254,145.86067385558334,3926900.0,,,,,
2024-12-19,136.04676818847656,139.50641459908323,133.82623848961566,134.22275462728462,5216300.0,,,,,
2024-12-20,138.39614868164062,139.54606658573547,136.10623560825252,136.7307477298274,7848000.0,,,,,
2024-12-23,138.87197875976562,138.97111535656995,136.6217262482929,138.04919340987684,2410100.0,,,,,
2024-12-24,139.82362365722656,140.03178931161014,137.89058123592503,138.07891654785138,1162200.0,,,,,
2024-12-26,140.23997497558594,141.11232856065087,138.6737106415466,138.7827548396797,1677400.0,,,,,
2024-12-27,139.060302734375,140.85456286152632,138.4754362525302,139.35769734202904,1624300.0,,,,,
2024-12-30,138.34657287597656,139.25857198712816,136.62171123958694,138.406048777077,2290600.0,,,,,
2024-12-31,138.6043243408203,140.03179137022252,138.14831721431548,139.3378806352104,1866100.0,,,,,
2025-01-02,136.44326782226562,140.4877954669802,135.87823163812686,140.13092493579595,2290100.0,,,,,
2025-01-03,138.67369079589844,139.19908136822735,137.0182128437899,137.95994980591996,2208100.0,,,,,
2025-01-06,138.1483154296875,140.87440516682705,137.9401346488134,139.55596722427617,3472000.0,,,,,
2025-01-07,136.6415252685547,139.96240422825264,136.22517883835013,137.9797935361629,2922900.0,,,,,
2025-01-08,138.68360900878906,139.24866030494988,135.20413276114024,135.72952337364828,3067800.0,,,,,
2025-01-10,135.3330078125,138.574565349012,135.095089088028,137.79144079423492,3523300.0,,,,,
2025-01-13,137.1966552734375,137.2462235664807,135.04552446521322,135.65022133765373,3526200.0,,,,,
2025-01-14,141.915283203125,142.301891700018,140.08136218194653,141.26101801573074,3405400.0,,,,,
2025-01-15,144.14572143554688,148.64624128329294,143.85823439973484,147.70450418118722,4397500.0,,,,,
2025-01-16,145.32537841796875,145.3947619307337,142.0441448216016,144.14572256588403,3468000.0,,,,,
2025-01-17,146.36622619628906,147.96222838560234,145.6624078813066,147.5062364035808,3861300.0,,,,,
2025-01-21,142.45057678222656,152.87911337365952,142.2523187360413,150.57927768477649,6012000.0,,,,,
2025-01-22,145.65248107910156,145.910230138898,142.28204909541864,142.30187943681494,3826200.0,,,,,
2025-01-23,143.97720336914062,145.20641239832068,142.80745511833362,144.95858604551887,2895600.0,,,,,
2025-01-24,141.6773681640625,144.0366798932433,141.45927976256914,143.8086838829985,3234500.0,,,,,
2025-01-27,145.97962951660156,147.24849923379273,141.0528404091796,141.0627631440159,4275100.0,,,,,
2025-01-28,142.6984100341797,145.81110840104546,142.59928856934502,145.64258829731847,3016900.0,,,,,
2025-01-29,140.69595336914062,143.23370763227007,139.724478414592,142.698394301924,3283900.0,,,,,
2025-01-30,144.6611785888672,146.10849101657993,140.8644925110817,141.85579783452033,3566900.0,,,,,
2025-01-31,140.66622924804688,144.72067980218443,140.49770914633316,143.16432307428508,3216400.0,,,,,
2025-02-03,136.2648468017578,138.76292551642638,135.35283252369408,138.643973708905,3347000.0,,,,,
2025-02-04,138.54483032226562,139.33787762778522,135.62048256389886,136.3143932839338,2829100.0,,,,,
2025-02-05,137.71212768554688,141.42952248563006,137.1470915415157,140.60673728807745,3369800.0,,,,,
2025-02-06,134.9860382080078,138.79264685422373,134.63909043556166,137.71212772892756,5360300.0,,,,,
2025-02-07,128.25514221191406,134.24038642959474,126.73397778538092,134.14095777045944,6909000.0,,,,,
2025-02-10,129.4581756591797,130.64129186973298,128.8815227519087,129.23944472294983,4599800.0,,,,,
2025-02-11,129.8459014892578,130.98925514329824,129.10023210514035,129.1996455872799,3855100.0,,,,,
2025-02-12,127.01235961914062,127.67848915634804,125.11338449580823,126.3164045183779,4368300.0,,,,,
2025-02-13,128.59317016601562,129.1797597873536,125.6502625060644,128.46393111919988,3535200.0,,,,,
2025-02-14,129.81607055664062,132.38115978167812,129.49791101731955,129.59733966602784,2477800.0,,,,,
2025-02-18,129.06045532226562,130.24358651255145,127.42992553305793,129.0405665574497,2287400.0,,,,,
2025-02-19,126.0976791381836,127.20127055020411,123.5126931836284,124.69581690683891,3880200.0,,,,,
2025-02-20,127.93698120117188,128.57330033939198,125.29234425834836,126.02807688390293,3269800.0,,,,,
2025-02-21,125.2525863647461,129.0107515921251,124.23847166539296,128.3943363683437,2777100.0,,,,,
2025-02-24,125.6900405883789,127.0421884636452,123.69165192514691,125.35200741223328,3707900.0,,,,,
2025-02-25,131.34718322753906,131.7249939211999,126.28656949177984,126.93281783878882,4873600.0,,,,,
2025-02-26,127.79779052734376,130.52197495514025,127.01235874134332,129.9154965492349,4026000.0,,,,,
2025-02-27,125.70992279052734,128.6130605418628,125.6204385168814,127.042181829781,2969700.0,,,,,
2025-02-28,126.0777816772461,126.49536231257258,124.38760071187365,125.3818265939378,5729600.0,,,,,
2025-03-03,124.95431518554688,127.06207688786546,124.08933589572564,126.2666931097304,3879800.0,,,,,
2025-03-04,125.19292449951172,126.62461223416533,123.870602221552,123.97996767824591,6003700.0,,,,,
2025-03-05,128.6230010986328,128.7423185238758,125.67015651815818,125.76957759207173,3152700.0,,,,,
2025-03-06,133.18650817871094,134.26025880002277,128.55341184584768,130.46232375250014,5837300.0,,,,,
2025-03-07,132.6496124267578,134.3099677925515,130.86995481237716,133.19643968391924,4496600.0,,,,,
2025-03-10,133.1765594482422,137.33243169814992,131.91388827732555,132.94789173357785,4684600.0,,,,,
2025-03-11,131.76475524902344,134.06141461473297,130.79041813007942,132.7291555705691,4203300.0,,,,,
2025-03-12,127.92704010009766,131.99342024288424,127.70830919636354,131.75481574476177,2958000.0,,,,,
2025-03-13,124.56656646728516,128.46393783980406,124.13904901813336,128.1159526994182,3397700.0,,,,,
2025-03-14,126.04795837402344,126.60472245065084,124.48702401461446,125.76957633570971,2668700.0,,,,,
2025-03-17,126.32634735107422,126.9626513551249,125.55085232022132,126.3064661695348,2334500.0,,,,,
2025-03-18,127.11178588867188,128.11595621968377,126.16727427255093,126.64449847962648,1733100.0,,,,,
2025-03-19,129.62718200683594,130.422550616736,126.87317192447136,126.96264861748256,3163000.0,,,,,
2025-03-20,130.37283325195312,133.19643086660176,129.03062236147042,129.44819537456507,4261600.0,,,,,
2025-03-21,128.0960693359375,128.69261098156406,125.22275691184863,126.60473039255538,7754100.0,,,,,
2025-03-24,129.59735107421875,130.0646384570548,127.59894732231216,128.25514005191383,2650100.0,,,,,
2025-03-25,128.76219177246094,131.76475825981987,126.07778485731534,128.49376170042476,3659100.0,,,,,
2025-03-26,128.63294982910156,130.69098952186732,127.54923208495838,128.59317229812734,2663300.0,,,,,
2025-03-27,129.32891845703125,130.5518121755907,128.25515256853348,128.49377226731676,1772400.0,,,,,
2025-03-28,125.26251983642578,130.39272156960394,124.6958113731327,130.39272156960394,2048400.0,,,,,
2025-03-31,126.39593505859376,127.16149324406908,123.66181385257929,125.55084456653032,2316400.0,,,,,
2025-04-01,126.67432403564452,127.52935890618292,124.82506327707006,127.38021592056764,2112800.0,,,,,
2025-04-02,127.23109436035156,127.3802221826149,123.97003450093317,124.52679859829476,3125300.0,,,,,
2025-04-03,121.60376739501952,124.83500156984226,120.40075496632652,124.1986976007045,4161000.0,,,,,
2025-04-04,127.13166809082033,131.14834162212014,117.31865576359964,119.89369719405704,9118000.0,,,,,
2025-04-07,120.11243438720705,128.27503609787777,119.4960191538779,124.72564218050678,5985500.0,,,,,
2025-04-08,114.4354019165039,122.85649667561782,113.1230240050408,122.85649667561782,5445900.0,,,,,
2025-04-09,120.46041107177734,123.08516678401034,109.80230844133234,112.91423271010136,5913000.0,,,,,
2025-04-10,117.1894073486328,119.25739141668456,113.95817323470894,118.61115066217296,3737900.0,,,,,
2025-04-11,119.08837890625,119.30710982124364,113.83886728776996,116.46362309700996,3642500.0,,,,,
2025-04-14,120.32122039794922,122.25002115650034,118.3327685100712,121.27568397923162,3605000.0,,,,,
2025-04-15,119.11820220947266,121.663425662056,118.17369064211574,119.8340460684698,3102000.0,,,,,
2025-04-16,116.86131286621094,119.82410179205236,115.9863968074048,118.5614382401686,4250200.0,,,,,
2025-04-17,120.54989624023438,122.28979164988723,116.86131888201132,120.71891283097573,6395700.0,,,,,
2025-04-21,120.0627212524414,120.4504687448202,117.07009918339072,119.66502937721296,4313700.0,,,,,
2025-04-22,124.23846435546876,124.56656071450452,120.3411007482812,120.97740470107338,4427700.0,,,,,
2025-04-23,124.06945037841795,128.33468037927904,123.76124277819996,126.2865698770329,5367500.0,,,,,
2025-04-24,125.3122329711914,125.75963159071571,123.09510588327676,125.30228858832552,3310600.0,,,,,
2025-04-25,123.84078216552734,125.05373904073684,122.7670239021257,124.7952381692966,3588200.0,,,,,
2025-04-28,124.44725799560548,125.1929274440521,123.13488006975308,123.86066833712488,1934300.0,,,,,
2025-04-29,124.02967834472656,124.57650561204632,122.8564915046654,123.5126842254491,2206600.0,,,,,
2025-04-30,125.6104965209961,125.88888614458548,121.58388617861284,122.89626406273904,2748600.0,,,,,
2025-05-01,124.82506561279295,127.07201070035345,124.24841276645974,125.71986286049564,2549600.0,,,,,
2025-05-02,126.97945404052734,127.73749054162865,125.64293682534677,125.71275477525045,2469200.0,,,,,
2025-05-05,125.34371185302734,127.08916819852608,125.00459827278875,126.06184368128054,2512500.0,,,,,
2025-05-06,121.56355285644533,125.0444970375926,121.43389312274668,124.14683224002474,2947800.0,,,,,
2025-05-07,122.45124053955078,123.29903971433032,121.77300576547864,122.66070199868427,3123900.0,,,,,
2025-05-08,123.51846313476562,124.99462387030012,122.92002247263548,123.47857368559804,3471400.0,,,,,
2025-05-09,121.71316528320312,123.937378754314,121.39399642196962,123.58828900133764,3956100.0,,,,,
2025-05-12,125.81249237060548,128.02672963074428,123.87752690731556,126.02194621824216,3379500.0,,,,,
2025-05-13,126.03192138671876,127.71753593095632,125.7626181493295,127.43825652673414,2971900.0,,,,,
2025-05-14,121.75305938720705,125.76261858474336,121.31419936006702,125.57311707177574,4039400.0,,,,,
2025-05-15,123.06963348388672,123.0796096508859,119.77819845605242,122.10215074378333,3128500.0,,,,,
2025-05-16,125.42350769042967,125.4534285820865,122.55098794758686,123.05965832492456,2415400.0,,,,,
2025-05-19,124.60563659667967,124.8749322302831,122.5509875408152,122.7604413913036,2069200.0,,,,,
2025-05-20,122.3614730834961,125.10433296401908,121.99243101466584,124.16677115160932,1973500.0,,,,,
2025-05-21,119.26952362060548,122.19191645599167,118.86058449438286,121.28427553266962,3698600.0,,,,,
2025-05-22,118.59129333496094,119.07004281682468,117.16500583719944,118.42173654386694,3228700.0,,,,,
2025-05-23,118.3419418334961,118.9902557127881,116.76604227696124,117.66370706293588,2448400.0,,,,,
2025-05-27,121.1645965576172,121.1645965576172,118.81072337744612,119.63856260868018,2683300.0,,,,,
2025-05-28,117.08521270751952,120.8553972497231,117.00541859000757,120.43648954716402,3509800.0,,,,,
2025-05-29,117.96292114257812,118.67108439932856,116.80593691651264,118.32198704953292,3723200.0,,,,,
2025-05-30,117.75347137451172,118.1723866868502,116.69622595054012,117.51409663145108,4305100.0,,,,,
2025-06-02,116.58650970458984,116.82588444511129,113.87357061339428,116.68624854567496,3780400.0,,,,,
2025-06-03,118.04271697998048,118.3419411100046,115.4893661462278,116.47679359997034,3588900.0,,,,,
2025-06-04,123.20926666259766,123.7977387491805,118.34193978774394,118.62121158086704,3721700.0,,,,,
2025-06-05,122.42131805419922,123.3888007820746,121.09477702433549,122.650724234766,2283500.0,,,,,
2025-06-06,120.426513671875,123.11950807253552,120.26693304605026,122.54101213355077,2338200.0,,,,,
2025-06-09,122.33155822753906,122.9100541662674,119.85799384687168,121.8926981899402,2224600.0,,,,,
2025-06-10,126.61042022705078,126.75005612758656,122.82028335928752,124.15680819102606,3507900.0,,,,,
2025-06-11,124.48594665527344,129.9317772603162,124.2864689698548,128.42568801418602,4179000.0,,,,,
2025-06-12,125.9122314453125,126.5705214901836,122.78038467267388,123.957321254146,2318000.0,,,,,
2025-06-13,122.76043701171876,126.08179282865498,121.83285135859924,124.48594097972013,3219700.0,,,,,
2025-06-16,123.3289566040039,124.306407870177,122.3714500616038,124.08698547033192,2202400.0,,,,,
2025-06-17,119.608642578125,126.00200355754716,119.22963193470665,122.99981647308292,3847800.0,,,,,
2025-06-18,120.9651107788086,123.14942715906064,119.32936943775684,120.15721627524611,3266100.0,,,,,
2025-06-20,123.87752532958984,124.1767494564517,121.06484745351388,121.42391336191385,5351200.0,,,,,
2025-06-23,128.32595825195312,128.57530916637748,122.51109310127644,122.79036490789797,4075500.0,,,,,
2025-06-24,129.29344177246094,130.33073488608784,126.11172165075898,127.46819124191546,4484000.0,,,,,
2025-06-25,126.95951080322266,128.9842465933175,126.43088808924772,127.96689061470624,2551100.0,,,,,
2025-06-26,126.8198699951172,127.38838974602062,124.7153477781832,127.14901501132066,3016700.0,,,,,
2025-06-27,128.3558807373047,129.67244566783708,127.00937969503156,127.19888882741378,4089800.0,,,,,
2025-06-30,128.58526611328125,129.12387256254004,127.45820282130371,128.60521844600174,2415000.0,,,,,
2025-07-01,133.55233764648438,136.07576756896117,127.6676624195039,128.19628511667594,5367600.0,,,,,
2025-07-02,135.25790405273438,136.12564032260585,133.08355627070358,134.07099132271586,4363400.0,,,,,
2025-07-03,131.55752563476562,136.02590461468006,131.3081747406746,135.64688638552704,3428400.0,,,,,
2025-07-07,130.6299591064453,132.56492464989253,129.1936953950547,131.33810718522932,3086700.0,,,,,
2025-07-08,131.02891540527344,132.3754164489582,129.66247724597025,130.0913535193504,2878400.0,,,,,
2025-07-09,138.05064392089844,138.698950210763,132.00638019003952,132.07619053211212,5721700.0,,,,,
2025-07-10,139.2574920654297,141.45179226009276,137.1130803160302,137.6815924797952,7573000.0,,,,,
2025-07-11,136.4647674560547,137.79130084728465,135.98600277165883,137.6317278383238,4065600.0,,,,,
2025-07-14,135.74664306640625,136.73406294119096,133.20326071106723,135.64689661358045,3244000.0,,,,,
