Date,Close,High,Low,Open,Volume,"('Close', 'BF-B')","('High', 'BF-B')","('Low', 'BF-B')","('Open', 'BF-B')","('Volume', 'BF-B')"
2024-06-03,44.41240692138672,44.80748351068351,43.4102601714171,43.42953264843757,2180300.0,,,,,
2024-06-04,44.07514953613281,44.5376779756825,43.96915274618093,44.238960083622594,2258900.0,,,,,
2024-06-05,41.47343063354492,44.74967520207215,41.16507829005648,44.34496412968727,5664300.0,,,,,
2024-06-06,42.32139587402344,42.861014289258335,41.5601531272694,41.579425607368826,3345000.0,,,,,
2024-06-07,42.50345230102539,43.0844996698552,42.08703631299565,42.08703631299565,2553300.0,,,,,
2024-06-10,41.55441665649414,42.27104071109359,41.16705170359941,42.1160954687729,2511900.0,,,,,
2024-06-11,41.81588363647461,41.82556609703129,40.67316119313269,41.47694210420609,2342400.0,,,,,
2024-06-12,41.55441665649414,42.3969311807263,41.25420863329143,42.12577793021158,2327000.0,,,,,
2024-06-13,41.4769401550293,41.63188537595418,40.78936727387626,41.18641463338286,2251400.0,,,,,
2024-06-14,42.28071975708008,42.41629637138551,41.17673453295221,41.312311147257645,1810800.0,,,,,
2024-06-17,42.793975830078125,43.01670937063636,42.09672413177844,42.24198320908908,3148600.0,,,,,
2024-06-18,42.17419052124024,42.98765382993681,41.651249031181294,42.72618308490734,2479900.0,,,,,
2024-06-20,41.941776275634766,42.43566301829107,41.55441137200141,41.75777628402544,1927600.0,,,,,
2024-06-21,42.22261047363281,42.7165008931832,41.80619450977087,42.54218706206957,9368300.0,,,,,
2024-06-24,42.28071975708008,42.542190525034414,41.81588406766759,42.067668680779725,2460900.0,,,,,
2024-06-25,41.84493637084961,42.30977207389256,41.54473205728054,41.85462252597584,2524300.0,,,,,
2024-06-26,42.057987213134766,42.30008937130653,41.54473181995006,41.58346535767636,1581400.0,,,,,
2024-06-27,41.990196228027344,42.11609037662449,41.52536055726735,41.97082761330582,2111400.0,,,,,
2024-06-28,41.825565338134766,42.2613499389913,41.45757273668754,41.92240841287265,5687500.0,,,,,
2024-07-01,40.77968597412109,42.309769612518174,40.76999981955836,41.80619670663726,2021300.0,,,,,
2024-07-02,41.13800048828125,41.27357711308771,40.62474506746079,40.91526693407263,2283500.0,,,,,
2024-07-03,40.52790069580078,41.42852103963509,40.49884961831769,41.32199549661596,1124800.0,,,,,
2024-07-05,41.05083847045898,41.14768154344947,40.35358312166945,40.556951727856735,1453400.0,,,,,
2024-07-08,40.73126220703125,41.20578029591452,40.23737181096149,41.15736061050392,1689300.0,,,,,
2024-07-09,40.188961029052734,40.944318632519504,40.11148655988383,40.66348291724726,1787100.0,,,,,
2024-07-10,41.312313079833984,41.46725831688644,40.20832780406205,40.45042996784312,1999800.0,,,,,
2024-07-11,42.057987213134766,43.39439216061495,41.622202589588426,41.64157120554446,2789300.0,,,,,
2024-07-12,42.77460861206055,42.91018892717435,42.06767073566064,42.29040428349739,1674700.0,,,,,
2024-07-15,42.53250503540039,43.09418381109118,42.44535180557154,42.929556118055714,2100400.0,,,,,
2024-07-16,42.3775634765625,42.82303429024358,41.854625581331234,42.34851239743467,2020200.0,,,,,
2024-07-17,43.2200813293457,43.38470903518965,42.31946094251964,42.48408864836357,2349400.0,,,,,
2024-07-18,42.358192443847656,43.56870315539333,42.2419807557257,42.939236107715374,1827100.0,,,,,
2024-07-19,42.10640335083008,42.53250178332944,41.46725385498832,42.53250178332944,1228100.0,,,,,
2024-07-22,42.145145416259766,42.63903220846983,41.48662723052244,42.63903220846983,1342700.0,,,,,
2024-07-23,42.12577438354492,42.49377068839385,42.08703715267964,42.3291393043092,1528400.0,,,,,
2024-07-24,42.338829040527344,42.59061367407868,41.87399331338076,42.09672686841854,1415900.0,,,,,
2024-07-25,43.64617538452149,43.96575199630212,42.38724494110716,42.63902955211576,1857600.0,,,,,
2024-07-26,44.32406234741211,44.41121926973426,43.210390972649655,43.578387277363824,1392600.0,,,,,
2024-07-29,43.81080627441406,44.3240616454125,43.43312382087598,44.11101057329137,1677700.0,,,,,
2024-07-30,43.05544662475586,43.37502324454056,42.37755984772815,43.37502324454056,1958900.0,,,,,
2024-07-31,43.73333358764648,43.83985912802744,42.832713266116606,43.316917581167694,3054400.0,,,,,
2024-08-01,43.35565185546875,44.304691804927785,43.016706641542704,43.97543274538604,1711500.0,,,,,
2024-08-02,43.975433349609375,44.52742594316295,43.1232327671711,43.66554290039283,2244400.0,,,,,
2024-08-05,42.9586067199707,44.35311379460888,42.91018702809447,43.67522702578458,1876400.0,,,,,
2024-08-06,43.05544662475586,44.11101217484859,43.04576416393772,43.61712540103719,1716100.0,,,,,
2024-08-07,43.481544494628906,44.07227059508429,43.07481099086585,43.16196790637326,1555000.0,,,,,
2024-08-08,42.94892501831055,43.6171293957177,42.93924255660564,43.24913304976783,1357000.0,,,,,
2024-08-09,43.06513214111328,43.17165767946177,42.57124168044043,42.80366137267219,1248600.0,,,,,
2024-08-12,42.57124328613281,43.36533808208213,42.5228235925624,43.15229069153517,1223900.0,,,,,
2024-08-13,42.9876594543457,43.17165946243245,42.43566681845712,42.63903174869274,1271900.0,,,,,
2024-08-14,43.10386657714844,43.30723519741315,42.6680856481752,42.948921343823656,942100.0,,,,,
2024-08-15,43.56870651245117,43.72365174770045,43.30723573530819,43.30723573530819,1136100.0,,,,,
2024-08-16,43.75270080566406,43.791438036235085,42.910186358765294,43.2588103513476,1766900.0,,,,,
2024-08-19,43.47186279296875,44.12069849579666,43.39439202357503,43.82049049070485,1300200.0,,,,,
2024-08-20,43.123233795166016,43.32660240883814,42.919868875679526,43.2394454870317,1392400.0,,,,,
2024-08-21,43.73333358764648,44.14006713326599,43.43312558240794,43.5396511227889,1265400.0,,,,,
2024-08-22,43.67522811889648,43.839859508418925,43.22976103178882,43.77207119925845,1621200.0,,,,,
2024-08-23,43.89796447753906,44.18848632443541,43.58807032077249,43.77207032268255,1154400.0,,,,,
2024-08-26,43.94638442993164,44.6049025903625,43.90764719833318,44.06259243054128,1359600.0,,,,,
2024-08-27,43.67522811889648,44.19816967029372,43.15229026168504,44.01417335888467,1496700.0,,,,,
2024-08-28,43.43312454223633,44.14974853679137,43.18133992988144,43.89796392443648,1978200.0,,,,,
2024-08-29,44.004486083984375,44.7985808518164,43.06513224058446,43.76238393051887,3045600.0,,,,,
2024-08-30,44.14975357055664,44.50806376159432,43.82049445889913,44.21754188523441,2684800.0,,,,,
2024-09-03,44.614871978759766,45.08194480387784,43.90453747046508,43.96292250158867,2107000.0,,,,,
2024-09-04,44.01157379150391,45.091672714022856,43.78777007875583,44.67325594742659,1683000.0,,,,,
2024-09-05,44.0018424987793,44.64406294440259,43.904534120996935,44.14779949755023,1326800.0,,,,,
2024-09-06,43.92399597167969,44.352145411758976,43.70019226979055,43.94345764731376,1956000.0,,,,,
2024-09-09,45.09167098999024,45.73389144477995,43.70992170123956,43.97264875709923,2778200.0,,,,,
2024-09-10,44.352149963378906,45.150060186585385,44.09915186610731,45.150060186585385,1505400.0,,,,,
2024-09-11,44.34241485595703,44.42999054456527,43.61261868820009,44.40079988567428,1285800.0,,,,,
2024-09-12,44.84840393066406,45.08194031999541,43.96291812900499,44.33268253214004,1219700.0,,,,,
2024-09-13,45.208438873291016,45.49062761459898,44.57595109083741,45.15005755573437,1674700.0,,,,,
2024-09-16,45.36412811279297,45.90904391337955,45.1597860795487,45.51008882907328,2234500.0,,,,,
2024-09-17,45.7728157043457,46.59991652806353,45.48089798491207,45.49062696705461,2141200.0,,,,,
2024-09-18,46.40530014038086,46.63883652629322,45.72416008133425,45.8311937249452,2880100.0,,,,,
2024-09-19,46.47341537475586,47.26159652211792,46.40530136705068,46.70695176684148,2510900.0,,,,,
2024-09-20,45.1208610534668,46.80425701563775,44.91651902780135,46.33718793757313,14162200.0,,,,,
2024-09-23,45.7728157043457,46.25934647404682,45.0916718843771,45.10140086651963,3174100.0,,,,,
2024-09-24,45.6365852355957,46.20095896797962,45.60739086686318,46.13284496082872,2808500.0,,,,,
2024-09-25,44.76082992553711,46.074461492925565,44.50783556355727,45.87985215844959,2151600.0,,,,,
2024-09-26,46.288536071777344,46.473416423730846,45.44197359123696,45.51008760047957,3819100.0,,,,,
2024-09-27,47.03779602050781,47.41728943549539,46.56099422223157,46.56099422223157,1750500.0,,,,,
2024-09-30,47.87462615966797,48.13735320799989,47.46593840272888,47.87462615966797,2523800.0,,,,,
2024-10-01,47.42702102661133,48.137355504387,47.40755935040629,47.903819101861686,2532900.0,,,,,
2024-10-02,47.0280647277832,47.38809644842566,46.90156569169015,47.37836375460729,1934000.0,,,,,
2024-10-03,46.31772994995117,46.61938037752448,46.02581221690931,46.5901897178009,3300300.0,,,,,
2024-10-04,46.08419418334961,46.62910625893762,45.83119610945364,46.36638291502776,1406500.0,,,,,
2024-10-07,45.82146835327149,46.47341780741457,45.46143662056463,46.2885374499565,1432500.0,,,,,
2024-10-08,45.34466552734375,45.73389162166388,45.10140014637746,45.58793090831005,1347200.0,,,,,
2024-10-09,45.16951370239258,45.59766314423124,44.89705766626623,45.334936089994365,1586200.0,,,,,
2024-10-10,46.16203689575195,46.21069294100835,45.26682208444782,45.52954913870493,1451100.0,,,,,
2024-10-11,46.98914337158203,47.41728911939211,46.13284816402663,46.162038822851,1633200.0,,,,,
2024-10-14,47.37836837768555,47.48540574852144,46.73614786460559,47.13510297558048,1723400.0,,,,,
2024-10-15,47.41728973388672,48.176276568638094,46.91129727340737,47.36863739790387,2148300.0,,,,,
2024-10-16,48.08869934082031,48.234660056035146,47.2907891780323,47.36863588266293,1704600.0,,,,,
2024-10-17,48.20547103881836,48.33196637024662,47.76759259020241,48.29304672854156,1363700.0,,,,,
2024-10-18,47.650821685791016,48.546036462325134,47.05725359129407,48.53630748081279,2831400.0,,,,,
2024-10-21,47.05725860595703,47.61190340964048,46.92103057865729,47.44648101082268,1266400.0,,,,,
2024-10-22,47.407562255859375,47.42702393325716,46.66803336248526,47.066988469301286,997400.0,,,,,
2024-10-23,47.47566986083984,47.51459321038016,46.82371674781173,47.07671480788888,1390500.0,,,,,
2024-10-24,47.66054916381836,47.709201493715234,47.29078477511941,47.57297348523005,1173400.0,,,,,
2024-10-25,47.066986083984375,47.845434580767495,46.86264404956666,47.66055422276126,1402600.0,,,,,
2024-10-28,47.04752349853516,47.650824319828615,46.90156649617202,47.37836456726748,1512200.0,,,,,
2024-10-29,45.47116470336914,47.09617938338278,45.16951429375495,46.94048968756727,2169100.0,,,,,
2024-10-30,44.21591567993164,45.88958274072435,44.12833999158934,45.45170429901285,2751300.0,,,,,
2024-10-31,42.84389877319336,44.39106678308367,42.81470811457088,44.22564810164265,3495000.0,,,,,
2024-11-01,42.41575241088867,43.49585130741992,42.39629073477858,43.41800460297957,2095700.0,,,,,
2024-11-04,42.61036682128906,43.281777964827775,42.2892547231171,42.75632382887472,2374000.0,,,,,
2024-11-05,42.56171417236328,42.62982818445597,42.06545069919058,42.337906747561306,1414800.0,,,,,
2024-11-06,40.52801513671875,42.50332890000266,39.82740963126682,42.386562553072416,4131800.0,,,,,
2024-11-07,40.566932678222656,41.22861479647449,40.44043735556793,40.82965972916986,2034400.0,,,,,
2024-11-08,39.67171859741211,40.605856765313945,39.57441021829622,40.47935772843085,1966300.0,,,,,
2024-11-11,39.87606430053711,40.35286612230811,39.671722253464736,39.671722253464736,3349600.0,,,,,
2024-11-12,39.56468200683594,39.99282774747822,39.24357362933802,39.73983338072033,2244400.0,,,,,
2024-11-13,39.43818283081055,39.48683887711496,39.00030810955229,39.29222582770286,2043600.0,,,,,
2024-11-14,39.89552307128906,40.090136121340926,39.29222595686996,39.48683900692182,2336100.0,,,,,
2024-11-15,39.70091247558594,40.343132982105146,39.50629941350291,39.84687320013207,2387900.0,,,,,
2024-11-18,39.321414947509766,39.94417371171527,39.27276261504403,39.54521864640018,1462700.0,,,,,
2024-11-19,39.13653564453125,39.38953000727047,38.90299924574993,39.00030762521512,1945500.0,,,,,
2024-11-20,39.2143783569336,39.32141571761555,38.87380831106837,38.94192232024142,1576200.0,,,,,
2024-11-21,39.5938720703125,39.86633182111432,39.165726336102686,39.60360476423496,1858300.0,,,,,
2024-11-22,40.255558013916016,40.73235983899978,39.87606457759193,40.11932998158793,2858800.0,,,,,
2024-11-25,41.4232292175293,42.47413745628526,40.84912276382413,40.84912276382413,3651500.0,,,,,
2024-11-26,40.255558013916016,41.257814002495664,39.84687391693177,41.257814002495664,2499500.0,,,,,
2024-11-27,40.57666397094727,41.07292368653441,40.25555190467594,40.45989763409175,2266400.0,,,,,
2024-11-29,40.94643020629883,40.98534984570779,40.46962843217193,40.664241476957095,1149100.0,,,,,
2024-12-02,41.043731689453125,41.2480737002584,40.32366459317553,40.86858033392438,2289500.0,,,,,
2024-12-03,40.275020599365234,41.043740184182106,40.22636825985664,41.043740184182106,2170500.0,,,,,
2024-12-04,39.89552307128906,40.27501647732584,39.428453978325706,39.7009100212372,3124100.0,,,,,
2024-12-05,44.15753555297852,44.97490742890095,42.86336186946161,44.313225257347774,6334300.0,,,,,
2024-12-06,43.430912017822266,44.408865455495,43.15708624906472,44.14481757965181,3632500.0,,,,,
2024-12-09,44.22305679321289,44.59467642314501,43.01039285756022,43.20598429629083,3534100.0,,,,,
2024-12-10,44.18393325805664,44.311068239868966,43.51892467247895,44.2426118028768,3917700.0,,,,,
2024-12-11,43.98834609985352,44.81960877763768,43.84165531948905,44.26217187434429,2922900.0,,,,,
2024-12-12,43.968788146972656,44.48710603503334,43.714521880272265,44.24261766179983,2395700.0,,,,,
2024-12-13,43.98834609985352,44.26217187434429,43.42113503403744,43.7634172521509,1232900.0,,,,,
2024-12-16,42.73656845092773,43.94922869483631,42.72678682684979,43.42113664311949,3742400.0,,,,,
2024-12-17,41.797733306884766,42.66811130573631,41.68037620345123,42.237809387672925,2457500.0,,,,,
2024-12-18,40.36991500854492,41.73905125570756,40.340577600444455,41.43588435981688,2012000.0,,,,,
2024-12-19,40.44815444946289,40.96646857341533,40.34057897530002,40.62418636525736,2478700.0,,,,,
2024-12-20,40.36991500854492,40.76109785933314,40.01785118895475,40.330799707943015,5400400.0,,,,,
2024-12-23,39.27460861206055,40.69264179602496,38.74651287779581,40.36991538155334,2657900.0,,,,,
2024-12-24,39.00078582763672,39.49954046098284,38.58026553278178,39.313730642794376,1405600.0,,,,,
2024-12-26,38.619384765625,39.0399013320427,38.47269025063066,38.86387313688458,1975300.0,,,,,
2024-12-27,37.96415328979492,38.82475338530611,37.87613732854268,38.48246743350455,2235900.0,,,,,
2024-12-30,36.888404846191406,37.88591779983986,36.87862322268516,37.79790184126511,3479200.0,,,,,
2024-12-31,37.14267349243164,37.42628090285196,36.90796674150186,37.162233010108544,2363200.0,,,,,
2025-01-02,36.36030960083008,37.837017670142224,36.2820715340763,37.28936612525121,2507000.0,,,,,
2025-01-03,35.45081329345703,36.18427839608028,34.76624511822271,35.7637581054619,3211900.0,,,,,
2025-01-06,36.027809143066406,37.30892964411418,35.558391883977855,35.558391883977855,5111800.0,,,,,
