Date,Close,High,Low,Open,Volume,"('Close', 'AMGN')","('High', 'AMGN')","('Low', 'AMGN')","('Open', 'AMGN')","('Volume', 'AMGN')"
2024-09-12,319.3810119628906,321.6259561925796,315.84911245086147,319.5358387577166,1590000.0,,,,,
2024-09-13,321.69366455078125,323.6289549868691,316.56512717703527,317.34891744123576,1397000.0,,,,,
2024-09-16,324.4127197265625,326.6382917408821,322.14843363811434,324.9739409155886,2360600.0,,,,,
2024-09-17,322.03228759765625,323.75469474862825,320.36793679209563,323.75469474862825,2014000.0,,,,,
2024-09-18,322.1484375,328.0317070400618,320.2905458119777,323.12573902451874,1366600.0,,,,,
2024-09-19,325.0804138183594,327.74143809434474,323.78374327549585,326.1254576316456,1626100.0,,,,,
2024-09-20,326.4641418457031,328.00269416793566,323.4547499222008,324.3062824218437,4068200.0,,,,,
2024-09-23,324.7514038085937,328.19624802001897,322.57420202538725,328.03173533644906,1677500.0,,,,,
2024-09-24,320.21319580078125,324.5579137499043,319.80677178133027,322.3710259213451,2101000.0,,,,,
2024-09-25,302.7374267578125,318.8390551275113,302.0600929172304,318.35523258558794,4249500.0,,,,,
2024-09-26,308.77557373046875,309.433565346203,303.2309563818517,303.5309240163831,2555700.0,,,,,
2024-09-27,312.2301025390625,317.36829640030646,310.1496416492111,312.2591307150508,2432600.0,,,,,
2024-09-30,311.7849426269531,312.77195960179296,308.4756126753496,310.9237537795006,1966900.0,,,,,
2024-10-01,309.95611572265625,311.7752934127541,306.6661279681031,311.63012300946014,2097400.0,,,,,
2024-10-02,309.3851928710937,310.29478166989503,305.95003488790576,307.35313216036354,2614400.0,,,,,
2024-10-03,307.2080078125,309.3852095060198,305.2533456149975,306.8499542842078,1525300.0,,,,,
2024-10-04,309.3174743652344,310.36251820886355,306.19196967582366,308.40788549661795,1467800.0,,,,,
2024-10-07,307.178955078125,309.8496355281211,305.6984592261081,309.7238369377234,1262300.0,,,,,
2024-10-08,307.40155029296875,309.59812401240265,306.2403936568392,308.8433618633516,1453300.0,,,,,
2024-10-09,311.9784851074219,312.53970631688446,304.5179490600749,306.4145253388296,1379400.0,,,,,
2024-10-10,310.6238098144531,312.13333403553713,308.43692210921034,310.56575346211827,1254600.0,,,,,
2024-10-11,317.726318359375,318.5197945381743,309.7432451821555,311.77530607875826,1567200.0,,,,,
2024-10-14,314.1169738769531,316.37160368519733,312.152655341071,315.055590883568,1613300.0,,,,,
2024-10-15,314.57177734375,316.73929316151634,313.5460757849721,315.4813662023173,1956200.0,,,,,
2024-10-16,311.22369384765625,316.1586896940794,310.92372623330243,315.6458389795212,1776700.0,,,,,
2024-10-17,310.9333801269531,315.37489702448494,310.1302477049608,315.37489702448494,1635600.0,,,,,
2024-10-18,311.25274658203125,312.123621322436,308.8529759476346,310.23670144307005,1552100.0,,,,,
2024-10-21,306.49188232421875,311.38816389302787,305.65003585929225,309.80124137378107,1533200.0,,,,,
2024-10-22,309.3174743652344,310.6915140398244,303.8212566064972,305.0404695023664,2106500.0,,,,,
2024-10-23,304.7114562988281,308.24335524210085,303.5502998199068,305.7855577867812,1526300.0,,,,,
2024-10-24,305.4759216308594,306.97575990863817,303.4825748415972,304.2566792049304,1326600.0,,,,,
2024-10-25,306.7241516113281,308.8723248948026,304.69209101395745,308.1852756183806,1604400.0,,,,,
2024-10-28,306.9080505371094,309.78195805089933,305.67912219590977,307.769239435956,1816000.0,,,,,
2024-10-29,305.77587890625,308.8820116861806,304.63406467352866,306.7532099941863,1466500.0,,,,,
2024-10-30,305.3307800292969,307.61440856684163,300.57963847038064,301.85693724401847,2223600.0,,,,,
2024-10-31,309.8013000488281,312.936461141012,305.4372106165388,307.4112151520788,2713500.0,,,,,
2024-11-01,308.89166259765625,311.2914330189893,306.6564048326604,308.378811888159,1826700.0,,,,,
2024-11-04,306.65643310546875,310.20767432783947,304.43083150552184,310.20767432783947,2090100.0,,,,,
2024-11-05,308.9594421386719,309.18198163388377,302.8922878753682,305.9307079578182,1472300.0,,,,,
2024-11-06,311.3785400390625,314.8620684733766,307.8756693326807,314.4846726916572,2208600.0,,,,,
2024-11-07,311.4946594238281,312.52036093899704,308.23369993407545,311.5817439452836,2654700.0,,,,,
2024-11-08,314.7556457519531,317.6295533257809,310.8850647517913,312.04625086391565,1978100.0,,,,,
2024-11-11,311.3979187011719,316.9812212194813,311.2043778371314,315.36527017248346,2457000.0,,,,,
2024-11-12,289.1710510253906,310.8269525553817,284.2941115729348,309.2496863563604,6680300.0,,,,,
2024-11-13,291.6869506835937,297.48313556927087,289.2388096830981,296.0994101190311,3725600.0,,,,,
2024-11-14,286.355224609375,288.8227374811598,282.8716961334467,288.27117265368224,3515600.0,,,,,
2024-11-15,274.433837890625,282.06857260668187,270.5729430359946,282.06857260668187,5324700.0,,,,,
2024-11-18,271.8978576660156,274.43383042765646,269.7520025039577,272.50259054814035,3174600.0,,,,,
2024-11-19,273.0585632324219,274.6679397034724,268.77661631260844,270.83469052765463,3210300.0,,,,,
2024-11-20,280.7835998535156,281.37859917477294,271.70278325758926,274.18026529809,4759200.0,,,,,
2024-11-21,282.7636108398437,283.94381629043585,277.14542331024387,281.08595038432605,3553200.0,,,,,
2024-11-22,287.2796630859375,288.20628919497426,281.6712087023759,283.6804960654405,3053200.0,,,,,
2024-11-25,286.7626953125,290.0009750701538,286.2750036538053,286.3237609131401,4695700.0,,,,,
2024-11-26,273.1170959472656,273.43895934919976,251.4538107412326,257.71578482134817,17010300.0,,,,,
2024-11-27,273.17559814453125,275.7310975359563,271.15654764226736,272.1319309071676,6622800.0,,,,,
2024-11-29,275.9066772460937,276.6577414591566,270.80544149078867,272.5806165254442,2232800.0,,,,,
2024-12-02,271.2541198730469,275.438522845219,270.07391433547866,275.1361266169117,4677800.0,,,,,
2024-12-03,271.4686889648437,274.45335950094136,269.6934842033818,270.18117585655244,5468800.0,,,,,
2024-12-04,271.41015625,272.5318410490276,267.11844608032675,269.0204553494472,4173900.0,,,,,
2024-12-05,267.576904296875,272.1709813584493,266.42595907494115,270.1811909676508,3187000.0,,,,,
2024-12-06,265.8699645996094,268.58152896034306,264.7970667916256,268.24016862125865,3970200.0,,,,,
2024-12-09,270.7956848144531,273.1073385963871,265.57737792729034,266.4357200397787,3222100.0,,,,,
2024-12-10,268.9619445800781,271.05901271873176,265.6553809100919,271.0199890522149,2791400.0,,,,,
2024-12-11,266.6795349121094,269.4788800450602,263.91918367695285,269.2057739288292,4493500.0,,,,,
2024-12-12,267.31353759765625,269.08874229963595,265.45055197300746,267.0696917792415,3749200.0,,,,,
2024-12-13,263.9582214355469,267.3233056958749,263.3729855077069,266.24061476442057,2906300.0,,,,,
2024-12-16,259.9396667480469,265.9772921581359,259.6665605965261,263.9582414488547,3711100.0,,,,,
2024-12-17,259.4032287597656,263.60712885876467,258.2912773889648,258.9252706496642,4742500.0,,,,,
2024-12-18,252.40969848632807,260.6126759136229,252.31215419946577,258.6521458831368,4093600.0,,,,,
2024-12-19,254.7603912353516,255.3651241774332,247.0646168467264,251.64891582504487,4725800.0,,,,,
2024-12-20,256.8964538574219,262.97307266048927,255.7552423190431,262.37810314565803,13687600.0,,,,,
2024-12-23,257.501220703125,258.28151552599263,254.44826586171985,256.6331151788208,3025700.0,,,,,
2024-12-24,257.9791259765625,258.03764659472665,254.92617140820695,256.0186257353902,1520600.0,,,,,
2024-12-26,256.70135498046875,258.21321686828367,255.3163274433061,255.7552320432516,1637300.0,,,,,
2024-12-27,256.1844177246094,257.01349948265937,254.09711294165103,254.67258551653995,2157400.0,,,,,
2024-12-30,252.9169006347656,255.1212766171608,252.1366058307996,254.4092360279462,3039300.0,,,,,
2024-12-31,254.22393798828125,255.1017770754156,252.4779934066846,254.3312158720435,1966200.0,,,,,
2025-01-02,252.8973846435547,257.0915209902101,251.95126163764675,255.72599030290388,2357400.0,,,,,
2025-01-03,254.78965759277344,255.6284730442529,253.39486644921683,253.59968863238328,2979700.0,,,,,
2025-01-06,252.224365234375,254.76036778030425,250.72226661030103,252.67303322004108,4668200.0,,,,,
2025-01-07,255.60894775390625,258.68139922613665,252.96566731924275,253.8142460360521,3173700.0,,,,,
2025-01-08,257.7059936523437,257.7450173159338,253.42407677126516,255.5211447526408,2421500.0,,,,,
2025-01-10,255.7747802734375,258.2717592065009,254.13611366346592,254.3702259027972,2721800.0,,,,,
2025-01-13,263.538818359375,263.83142144522884,254.8481495134793,255.65770456189924,3365900.0,,,,,
2025-01-14,260.52490234375,264.9238610720189,258.38881039638096,264.9238610720189,2942300.0,,,,,
2025-01-15,262.319580078125,266.1040719436748,261.9684266210077,262.69996407647216,3737500.0,,,,,
2025-01-16,262.79754638671875,263.65588855462187,260.57367339094225,262.3001210861282,2684500.0,,,,,
2025-01-17,265.4115600585937,270.15193881416053,263.1389298562819,270.15193881416053,3244000.0,,,,,
2025-01-21,268.04510498046875,269.69350527830505,263.6266194481179,265.44084801817866,3928500.0,,,,,
2025-01-22,266.7088317871094,268.24992441864043,265.3725613292512,265.94803394712903,3518300.0,,,,,
2025-01-23,271.03955078125,271.15659202958363,265.6164213219655,266.708845994866,2496000.0,,,,,
2025-01-24,268.6401062011719,270.532322591544,266.76735699636663,269.4594246762933,2008600.0,,,,,
2025-01-27,275.9847106933594,276.2578168208198,269.38134684422363,270.5420553275143,3493200.0,,,,,
2025-01-28,273.39996337890625,276.5212022598034,273.07809994436485,273.23416486504374,2735500.0,,,,,
2025-01-29,274.7460021972656,276.07253916363555,272.43434819057234,273.13662546304096,2454900.0,,,,,
2025-01-30,277.0283508300781,278.6572540187444,274.70696360762105,277.9842371685033,2556100.0,,,,,
2025-01-31,278.3939208984375,279.6326470016565,275.0385998890165,275.23365869363977,3799900.0,,,,,
2025-02-03,281.75897216796875,282.4514859839145,276.42362426837946,279.84722921378346,4473500.0,,,,,
2025-02-04,281.9053039550781,283.3293851730844,277.51607858652466,278.54998262536566,3262400.0,,,,,
2025-02-05,300.2327575683594,300.63266832845346,282.392987109489,283.53419876793697,5890600.0,,,,,
2025-02-06,290.4496459960937,301.8713764235478,289.8058894281522,301.8713764235478,4624500.0,,,,,
2025-02-07,286.3140563964844,292.2346111118594,285.3776668849371,291.795706434265,3388300.0,,,,,
2025-02-10,287.5332946777344,289.5718425100179,283.5147196386805,289.5718425100179,2375600.0,,,,,
2025-02-11,289.35723876953125,290.6154916716408,281.2615388085353,283.4073941635797,3506900.0,,,,,
2025-02-12,287.796630859375,288.9085822511779,285.42645628169805,286.58716493819134,2629900.0,,,,,
2025-02-13,289.6595764160156,291.005610116943,286.32375247170285,290.2252856262351,2061700.0,,,,,
2025-02-14,286.2869873046875,290.2200410717416,285.5888786629447,289.8168994598003,2189300.0,,,,,
2025-02-18,287.8995361328125,288.4206645790965,284.16314689607657,286.8769637142908,2162200.0,,,,,
2025-02-19,289.3449401855469,291.0165001431452,286.9162781331982,287.1129428364994,2806900.0,,,,,
2025-02-20,292.94366455078125,293.1403292382013,289.0106108569281,289.7382461949274,2319000.0,,,,,
2025-02-21,297.9386901855469,300.2198387573911,292.21608927084685,294.2219552629026,3261400.0,,,,,
2025-02-24,304.536376953125,308.4989277168325,299.305407853628,300.17068454759846,4286600.0,,,,,
2025-02-25,310.3474426269531,312.97273919320423,305.1066317173404,306.5815268690649,4365700.0,,,,,
2025-02-26,301.2522888183594,308.3809494983163,300.4361632746268,306.7290739492877,2786900.0,,,,,
2025-02-27,300.7016296386719,305.79492700908384,298.02715190635826,300.1903134502414,3249100.0,,,,,
2025-02-28,302.9041442871094,303.45476943361655,298.44011970016453,303.34662485443334,3173000.0,,,,,
2025-03-03,305.5786437988281,307.2502038307045,302.19621479812497,302.19621479812497,2970700.0,,,,,
2025-03-04,306.96502685546875,314.4673319755678,306.876536743481,311.23238673885663,3820000.0,,,,,
2025-03-05,311.271728515625,313.6020581729921,304.9493515114023,305.4311410166648,2629000.0,,,,,
2025-03-06,312.5008239746094,313.34641621164945,307.2698547654452,311.12426102662454,3076500.0,,,,,
2025-03-07,319.4229736328125,322.69725796775407,312.4614810939697,313.6119126187166,3944900.0,,,,,
2025-03-10,321.881103515625,330.25852718195443,317.3679279520745,318.70518182654433,4120700.0,,,,,
2025-03-11,313.55291748046875,323.5920295916453,313.090782426998,323.29703253231986,3080100.0,,,,,
2025-03-12,307.26983642578125,310.7309130608261,303.4744538095236,306.17842837007043,3182200.0,,,,,
2025-03-13,307.40753173828125,311.44873053948095,306.7683864231134,308.4104497602933,2062700.0,,,,,
2025-03-14,308.4595947265625,309.24622355754275,305.1066624761373,307.0043839011871,2396800.0,,,,,
2025-03-17,311.8616638183594,313.32671667295773,306.5717019585599,309.37400863228766,2292900.0,,,,,
2025-03-18,313.3169250488281,313.9658825943922,309.9049993208786,312.2451713772642,2549300.0,,,,,
2025-03-19,310.4654541015625,313.5824126394868,308.1547788456023,312.1960074859107,1834300.0,,,,,
2025-03-20,309.767333984375,310.70141628279487,307.0141782465638,308.9217117911863,2049700.0,,,,,
2025-03-21,310.7506103515625,311.1930609301724,305.9522795869402,306.601237109056,9995000.0,,,,,
2025-03-24,309.1183776855469,312.26480281788287,308.18426537669177,309.7279962421386,2439400.0,,,,,
2025-03-25,301.7242126464844,308.9610473567445,298.43030404222657,308.72507372718604,2565300.0,,,,,
2025-03-26,300.5934753417969,303.91691076358666,299.2562513888134,301.31126849724336,2375200.0,,,,,
2025-03-27,300.6524658203125,302.4223581021984,299.197255062936,301.0949463924891,1736900.0,,,,,
2025-03-28,301.812744140625,303.0123268141288,299.61021349005466,302.29453365474,1768400.0,,,,,
2025-03-31,306.3357238769531,309.7279948711268,300.436143022265,302.4321666778284,3336200.0,,,,,
2025-04-01,301.78326416015625,307.3878484317561,299.89538492744714,305.38198237328186,3042300.0,,,,,
2025-04-02,300.5836486816406,301.62590553814334,295.0773673600219,300.2984938792181,1912500.0,,,,,
2025-04-03,304.6642150878906,309.6296839820053,301.5669409258774,305.97194239831504,3280300.0,,,,,
2025-04-04,289.46295166015625,306.88635180225504,288.8041519224153,306.88635180225504,5253100.0,,,,,
2025-04-07,284.8415832519531,291.9702430647624,276.985318108708,282.87505640704023,4923000.0,,,,,
2025-04-08,275.5694274902344,289.0893000941048,272.8654529694603,284.4089564123281,4097200.0,,,,,
2025-04-09,286.2181701660156,286.62131180401985,262.92465532417583,264.4093928194085,6055700.0,,,,,
2025-04-10,276.7001647949219,283.6911533627235,265.15666175569527,283.1602127166652,4679100.0,,,,,
2025-04-11,281.1936950683594,283.08154410757334,272.4623107432413,277.77192742540734,3467100.0,,,,,
2025-04-14,289.00079345703125,290.23968494379443,280.43654758697335,281.97043609958894,2492700.0,,,,,
2025-04-15,290.3576965332031,291.2131609750523,287.25061031145856,289.3842752804904,2593600.0,,,,,
2025-04-16,277.9096069335937,289.8169133820826,276.32653711276083,289.80707114501007,2656300.0,,,,,
2025-04-17,272.6491394042969,274.0158600411244,264.0062449931154,272.403323533726,4371800.0,,,,,
2025-04-21,269.0995483398437,273.593069750866,265.8351063077562,272.649145189754,1803600.0,,,,,
2025-04-22,273.74053955078125,274.0650332943709,269.89597584540513,271.08574622947486,2081000.0,,,,,
2025-04-23,273.2489318847656,278.85354606795835,271.7937210492919,275.2253012032175,2679500.0,,,,,
2025-04-24,275.1564636230469,277.5359745771982,269.8271920751184,273.8093973831982,2260500.0,,,,,
2025-04-25,276.13970947265625,277.4671211592829,271.8133562035342,274.79264331907336,1994600.0,,,,,
2025-04-28,278.35205078125,279.34515648335065,275.3137702743973,275.9332310586059,2082400.0,,,,,
2025-04-29,283.7304992675781,285.04806869224944,274.3894964749278,276.4150167852096,2147700.0,,,,,
2025-04-30,286.051025390625,287.1129367481997,281.3018459686763,284.59578463478846,2612300.0,,,,,
2025-05-01,279.030517578125,283.06190396919754,277.3491453784736,282.2359662218807,2942700.0,,,,,
2025-05-02,276.51336669921875,286.72945900952584,270.5941311454278,286.62131442622405,4537000.0,,,,,
2025-05-05,275.3727722167969,277.25080909448144,271.46921493843064,276.857509697549,2781400.0,,,,,
2025-05-06,265.9137878417969,272.96377045231577,264.31106350857544,272.4524842261164,3253400.0,,,,,
2025-05-07,271.223388671875,272.0493263758314,265.913771999687,267.4771572971923,2363400.0,,,,,
2025-05-08,267.496826171875,270.1811463594313,261.5677484006615,264.94036504866443,3618000.0,,,,,
2025-05-09,261.4104309082031,268.902924304987,261.2137962038697,266.13011391453466,3328900.0,,,,,
2025-05-12,270.1614685058594,271.4691956593227,258.5884387785072,262.01020630313684,4216800.0,,,,,
2025-05-13,265.9236145019531,269.33553990511854,264.0357354575826,269.2470197878032,2660700.0,,,,,
2025-05-14,257.89031982421875,265.8154203192712,257.0545399442873,265.3237886259959,3933000.0,,,,,
2025-05-15,267.1428527832031,267.1428527832031,259.7290378669382,260.859784848533,3995100.0,,,,,
2025-05-16,270.2178955078125,270.34685422947126,265.57556316009817,268.4819779174834,2589300.0,,,,,
2025-05-19,273.6302185058594,273.7790053891707,269.8111937168639,270.38651308966814,2189400.0,,,,,
2025-05-20,272.7969970703125,274.6717724497555,272.07286050136224,273.6897486925236,2188300.0,,,,,
2025-05-21,269.1565246582031,273.3723249281084,268.3332169839972,271.9736675588641,2559700.0,,,,,
2025-05-22,269.7120056152344,270.24766869346047,266.9345494170291,269.1565143755933,1919800.0,,,,,
2025-05-23,269.47393798828125,270.32700298192685,266.96429827329894,267.3114878549924,2532000.0,,,,,
2025-05-27,277.2012634277344,277.3798076930942,270.9221843145659,271.4975339767275,2917100.0,,,,,
2025-05-28,276.1596984863281,279.0760426155227,274.39402342536016,276.77470447906944,3863800.0,,,,,
2025-05-29,281.25836181640625,281.53610744524985,276.1597088709161,276.97311759538786,2801900.0,,,,,
2025-05-30,285.8609924316406,286.4859276305258,278.7784641456124,280.33580726257844,5439200.0,,,,,
2025-06-02,286.148681640625,287.1208064735173,282.47844345081,283.34146798482817,2394000.0,,,,,
2025-06-03,287.2398376464844,289.41221713953945,280.76238576350374,283.22240983088795,2320400.0,,,,,
2025-06-04,284.700439453125,290.850529873421,284.58140993696486,287.85484271938026,2338300.0,,,,,
2025-06-05,284.7897033691406,289.0154024308555,282.69666686373535,284.0258802091576,2522400.0,,,,,
2025-06-06,287.9936828613281,291.20763096196583,286.6843279912918,287.4679490156314,1996100.0,,,,,
2025-06-09,287.6465148925781,289.31298851119016,285.2261473775463,288.13256213000653,1967100.0,,,,,
2025-06-10,291.0687561035156,293.2609939885271,287.45806299220703,287.66636464216646,2441500.0,,,,,
2025-06-11,289.4617919921875,292.2987932105618,288.8070994033319,290.8505200873348,1828300.0,,,,,
2025-06-12,294.897705078125,295.0464919682915,290.3247861736611,291.8424729973634,2159700.0,,,,,
2025-06-13,292.8443603515625,297.0799886838113,291.70362047746295,292.3583130777642,2191200.0,,,,,
2025-06-16,293.1816101074219,296.36577058585164,290.10654992242047,293.92557481643826,2047600.0,,,,,
2025-06-17,287.7159423828125,293.4196718719584,287.2993390941872,292.040873006458,2515100.0,,,,,
2025-06-18,287.2993469238281,289.5213119157221,284.29373060025625,288.4500160152025,2026800.0,,,,,
2025-06-20,287.0017395019531,292.1797352164413,286.2181184514633,289.81891257622834,6801300.0,,,,,
2025-06-23,270.2476806640625,288.32106573037777,265.67476154317194,287.7457160318345,5764900.0,,,,,
2025-06-24,275.25701904296875,277.756759893138,266.8452772594211,270.9321186387111,3686900.0,,,,,
2025-06-25,278.0940246582031,278.2824981466112,270.932122914705,273.5806204252769,2740300.0,,,,,
2025-06-26,276.8639831542969,283.8671990796893,275.51494162505594,277.7468358416405,2998200.0,,,,,
2025-06-27,274.8999328613281,279.05621824918586,273.48144737206945,276.3283475673796,2894500.0,,,,,
2025-06-30,276.9631652832031,277.78650315605023,274.3543242698212,276.6060767638964,2963500.0,,,,,
2025-07-01,288.1821594238281,291.6143384181865,276.73504420496124,277.756754530056,3502700.0,,,,,
2025-07-02,294.46124267578125,295.5127103932115,287.17038235435325,288.6880691745687,2287000.0,,,,,
2025-07-03,295.84002685546875,296.5839915396388,293.13201477917005,294.61001493134773,1518500.0,,,,,
2025-07-07,290.5926208496094,295.60197100106194,289.0352474954981,295.4829414938434,2144500.0,,,,,
2025-07-08,294.6100158691406,296.2764895017061,288.9062866056808,289.6105646994435,1534100.0,,,,,
2025-07-09,294.1338806152344,299.23253335697035,289.42210405821464,296.1078875893471,2098000.0,,,,,
2025-07-10,297.9529113769531,299.9467465512368,292.79477405077,293.80655519115146,1925800.0,,,,,
2025-07-11,292.8939514160156,297.496627866639,291.6341820039198,295.8301540918974,1619800.0,,,,,
2025-07-14,294.6397705078125,294.748901068931,290.48348540921404,291.49526647558395,1202300.0,,,,,
