Date,Close,High,Low,Open,Volume,"('Close', 'FLO')","('High', 'FLO')","('Low', 'FLO')","('Open', 'FLO')","('Volume', 'FLO')"
2024-06-03,21.452733993530277,21.610270342373003,21.39713344908856,21.55466979793129,1839400.0,,,,,
2024-06-04,21.52686882019043,21.638071677504023,21.34153308134705,21.43420006701401,1081200.0,,,,,
2024-06-05,21.48053741455078,21.5176038589173,21.30446694315834,21.471270361581745,1005200.0,,,,,
2024-06-06,21.61162757873535,21.83635832784857,21.35880481623252,21.52735332456774,988100.0,,,,,
2024-06-07,21.349443435668945,21.658448476927266,21.33071721044227,21.480537728264395,759300.0,,,,,
2024-06-10,21.16216468811035,21.340077189202734,20.98425218701796,21.218346925191742,858500.0,,,,,
2024-06-11,21.34008026123047,21.34008026123047,21.06852946857704,21.14343972413637,1199100.0,,,,,
2024-06-12,21.180896759033203,21.44308177304328,21.12471272517265,21.44308177304328,873500.0,,,,,
2024-06-13,21.218351364135746,21.237079375747868,20.965528565376484,21.218351364135746,846500.0,,,,,
2024-06-14,20.90934562683105,21.246442680724,20.8812536103395,21.18089642824513,853600.0,,,,,
2024-06-17,21.208986282348636,21.23707829834165,20.79697897779135,20.899981250431026,821500.0,,,,,
2024-06-18,21.04980087280273,21.36816989657655,20.99361862919598,21.134075131213528,1288900.0,,,,,
2024-06-20,20.984254837036133,21.255805624891327,20.89061657274119,20.918708587830075,1308900.0,,,,,
2024-06-21,21.087255477905277,21.218347966193814,20.99361722084151,21.077891473598772,2005500.0,,,,,
2024-06-24,21.349443435668945,21.40562746935333,21.077894416866886,21.115348653321693,1215400.0,,,,,
2024-06-25,21.208986282348636,21.36817080097294,21.04043775839332,21.32135256031931,1629300.0,,,,,
2024-06-26,21.059165954589844,21.09662197624386,20.9093454399766,21.03107393834933,1234600.0,,,,,
2024-06-27,20.928071975708008,21.152802731787936,20.843797718927878,21.152802731787936,1067000.0,,,,,
2024-06-28,20.787616729736328,20.956163467457337,20.57224817942359,20.956163467457337,1740900.0,,,,,
2024-07-01,20.62843132019043,21.03107281546493,20.619067315276887,20.8906163137644,840400.0,,,,,
2024-07-02,20.740795135498047,20.77825115393928,20.58161062912532,20.647156875396224,742200.0,,,,,
2024-07-03,20.53479385375977,20.759524622399923,20.497337832652377,20.759524622399923,651300.0,,,,,
2024-07-05,20.525428771972656,20.6097030290429,20.356880257832163,20.46924652925959,2107200.0,,,,,
2024-07-08,20.36624336242676,20.656520353948824,20.35687935805492,20.656520353948824,931700.0,,,,,
2024-07-09,20.141515731811523,20.39433853096433,20.104059708528965,20.347518501861128,1390300.0,,,,,
2024-07-10,20.07596778869629,20.150878042960027,19.98232952436628,20.029147763530617,1133500.0,,,,,
2024-07-11,20.244516372680664,20.310062622122985,19.8512370900254,20.05723984341574,829500.0,,,,,
2024-07-12,20.085329055786133,20.42242426102095,20.075965052029456,20.37560602823867,969200.0,,,,,
2024-07-15,20.122785568237305,20.23515184006703,20.01042108240888,20.14151357787581,1067900.0,,,,,
2024-07-16,20.53479385375977,20.656522350356,20.12278655158545,20.178968797245144,1130100.0,,,,,
2024-07-17,21.124711990356445,21.218350257532062,20.53479394335241,20.544157948670115,1200800.0,,,,,
2024-07-18,21.10598373413086,21.39626072703293,20.74079470589796,20.750158710314317,897700.0,,,,,
2024-07-19,21.00298309326172,21.152803603489065,20.76888832278132,21.152803603489065,785500.0,,,,,
2024-07-22,20.79697608947754,21.012344610177195,20.61906537090111,21.002980606146675,1442100.0,,,,,
2024-07-23,20.55352210998535,20.796979106087804,20.497338077652717,20.796979106087804,1002000.0,,,,,
2024-07-24,20.619068145751957,20.693978402076155,20.47861163839425,20.56288411400776,1858800.0,,,,,
2024-07-25,20.85316276550293,21.00298327704123,20.59097597731021,20.647158222636733,1199300.0,,,,,
2024-07-26,20.946800231933597,21.143438976069127,20.86252597416085,20.899980207614675,1045400.0,,,,,
2024-07-29,20.862525939941406,20.94680019757592,20.49733689485807,20.88125216363695,1501300.0,,,,,
2024-07-30,21.26516532897949,21.31198534859043,20.73142960742271,20.73142960742271,1477000.0,,,,,
2024-07-31,21.087255477905277,21.368168463095355,21.04043545637279,21.23707597480681,1726000.0,,,,,
2024-08-01,21.22771453857422,21.26516877433012,20.96552774427725,21.12471226474301,1872600.0,,,,,
2024-08-02,21.58353805541992,21.630358083137533,21.218350769229755,21.340081055294103,1188500.0,,,,,
2024-08-05,20.862525939941406,21.770812978222924,20.84379793024456,21.499262195622528,1257300.0,,,,,
2024-08-06,21.13407516479492,21.29325967693477,20.834434150414346,20.928072413908605,1396600.0,,,,,
2024-08-07,21.06852912902832,21.36817014643651,21.00298287972045,21.115347368247846,718800.0,,,,,
2024-08-08,21.302623748779297,21.34007976869515,20.83443421583909,20.91870847464844,910500.0,,,,,
2024-08-09,21.33071517944336,21.33071517944336,21.09662041938538,21.255804927664855,869300.0,,,,,
2024-08-12,20.881254196166992,21.255807282556837,20.825071947609107,21.255807282556837,1064900.0,,,,,
2024-08-13,21.180896759033203,21.19025897867517,20.815707682945444,21.002984223811037,977000.0,,,,,
2024-08-14,21.28389549255371,21.34007952177741,21.12471098175585,21.227713249331323,1185700.0,,,,,
2024-08-15,21.218351364135746,21.433718139670745,21.19025934671755,21.396263902447977,1557300.0,,,,,
2024-08-16,21.26516532897949,21.499260069030797,20.600337124514347,21.293257340746056,1827900.0,,,,,
2024-08-19,21.546083450317383,21.63972171814781,21.18089617038025,21.35880691465652,977800.0,,,,,
2024-08-20,21.667808532714844,21.677172536621946,21.414987571227662,21.536716050017706,1510400.0,,,,,
2024-08-21,21.602266311645508,21.892543342782947,21.592902305995725,21.72399659909123,969100.0,,,,,
2024-08-22,21.36817169189453,21.780179013629983,21.33071745501029,21.780179013629983,1074400.0,,,,,
2024-08-23,21.58353805541992,21.658448313766662,21.386899297010277,21.48990157198758,738200.0,,,,,
2024-08-26,21.56481170654297,21.87381674369962,21.52735568458389,21.686540205907104,822700.0,,,,,
2024-08-27,21.34008026123047,21.66781151305168,21.246441995280964,21.630357278272704,916400.0,,,,,
2024-08-28,21.58353805541992,21.58353805541992,21.265169010945925,21.340081055294103,1046100.0,,,,,
