Date,Close,High,Low,Open,Volume,"('Close', 'HYLN')","('High', 'HYLN')","('Low', 'HYLN')","('Open', 'HYLN')","('Volume', 'HYLN')"
2024-09-04,1.7300000190734863,1.7899999618530271,1.6799999475479126,1.7200000286102295,495600.0,,,,,
2024-09-05,1.6799999475479126,1.75,1.6699999570846558,1.75,424500.0,,,,,
2024-09-06,1.6299999952316284,1.690000057220459,1.6299999952316284,1.6799999475479126,406400.0,,,,,
2024-09-09,1.659999966621399,1.690000057220459,1.6299999952316284,1.6799999475479126,715900.0,,,,,
2024-09-10,1.7699999809265137,1.7999999523162842,1.6100000143051147,1.690000057220459,618800.0,,,,,
2024-09-11,1.870000004768372,2.0199999809265137,1.840000033378601,1.899999976158142,1192100.0,,,,,
2024-09-12,1.940000057220459,1.9600000381469729,1.8799999952316284,1.940000057220459,491400.0,,,,,
2024-09-13,2.0999999046325684,2.184999942779541,1.9900000095367432,2.0199999809265137,1266700.0,,,,,
2024-09-16,2.1600000858306885,2.1700000762939453,2.0799999237060547,2.109999895095825,751400.0,,,,,
2024-09-17,2.1600000858306885,2.255000114440918,2.140000104904175,2.190000057220459,770900.0,,,,,
2024-09-18,2.109999895095825,2.259999990463257,2.0810000896453857,2.150000095367432,623600.0,,,,,
2024-09-19,2.1600000858306885,2.220000028610229,2.130000114440918,2.220000028610229,377100.0,,,,,
2024-09-20,2.059999942779541,2.128999948501587,2.049999952316284,2.119999885559082,1168600.0,,,,,
2024-09-23,2.309999942779541,2.3399999141693115,2.0999999046325684,2.0999999046325684,1889800.0,,,,,
2024-09-24,2.369999885559082,2.414999961853028,2.309999942779541,2.3299999237060547,1195000.0,,,,,
2024-09-25,2.319999933242798,2.369999885559082,2.289999961853028,2.3499999046325684,801800.0,,,,,
2024-09-26,2.369999885559082,2.440000057220459,2.3299999237060547,2.390000104904175,1148300.0,,,,,
2024-09-27,2.559999942779541,2.7290000915527344,2.4200000762939453,2.440000057220459,4799900.0,,,,,
2024-09-30,2.4800000190734863,2.609999895095825,2.4100000858306885,2.5799999237060547,1065400.0,,,,,
2024-10-01,2.2699999809265137,2.4600000381469727,2.220000028610229,2.4600000381469727,1149700.0,,,,,
2024-10-02,2.430000066757202,2.444999933242798,2.2100000381469727,2.2300000190734863,833900.0,,,,,
2024-10-03,2.470000028610229,2.5450000762939453,2.3399999141693115,2.380000114440918,1094300.0,,,,,
2024-10-04,2.440000057220459,2.5299999713897705,2.4100000858306885,2.5,450300.0,,,,,
2024-10-07,2.450000047683716,2.505000114440918,2.400000095367432,2.440000057220459,591500.0,,,,,
2024-10-08,2.390000104904175,2.490000009536743,2.369999885559082,2.4100000858306885,491000.0,,,,,
2024-10-09,2.430000066757202,2.4800000190734863,2.359999895095825,2.359999895095825,429600.0,,,,,
2024-10-10,2.319999933242798,2.4049999713897705,2.2950000762939453,2.390000104904175,573600.0,,,,,
2024-10-11,2.430000066757202,2.470000028610229,2.309999942779541,2.309999942779541,724400.0,,,,,
2024-10-14,2.390000104904175,2.450000047683716,2.3399999141693115,2.4200000762939453,337400.0,,,,,
2024-10-15,2.490000009536743,2.525000095367432,2.3299999237060547,2.369999885559082,876800.0,,,,,
2024-10-16,2.559999942779541,2.5999999046325684,2.4749999046325684,2.539999961853028,1036800.0,,,,,
2024-10-17,2.450000047683716,2.569999933242798,2.380000114440918,2.539999961853028,995000.0,,,,,
2024-10-18,2.539999961853028,2.638999938964844,2.4600000381469727,2.4600000381469727,1163800.0,,,,,
2024-10-21,2.509999990463257,2.525000095367432,2.4049999713897705,2.5199999809265137,775000.0,,,,,
2024-10-22,2.640000104904175,2.680000066757202,2.490000009536743,2.5,874500.0,,,,,
2024-10-23,2.4100000858306885,2.6679999828338623,2.400000095367432,2.650000095367432,1202500.0,,,,,
2024-10-24,2.450000047683716,2.5,2.400000095367432,2.450000047683716,413800.0,,,,,
2024-10-25,2.400000095367432,2.5199999809265137,2.400000095367432,2.4800000190734863,509600.0,,,,,
2024-10-28,2.559999942779541,2.5899999141693115,2.440000057220459,2.440000057220459,529800.0,,,,,
2024-10-29,2.5299999713897705,2.559999942779541,2.484999895095825,2.539999961853028,440800.0,,,,,
2024-10-30,2.4200000762939453,2.565000057220459,2.4200000762939453,2.5299999713897705,371700.0,,,,,
2024-10-31,2.390000104904175,2.444999933242798,2.319999933242798,2.4200000762939453,784900.0,,,,,
2024-11-01,2.390000104904175,2.470000028610229,2.369999885559082,2.430000066757202,445100.0,,,,,
2024-11-04,2.289999961853028,2.428999900817871,2.2799999713897705,2.369999885559082,825500.0,,,,,
2024-11-05,2.390000104904175,2.400000095367432,2.259999990463257,2.2799999713897705,594500.0,,,,,
2024-11-06,2.5799999237060547,2.5799999237060547,2.438999891281128,2.5,1498500.0,,,,,
2024-11-07,2.5799999237060547,2.674999952316284,2.515000104904175,2.5799999237060547,1073300.0,,,,,
2024-11-08,2.819999933242798,2.819999933242798,2.555000066757202,2.569999933242798,1338800.0,,,,,
2024-11-11,2.819999933242798,2.859999895095825,2.7100000381469727,2.8399999141693115,1232300.0,,,,,
2024-11-12,2.880000114440918,2.900000095367432,2.7100000381469727,2.789999961853028,1195800.0,,,,,
2024-11-13,2.700000047683716,2.9749999046325684,2.6700000762939453,2.9100000858306885,1538100.0,,,,,
2024-11-14,2.609999895095825,2.819999933242798,2.5799999237060547,2.75,1504000.0,,,,,
2024-11-15,2.539999961853028,2.940000057220459,2.490000009536743,2.789999961853028,2123700.0,,,,,
2024-11-18,2.799999952316284,2.944999933242798,2.5299999713897705,2.5299999713897705,1733200.0,,,,,
2024-11-19,3.109999895095825,3.134999990463257,2.7300000190734863,2.759999990463257,1947600.0,,,,,
2024-11-20,2.9100000858306885,3.0799999237060547,2.825000047683716,3.0799999237060547,1698100.0,,,,,
2024-11-21,3.7100000381469727,3.799999952316284,3.049999952316284,3.109999895095825,5182700.0,,,,,
2024-11-22,3.839999914169312,4.039999961853027,3.630000114440918,3.75,3868700.0,,,,,
2024-11-25,3.819999933242798,4.09499979019165,3.740000009536743,3.880000114440918,2347600.0,,,,,
2024-11-26,3.700000047683716,3.9700000286102295,3.6449999809265137,3.809999942779541,1547500.0,,,,,
2024-11-27,3.7100000381469727,3.828000068664551,3.680000066757202,3.7300000190734863,1070900.0,,,,,
2024-11-29,3.690000057220459,3.829999923706055,3.5799999237060547,3.700000047683716,962600.0,,,,,
2024-12-02,3.3499999046325684,3.704999923706055,3.3399999141693115,3.609999895095825,2141400.0,,,,,
2024-12-03,3.2799999713897705,3.380000114440918,3.190000057220459,3.3499999046325684,1775200.0,,,,,
2024-12-04,3.289999961853028,3.369999885559082,3.240000009536743,3.2799999713897705,1181400.0,,,,,
2024-12-05,3.25,3.388000011444092,3.2100000381469727,3.319999933242798,1121500.0,,,,,
2024-12-06,3.2300000190734863,3.2799999713897705,3.1700000762939453,3.2799999713897705,1462900.0,,,,,
2024-12-09,3.2799999713897705,3.345000028610229,3.150000095367432,3.200000047683716,1235200.0,,,,,
2024-12-10,3.240000009536743,3.315000057220459,3.1700000762939453,3.2799999713897705,1010000.0,,,,,
2024-12-11,3.0199999809265137,3.380000114440918,3.005000114440918,3.309999942779541,1790600.0,,,,,
2024-12-12,3.009999990463257,3.130000114440918,2.900000095367432,3.0,1423900.0,,,,,
2024-12-13,3.0,3.049000024795532,2.880000114440918,2.990000009536743,1000300.0,,,,,
2024-12-16,2.930000066757202,3.039999961853028,2.914999961853028,3.009999990463257,1046500.0,,,,,
2024-12-17,2.759999990463257,2.9100000858306885,2.7300000190734863,2.9100000858306885,1366300.0,,,,,
2024-12-18,2.650000095367432,2.9200000762939453,2.625,2.7300000190734863,1588600.0,,,,,
2024-12-19,2.5299999713897705,2.740000009536743,2.484999895095825,2.680000066757202,1862100.0,,,,,
2024-12-20,2.7300000190734863,2.744999885559082,2.430000066757202,2.440000057220459,1852400.0,,,,,
2024-12-23,2.630000114440918,2.7699999809265137,2.5999999046325684,2.7100000381469727,1093100.0,,,,,
2024-12-24,2.759999990463257,2.759999990463257,2.5899999141693115,2.619999885559082,682600.0,,,,,
2024-12-26,2.7300000190734863,2.789999961853028,2.6640000343322754,2.720000028610229,895600.0,,,,,
2024-12-27,2.720000028610229,2.789999961853028,2.619999885559082,2.75,1077300.0,,,,,
2024-12-30,2.690000057220459,2.740000009536743,2.5799999237060547,2.640000104904175,1607800.0,,,,,
2024-12-31,2.609999895095825,2.7300000190734863,2.569999933242798,2.5999999046325684,1102800.0,,,,,
2025-01-02,2.559999942779541,2.720000028610229,2.5299999713897705,2.640000104904175,844700.0,,,,,
2025-01-03,2.6700000762939453,2.7100000381469727,2.549999952316284,2.5799999237060547,1063100.0,,,,,
2025-01-06,2.5999999046325684,2.740000009536743,2.565000057220459,2.680000066757202,1498400.0,,,,,
2025-01-07,2.5899999141693115,2.680000066757202,2.5209999084472656,2.5999999046325684,1081800.0,,,,,
2025-01-08,2.390000104904175,2.569999933242798,2.365000009536743,2.539999961853028,1388600.0,,,,,
2025-01-10,2.2300000190734863,2.378999948501587,2.164999961853028,2.3499999046325684,2174300.0,,,,,
2025-01-13,2.1700000762939453,2.2300000190734863,2.059999942779541,2.1700000762939453,1311200.0,,,,,
2025-01-14,2.3399999141693115,2.3489999771118164,2.200000047683716,2.200000047683716,1099400.0,,,,,
2025-01-15,2.390000104904175,2.5390000343322754,2.359999895095825,2.450000047683716,929000.0,,,,,
2025-01-16,2.3299999237060547,2.3949999809265137,2.311000108718872,2.369999885559082,725500.0,,,,,
2025-01-17,2.369999885559082,2.4200000762939453,2.309999942779541,2.359999895095825,782300.0,,,,,
2025-01-21,2.430000066757202,2.5199999809265137,2.3399999141693115,2.400000095367432,1226500.0,,,,,
2025-01-22,2.4200000762939453,2.484999895095825,2.38100004196167,2.400000095367432,784000.0,,,,,
2025-01-23,2.450000047683716,2.494999885559082,2.3499999046325684,2.390000104904175,773400.0,,,,,
2025-01-24,2.490000009536743,2.569999933242798,2.424999952316284,2.430000066757202,819400.0,,,,,
2025-01-27,2.3299999237060547,2.490000009536743,2.2699999809265137,2.440000057220459,1155000.0,,,,,
2025-01-28,2.369999885559082,2.390000104904175,2.25,2.309999942779541,892400.0,,,,,
2025-01-29,2.299999952316284,2.4049999713897705,2.240000009536743,2.259999990463257,630100.0,,,,,
2025-01-30,2.4200000762939453,2.484999895095825,2.319999933242798,2.359999895095825,677300.0,,,,,
2025-01-31,2.3499999046325684,2.490000009536743,2.299999952316284,2.440000057220459,985600.0,,,,,
2025-02-03,2.220000028610229,2.319999933242798,2.220000028610229,2.259999990463257,1028200.0,,,,,
2025-02-04,2.2699999809265137,2.3299999237060547,2.2100000381469727,2.2100000381469727,922900.0,,,,,
2025-02-05,2.2699999809265137,2.309999942779541,2.240000009536743,2.2699999809265137,859900.0,,,,,
2025-02-06,2.109999895095825,2.2950000762939453,2.0899999141693115,2.2699999809265137,1256200.0,,,,,
2025-02-07,2.009999990463257,2.191999912261963,2.009999990463257,2.119999885559082,1500400.0,,,,,
2025-02-10,2.059999942779541,2.140000104904175,2.0199999809265137,2.059999942779541,1800400.0,,,,,
2025-02-11,2.0199999809265137,2.140000104904175,1.9800000190734863,2.059999942779541,988700.0,,,,,
2025-02-12,1.9900000095367432,2.0299999713897705,1.950000047683716,1.9600000381469729,917200.0,,,,,
2025-02-13,2.140000104904175,2.140000104904175,2.0,2.0,675600.0,,,,,
2025-02-14,2.119999885559082,2.196000099182129,2.065000057220459,2.1600000858306885,502000.0,,,,,
2025-02-18,2.0899999141693115,2.1700000762939453,2.065000057220459,2.109999895095825,640500.0,,,,,
2025-02-19,2.0899999141693115,2.119999885559082,2.0,2.049999952316284,776700.0,,,,,
2025-02-20,2.009999990463257,2.095999956130981,2.0,2.069999933242798,670800.0,,,,,
2025-02-21,1.899999976158142,2.069999933242798,1.899999976158142,2.049999952316284,811100.0,,,,,
2025-02-24,1.8600000143051147,1.924999952316284,1.825000047683716,1.909999966621399,826000.0,,,,,
2025-02-25,1.840000033378601,1.8869999647140503,1.75,1.850000023841858,1099900.0,,,,,
2025-02-26,1.8600000143051147,1.9700000286102293,1.8200000524520876,1.830000042915344,1222700.0,,,,,
2025-02-27,1.6100000143051147,1.870000004768372,1.600000023841858,1.870000004768372,1536000.0,,,,,
2025-02-28,1.690000057220459,1.7100000381469729,1.6100000143051147,1.6100000143051147,1045300.0,,,,,
2025-03-03,1.5,1.6990000009536743,1.5,1.6799999475479126,1214700.0,,,,,
2025-03-04,1.5,1.5700000524520874,1.399999976158142,1.5,1369600.0,,,,,
2025-03-05,1.5199999809265137,1.5449999570846558,1.4600000381469729,1.5099999904632568,1279900.0,,,,,
2025-03-06,1.440000057220459,1.5199999809265137,1.440000057220459,1.5099999904632568,990900.0,,,,,
2025-03-07,1.4800000190734863,1.4900000095367432,1.399999976158142,1.4500000476837158,1045800.0,,,,,
2025-03-10,1.4199999570846558,1.465000033378601,1.3250000476837158,1.4500000476837158,1298600.0,,,,,
2025-03-11,1.5800000429153442,1.5800000429153442,1.399999976158142,1.4299999475479126,1346900.0,,,,,
2025-03-12,1.600000023841858,1.6330000162124634,1.4800000190734863,1.600000023841858,1294800.0,,,,,
2025-03-13,1.5499999523162842,1.6469999551773071,1.4950000047683716,1.6100000143051147,1051600.0,,,,,
2025-03-14,1.590000033378601,1.6390000581741333,1.534999966621399,1.5800000429153442,1133100.0,,,,,
2025-03-17,1.6799999475479126,1.684999942779541,1.6050000190734863,1.6100000143051147,1175300.0,,,,,
2025-03-18,1.600000023841858,1.6770000457763672,1.559999942779541,1.659999966621399,863200.0,,,,,
2025-03-19,1.659999966621399,1.6649999618530271,1.559999942779541,1.6100000143051147,732800.0,,,,,
2025-03-20,1.6399999856948853,1.659999966621399,1.600000023841858,1.6399999856948853,400900.0,,,,,
2025-03-21,1.600000023841858,1.6649999618530271,1.5700000524520874,1.6100000143051147,1161800.0,,,,,
2025-03-24,1.649999976158142,1.6799999475479126,1.5700000524520874,1.6699999570846558,862400.0,,,,,
2025-03-25,1.6100000143051147,1.6299999952316284,1.5399999618530271,1.6299999952316284,991700.0,,,,,
2025-03-26,1.5499999523162842,1.6299999952316284,1.5299999713897705,1.600000023841858,909500.0,,,,,
2025-03-27,1.5199999809265137,1.5499999523162842,1.5049999952316284,1.5199999809265137,579700.0,,,,,
2025-03-28,1.409999966621399,1.5360000133514404,1.3799999952316284,1.5299999713897705,2136100.0,,,,,
2025-03-31,1.399999976158142,1.440000057220459,1.3350000381469729,1.409999966621399,894900.0,,,,,
2025-04-01,1.3899999856948853,1.4199999570846558,1.340000033378601,1.3799999952316284,844100.0,,,,,
2025-04-02,1.4199999570846558,1.4450000524520874,1.3600000143051147,1.3799999952316284,575600.0,,,,,
2025-04-03,1.309999942779541,1.3600000143051147,1.309999942779541,1.340000033378601,827200.0,,,,,
2025-04-04,1.2899999618530271,1.2990000247955322,1.1699999570846558,1.2799999713897705,1404600.0,,,,,
2025-04-07,1.2899999618530271,1.399999976158142,1.1699999570846558,1.2000000476837158,904800.0,,,,,
2025-04-08,1.2000000476837158,1.3600000143051147,1.190000057220459,1.3600000143051147,870700.0,,,,,
2025-04-09,1.309999942779541,1.3799999952316284,1.2000000476837158,1.2100000381469729,918800.0,,,,,
2025-04-10,1.2599999904632568,1.343000054359436,1.2200000286102295,1.25,548800.0,,,,,
2025-04-11,1.2899999618530271,1.2999999523162842,1.2300000190734863,1.2400000095367432,602000.0,,,,,
2025-04-14,1.2999999523162842,1.3600000143051147,1.284999966621399,1.309999942779541,924300.0,,,,,
2025-04-15,1.4500000476837158,1.4500000476837158,1.3250000476837158,1.3600000143051147,949900.0,,,,,
2025-04-16,1.340000033378601,1.4500000476837158,1.3200000524520874,1.4500000476837158,799100.0,,,,,
2025-04-17,1.3799999952316284,1.4149999618530271,1.340000033378601,1.3600000143051147,576600.0,,,,,
2025-04-21,1.399999976158142,1.4520000219345093,1.399999976158142,1.4299999475479126,972300.0,,,,,
2025-04-22,1.5199999809265137,1.5399999618530271,1.4249999523162842,1.440000057220459,680000.0,,,,,
2025-04-23,1.5700000524520874,1.600000023841858,1.5399999618530271,1.590000033378601,585000.0,,,,,
2025-04-24,1.590000033378601,1.600000023841858,1.5449999570846558,1.5700000524520874,844100.0,,,,,
2025-04-25,1.6100000143051147,1.6100000143051147,1.5399999618530271,1.5700000524520874,471400.0,,,,,
2025-04-28,1.590000033378601,1.6299999952316284,1.5399999618530271,1.6200000047683716,463000.0,,,,,
2025-04-29,1.6100000143051147,1.6150000095367432,1.5410000085830688,1.600000023841858,772900.0,,,,,
2025-04-30,1.5099999904632568,1.5800000429153442,1.4900000095367432,1.5700000524520874,804300.0,,,,,
2025-05-01,1.5099999904632568,1.5199999809265137,1.4500000476837158,1.4900000095367432,470800.0,,,,,
2025-05-02,1.6200000047683716,1.6399999856948853,1.5099999904632568,1.5499999523162842,708900.0,,,,,
2025-05-05,1.5800000429153442,1.6399999856948853,1.5540000200271606,1.6200000047683716,495800.0,,,,,
2025-05-06,1.5499999523162842,1.5800000429153442,1.5299999713897705,1.559999942779541,338700.0,,,,,
2025-05-07,1.6200000047683716,1.6399999856948853,1.559999942779541,1.590000033378601,750000.0,,,,,
2025-05-08,1.6699999570846558,1.690000057220459,1.5950000286102295,1.6299999952316284,585500.0,,,,,
2025-05-09,1.6299999952316284,1.690000057220459,1.6100000143051147,1.6699999570846558,702400.0,,,,,
2025-05-12,1.7899999618530271,1.809999942779541,1.6890000104904177,1.690000057220459,883500.0,,,,,
2025-05-13,1.909999966621399,1.909999966621399,1.7549999952316284,1.809999942779541,1329100.0,,,,,
2025-05-14,1.5700000524520874,1.850000023841858,1.399999976158142,1.7999999523162842,4078800.0,,,,,
2025-05-15,1.4500000476837158,1.5859999656677246,1.4299999475479126,1.5499999523162842,1040300.0,,,,,
2025-05-16,1.3799999952316284,1.4800000190734863,1.3799999952316284,1.4500000476837158,1508700.0,,,,,
2025-05-19,1.340000033378601,1.4199999570846558,1.2999999523162842,1.3899999856948853,1205600.0,,,,,
2025-05-20,1.2599999904632568,1.340000033378601,1.25,1.3200000524520874,1086600.0,,,,,
2025-05-21,1.2300000190734863,1.8200000524520876,1.2100000381469729,1.7999999523162842,32587500.0,,,,,
2025-05-22,1.1399999856948853,1.2350000143051147,1.1299999952316284,1.2300000190734863,3195600.0,,,,,
2025-05-23,1.2000000476837158,1.2300000190734863,1.1100000143051147,1.1399999856948853,3003700.0,,,,,
2025-05-27,1.1399999856948853,1.2300000190734863,1.1399999856948853,1.2300000190734863,1308400.0,,,,,
2025-05-28,1.7100000381469729,1.774999976158142,1.2000000476837158,1.2400000095367432,19040700.0,,,,,
2025-05-29,1.6100000143051147,1.8799999952316284,1.590000033378601,1.7400000095367432,4505200.0,,,,,
2025-05-30,1.5399999618530271,1.6299999952316284,1.5299999713897705,1.590000033378601,2236600.0,,,,,
2025-06-02,1.4299999475479126,1.559999942779541,1.4199999570846558,1.5499999523162842,1263300.0,,,,,
2025-06-03,1.5199999809265137,1.590000033378601,1.3899999856948853,1.4199999570846558,1599100.0,,,,,
2025-06-04,1.5499999523162842,1.559999942779541,1.4900000095367432,1.5299999713897705,834700.0,,,,,
2025-06-05,1.5,1.5549999475479126,1.4700000286102295,1.5299999713897705,773300.0,,,,,
2025-06-06,1.5700000524520874,1.6299999952316284,1.5099999904632568,1.5099999904632568,1026600.0,,,,,
2025-06-09,1.6100000143051147,1.6299999952316284,1.5099999904632568,1.5800000429153442,735900.0,,,,,
2025-06-10,1.5800000429153442,1.6299999952316284,1.559999942779541,1.6100000143051147,589400.0,,,,,
2025-06-11,1.590000033378601,1.649999976158142,1.5800000429153442,1.5800000429153442,873300.0,,,,,
2025-06-12,1.5099999904632568,1.61899995803833,1.5099999904632568,1.559999942779541,599600.0,,,,,
2025-06-13,1.4500000476837158,1.5,1.440000057220459,1.4700000286102295,736200.0,,,,,
2025-06-16,1.559999942779541,1.5850000381469729,1.4700000286102295,1.4700000286102295,875800.0,,,,,
2025-06-17,1.4199999570846558,1.5449999570846558,1.4010000228881836,1.5299999713897705,1148800.0,,,,,
2025-06-18,1.440000057220459,1.4700000286102295,1.4199999570846558,1.4299999475479126,604500.0,,,,,
2025-06-20,1.340000033378601,1.4950000047683716,1.340000033378601,1.440000057220459,1374900.0,,,,,
2025-06-23,1.409999966621399,1.4550000429153442,1.3200000524520874,1.340000033378601,1444300.0,,,,,
2025-06-24,1.3899999856948853,1.440000057220459,1.375,1.409999966621399,1074300.0,,,,,
2025-06-25,1.340000033378601,1.440000057220459,1.3200000524520874,1.4199999570846558,1100500.0,,,,,
2025-06-26,1.3700000047683716,1.399999976158142,1.350000023841858,1.3600000143051147,719600.0,,,,,
2025-06-27,1.350000023841858,1.399999976158142,1.309999942779541,1.399999976158142,2430200.0,,,,,
2025-06-30,1.3200000524520874,1.3949999809265137,1.3200000524520874,1.340000033378601,936400.0,,,,,
2025-07-01,1.3700000047683716,1.3899999856948853,1.3049999475479126,1.3200000524520874,914000.0,,,,,
2025-07-02,1.399999976158142,1.409999966621399,1.350000023841858,1.3799999952316284,951200.0,,,,,
2025-07-03,1.440000057220459,1.4500000476837158,1.3899999856948853,1.399999976158142,449000.0,,,,,
