Date,Close,High,Low,Open,Volume,"('Close', 'IMRX')","('High', 'IMRX')","('Low', 'IMRX')","('Open', 'IMRX')","('Volume', 'IMRX')"
2024-10-25,2.009999990463257,2.1600000858306885,2.009999990463257,2.130000114440918,395600.0,,,,,
2024-10-28,2.140000104904175,2.1600000858306885,2.009999990463257,2.009999990463257,254900.0,,,,,
2024-10-29,1.9800000190734863,2.1600000858306885,1.9700000286102293,2.1600000858306885,340400.0,,,,,
2024-10-30,1.919999957084656,2.000999927520752,1.919999957084656,2.0,321600.0,,,,,
2024-10-31,1.8600000143051147,1.9299999475479128,1.809999942779541,1.899999976158142,284300.0,,,,,
2024-11-01,1.870000004768372,1.9490000009536743,1.840999960899353,1.8799999952316284,152200.0,,,,,
2024-11-04,1.8600000143051147,1.909999966621399,1.830000042915344,1.840000033378601,184000.0,,,,,
2024-11-05,1.9600000381469729,1.9800000190734863,1.8600000143051147,1.8600000143051147,183600.0,,,,,
2024-11-06,1.919999957084656,2.0199999809265137,1.8899999856948853,2.0,225800.0,,,,,
2024-11-07,1.9299999475479128,1.9900000095367432,1.899999976158142,1.919999957084656,247100.0,,,,,
2024-11-08,1.899999976158142,1.950000047683716,1.7999999523162842,1.950000047683716,239000.0,,,,,
2024-11-11,1.899999976158142,1.9700000286102293,1.830000042915344,1.840000033378601,240100.0,,,,,
2024-11-12,1.830000042915344,1.899999976158142,1.7999999523162842,1.899999976158142,229900.0,,,,,
2024-11-13,1.7100000381469729,1.8600000143051147,1.6829999685287476,1.830000042915344,300800.0,,,,,
2024-11-14,1.940000057220459,2.1700000762939453,1.850000023841858,1.8600000143051147,1486900.0,,,,,
2024-11-15,1.7999999523162842,1.899999976158142,1.75,1.8799999952316284,380100.0,,,,,
2024-11-18,1.7999999523162842,1.870000004768372,1.7599999904632568,1.8200000524520876,218100.0,,,,,
2024-11-19,2.039999961853028,2.119999885559082,1.7899999618530271,1.7899999618530271,511600.0,,,,,
2024-11-20,2.039999961853028,2.0899999141693115,1.9800000190734863,2.039999961853028,175900.0,,,,,
2024-11-21,2.109999895095825,2.2300000190734863,2.0299999713897705,2.0299999713897705,478900.0,,,,,
2024-11-22,2.0999999046325684,2.25,2.061000108718872,2.1600000858306885,342100.0,,,,,
2024-11-25,2.0799999237060547,2.1610000133514404,2.039999961853028,2.059999942779541,287000.0,,,,,
2024-11-26,2.049999952316284,2.109999895095825,2.0299999713897705,2.0899999141693115,90300.0,,,,,
2024-11-27,2.130000114440918,2.1600000858306885,2.039999961853028,2.059999942779541,154200.0,,,,,
2024-11-29,2.0899999141693115,2.220000028610229,2.0199999809265137,2.1600000858306885,400800.0,,,,,
2024-12-02,2.0999999046325684,2.190000057220459,2.039999961853028,2.0899999141693115,222400.0,,,,,
2024-12-03,2.0799999237060547,2.109999895095825,1.9800000190734863,2.049999952316284,423400.0,,,,,
2024-12-04,2.289999961853028,2.3299999237060547,2.059999942779541,2.0799999237060547,755200.0,,,,,
2024-12-05,2.140000104904175,2.3399999141693115,2.0999999046325684,2.3399999141693115,416100.0,,,,,
2024-12-06,2.180000066757202,2.220000028610229,2.109999895095825,2.140000104904175,252900.0,,,,,
2024-12-09,2.140000104904175,2.2300000190734863,2.069999933242798,2.2300000190734863,225000.0,,,,,
2024-12-10,2.1700000762939453,2.200000047683716,2.059999942779541,2.130000114440918,188300.0,,,,,
2024-12-11,2.140000104904175,2.180000066757202,2.1010000705718994,2.140000104904175,108000.0,,,,,
2024-12-12,1.9700000286102293,2.299999952316284,1.9600000381469729,2.069999933242798,8052600.0,,,,,
2024-12-13,1.6349999904632568,1.8799999952316284,1.5199999809265137,1.850000023841858,1843500.0,,,,,
2024-12-16,1.7300000190734863,1.7999999523162842,1.600000023841858,1.6299999952316284,550700.0,,,,,
2024-12-17,1.7300000190734863,1.9299999475479128,1.7100000381469729,1.8799999952316284,945800.0,,,,,
2024-12-18,1.6200000047683716,1.809999942779541,1.6100000143051147,1.7100000381469729,529800.0,,,,,
2024-12-19,1.840000033378601,1.8600000143051147,1.559999942779541,1.600000023841858,509600.0,,,,,
2024-12-20,2.0,2.0799999237060547,1.7899999618530271,1.7899999618530271,680000.0,,,,,
2024-12-23,2.200000047683716,2.240000009536743,1.9600000381469729,2.039999961853028,629600.0,,,,,
2024-12-24,2.25,2.2799999713897705,2.130000114440918,2.2100000381469727,338600.0,,,,,
2024-12-26,2.180000066757202,2.299999952316284,2.1630001068115234,2.25,306700.0,,,,,
2024-12-27,2.3299999237060547,2.390000104904175,2.140000104904175,2.200000047683716,345700.0,,,,,
2024-12-30,2.25,2.3499999046325684,2.183000087738037,2.3299999237060547,323900.0,,,,,
2024-12-31,2.200000047683716,2.289999961853028,2.130000114440918,2.259999990463257,348100.0,,,,,
2025-01-02,2.2100000381469727,2.299999952316284,2.150000095367432,2.200000047683716,263800.0,,,,,
2025-01-03,2.3399999141693115,2.369999885559082,2.180000066757202,2.220000028610229,413200.0,,,,,
2025-01-06,2.359999895095825,2.5999999046325684,2.359999895095825,2.400000095367432,711900.0,,,,,
2025-01-07,2.359999895095825,3.799999952316284,2.309999942779541,3.740000009536743,80920400.0,,,,,
2025-01-08,2.0,2.259999990463257,1.899999976158142,2.140000104904175,4881200.0,,,,,
2025-01-10,2.069999933242798,2.180000066757202,1.909999966621399,2.0299999713897705,1599100.0,,,,,
2025-01-13,2.009999990463257,2.0799999237060547,1.9299999475479128,2.039999961853028,1530400.0,,,,,
2025-01-14,1.950000047683716,2.069999933242798,1.950000047683716,2.069999933242798,846500.0,,,,,
2025-01-15,1.899999976158142,2.039999961853028,1.8600000143051147,1.950000047683716,1368800.0,,,,,
2025-01-16,1.9600000381469729,1.9900000095367432,1.840000033378601,1.919999957084656,815800.0,,,,,
2025-01-17,2.0199999809265137,2.0899999141693115,1.934000015258789,2.0,679900.0,,,,,
2025-01-21,2.119999885559082,2.1600000858306885,1.9900000095367432,2.069999933242798,508500.0,,,,,
2025-01-22,2.109999895095825,2.140000104904175,2.049999952316284,2.0999999046325684,490400.0,,,,,
2025-01-23,2.150000095367432,2.174999952316284,2.059999942779541,2.0999999046325684,377500.0,,,,,
2025-01-24,2.059999942779541,2.200000047683716,2.0209999084472656,2.119999885559082,383500.0,,,,,
2025-01-27,1.899999976158142,2.0799999237060547,1.899999976158142,2.0199999809265137,469400.0,,,,,
2025-01-28,1.919999957084656,1.9600000381469729,1.870000004768372,1.899999976158142,268400.0,,,,,
2025-01-29,1.909999966621399,2.015000104904175,1.89300000667572,1.9700000286102293,191000.0,,,,,
2025-01-30,1.940000057220459,2.009999990463257,1.899999976158142,1.940000057220459,365300.0,,,,,
2025-01-31,1.940000057220459,2.0299999713897705,1.899999976158142,1.9600000381469729,254500.0,,,,,
2025-02-03,1.8799999952316284,1.950000047683716,1.850000023841858,1.8899999856948853,366100.0,,,,,
2025-02-04,1.950000047683716,1.950000047683716,1.8650000095367432,1.909999966621399,168500.0,,,,,
2025-02-05,1.909999966621399,2.0,1.8849999904632568,1.940000057220459,453100.0,,,,,
2025-02-06,1.9900000095367432,2.0999999046325684,1.940000057220459,1.9700000286102293,764600.0,,,,,
2025-02-07,1.899999976158142,2.0199999809265137,1.8799999952316284,2.0,407300.0,,,,,
2025-02-10,1.8600000143051147,1.919999957084656,1.830000042915344,1.919999957084656,374600.0,,,,,
2025-02-11,1.7999999523162842,1.8600000143051147,1.7999999523162842,1.840000033378601,202100.0,,,,,
2025-02-12,1.8200000524520876,1.840000033378601,1.781000018119812,1.7899999618530271,188100.0,,,,,
2025-02-13,1.8600000143051147,1.8899999856948853,1.8200000524520876,1.830000042915344,230400.0,,,,,
2025-02-14,1.8600000143051147,1.919999957084656,1.850000023841858,1.899999976158142,169900.0,,,,,
2025-02-18,1.840000033378601,1.8899999856948853,1.7999999523162842,1.840000033378601,179300.0,,,,,
2025-02-19,1.7699999809265137,1.840000033378601,1.7699999809265137,1.809999942779541,266100.0,,,,,
2025-02-20,1.7100000381469729,1.7699999809265137,1.7000000476837158,1.7599999904632568,242300.0,,,,,
2025-02-21,1.7599999904632568,1.8200000524520876,1.7000000476837158,1.7100000381469729,452700.0,,,,,
2025-02-24,1.690000057220459,1.7799999713897705,1.6699999570846558,1.7799999713897705,211600.0,,,,,
2025-02-25,1.649999976158142,1.7000000476837158,1.6239999532699585,1.690000057220459,225200.0,,,,,
2025-02-26,1.6799999475479126,1.7100000381469729,1.649999976158142,1.649999976158142,97700.0,,,,,
2025-02-27,1.6699999570846558,1.7400000095367432,1.659999966621399,1.7100000381469729,132200.0,,,,,
2025-02-28,1.649999976158142,1.6890000104904177,1.6200000047683716,1.6549999713897705,191300.0,,,,,
2025-03-03,1.4800000190734863,1.6799999475479126,1.4199999570846558,1.6799999475479126,560600.0,,,,,
2025-03-04,1.4800000190734863,1.503000020980835,1.399999976158142,1.4800000190734863,246600.0,,,,,
2025-03-05,1.5,1.5099999904632568,1.4600000381469729,1.475000023841858,123900.0,,,,,
2025-03-06,1.5099999904632568,1.5499999523162842,1.4600000381469729,1.4600000381469729,154000.0,,,,,
2025-03-07,1.5199999809265137,1.5800000429153442,1.5099999904632568,1.5299999713897705,181600.0,,,,,
2025-03-10,1.4600000381469729,1.559999942779541,1.4500000476837158,1.5199999809265137,191800.0,,,,,
2025-03-11,1.5,1.5,1.4199999570846558,1.4700000286102295,168200.0,,,,,
2025-03-12,1.5199999809265137,1.5460000038146973,1.4800000190734863,1.5199999809265137,98300.0,,,,,
2025-03-13,1.5399999618530271,1.5700000524520874,1.4800000190734863,1.5099999904632568,145100.0,,,,,
2025-03-14,1.600000023841858,1.659999966621399,1.559999942779541,1.5700000524520874,180800.0,,,,,
2025-03-17,1.6799999475479126,1.690000057220459,1.6299999952316284,1.6299999952316284,128000.0,,,,,
2025-03-18,1.6799999475479126,1.7000000476837158,1.631999969482422,1.649999976158142,98600.0,,,,,
2025-03-19,1.6799999475479126,1.7100000381469729,1.6299999952316284,1.7100000381469729,169400.0,,,,,
2025-03-20,1.649999976158142,1.6799999475479126,1.621000051498413,1.6699999570846558,100700.0,,,,,
2025-03-21,1.7999999523162842,1.909999966621399,1.5149999856948853,1.5199999809265137,726200.0,,,,,
2025-03-24,1.7400000095367432,1.8899999856948853,1.7100000381469729,1.7999999523162842,179900.0,,,,,
2025-03-25,1.690000057220459,1.7200000286102295,1.649999976158142,1.7200000286102295,113800.0,,,,,
2025-03-26,1.6399999856948853,1.7009999752044678,1.600000023841858,1.690000057220459,115200.0,,,,,
2025-03-27,1.659999966621399,1.684999942779541,1.6100000143051147,1.6699999570846558,94100.0,,,,,
2025-03-28,1.6399999856948853,1.6699999570846558,1.5950000286102295,1.6399999856948853,85300.0,,,,,
2025-03-31,1.5199999809265137,1.659999966621399,1.5199999809265137,1.6100000143051147,172600.0,,,,,
2025-04-01,1.5,1.6200000047683716,1.4950000047683716,1.5399999618530271,175800.0,,,,,
2025-04-02,1.559999942779541,1.6050000190734863,1.5099999904632568,1.5399999618530271,89600.0,,,,,
2025-04-03,1.5099999904632568,1.5499999523162842,1.4800000190734863,1.5,86400.0,,,,,
2025-04-04,1.409999966621399,1.4950000047683716,1.399999976158142,1.4700000286102295,154300.0,,,,,
2025-04-07,1.350000023841858,1.4500000476837158,1.309999942779541,1.3799999952316284,119200.0,,,,,
2025-04-08,1.25,1.409999966621399,1.2300000190734863,1.409999966621399,160400.0,,,,,
2025-04-09,1.2899999618530271,1.309999942779541,1.1299999952316284,1.2400000095367432,419200.0,,,,,
2025-04-10,1.2400000095367432,1.2799999713897705,1.2100000381469729,1.2799999713897705,152600.0,,,,,
2025-04-11,1.2899999618530271,1.3350000381469729,1.2300000190734863,1.2300000190734863,140900.0,,,,,
2025-04-14,1.2999999523162842,1.3799999952316284,1.25,1.3200000524520874,215400.0,,,,,
2025-04-15,1.2899999618530271,1.378999948501587,1.2799999713897705,1.2799999713897705,78600.0,,,,,
2025-04-16,1.25,1.2999999523162842,1.2300000190734863,1.2599999904632568,65300.0,,,,,
2025-04-17,1.2699999809265137,1.3029999732971191,1.2400000095367432,1.2999999523162842,62000.0,,,,,
2025-04-21,1.3799999952316284,1.3899999856948853,1.2549999952316284,1.2899999618530271,120600.0,,,,,
2025-04-22,1.3799999952316284,1.3949999809265137,1.2699999809265137,1.3600000143051147,108000.0,,,,,
2025-04-23,1.409999966621399,1.4500000476837158,1.399999976158142,1.399999976158142,54400.0,,,,,
2025-04-24,1.4600000381469729,1.4850000143051147,1.4199999570846558,1.4299999475479126,77200.0,,,,,
2025-04-25,1.4500000476837158,1.4900000095367432,1.4299999475479126,1.4700000286102295,47100.0,,,,,
2025-04-28,1.4500000476837158,1.5099999904632568,1.409999966621399,1.4500000476837158,91200.0,,,,,
2025-04-29,1.4700000286102295,1.5,1.4299999475479126,1.4500000476837158,84500.0,,,,,
2025-04-30,1.190000057220459,1.4700000286102295,1.1699999570846558,1.440000057220459,707000.0,,,,,
2025-05-01,1.2899999618530271,1.2999999523162842,1.2100000381469729,1.2300000190734863,256300.0,,,,,
2025-05-02,1.2400000095367432,1.3200000524520874,1.2100000381469729,1.3200000524520874,189000.0,,,,,
2025-05-05,1.25,1.2510000467300415,1.2300000190734863,1.25,134900.0,,,,,
2025-05-06,1.190000057220459,1.2999999523162842,1.190000057220459,1.2699999809265137,193200.0,,,,,
2025-05-07,1.100000023841858,1.241000056266785,1.100000023841858,1.2400000095367432,322400.0,,,,,
2025-05-08,1.190000057220459,1.2200000286102295,1.1200000047683716,1.1299999952316284,355900.0,,,,,
2025-05-09,1.1399999856948853,1.2300000190734863,1.1100000143051147,1.2000000476837158,223600.0,,,,,
2025-05-12,1.190000057220459,1.2200000286102295,1.100000023841858,1.1699999570846558,369500.0,,,,,
2025-05-13,1.2799999713897705,1.2799999713897705,1.1749999523162842,1.2100000381469729,290900.0,,,,,
2025-05-14,1.2599999904632568,1.3049999475479126,1.2200000286102295,1.2599999904632568,149200.0,,,,,
2025-05-15,1.284999966621399,1.284999966621399,1.2400000095367432,1.2699999809265137,92500.0,,,,,
2025-05-16,1.440000057220459,1.527999997138977,1.2899999618530271,1.2899999618530271,631700.0,,,,,
2025-05-19,1.5199999809265137,1.649999976158142,1.4299999475479126,1.4500000476837158,342500.0,,,,,
2025-05-20,1.5700000524520874,1.5700000524520874,1.4809999465942385,1.5499999523162842,204900.0,,,,,
2025-05-21,1.4800000190734863,1.5399999618530271,1.440000057220459,1.5399999618530271,192100.0,,,,,
2025-05-22,1.4500000476837158,1.5110000371932983,1.399999976158142,1.5,117600.0,,,,,
2025-05-23,1.5399999618530271,1.5800000429153442,1.4199999570846558,1.4500000476837158,227500.0,,,,,
2025-05-27,1.6399999856948853,1.6699999570846558,1.559999942779541,1.559999942779541,130800.0,,,,,
2025-05-28,1.7999999523162842,1.840000033378601,1.6200000047683716,1.690000057220459,299200.0,,,,,
2025-05-29,1.6950000524520874,1.850000023841858,1.5800000429153442,1.8200000524520876,294300.0,,,,,
2025-05-30,1.7100000381469729,1.7300000190734863,1.6299999952316284,1.7300000190734863,130400.0,,,,,
2025-06-02,1.870000004768372,1.8899999856948853,1.6799999475479126,1.7000000476837158,255200.0,,,,,
2025-06-03,1.9600000381469729,2.0199999809265137,1.7999999523162842,1.850000023841858,437400.0,,,,,
2025-06-04,1.9600000381469729,2.0,1.8600000143051147,2.0,185000.0,,,,,
2025-06-05,2.049999952316284,2.065000057220459,1.899999976158142,2.009999990463257,376900.0,,,,,
2025-06-06,2.130000114440918,2.4049999713897705,2.013999938964844,2.0199999809265137,748100.0,,,,,
2025-06-09,2.1700000762939453,2.2300000190734863,2.059999942779541,2.180000066757202,360400.0,,,,,
2025-06-10,2.1700000762939453,2.240000009536743,2.119999885559082,2.200000047683716,291500.0,,,,,
2025-06-11,2.119999885559082,2.1600000858306885,2.0,2.1600000858306885,326100.0,,,,,
2025-06-12,1.9600000381469729,2.0999999046325684,1.909999966621399,2.0999999046325684,296400.0,,,,,
2025-06-13,1.899999976158142,2.0199999809265137,1.8600000143051147,1.9600000381469729,176800.0,,,,,
2025-06-16,2.369999885559082,2.400000095367432,2.0999999046325684,2.0999999046325684,1640700.0,,,,,
2025-06-17,1.8200000524520876,2.5989999771118164,1.659999966621399,2.559999942779541,22550500.0,,,,,
2025-06-18,2.7699999809265137,2.970000028610229,2.059999942779541,2.069999933242798,13723600.0,,,,,
2025-06-20,2.559999942779541,3.0899999141693115,2.400000095367432,2.9549999237060547,4730200.0,,,,,
2025-06-23,2.440000057220459,2.549999952316284,2.289999961853028,2.5199999809265137,1398900.0,,,,,
2025-06-24,2.940000057220459,3.0,2.4800000190734863,2.549999952316284,1997000.0,,,,,
2025-06-25,3.0199999809265137,3.240000009536743,2.869999885559082,2.880000114440918,2295400.0,,,,,
2025-06-26,3.190000057220459,3.200000047683716,2.9200000762939453,3.0899999141693115,1252000.0,,,,,
2025-06-27,3.5299999713897705,3.872999906539917,3.140000104904175,3.220000028610229,2758500.0,,,,,
2025-06-30,3.369999885559082,3.630000114440918,3.200000047683716,3.569999933242798,1029900.0,,,,,
2025-07-01,3.440000057220459,3.565000057220459,3.220000028610229,3.319999933242798,827400.0,,,,,
2025-07-02,3.5899999141693115,3.690000057220459,3.450000047683716,3.4600000381469727,708100.0,,,,,
2025-07-03,3.450000047683716,3.7200000286102295,3.309999942779541,3.690000057220459,908500.0,,,,,
