Date,Close,High,Low,Open,Volume,"('Close', 'ENGS')","('High', 'ENGS')","('Low', 'ENGS')","('Open', 'ENGS')","('Volume', 'ENGS')"
2025-06-06,2.9600000381469727,3.0199999809265137,2.900000095367432,2.900000095367432,34100.0,,,,,
2025-06-09,3.200000047683716,3.275000095367432,2.9200000762939453,3.0299999713897705,73700.0,,,,,
2025-06-10,3.220000028610229,3.3499999046325684,3.138000011444092,3.200000047683716,42700.0,,,,,
2025-06-11,3.3399999141693115,3.4200000762939453,3.0829999446868896,3.309999942779541,488900.0,,,,,
2025-06-12,3.200000047683716,3.470000028610229,3.109999895095825,3.3399999141693115,633400.0,,,,,
2025-06-13,2.4100000858306885,3.430000066757202,1.3600000143051147,3.2799999713897705,3748700.0,,,,,
2025-06-16,1.7400000095367432,2.138999938964844,1.6119999885559082,2.109999895095825,536500.0,,,,,
2025-06-17,1.7799999713897705,1.850000023841858,1.5199999809265137,1.659999966621399,1002400.0,,,,,
2025-06-18,1.8899999856948853,1.909999966621399,1.659999966621399,1.659999966621399,118400.0,,,,,
2025-06-20,1.6699999570846558,2.0899999141693115,1.6699999570846558,1.950000047683716,205800.0,,,,,
2025-06-23,1.6299999952316284,1.809999942779541,1.600000023841858,1.6699999570846558,172700.0,,,,,
2025-06-24,1.7300000190734863,1.7799999713897705,1.5099999904632568,1.6299999952316284,175800.0,,,,,
2025-06-25,1.6699999570846558,1.7999999523162842,1.6100000143051147,1.7400000095367432,50700.0,,,,,
2025-06-26,1.6699999570846558,1.7799999713897705,1.600000023841858,1.6100000143051147,70700.0,,,,,
2025-06-27,1.6799999475479126,1.715000033378601,1.6100000143051147,1.6699999570846558,79500.0,,,,,
2025-06-30,1.75,1.7799999713897705,1.6660000085830688,1.7100000381469729,91700.0,,,,,
2025-07-01,1.7599999904632568,1.8200000524520876,1.7000000476837158,1.75,74200.0,,,,,
2025-07-02,1.7799999713897705,1.850000023841858,1.7100000381469729,1.840000033378601,23000.0,,,,,
2025-07-03,1.7699999809265137,1.784999966621399,1.7300000190734863,1.75,4700.0,,,,,
2025-07-07,2.440000057220459,2.700000047683716,2.059999942779541,2.2699999809265137,4323200.0,,,,,
2025-07-08,2.0299999713897705,2.119999885559082,1.830000042915344,2.119999885559082,1303800.0,,,,,
2025-07-09,2.0799999237060547,2.240000009536743,1.9700000286102293,1.9800000190734863,234000.0,,,,,
2025-07-10,2.0999999046325684,2.150000095367432,1.909999966621399,2.039999961853028,331300.0,,,,,
2025-07-11,2.109999895095825,2.187999963760376,2.009999990463257,2.039999961853028,93700.0,,,,,
2025-07-14,2.0899999141693115,2.200000047683716,2.059999942779541,2.200000047683716,86100.0,,,,,
2025-07-15,2.109999895095825,2.1700000762939453,2.059999942779541,2.0999999046325684,133400.0,,,,,
2025-07-16,2.1700000762939453,2.180000066757202,1.8769999742507932,2.0799999237060547,284000.0,,,,,
2025-07-17,2.150000095367432,2.190000057220459,2.140000104904175,2.1600000858306885,26600.0,,,,,
2025-07-18,2.119999885559082,2.180000066757202,2.0899999141693115,2.150000095367432,50100.0,,,,,
2025-07-21,2.0899999141693115,2.1600000858306885,2.059999942779541,2.130000114440918,98600.0,,,,,
2025-07-22,2.180000066757202,2.2100000381469727,2.059999942779541,2.0899999141693115,77300.0,,,,,
2025-07-23,2.680000066757202,2.900000095367432,2.180000066757202,2.200000047683716,1012200.0,,,,,
2025-07-24,3.0999999046325684,3.1459999084472656,2.430999994277954,2.4800000190734863,2507500.0,,,,,
2025-07-25,3.0299999713897705,3.140000104904175,2.7699999809265137,3.059999942779541,416500.0,,,,,
2025-07-28,3.049999952316284,3.0859999656677246,2.940000057220459,2.940000057220459,244200.0,,,,,
2025-07-29,3.0999999046325684,3.1600000858306885,3.0199999809265137,3.0199999809265137,238700.0,,,,,
2025-07-30,3.140000104904175,3.197999954223633,3.039999961853028,3.049999952316284,139400.0,,,,,
2025-07-31,3.1600000858306885,3.25,3.059000015258789,3.140000104904175,171700.0,,,,,
2025-08-01,3.109999895095825,3.289999961853028,3.0199999809265137,3.150000095367432,1529300.0,,,,,
2025-08-04,3.059999942779541,3.1700000762939453,3.009999990463257,3.109999895095825,139100.0,,,,,
2025-08-05,3.0799999237060547,3.150000095367432,3.0380001068115234,3.049999952316284,80500.0,,,,,
2025-08-06,3.009999990463257,3.130000114440918,2.900000095367432,3.130000114440918,80000.0,,,,,
2025-08-07,2.869999885559082,3.049999952316284,2.8299999237060547,3.0,39500.0,,,,,
2025-08-08,2.799999952316284,2.880000114440918,2.6549999713897705,2.859999895095825,82600.0,,,,,
2025-08-11,2.740000009536743,2.950000047683716,2.7300000190734863,2.8299999237060547,59500.0,,,,,
2025-08-12,2.8399999141693115,2.8940000534057617,2.674999952316284,2.7699999809265137,45900.0,,,,,
2025-08-13,2.940000057220459,3.0,2.619999885559082,2.650000095367432,52500.0,,,,,
2025-08-14,3.359999895095825,4.630000114440918,2.940000057220459,2.940000057220459,1070500.0,,,,,
2025-08-15,3.539999961853028,3.869999885559082,3.180000066757202,3.220000028610229,98600.0,,,,,
2025-08-18,3.4200000762939453,3.650000095367432,2.799999952316284,3.650000095367432,55600.0,,,,,
2025-08-19,3.470000028610229,3.700000047683716,3.359999895095825,3.4200000762939453,42500.0,,,,,
2025-08-20,3.4100000858306885,3.900000095367432,3.0299999713897705,3.450000047683716,66500.0,,,,,
2025-08-21,3.319999933242798,3.5450000762939453,3.0739998817443848,3.443000078201294,5700.0,,,,,
2025-08-22,4.0,4.050000190734863,3.305000066757202,3.359999895095825,94200.0,,,,,
2025-08-25,4.199999809265137,4.28000020980835,3.660000085830689,3.809999942779541,666600.0,,,,,
2025-08-26,4.309999942779541,4.349999904632568,4.010000228881836,4.260000228881836,145000.0,,,,,
2025-08-27,4.230000019073486,4.460999965667725,4.010000228881836,4.25,76800.0,,,,,
2025-08-28,4.25,4.420000076293945,4.070000171661377,4.230000019073486,45300.0,,,,,
2025-08-29,4.409999847412109,4.590000152587891,3.700000047683716,4.269999980926514,991300.0,,,,,
2025-09-02,4.579999923706055,4.800000190734863,4.400000095367432,4.400000095367432,119600.0,,,,,
2025-09-03,4.360000133514404,4.669000148773193,4.329999923706055,4.559999942779541,145500.0,,,,,
2025-09-04,4.590000152587891,4.730000019073486,4.010000228881836,4.300000190734863,785000.0,,,,,
2025-09-05,4.329999923706055,4.599999904632568,4.320000171661377,4.559999942779541,154600.0,,,,,
2025-09-08,4.239999771118164,4.293000221252441,3.890000104904175,4.067999839782715,496400.0,,,,,
2025-09-09,5.710000038146973,6.179999828338623,4.010000228881836,4.179999828338623,756200.0,,,,,
2025-09-10,6.03000020980835,6.809999942779541,5.25,5.300000190734863,619400.0,,,,,
2025-09-11,6.489999771118164,7.949999809265137,5.78000020980835,6.119999885559082,717900.0,,,,,
2025-09-12,6.760000228881836,7.420000076293945,6.110000133514404,6.380000114440918,524700.0,,,,,
2025-09-15,7.300000190734863,7.489999771118164,6.760000228881836,6.929999828338623,2631100.0,,,,,
2025-09-16,7.300000190734863,7.300000190734863,5.539999961853027,7.119999885559082,704700.0,,,,,
2025-09-17,7.260000228881836,7.59499979019165,6.769999980926514,7.0,310100.0,,,,,
2025-09-18,7.21999979019165,7.400000095367432,7.099999904632568,7.260000228881836,96100.0,,,,,
2025-09-19,7.449999809265137,7.449999809265137,7.150000095367432,7.199999809265137,557200.0,,,,,
2025-09-22,7.460000038146973,7.5,7.329999923706055,7.440000057220459,369100.0,,,,,
2025-09-23,7.389999866485596,7.679999828338623,7.25,7.489999771118164,856300.0,,,,,
2025-09-24,7.050000190734863,7.579999923706055,6.630000114440918,7.389999866485596,1520900.0,,,,,
2025-09-25,6.809999942779541,7.0,6.630000114440918,7.0,48000.0,,,,,
2025-09-26,6.590000152587891,7.0,6.590000152587891,6.980000019073486,75900.0,,,,,
2025-09-29,6.409999847412109,6.690000057220459,6.139999866485596,6.539999961853027,85500.0,,,,,
2025-09-30,6.199999809265137,6.480000019073486,6.197000026702881,6.409999847412109,38300.0,,,,,
2025-10-01,6.730000019073486,7.0,6.172999858856201,6.300000190734863,46200.0,,,,,
2025-10-02,6.920000076293945,7.0,6.5,6.699999809265137,23800.0,,,,,
2025-10-03,6.829999923706055,6.989999771118164,6.480000019073486,6.989999771118164,42400.0,,,,,
2025-10-06,7.300000190734863,7.480000019073486,6.599999904632568,6.96999979019165,100600.0,,,,,
2025-10-07,7.110000133514404,7.519999980926514,7.103000164031982,7.300000190734863,551600.0,,,,,
2025-10-08,7.800000190734863,7.800000190734863,7.309999942779541,7.309999942779541,662400.0,,,,,
2025-10-09,7.429999828338623,7.989999771118164,7.349999904632568,7.989999771118164,427600.0,,,,,
2025-10-10,7.429999828338623,7.550000190734863,7.25,7.489999771118164,1385500.0,,,,,
2025-10-13,7.449999809265137,7.659999847412109,7.25,7.429999828338623,442700.0,,,,,
2025-10-14,7.949999809265137,8.225000381469727,7.349999904632568,7.349999904632568,507500.0,,,,,
2025-10-15,8.050000190734863,8.1899995803833,7.579999923706055,8.1899995803833,371000.0,,,,,
2025-10-16,7.860000133514404,8.300000190734863,7.71999979019165,8.050000190734863,71600.0,,,,,
2025-10-17,7.909999847412109,7.980000019073486,7.730000019073486,7.860000133514404,749000.0,,,,,
2025-10-20,,,,,,7.909999847412109,8.100000381469727,7.640999794006348,7.659999847412109,459500.0
2025-10-21,,,,,,8.149999618530273,8.210000038146973,7.889999866485596,7.989999771118164,573400.0
2025-10-22,,,,,,8.0600004196167,8.199999809265137,7.599999904632568,8.199999809265137,641000.0
2025-10-23,,,,,,8.779999732971191,9.199999809265137,8.024999618530273,8.069999694824219,627600.0
2025-10-24,,,,,,8.350000381469727,8.829999923706055,8.300000190734863,8.720000267028809,47400.0
2025-10-27,,,,,,8.270000457763672,8.619999885559082,7.980000019073486,8.479999542236328,38600.0
2025-10-28,,,,,,8.489999771118164,8.789999961853027,8.329999923706055,8.329999923706055,16400.0
2025-10-29,,,,,,8.75,8.802000045776367,8.5,8.630000114440918,15800.0
2025-10-30,,,,,,8.670000076293945,8.739999771118164,8.510000228881836,8.715999603271484,17400.0
2025-10-31,,,,,,8.979999542236328,9.1899995803833,8.630000114440918,8.699999809265137,1069300.0
2025-11-03,,,,,,9.880000114440918,10.319999694824219,8.73799991607666,9.050000190734863,165400.0
2025-11-04,,,,,,11.010000228881836,11.119999885559082,9.65999984741211,9.869999885559082,469800.0
2025-11-05,,,,,,12.220000267028809,12.289999961853027,10.880000114440918,10.880000114440918,148700.0
2025-11-06,,,,,,3.9600000381469727,12.479999542236328,2.25,12.300000190734863,10458200.0
2025-11-07,,,,,,1.7999999523162842,2.640000104904175,1.7400000095367432,2.309999942779541,2800100.0
2025-11-10,,,,,,1.1799999475479126,1.4700000286102295,1.0800000429153442,1.440000057220459,2528900.0
2025-11-11,,,,,,1.1299999952316284,1.2599999904632568,1.059999942779541,1.0700000524520874,927900.0
2025-11-12,,,,,,1.3250000476837158,1.559999942779541,1.0499999523162842,1.1200000047683716,1475200.0
2025-11-13,,,,,,1.6200000047683716,1.9800000190734863,1.309999942779541,1.3200000524520874,2809600.0
2025-11-14,,,,,,1.7100000381469727,2.2309999465942383,1.6299999952316284,1.7000000476837158,2177000.0
2025-11-17,,,,,,1.8700000047683716,1.9299999475479126,1.7300000190734863,1.75,874400.0
2025-11-18,,,,,,1.7699999809265137,2.1500000953674316,1.6699999570846558,1.850000023841858,527000.0
2025-11-19,,,,,,1.440000057220459,1.7999999523162842,1.309999942779541,1.7200000286102295,415300.0
2025-11-20,,,,,,1.4900000095367432,1.590000033378601,1.3899999856948853,1.4299999475479126,263600.0
2025-11-21,,,,,,1.4299999475479126,1.590000033378601,1.409999966621399,1.5399999618530273,347800.0
2025-11-24,,,,,,1.2400000095367432,1.4600000381469727,1.2400000095367432,1.4299999475479126,216300.0
2025-11-25,,,,,,1.2000000476837158,1.350000023841858,1.1100000143051147,1.1799999475479126,599100.0
2025-11-26,,,,,,1.2599999904632568,1.2979999780654907,1.2100000381469727,1.2100000381469727,55500.0
2025-11-28,,,,,,1.1699999570846558,1.2699999809265137,1.159999966621399,1.2300000190734863,109300.0
2025-12-01,,,,,,1.0499999523162842,1.1799999475479126,1.031000018119812,1.1799999475479126,412400.0
2025-12-02,,,,,,0.9399999976158142,1.0499999523162842,0.9399999976158142,1.0399999618530273,433800.0
2025-12-03,,,,,,0.9800000190734863,1.0800000429153442,0.949999988079071,0.949999988079071,1475300.0
2025-12-04,,,,,,0.9100000262260437,0.9990000128746033,0.902999997138977,0.9800000190734863,275000.0
2025-12-05,,,,,,0.800000011920929,0.9399999976158142,0.800000011920929,0.8999999761581421,354600.0
2025-12-08,,,,,,0.8799999952316284,0.949999988079071,0.8199999928474426,0.8199999928474426,209000.0
2025-12-09,,,,,,0.9039999842643738,0.9300000071525574,0.8769999742507935,0.8999999761581421,59900.0
2025-12-10,,,,,,0.8100000023841858,0.8999999761581421,0.8100000023841858,0.8849999904632568,132500.0
2025-12-11,,,,,,0.7350000143051147,0.8399999737739563,0.699999988079071,0.8389999866485596,430800.0
2025-12-12,,,,,,0.699999988079071,0.7549999952316284,0.699999988079071,0.7549999952316284,149000.0
2025-12-15,,,,,,0.6399999856948853,0.7300000190734863,0.6309999823570251,0.6980000138282776,148500.0
2025-12-16,,,,,,0.6890000104904175,0.6899999976158142,0.5699999928474426,0.6729999780654907,365300.0
2025-12-17,,,,,,0.7129999995231628,0.7400000095367432,0.6890000104904175,0.6890000104904175,53800.0
2025-12-18,,,,,,0.8190000057220459,0.8190000057220459,0.7310000061988831,0.7310000061988831,272400.0
2025-12-19,,,,,,0.7979999780654907,0.8349999785423279,0.7639999985694885,0.8169999718666077,89100.0
2025-12-22,,,,,,1.0499999523162842,1.190000057220459,0.800000011920929,0.800000011920929,1562300.0
2025-12-23,,,,,,0.9100000262260437,1.0499999523162842,0.8500000238418579,0.9900000095367432,165144.0
