Date,Close,High,Low,Open,Volume,"('Close', 'BLNE')","('High', 'BLNE')","('Low', 'BLNE')","('Open', 'BLNE')","('Volume', 'BLNE')"
2024-06-03,10.399999618530272,11.100000381469728,9.600000381469728,10.600000381469728,2430.0,,,,,
2024-06-04,9.699999809265137,10.380000114440918,8.930000305175781,9.899999618530272,4430.0,,,,,
2024-06-05,9.75,10.100000381469728,9.199999809265137,9.579999923706056,1440.0,,,,,
2024-06-06,10.0,10.5,9.229999542236328,9.899999618530272,1730.0,,,,,
2024-06-07,9.899999618530272,10.399999618530272,9.600000381469728,9.800000190734863,980.0,,,,,
2024-06-10,9.800000190734863,10.0,9.020000457763672,9.989999771118164,2280.0,,,,,
2024-06-11,9.399999618530272,9.880000114440918,9.100000381469728,9.789999961853027,3590.0,,,,,
2024-06-12,9.399999618530272,9.880000114440918,9.100000381469728,9.390000343322754,3940.0,,,,,
2024-06-13,9.5,9.68000030517578,9.199999809265137,9.399999618530272,1310.0,,,,,
2024-06-14,9.699999809265137,9.850000381469728,9.300000190734863,9.300000190734863,720.0,,,,,
2024-06-17,10.199999809265137,10.699999809265137,9.399999618530272,9.979999542236328,19970.0,,,,,
2024-06-18,10.300000190734863,10.699999809265137,10.100000381469728,10.100000381469728,5430.0,,,,,
2024-06-20,10.350000381469728,10.5,10.0,10.0,1010.0,,,,,
2024-06-21,10.899999618530272,10.899999618530272,10.300000190734863,10.5,3080.0,,,,,
2024-06-24,11.399999618530272,12.5,10.899999618530272,11.199999809265137,15990.0,,,,,
2024-06-25,10.729999542236328,11.699999809265137,10.300000190734863,11.199999809265137,2010.0,,,,,
2024-06-26,10.5,10.800000190734863,10.5,10.5,640.0,,,,,
2024-06-27,10.300000190734863,11.5,10.199999809265137,11.399999618530272,1890.0,,,,,
2024-06-28,10.399999618530272,10.5,10.0,10.300000190734863,530.0,,,,,
2024-07-01,9.6899995803833,11.0,9.300000190734863,10.0,9260.0,,,,,
2024-07-02,9.75,10.390000343322754,9.600000381469728,9.6899995803833,460.0,,,,,
2024-07-03,9.979999542236328,10.399999618530272,9.600000381469728,9.600000381469728,720.0,,,,,
2024-07-05,10.0,10.199999809265137,9.5,10.199999809265137,930.0,,,,,
2024-07-08,10.100000381469728,10.199999809265137,9.699999809265137,10.199999809265137,1020.0,,,,,
2024-07-09,10.100000381469728,10.300000190734863,9.649999618530272,9.649999618530272,500.0,,,,,
2024-07-10,11.109999656677246,11.300000190734863,9.800000190734863,9.899999618530272,3930.0,,,,,
2024-07-11,11.899999618530272,12.229999542236328,11.399999618530272,11.399999618530272,7600.0,,,,,
2024-07-12,12.0,12.899999618530272,11.600000381469728,12.100000381469728,65260.0,,,,,
2024-07-15,10.149999618530272,10.399999618530272,9.600000381469728,10.399999618530272,16170.0,,,,,
2024-07-16,9.800000190734863,11.0,9.600000381469728,10.0,20190.0,,,,,
2024-07-17,9.899999618530272,10.5,9.600000381469728,9.800000190734863,3210.0,,,,,
2024-07-18,9.81999969482422,10.199999809265137,9.550000190734863,10.100000381469728,8030.0,,,,,
2024-07-19,9.199999809265137,9.890000343322754,9.0,9.800000190734863,5870.0,,,,,
2024-07-22,9.0,9.5,8.699999809265137,9.5,5090.0,,,,,
2024-07-23,9.59000015258789,9.75,9.0,9.300000190734863,6270.0,,,,,
2024-07-24,9.600000381469728,10.0,9.270000457763672,10.0,4560.0,,,,,
2024-07-25,9.609999656677246,9.960000038146973,9.119999885559082,9.5,2200.0,,,,,
2024-07-26,9.40999984741211,9.600000381469728,9.199999809265137,9.460000038146973,1520.0,,,,,
2024-07-29,9.4399995803833,9.600000381469728,9.029999732971191,9.5,3070.0,,,,,
2024-07-30,9.300000190734863,9.300000190734863,9.199999809265137,9.199999809265137,990.0,,,,,
2024-07-31,9.279999732971191,9.56999969482422,9.010000228881836,9.239999771118164,1320.0,,,,,
2024-08-01,9.029999732971191,9.25,8.899999618530273,9.199999809265137,3200.0,,,,,
2024-08-02,8.920000076293945,9.899999618530272,8.430000305175781,8.899999618530273,11540.0,,,,,
2024-08-05,7.5,8.899999618530273,6.5,8.899999618530273,14160.0,,,,,
2024-08-06,7.980000019073486,8.130000114440918,7.429999828338623,7.599999904632568,1430.0,,,,,
2024-08-07,8.239999771118164,8.699999809265137,7.659999847412109,8.25,2950.0,,,,,
2024-08-08,7.739999771118164,8.100000381469727,7.300000190734863,8.010000228881836,2320.0,,,,,
2024-08-09,7.579999923706055,7.78000020980835,7.320000171661377,7.699999809265137,810.0,,,,,
2024-08-12,7.550000190734863,7.800000190734863,7.300000190734863,7.800000190734863,500.0,,,,,
2024-08-13,7.510000228881836,8.0,7.5,7.929999828338623,1240.0,,,,,
2024-08-14,7.199999809265137,7.5,7.199999809265137,7.5,1180.0,,,,,
2024-08-15,7.289999961853027,7.480000019073486,7.199999809265137,7.349999904632568,620.0,,,,,
2024-08-16,6.909999847412109,7.489999771118164,6.909999847412109,7.489999771118164,1360.0,,,,,
2024-08-19,7.010000228881836,7.46999979019165,7.0,7.400000095367432,730.0,,,,,
2024-08-20,6.909999847412109,7.199999809265137,6.900000095367432,7.199999809265137,1740.0,,,,,
2024-08-21,9.420000076293944,9.600000381469728,7.070000171661377,7.070000171661377,88230.0,,,,,
2024-08-22,8.34000015258789,9.199999809265137,8.029999732971191,9.199999809265137,9540.0,,,,,
2024-08-23,8.0600004196167,8.399999618530273,7.699999809265137,8.09000015258789,1350.0,,,,,
2024-08-26,8.0,8.0,7.659999847412109,7.900000095367432,1740.0,,,,,
2024-08-27,9.199999809265137,10.899999618530272,7.71999979019165,8.100000381469727,159620.0,,,,,
2024-08-28,8.279999732971191,9.199999809265137,7.610000133514404,9.199999809265137,8970.0,,,,,
2024-08-29,7.920000076293945,8.279999732971191,7.869999885559082,7.869999885559082,1220.0,,,,,
2024-08-30,8.539999961853027,8.699999809265137,7.900000095367432,7.900000095367432,740.0,,,,,
2024-09-03,8.0,8.199999809265137,8.0,8.199999809265137,160.0,,,,,
2024-09-04,7.599999904632568,8.069999694824219,7.599999904632568,7.800000190734863,58300.0,,,,,
2024-09-05,14.399999618530272,29.799999237060547,13.699999809265137,25.799999237060547,13775030.0,,,,,
2024-09-06,14.199999809265137,14.699999809265137,11.199999809265137,12.399999618530272,485680.0,,,,,
2024-09-09,11.300000190734863,14.300000190734863,11.300000190734863,14.199999809265137,96170.0,,,,,
2024-09-10,10.399999618530272,13.199999809265137,10.199999809265137,10.199999809265137,70570.0,,,,,
2024-09-11,8.350000381469727,9.640000343322754,8.0,9.5,60630.0,,,,,
2024-09-12,8.4399995803833,9.300000190734863,8.3100004196167,8.489999771118164,35860.0,,,,,
2024-09-13,6.309999942779541,8.449999809265137,6.019999980926514,8.4399995803833,78430.0,,,,,
2024-09-16,5.889999866485596,6.699999809265137,5.349999904632568,6.099999904632568,41500.0,,,,,
2024-09-17,6.0,6.170000076293945,5.699999809265137,5.800000190734863,14860.0,,,,,
2024-09-18,5.699999809265137,5.949999809265137,5.420000076293945,5.900000095367432,19030.0,,,,,
2024-09-19,5.369999885559082,5.699999809265137,5.25,5.699999809265137,17030.0,,,,,
2024-09-20,5.099999904632568,5.420000076293945,5.099999904632568,5.420000076293945,10770.0,,,,,
2024-09-23,4.909999847412109,5.300000190734863,4.809999942779541,5.300000190734863,12850.0,,,,,
2024-09-24,4.949999809265137,5.099999904632568,4.809999942779541,4.900000095367432,7190.0,,,,,
2024-09-25,4.860000133514404,5.0,4.409999847412109,5.0,19530.0,,,,,
2024-09-26,5.619999885559082,5.619999885559082,4.699999809265137,4.940000057220459,36320.0,,,,,
2024-09-27,5.239999771118164,5.5,5.199999809265137,5.5,5280.0,,,,,
2024-09-30,5.099999904632568,5.320000171661377,4.949999809265137,5.25,14080.0,,,,,
2024-10-01,5.0,5.21999979019165,4.900000095367432,5.21999979019165,10510.0,,,,,
2024-10-02,5.119999885559082,5.199999809265137,5.0,5.190000057220459,8190.0,,,,,
2024-10-03,5.510000228881836,5.800000190734863,5.050000190734863,5.050000190734863,29610.0,,,,,
2024-10-04,5.800000190734863,5.800000190734863,5.239999771118164,5.699999809265137,4560.0,,,,,
2024-10-07,5.699999809265137,6.0,5.5,6.0,11370.0,,,,,
2024-10-08,5.789999961853027,5.889999866485596,5.460000038146973,5.800000190734863,7170.0,,,,,
2024-10-09,5.5,5.699999809265137,5.300000190734863,5.599999904632568,7100.0,,,,,
2024-10-10,5.449999809265137,5.5,5.260000228881836,5.5,3090.0,,,,,
2024-10-11,5.400000095367432,5.449999809265137,5.059999942779541,5.25,1190.0,,,,,
2024-10-14,5.099999904632568,5.389999866485596,4.900000095367432,5.199999809265137,5920.0,,,,,
2024-10-15,5.0,5.340000152587891,4.949999809265137,4.949999809265137,3100.0,,,,,
2024-10-16,6.0,6.0,5.0,5.150000095367432,37450.0,,,,,
2024-10-17,5.820000171661377,6.199999809265137,5.809999942779541,5.900000095367432,8510.0,,,,,
2024-10-18,6.269999980926514,6.269999980926514,5.599999904632568,5.599999904632568,11630.0,,,,,
2024-10-21,6.349999904632568,6.949999809265137,6.0,6.300000190734863,6940.0,,,,,
2024-10-22,6.480000019073486,6.789999961853027,6.010000228881836,6.789999961853027,6590.0,,,,,
2024-10-23,6.059999942779541,6.800000190734863,5.829999923706055,6.690000057220459,3990.0,,,,,
2024-10-24,6.179999828338623,6.5,5.610000133514404,5.920000076293945,3270.0,,,,,
2024-10-25,5.849999904632568,6.349999904632568,5.699999809265137,5.960000038146973,4070.0,,,,,
2024-10-28,6.099999904632568,6.199999809265137,5.679999828338623,6.03000020980835,3800.0,,,,,
2024-10-29,5.869999885559082,6.099999904632568,5.699999809265137,6.090000152587891,3510.0,,,,,
2024-10-30,5.599999904632568,6.0,5.599999904632568,5.800000190734863,5250.0,,,,,
