Date,Close,High,Low,Open,Volume,"('Close', 'CMCSA')","('High', 'CMCSA')","('Low', 'CMCSA')","('Open', 'CMCSA')","('Volume', 'CMCSA')"
2024-06-03,37.54805755615234,38.01290008116644,37.263455956018376,37.94649400616443,15651400.0,,,,,
2024-06-04,37.529083251953125,37.737786504698256,37.18756423254886,37.39626748529399,14580900.0,,,,,
2024-06-05,37.13064193725586,37.567025727837546,37.054750834870106,37.567025727837546,12635500.0,,,,,
2024-06-06,37.064239501953125,37.87060109056846,37.00731845543469,37.15910429395733,20336300.0,,,,,
2024-06-07,36.95988845825195,37.32986623748494,36.912456059171326,37.05475687527328,16049300.0,,,,,
2024-06-10,36.79861831665039,36.97886288432074,36.54247901383874,36.91245680050218,13177300.0,,,,,
2024-06-11,36.35274124145508,36.61836554345833,36.01122221381678,36.19147037777016,16480000.0,,,,,
2024-06-12,35.88789749145508,36.65631165862751,35.55586350639255,36.551958223860986,18902700.0,,,,,
2024-06-13,35.65073013305664,35.89738073296077,35.39459088381424,35.57483541378805,18514800.0,,,,,
2024-06-14,35.517921447753906,35.745602032043024,35.3471619142521,35.45151536459878,12692500.0,,,,,
2024-06-17,35.394588470458984,35.54637427978736,35.02460716754061,35.470479565693594,31105500.0,,,,,
2024-06-18,35.00564193725586,35.84995084430454,34.8633411381278,35.42305206578003,22444900.0,,,,,
2024-06-20,35.90686798095703,36.030195097955165,34.825393496606246,34.89179957063764,21203300.0,,,,,
2024-06-21,36.50452423095703,36.72271612187584,36.02070805872133,36.25787362957126,48974800.0,,,,,
2024-06-24,36.50452423095703,36.80809587213618,36.10608780898168,36.32427969990048,19434300.0,,,,,
2024-06-25,36.42863845825195,36.67528909571357,35.992250993727616,36.67528909571357,18452500.0,,,,,
2024-06-26,36.25787734985352,36.46658061279129,35.688677750094655,36.324283426996416,23560600.0,,,,,
2024-06-27,36.31479263305664,36.4191460677957,36.01122097864823,36.31479263305664,13073200.0,,,,,
2024-06-28,37.14961624145508,37.23499599486009,36.523499256104806,36.56144661736472,38288900.0,,,,,
2024-07-01,36.2104377746582,37.07372393033666,36.18197906406993,36.90296442908812,16905700.0,,,,,
2024-07-02,36.20095443725586,36.39068762739052,35.83097670686606,36.39068762739052,15707800.0,,,,,
2024-07-03,36.39223861694336,36.64091299203765,36.067051575396086,36.10530973287194,7658000.0,,,,,
2024-07-05,36.21052169799805,36.33485889878675,36.03836361952111,36.30616345337452,12172200.0,,,,,
2024-07-08,35.703609466552734,36.3348544610382,35.58883499592,36.14356732514895,17617700.0,,,,,
2024-07-09,35.87576675415039,36.028795745440995,35.53145426012074,35.64622509146396,18695300.0,,,,,
2024-07-10,35.79925537109375,36.0287970420409,35.52188917424179,35.942721651810025,19225400.0,,,,,
2024-07-11,36.10531234741211,36.5261411646243,35.92359155899072,35.95228335492595,18630000.0,,,,,
2024-07-12,36.62178802490234,36.66960890286674,36.25834278507449,36.334859108616826,16748600.0,,,,,
2024-07-15,37.24346923828125,37.72168534706067,36.53571144044736,36.58353232162543,19018300.0,,,,,
2024-07-16,37.88427734375,37.94166093664799,37.16695324453282,37.243465917896486,18541200.0,,,,,
2024-07-17,38.82157897949219,38.96504525350207,37.9416595526628,37.95122591679621,31689700.0,,,,,
2024-07-18,38.39118576049805,39.40500514881854,38.381623044376695,38.47726479958657,17757900.0,,,,,
2024-07-19,38.33380508422852,38.53465497455471,38.13295154540295,38.42944684671736,19305200.0,,,,,
2024-07-22,37.807762145996094,38.43900722613557,37.09043802545127,38.36249455049702,23213400.0,,,,,
2024-07-23,36.83219528198242,37.84601453105763,35.35929275215437,37.69298555464048,30777500.0,,,,,
2024-07-24,36.43050003051758,37.15738684503306,35.751434092871705,37.03305329487189,23447900.0,,,,,
2024-07-25,36.57395935058594,37.65472482649477,36.56439298793282,36.86088820570777,18385300.0,,,,,
2024-07-26,37.960784912109375,38.36248825086904,36.86089029699071,36.8895820895812,24563900.0,,,,,
2024-07-29,38.907657623291016,39.003299372670746,37.90340466080835,37.999046410188086,21995900.0,,,,,
2024-07-30,39.0319938659668,39.26153551828902,38.620727786349136,38.99373570774684,25226100.0,,,,,
2024-07-31,39.471954345703125,39.81627049541494,38.90765924445299,38.984171917445046,24873200.0,,,,,
2024-08-01,38.505950927734375,39.61541190793367,38.45813005716946,39.452820218313256,21797000.0,,,,,
2024-08-02,38.16164016723633,39.34761386336822,38.10425293090786,39.0893767726382,25951700.0,,,,,
2024-08-05,37.4730110168457,38.75463021259307,36.92784499649412,38.429443143567646,21390800.0,,,,,
2024-08-06,37.22433471679688,37.73124619901144,37.042613935473966,37.20520928591979,15853800.0,,,,,
2024-08-07,36.83219528198242,37.87470632398003,36.79394077425208,37.48256934387994,16744200.0,,,,,
2024-08-08,37.63560104370117,37.72168007719586,36.7652479932543,36.78437707275299,13668100.0,,,,,
2024-08-09,37.37736892700195,37.6547314683945,37.0139237005406,37.367802562661424,13999500.0,,,,,
2024-08-12,36.8513298034668,37.3964958405114,36.79394620914576,37.30085408431026,12209400.0,,,,,
2024-08-13,37.41562271118164,37.54952262135296,36.99479390085764,37.20521013026909,14022600.0,,,,,
2024-08-14,37.31041717529297,37.41562529727046,37.08087549870496,37.09043821502146,17941600.0,,,,,
