Date,Close,High,Low,Open,Volume,"('Close', 'NG')","('High', 'NG')","('Low', 'NG')","('Open', 'NG')","('Volume', 'NG')"
2024-07-10,3.7100000381469727,3.799999952316284,3.630000114440918,3.7799999713897705,1408700.0,,,,,
2024-07-11,4.070000171661377,4.130000114440918,3.759999990463257,3.809999942779541,1759300.0,,,,,
2024-07-12,4.070000171661377,4.090000152587891,3.930000066757202,4.050000190734863,1112200.0,,,,,
2024-07-15,4.25,4.28000020980835,4.019999980926514,4.070000171661377,1417100.0,,,,,
2024-07-16,4.519999980926514,4.539999961853027,4.260000228881836,4.309999942779541,1916200.0,,,,,
2024-07-17,4.53000020980835,4.599999904632568,4.389999866485596,4.53000020980835,1544500.0,,,,,
2024-07-18,4.340000152587891,4.519999980926514,4.309999942779541,4.510000228881836,1270300.0,,,,,
2024-07-19,4.360000133514404,4.420000076293945,4.019999980926514,4.230000019073486,1798700.0,,,,,
2024-07-22,4.480000019073486,4.5,4.329999923706055,4.409999847412109,1378100.0,,,,,
2024-07-23,4.590000152587891,4.590000152587891,4.400000095367432,4.449999809265137,1246500.0,,,,,
2024-07-24,4.650000095367432,4.880000114440918,4.599999904632568,4.619999885559082,2878200.0,,,,,
2024-07-25,4.550000190734863,4.579999923706055,4.380000114440918,4.429999828338623,2197800.0,,,,,
2024-07-26,4.75,4.789999961853027,4.570000171661377,4.650000095367432,1397000.0,,,,,
2024-07-29,4.730000019073486,4.760000228881836,4.639999866485596,4.75,1270500.0,,,,,
2024-07-30,4.71999979019165,4.769999980926514,4.659999847412109,4.739999771118164,1091400.0,,,,,
2024-07-31,4.78000020980835,4.849999904632568,4.71999979019165,4.769999980926514,1798600.0,,,,,
2024-08-01,4.730000019073486,4.800000190734863,4.650000095367432,4.78000020980835,1384900.0,,,,,
2024-08-02,4.5,4.800000190734863,4.449999809265137,4.739999771118164,2159700.0,,,,,
2024-08-05,4.210000038146973,4.340000152587891,4.090000152587891,4.139999866485596,1969300.0,,,,,
2024-08-06,4.420000076293945,4.449999809265137,4.179999828338623,4.179999828338623,1330500.0,,,,,
2024-08-07,4.130000114440918,4.570000171661377,4.110000133514404,4.550000190734863,2217800.0,,,,,
2024-08-08,4.150000095367432,4.21999979019165,4.119999885559082,4.190000057220459,899800.0,,,,,
2024-08-09,4.159999847412109,4.199999809265137,4.090000152587891,4.199999809265137,863400.0,,,,,
2024-08-12,4.409999847412109,4.449999809265137,4.170000076293945,4.179999828338623,1151300.0,,,,,
2024-08-13,4.480000019073486,4.53000020980835,4.389999866485596,4.429999828338623,795800.0,,,,,
2024-08-14,4.400000095367432,4.440000057220459,4.28000020980835,4.440000057220459,740800.0,,,,,
2024-08-15,4.5,4.539999961853027,4.369999885559082,4.380000114440918,881700.0,,,,,
2024-08-16,4.579999923706055,4.590000152587891,4.46999979019165,4.539999961853027,853500.0,,,,,
2024-08-19,4.71999979019165,4.739999771118164,4.579999923706055,4.599999904632568,877000.0,,,,,
2024-08-20,4.619999885559082,4.78000020980835,4.599999904632568,4.769999980926514,996600.0,,,,,
2024-08-21,4.590000152587891,4.639999866485596,4.489999771118164,4.619999885559082,1466600.0,,,,,
2024-08-22,4.340000152587891,4.550000190734863,4.309999942779541,4.539999961853027,1976200.0,,,,,
2024-08-23,4.429999828338623,4.5,4.340000152587891,4.349999904632568,1823100.0,,,,,
2024-08-26,4.400000095367432,4.539999961853027,4.360000133514404,4.510000228881836,1045600.0,,,,,
2024-08-27,4.28000020980835,4.329999923706055,4.21999979019165,4.309999942779541,817900.0,,,,,
2024-08-28,4.150000095367432,4.28000020980835,4.130000114440918,4.199999809265137,949100.0,,,,,
2024-08-29,4.269999980926514,4.329999923706055,4.159999847412109,4.199999809265137,1364100.0,,,,,
2024-08-30,4.25,4.300000190734863,4.210000038146973,4.260000228881836,922800.0,,,,,
2024-09-03,3.9700000286102295,4.230000019073486,3.950000047683716,4.230000019073486,1174600.0,,,,,
2024-09-04,3.900000095367432,4.070000171661377,3.890000104904175,3.900000095367432,928500.0,,,,,
2024-09-05,3.829999923706055,4.010000228881836,3.829999923706055,4.010000228881836,1198300.0,,,,,
2024-09-06,3.690000057220459,3.839999914169312,3.640000104904175,3.829999923706055,1248700.0,,,,,
2024-09-09,3.7200000286102295,3.7899999618530273,3.670000076293945,3.7699999809265137,787500.0,,,,,
2024-09-10,3.849999904632568,3.859999895095825,3.670000076293945,3.740000009536743,1038000.0,,,,,
2024-09-11,3.9700000286102295,4.0,3.799999952316284,3.809999942779541,773600.0,,,,,
2024-09-12,4.389999866485596,4.449999809265137,4.090000152587891,4.090000152587891,1340900.0,,,,,
2024-09-13,4.519999980926514,4.570000171661377,4.429999828338623,4.510000228881836,1499600.0,,,,,
2024-09-16,4.300000190734863,4.510000228881836,4.289999961853027,4.510000228881836,953800.0,,,,,
2024-09-17,4.269999980926514,4.369999885559082,4.21999979019165,4.289999961853027,895800.0,,,,,
2024-09-18,4.170000076293945,4.449999809265137,4.150000095367432,4.25,1030600.0,,,,,
2024-09-19,4.230000019073486,4.329999923706055,4.179999828338623,4.329999923706055,768800.0,,,,,
2024-09-20,4.239999771118164,4.400000095367432,4.21999979019165,4.25,3128600.0,,,,,
2024-09-23,4.199999809265137,4.340000152587891,4.199999809265137,4.28000020980835,711500.0,,,,,
2024-09-24,4.360000133514404,4.400000095367432,4.159999847412109,4.21999979019165,901300.0,,,,,
2024-09-25,4.349999904632568,4.389999866485596,4.309999942779541,4.369999885559082,773900.0,,,,,
2024-09-26,4.360000133514404,4.46999979019165,4.329999923706055,4.380000114440918,1189100.0,,,,,
2024-09-27,4.230000019073486,4.429999828338623,4.179999828338623,4.389999866485596,873800.0,,,,,
2024-09-30,4.099999904632568,4.170000076293945,4.0,4.159999847412109,1086100.0,,,,,
2024-10-01,4.150000095367432,4.199999809265137,4.099999904632568,4.190000057220459,925000.0,,,,,
2024-10-02,4.199999809265137,4.21999979019165,4.079999923706055,4.119999885559082,1290200.0,,,,,
2024-10-03,3.640000104904175,4.039999961853027,3.619999885559082,4.019999980926514,1964300.0,,,,,
2024-10-04,3.440000057220459,3.670000076293945,3.4200000762939453,3.640000104904175,1582600.0,,,,,
2024-10-07,3.3499999046325684,3.490000009536743,3.299999952316284,3.4600000381469727,1417700.0,,,,,
2024-10-08,3.369999885559082,3.390000104904175,3.2799999713897705,3.309999942779541,774700.0,,,,,
2024-10-09,3.380000114440918,3.400000095367432,3.2799999713897705,3.319999933242798,883700.0,,,,,
2024-10-10,3.4600000381469727,3.490000009536743,3.3499999046325684,3.380000114440918,1107200.0,,,,,
2024-10-11,3.509999990463257,3.640000104904175,3.490000009536743,3.5,983900.0,,,,,
2024-10-14,3.569999933242798,3.569999933242798,3.470000028610229,3.5,836800.0,,,,,
2024-10-15,3.5799999237060547,3.5999999046325684,3.490000009536743,3.569999933242798,1013200.0,,,,,
2024-10-16,3.5799999237060547,3.680000066757202,3.569999933242798,3.630000114440918,840300.0,,,,,
2024-10-17,3.609999895095825,3.650000095367432,3.5299999713897705,3.569999933242798,642900.0,,,,,
2024-10-18,3.7799999713897705,3.839999914169312,3.630000114440918,3.630000114440918,855900.0,,,,,
2024-10-21,3.839999914169312,3.890000104904175,3.7200000286102295,3.859999895095825,1014100.0,,,,,
2024-10-22,3.930000066757202,3.940000057220459,3.849999904632568,3.859999895095825,643200.0,,,,,
2024-10-23,3.7799999713897705,3.880000114440918,3.7300000190734863,3.849999904632568,865400.0,,,,,
2024-10-24,3.700000047683716,3.809999942779541,3.559999942779541,3.75,937800.0,,,,,
2024-10-25,3.5999999046325684,3.7300000190734863,3.5999999046325684,3.660000085830689,652100.0,,,,,
2024-10-28,3.630000114440918,3.660000085830689,3.5799999237060547,3.5799999237060547,595400.0,,,,,
2024-10-29,3.75,3.809999942779541,3.640000104904175,3.650000095367432,1107600.0,,,,,
2024-10-30,3.700000047683716,3.7699999809265137,3.650000095367432,3.759999990463257,602600.0,,,,,
2024-10-31,3.4600000381469727,3.650000095367432,3.440000057220459,3.630000114440918,1320900.0,,,,,
2024-11-01,3.450000047683716,3.5199999809265137,3.4200000762939453,3.5199999809265137,826700.0,,,,,
2024-11-04,3.5199999809265137,3.5199999809265137,3.4200000762939453,3.470000028610229,665200.0,,,,,
2024-11-05,3.509999990463257,3.5899999141693115,3.450000047683716,3.569999933242798,863700.0,,,,,
2024-11-06,3.4100000858306885,3.440000057220459,3.240000009536743,3.3499999046325684,3080600.0,,,,,
2024-11-07,3.450000047683716,3.5,3.359999895095825,3.450000047683716,1924600.0,,,,,
2024-11-08,3.440000057220459,3.450000047683716,3.3299999237060547,3.440000057220459,1473900.0,,,,,
2024-11-11,3.369999885559082,3.380000114440918,3.2699999809265137,3.309999942779541,1523000.0,,,,,
2024-11-12,3.299999952316284,3.4100000858306885,3.25,3.309999942779541,1549600.0,,,,,
2024-11-13,3.309999942779541,3.380000114440918,3.299999952316284,3.369999885559082,1213200.0,,,,,
2024-11-14,3.5,3.5999999046325684,3.259999990463257,3.259999990463257,2806700.0,,,,,
2024-11-15,3.390000104904175,3.609999895095825,3.309999942779541,3.5999999046325684,2104000.0,,,,,
2024-11-18,3.509999990463257,3.660000085830689,3.4800000190734863,3.5,1222200.0,,,,,
2024-11-19,3.660000085830689,3.660000085830689,3.450000047683716,3.559999942779541,1203100.0,,,,,
2024-11-20,3.5799999237060547,3.660000085830689,3.549999952316284,3.619999885559082,1030500.0,,,,,
2024-11-21,3.5999999046325684,3.660000085830689,3.5,3.640000104904175,1245700.0,,,,,
2024-11-22,3.650000095367432,3.690000057220459,3.5899999141693115,3.650000095367432,1074300.0,,,,,
2024-11-25,3.559999942779541,3.609999895095825,3.5,3.5299999713897705,1184300.0,,,,,
2024-11-26,3.569999933242798,3.5899999141693115,3.5,3.539999961853028,865400.0,,,,,
2024-11-27,3.5799999237060547,3.680000066757202,3.569999933242798,3.619999885559082,767300.0,,,,,
2024-11-29,3.660000085830689,3.7300000190734863,3.609999895095825,3.609999895095825,687900.0,,,,,
2024-12-02,3.549999952316284,3.650000095367432,3.539999961853028,3.609999895095825,817800.0,,,,,
2024-12-03,3.740000009536743,3.7899999618530273,3.569999933242798,3.5899999141693115,1465800.0,,,,,
2024-12-04,3.5899999141693115,3.7699999809265137,3.559999942779541,3.7300000190734863,1088200.0,,,,,
2024-12-05,3.490000009536743,3.670000076293945,3.4800000190734863,3.5999999046325684,896200.0,,,,,
2024-12-06,3.4200000762939453,3.5199999809265137,3.390000104904175,3.5,1378000.0,,,,,
2024-12-09,3.4600000381469727,3.670000076293945,3.440000057220459,3.5199999809265137,1623500.0,,,,,
2024-12-10,3.509999990463257,3.559999942779541,3.470000028610229,3.490000009536743,827800.0,,,,,
2024-12-11,3.829999923706055,3.890000104904175,3.509999990463257,3.549999952316284,2207000.0,,,,,
2024-12-12,3.569999933242798,3.75,3.559999942779541,3.740000009536743,1235600.0,,,,,
2024-12-13,3.400000095367432,3.539999961853028,3.390000104904175,3.5199999809265137,1281600.0,,,,,
2024-12-16,3.4200000762939453,3.470000028610229,3.3499999046325684,3.430000066757202,1101700.0,,,,,
2024-12-17,3.369999885559082,3.490000009536743,3.359999895095825,3.369999885559082,1645000.0,,,,,
2024-12-18,3.309999942779541,3.4100000858306885,3.2699999809265137,3.359999895095825,2315500.0,,,,,
2024-12-19,3.289999961853028,3.400000095367432,3.289999961853028,3.319999933242798,1339900.0,,,,,
2024-12-20,3.3499999046325684,3.380000114440918,3.259999990463257,3.2799999713897705,3593800.0,,,,,
2024-12-23,3.2699999809265137,3.3499999046325684,3.240000009536743,3.299999952316284,1277200.0,,,,,
2024-12-24,3.299999952316284,3.319999933242798,3.259999990463257,3.289999961853028,493700.0,,,,,
2024-12-26,3.3299999237060547,3.3499999046325684,3.259999990463257,3.2799999713897705,651400.0,,,,,
2024-12-27,3.319999933242798,3.3499999046325684,3.25,3.309999942779541,1045500.0,,,,,
2024-12-30,3.2699999809265137,3.299999952316284,3.1700000762939453,3.2699999809265137,1574300.0,,,,,
2024-12-31,3.3299999237060547,3.359999895095825,3.220000028610229,3.2699999809265137,1281100.0,,,,,
2025-01-02,3.430000066757202,3.5199999809265137,3.3399999141693115,3.359999895095825,1323900.0,,,,,
2025-01-03,3.4100000858306885,3.450000047683716,3.369999885559082,3.4200000762939453,1074900.0,,,,,
2025-01-06,3.299999952316284,3.450000047683716,3.289999961853028,3.380000114440918,1422500.0,,,,,
2025-01-07,3.3399999141693115,3.4600000381469727,3.319999933242798,3.3499999046325684,1464500.0,,,,,
2025-01-08,3.369999885559082,3.400000095367432,3.3299999237060547,3.359999895095825,1139100.0,,,,,
2025-01-10,3.470000028610229,3.549999952316284,3.3399999141693115,3.400000095367432,2806600.0,,,,,
2025-01-13,3.259999990463257,3.430000066757202,3.240000009536743,3.400000095367432,2062000.0,,,,,
2025-01-14,3.299999952316284,3.319999933242798,3.190000057220459,3.2699999809265137,1430800.0,,,,,
2025-01-15,3.309999942779541,3.390000104904175,3.299999952316284,3.380000114440918,1660200.0,,,,,
2025-01-16,3.299999952316284,3.3499999046325684,3.240000009536743,3.3299999237060547,2067200.0,,,,,
2025-01-17,3.2799999713897705,3.319999933242798,3.25,3.289999961853028,1411500.0,,,,,
2025-01-21,3.299999952316284,3.3499999046325684,3.2699999809265137,3.3299999237060547,1433000.0,,,,,
2025-01-22,3.220000028610229,3.3399999141693115,3.200000047683716,3.309999942779541,2638400.0,,,,,
2025-01-23,3.150000095367432,3.3299999237060547,3.0999999046325684,3.1700000762939453,3635100.0,,,,,
2025-01-24,3.0,3.25,2.900000095367432,3.150000095367432,3742500.0,,,,,
2025-01-27,3.009999990463257,3.0199999809265137,2.869999885559082,2.970000028610229,2313600.0,,,,,
2025-01-28,3.059999942779541,3.0999999046325684,2.9800000190734863,2.9800000190734863,1749000.0,,,,,
2025-01-29,3.0799999237060547,3.140000104904175,3.0199999809265137,3.0299999713897705,1487600.0,,,,,
2025-01-30,3.130000114440918,3.25,3.0999999046325684,3.130000114440918,1628800.0,,,,,
2025-01-31,3.130000114440918,3.2300000190734863,3.0999999046325684,3.140000104904175,1831300.0,,,,,
2025-02-03,3.200000047683716,3.259999990463257,3.069999933242798,3.130000114440918,2223800.0,,,,,
2025-02-04,3.220000028610229,3.25,3.140000104904175,3.220000028610229,1351500.0,,,,,
2025-02-05,3.200000047683716,3.319999933242798,3.180000066757202,3.2699999809265137,3965600.0,,,,,
2025-02-06,3.3299999237060547,3.390000104904175,3.150000095367432,3.200000047683716,3322800.0,,,,,
2025-02-07,3.1700000762939453,3.3499999046325684,3.140000104904175,3.3299999237060547,2623800.0,,,,,
2025-02-10,3.259999990463257,3.2699999809265137,3.140000104904175,3.220000028610229,2138500.0,,,,,
2025-02-11,3.1600000858306885,3.2799999713897705,3.140000104904175,3.2100000381469727,2040300.0,,,,,
2025-02-12,3.2699999809265137,3.2799999713897705,3.119999885559082,3.150000095367432,1795900.0,,,,,
2025-02-13,3.3499999046325684,3.359999895095825,3.220000028610229,3.2799999713897705,1431100.0,,,,,
2025-02-14,3.150000095367432,3.400000095367432,3.150000095367432,3.359999895095825,1639600.0,,,,,
2025-02-18,3.220000028610229,3.240000009536743,3.150000095367432,3.2100000381469727,1635000.0,,,,,
2025-02-19,3.180000066757202,3.2300000190734863,3.119999885559082,3.200000047683716,2138100.0,,,,,
2025-02-20,3.240000009536743,3.2799999713897705,3.1600000858306885,3.190000057220459,1592700.0,,,,,
2025-02-21,3.039999961853028,3.25,3.009999990463257,3.25,2207100.0,,,,,
2025-02-24,2.990000009536743,3.0799999237060547,2.880000114440918,3.069999933242798,3222600.0,,,,,
2025-02-25,2.970000028610229,3.009999990463257,2.9200000762939453,2.940000057220459,2066100.0,,,,,
2025-02-26,3.0299999713897705,3.059999942779541,2.940000057220459,2.950000047683716,1368300.0,,,,,
2025-02-27,2.950000047683716,3.0199999809265137,2.940000057220459,3.009999990463257,1257600.0,,,,,
2025-02-28,3.0,3.009999990463257,2.9100000858306885,2.930000066757202,1531600.0,,,,,
2025-03-03,3.039999961853028,3.130000114440918,3.0299999713897705,3.069999933242798,1763600.0,,,,,
2025-03-04,3.0999999046325684,3.140000104904175,3.0299999713897705,3.0899999141693115,1745900.0,,,,,
2025-03-05,3.299999952316284,3.3499999046325684,3.0899999141693115,3.0899999141693115,3311300.0,,,,,
2025-03-06,3.3399999141693115,3.380000114440918,3.2699999809265137,3.2799999713897705,2970600.0,,,,,
2025-03-07,3.569999933242798,3.5999999046325684,3.3299999237060547,3.3499999046325684,3428100.0,,,,,
2025-03-10,3.2799999713897705,3.539999961853028,3.240000009536743,3.539999961853028,2692500.0,,,,,
2025-03-11,3.2799999713897705,3.4100000858306885,3.25,3.3499999046325684,2708700.0,,,,,
2025-03-12,3.259999990463257,3.309999942779541,3.150000095367432,3.259999990463257,2473500.0,,,,,
2025-03-13,3.450000047683716,3.5,3.2799999713897705,3.289999961853028,2591000.0,,,,,
2025-03-14,3.369999885559082,3.539999961853028,3.3299999237060547,3.509999990463257,2329700.0,,,,,
2025-03-17,3.369999885559082,3.400000095367432,3.299999952316284,3.359999895095825,2129300.0,,,,,
2025-03-18,3.2799999713897705,3.470000028610229,3.240000009536743,3.4100000858306885,3171500.0,,,,,
2025-03-19,3.4200000762939453,3.4200000762939453,3.259999990463257,3.299999952316284,1746800.0,,,,,
2025-03-20,3.4200000762939453,3.5,3.319999933242798,3.390000104904175,1677200.0,,,,,
2025-03-21,3.390000104904175,3.430000066757202,3.319999933242798,3.400000095367432,4160200.0,,,,,
2025-03-24,3.259999990463257,3.450000047683716,3.240000009536743,3.380000114440918,1883700.0,,,,,
2025-03-25,3.109999895095825,3.3499999046325684,3.0899999141693115,3.299999952316284,2881900.0,,,,,
2025-03-26,3.059999942779541,3.190000057220459,3.039999961853028,3.140000104904175,1854000.0,,,,,
2025-03-27,3.0999999046325684,3.150000095367432,3.039999961853028,3.0999999046325684,1561200.0,,,,,
2025-03-28,2.950000047683716,3.130000114440918,2.869999885559082,3.0999999046325684,2903000.0,,,,,
2025-03-31,2.9200000762939453,2.990000009536743,2.799999952316284,2.990000009536743,2528400.0,,,,,
2025-04-01,2.9800000190734863,3.119999885559082,2.8499999046325684,2.9800000190734863,2154100.0,,,,,
2025-04-02,2.9200000762939453,2.970000028610229,2.8499999046325684,2.930000066757202,1971300.0,,,,,
2025-04-03,2.8399999141693115,2.940000057220459,2.819999933242798,2.8499999046325684,2502800.0,,,,,
2025-04-04,2.609999895095825,2.8299999237060547,2.549999952316284,2.819999933242798,2921100.0,,,,,
2025-04-07,2.5799999237060547,2.759999990463257,2.4800000190734863,2.5999999046325684,2298700.0,,,,,
2025-04-08,2.2799999713897705,2.690000057220459,2.259999990463257,2.6700000762939453,5877500.0,,,,,
2025-04-09,2.509999990463257,2.539999961853028,2.259999990463257,2.4100000858306885,6371500.0,,,,,
2025-04-10,2.509999990463257,2.609999895095825,2.470000028610229,2.4800000190734863,5284400.0,,,,,
2025-04-11,2.809999942779541,2.900000095367432,2.5999999046325684,2.619999885559082,7764500.0,,,,,
2025-04-14,2.8399999141693115,3.0,2.75,2.759999990463257,2794900.0,,,,,
2025-04-15,2.880000114440918,2.950000047683716,2.8399999141693115,2.890000104904175,1480100.0,,,,,
2025-04-16,3.009999990463257,3.0999999046325684,2.9200000762939453,3.0299999713897705,3312500.0,,,,,
2025-04-17,2.9800000190734863,3.049999952316284,2.890000104904175,2.9600000381469727,2264800.0,,,,,
2025-04-21,3.109999895095825,3.140000104904175,3.009999990463257,3.059999942779541,2817600.0,,,,,
2025-04-22,4.349999904632568,4.570000171661377,3.299999952316284,3.400000095367432,25070400.0,,,,,
2025-04-23,4.670000076293945,5.059999942779541,4.150000095367432,4.210000038146973,10595400.0,,,,,
2025-04-24,4.980000019073486,5.059999942779541,4.610000133514404,4.789999961853027,6446500.0,,,,,
2025-04-25,4.440000057220459,4.909999847412109,4.349999904632568,4.900000095367432,6533600.0,,,,,
2025-04-28,4.349999904632568,4.489999771118164,4.179999828338623,4.489999771118164,4374800.0,,,,,
2025-04-29,4.329999923706055,4.380000114440918,4.190000057220459,4.260000228881836,4062800.0,,,,,
2025-04-30,4.230000019073486,4.420000076293945,4.079999923706055,4.289999961853027,4500500.0,,,,,
2025-05-01,4.179999828338623,4.300000190734863,4.090000152587891,4.099999904632568,4094900.0,,,,,
2025-05-02,4.110000133514404,4.269999980926514,4.099999904632568,4.239999771118164,2942400.0,,,,,
2025-05-05,4.119999885559082,4.349999904632568,4.119999885559082,4.210000038146973,3289500.0,,,,,
2025-05-06,4.210000038146973,4.269999980926514,4.099999904632568,4.230000019073486,3162000.0,,,,,
2025-05-07,3.910000085830689,4.289999961853027,3.819999933242798,4.099999904632568,10239100.0,,,,,
2025-05-08,3.759999990463257,4.050000190734863,3.7200000286102295,4.0,18871400.0,,,,,
2025-05-09,3.7799999713897705,3.890000104904175,3.75,3.799999952316284,6188000.0,,,,,
2025-05-12,3.4600000381469727,3.7799999713897705,3.369999885559082,3.670000076293945,11641400.0,,,,,
2025-05-13,3.5,3.5999999046325684,3.4800000190734863,3.4800000190734863,3678400.0,,,,,
2025-05-14,3.5,3.549999952316284,3.369999885559082,3.4600000381469727,5408600.0,,,,,
2025-05-15,3.549999952316284,3.609999895095825,3.400000095367432,3.569999933242798,4592200.0,,,,,
2025-05-16,3.5999999046325684,3.630000114440918,3.450000047683716,3.450000047683716,5919500.0,,,,,
2025-05-19,3.640000104904175,3.700000047683716,3.539999961853028,3.640000104904175,2462400.0,,,,,
2025-05-20,3.700000047683716,3.759999990463257,3.640000104904175,3.660000085830689,3006100.0,,,,,
2025-05-21,3.5899999141693115,3.75,3.509999990463257,3.680000066757202,6704800.0,,,,,
2025-05-22,3.5999999046325684,3.700000047683716,3.5299999713897705,3.5299999713897705,3824800.0,,,,,
2025-05-23,3.5799999237060547,3.670000076293945,3.5299999713897705,3.640000104904175,4006700.0,,,,,
2025-05-27,3.5299999713897705,3.569999933242798,3.4200000762939453,3.549999952316284,4934200.0,,,,,
2025-05-28,3.5799999237060547,3.640000104904175,3.509999990463257,3.509999990463257,3526500.0,,,,,
2025-05-29,3.549999952316284,3.660000085830689,3.5299999713897705,3.630000114440918,3048000.0,,,,,
2025-05-30,3.5799999237060547,3.640000104904175,3.490000009536743,3.509999990463257,4288400.0,,,,,
2025-06-02,3.75,3.799999952316284,3.660000085830689,3.660000085830689,5928600.0,,,,,
2025-06-03,3.7699999809265137,3.880000114440918,3.640000104904175,3.690000057220459,5501900.0,,,,,
2025-06-04,4.690000057220459,4.769999980926514,3.9600000381469727,4.079999923706055,16316800.0,,,,,
2025-06-05,4.409999847412109,4.849999904632568,4.349999904632568,4.659999847412109,6772500.0,,,,,
2025-06-06,4.210000038146973,4.460000038146973,4.139999866485596,4.389999866485596,5390700.0,,,,,
2025-06-09,4.380000114440918,4.440000057220459,4.199999809265137,4.21999979019165,4425200.0,,,,,
2025-06-10,4.320000171661377,4.559999942779541,4.309999942779541,4.400000095367432,3787300.0,,,,,
2025-06-11,4.309999942779541,4.449999809265137,4.269999980926514,4.320000171661377,3033500.0,,,,,
2025-06-12,4.340000152587891,4.429999828338623,4.300000190734863,4.389999866485596,2798000.0,,,,,
2025-06-13,4.429999828338623,4.579999923706055,4.329999923706055,4.519999980926514,3886300.0,,,,,
2025-06-16,4.349999904632568,4.519999980926514,4.320000171661377,4.519999980926514,2921000.0,,,,,
2025-06-17,4.389999866485596,4.449999809265137,4.360000133514404,4.360000133514404,3185900.0,,,,,
2025-06-18,4.360000133514404,4.460000038146973,4.309999942779541,4.409999847412109,2528900.0,,,,,
2025-06-20,4.139999866485596,4.420000076293945,4.119999885559082,4.349999904632568,3743300.0,,,,,
2025-06-23,4.079999923706055,4.230000019073486,4.050000190734863,4.110000133514404,3386400.0,,,,,
2025-06-24,3.900000095367432,3.990000009536743,3.859999895095825,3.9600000381469727,3567800.0,,,,,
2025-06-25,3.700000047683716,3.940000057220459,3.609999895095825,3.900000095367432,5504100.0,,,,,
2025-06-26,4.150000095367432,4.170000076293945,3.7100000381469727,3.7100000381469727,6616300.0,,,,,
2025-06-27,4.079999923706055,4.110000133514404,3.950000047683716,3.950000047683716,10145300.0,,,,,
2025-06-30,4.090000152587891,4.179999828338623,4.050000190734863,4.070000171661377,3149100.0,,,,,
2025-07-01,4.150000095367432,4.25,4.070000171661377,4.130000114440918,3865300.0,,,,,
2025-07-02,4.480000019073486,4.559999942779541,4.150000095367432,4.159999847412109,7164700.0,,,,,
2025-07-03,4.519999980926514,4.710000038146973,4.400000095367432,4.5,3770100.0,,,,,
2025-07-07,4.550000190734863,4.610000133514404,4.440000057220459,4.449999809265137,4354300.0,,,,,
2025-07-08,4.440000057220459,4.590000152587891,4.340000152587891,4.559999942779541,3350800.0,,,,,
2025-07-09,4.590000152587891,4.630000114440918,4.369999885559082,4.480000019073486,3354900.0,,,,,
2025-07-10,4.71999979019165,4.739999771118164,4.590000152587891,4.630000114440918,2106800.0,,,,,
2025-07-11,4.800000190734863,4.849999904632568,4.679999828338623,4.800000190734863,2270000.0,,,,,
