Date,Close,High,Low,Open,Volume,"('Close', 'ASST')","('High', 'ASST')","('Low', 'ASST')","('Open', 'ASST')","('Volume', 'ASST')"
2024-07-23,1.590000033378601,1.7549999952316284,1.5299999713897705,1.7400000095367432,138100.0,,,,,
2024-07-24,1.4600000381469729,1.600000023841858,1.4299999475479126,1.5499999523162842,39900.0,,,,,
2024-07-25,1.4900000095367432,1.531000018119812,1.4299999475479126,1.4600000381469729,27200.0,,,,,
2024-07-26,1.4600000381469729,1.649999976158142,1.3799999952316284,1.4600000381469729,195400.0,,,,,
2024-07-29,1.4299999475479126,1.5,1.3600000143051147,1.5,35300.0,,,,,
2024-07-30,1.399999976158142,1.409999966621399,1.3200000524520874,1.409999966621399,50400.0,,,,,
2024-07-31,1.4500000476837158,1.4700000286102295,1.350000023841858,1.350000023841858,44400.0,,,,,
2024-08-01,1.3200000524520874,1.440000057220459,1.2799999713897705,1.440000057220459,41200.0,,,,,
2024-08-02,1.2699999809265137,1.3380000591278076,1.2209999561309814,1.2300000190734863,29900.0,,,,,
2024-08-05,1.1699999570846558,1.2450000047683716,1.159999966621399,1.159999966621399,30000.0,,,,,
2024-08-06,1.0800000429153442,1.1799999475479126,1.0399999618530271,1.1799999475479126,49300.0,,,,,
2024-08-07,1.0549999475479126,1.1299999952316284,1.0299999713897705,1.100000023841858,31400.0,,,,,
2024-08-08,0.949999988079071,1.0499999523162842,0.9490000009536744,1.0499999523162842,27300.0,,,,,
2024-08-09,0.9419999718666076,1.0,0.9419999718666076,0.9800000190734864,10900.0,,,,,
2024-08-12,0.8799999952316284,0.9869999885559082,0.8799999952316284,0.9869999885559082,39700.0,,,,,
2024-08-13,0.9810000061988832,0.9959999918937684,0.8700000047683716,0.8849999904632568,73300.0,,,,,
2024-08-14,0.9340000152587892,0.9900000095367432,0.9089999794960022,0.9900000095367432,20000.0,,,,,
2024-08-15,0.8960000276565552,0.959999978542328,0.8949999809265137,0.9100000262260436,88900.0,,,,,
2024-08-16,0.9760000109672546,1.0,0.8960000276565552,1.0,28100.0,,,,,
2024-08-19,0.9369999766349792,0.9789999723434448,0.9269999861717224,0.9760000109672546,12300.0,,,,,
2024-08-20,0.9580000042915344,0.984000027179718,0.9369999766349792,0.9369999766349792,8100.0,,,,,
2024-08-21,1.059999942779541,1.1699999570846558,0.949999988079071,0.949999988079071,48400.0,,,,,
2024-08-22,1.059999942779541,1.1200000047683716,1.0399999618530271,1.0399999618530271,21400.0,,,,,
2024-08-23,1.0800000429153442,1.1100000143051147,1.0210000276565552,1.0399999618530271,25000.0,,,,,
2024-08-26,1.8600000143051147,2.3399999141693115,1.2999999523162842,1.5199999809265137,107054600.0,,,,,
2024-08-27,1.940000057220459,1.9800000190734863,1.7200000286102295,1.899999976158142,3585700.0,,,,,
2024-08-28,2.7699999809265137,3.940000057220459,2.069999933242798,2.0999999046325684,84298800.0,,,,,
2024-08-29,1.950000047683716,2.559999942779541,1.940000057220459,2.4100000858306885,1962400.0,,,,,
2024-08-30,1.4199999570846558,2.1600000858306885,1.350000023841858,2.1600000858306885,934000.0,,,,,
2024-09-03,2.049999952316284,2.740000009536743,1.5499999523162842,1.5499999523162842,35936100.0,,,,,
2024-09-04,2.6600000858306885,3.5,2.299999952316284,2.299999952316284,81489800.0,,,,,
2024-09-05,2.430000066757202,2.8499999046325684,2.140000104904175,2.299999952316284,2621500.0,,,,,
2024-09-06,2.390000104904175,2.5799999237060547,2.200000047683716,2.2300000190734863,866500.0,,,,,
2024-09-09,2.509999990463257,2.819999933242798,2.319999933242798,2.430000066757202,1233800.0,,,,,
2024-09-10,2.319999933242798,2.490999937057495,2.25,2.430000066757202,382900.0,,,,,
2024-09-11,2.0799999237060547,2.319999933242798,2.009999990463257,2.259999990463257,288600.0,,,,,
2024-09-12,1.899999976158142,2.3299999237060547,1.809999942779541,2.049999952316284,860200.0,,,,,
2024-09-13,1.5800000429153442,1.909999966621399,1.4700000286102295,1.909999966621399,509900.0,,,,,
2024-09-16,1.6799999475479126,1.7999999523162842,1.559999942779541,1.5800000429153442,465900.0,,,,,
2024-09-17,1.5399999618530271,1.7209999561309814,1.5399999618530271,1.6699999570846558,261800.0,,,,,
2024-09-18,1.559999942779541,1.649999976158142,1.5299999713897705,1.5499999523162842,112400.0,,,,,
2024-09-19,1.5299999713897705,1.6299999952316284,1.4299999475479126,1.6200000047683716,151300.0,,,,,
2024-09-20,1.409999966621399,1.559999942779541,1.399999976158142,1.559999942779541,92700.0,,,,,
2024-09-23,1.4299999475479126,1.4600000381469729,1.399999976158142,1.4299999475479126,100000.0,,,,,
2024-09-24,1.4900000095367432,1.5529999732971191,1.3300000429153442,1.399999976158142,165900.0,,,,,
2024-09-25,1.3899999856948853,1.5499999523162842,1.3700000047683716,1.5,96200.0,,,,,
2024-09-26,1.409999966621399,1.4570000171661377,1.3700000047683716,1.409999966621399,76600.0,,,,,
2024-09-27,1.4700000286102295,1.5670000314712524,1.4199999570846558,1.5399999618530271,131300.0,,,,,
2024-09-30,1.2999999523162842,1.440000057220459,1.2999999523162842,1.409999966621399,134000.0,,,,,
2024-10-01,1.2799999713897705,1.35099995136261,1.2100000381469729,1.350000023841858,96600.0,,,,,
2024-10-02,1.25,1.2799999713897705,1.2100000381469729,1.2599999904632568,43700.0,,,,,
2024-10-03,1.2300000190734863,1.2999999523162842,1.2100000381469729,1.2400000095367432,93800.0,,,,,
2024-10-04,1.190000057220459,1.2899999618530271,1.149999976158142,1.2899999618530271,61500.0,,,,,
2024-10-07,1.1200000047683716,1.1799999475479126,1.100000023841858,1.1799999475479126,87400.0,,,,,
2024-10-08,1.1200000047683716,1.190000057220459,1.0299999713897705,1.1200000047683716,220100.0,,,,,
2024-10-09,1.0399999618530271,1.190000057220459,1.0299999713897705,1.1399999856948853,162100.0,,,,,
2024-10-10,1.059999942779541,1.1410000324249268,1.0490000247955322,1.059999942779541,132700.0,,,,,
2024-10-11,1.0399999618530271,1.1399999856948853,1.0099999904632568,1.059999942779541,144900.0,,,,,
2024-10-14,1.0499999523162842,1.0750000476837158,1.0199999809265137,1.0499999523162842,127300.0,,,,,
2024-10-15,1.0,1.069000005722046,0.9700000286102296,1.0,180100.0,,,,,
2024-10-16,1.1150000095367432,1.2400000095367432,0.9900000095367432,0.9900000095367432,248000.0,,,,,
2024-10-17,1.159999966621399,1.2000000476837158,1.1100000143051147,1.1100000143051147,213200.0,,,,,
2024-10-18,1.100000023841858,1.149999976158142,1.0800000429153442,1.149999976158142,131400.0,,,,,
2024-10-21,1.0299999713897705,1.149999976158142,0.9990000128746032,1.149999976158142,251000.0,,,,,
2024-10-22,0.9480000138282776,1.0800000429153442,0.8999999761581421,0.9990000128746032,741900.0,,,,,
2024-10-23,0.9589999914169312,1.0099999904632568,0.9409999847412108,0.962000012397766,253700.0,,,,,
2024-10-24,0.9800000190734864,0.9900000095367432,0.9100000262260436,0.9399999976158142,119700.0,,,,,
2024-10-25,0.9399999976158142,1.00600004196167,0.9049999713897704,0.915000021457672,212800.0,,,,,
2024-10-28,0.9200000166893004,0.9700000286102296,0.9039999842643738,0.9269999861717224,149400.0,,,,,
2024-10-29,0.9459999799728394,0.949999988079071,0.9200000166893004,0.9200000166893004,102200.0,,,,,
2024-10-30,1.024999976158142,1.100000023841858,0.959999978542328,0.959999978542328,450400.0,,,,,
2024-10-31,0.9399999976158142,1.0429999828338623,0.8999999761581421,1.0199999809265137,217000.0,,,,,
2024-11-01,0.8399999737739563,0.9399999976158142,0.8309999704360962,0.9399999976158142,129200.0,,,,,
2024-11-04,0.8029999732971191,0.8500000238418579,0.7850000262260437,0.8500000238418579,113500.0,,,,,
2024-11-05,0.8100000023841858,0.8399999737739563,0.7609999775886536,0.8100000023841858,72600.0,,,,,
2024-11-06,0.7960000038146973,0.8100000023841858,0.75,0.800000011920929,127100.0,,,,,
2024-11-07,0.7900000214576721,0.8100000023841858,0.7630000114440918,0.7889999747276306,137900.0,,,,,
2024-11-08,0.8090000152587891,0.8199999928474426,0.75,0.8100000023841858,150000.0,,,,,
2024-11-11,0.7979999780654907,0.8299999833106995,0.7599999904632568,0.8299999833106995,113000.0,,,,,
2024-11-12,0.7699999809265137,0.8379999995231628,0.7620000243186951,0.7799999713897705,100600.0,,,,,
2024-11-13,0.7300000190734863,0.8149999976158142,0.7009999752044678,0.7710000276565552,138500.0,,,,,
2024-11-14,0.6460000276565552,0.7009999752044678,0.6119999885559082,0.7009999752044678,129100.0,,,,,
2024-11-15,0.6600000262260437,0.8489999771118164,0.6119999885559082,0.7900000214576721,21676400.0,,,,,
2024-11-18,0.7089999914169312,0.7400000095367432,0.6449999809265137,0.6600000262260437,2313200.0,,,,,
2024-11-19,0.6790000200271606,0.7099999785423279,0.6330000162124634,0.6970000267028809,652500.0,,,,,
2024-11-20,0.6430000066757202,0.6600000262260437,0.621999979019165,0.6499999761581421,419300.0,,,,,
2024-11-21,0.625,0.6600000262260437,0.6200000047683716,0.6489999890327454,394500.0,,,,,
2024-11-22,0.6389999985694885,0.6549999713897705,0.6200000047683716,0.6209999918937683,163900.0,,,,,
2024-11-25,0.574999988079071,0.6600000262260437,0.5139999985694885,0.6299999952316284,675400.0,,,,,
2024-11-26,0.5600000023841858,0.5899999737739563,0.5210000276565552,0.5899999737739563,306900.0,,,,,
2024-11-27,0.5040000081062317,0.5799999833106995,0.4620000123977661,0.5600000023841858,269400.0,,,,,
2024-11-29,0.4600000083446502,0.5080000162124634,0.4449999928474426,0.5040000081062317,333100.0,,,,,
2024-12-02,0.4189999997615814,0.4709999859333038,0.4020000100135803,0.4390000104904175,701600.0,,,,,
2024-12-03,0.4300000071525574,0.449999988079071,0.4189999997615814,0.4189999997615814,228500.0,,,,,
2024-12-04,0.460999995470047,0.4699999988079071,0.421999990940094,0.4320000112056732,821100.0,,,,,
2024-12-05,0.4600000083446502,0.4650000035762787,0.4230000078678131,0.460999995470047,342700.0,,,,,
2024-12-06,0.4600000083446502,0.4779999852180481,0.4410000145435333,0.449999988079071,260500.0,,,,,
2024-12-09,0.6850000023841858,1.0199999809265137,0.6000000238418579,0.7120000123977661,147461700.0,,,,,
2024-12-10,0.5600000023841858,0.5799999833106995,0.4970000088214874,0.5450000166893005,3906300.0,,,,,
2024-12-11,0.6850000023841858,0.7440000176429749,0.6039999723434448,0.6499999761581421,27850100.0,,,,,
2024-12-12,0.550000011920929,0.6700000166893005,0.5009999871253967,0.6650000214576721,2413700.0,,,,,
2024-12-13,0.527999997138977,0.5619999766349792,0.4510000050067901,0.550000011920929,1281600.0,,,,,
2024-12-16,0.4560000002384186,0.4799999892711639,0.4480000138282776,0.4799999892711639,1529200.0,,,,,
2024-12-17,0.4199999868869781,0.449999988079071,0.4129999876022339,0.4280000030994415,5168600.0,,,,,
2024-12-18,0.4199999868869781,0.5199999809265137,0.4199999868869781,0.4569999873638153,2675700.0,,,,,
2024-12-19,0.3840000033378601,0.4390000104904175,0.3589999973773956,0.4129999876022339,1462100.0,,,,,
2024-12-20,0.363999992609024,0.4120000004768371,0.3350000083446502,0.4120000004768371,962300.0,,,,,
2024-12-23,0.3939999938011169,0.4300000071525574,0.375,0.3799999952316284,693800.0,,,,,
2024-12-24,0.4460000097751617,0.4699999988079071,0.4020000100135803,0.4090000092983246,726200.0,,,,,
2024-12-26,0.5189999938011169,0.5299999713897705,0.4510000050067901,0.4510000050067901,1412500.0,,,,,
2024-12-27,0.4659999907016754,0.5,0.4160000085830688,0.5,839200.0,,,,,
2024-12-30,0.4600000083446502,0.4939999878406524,0.4370000064373016,0.4699999988079071,499300.0,,,,,
2024-12-31,0.4909999966621399,0.5450000166893005,0.4790000021457672,0.4900000095367431,858600.0,,,,,
2025-01-02,0.5299999713897705,0.5699999928474426,0.4909999966621399,0.5,1322500.0,,,,,
2025-01-03,0.5699999928474426,0.5849999785423279,0.5019999742507935,0.5460000038146973,806800.0,,,,,
2025-01-06,0.5040000081062317,0.5569999814033508,0.4959999918937683,0.5450000166893005,1003500.0,,,,,
2025-01-07,0.5609999895095825,0.6349999904632568,0.5099999904632568,0.5199999809265137,2305700.0,,,,,
2025-01-08,0.5699999928474426,0.5770000219345093,0.5049999952316284,0.5600000023841858,1281200.0,,,,,
2025-01-10,0.5389999747276306,0.5550000071525574,0.5220000147819519,0.5400000214576721,431600.0,,,,,
2025-01-13,0.4589999914169311,0.5389999747276306,0.4199999868869781,0.5389999747276306,1029200.0,,,,,
2025-01-14,0.5289999842643738,0.5540000200271606,0.4600000083446502,0.5070000290870667,1149100.0,,,,,
2025-01-15,0.4760000109672546,0.5149999856948853,0.4600000083446502,0.5149999856948853,675100.0,,,,,
2025-01-16,0.4699999988079071,0.4900000095367431,0.449999988079071,0.4779999852180481,496900.0,,,,,
2025-01-17,0.4650000035762787,0.4839999973773956,0.4519999921321869,0.4690000116825104,238000.0,,,,,
2025-01-21,0.8999999761581421,1.4500000476837158,0.8270000219345093,1.1399999856948853,266358400.0,,,,,
2025-01-22,1.3600000143051147,1.7000000476837158,1.149999976158142,1.2300000190734863,139575700.0,,,,,
2025-01-23,1.059999942779541,1.3600000143051147,1.0199999809265137,1.3600000143051147,24464400.0,,,,,
2025-01-24,1.1200000047683716,1.2000000476837158,0.9200000166893004,1.0199999809265137,8330600.0,,,,,
2025-01-27,1.0700000524520874,1.1100000143051147,0.949999988079071,1.090000033378601,9845900.0,,,,,
2025-01-28,0.9100000262260436,1.0499999523162842,0.8999999761581421,1.0499999523162842,2927400.0,,,,,
2025-01-29,0.824999988079071,0.8740000128746033,0.7599999904632568,0.8100000023841858,3239500.0,,,,,
2025-01-30,0.578000009059906,0.8199999928474426,0.550000011920929,0.8159999847412109,3614400.0,,,,,
2025-01-31,0.5799999833106995,0.6700000166893005,0.5,0.5879999995231628,2340400.0,,,,,
2025-02-03,0.5830000042915344,0.6000000238418579,0.5199999809265137,0.546999990940094,1108200.0,,,,,
2025-02-04,0.5490000247955322,0.550000011920929,0.5299999713897705,0.5490000247955322,842700.0,,,,,
2025-02-05,0.7900000214576721,0.959999978542328,0.6320000290870667,0.6399999856948853,169975800.0,,,,,
2025-02-06,0.7200000286102295,0.7929999828338623,0.6700000166893005,0.7059999704360962,4657800.0,,,,,
2025-02-07,0.6499999761581421,0.8600000143051147,0.6499999761581421,0.7900000214576721,5990200.0,,,,,
2025-02-10,0.6499999761581421,0.6899999976158142,0.5080000162124634,0.6000000238418579,2078300.0,,,,,
2025-02-11,0.6480000019073486,0.6800000071525574,0.5920000076293945,0.6019999980926514,1005400.0,,,,,
2025-02-12,0.6700000166893005,0.7250000238418579,0.6010000109672546,0.6159999966621399,1133700.0,,,,,
2025-02-13,0.6370000243186951,0.6899999976158142,0.6340000033378601,0.6899999976158142,659500.0,,,,,
2025-02-14,0.6119999885559082,0.6299999952316284,0.5910000205039978,0.6290000081062317,797800.0,,,,,
2025-02-18,0.5849999785423279,0.6299999952316284,0.5799999833106995,0.6190000176429749,688300.0,,,,,
2025-02-19,0.6029999852180481,0.6299999952316284,0.5899999737739563,0.6029999852180481,1026300.0,,,,,
2025-02-20,0.5950000286102295,0.628000020980835,0.5649999976158142,0.628000020980835,505000.0,,,,,
2025-02-21,0.6570000052452087,0.6700000166893005,0.5849999785423279,0.5929999947547913,1223100.0,,,,,
2025-02-24,0.6000000238418579,0.6489999890327454,0.5799999833106995,0.6299999952316284,586300.0,,,,,
2025-02-25,0.6000000238418579,0.6200000047683716,0.5849999785423279,0.5899999737739563,288500.0,,,,,
2025-02-26,0.6010000109672546,0.6600000262260437,0.5809999704360962,0.6100000143051147,436400.0,,,,,
2025-02-27,0.5519999861717224,0.6150000095367432,0.5509999990463257,0.6019999980926514,403700.0,,,,,
2025-02-28,0.5320000052452087,0.5400000214576721,0.5009999871253967,0.5400000214576721,372900.0,,,,,
2025-03-03,0.5009999871253967,0.527999997138977,0.5,0.5170000195503235,239800.0,,,,,
2025-03-04,0.5180000066757202,0.5299999713897705,0.4399999976158142,0.5299999713897705,541700.0,,,,,
2025-03-05,0.5139999985694885,0.5289999842643738,0.503000020980835,0.5230000019073486,154700.0,,,,,
2025-03-06,0.4839999973773956,0.5350000262260437,0.4830000102519989,0.5099999904632568,348600.0,,,,,
2025-03-07,0.503000020980835,0.5099999904632568,0.4560000002384186,0.5099999904632568,195900.0,,,,,
2025-03-10,0.5899999737739563,0.6140000224113464,0.5199999809265137,0.5199999809265137,1846700.0,,,,,
2025-03-11,0.5899999737739563,0.5899999737739563,0.5299999713897705,0.5600000023841858,255900.0,,,,,
2025-03-12,0.5600000023841858,0.5699999928474426,0.5210000276565552,0.5509999990463257,137300.0,,,,,
2025-03-13,0.5270000100135803,0.5669999718666077,0.5239999890327454,0.5529999732971191,167000.0,,,,,
2025-03-14,0.5249999761581421,0.550000011920929,0.5099999904632568,0.5199999809265137,241300.0,,,,,
2025-03-17,0.5180000066757202,0.527999997138977,0.5099999904632568,0.5099999904632568,98300.0,,,,,
2025-03-18,0.5109999775886536,0.5220000147819519,0.4950000047683716,0.5199999809265137,133600.0,,,,,
2025-03-19,0.515999972820282,0.5239999890327454,0.5009999871253967,0.5099999904632568,70200.0,,,,,
2025-03-20,0.5,0.5099999904632568,0.4900000095367431,0.5099999904632568,117900.0,,,,,
2025-03-21,0.5009999871253967,0.5199999809265137,0.4900000095367431,0.5099999904632568,138900.0,,,,,
2025-03-24,0.5429999828338623,0.5429999828338623,0.5049999952316284,0.5299999713897705,212000.0,,,,,
2025-03-25,0.5490000247955322,0.5720000267028809,0.5320000052452087,0.5699999928474426,161200.0,,,,,
2025-03-26,0.5199999809265137,0.5600000023841858,0.5090000033378601,0.5600000023841858,637800.0,,,,,
2025-03-27,0.5929999947547913,0.7179999947547913,0.550000011920929,0.6000000238418579,22154400.0,,,,,
2025-03-28,0.5189999938011169,0.5709999799728394,0.4799999892711639,0.5260000228881836,1502400.0,,,,,
2025-03-31,0.5770000219345093,0.5799999833106995,0.4939999878406524,0.5180000066757202,2623700.0,,,,,
2025-04-01,0.5199999809265137,0.5799999833106995,0.5,0.5400000214576721,797600.0,,,,,
2025-04-02,0.550000011920929,0.550000011920929,0.5080000162124634,0.515999972820282,834300.0,,,,,
2025-04-03,0.5690000057220459,0.5899999737739563,0.5360000133514404,0.5899999737739563,531400.0,,,,,
2025-04-04,0.5070000290870667,0.550000011920929,0.5,0.5400000214576721,689000.0,,,,,
2025-04-07,0.4850000143051147,0.4850000143051147,0.3869999945163727,0.4300000071525574,698200.0,,,,,
2025-04-08,0.4359999895095825,0.5,0.4230000078678131,0.4819999933242798,291700.0,,,,,
2025-04-09,0.481000006198883,0.4900000095367431,0.4070000052452087,0.4230000078678131,336100.0,,,,,
2025-04-10,0.4639999866485595,0.4900000095367431,0.4399999976158142,0.4720000028610229,328100.0,,,,,
2025-04-11,0.4799999892711639,0.4900000095367431,0.453000009059906,0.4799999892711639,134500.0,,,,,
2025-04-14,0.503000020980835,0.5199999809265137,0.4709999859333038,0.4990000128746032,296400.0,,,,,
2025-04-15,0.5189999938011169,0.5450000166893005,0.4950000047683716,0.503000020980835,220000.0,,,,,
2025-04-16,0.546999990940094,0.6050000190734863,0.4699999988079071,0.503000020980835,739600.0,,,,,
2025-04-17,0.546999990940094,0.5989999771118164,0.5099999904632568,0.5360000133514404,423200.0,,,,,
2025-04-21,0.515999972820282,0.5609999895095825,0.5009999871253967,0.550000011920929,120800.0,,,,,
2025-04-22,0.531000018119812,0.5580000281333923,0.5170000195503235,0.5170000195503235,161600.0,,,,,
2025-04-23,0.5550000071525574,0.5899999737739563,0.531000018119812,0.5600000023841858,149700.0,,,,,
2025-04-24,0.5870000123977661,0.5960000157356262,0.5600000023841858,0.5680000185966492,244900.0,,,,,
2025-04-25,0.5989999771118164,0.5989999771118164,0.5709999799728394,0.5820000171661377,118400.0,,,,,
2025-04-28,0.5690000057220459,0.5989999771118164,0.5509999990463257,0.5989999771118164,151400.0,,,,,
2025-04-29,0.5799999833106995,0.5899999737739563,0.5649999976158142,0.5649999976158142,93100.0,,,,,
2025-04-30,0.5879999995231628,0.5989999771118164,0.5600000023841858,0.5789999961853027,85800.0,,,,,
2025-05-01,0.5899999737739563,0.6150000095367432,0.5720000267028809,0.5929999947547913,189000.0,,,,,
2025-05-02,0.625,0.6420000195503235,0.5929999947547913,0.6200000047683716,389700.0,,,,,
2025-05-05,0.6060000061988831,0.6299999952316284,0.5899999737739563,0.6110000014305115,143400.0,,,,,
2025-05-06,0.6100000143051147,0.6190000176429749,0.5799999833106995,0.6100000143051147,196600.0,,,,,
2025-05-07,3.390000104904175,3.4100000858306885,1.5199999809265137,1.7300000190734863,310721600.0,,,,,
2025-05-08,7.690000057220459,8.800000190734863,5.0,5.550000190734863,241941300.0,,,,,
2025-05-09,8.119999885559082,8.920000076293945,6.610000133514404,8.1850004196167,54381300.0,,,,,
2025-05-12,7.010000228881836,7.78000020980835,6.039999961853027,6.5,18446800.0,,,,,
2025-05-13,5.96999979019165,7.329999923706055,5.699999809265137,6.800000190734863,8786400.0,,,,,
2025-05-14,4.699999809265137,5.789000034332275,4.559999942779541,5.329999923706055,6066300.0,,,,,
2025-05-15,6.869999885559082,6.96999979019165,3.910000085830689,4.460000038146973,24516500.0,,,,,
2025-05-16,6.079999923706055,6.699999809265137,5.800000190734863,6.210000038146973,5672000.0,,,,,
2025-05-19,6.550000190734863,7.599999904632568,5.880000114440918,5.900000095367432,9972100.0,,,,,
2025-05-20,7.739999771118164,8.119999885559082,6.5,6.860000133514404,9147500.0,,,,,
2025-05-21,8.039999961853027,10.899999618530272,7.880000114440918,10.0,39076200.0,,,,,
2025-05-22,13.010000228881836,13.420000076293944,9.100000381469728,9.3100004196167,37600900.0,,,,,
2025-05-23,10.460000038146973,12.149999618530272,10.149999618530272,11.53499984741211,8148000.0,,,,,
2025-05-27,8.180000305175781,11.880000114440918,7.619999885559082,11.75,18294200.0,,,,,
2025-05-28,7.139999866485596,8.539999961853027,6.800000190734863,8.15999984741211,8269900.0,,,,,
2025-05-29,7.559999942779541,8.449999809265137,6.679999828338623,7.170000076293945,8041900.0,,,,,
2025-05-30,7.010000228881836,8.100000381469727,6.710000038146973,7.010000228881836,5702600.0,,,,,
2025-06-02,7.019999980926514,7.76200008392334,6.739999771118164,6.909999847412109,3846200.0,,,,,
2025-06-03,7.0,7.300000190734863,6.420000076293945,7.25,5385000.0,,,,,
2025-06-04,7.739999771118164,8.539999961853027,6.548999786376953,6.940000057220459,6063500.0,,,,,
2025-06-05,6.909999847412109,7.829999923706055,6.506999969482422,7.639999866485596,3574800.0,,,,,
2025-06-06,5.760000228881836,6.949999809265137,5.650000095367432,6.84499979019165,5774800.0,,,,,
2025-06-09,5.460000038146973,6.099999904632568,5.369999885559082,6.074999809265137,3565000.0,,,,,
2025-06-10,5.329999923706055,5.550000190734863,5.150000095367432,5.539999961853027,2183300.0,,,,,
2025-06-11,6.599999904632568,6.739999771118164,5.201000213623047,5.269999980926514,6362900.0,,,,,
2025-06-12,6.230000019073486,6.480000019073486,5.860000133514404,6.019999980926514,1988500.0,,,,,
2025-06-13,5.789999961853027,6.099999904632568,5.610000133514404,5.820000171661377,1379800.0,,,,,
2025-06-16,5.75,5.880000114440918,5.460000038146973,5.590000152587891,2186900.0,,,,,
2025-06-17,5.440000057220459,5.679999828338623,5.170000076293945,5.630000114440918,1246800.0,,,,,
2025-06-18,5.179999828338623,5.559000015258789,5.010000228881836,5.190000057220459,1829300.0,,,,,
2025-06-20,5.289999961853027,5.289999961853027,4.554999828338623,5.0,3414700.0,,,,,
2025-06-23,4.960000038146973,5.139999866485596,4.800000190734863,4.829999923706055,1333300.0,,,,,
2025-06-24,4.860000133514404,5.0,4.690000057220459,4.769999980926514,1149800.0,,,,,
2025-06-25,4.710000038146973,5.269999980926514,4.639999866485596,4.769999980926514,1844600.0,,,,,
2025-06-26,3.990000009536743,4.625,3.940000057220459,4.559999942779541,2791700.0,,,,,
2025-06-27,3.910000085830689,4.150000095367432,3.859999895095825,4.010000228881836,1396500.0,,,,,
2025-06-30,3.75,4.130000114440918,3.650000095367432,3.900000095367432,2307400.0,,,,,
2025-07-01,3.740000009536743,3.964999914169312,3.619999885559082,3.680000066757202,1309600.0,,,,,
