Date,Close,High,Low,Open,Volume,"('Close', 'ALB')","('High', 'ALB')","('Low', 'ALB')","('Open', 'ALB')","('Volume', 'ALB')"
2024-06-03,117.34748840332033,121.18173626019218,116.27972383356844,121.18173626019218,2123800.0,,,,,
2024-06-04,114.84308624267578,117.09510154597866,114.58100147887929,116.24089139845884,2119400.0,,,,,
2024-06-05,115.1731185913086,116.75535090953126,114.03740568671026,115.57110022713296,1645800.0,,,,,
2024-06-06,114.7168960571289,115.04692926454882,111.07678470915668,113.57147405673396,3002600.0,,,,,
2024-06-07,111.57183074951172,114.11505021680212,110.882637292034,113.35790831720192,2056800.0,,,,,
2024-06-10,110.71762084960938,111.52330057959524,109.1256794634682,110.65938143976832,1701200.0,,,,,
2024-06-11,110.63026428222656,110.81469895873708,108.85388818291877,110.21286455516233,1957100.0,,,,,
2024-06-12,109.34894561767578,115.31872966821096,108.50443712469212,113.5714732709432,2723600.0,,,,,
2024-06-13,105.0584716796875,109.97019295586313,104.5148766749944,108.32971371607654,4262400.0,,,,,
2024-06-14,100.84950256347656,105.7989265581598,100.66438372175875,104.34722585020276,3910600.0,,,,,
2024-06-17,98.04352569580078,101.48280109561324,96.40670608350707,100.0992934062797,4291400.0,,,,,
2024-06-18,96.9815444946289,99.86546332398936,96.16313097865894,97.7804679038889,3526900.0,,,,,
2024-06-20,91.37933349609376,95.47137868289,91.3208780438902,95.18883160841013,5663800.0,,,,,
2024-06-21,92.22698211669922,93.5325368759428,89.91789493658703,90.6096450985696,5565300.0,,,,,
2024-06-24,93.92224884033205,94.04890479666834,90.79475581111105,91.14550338759354,3280600.0,,,,,
2024-06-25,90.38555908203124,93.63971599529263,90.22967537618746,92.75310186634196,3217500.0,,,,,
2024-06-26,97.70252227783205,98.04352481204909,92.58746196468296,93.06486551258683,4847600.0,,,,,
2024-06-27,93.79559326171876,96.55285627129052,92.44132067491388,95.9487967318311,4049900.0,,,,,
2024-06-28,93.06486511230467,94.1171078704753,91.13576082228964,94.01967963730344,4489200.0,,,,,
2024-07-01,94.9062957763672,94.93552350364205,92.38286211103468,92.80181021300272,2451700.0,,,,,
2024-07-02,94.56526947021484,99.92390325518068,93.53251697394909,96.2702893108858,4115200.0,,,,,
2024-07-03,97.51741027832033,98.77425464980188,94.50683527916314,95.57856079051462,2309100.0,,,,,
2024-07-05,95.82212829589844,97.76097764586424,94.61400184717228,96.24107638994109,2229800.0,,,,,
2024-07-08,96.60157775878906,99.03732098299808,96.5626049752059,96.60157775878906,2194000.0,,,,,
2024-07-09,88.14466857910156,95.50060795456886,87.99852251292985,94.36068201836538,6421000.0,,,,,
2024-07-10,94.40940856933594,94.7991289706816,88.41747876937947,88.70002587452261,4153900.0,,,,,
2024-07-11,95.43241119384766,97.62457997257276,94.4191486107614,95.83187662817616,2705800.0,,,,,
2024-07-12,95.35446166992188,97.13741974758962,94.34119177461884,96.43593206619256,1968400.0,,,,,
2024-07-15,93.03563690185548,94.45810991200072,90.72655731117004,91.194215801282,2640000.0,,,,,
2024-07-16,95.19857788085938,95.56880813838654,91.846993156706,92.90898096289084,2586700.0,,,,,
2024-07-17,92.63617706298828,96.70873954654448,90.26863463347335,94.80885559777713,2469000.0,,,,,
2024-07-18,91.39881134033205,95.69546524943752,91.048063779046,92.17825201725596,2324900.0,,,,,
2024-07-19,89.7230224609375,90.54143594580148,87.7062276243801,90.35631710558155,2235700.0,,,,,
2024-07-22,91.16498565673828,91.57418868305692,89.0507625874612,90.73629252442495,2075700.0,,,,,
2024-07-23,89.12871551513672,90.64861684331775,88.7195050216819,90.00557709167312,1896500.0,,,,,
2024-07-24,88.54413604736328,90.77527775886254,88.41748007420863,88.66105439948193,2100600.0,,,,,
2024-07-25,88.66104888916016,92.28543581329748,87.88160812340877,88.22261810423628,2776600.0,,,,,
2024-07-26,90.414794921875,90.76554255427035,88.27133634242571,90.16147553552308,1868500.0,,,,,
2024-07-29,89.3138198852539,90.07377048933758,87.95954741217199,89.06050797275769,1915100.0,,,,,
2024-07-30,90.13223266601562,90.765527308875,88.15441061367285,88.69026959355581,2449400.0,,,,,
2024-07-31,91.26242065429688,93.48381717137784,89.41125441229674,89.55740048490428,5757000.0,,,,,
2024-08-01,90.7752685546875,96.91334390252284,89.5184242717194,91.5839370165914,4807500.0,,,,,
2024-08-02,84.75411224365234,86.50785019553172,80.1359455481004,86.50785019553172,5807200.0,,,,,
2024-08-05,81.37329864501953,83.24395491307683,77.84634754822653,78.23606791379254,5285400.0,,,,,
2024-08-06,77.48585510253906,81.94813806114071,77.41765459589222,81.8896826078142,3707800.0,,,,,
2024-08-07,77.0279312133789,82.29888242533971,76.96947576234116,80.12619648443543,3367700.0,,,,,
2024-08-08,79.72675323486328,81.16870913756227,77.05717316731455,77.94378731601766,3296800.0,,,,,
2024-08-09,79.5513687133789,80.48669314333847,77.94377682960867,80.15542822649778,2165700.0,,,,,
2024-08-12,74.04659271240234,79.56111884291444,72.89692163348312,79.48317327712031,4590200.0,,,,,
2024-08-13,75.23523712158203,75.92698729811642,73.52047182812734,74.92346228943558,3969300.0,,,,,
2024-08-14,70.97754669189453,75.02088139668716,70.12016786620518,75.02088139668716,4528400.0,,,,,
2024-08-15,77.10588073730469,77.27150947929798,71.69852823918868,72.24413973236926,6098800.0,,,,,
2024-08-16,77.32997131347656,77.8268575326893,75.49828782316263,76.92076084083975,2921300.0,,,,,
2024-08-19,80.6523208618164,81.22716007395624,77.20330788887058,77.70020154117827,2947300.0,,,,,
2024-08-20,82.05531311035156,83.6434149039828,80.47694893695208,80.67181284105578,3463400.0,,,,,
2024-08-21,86.3227310180664,86.5663053197163,82.72757938035632,83.39983939826756,3287700.0,,,,,
2024-08-22,84.64693450927734,85.6309767213225,83.39009028200321,85.6309767213225,2588100.0,,,,,
2024-08-23,88.17390441894531,88.495424307448,84.76386391655517,85.57253244825644,2203800.0,,,,,
2024-08-26,86.65399932861328,89.32357169796313,86.10838781689867,88.91436863915074,2020000.0,,,,,
2024-08-27,86.69297790527344,87.43343850882009,86.26428471026328,86.69297790527344,1165700.0,,,,,
2024-08-28,85.73815155029297,86.39092887469583,85.29972079409345,85.78686938244738,1802100.0,,,,,
2024-08-29,89.29434204101562,90.6096418063842,84.55925693905043,86.67348013054122,1875000.0,,,,,
2024-08-30,87.9303207397461,92.25620260964202,87.22882557886594,90.60963799220372,2063100.0,,,,,
2024-09-03,81.9578857421875,85.73815632222563,80.60361318585255,85.05615123389076,2748100.0,,,,,
2024-09-04,82.57168579101562,84.94897328271011,80.99332168751882,80.99332168751882,2158200.0,,,,,
2024-09-05,80.47694396972656,83.01986015326648,80.38926079326532,82.63988485533959,1421600.0,,,,,
2024-09-06,74.9234619140625,79.36625510821533,73.42304321896917,79.1519085184451,3495900.0,,,,,
2024-09-09,76.39464569091797,77.70994540137568,74.7967914720825,75.9951802778847,2238700.0,,,,,
2024-09-10,76.59925079345703,76.66745130213151,73.50098530897739,76.00492888930889,2058300.0,,,,,
2024-09-11,87.00474548339844,89.45022617510028,82.571690120148,87.89135209606975,6391800.0,,,,,
2024-09-12,86.22530364990234,87.56009351233439,84.51053846774472,87.00474439632795,2865000.0,,,,,
2024-09-13,85.58421325683594,87.90390861209345,84.04753456352228,87.0132259456682,2181700.0,,,,,
2024-09-16,87.45365905761719,88.20732097442418,85.12417420128824,86.12252272043767,1566200.0,,,,,
2024-09-17,87.91368865966797,89.9495451950518,87.8549644701281,88.5890467092594,1925600.0,,,,,
2024-09-18,84.75224304199219,88.81416650683958,84.27264470735085,88.63798645998565,3200600.0,,,,,
2024-09-19,87.43408966064453,88.45201792026042,85.97570758056189,88.28562027209976,1976000.0,,,,,
2024-09-20,84.20413208007812,87.081737071414,83.63643997869721,86.5923488738383,4531400.0,,,,,
2024-09-23,86.8272476196289,88.35413630978722,84.1062506082049,85.47653896814046,2005300.0,,,,,
2024-09-24,88.54010772705078,92.83693530625732,88.54010772705078,90.73256466021208,3650500.0,,,,,
2024-09-25,84.74246215820312,88.91204422860004,84.61521644754102,88.69671969415508,2170500.0,,,,,
2024-09-26,93.15013885498048,93.50249892104452,88.58904517143883,90.04741977030527,4339600.0,,,,,
2024-09-27,94.011474609375,96.1647796657936,92.80757637214644,95.13706147626992,2592800.0,,,,,
2024-09-30,92.6999053955078,96.01795655957714,92.20072737589972,94.14849765080297,1743200.0,,,,,
2024-10-01,92.31818389892578,92.93481030355936,90.7423533973914,92.16158356793493,1269900.0,,,,,
2024-10-02,92.07349395751952,93.60038272387328,90.59553952978386,92.38670210106572,1271200.0,,,,,
2024-10-03,92.30840301513672,92.9837611435598,89.94955569447478,90.0963736529326,1785600.0,,,,,
2024-10-04,99.92327117919922,99.93306103331598,96.3115916270702,97.09460820458432,4783300.0,,,,,
2024-10-07,102.25276184082033,103.0064163104452,97.47632869031143,97.76017471503192,4527200.0,,,,,
2024-10-08,98.13211822509766,99.3457987993406,96.84991613808312,97.73081634014288,4295000.0,,,,,
2024-10-09,99.7568817138672,101.18589425888968,97.6427287251595,100.02115550462489,3759100.0,,,,,
2024-10-10,100.77481079101562,102.45830728594532,98.96407606052809,99.15982834099722,1840700.0,,,,,
2024-10-11,99.8547592163086,101.22504758985367,98.20063227469876,98.51384040572584,2426000.0,,,,,
2024-10-14,97.48611450195312,99.83517903148206,95.92007397142392,99.02279293932712,2352800.0,,,,,
2024-10-15,93.70804595947266,97.95593921521872,93.54165577163056,95.52857057372512,2645400.0,,,,,
2024-10-16,96.1647720336914,97.55463259557318,94.57915173018998,95.76347016397408,1875900.0,,,,,
2024-10-17,92.66075897216795,95.73411623681837,91.22195648526726,95.42090809097728,2992300.0,,,,,
2024-10-18,93.12078094482422,95.56772180939808,92.44542287661116,94.65745950907775,2082000.0,,,,,
2024-10-21,91.8483657836914,92.9348080903662,91.01640740972108,92.49436173575562,2276700.0,,,,,
2024-10-22,94.41275787353516,94.82384211372094,90.96746869738192,91.68197119092336,2363600.0,,,,,
2024-10-23,91.9658203125,94.26594312552145,91.45685992185167,93.02290050938944,1958700.0,,,,,
2024-10-24,93.1305694580078,94.06040398616705,91.16322694033016,93.4241978770456,1422100.0,,,,,
2024-10-25,91.52538299560548,94.1582864262661,91.0947189912347,93.21866198102455,2046400.0,,,,,
2024-10-28,96.0571060180664,97.38824239085668,91.68197473797332,91.90709657391062,2383300.0,,,,,
2024-10-29,94.59873962402344,97.27079498798548,94.56937752710732,95.28388011030312,1409500.0,,,,,
2024-10-30,93.49271392822266,96.89885892145182,93.37526554507502,94.36383175223624,1318200.0,,,,,
2024-10-31,92.71949005126952,94.6378908659356,92.16158781163436,93.49271682249818,2197600.0,,,,,
2024-11-01,96.1549835205078,97.29036763532152,92.37690633047984,92.98375033675654,2431100.0,,,,,
2024-11-04,98.43553924560548,100.42245408218066,96.72268059787224,97.38824882826172,2339600.0,,,,,
2024-11-05,97.66229248046876,98.30828838621817,96.21370782040604,97.91677639492792,1548500.0,,,,,
2024-11-06,94.53021240234376,95.3034465390906,91.31982748405868,93.96252038283792,3228300.0,,,,,
2024-11-07,97.80912017822266,101.65571150190426,92.38669834614537,95.33281722716394,3377400.0,,,,,
2024-11-08,98.6998062133789,98.77811011568524,95.0098225599788,96.6835292675532,2287100.0,,,,,
2024-11-11,108.14498901367188,109.22164142745466,101.70464677087509,102.45830122028192,4581900.0,,,,,
2024-11-12,100.61821746826172,105.83509003408452,100.53012370868522,104.32777347357978,2359400.0,,,,,
2024-11-13,105.89381408691406,109.02589537233015,105.12057988606772,105.96232813167408,3822200.0,,,,,
2024-11-14,99.9330596923828,106.84322551435972,99.07173922843354,106.0895635743673,2458300.0,,,,,
2024-11-15,101.33271026611328,101.43058640370282,97.46654682529714,99.83518370532866,2498100.0,,,,,
2024-11-18,101.82209777832033,102.69320809206438,100.06030491042615,100.94119761063794,1698700.0,,,,,
2024-11-19,104.19073486328124,105.46314704900458,101.58719377049262,104.7290648189651,2168900.0,,,,,
2024-11-20,107.2249526977539,107.84157911323234,103.70135184510296,103.70135184510296,2033500.0,,,,,
2024-11-21,106.66705322265624,107.73391589291586,104.21032241693784,104.7388625584552,1598000.0,,,,,
2024-11-22,106.07978057861328,107.156440562496,102.33107274667375,104.62140587426912,1820200.0,,,,,
2024-11-25,107.64582061767578,109.3293095787796,106.39298068265332,107.84157289042932,2087000.0,,,,,
2024-11-26,104.52352905273438,107.32283005773562,104.11244477108356,106.20702559755703,1973300.0,,,,,
2024-11-27,105.6882781982422,107.40113688593408,103.99499175272229,105.41421453553562,1071900.0,,,,,
2024-11-29,105.4142074584961,106.29510764652076,104.36691708703088,104.7486392572631,748200.0,,,,,
2024-12-02,108.93780517578124,109.09440550069483,104.67033991043088,105.41420452184386,1990000.0,,,,,
2024-12-03,106.75513458251952,108.64417320817124,106.23638431965422,108.64417320817124,1477900.0,,,,,
2024-12-04,100.43223571777344,106.82364369689935,98.96407128272264,106.63767381220237,2526900.0,,,,,
2024-12-05,98.95428466796876,101.13695915187608,98.66065625182964,99.83518485132755,2322100.0,,,,,
2024-12-06,102.73236083984376,102.96726506389696,99.65900381671118,99.83518385161874,1557000.0,,,,,
2024-12-09,107.3326187133789,111.49241822366726,103.82859756899003,104.10265375369605,2663200.0,,,,,
2024-12-10,101.7731704711914,106.8530147652361,101.30335452682895,106.19723638802844,1535800.0,,,,,
2024-12-11,101.63612365722656,102.23317777559282,99.42409467742957,102.23317777559282,1502100.0,,,,,
2024-12-12,101.10759735107422,102.31148804894042,100.03093741968722,101.41101562220832,1136800.0,,,,,
2024-12-13,97.65364837646484,100.237966943104,96.33692937040126,100.22813855588868,1643700.0,,,,,
2024-12-16,97.81087493896484,99.15707913908024,95.86526655095496,96.87737304947296,1634300.0,,,,,
2024-12-17,95.8554458618164,98.56749604892458,94.74507048017186,97.07390351820688,1757300.0,,,,,
2024-12-18,88.96721649169922,95.9144021233022,88.53485740106935,95.31499792833375,2536300.0,,,,,
2024-12-19,87.37535858154297,92.20989089243392,87.19848508251704,89.91054290196021,2360700.0,,,,,
2024-12-20,87.11005401611328,88.9672220487008,85.99967855434261,86.34360466893287,3685400.0,,,,,
2024-12-23,87.6504898071289,88.29902844207922,86.57942796662765,87.48344470304647,2003000.0,,,,,
2024-12-24,88.42677307128906,88.57416890642756,86.45169436976954,87.8863316715994,595100.0,,,,,
2024-12-26,87.60136413574219,88.859127873704,86.92334782514645,87.95511112415184,1194900.0,,,,,
2024-12-27,86.75630187988281,89.27182933148649,85.78350141959282,87.10022047727188,1397000.0,,,,,
2024-12-30,84.64364624023438,85.6754095034558,83.66101741692368,85.48870762803061,1729000.0,,,,,
2024-12-31,84.5846939086914,86.65804139913432,83.80841621113031,85.29218788605662,1609500.0,,,,,
2025-01-02,83.74945831298828,86.46150848065413,82.943702973865,84.9384382953005,1866100.0,,,,,
2025-01-03,86.26498413085938,86.72682087106459,83.71015072419239,84.5060776613086,2626700.0,,,,,
2025-01-06,88.62329864501953,91.44343865494469,87.94528233749958,88.42676837631502,2319600.0,,,,,
2025-01-07,88.41694641113281,90.13654688286984,87.45396684834031,89.41922453032548,1653500.0,,,,,
2025-01-08,85.86210632324219,87.26726588040238,85.144791460074,87.26726588040238,1553800.0,,,,,
2025-01-10,85.02687072753906,85.86210372646742,83.40553167264109,84.21128700642161,1691100.0,,,,,
2025-01-13,89.92036437988281,89.92036437988281,84.25059195565346,84.54538359699754,2824600.0,,,,,
2025-01-14,91.02090454101562,93.05494589056964,89.94984272990736,91.04056131558184,1890700.0,,,,,
2025-01-15,93.49713897705078,95.06934367803844,92.45554727144498,93.01565292731216,2289000.0,,,,,
2025-01-16,92.68154907226562,93.20234114214028,91.26656118667196,93.03529604366403,2082700.0,,,,,
2025-01-17,95.7964859008789,97.3490413060344,93.55609328931948,93.75262356033724,2049500.0,,,,,
2025-01-21,92.4162368774414,95.413250064917,92.25901267904749,95.413250064917,1921600.0,,,,,
2025-01-22,88.6822509765625,91.87579464053844,88.64294492415155,91.787361645261,2427200.0,,,,,
2025-01-23,88.24006652832031,89.32095667574661,87.35569913611242,88.43658928353871,2775600.0,,,,,
2025-01-24,87.2181396484375,89.82210762489089,86.93317637962394,89.262001978115,2297500.0,,,,,
2025-01-27,87.23778533935547,87.28691977904391,85.65575234123345,86.68751559978709,3132200.0,,,,,
2025-01-28,84.40782165527344,86.82508778223325,83.6511932251319,86.67769195197135,1888400.0,,,,,
2025-01-29,84.78121185302734,85.78349742949926,83.96562814796668,84.83034629188172,1678800.0,,,,,
2025-01-30,84.16215515136719,85.67540434782748,83.42518357823238,85.5967922474461,1929700.0,,,,,
2025-01-31,82.72753143310547,84.53556505307816,81.63681272873752,84.18181804102025,2785900.0,,,,,
2025-02-03,79.052490234375,80.85070288031719,78.27622001801423,80.09408194289603,3322000.0,,,,,
2025-02-04,81.04723358154297,82.00037730084155,79.26867020515873,79.69120092479147,2446900.0,,,,,
2025-02-05,78.49239349365234,80.32991222757603,77.68663809901174,78.62014004809252,2619500.0,,,,,
2025-02-06,77.62767791748047,80.03511556301154,77.14619188774687,79.59293558627743,2240900.0,,,,,
2025-02-07,76.0260009765625,77.83403456083848,75.36763391348084,77.62768339068938,2649700.0,,,,,
2025-02-10,73.83473205566406,76.89070841477344,73.53994039845956,76.39939398400813,3077500.0,,,,,
2025-02-11,74.385009765625,74.48327865976667,71.61399637995761,72.13479602957068,3349100.0,,,,,
2025-02-12,75.26937103271484,75.81964830575129,73.28446398518832,74.40466031346247,3431100.0,,,,,
2025-02-13,77.87333679199219,81.58767266597962,73.64802971494322,78.51204704738748,5153700.0,,,,,
2025-02-14,79.7992935180664,80.95879594099075,78.2074319722966,78.76753765245387,2744400.0,,,,,
2025-02-18,82.12812042236328,82.6489125091807,77.98142550918308,79.10162178943347,2654800.0,,,,,
2025-02-19,82.216552734375,82.54082204881391,79.78945831510822,80.72296020544478,3143000.0,,,,,
2025-02-20,81.07670593261719,83.2581431096981,80.55591385818782,81.85298359903824,1500900.0,,,,,
2025-02-21,79.78945922851562,82.58012904714826,79.36692852522087,81.3714922689776,1677800.0,,,,,
2025-02-24,79.62242126464844,80.8212297627553,78.30570209254013,79.45537614523717,1785600.0,,,,,
2025-02-25,77.05775451660156,79.62241647804873,75.35781076245512,79.49467742327175,3200000.0,,,,,
2025-02-26,76.18321990966797,77.77508147861309,75.67225616357288,77.52942424557695,2747500.0,,,,,
2025-02-27,77.59819793701172,78.14846766886286,75.5838058878436,76.12425472938514,3499800.0,,,,,
2025-02-28,75.69189453125,76.64504565751457,74.39482482768965,76.02599221838214,2821800.0,,,,,
