Date,Close,High,Low,Open,Volume,"('Close', 'CF')","('High', 'CF')","('Low', 'CF')","('Open', 'CF')","('Volume', 'CF')"
2024-08-07,71.13748168945312,73.01054247600091,71.05984009934627,72.2826692284457,2877000.0,,,,,
2024-08-08,77.18367767333984,77.27102631293354,73.30168703544072,74.91271670423744,2982100.0,,,,,
2024-08-09,77.43601989746094,77.50395444689104,75.41738270823687,77.3195574965905,1554100.0,,,,,
2024-08-12,78.4647445678711,79.42553530342416,77.60100213011856,77.63982293010088,2215100.0,,,,,
2024-08-13,78.5423812866211,79.25084788472545,77.66893185207807,78.41621924775212,1283500.0,,,,,
2024-08-14,78.17359161376953,78.62971930683044,77.65922162027493,78.21240500543918,1291600.0,,,,,
2024-08-15,77.90992736816406,79.05250036588475,77.58766089684012,78.95484589139355,1533200.0,,,,,
2024-08-16,79.07203674316406,79.45289441394557,77.6071972553709,78.75953795045722,1777100.0,,,,,
2024-08-19,79.238037109375,79.86303459234774,79.00366491589965,79.32593133852681,863800.0,,,,,
2024-08-20,78.18335723876953,79.39429647692188,78.1149983664995,79.05249466501344,1186700.0,,,,,
2024-08-21,78.25171661376953,79.0915584502302,78.10523863693433,78.71070080934203,1252100.0,,,,,
2024-08-22,77.03102111816406,78.3005516204524,76.7087621019107,78.21265737924968,1457100.0,,,,,
2024-08-23,78.52515411376953,78.78882190436038,77.25562376507541,77.5095313249258,1249200.0,,,,,
2024-08-26,79.72632598876953,80.04859244830227,78.2126556125826,78.6423442252929,1180500.0,,,,,
2024-08-27,79.70679473876953,79.95093463112609,79.26733846219278,79.57983722638686,1300000.0,,,,,
2024-08-28,79.931396484375,80.33178947016683,79.10132236937586,79.19897683280671,1308900.0,,,,,
2024-08-29,80.986083984375,81.48413144229106,79.97046115573903,80.40990997412737,1380300.0,,,,,
2024-08-30,81.142333984375,81.35717828951456,80.26343630052551,80.91772944758982,1772200.0,,,,,
2024-09-03,77.25563049316406,80.31225935663339,76.54273870746167,80.24390048270783,2946400.0,,,,,
2024-09-04,78.25171661376953,78.97437606876204,77.94898552756568,77.94898552756568,1337700.0,,,,,
2024-09-05,76.6989974975586,78.93532003947385,76.58180765477141,78.61305355972837,1363100.0,,,,,
2024-09-06,76.7185287475586,77.8220459927351,76.18142537519492,76.55251538431305,1444200.0,,,,,
2024-09-09,76.63063049316406,77.43140904090293,75.81031658175256,76.52320834463924,1484500.0,,,,,
2024-09-10,74.9802474975586,76.5818047010844,74.67751639523321,76.49391791030298,1552800.0,,,,,
2024-09-11,75.6345443725586,75.85915637761079,74.32595797526042,75.18532781301329,1462500.0,,,,,
2024-09-12,75.87867736816406,76.83570904720024,75.67360074777596,75.67360074777596,1494000.0,,,,,
2024-09-13,77.2947006225586,77.90016285940753,76.4939219782107,76.66970301968018,1279900.0,,,,,
2024-09-16,77.86109924316406,78.5446879746608,77.35328408500216,77.35328408500216,1304900.0,,,,,
2024-09-17,79.56031036376953,79.7946825773702,78.01734443556857,78.07593562632916,1564200.0,,,,,
2024-09-18,79.57984161376953,80.86890001845798,79.41382826594844,80.00953023218523,1368800.0,,,,,
2024-09-19,81.181396484375,82.0700692924677,80.56616662146665,81.0544464191725,2667100.0,,,,,
2024-09-20,79.69702911376953,80.95679188490878,79.60913487596248,80.59546215269478,5249600.0,,,,,
2024-09-23,81.318115234375,81.62085377906527,79.66773456415903,79.91187446602233,1581700.0,,,,,
2024-09-24,82.900146484375,83.34936302059413,82.25562100216798,82.38257107200424,1709800.0,,,,,
2024-09-25,81.874755859375,83.37865858467882,81.56225707558191,83.34936298784801,1492700.0,,,,,
2024-09-26,83.01734161376953,83.21265057220627,81.85523319456107,81.88452879327066,1661100.0,,,,,
2024-09-27,83.632568359375,84.66771921074898,83.16382389672066,83.43725940836218,1000500.0,,,,,
2024-09-30,83.78882598876953,83.95483935111844,82.99780755832252,83.67163614152128,1462800.0,,,,,
2024-10-01,85.16576385498047,86.09349996746215,82.95873702013871,83.2517078873558,1804100.0,,,,,
2024-10-02,86.08372497558594,87.53879660461241,85.72239526344035,85.81028949636571,1870800.0,,,,,
2024-10-03,87.19700622558594,87.36301956687693,85.30247824679256,85.64427261137942,1536700.0,,,,,
2024-10-04,88.03684997558594,88.73020640181494,86.94310053460804,87.84153358404068,1289800.0,,,,,
2024-10-07,86.10325622558594,88.72043619330056,85.23411879699398,88.32981087189154,1997500.0,,,,,
2024-10-08,84.77513885498047,85.61498073043626,83.9060013827974,84.8337374989937,1286600.0,,,,,
2024-10-09,85.40013885498047,85.69310973172273,84.3649880047932,84.7458456742228,1100600.0,,,,,
2024-10-10,86.20091247558594,86.47435542161676,84.4235743044571,85.56615469705015,1510700.0,,,,,
2024-10-11,85.7516860961914,86.943089861405,85.4489550396579,86.23996583927517,886000.0,,,,,
2024-10-14,84.96068572998047,85.26341682369018,84.21849834319437,85.1657623531927,909000.0,,,,,
2024-10-15,83.075927734375,84.57983046422306,82.59741560005565,83.80834745959302,1685400.0,,,,,
2024-10-16,82.59741973876953,83.37866301447933,81.16187581332191,81.7966410970955,1925400.0,,,,,
2024-10-17,83.769287109375,83.82787830526243,82.2263210461614,82.6657773669941,1422000.0,,,,,
2024-10-18,82.021240234375,84.23803473967516,81.54272810768393,83.99389483516113,1269700.0,,,,,
2024-10-21,82.20679473876953,82.66577898368806,81.72828257835961,82.3337448158614,976000.0,,,,,
2024-10-22,81.92359161376953,82.25562578191338,81.45484713593709,82.20679481729957,1131600.0,,,,,
2024-10-23,82.19701385498047,82.52904796948278,81.72826945287572,81.72826945287572,1224200.0,,,,,
2024-10-24,81.26929473876953,82.97827411520176,80.93726058562926,82.6950709244688,1340900.0,,,,,
2024-10-25,81.23999786376953,81.98217781688727,80.8103092431318,81.46460240596929,1050400.0,,,,,
2024-10-28,79.98999786376953,81.33764738663209,79.80444916150245,81.1228030893877,1907900.0,,,,,
2024-10-29,79.452880859375,80.49779921771656,79.42358526670637,80.06811065708942,1203900.0,,,,,
2024-10-30,79.863037109375,80.31225359875967,79.04273068107898,79.5017148519123,1406000.0,,,,,
2024-10-31,80.30249786376953,82.63647467328732,78.84741871933066,81.474366384247,3179800.0,,,,,
2024-11-01,82.089599609375,82.46069703485306,80.78101328948134,80.92749872319328,1569300.0,,,,,
2024-11-04,84.384521484375,84.7360760978267,82.1970225415193,83.12475866343077,2170200.0,,,,,
2024-11-05,84.53099060058594,85.71262673876905,83.56419875126484,83.9548240536905,1409000.0,,,,,
2024-11-06,81.13257598876953,84.51147142034282,80.53687401739518,84.1306137600292,3272700.0,,,,,
2024-11-07,82.65601348876953,82.91968878351777,80.78102062847698,81.24976511827046,2201400.0,,,,,
2024-11-08,81.74781036376953,82.98804533643448,81.10328484575145,81.7185147652995,2141000.0,,,,,
2024-11-11,83.08568572998047,83.09544596077649,81.49388894440189,81.62084645032873,1829400.0,,,,,
2024-11-12,82.245849609375,83.22240919637673,81.7673374979005,82.7243617208495,2343300.0,,,,,
2024-11-13,83.212646484375,83.8083484640701,81.79663797887218,82.16772796189585,1503700.0,,,,,
2024-11-14,83.73021697998047,84.62865746326844,83.22240927252064,83.73998466201576,1303900.0,,,,,
2024-11-15,85.52780151367188,87.86564386358424,84.15259704549813,84.38835152182148,2334200.0,,,,,
2024-11-18,85.83231353759766,86.17612029613873,84.50622637865686,85.68497634880794,1900500.0,,,,,
2024-11-19,85.9894790649414,86.48062298866559,84.63392453339681,85.14471091659489,2096200.0,,,,,
2024-11-20,88.3175048828125,88.77917388075049,85.93054508883752,86.11717468570212,2193600.0,,,,,
2024-11-21,89.03457641601562,89.44713554354601,87.92459376501375,88.2978604764562,1734600.0,,,,,
2024-11-22,88.19963836669922,89.25068620246836,88.04246869311083,88.47467780121637,1542300.0,,,,,
2024-11-25,85.8421401977539,89.16227064886245,85.58674324174186,88.76936147870488,3037600.0,,,,,
2024-11-26,86.578857421875,86.87354679814152,85.41975736642866,85.67515432624216,1748300.0,,,,,
2024-11-27,87.08964538574219,87.82636128176489,86.69672874234442,86.72619617910347,980600.0,,,,,
2024-11-29,88.07193756103516,88.4353792912143,87.10929211227152,87.10929211227152,914300.0,,,,,
2024-12-02,89.34890747070312,89.92846123511502,87.66919604247802,88.09158014390974,1425500.0,,,,,
2024-12-03,92.47257995605467,92.60027468187474,89.62394361960698,90.14455499429252,2709500.0,,,,,
2024-12-04,89.87934112548828,92.7869123543894,89.4373145766742,92.61992521321622,1896600.0,,,,,
2024-12-05,87.78707122802734,89.73199704902727,87.12893264758179,89.05422350256335,1906600.0,,,,,
2024-12-06,86.87354278564453,88.09157766238098,86.60832086040224,87.8558306688137,1197800.0,,,,,
2024-12-09,86.65744018554688,88.44520387302833,86.47080308541717,87.78707277524528,1260800.0,,,,,
2024-12-10,87.2664566040039,88.4157391843287,85.85196707279694,86.65744288024194,1796900.0,,,,,
2024-12-11,88.2291030883789,88.40591521858657,87.24681514150572,87.57097196259681,1341300.0,,,,,
2024-12-12,88.53360748291016,89.37837569318592,88.06211347835658,88.97564154322399,1305900.0,,,,,
2024-12-13,87.9147720336914,88.36662359399443,87.09947123185097,88.08175918753467,1368400.0,,,,,
2024-12-16,85.14471435546875,87.09946515244738,84.94825977574916,86.78513332833894,1816100.0,,,,,
2024-12-17,85.14471435546875,85.28223406012482,83.98561434889481,84.61427799711167,1445900.0,,,,,
2024-12-18,82.9345703125,85.25277042915623,82.86581045710182,84.49640452551402,1535600.0,,,,,
2024-12-19,82.33537292480469,84.70269040264253,82.20767819349547,83.91685707113122,1766500.0,,,,,
2024-12-20,83.4748306274414,84.17225415039726,82.20767831302456,82.29608062846054,6313700.0,,,,,
2024-12-23,83.34712982177734,83.8677412284695,82.8559858540659,83.30783740504896,1452200.0,,,,,
2024-12-24,83.88739013671875,84.17225453374661,82.93456965217159,83.3373038036509,538800.0,,,,,
2024-12-26,83.58287811279297,84.15260692271951,83.30783868572838,83.69093038689154,707200.0,,,,,
2024-12-27,83.2489013671875,84.16242943417313,83.03279682532349,83.09173170246382,852800.0,,,,,
2024-12-30,82.54165649414062,83.22926256615037,82.17821474344379,83.01315801478337,1124500.0,,,,,
2024-12-31,83.80879974365234,83.86773461696782,82.76757701235019,82.76757701235019,1186800.0,,,,,
2025-01-02,84.30977630615234,85.38046657134623,83.92668460628828,84.47676345855211,1380700.0,,,,,
2025-01-03,86.94230651855469,87.0601762734688,84.78126858256282,84.78126858256282,1762300.0,,,,,
2025-01-06,88.170166015625,88.96581683462865,87.65937209917512,87.70848949300141,1800300.0,,,,,
2025-01-07,87.17805480957031,88.60236932706403,86.3529365359425,87.13876239259818,1950100.0,,,,,
2025-01-08,85.4688720703125,86.95212139985017,84.9875456046101,86.65743952712131,1767600.0,,,,,
2025-01-10,87.18788146972656,87.58079815276712,84.48658957843357,85.85196924394613,1811100.0,,,,,
2025-01-13,93.8084945678711,94.02459910522454,88.77917781561742,89.06404220628679,3068000.0,,,,,
2025-01-14,93.30753326416016,93.81832721132646,92.2957778422986,93.51381284096335,2792400.0,,,,,
2025-01-15,94.66309356689452,95.0658277341748,92.9931995354483,93.4155836587495,1720400.0,,,,,
2025-01-16,95.52749633789062,96.50978421797176,94.83007284234444,94.89883269417965,1760900.0,,,,,
2025-01-17,95.29175567626952,96.22492622664195,94.65326701294312,95.76324969324806,1755900.0,,,,,
2025-01-21,92.00109100341795,94.3291085982137,90.5571265490822,93.80849719506128,2627300.0,,,,,
2025-01-22,91.85374450683594,93.63168322469475,91.76533469797326,92.57081048391473,1941600.0,,,,,
2025-01-23,93.5531005859375,93.90672484115213,91.88321409851676,92.1778959816875,1394000.0,,,,,
2025-01-24,86.53955841064453,90.75357420225718,86.15646674724898,89.49624694862445,4285700.0,,,,,
2025-01-27,87.19770050048828,88.53361274996993,86.60832921260227,88.14070355422093,1973100.0,,,,,
2025-01-28,88.65148162841797,89.09350817899897,87.55131649919475,87.74777857276773,1827100.0,,,,,
2025-01-29,90.88127136230467,90.96968116852292,88.28803195858343,89.30961225311934,2119500.0,,,,,
2025-01-30,90.5669403076172,91.46082588325596,89.87934178348108,90.39995316522152,1464600.0,,,,,
2025-01-31,90.57676696777344,91.05808594361142,89.84005103782752,90.40977982227524,1595500.0,,,,,
2025-02-03,90.83216094970705,90.96968065258945,87.78707003775655,89.62394356665526,1613700.0,,,,,
2025-02-04,92.4234619140625,92.96372323923256,90.95003011188412,91.16613464195215,1439200.0,,,,,
2025-02-05,88.09158325195312,91.7456956082844,87.8853036827102,91.63764333473874,3068800.0,,,,,
2025-02-06,82.63005828857422,88.5041355519877,81.43166588858197,88.5041355519877,5933300.0,,,,,
2025-02-07,82.56130981445312,83.36678567874844,81.98175599451109,82.51219241650011,2577100.0,,,,,
2025-02-10,85.45904541015625,85.85196206031966,83.29801507565011,83.55340452813383,2901300.0,,,,,
2025-02-11,83.57305145263672,85.78319909863497,83.23906968911433,85.24293778746413,2339900.0,,,,,
2025-02-12,79.74212646484375,83.13101648598007,77.46321899542265,82.96402935323964,5855100.0,,,,,
2025-02-13,80.01716613769531,80.19397824776114,78.77948136723448,79.6537169408207,3250400.0,,,,,
2025-02-14,81.51947021484375,82.71537807507742,80.53111586352217,80.83750329945737,2192100.0,,,,,
2025-02-18,82.2508544921875,82.67584718641749,81.02529714578652,81.50958869112677,2370100.0,,,,,
2025-02-19,82.833984375,83.32816160198946,80.83751169580282,80.83751169580282,2632800.0,,,,,
2025-02-20,79.32532501220703,84.31651012966036,78.6730074989679,81.84562416838281,4674000.0,,,,,
2025-02-21,76.99281311035156,80.02706096815058,76.94339237166702,78.74219716781258,4041500.0,,,,,
2025-02-24,76.60735321044922,78.07999918499051,76.31084386821195,78.07999918499051,3209400.0,,,,,
2025-02-25,77.49687194824219,78.27766528679665,76.72594918392689,76.99280909402908,3375700.0,,,,,
2025-02-26,76.87419891357422,77.74395555368683,76.57769713761823,77.44744623718569,2383000.0,,,,,
2025-02-27,78.65324401855469,79.02881597145455,77.1114060454727,77.50674930884105,2273000.0,,,,,
2025-02-28,80.07646942138672,80.67936620299284,77.29919599633085,78.53463898477855,4171700.0,,,,,
2025-03-03,77.0619888305664,81.32179360830352,76.59746108588092,80.74854628334931,3395600.0,,,,,
2025-03-04,74.4033203125,76.84455696202531,74.17600301621835,76.59746835443038,4660700.0,,,,,
2025-03-05,75.42132568359375,76.26143299872071,73.66205596868298,74.81842886571363,3355100.0,,,,,
2025-03-06,75.71782684326172,77.23989343680523,75.45096694786608,75.53003710506073,3032800.0,,,,,
2025-03-07,76.23177337646484,77.80326081867904,74.37366978934739,76.1230537874826,3520400.0,,,,,
2025-03-10,76.2021255493164,77.50675310393065,75.70794833104516,76.33061645201633,2434900.0,,,,,
2025-03-11,75.93527221679688,77.72419131152479,75.44109500472435,76.37014303584954,3502400.0,,,,,
2025-03-12,76.80502319335938,78.14918584490553,75.71783480945922,76.21201203309984,2653300.0,,,,,
2025-03-13,75.92538452148438,77.4375655433146,74.67017775438114,75.84631435994598,2715200.0,,,,,
2025-03-14,75.73759460449219,76.89397497791855,75.09517027992219,76.26142876810964,2615300.0,,,,,
2025-03-17,76.82478332519531,77.22011901414034,75.61898986849619,75.65852494549968,2008400.0,,,,,
2025-03-18,75.5102767944336,77.5561700771402,74.7195902673638,77.04222157238117,2389600.0,,,,,
2025-03-19,76.46898651123047,77.28931497391692,75.47074640537583,75.9253885475111,2331100.0,,,,,
2025-03-20,76.02421569824219,76.91373613195157,74.98644814270237,76.12304962631093,2211100.0,,,,,
2025-03-21,75.88584899902344,76.23177152805849,75.12481943514635,75.78701506794852,7513400.0,,,,,
2025-03-24,75.93527221679688,76.37014303584954,74.70970730166398,75.98468541367663,1894400.0,,,,,
2025-03-25,74.15623474121094,76.2021281942437,72.84172148525249,75.78702112621878,2988800.0,,,,,
2025-03-26,75.74747467041016,75.98467759644893,74.06727533843909,74.12657418481253,2480000.0,,,,,
2025-03-27,77.0718765258789,77.17071045404585,75.11493156977379,75.55968801679772,1462600.0,,,,,
2025-03-28,76.4887466430664,77.14106416849246,75.97480567135901,76.98292384455439,1256400.0,,,,,
2025-03-31,77.23989868164062,77.76372531267053,75.31260305701393,75.78701649185079,1849600.0,,,,,
2025-04-01,78.66312408447266,78.71254482132416,76.33061460788751,77.53640065727926,1746100.0,,,,,
2025-04-02,78.90033721923828,78.90033721923828,77.98116728300738,78.0800012194798,1885200.0,,,,,
2025-04-03,78.92998504638672,80.2939114393727,75.9352723427473,76.06375570350276,3534400.0,,,,,
2025-04-04,72.21905517578125,77.54628474939818,71.2405864383229,77.54628474939818,4001500.0,,,,,
2025-04-07,71.2010498046875,74.72947460817902,69.68886882326905,71.48767347719522,3004600.0,,,,,
2025-04-08,67.67262268066406,73.05915080267097,66.5557774535786,73.02950137903952,4909700.0,,,,,
2025-04-09,69.67898559570312,72.32777570436728,66.70403672345577,67.06973056812896,5013400.0,,,,,
2025-04-10,69.15515899658203,70.33130315273534,68.09762008374908,69.4220113683707,3846200.0,,,,,
2025-04-11,71.1615219116211,72.35742991665919,68.21622227021645,68.21622227021645,3064900.0,,,,,
2025-04-14,71.56674194335938,72.05103346242667,70.62780078862616,71.66557587002991,2643600.0,,,,,
2025-04-15,72.26847839355469,72.89113896776759,71.25046700001413,71.25046700001413,2245000.0,,,,,
2025-04-16,73.237060546875,74.42309036763945,72.46614531067827,72.56497924393888,3258200.0,,,,,
2025-04-17,74.02774810791016,74.51203966590181,73.47426450108811,73.47426450108811,2282800.0,,,,,
2025-04-21,74.25505828857422,75.08527984898502,73.20740510906415,73.61263400486416,1426500.0,,,,,
2025-04-22,74.66029357910156,74.77889882376037,72.70334851523299,73.95856284776495,1722000.0,,,,,
2025-04-23,75.00621032714844,76.1131699035452,73.91902206027486,75.24341325761017,1407300.0,,,,,
2025-04-24,76.39979553222656,76.636998468789,75.28295027234361,76.12304997560074,1620200.0,,,,,
2025-04-25,77.55616760253906,77.67476529943352,75.9056176360318,76.33061031117602,1883700.0,,,,,
2025-04-28,78.71253967285156,79.74042909965495,77.55616689540223,77.73407097966714,1749800.0,,,,,
2025-04-29,78.86079406738281,79.5526390924451,78.07999323021524,78.40615197369256,1587200.0,,,,,
2025-04-30,77.45733642578125,77.74396010436426,75.03586364073675,76.60735104530627,2444800.0,,,,,
2025-05-01,78.69277954101562,79.8293810613345,76.81490468487591,77.62535498608834,3026300.0,,,,,
2025-05-02,79.66136932373047,79.809624003363,78.14918818068047,79.4637014445846,2182300.0,,,,,
2025-05-05,79.9776382446289,80.6003063581987,78.98928381983454,79.2561437372347,1761900.0,,,,,
2025-05-06,81.02529907226562,81.53924005538057,79.70090022179743,80.25437628677442,2866100.0,,,,,
2025-05-07,79.75032043457031,81.4700550112529,79.11777421003084,80.56077075604563,3827500.0,,,,,
2025-05-08,80.37297821044922,84.05954338084736,78.09976011088418,83.22932177715006,4827000.0,,,,,
2025-05-09,81.45028686523438,81.64795472207962,77.93174019713504,80.95610968257589,2523300.0,,,,,
2025-05-12,83.4072265625,84.02000900031908,81.64795695070285,82.54735552660726,3091200.0,,,,,
2025-05-13,86.70832824707031,87.39028760372591,83.33803637947604,84.29674128117986,3589800.0,,,,,
2025-05-14,84.96882629394531,87.0443689603583,84.06942019885729,86.94553503158538,2215300.0,,,,,
2025-05-15,85.72437286376953,85.89337420731006,83.68639050102594,84.84952810255696,2306600.0,,,,,
2025-05-16,87.2652816772461,87.41440363657479,85.26706562542054,85.99278844900265,1768100.0,,,,,
2025-05-19,87.0763931274414,87.4442262815304,85.07818466552907,86.91733526665826,2242600.0,,,,,
2025-05-20,87.40445709228516,87.77229023447327,86.64891900485857,87.3646907322115,2346500.0,,,,,
2025-05-21,88.8260726928711,89.25355158506787,86.28108631215972,86.92727639357219,3379800.0,,,,,
2025-05-22,88.38865661621094,89.25355028962822,87.6927566983834,88.54771447036796,2030900.0,,,,,
2025-05-23,88.3687744140625,88.7664304479064,87.79217354422175,88.09041746576918,1254400.0,,,,,
2025-05-27,91.00323486328124,91.1324698476166,88.32900587584665,88.32900587584665,2545400.0,,,,,
2025-05-28,90.99329376220705,91.30147358620884,90.03892383027355,91.05293951274726,1653400.0,,,,,
2025-05-29,89.58161926269531,90.784523230726,88.58748299972869,90.784523230726,1853600.0,,,,,
2025-05-30,90.1781005859375,90.24768982179413,88.70678314649524,89.44244186621637,3356000.0,,,,,
2025-06-02,92.4248504638672,92.71315089303864,89.6014995060674,90.79446758381044,2996800.0,,,,,
2025-06-03,91.7786636352539,92.08684346358986,90.52604976368691,92.08684346358986,2579000.0,,,,,
2025-06-04,91.09270477294922,92.9318629620478,90.82429131410652,92.11667151433936,2142700.0,,,,,
2025-06-05,91.7388916015625,92.04707141084704,90.77457822903747,91.55000328766158,1470900.0,,,,,
2025-06-06,91.59971618652344,92.19619643729294,90.86405746339632,91.4207713528268,1839900.0,,,,,
2025-06-09,92.30554962158205,93.9259965689862,92.04707207196498,92.24590387346184,2330700.0,,,,,
2025-06-10,91.58977508544922,93.09092303029804,90.93364906791156,92.4546764016187,2215500.0,,,,,
2025-06-11,94.68153381347656,94.98972120687456,90.21786419885709,92.0172483745207,3495900.0,,,,,
2025-06-12,93.2798080444336,93.94587752508724,91.91783862391054,92.69326370104856,2558200.0,,,,,
2025-06-13,99.3440399169922,99.89081791120246,95.6955615473578,95.6955615473578,6228800.0,,,,,
2025-06-16,100.14928436279295,103.8375289644953,99.5130377653631,100.40776191320438,5174000.0,,,,,
2025-06-17,101.87908935546876,102.27673779991346,100.23876297583163,101.40190060361402,3057300.0,,,,,
2025-06-18,99.72180938720705,101.94868015036424,98.99609413880816,100.71594568283356,5226600.0,,,,,
2025-06-20,99.77151489257812,99.81128125283104,97.76335541542365,99.64227991024944,9801200.0,,,,,
2025-06-23,95.96397399902344,100.54694286157088,95.55638206780311,100.0101083596292,5159600.0,,,,,
2025-06-24,94.12482452392578,94.75112765803424,92.3652066225784,93.05115550717584,4188100.0,,,,,
2025-06-25,90.8640594482422,94.09500242720016,90.83423657275094,94.02541318950124,3489400.0,,,,,
2025-06-26,90.15821838378906,91.68918910950995,89.94945068273498,90.90382056669264,2908600.0,,,,,
2025-06-27,90.45645904541016,90.57575813087432,89.55179896411201,90.11845634691532,3340100.0,,,,,
2025-06-30,91.46054077148438,91.77866408817276,89.55180087135396,90.17810401789914,3076100.0,,,,,
2025-07-01,91.94766235351562,92.55408609069266,91.08276864466087,91.33130271449876,1873100.0,,,,,
2025-07-02,93.29969024658205,93.78681490992224,92.36520728206423,92.72308937221148,2526700.0,,,,,
2025-07-03,94.09500122070312,94.40318104303856,93.06109857053444,93.06109857053444,1516400.0,,,,,
2025-07-07,94.6318359375,94.74119153624812,93.3295122391338,93.72716827233982,2417800.0,,,,,
2025-07-08,96.5505142211914,98.1311871998951,95.3476102826707,95.69555644924156,2838100.0,,,,,
2025-07-09,98.17095947265624,98.5785589956596,95.53649676481284,96.19263036243052,2511700.0,,,,,
2025-07-10,95.19849395751952,97.19670245423042,94.94995988318313,96.88852262914384,2184400.0,,,,,
2025-07-11,97.66394805908205,97.75342427016908,94.91019384333568,94.940016718812,2912000.0,,,,,
2025-07-14,96.8388214111328,98.80720705373128,96.69963535011554,97.8627805949144,1854300.0,,,,,
