Date,Close,High,Low,Open,Volume,"('Close', 'ASO')","('High', 'ASO')","('Low', 'ASO')","('Open', 'ASO')","('Volume', 'ASO')"
2024-06-03,56.61492538452149,57.482739266111125,56.30921723847346,57.47287565005331,875000.0,,,,,
2024-06-04,55.47098922729492,56.43741667707528,54.88916003425838,55.78655722061637,803100.0,,,,,
2024-06-05,55.27376556396485,55.84573497828715,54.84972031179285,55.84573497828715,846900.0,,,,,
2024-06-06,54.18899917602539,55.330962987487005,53.9917682201081,55.02722603633939,1027400.0,,,,,
2024-06-07,54.27774810791016,54.61303957469519,53.65647196848287,53.65647196848287,1365800.0,,,,,
2024-06-10,52.68017959594727,53.87342505129706,52.38433507650316,53.7057774410962,2778400.0,,,,,
2024-06-11,50.9741439819336,53.70578271119268,48.390429407845794,51.30943547336999,6288100.0,,,,,
2024-06-12,52.15752410888672,53.71564444441936,49.997854842689705,49.997854842689705,3430200.0,,,,,
2024-06-13,50.658573150634766,52.15752304317264,50.076743940780375,51.65458771486266,2267300.0,,,,,
2024-06-14,51.07275772094727,51.47707945298697,49.82034558466152,50.0471598478187,1856800.0,,,,,
2024-06-17,53.03519821166992,53.31625108896407,50.65857451329232,50.668438129684354,2001500.0,,,,,
2024-06-18,54.01148986816406,54.20872081742176,52.507608112175,52.89713820244541,1461400.0,,,,,
2024-06-20,53.69528579711914,54.5944889944861,52.9690055666616,54.031252034016575,1639700.0,,,,,
2024-06-21,54.58460998535156,55.33559135229426,53.635996983110765,53.655760146640574,5372100.0,,,,,
2024-06-24,52.87512969970703,54.67847776678511,52.83560714391672,54.27828408980404,2073500.0,,,,,
2024-06-25,52.10438919067383,52.80596455467043,51.788186103536255,52.53916749312846,1615800.0,,,,,
2024-06-26,52.10438919067383,52.46011860606313,51.6103213958416,52.0253403036085,1559500.0,,,,,
2024-06-27,52.65774917602539,52.88501992096081,51.95617377608061,52.23285054914315,1205800.0,,,,,
2024-06-28,52.61821746826172,53.24074391346969,51.71901427826707,51.86723611693876,3435200.0,,,,,
2024-07-01,50.0589485168457,52.993712406501366,49.95025299953429,52.98382893977954,1834100.0,,,,,
2024-07-02,50.04906463623047,50.50360606205087,49.50558709509977,50.29609851149432,1211800.0,,,,,
2024-07-03,50.33562469482422,51.126136168196766,49.9749573218282,49.98977875230228,1026500.0,,,,,
2024-07-05,51.31387710571289,51.71901251221835,50.488784863228496,50.62218149792757,1982800.0,,,,,
2024-07-08,52.59845733642578,53.07276197029655,51.56684504046473,51.67949093035175,1574500.0,,,,,
2024-07-09,51.23482894897461,52.68244774235847,51.19036465665489,52.50952476760712,1333300.0,,,,,
2024-07-10,51.47197723388672,52.38106006491869,50.918620008842666,51.53126671960356,1077200.0,,,,,
2024-07-11,53.51742172241211,53.65576009755621,51.41269192638797,51.89688000883034,1570700.0,,,,,
2024-07-12,52.49964141845703,53.77433337898612,52.43047223336777,53.76445368230389,1669700.0,,,,,
2024-07-15,52.43047332763672,53.19133814893633,51.54114983015978,52.15379281206725,1299700.0,,,,,
2024-07-16,56.34349060058594,56.65969368113264,52.68738824114699,52.97394846084182,2229200.0,,,,,
2024-07-17,56.7189826965332,56.852379338685736,54.811880762673226,54.87116648387968,1478200.0,,,,,
2024-07-18,55.22689056396485,58.27034960705034,55.18736424067961,56.63004488508954,1882800.0,,,,,
2024-07-19,53.0628776550293,55.03914867555599,52.82572347401344,54.91069000377916,1539900.0,,,,,
2024-07-22,54.18935394287109,54.22393853649042,52.31683661533764,53.85338770366703,1184800.0,,,,,
2024-07-23,54.43638610839844,54.66365682633732,53.55694609611037,53.88302885856602,1057400.0,,,,,
2024-07-24,53.73481369018555,54.82176131625028,52.70715178625353,54.11030249515303,1726500.0,,,,,
2024-07-25,52.796085357666016,54.29805192052243,52.74667933160221,53.932442804324445,1605900.0,,,,,
2024-07-26,52.65774917602539,53.9620879196607,52.48976415706719,53.00359514235357,1657800.0,,,,,
2024-07-29,53.596473693847656,53.67552257744979,52.59845468112523,52.914657754409696,1086500.0,,,,,
2024-07-30,52.667625427246094,54.21899797943176,52.45023816382516,53.68540763336394,909100.0,,,,,
2024-07-31,53.42848587036133,55.11819666079479,52.642919961794775,52.91465496103977,1186100.0,,,,,
2024-08-01,50.79016876220703,53.65575959466588,50.64194692197727,53.25062417006758,1546000.0,,,,,
2024-08-02,48.556976318359375,49.910720854744525,48.16172439262703,49.23879220405577,1801600.0,,,,,
2024-08-05,48.21113204956055,48.468045621540256,44.92558075136519,45.45423309418307,2585300.0,,,,,
2024-08-06,48.132080078125,48.97199752836032,47.5490799729265,48.44828314167966,1282600.0,,,,,
2024-08-07,47.21311950683594,49.17951108206904,47.04513825795746,48.58662743849241,1321200.0,,,,,
2024-08-08,48.95223236083984,49.011518076929605,48.02338260143152,48.04314576327401,1302000.0,,,,,
2024-08-09,49.29808044433594,50.01941892093976,48.71013860425672,48.97199768314362,1167200.0,,,,,
2024-08-12,49.02140426635742,50.15775786465707,48.854410628250605,49.139979474563056,1089200.0,,,,,
2024-08-13,50.30598068237305,50.48384538286675,48.37911560664999,48.9423525684007,1754900.0,,,,,
2024-08-14,50.068824768066406,51.21506558486726,49.8514375178437,51.21506558486726,939200.0,,,,,
2024-08-15,52.65774917602539,53.30991854784305,51.704198132362464,51.946290308792186,1388400.0,,,,,
2024-08-16,53.9917221069336,54.53519586787994,52.20319929782946,52.41070684428281,1550900.0,,,,,
2024-08-19,54.76246643066406,55.45416201977347,53.7348083973928,53.99172196335119,1243700.0,,,,,
2024-08-20,54.26840591430664,54.89093240430672,54.13995099894904,54.52532328389826,748900.0,,,,,
2024-08-21,55.70119857788086,55.72096174074501,54.76246907374213,54.989743561960914,809800.0,,,,,
2024-08-22,54.10042190551758,55.45416656716277,53.96208353023913,55.45416656716277,901700.0,,,,,
2024-08-23,53.843505859375,54.62413005128511,53.64587800252974,54.48579168232478,1783400.0,,,,,
2024-08-26,54.58460998535156,54.624132542973165,53.07276001554424,53.66564361312449,1146600.0,,,,,
2024-08-27,55.22689056396485,55.29605974499518,53.68540165021714,54.31780774503032,831000.0,,,,,
2024-08-28,54.13006210327149,54.62412985892584,53.379080773229504,54.34745312197951,918000.0,,,,,
2024-08-29,54.63401412963867,55.15278301905409,53.96208167049669,54.78223219685541,757100.0,,,,,
2024-08-30,54.82175827026367,55.078675616690965,53.75951183096169,54.94033347737895,1360500.0,,,,,
2024-09-03,54.11030197143555,54.97492059225804,53.66564398199156,54.722948736756585,1278400.0,,,,,
2024-09-04,53.19133758544922,53.73481137506648,52.32177726039886,53.28026616481688,1364400.0,,,,,
2024-09-05,53.171573638916016,53.76445344259136,52.77631792350721,53.16169017283997,1088300.0,,,,,
2024-09-06,52.94430541992188,53.99172670713116,52.71703092270374,53.151812984055255,1687200.0,,,,,
2024-09-09,52.01544952392578,53.40872035869388,51.48185547586032,52.410705211997445,2839500.0,,,,,
2024-09-10,54.72294998168945,55.76049159639263,50.16863190546117,53.043118726273846,4946600.0,,,,,
2024-09-11,54.06089401245117,55.09843556642271,52.885014087208496,54.930454335432856,2326000.0,,,,,
2024-09-12,55.23677444458008,55.78024820080422,54.25357693501928,54.48578937426793,1229200.0,,,,,
2024-09-13,58.309871673583984,58.52726268039833,55.91858567637667,56.101392092964886,1785300.0,,,,,
2024-09-16,58.76441955566406,59.63397608410219,58.10236680870375,58.28023150075651,1633000.0,,,,,
2024-09-17,60.3256721496582,60.50353684306644,58.60631847262906,59.2881306177354,1377500.0,,,,,
2024-09-18,62.00550842285156,63.84837919178482,60.2980094859256,60.75057576817601,1816200.0,,,,,
2024-09-19,61.20370864868164,63.40122286326781,60.85725162981008,63.35172630624535,1638200.0,,,,,
2024-09-20,59.728797912597656,61.17400822165505,59.64960644445679,60.63947713987535,3370200.0,,,,,
2024-09-23,60.243534088134766,60.30292391610221,58.87751140402519,60.26333195614298,975700.0,,,,,
2024-09-24,60.5800895690918,61.065124113303725,60.08515420296532,60.24353336908351,858300.0,,,,,
2024-09-25,58.61024856567383,60.84735866551434,58.48651471693221,60.807762927663255,1072900.0,,,,,
2024-09-26,58.9171028137207,60.16433819819565,58.49937651435273,59.5506194392354,766500.0,,,,,
2024-09-27,58.59044647216797,59.684253163049576,58.540953691451406,59.40214015930235,991700.0,,,,,
2024-09-30,57.76885986328125,59.13488260970642,57.34321512183034,58.32318508856995,1461500.0,,,,,
2024-10-01,55.72972106933594,57.729260387215646,55.690125334077216,57.422399103046274,1265300.0,,,,,
2024-10-02,54.99721908569336,55.61093788063483,54.59137223767539,55.61093788063483,1060400.0,,,,,
2024-10-03,54.35380554199219,54.59632283098628,53.146161956208864,53.918263748851736,1249300.0,,,,,
2024-10-04,56.55131912231445,56.64040764419259,55.27438490074695,55.43276407563504,1413100.0,,,,,
2024-10-07,54.25481414794922,56.26920086106927,53.29463836553851,56.12566915717901,1536400.0,,,,,
2024-10-08,54.44289016723633,54.97742126785928,54.16572757108688,54.44289016723633,798600.0,,,,,
2024-10-09,54.04693603515625,54.487428172774685,53.66088708542836,54.24491092057121,1013800.0,,,,,
