Date,Close,High,Low,Open,Volume,"('Close', 'HUBC')","('High', 'HUBC')","('Low', 'HUBC')","('Open', 'HUBC')","('Volume', 'HUBC')"
2024-06-03,8.010000228881836,8.65999984741211,7.900000095367432,7.920000076293945,30720.0,,,,,
2024-06-04,7.400000095367432,8.300000190734863,7.230000019073486,8.0,92000.0,,,,,
2024-06-05,7.75,7.900000095367432,7.46999979019165,7.769999980926514,16220.0,,,,,
2024-06-06,7.699999809265137,7.800000190734863,7.309999942779541,7.429999828338623,19270.0,,,,,
2024-06-07,7.5,7.75,7.409999847412109,7.46999979019165,14830.0,,,,,
2024-06-10,7.510000228881836,7.679999828338623,7.400000095367432,7.5,18060.0,,,,,
2024-06-11,7.230000019073486,7.489999771118164,7.059999942779541,7.400000095367432,25130.0,,,,,
2024-06-12,7.519999980926514,7.639999866485596,7.230000019073486,7.300000190734863,29590.0,,,,,
2024-06-13,8.020000457763672,8.149999618530273,7.300000190734863,7.5,26050.0,,,,,
2024-06-14,8.100000381469727,9.229999542236328,8.100000381469727,8.6899995803833,68310.0,,,,,
2024-06-17,8.0600004196167,8.699999809265137,7.940000057220459,8.149999618530273,20610.0,,,,,
2024-06-18,7.960000038146973,8.369999885559082,7.800000190734863,8.0,17190.0,,,,,
2024-06-20,8.180000305175781,8.289999961853027,7.659999847412109,7.900000095367432,23000.0,,,,,
2024-06-21,8.34000015258789,8.59000015258789,7.900000095367432,8.0600004196167,25760.0,,,,,
2024-06-24,8.869999885559082,9.640000343322754,8.5,9.0,125230.0,,,,,
2024-06-25,8.289999961853027,8.869999885559082,8.199999809265137,8.800000190734863,26310.0,,,,,
2024-06-26,8.710000038146973,8.850000381469727,8.279999732971191,8.380000114440918,12870.0,,,,,
2024-06-27,9.390000343322754,10.100000381469728,8.899999618530273,9.59000015258789,332610.0,,,,,
2024-06-28,8.199999809265137,9.699999809265137,8.100000381469727,9.699999809265137,86190.0,,,,,
2024-07-01,7.800000190734863,8.399999618530273,7.230000019073486,8.300000190734863,82610.0,,,,,
2024-07-02,7.75,7.900000095367432,7.5,7.539999961853027,24010.0,,,,,
2024-07-03,7.889999866485596,8.09000015258789,7.610000133514404,7.869999885559082,13740.0,,,,,
2024-07-05,7.730000019073486,8.199999809265137,7.699999809265137,7.900000095367432,23270.0,,,,,
2024-07-08,7.320000171661377,7.900000095367432,7.090000152587891,7.699999809265137,75500.0,,,,,
2024-07-09,7.0,7.449999809265137,6.929999828338623,7.300000190734863,58340.0,,,,,
2024-07-10,7.0,7.03000020980835,6.619999885559082,7.0,35680.0,,,,,
2024-07-11,7.139999866485596,7.190000057220459,6.929999828338623,7.0,24460.0,,,,,
2024-07-12,7.239999771118164,7.269999980926514,7.0,7.099999904632568,16140.0,,,,,
2024-07-15,7.519999980926514,7.659999847412109,7.320000171661377,7.449999809265137,20610.0,,,,,
2024-07-16,7.380000114440918,7.5,7.300000190734863,7.409999847412109,18120.0,,,,,
2024-07-17,7.059999942779541,7.369999885559082,7.010000228881836,7.300000190734863,22430.0,,,,,
2024-07-18,7.039999961853027,7.5,7.0,7.099999904632568,15190.0,,,,,
2024-07-19,7.179999828338623,7.5,6.949999809265137,7.230000019073486,45420.0,,,,,
2024-07-22,7.25,7.389999866485596,7.010000228881836,7.300000190734863,31270.0,,,,,
2024-07-23,7.019999980926514,7.199999809265137,6.900000095367432,7.190000057220459,17910.0,,,,,
2024-07-24,7.239999771118164,7.289999961853027,7.0,7.230000019073486,16540.0,,,,,
2024-07-25,7.300000190734863,7.349999904632568,7.0,7.190000057220459,15860.0,,,,,
2024-07-26,7.25,7.400000095367432,7.079999923706055,7.079999923706055,8860.0,,,,,
2024-07-29,7.630000114440918,7.96999979019165,7.230000019073486,7.400000095367432,71830.0,,,,,
2024-07-30,7.320000171661377,8.0,7.119999885559082,7.730000019073486,108790.0,,,,,
2024-07-31,7.800000190734863,8.4399995803833,7.019999980926514,7.25,285580.0,,,,,
2024-08-01,7.53000020980835,7.929999828338623,7.239999771118164,7.900000095367432,343050.0,,,,,
2024-08-02,7.71999979019165,7.989999771118164,7.210000038146973,7.5,130020.0,,,,,
2024-08-05,8.539999961853027,8.800000190734863,6.900000095367432,7.699999809265137,582240.0,,,,,
2024-08-06,7.329999923706055,7.880000114440918,7.170000076293945,7.880000114440918,277250.0,,,,,
2024-08-07,6.949999809265137,7.300000190734863,6.599999904632568,7.099999904632568,231210.0,,,,,
2024-08-08,6.449999809265137,6.71999979019165,6.199999809265137,6.699999809265137,95200.0,,,,,
2024-08-09,6.800000190734863,6.900000095367432,6.300000190734863,6.46999979019165,108490.0,,,,,
2024-08-12,6.809999942779541,7.059999942779541,6.409999847412109,6.860000133514404,112210.0,,,,,
2024-08-13,6.679999828338623,7.019999980926514,6.5,6.829999923706055,70630.0,,,,,
2024-08-14,6.840000152587891,6.920000076293945,6.679999828338623,6.800000190734863,71410.0,,,,,
2024-08-15,6.460000038146973,6.840000152587891,6.409999847412109,6.679999828338623,63240.0,,,,,
2024-08-16,5.800000190734863,7.0,5.019999980926514,7.0,225970.0,,,,,
2024-08-19,5.519999980926514,6.090000152587891,5.5,6.0,73530.0,,,,,
2024-08-20,5.019999980926514,5.610000133514404,4.900000095367432,5.579999923706055,207300.0,,,,,
2024-08-21,4.929999828338623,5.150000095367432,4.800000190734863,5.059999942779541,86620.0,,,,,
2024-08-22,5.190000057220459,5.5,4.710000038146973,5.150000095367432,363450.0,,,,,
2024-08-23,5.28000020980835,5.329999923706055,4.940000057220459,5.170000076293945,48190.0,,,,,
2024-08-26,5.429999828338623,5.440000057220459,5.099999904632568,5.440000057220459,47830.0,,,,,
2024-08-27,5.059999942779541,5.440000057220459,5.0,5.440000057220459,33630.0,,,,,
2024-08-28,4.800000190734863,5.199999809265137,4.760000228881836,5.199999809265137,83970.0,,,,,
2024-08-29,5.03000020980835,5.110000133514404,4.800000190734863,4.800000190734863,26080.0,,,,,
2024-08-30,5.099999904632568,5.190000057220459,5.010000228881836,5.190000057220459,26110.0,,,,,
2024-09-03,4.900000095367432,5.25,4.849999904632568,5.090000152587891,82050.0,,,,,
2024-09-04,4.869999885559082,5.070000171661377,4.610000133514404,4.809999942779541,32610.0,,,,,
2024-09-05,4.71999979019165,4.940000057220459,4.699999809265137,4.800000190734863,15900.0,,,,,
2024-09-06,4.440000057220459,4.940000057220459,4.369999885559082,4.699999809265137,37920.0,,,,,
2024-09-09,4.800000190734863,5.0,4.349999904632568,4.5,45600.0,,,,,
2024-09-10,4.960000038146973,5.099999904632568,4.849999904632568,4.920000076293945,39870.0,,,,,
2024-09-11,4.960000038146973,5.099999904632568,4.840000152587891,5.019999980926514,50920.0,,,,,
2024-09-12,4.840000152587891,5.139999866485596,4.659999847412109,5.0,73000.0,,,,,
2024-09-13,4.760000228881836,5.139999866485596,4.679999828338623,4.840000152587891,46930.0,,,,,
2024-09-16,4.800000190734863,5.0,4.570000171661377,4.900000095367432,59640.0,,,,,
2024-09-17,5.25,5.599999904632568,4.730000019073486,4.800000190734863,148040.0,,,,,
2024-09-18,5.050000190734863,5.300000190734863,4.800000190734863,5.269999980926514,73630.0,,,,,
2024-09-19,4.710000038146973,5.190000057220459,4.579999923706055,5.0,104220.0,,,,,
2024-09-20,4.650000095367432,4.900000095367432,4.349999904632568,4.800000190734863,54000.0,,,,,
2024-09-23,4.619999885559082,4.900000095367432,4.5,4.619999885559082,34130.0,,,,,
2024-09-24,4.980000019073486,4.989999771118164,4.599999904632568,4.610000133514404,30030.0,,,,,
2024-09-25,5.170000076293945,5.559999942779541,5.0,5.0,140780.0,,,,,
2024-09-26,5.199999809265137,5.230000019073486,5.0,5.199999809265137,35050.0,,,,,
2024-09-27,5.590000152587891,5.590000152587891,5.0,5.199999809265137,58190.0,,,,,
2024-09-30,6.070000171661377,6.590000152587891,5.599999904632568,5.599999904632568,126750.0,,,,,
2024-10-01,6.289999961853027,6.730000019073486,5.579999923706055,6.139999866485596,178670.0,,,,,
2024-10-02,6.25,6.300000190734863,5.599999904632568,6.090000152587891,84090.0,,,,,
2024-10-03,5.730000019073486,6.199999809265137,5.420000076293945,6.199999809265137,29800.0,,,,,
2024-10-04,5.300000190734863,5.900000095367432,5.119999885559082,5.670000076293945,39810.0,,,,,
2024-10-07,5.170000076293945,5.690000057220459,4.880000114440918,5.300000190734863,46130.0,,,,,
2024-10-08,5.239999771118164,5.400000095367432,5.099999904632568,5.099999904632568,21960.0,,,,,
2024-10-09,5.25,5.300000190734863,5.0,5.119999885559082,12260.0,,,,,
2024-10-10,5.380000114440918,5.380000114440918,5.0,5.170000076293945,16170.0,,,,,
2024-10-11,5.5,5.5,5.300000190734863,5.369999885559082,8210.0,,,,,
2024-10-14,5.090000152587891,5.679999828338623,4.630000114440918,5.5,86420.0,,,,,
2024-10-15,4.860000133514404,5.099999904632568,4.800000190734863,4.949999809265137,27600.0,,,,,
2024-10-16,5.159999847412109,5.179999828338623,4.730000019073486,4.800000190734863,33820.0,,,,,
2024-10-17,5.0,5.150000095367432,4.809999942779541,5.119999885559082,7830.0,,,,,
2024-10-18,5.119999885559082,5.25,5.0,5.070000171661377,11050.0,,,,,
2024-10-21,5.0,5.190000057220459,4.869999885559082,5.190000057220459,22020.0,,,,,
2024-10-22,4.900000095367432,5.050000190734863,4.710000038146973,5.0,39290.0,,,,,
2024-10-23,4.820000171661377,4.900000095367432,4.71999979019165,4.849999904632568,8680.0,,,,,
2024-10-24,4.739999771118164,4.920000076293945,4.699999809265137,4.820000171661377,19140.0,,,,,
2024-10-25,5.039999961853027,5.099999904632568,4.800000190734863,4.800000190734863,77850.0,,,,,
2024-10-28,4.699999809265137,5.099999904632568,4.699999809265137,5.0,96700.0,,,,,
2024-10-29,4.460000038146973,4.760000228881836,4.260000228881836,4.699999809265137,110600.0,,,,,
2024-10-30,4.380000114440918,4.489999771118164,4.309999942779541,4.400000095367432,38380.0,,,,,
2024-10-31,4.699999809265137,4.769999980926514,4.320000171661377,4.369999885559082,38010.0,,,,,
2024-11-01,4.630000114440918,4.789999961853027,4.429999828338623,4.699999809265137,27520.0,,,,,
2024-11-04,4.599999904632568,4.599999904632568,4.309999942779541,4.409999847412109,31000.0,,,,,
2024-11-05,5.099999904632568,5.159999847412109,4.400000095367432,4.460000038146973,54590.0,,,,,
2024-11-06,5.5,5.769999980926514,4.71999979019165,4.71999979019165,77490.0,,,,,
2024-11-07,5.340000152587891,5.5,4.949999809265137,5.369999885559082,25110.0,,,,,
2024-11-08,5.190000057220459,5.789999961853027,5.079999923706055,5.309999942779541,72580.0,,,,,
2024-11-11,5.389999866485596,5.739999771118164,5.050000190734863,5.320000171661377,54790.0,,,,,
2024-11-12,5.340000152587891,5.420000076293945,5.130000114440918,5.400000095367432,22180.0,,,,,
2024-11-13,5.760000228881836,5.849999904632568,5.340000152587891,5.400000095367432,48530.0,,,,,
2024-11-14,5.900000095367432,6.099999904632568,5.579999923706055,5.71999979019165,58120.0,,,,,
2024-11-15,5.480000019073486,5.940000057220459,5.380000114440918,5.940000057220459,23450.0,,,,,
2024-11-18,5.809999942779541,6.0,5.420000076293945,5.690000057220459,56970.0,,,,,
2024-11-19,5.570000171661377,5.800000190734863,5.400000095367432,5.800000190734863,20120.0,,,,,
2024-11-20,5.309999942779541,5.699999809265137,5.099999904632568,5.699999809265137,24110.0,,,,,
2024-11-21,5.300000190734863,5.5,5.150000095367432,5.400000095367432,20970.0,,,,,
2024-11-22,5.440000057220459,5.699999809265137,5.199999809265137,5.199999809265137,36320.0,,,,,
2024-11-25,5.639999866485596,5.71999979019165,5.440000057220459,5.670000076293945,27280.0,,,,,
2024-11-26,5.159999847412109,5.570000171661377,5.099999904632568,5.570000171661377,26130.0,,,,,
2024-11-27,5.179999828338623,5.230000019073486,4.809999942779541,5.159999847412109,50960.0,,,,,
2024-11-29,5.519999980926514,5.889999866485596,5.150000095367432,5.199999809265137,282350.0,,,,,
2024-12-02,5.5,5.900000095367432,5.179999828338623,5.5,85580.0,,,,,
2024-12-03,5.510000228881836,5.590000152587891,5.099999904632568,5.25,29980.0,,,,,
2024-12-04,5.179999828338623,5.610000133514404,5.099999904632568,5.519999980926514,43300.0,,,,,
2024-12-05,4.699999809265137,5.349999904632568,4.5,5.119999885559082,110210.0,,,,,
2024-12-06,4.599999904632568,4.760000228881836,4.53000020980835,4.579999923706055,58020.0,,,,,
2024-12-09,4.599999904632568,4.800000190734863,4.5,4.769999980926514,53250.0,,,,,
2024-12-10,4.510000228881836,4.659999847412109,4.409999847412109,4.5,21250.0,,,,,
2024-12-11,4.349999904632568,4.599999904632568,4.320000171661377,4.519999980926514,36930.0,,,,,
2024-12-12,4.369999885559082,4.489999771118164,4.300000190734863,4.300000190734863,14660.0,,,,,
2024-12-13,4.400000095367432,4.5,4.199999809265137,4.5,34220.0,,,,,
2024-12-16,3.890000104904175,4.329999923706055,3.75,4.269999980926514,55150.0,,,,,
2024-12-17,4.239999771118164,4.289999961853027,3.759999990463257,3.890000104904175,108620.0,,,,,
2024-12-18,5.0,5.989999771118164,3.7799999713897705,3.7799999713897705,575410.0,,,,,
2024-12-19,3.9700000286102295,5.599999904632568,3.700000047683716,5.5,269410.0,,,,,
2024-12-20,4.300000190734863,4.5,3.829999923706055,3.900000095367432,126370.0,,,,,
2024-12-23,4.570000171661377,4.71999979019165,4.0,4.329999923706055,122690.0,,,,,
2024-12-24,5.119999885559082,5.179999828338623,4.550000190734863,4.550000190734863,75210.0,,,,,
2024-12-26,5.099999904632568,5.380000114440918,4.739999771118164,5.0,77800.0,,,,,
2024-12-27,8.5,10.800000190734863,5.550000190734863,5.599999904632568,2542190.0,,,,,
2024-12-30,11.300000190734863,11.800000190734863,7.199999809265137,8.390000343322754,1057390.0,,,,,
2024-12-31,6.900000095367432,10.5,6.800000190734863,10.100000381469728,585910.0,,,,,
