Date,Close,High,Low,Open,Volume,"('Close', 'KKR')","('High', 'KKR')","('Low', 'KKR')","('Open', 'KKR')","('Volume', 'KKR')"
2024-09-16,125.85911560058594,126.1077704028026,122.76584925394329,123.33278189946358,3297000.0,,,,,
2024-09-17,127.28142547607422,128.0373306355751,125.8093856606256,126.86368721608542,2376600.0,,,,,
2024-09-18,128.55453491210938,130.2254879263516,125.19272466129812,127.7787331302562,3673000.0,,,,,
2024-09-19,132.08543395996094,133.1198312593402,130.17576690032516,132.0058626020572,3448600.0,,,,,
2024-09-20,132.5131072998047,132.7518213633646,130.79242039127692,130.85209511299587,5417400.0,,,,,
2024-09-23,131.8865203857422,134.12441372819245,130.74269912692296,133.27898128370367,1942400.0,,,,,
2024-09-24,131.67762756347656,132.4136511919456,130.41445700403767,131.93622307671416,1987100.0,,,,,
2024-09-25,130.9615020751953,132.22467264917825,130.7924186403604,131.76714116098438,1415100.0,,,,,
2024-09-26,130.67306518554688,133.15961299208152,130.24537107094756,132.25450594809888,1903600.0,,,,,
2024-09-27,131.42898559570312,132.2445806562519,130.02656882672153,131.24000551207914,2909300.0,,,,,
2024-09-30,129.87738037109375,131.13059513242868,127.679265203574,130.61340406204695,3315300.0,,,,,
2024-10-01,129.1711883544922,130.81231911137056,128.00748573235168,129.8773746516976,2577500.0,,,,,
2024-10-02,131.50856018066406,132.14511590197796,129.3005042024565,129.3005042024565,2118700.0,,,,,
2024-10-03,130.1956329345703,131.37923208106906,128.9324776162766,130.98139051536256,2147200.0,,,,,
2024-10-04,132.56285095214844,132.83140239613482,130.97145409916604,132.44350150001455,2096700.0,,,,,
2024-10-07,130.62335205078125,132.98059489121965,129.52926477053913,132.19485233663545,2291700.0,,,,,
2024-10-08,130.6432342529297,131.7373062356172,130.0365159512207,130.99134185695948,2069300.0,,,,,
2024-10-09,134.22386169433594,134.37306368444808,130.8421623920504,131.08086129353387,2863900.0,,,,,
2024-10-10,132.40370178222656,134.52224551452107,132.31418969748623,133.786221849948,3215700.0,,,,,
2024-10-11,134.8603973388672,135.16872682522435,133.35852799251856,133.35852799251856,2084600.0,,,,,
2024-10-14,135.8052978515625,136.3722380760349,133.99509881328365,135.49696833019027,1940900.0,,,,,
2024-10-15,135.0493927001953,137.0585277178725,134.41283702426688,136.12358324895288,2352600.0,,,,,
2024-10-16,134.9399871826172,137.13810232721514,134.47251493706946,135.55664623985683,2433100.0,,,,,
2024-10-17,137.09829711914062,139.06765392206268,135.62626505747528,136.26282069306166,3135700.0,,,,,
2024-10-18,139.05772399902344,139.39589092371176,136.61096898311806,137.12816009969328,2954500.0,,,,,
2024-10-21,139.81361389160156,140.91762652077324,138.9880782190541,139.0477529366652,2853700.0,,,,,
2024-10-22,139.415771484375,140.22141060834574,138.21229075095945,138.9383585177043,2200200.0,,,,,
2024-10-23,137.80450439453125,140.5496481460191,137.19778602615665,139.27653668068973,4774700.0,,,,,
2024-10-24,142.50904846191406,146.3582201983835,140.549647276661,142.27033437238416,4353600.0,,,,,
2024-10-25,139.12734985351562,143.8915695307604,138.15261203112715,143.82195407298167,2866200.0,,,,,
2024-10-28,139.99266052246094,141.37518068360822,139.12734662479394,140.5794822421044,2716400.0,,,,,
2024-10-29,138.58030700683594,139.7340690215605,137.99348527021576,139.24670010757706,2234400.0,,,,,
2024-10-30,139.4257049560547,141.05689492925947,139.1770501689223,139.29641478689084,2023700.0,,,,,
2024-10-31,137.49615478515625,139.59480176858696,136.66066317687424,138.34157194450574,2620300.0,,,,,
2024-11-01,136.83970642089844,140.1020560650789,136.64078562341115,137.7547542306872,2672800.0,,,,,
2024-11-04,136.24716186523438,137.90033628000208,135.27119783555835,136.9542476147845,2013000.0,,,,,
2024-11-05,138.418212890625,139.085454746299,136.50611342451083,136.6056929157366,3421900.0,,,,,
2024-11-06,151.6435546875,152.87844351420517,146.45498231035026,146.87325257707428,7213800.0,,,,,
2024-11-07,150.08998107910156,151.62363878516516,148.40693136007476,150.93647503517064,3261100.0,,,,,
2024-11-08,151.57383728027344,151.99210755224578,149.59203398183408,149.59203398183408,3253500.0,,,,,
2024-11-11,155.2586212158203,155.89598764754552,153.16726973485376,153.48594535270914,3900700.0,,,,,
2024-11-12,152.52987670898438,155.1490460972484,151.69333626245165,154.36230298120228,2167700.0,,,,,
2024-11-13,151.50413513183594,153.25688894131858,150.4584518403321,152.02198488708376,2142100.0,,,,,
2024-11-14,149.9007568359375,152.50997315154402,149.49243995106383,151.8028874436893,2700500.0,,,,,
2024-11-15,149.40281677246094,150.84684838297477,147.48074895746262,149.21359600768756,2929100.0,,,,,
2024-11-18,151.82281494140625,152.01203570937932,148.71565553978508,149.9605130174877,3196400.0,,,,,
2024-11-19,152.15145874023438,152.4203522095973,150.328985574133,151.59376502304767,2457000.0,,,,,
2024-11-20,151.55392456054688,153.9440600840638,150.0501421673948,152.5797011234158,3723000.0,,,,,
2024-11-21,157.02133178710938,157.80809017670427,151.7132579895619,153.19713348663672,4027500.0,,,,,
2024-11-22,157.97740173339844,158.92349039833184,156.3541026835768,157.03129787245055,3164000.0,,,,,
2024-11-25,158.28610229492188,160.44717280501007,157.35992053573412,158.8437959496527,3856300.0,,,,,
2024-11-26,160.60653686523438,160.865461750462,157.62883230305306,158.34587142708324,3211500.0,,,,,
2024-11-27,159.3716278076172,162.060516840919,159.25212635600803,160.8953320996887,4272900.0,,,,,
2024-11-29,162.19993591308594,163.00660108182456,160.99492245233253,161.23392534913611,2665400.0,,,,,
2024-12-02,158.99319458007812,162.98670718457856,158.8438177577713,162.40909147830132,3866100.0,,,,,
2024-12-03,157.25039672851562,160.2778987438763,156.55327955261507,159.59073495762618,2801100.0,,,,,
2024-12-04,156.95162963867188,158.196487059042,155.19886066534212,157.56907405645117,3971200.0,,,,,
2024-12-05,156.3939208984375,158.72430554055697,156.18479336138395,156.74248705487804,3681500.0,,,,,
2024-12-06,157.3599395751953,158.24627749713594,156.26447410543383,156.8321212169618,4057500.0,,,,,
2024-12-09,151.7232208251953,158.53507663905182,151.08585446593412,157.71844291836666,6143200.0,,,,,
2024-12-10,151.18544006347656,152.9282404347694,150.4385256186368,150.85679588422548,4270100.0,,,,,
2024-12-11,156.74249267578125,157.44957840282652,152.7589487839553,152.8087461218059,4191900.0,,,,,
2024-12-12,155.10922241210938,157.2204955687349,154.94987702775703,156.74247461169014,2434000.0,,,,,
2024-12-13,153.70501708984375,157.3400095279747,153.62534439902316,156.6827212257138,2612600.0,,,,,
2024-12-16,155.4777069091797,155.9059457620541,153.5058570178402,154.88018446732613,2311000.0,,,,,
2024-12-17,150.60781860351562,154.18306049078888,149.07416102207665,154.18306049078888,3666000.0,,,,,
2024-12-18,142.37185668945312,151.62363012722665,142.2423866581474,151.2451886178795,3762700.0,,,,,
2024-12-19,142.93951416015625,147.10232547789215,142.451524557116,146.33548901483294,5375800.0,,,,,
2024-12-20,146.9728546142578,148.80528116869806,140.6788479324664,141.4257624167668,8311100.0,,,,,
2024-12-23,148.32723999023438,148.9944816819838,144.80179559381256,146.39521902211797,2740600.0,,,,,
2024-12-24,151.95228576660156,151.95228576660156,148.02849254525543,149.26339664007943,1232900.0,,,,,
2024-12-26,151.8925323486328,152.26100529468548,149.99038649952377,151.1754932347908,1301000.0,,,,,
2024-12-27,149.24346923828125,151.1456150519076,148.19778595043337,150.0003370905452,1571900.0,,,,,
2024-12-30,147.77952575683594,149.11400937529996,145.43918753369667,146.48487089288687,1677100.0,,,,,
2024-12-31,147.30149841308594,149.4426471838926,147.0126829701685,148.69573270160924,1713900.0,,,,,
2025-01-02,148.57623291015625,149.77129305598294,146.43506891936983,148.74553170451372,1664700.0,,,,,
2025-01-03,151.40452575683594,151.56387114113863,149.31315937689658,149.96049430212173,1687000.0,,,,,
2025-01-06,150.11984252929688,154.09341745201354,150.0302012514214,153.17720426894067,3392600.0,,,,,
2025-01-07,146.01678466796875,150.97630735280856,143.31794240957208,150.2791750713804,3786900.0,,,,,
2025-01-08,147.630126953125,147.77950375533513,145.09061494346562,145.78773201380034,3820400.0,,,,,
2025-01-10,140.35020446777344,146.3952396863227,139.6530873179938,145.13046023142763,3968600.0,,,,,
2025-01-13,140.6688995361328,141.24651524801533,138.30865454469372,138.5078287083738,3495300.0,,,,,
2025-01-14,143.0590057373047,144.1744082963757,141.41580005451314,142.8100342583355,3942500.0,,,,,
2025-01-15,149.88082885742188,151.02609157095048,148.06830921436216,150.86676137495562,5081900.0,,,,,
2025-01-16,152.6095733642578,153.37639462932802,150.18956252587998,150.9364770124388,3446700.0,,,,,
2025-01-17,156.92176818847656,157.59896339110955,153.24694632638312,154.98974686941276,3878800.0,,,,,
2025-01-21,160.04884338378906,160.43723831021546,157.03129486799742,157.8379752807422,4618600.0,,,,,
2025-01-22,160.8455352783203,161.51277704529926,158.22636554740578,160.89533261532162,3794500.0,,,,,
2025-01-23,164.65977478027344,164.7494008662559,160.18825671366525,160.36750888563014,2980700.0,,,,,
2025-01-24,164.84898376464844,165.1477525592674,163.90289524503183,164.21161742760032,2837000.0,,,,,
2025-01-27,160.53680419921875,160.67622761751582,157.0512035457791,160.47705347652186,4432000.0,,,,,
2025-01-28,166.3627471923828,166.810892820459,159.55089109678755,161.01482942956622,3923200.0,,,,,
2025-01-29,165.6158447265625,169.4599652917886,165.29715391269235,166.25321115828845,4096900.0,,,,,
2025-01-30,166.1834716796875,168.2947600753594,164.72948680686974,166.79096267340245,2428400.0,,,,,
2025-01-31,166.38267517089844,169.69896205596166,165.9942650570655,167.03994835765965,3400900.0,,,,,
2025-02-03,162.54849243164062,163.76347440509315,158.73424773741013,161.3434638462939,4527500.0,,,,,
2025-02-04,148.68577575683594,161.7219192288403,148.3870069318643,161.20405427862383,9268600.0,,,,,
2025-02-05,153.17721557617188,153.7647846397745,146.31556198680866,146.31556198680866,6666700.0,,,,,
2025-02-06,150.96633911132812,154.96980466239648,148.5961410155323,153.69507193302366,6031000.0,,,,,
2025-02-07,147.9986114501953,151.96223327129948,147.77951532579127,151.60371372191227,3983000.0,,,,,
2025-02-10,147.32139587402344,150.77712120917545,145.9570370354003,149.48248167857605,4150800.0,,,,,
2025-02-11,141.87391662597656,146.26576203920078,141.29630096162214,145.5088942010881,6282600.0,,,,,
2025-02-12,138.96591186523438,140.43983393905813,137.83060254653992,140.04147046126272,7075500.0,,,,,
2025-02-13,138.72691345214844,140.86806212886034,137.27291330428804,140.39004113609,3615100.0,,,,,
2025-02-14,140.15780639648438,141.384282677384,138.1435820605624,139.21052772074682,2196700.0,,,,,
2025-02-18,140.1977081298828,142.28172437349795,139.6592447082464,141.4840103657846,4128100.0,,,,,
2025-02-19,138.07379150390625,140.19770171910875,137.54530923117684,139.95838296319926,3765500.0,,,,,
2025-02-20,134.16500854492188,138.22335494292298,132.21061009416198,137.68490676599993,7028600.0,,,,,
2025-02-21,131.8416748046875,136.46839757715856,130.47559970971946,135.47125891744386,4231600.0,,,,,
2025-02-24,130.81460571289062,133.77610835350998,127.7035383793618,133.02825445870965,6229300.0,,,,,
2025-02-25,129.2191925048828,131.32315564061383,126.796152916715,130.62516163672566,8522700.0,,,,,
2025-02-26,132.30035400390625,134.2746995637749,129.6379955290725,130.12659896431597,5716100.0,,,,,
2025-02-27,131.8217315673828,135.58094868299895,131.14368456251248,133.8858159556942,5070400.0,,,,,
2025-02-28,135.20201110839844,135.28178401748528,130.97415343268233,131.6222873982138,6393200.0,,,,,
2025-03-03,132.62940979003906,138.47264303880257,131.41289938835894,137.20628787543566,5242600.0,,,,,
2025-03-04,120.43440246582033,127.60383164706136,119.12815329546542,127.18503524844492,17007500.0,,,,,
2025-03-05,122.67796325683594,123.17653256706129,117.7820165863564,120.43440136082192,13089300.0,,,,,
2025-03-06,115.79769897460938,121.25204814990036,114.7905945000146,118.96859991998998,9435800.0,,,,,
2025-03-07,114.94017028808594,116.34613945395236,108.59837539304633,115.93730895066436,8870700.0,,,,,
2025-03-10,107.86048126220705,111.46015224104195,104.98872481359984,111.41029987524468,11977400.0,,,,,
2025-03-11,111.78921508789062,112.82624020076672,107.61120169398204,107.97017221796084,8742900.0,,,,,
2025-03-12,114.0427474975586,117.0541028034759,112.46726664123732,115.6281942627028,7681800.0,,,,,
2025-03-13,108.37899780273438,114.74073938685471,107.27217333858756,114.27208302360432,7530900.0,,,,,
2025-03-14,112.98577880859376,113.52423459636888,109.82485109120596,111.84904134803432,6824400.0,,,,,
2025-03-17,115.3489990234375,116.7250476179821,110.9117350859985,110.9117350859985,5191800.0,,,,,
2025-03-18,113.69374084472656,115.85753740788851,112.45729109975106,115.08973641876412,3305100.0,,,,,
2025-03-19,116.20653533935548,117.9415544028365,113.04560774924632,113.70371528054028,5525800.0,,,,,
2025-03-20,116.37604522705078,117.54269556457838,114.70085207281994,114.7905985028564,3461800.0,,,,,
2025-03-21,116.16665649414062,116.81479815918304,113.49432452113165,114.67094847061092,6084200.0,,,,,
2025-03-24,121.62100219726562,122.15945798046296,118.58969979235688,119.35749320451576,5276500.0,,,,,
2025-03-25,121.83039855957033,123.12668182629744,119.8859812670437,121.910171476075,3955500.0,,,,,
2025-03-26,119.0982437133789,122.98707839246433,118.03130565391318,121.86031444795547,3166000.0,,,,,
2025-03-27,117.20367431640624,118.44012407518012,115.14957119347426,117.74213008415389,4323400.0,,,,,
2025-03-28,114.53134155273438,118.0811525760982,113.61397585575152,116.72504345553055,6223800.0,,,,,
2025-03-31,115.2791976928711,116.2264763489204,111.01144557109112,112.73649114180223,6067900.0,,,,,
2025-04-01,117.50281524658205,117.86178577035484,114.29203517349193,115.72790966101888,4495600.0,,,,,
2025-04-02,120.55406188964844,121.30191586215548,114.64102950939018,114.64102950939018,4058600.0,,,,,
2025-04-03,102.25657653808594,111.43024951802018,101.54860136774418,110.80205487691028,13841800.0,,,,,
2025-04-04,92.52449035644533,96.82215522994224,88.50602306996484,96.47315824617168,19028000.0,,,,,
2025-04-07,97.26090240478516,101.26939633034348,85.90349407354525,89.52310454392119,15123600.0,,,,,
2025-04-08,94.23957061767578,104.70952585118926,92.23531991428536,103.67250080086691,11700100.0,,,,,
2025-04-09,110.14392852783205,112.45728976890804,91.2381816388528,92.54443076669358,13237500.0,,,,,
2025-04-10,101.5785140991211,106.5143472319468,97.65975901277903,106.06563789534954,11494100.0,,,,,
2025-04-11,101.14974212646484,101.41896620142435,96.17401502970404,99.75374656346094,8299500.0,,,,,
2025-04-14,102.83490753173828,104.7793324882811,101.23948719314508,104.20099023817724,7461200.0,,,,,
2025-04-15,103.9317626953125,105.65680826403197,103.3434469480014,104.23089971961028,4531500.0,,,,,
2025-04-16,101.75799560546876,104.07135681752943,100.27225363691032,102.05713261632236,5310600.0,,,,,
2025-04-17,103.07421875,104.63972603143516,102.12693252530204,103.0941581744648,3725800.0,,,,,
2025-04-21,97.6697235107422,101.7380508530391,96.40336082720468,100.7109993050591,4405400.0,,,,,
2025-04-22,101.98733520507812,103.18390609447704,99.21529110302784,99.21529110302784,5864000.0,,,,,
2025-04-23,106.5043716430664,111.34049994872058,105.85623763783042,108.65819467497388,7390400.0,,,,,
2025-04-24,112.92594909667967,113.63391660636488,105.7664934765788,106.95309087280984,5974600.0,,,,,
2025-04-25,113.30485534667967,114.1823421755236,111.80914746031074,112.18806499369832,3554800.0,,,,,
2025-04-28,113.60400390625,116.16664986945383,111.7892119121628,113.67380330573168,4164200.0,,,,,
2025-04-29,114.02279663085938,114.83048406463604,112.37751643027872,113.36468911516536,3815600.0,,,,,
2025-04-30,113.94303131103516,114.47152119109712,108.73797389709527,109.94451076257752,4662100.0,,,,,
2025-05-01,114.1623992919922,117.76207034459956,113.13534772324056,115.2293373187374,5459800.0,,,,,
2025-05-02,116.5954132080078,118.07118163784226,115.60824815455707,116.16664331892298,3798200.0,,,,,
2025-05-05,114.46154022216795,117.27347075550036,114.37179379269328,115.1794812277105,3639000.0,,,,,
2025-05-06,113.3248062133789,114.77065417610083,111.6994653863528,112.67666458584137,3547700.0,,,,,
2025-05-07,115.87747955322266,116.57548116041052,113.1951741977636,114.30199868828429,5239400.0,,,,,
2025-05-08,118.39027404785156,120.77343478830944,116.53559556926434,118.08115589637764,7984900.0,,,,,
2025-05-09,117.74213409423828,120.37457953228488,117.2036783081518,119.11818269808312,4073600.0,,,,,
2025-05-12,125.05762481689452,128.5530862654827,123.93907441032586,126.55567972343232,6749400.0,,,,,
2025-05-13,126.7354507446289,128.5131337863294,124.28862307922596,125.10755948335844,4778600.0,,,,,
2025-05-14,128.86268615722656,129.65167030160313,127.34466048700595,128.52313069106597,5514200.0,,,,,
2025-05-15,125.47708129882812,127.86398156288348,124.38849836529306,126.765409462944,4336600.0,,,,,
2025-05-16,125.73674774169922,126.49576438767376,124.44841956269693,125.7267585751794,2481500.0,,,,,
2025-05-19,125.32727813720705,125.786680752427,122.02157256926452,122.49096435119628,2537000.0,,,,,
2025-05-20,123.9790267944336,125.23739508327527,123.09018146884344,123.49965347835204,3087700.0,,,,,
2025-05-21,117.6072998046875,122.73064486273186,117.49744183487064,122.3111913158864,4098000.0,,,,,
2025-05-22,118.0467300415039,118.80574670244216,116.3489374357359,117.40756052266173,3564300.0,,,,,
2025-05-23,117.0280532836914,118.03674575260754,114.85087977961088,114.91079953951628,3021100.0,,,,,
2025-05-27,120.76319885253906,120.84309694366148,117.27772653696326,118.86566109563915,4241100.0,,,,,
2025-05-28,120.88304901123048,121.84180327016372,120.0541234389908,121.47228030411068,2937000.0,,,,,
2025-05-29,122.17137908935548,122.56087277499408,120.8231311298755,122.34115682524887,3504800.0,,,,,
2025-05-30,121.30250549316406,121.82183549145256,118.95555419261493,121.32248382667608,6807800.0,,,,,
2025-06-02,121.71197509765624,121.84180378489827,118.70587600196184,120.50354500724458,3591200.0,,,,,
2025-06-03,120.3237762451172,121.07280371581275,119.2951054516474,120.34374695842176,5727800.0,,,,,
2025-06-04,120.3537368774414,122.10146765332696,120.33375854451045,121.1227350662504,2732100.0,,,,,
2025-06-05,120.48356628417967,121.27254281063902,119.0354495375844,120.44361723758033,2600400.0,,,,,
2025-06-06,123.239990234375,124.61819806202264,121.84180407356492,122.82053667198244,2324800.0,,,,,
2025-06-09,123.09017944335938,124.78797197408792,122.44102078649207,124.78797197408792,2459900.0,,,,,
2025-06-10,123.8591766357422,124.7080805138789,122.2812312543204,123.06021858858584,2942000.0,,,,,
2025-06-11,125.83661651611328,127.20484278792016,124.83791321042985,125.05762915680045,4846300.0,,,,,
2025-06-12,125.07759857177734,125.75671711737154,124.26865134081277,124.26865134081277,2991000.0,,,,,
2025-06-13,121.17267608642578,123.6095070148564,120.96294930280072,122.84050880823112,4210500.0,,,,,
2025-06-16,123.239990234375,125.09757900440096,121.48227027165656,122.25127608887784,2508400.0,,,,,
2025-06-17,120.90302276611328,122.6707319282243,119.68460348364168,121.8917445494642,3065600.0,,,,,
2025-06-18,122.2612533569336,123.69938851423368,120.23388692349052,120.66332963743425,2412500.0,,,,,
2025-06-20,122.44102478027344,124.99771044553684,122.32118525906684,123.64945487594996,4080900.0,,,,,
2025-06-23,121.98162078857422,122.70068838567592,117.69718270542778,121.64206532299926,2697000.0,,,,,
2025-06-24,127.60431671142578,127.96385812686164,123.14011938099296,123.83920864003127,3624600.0,,,,,
2025-06-25,128.6729278564453,129.06242152886583,126.87526651131247,128.5031501263136,3872700.0,,,,,
2025-06-26,131.7689208984375,132.16839613817092,129.08240648007012,129.19226445684737,3916100.0,,,,,
2025-06-27,134.11585998535156,135.24439959532185,131.7689163644172,132.20834825640577,5399500.0,,,,,
2025-06-30,132.8574981689453,135.9634660272229,132.0285726050767,135.72377175028402,4036000.0,,,,,
2025-07-01,132.2782440185547,133.23700585534053,130.6903094891617,132.3881019869468,2796800.0,,,,,
2025-07-02,134.35556030273438,134.78501066702523,131.00989798845887,131.90874014583324,2199200.0,,,,,
2025-07-03,138.4202880859375,139.06943915695746,135.82365332385072,136.5826623710898,2650600.0,,,,,
2025-07-07,135.36424255371094,139.50887051387795,134.7750112467606,138.01081551986653,4556900.0,,,,,
2025-07-08,137.76113891601562,139.0095180707004,135.7337723879278,136.52274130852712,4456900.0,,,,,
2025-07-09,139.0394744873047,140.06813766601687,138.13065082797553,138.78979866258808,2995400.0,,,,,
2025-07-10,142.86451721191406,143.59356639022056,138.9396051235988,139.34907715430668,3763300.0,,,,,
2025-07-11,140.8671112060547,142.03559230218923,140.27787988423538,141.1067902581825,3204800.0,,,,,
