Date,Close,High,Low,Open,Volume,"('Close', 'FCEL')","('High', 'FCEL')","('Low', 'FCEL')","('Open', 'FCEL')","('Volume', 'FCEL')"
2024-09-19,13.800000190734863,15.600000381469728,13.800000190734863,15.600000381469728,729123.0,,,,,
2024-09-20,12.899999618530272,13.800000190734863,12.899999618530272,13.5,754410.0,,,,,
2024-09-23,12.300000190734863,13.199999809265137,12.300000190734863,12.899999618530272,646500.0,,,,,
2024-09-24,12.300000190734863,13.199999809265137,12.0,12.899999618530272,720333.0,,,,,
2024-09-25,12.0,12.600000381469728,11.699999809265137,12.300000190734863,679587.0,,,,,
2024-09-26,11.699999809265137,12.899999618530272,11.399999618530272,12.300000190734863,1171170.0,,,,,
2024-09-27,12.0,12.300000190734863,11.699999809265137,11.699999809265137,962837.0,,,,,
2024-09-30,11.399999618530272,12.300000190734863,11.399999618530272,12.300000190734863,854430.0,,,,,
2024-10-01,11.399999618530272,11.399999618530272,10.800000190734863,11.399999618530272,1137303.0,,,,,
2024-10-02,10.800000190734863,11.399999618530272,10.800000190734863,11.399999618530272,732720.0,,,,,
2024-10-03,10.800000190734863,11.100000381469728,10.199999809265137,10.800000190734863,924143.0,,,,,
2024-10-04,10.5,11.399999618530272,10.5,10.800000190734863,766270.0,,,,,
2024-10-07,10.800000190734863,10.800000190734863,10.199999809265137,10.5,821937.0,,,,,
2024-10-08,10.5,10.800000190734863,10.199999809265137,10.800000190734863,585490.0,,,,,
2024-10-09,10.199999809265137,10.800000190734863,9.899999618530272,10.800000190734863,991950.0,,,,,
2024-10-10,9.899999618530272,10.199999809265137,9.600000381469728,10.199999809265137,800740.0,,,,,
2024-10-11,10.5,10.5,9.600000381469728,9.899999618530272,513307.0,,,,,
2024-10-14,10.199999809265137,10.5,9.899999618530272,10.5,577317.0,,,,,
2024-10-15,9.899999618530272,10.199999809265137,9.899999618530272,9.899999618530272,363140.0,,,,,
2024-10-16,10.199999809265137,10.199999809265137,9.899999618530272,9.899999618530272,470550.0,,,,,
2024-10-17,9.600000381469728,10.5,9.600000381469728,10.199999809265137,428627.0,,,,,
2024-10-18,9.899999618530272,10.199999809265137,9.600000381469728,9.600000381469728,313327.0,,,,,
2024-10-21,9.600000381469728,10.199999809265137,9.600000381469728,9.899999618530272,471677.0,,,,,
2024-10-22,9.600000381469728,9.899999618530272,9.600000381469728,9.899999618530272,388507.0,,,,,
2024-10-23,9.899999618530272,9.899999618530272,9.600000381469728,9.600000381469728,357470.0,,,,,
2024-10-24,9.600000381469728,9.899999618530272,9.300000190734863,9.899999618530272,557497.0,,,,,
2024-10-25,9.600000381469728,10.199999809265137,9.300000190734863,9.600000381469728,805640.0,,,,,
2024-10-28,11.100000381469728,12.0,9.899999618530272,9.899999618530272,2444407.0,,,,,
2024-10-29,10.199999809265137,11.699999809265137,10.199999809265137,10.800000190734863,900647.0,,,,,
2024-10-30,10.199999809265137,11.100000381469728,9.899999618530272,10.199999809265137,1032050.0,,,,,
2024-10-31,10.199999809265137,10.800000190734863,9.899999618530272,10.199999809265137,828170.0,,,,,
2024-11-01,10.5,11.399999618530272,10.5,10.5,1031573.0,,,,,
2024-11-04,11.399999618530272,12.600000381469728,10.5,10.5,3035427.0,,,,,
2024-11-05,11.100000381469728,12.300000190734863,10.800000190734863,11.399999618530272,1272513.0,,,,,
2024-11-06,10.5,10.800000190734863,9.899999618530272,10.5,1305993.0,,,,,
2024-11-07,8.699999809265137,9.300000190734863,8.699999809265137,9.300000190734863,2231287.0,,,,,
2024-11-08,7.5,9.0,7.5,9.0,2487327.0,,,,,
2024-11-11,6.679999828338623,7.449999809265137,6.150000095367432,6.75,1812600.0,,,,,
2024-11-12,5.699999809265137,6.460000038146973,5.659999847412109,6.449999809265137,1880500.0,,,,,
2024-11-13,5.960000038146973,6.210000038146973,5.449999809265137,5.699999809265137,2050200.0,,,,,
2024-11-14,7.010000228881836,7.489999771118164,5.630000114440918,5.880000114440918,3751700.0,,,,,
2024-11-15,6.159999847412109,9.449999809265137,5.869999885559082,8.260000228881836,13371600.0,,,,,
2024-11-18,8.109999656677246,8.5,6.25,6.260000228881836,4625600.0,,,,,
2024-11-19,7.960000038146973,8.1899995803833,7.519999980926514,7.900000095367432,1323400.0,,,,,
2024-11-20,8.260000228881836,8.3100004196167,7.650000095367432,8.010000228881836,982800.0,,,,,
2024-11-21,7.920000076293945,8.699999809265137,7.809999942779541,8.229999542236328,947200.0,,,,,
2024-11-22,8.279999732971191,8.699999809265137,7.71999979019165,7.920000076293945,1274200.0,,,,,
2024-11-25,10.4399995803833,11.229999542236328,8.460000038146973,8.460000038146973,3134600.0,,,,,
2024-11-26,10.699999809265137,10.859999656677246,9.510000228881836,10.149999618530272,1861500.0,,,,,
2024-11-27,10.779999732971191,11.789999961853027,10.550000190734863,10.920000076293944,2040800.0,,,,,
2024-11-29,11.869999885559082,12.399999618530272,10.539999961853027,10.899999618530272,1587200.0,,,,,
2024-12-02,11.350000381469728,12.979999542236328,10.800000190734863,12.229999542236328,2425500.0,,,,,
2024-12-03,10.550000190734863,11.649999618530272,10.050000190734863,11.5,1636600.0,,,,,
2024-12-04,10.609999656677246,10.960000038146973,10.0,10.81999969482422,989600.0,,,,,
2024-12-05,10.739999771118164,11.170000076293944,10.140000343322754,10.609999656677246,1463500.0,,,,,
2024-12-06,10.470000267028809,11.039999961853027,10.31999969482422,10.9399995803833,804500.0,,,,,
2024-12-09,11.140000343322754,12.5,10.670000076293944,10.670000076293944,2323900.0,,,,,
2024-12-10,11.350000381469728,11.81999969482422,10.640000343322754,11.06999969482422,2017400.0,,,,,
2024-12-11,12.5600004196167,13.449999809265137,11.84000015258789,12.0,2256000.0,,,,,
2024-12-12,11.949999809265137,13.699999809265137,11.869999885559082,12.119999885559082,2159400.0,,,,,
2024-12-13,11.390000343322754,11.989999771118164,10.850000381469728,11.800000190734863,2314200.0,,,,,
2024-12-16,10.850000381469728,11.489999771118164,10.670000076293944,11.350000381469728,1239400.0,,,,,
2024-12-17,10.539999961853027,11.050000190734863,10.300000190734863,10.850000381469728,1093600.0,,,,,
2024-12-18,9.81999969482422,11.010000228881836,9.630000114440918,10.68000030517578,1683300.0,,,,,
2024-12-19,9.329999923706056,10.25,9.0600004196167,9.800000190734863,1734600.0,,,,,
2024-12-20,10.420000076293944,10.470000267028809,9.149999618530272,9.329999923706056,2385300.0,,,,,
2024-12-23,11.18000030517578,11.470000267028809,10.210000038146973,10.460000038146973,1358000.0,,,,,
2024-12-24,10.380000114440918,11.149999618530272,10.130000114440918,11.119999885559082,920500.0,,,,,
2024-12-26,10.600000381469728,10.729999542236328,9.979999542236328,10.199999809265137,1381600.0,,,,,
2024-12-27,10.039999961853027,10.890000343322754,9.770000457763672,10.5,933800.0,,,,,
2024-12-30,9.31999969482422,9.970000267028809,9.279999732971191,9.869999885559082,1584100.0,,,,,
2024-12-31,9.039999961853027,9.489999771118164,8.720000267028809,9.489999771118164,986900.0,,,,,
2025-01-02,10.369999885559082,10.729999542236328,9.229999542236328,9.3100004196167,1276500.0,,,,,
2025-01-03,11.8100004196167,12.300000190734863,10.510000228881836,10.579999923706056,2096400.0,,,,,
2025-01-06,12.720000267028809,13.3100004196167,11.789999961853027,12.079999923706056,1949600.0,,,,,
2025-01-07,13.06999969482422,13.979999542236328,12.529999732971191,12.720000267028809,1494700.0,,,,,
2025-01-08,11.529999732971191,12.920000076293944,11.479999542236328,12.850000381469728,1385600.0,,,,,
2025-01-10,10.850000381469728,11.720000267028809,10.220000267028809,11.350000381469728,1135100.0,,,,,
2025-01-13,10.079999923706056,10.619999885559082,9.8100004196167,10.579999923706056,954600.0,,,,,
2025-01-14,9.670000076293944,10.399999618530272,9.539999961853027,10.220000267028809,774600.0,,,,,
2025-01-15,9.789999961853027,10.25,9.699999809265137,10.170000076293944,1030500.0,,,,,
2025-01-16,9.68000030517578,9.890000343322754,9.420000076293944,9.75,752000.0,,,,,
2025-01-17,9.59000015258789,9.880000114440918,9.329999923706056,9.789999961853027,934700.0,,,,,
2025-01-21,8.979999542236328,9.619999885559082,8.550000190734863,9.5600004196167,1600300.0,,,,,
2025-01-22,8.949999809265137,9.5,8.8100004196167,9.5,2035300.0,,,,,
2025-01-23,8.6899995803833,8.960000038146973,8.539999961853027,8.899999618530273,951500.0,,,,,
2025-01-24,8.40999984741211,8.770000457763672,8.260000228881836,8.699999809265137,1072800.0,,,,,
2025-01-27,7.820000171661377,8.300000190734863,7.630000114440918,8.270000457763672,1257100.0,,,,,
2025-01-28,7.409999847412109,7.980000019073486,7.210000038146973,7.920000076293945,982100.0,,,,,
2025-01-29,7.590000152587891,7.760000228881836,7.260000228881836,7.440000057220459,1032500.0,,,,,
2025-01-30,7.769999980926514,7.980000019073486,7.480000019073486,7.699999809265137,796100.0,,,,,
2025-01-31,7.679999828338623,8.069999694824219,7.559999942779541,7.860000133514404,911300.0,,,,,
2025-02-03,7.269999980926514,7.480000019073486,7.099999904632568,7.300000190734863,1121300.0,,,,,
2025-02-04,7.650000095367432,7.789999961853027,7.159999847412109,7.199999809265137,659100.0,,,,,
2025-02-05,7.579999923706055,7.929999828338623,7.510000228881836,7.699999809265137,635900.0,,,,,
2025-02-06,7.739999771118164,8.079999923706055,7.559999942779541,7.809999942779541,954300.0,,,,,
2025-02-07,7.369999885559082,7.800000190734863,7.360000133514404,7.710000038146973,839700.0,,,,,
2025-02-10,7.25,7.460000038146973,7.099999904632568,7.460000038146973,762500.0,,,,,
2025-02-11,7.03000020980835,7.210000038146973,6.889999866485596,7.150000095367432,628300.0,,,,,
2025-02-12,7.309999942779541,7.409999847412109,6.820000171661377,6.920000076293945,737600.0,,,,,
2025-02-13,7.800000190734863,7.940000057220459,7.320000171661377,7.400000095367432,927300.0,,,,,
2025-02-14,7.849999904632568,7.980000019073486,7.550000190734863,7.96999979019165,736200.0,,,,,
2025-02-18,7.920000076293945,8.0,7.730000019073486,7.900000095367432,514700.0,,,,,
2025-02-19,7.760000228881836,8.359999656677246,7.75,7.940000057220459,1129500.0,,,,,
2025-02-20,7.550000190734863,7.760000228881836,7.46999979019165,7.659999847412109,559200.0,,,,,
2025-02-21,7.070000171661377,7.670000076293945,7.03000020980835,7.670000076293945,686100.0,,,,,
2025-02-24,6.71999979019165,7.159999847412109,6.659999847412109,7.159999847412109,669200.0,,,,,
2025-02-25,6.239999771118164,6.789999961853027,6.210000038146973,6.659999847412109,729400.0,,,,,
2025-02-26,6.289999961853027,6.679999828338623,6.260000228881836,6.340000152587891,426400.0,,,,,
2025-02-27,6.070000171661377,6.409999847412109,6.059999942779541,6.349999904632568,510800.0,,,,,
2025-02-28,5.769999980926514,6.010000228881836,5.679999828338623,6.010000228881836,711500.0,,,,,
2025-03-03,5.289999961853027,5.920000076293945,5.210000038146973,5.769999980926514,991100.0,,,,,
2025-03-04,5.880000114440918,5.96999979019165,5.119999885559082,5.190000057220459,1124700.0,,,,,
2025-03-05,6.110000133514404,6.179999828338623,5.769999980926514,5.929999828338623,798700.0,,,,,
2025-03-06,6.170000076293945,6.380000114440918,5.920000076293945,6.019999980926514,680300.0,,,,,
2025-03-07,6.590000152587891,6.699999809265137,6.170000076293945,6.199999809265137,780300.0,,,,,
2025-03-10,6.329999923706055,6.579999923706055,6.190000057220459,6.5,814200.0,,,,,
2025-03-11,6.559999942779541,6.699999809265137,5.980000019073486,6.0,1033100.0,,,,,
2025-03-12,6.849999904632568,6.989999771118164,6.369999885559082,6.590000152587891,1045800.0,,,,,
2025-03-13,6.489999771118164,7.179999828338623,6.429999828338623,6.690000057220459,670800.0,,,,,
2025-03-14,6.179999828338623,6.610000133514404,6.039999961853027,6.570000171661377,777500.0,,,,,
2025-03-17,6.119999885559082,6.230000019073486,6.03000020980835,6.119999885559082,588900.0,,,,,
2025-03-18,5.570000171661377,6.119999885559082,5.570000171661377,6.039999961853027,717900.0,,,,,
2025-03-19,5.420000076293945,5.670000076293945,5.400000095367432,5.550000190734863,659500.0,,,,,
2025-03-20,5.239999771118164,5.519999980926514,5.21999979019165,5.360000133514404,568900.0,,,,,
2025-03-21,5.139999866485596,5.25,5.019999980926514,5.170000076293945,1312000.0,,,,,
2025-03-24,4.940000057220459,5.239999771118164,4.889999866485596,5.170000076293945,1057300.0,,,,,
2025-03-25,4.840000152587891,5.010000228881836,4.800000190734863,4.940000057220459,685600.0,,,,,
2025-03-26,4.809999942779541,4.909999847412109,4.659999847412109,4.840000152587891,477500.0,,,,,
2025-03-27,4.920000076293945,4.980000019073486,4.769999980926514,4.840000152587891,483400.0,,,,,
2025-03-28,4.699999809265137,4.989999771118164,4.650000095367432,4.940000057220459,626500.0,,,,,
2025-03-31,4.590000152587891,4.659999847412109,4.369999885559082,4.550000190734863,566900.0,,,,,
2025-04-01,4.590000152587891,4.670000076293945,4.360000133514404,4.590000152587891,733400.0,,,,,
2025-04-02,4.619999885559082,4.730000019073486,4.510000228881836,4.550000190734863,540900.0,,,,,
2025-04-03,4.820000171661377,4.849999904632568,4.429999828338623,4.5,567300.0,,,,,
2025-04-04,4.460000038146973,4.800000190734863,4.150000095367432,4.769999980926514,905500.0,,,,,
2025-04-07,4.389999866485596,4.559999942779541,4.019999980926514,4.159999847412109,619600.0,,,,,
2025-04-08,3.920000076293945,4.519999980926514,3.880000114440918,4.489999771118164,673700.0,,,,,
2025-04-09,4.039999961853027,4.099999904632568,3.7799999713897705,3.930000066757202,899000.0,,,,,
2025-04-10,3.900000095367432,4.090000152587891,3.7200000286102295,4.039999961853027,595100.0,,,,,
2025-04-11,4.099999904632568,4.099999904632568,3.869999885559082,3.950000047683716,555700.0,,,,,
2025-04-14,3.9800000190734863,4.159999847412109,3.930000066757202,4.119999885559082,537700.0,,,,,
2025-04-15,4.0,4.050000190734863,3.869999885559082,4.0,531800.0,,,,,
2025-04-16,3.900000095367432,4.03000020980835,3.809999942779541,3.9700000286102295,658600.0,,,,,
2025-04-17,3.890000104904175,4.039999961853027,3.809999942779541,3.910000085830689,401600.0,,,,,
2025-04-21,3.849999904632568,3.9700000286102295,3.7699999809265137,3.880000114440918,450100.0,,,,,
2025-04-22,3.7300000190734863,4.050000190734863,3.7100000381469727,3.890000104904175,1089400.0,,,,,
2025-04-23,3.7300000190734863,3.9700000286102295,3.700000047683716,3.799999952316284,881100.0,,,,,
2025-04-24,3.849999904632568,3.910000085830689,3.7300000190734863,3.7799999713897705,810400.0,,,,,
2025-04-25,3.819999933242798,3.920000076293945,3.670000076293945,3.829999923706055,735800.0,,,,,
2025-04-28,4.039999961853027,4.230000019073486,3.920000076293945,3.920000076293945,880000.0,,,,,
2025-04-29,4.090000152587891,4.190000057220459,3.900000095367432,4.079999923706055,571900.0,,,,,
2025-04-30,4.099999904632568,4.110000133514404,3.849999904632568,4.110000133514404,612000.0,,,,,
2025-05-01,4.079999923706055,4.320000171661377,4.050000190734863,4.119999885559082,645400.0,,,,,
2025-05-02,4.039999961853027,4.179999828338623,4.019999980926514,4.119999885559082,439400.0,,,,,
2025-05-05,3.759999990463257,4.070000171661377,3.740000009536743,4.070000171661377,789200.0,,,,,
2025-05-06,3.740000009536743,3.859999895095825,3.5799999237060547,3.799999952316284,987700.0,,,,,
2025-05-07,3.849999904632568,3.859999895095825,3.660000085830689,3.7200000286102295,627800.0,,,,,
2025-05-08,4.190000057220459,4.210000038146973,3.880000114440918,3.910000085830689,952500.0,,,,,
2025-05-09,4.28000020980835,4.599999904632568,4.199999809265137,4.199999809265137,969300.0,,,,,
2025-05-12,4.579999923706055,4.710000038146973,4.46999979019165,4.480000019073486,898900.0,,,,,
2025-05-13,4.28000020980835,4.75,4.260000228881836,4.659999847412109,716200.0,,,,,
2025-05-14,4.03000020980835,4.400000095367432,4.010000228881836,4.309999942779541,1044100.0,,,,,
2025-05-15,4.050000190734863,4.079999923706055,3.890000104904175,4.0,565100.0,,,,,
2025-05-16,4.119999885559082,4.190000057220459,3.9700000286102295,4.050000190734863,1853300.0,,,,,
2025-05-19,4.880000114440918,4.900000095367432,3.930000066757202,4.059999942779541,1714100.0,,,,,
2025-05-20,4.579999923706055,4.889999866485596,4.570000171661377,4.889999866485596,737800.0,,,,,
2025-05-21,4.21999979019165,4.630000114440918,4.179999828338623,4.519999980926514,864400.0,,,,,
2025-05-22,4.579999923706055,4.599999904632568,4.039999961853027,4.199999809265137,1001100.0,,,,,
2025-05-23,5.480000019073486,5.539999961853027,4.460000038146973,4.5,3143500.0,,,,,
2025-05-27,5.78000020980835,5.840000152587891,4.809999942779541,5.480000019073486,3002700.0,,,,,
2025-05-28,5.610000133514404,5.809999942779541,5.409999847412109,5.760000228881836,1262100.0,,,,,
2025-05-29,5.210000038146973,5.840000152587891,5.199999809265137,5.690000057220459,1002600.0,,,,,
2025-05-30,5.110000133514404,5.429999828338623,4.960000038146973,5.130000114440918,1172300.0,,,,,
2025-06-02,4.940000057220459,5.119999885559082,4.860000133514404,5.099999904632568,676000.0,,,,,
2025-06-03,5.630000114440918,5.849999904632568,4.889999866485596,5.010000228881836,1544800.0,,,,,
2025-06-04,5.639999866485596,5.909999847412109,5.480000019073486,5.650000095367432,1073300.0,,,,,
2025-06-05,5.199999809265137,5.690000057220459,5.159999847412109,5.639999866485596,1169700.0,,,,,
2025-06-06,6.46999979019165,7.480000019073486,5.409999847412109,5.460000038146973,12060400.0,,,,,
2025-06-09,7.46999979019165,8.029999732971191,6.760000228881836,6.880000114440918,3985500.0,,,,,
2025-06-10,6.71999979019165,7.78000020980835,6.699999809265137,7.78000020980835,2712000.0,,,,,
2025-06-11,6.639999866485596,7.059999942779541,6.570000171661377,6.96999979019165,1517000.0,,,,,
2025-06-12,6.320000171661377,6.650000095367432,6.21999979019165,6.550000190734863,1281200.0,,,,,
2025-06-13,6.03000020980835,6.349999904632568,6.010000228881836,6.179999828338623,867800.0,,,,,
2025-06-16,6.940000057220459,7.150000095367432,6.070000171661377,6.130000114440918,2425400.0,,,,,
2025-06-17,5.900000095367432,6.860000133514404,5.869999885559082,6.800000190734863,1887000.0,,,,,
2025-06-18,6.079999923706055,6.420000076293945,5.769999980926514,6.059999942779541,3533300.0,,,,,
2025-06-20,5.960000038146973,6.269999980926514,5.730000019073486,6.150000095367432,2228700.0,,,,,
2025-06-23,5.880000114440918,6.03000020980835,5.610000133514404,5.849999904632568,1204700.0,,,,,
2025-06-24,5.929999828338623,6.190000057220459,5.829999923706055,5.949999809265137,1601700.0,,,,,
2025-06-25,5.800000190734863,5.980000019073486,5.760000228881836,5.96999979019165,1023900.0,,,,,
2025-06-26,5.960000038146973,6.050000190734863,5.760000228881836,5.860000133514404,1122300.0,,,,,
2025-06-27,5.510000228881836,6.0,5.460000038146973,6.0,3758600.0,,,,,
2025-06-30,5.610000133514404,5.949999809265137,5.46999979019165,5.789999961853027,2101500.0,,,,,
2025-07-01,5.21999979019165,5.619999885559082,5.179999828338623,5.539999961853027,1628900.0,,,,,
2025-07-02,5.320000171661377,5.360000133514404,5.190000057220459,5.21999979019165,852500.0,,,,,
2025-07-03,5.5,5.670000076293945,5.389999866485596,5.460000038146973,1092600.0,,,,,
2025-07-07,5.210000038146973,5.650000095367432,5.179999828338623,5.590000152587891,1486200.0,,,,,
2025-07-08,5.300000190734863,5.349999904632568,5.110000133514404,5.28000020980835,1244600.0,,,,,
2025-07-09,5.599999904632568,5.75,5.230000019073486,5.360000133514404,3963000.0,,,,,
2025-07-10,5.739999771118164,6.320000171661377,5.699999809265137,5.989999771118164,5952800.0,,,,,
2025-07-11,5.369999885559082,5.690000057220459,5.320000171661377,5.690000057220459,2101500.0,,,,,
2025-07-14,5.25,5.380000114440918,5.099999904632568,5.329999923706055,1853300.0,,,,,
2025-07-15,5.139999866485596,5.349999904632568,5.070000171661377,5.260000228881836,1358700.0,,,,,
2025-07-16,4.989999771118164,5.190000057220459,4.800000190734863,5.159999847412109,3584600.0,,,,,
2025-07-17,5.159999847412109,5.25,4.980000019073486,5.0,2021300.0,,,,,
2025-07-18,5.309999942779541,5.420000076293945,5.150000095367432,5.179999828338623,1825000.0,,,,,
2025-07-21,5.360000133514404,5.679999828338623,5.320000171661377,5.349999904632568,1898300.0,,,,,
2025-07-22,5.730000019073486,5.829999923706055,5.300000190734863,5.389999866485596,2321200.0,,,,,
2025-07-23,5.889999866485596,5.96999979019165,5.599999904632568,5.769999980926514,2968000.0,,,,,
2025-07-24,5.659999847412109,6.309999942779541,5.639999866485596,5.920000076293945,3368400.0,,,,,
2025-07-25,5.619999885559082,5.710000038146973,5.5,5.699999809265137,1877800.0,,,,,
2025-07-28,5.269999980926514,5.659999847412109,5.199999809265137,5.610000133514404,1702700.0,,,,,
