Date,Close,High,Low,Open,Volume,"('Close', 'LEN')","('High', 'LEN')","('Low', 'LEN')","('Open', 'LEN')","('Volume', 'LEN')"
2024-08-05,161.73162841796875,163.47812846331985,154.40391064755156,154.7171417965696,2921014.0,,,,,
2024-08-06,163.25982666015625,166.40162393403145,158.69424586974694,160.97229351165473,1981810.0,,,,,
2024-08-07,158.27662658691406,166.88574267711164,157.45083380039276,165.35755847925202,2888681.0,,,,,
2024-08-08,160.76345825195312,161.96892546941348,158.1626939995383,160.06106698131182,1381224.0,,,,,
2024-08-09,161.13365173339844,162.34860449029836,159.6908822433838,161.2665385938125,1667262.0,,,,,
2024-08-12,159.4061279296875,161.54178811318744,158.5993213091024,161.2665289023147,1551773.0,,,,,
2024-08-13,161.71266174316406,162.9940579707815,159.73835971044372,160.54516640502143,1290630.0,,,,,
2024-08-14,160.5261688232422,162.9750602119383,159.65291875949606,162.78523039699476,1478636.0,,,,,
2024-08-15,161.94046020507812,162.6048945145445,159.9376867313538,162.23470541030838,1304782.0,,,,,
2024-08-16,163.03201293945312,164.5981687083087,161.36144179888527,161.66518744675787,1155514.0,,,,,
2024-08-19,166.55349731445312,167.03758730238786,163.93374700609124,164.20900623461216,1247348.0,,,,,
2024-08-20,165.158203125,168.1481276259012,164.93040134835172,166.78130200464437,1427399.0,,,,,
2024-08-21,169.95156860351562,171.31839408657635,166.6673842650179,167.23690361042316,2837135.0,,,,,
2024-08-22,169.65733337402344,171.2234892236819,168.72712537061622,169.95157856981282,1160162.0,,,,,
2024-08-23,175.6182098388672,176.24467217419937,170.83431292153662,171.77400642453492,2026746.0,,,,,
2024-08-26,174.3178253173828,177.11791981387745,174.02358012776693,177.02300490652385,1208300.0,,,,,
2024-08-27,173.09336853027344,173.89068964267722,171.43229784079816,172.87505227882488,975668.0,,,,,
2024-08-28,172.04928588867188,174.00460188936376,170.96720502809202,172.4384460029414,705642.0,,,,,
2024-08-29,171.33738708496094,173.3591464329069,169.50545755235655,172.75167007790105,954595.0,,,,,
2024-08-30,172.80862426757812,173.9950905105742,169.46748194514743,172.7611518534016,1506424.0,,,,,
2024-09-03,169.3156280517578,174.59310086898282,167.7494870497895,173.0459308811673,1760439.0,,,,,
2024-09-04,169.24917602539062,169.91361032803263,166.58196826959468,168.59424219071028,1468616.0,,,,,
2024-09-05,168.7935791015625,170.5590653454199,168.28101761390278,169.2302116493853,1665712.0,,,,,
2024-09-06,170.3027801513672,173.38761940681022,169.09731293719,169.3251147021091,2326419.0,,,,,
2024-09-09,171.04315185546875,173.2357701340075,169.85667055638746,170.49261842845723,1827790.0,,,,,
2024-09-10,171.0716094970703,172.0967323685061,168.57524574461766,172.01130296899214,1685133.0,,,,,
2024-09-11,169.13526916503906,169.46748630462514,164.6551179371729,168.77458054530743,2178494.0,,,,,
2024-09-12,172.16319274902344,172.73269719959066,169.04036637442482,169.7048007012261,1542062.0,,,,,
2024-09-13,176.46299743652344,176.9565729403699,173.93816199237014,174.12799181937237,1852789.0,,,,,
2024-09-16,177.69692993164062,178.6271229816197,175.04870818556927,177.91524619409046,1986252.0,,,,,
2024-09-17,179.73768615722656,179.80412959061945,177.10845022673763,179.11122377419852,1606728.0,,,,,
2024-09-18,178.8549346923828,182.62319416435457,176.96604724192937,180.3451466163673,1618608.0,,,,,
2024-09-19,182.6706695556641,183.9520658167228,178.46577715814217,182.2435374686445,2509880.0,,,,,
2024-09-20,172.9320068359375,177.2602850272136,172.05875680849093,176.06431834323126,7212509.0,,,,,
2024-09-23,176.35858154296875,176.56739734433856,173.95714746243087,175.45685994459097,2777634.0,,,,,
2024-09-24,174.86834716796875,176.64333376928803,173.16931942447664,175.56125293565617,1563342.0,,,,,
2024-09-25,172.61878967285156,174.1564740723153,171.9163983839287,174.1564740723153,1778103.0,,,,,
2024-09-26,173.74832153320312,174.68801510755938,172.7137130429808,173.8622373858835,1542785.0,,,,,
2024-09-27,177.5260772705078,179.55733720953043,174.93479839626855,175.88399241478123,1816530.0,,,,,
2024-09-30,177.9532012939453,178.2569469568598,175.5517673165668,176.66231962997512,1391554.0,,,,,
2024-10-01,178.73153686523438,179.42444263403254,176.48197571426266,178.96883910000446,2287165.0,,,,,
2024-10-02,177.6020050048828,178.0955804634916,175.12462724453917,176.7762124181016,1765500.0,,,,,
2024-10-03,177.40269470214844,178.627133019233,174.98227458898486,177.2792933429193,1412421.0,,,,,
2024-10-04,172.98898315429688,178.16204044445058,170.49261918875044,177.78236582859677,2502443.0,,,,,
2024-10-07,172.72320556640625,172.82760598450966,169.4010490115994,170.85330401074572,2027262.0,,,,,
2024-10-08,172.00180053710938,174.35579190439668,171.58416897304693,173.33066904466926,1510556.0,,,,,
2024-10-09,171.7543487548828,172.86797386260756,171.06905253687006,172.17315088995497,1534315.0,,,,,
2024-10-10,169.61276245117188,171.7257814173708,169.04166732353008,169.6508394604178,1576978.0,,,,,
2024-10-11,169.60324096679688,171.57349371367897,169.48902493827234,170.0601200836572,1824485.0,,,,,
2024-10-14,172.84890747070312,173.37239880301703,169.17491138588116,169.6413022106209,1386389.0,,,,,
2024-10-15,176.12315368652344,178.20762243028287,173.80072613533943,173.9720576769061,1540823.0,,,,,
2024-10-16,179.33074951171875,180.21592742223356,178.1790475494032,178.9119474342621,1405810.0,,,,,
2024-10-17,176.5609893798828,179.74004481507126,174.79061835930432,179.14039938807787,1696393.0,,,,,
2024-10-18,179.82571411132812,180.5110103246547,176.39918803640592,177.42714735915888,1440932.0,,,,,
2024-10-21,171.92567443847656,179.016670217531,171.58302634117365,178.85486542181263,1497024.0,,,,,
2024-10-22,165.20587158203125,168.7656519846001,165.139259317834,168.5752969377229,2922770.0,,,,,
2024-10-23,164.25405883789062,165.61515437137518,162.53127672965385,164.30164759743576,2611527.0,,,,,
2024-10-24,167.40455627441406,167.8709471428113,164.4063592688133,165.19635971778533,2219607.0,,,,,
2024-10-25,164.9298553466797,168.3087925475176,164.663346271435,168.3087925475176,1820662.0,,,,,
2024-10-28,165.70083618164062,167.32842592559732,164.21599772737798,166.44324790739046,1422131.0,,,,,
2024-10-29,161.90309143066406,162.6169528749173,152.87991998215415,153.9554680242397,4482807.0,,,,,
2024-10-30,163.2356414794922,164.60624889058457,160.8941752750221,161.96021159629555,1903509.0,,,,,
2024-10-31,162.09344482421875,163.33079753246335,160.99885838904666,162.0363293133332,1705999.0,,,,,
2024-11-01,161.48431396484375,165.3201154851414,161.16068935608826,164.2636058855322,1766327.0,,,,,
2024-11-04,164.3112030029297,167.69012554192918,162.6360093621245,162.65504786981472,1829856.0,,,,,
2024-11-05,168.73712158203125,168.82278736431047,162.49324126670172,162.99769420249098,1393930.0,,,,,
2024-11-06,160.57057189941406,160.8085307311346,156.03994736401583,160.0090034592066,4742400.0,,,,,
2024-11-07,163.1499786376953,163.5592540172185,159.90429585431315,160.57056856709264,1617988.0,,,,,
2024-11-08,164.2635955810547,165.59612593764004,162.75973367747824,163.7115389317874,1260777.0,,,,,
2024-11-11,163.99708557128906,165.9768500906979,163.4164786684312,164.95840257148336,1196937.0,,,,,
2024-11-12,158.1719970703125,162.9120149355238,158.07681954355326,162.67407111862565,1834505.0,,,,,
2024-11-13,158.3147735595703,161.38910959939832,157.9435602126049,160.9798342445417,1509833.0,,,,,
2024-11-14,161.61756896972656,163.34033629295212,159.30466794747568,159.49502300971628,2433851.0,,,,,
2024-11-15,160.7133331298828,162.28382236253938,159.84719361536494,160.52297807271862,1785437.0,,,,,
2024-11-18,159.82814025878906,160.72284495096116,158.49560997416174,159.104767104356,1716639.0,,,,,
2024-11-19,160.61813354492188,161.31295641313022,158.29572115151652,159.8281331612014,1977782.0,,,,,
2024-11-20,160.12319946289062,161.1130816741292,159.35223754911178,159.8281401502439,1166257.0,,,,,
2024-11-21,159.9709014892578,162.19815139852048,159.44741014445597,160.88464465708964,2070442.0,,,,,
2024-11-22,161.0178985595703,161.8459759580374,159.9042736092412,160.66572374569918,1881300.0,,,,,
2024-11-25,170.05059814453125,171.44024403414917,163.64491360074763,163.71154086950364,3495879.0,,,,,
2024-11-26,165.04405212402344,168.86081450122998,164.0256197076624,168.7751637394044,2063211.0,,,,,
2024-11-27,165.7103271484375,167.83287277942765,165.45334485369537,167.36648194536565,1136093.0,,,,,
2024-11-29,165.98635864257812,168.61335728179478,165.78647684367186,168.03275039012834,852741.0,,,,,
2024-12-02,165.11070251464844,166.6145644724944,163.46407426433288,165.98636878120732,1466963.0,,,,,
2024-12-03,165.21539306640625,167.18564575310683,164.76804071719866,166.3766068241589,1447853.0,,,,,
2024-12-04,159.32366943359375,163.23562445131333,158.03872793275335,162.67405609144134,2299148.0,,,,,
2024-12-05,157.0393524169922,160.09466512326148,156.70621606225262,159.59019721386642,2140996.0,,,,,
2024-12-06,155.5735321044922,160.8560943191824,155.07859101441525,160.43729224190147,2619378.0,,,,,
2024-12-09,158.01019287109375,158.22911318567714,155.11668502623894,157.0488608400111,2308652.0,,,,,
2024-12-10,153.8793182373047,155.63065058992746,152.3183409216898,153.34630012926434,2512773.0,,,,,
2024-12-11,150.53846740722656,155.08813009911853,150.28148509119083,154.77403226687355,2776911.0,,,,,
2024-12-12,147.9781036376953,149.86269072859943,147.60690527281224,148.58726082827596,2598512.0,,,,,
2024-12-13,146.95013427734375,147.66399570291262,144.97988154365754,146.5027819174679,2851493.0,,,,,
2024-12-16,144.5991668701172,149.20592985295573,144.25650379493658,146.95012961998373,3220274.0,,,,,
2024-12-17,144.17083740234375,146.08398955461897,143.59024553329655,144.21844116472744,2139963.0,,,,,
2024-12-18,138.8978271484375,145.62712130501075,138.631318072492,144.1708481416015,4802314.0,,,,,
2024-12-19,131.7306671142578,135.93768148183895,128.69439323999444,130.3981368409703,6472468.0,,,,,
2024-12-20,131.4261016845703,133.14886886094106,129.98886707722062,131.2452583897521,9358257.0,,,,,
2024-12-23,131.34994506835938,132.56827434927004,130.59802164759563,130.96921998109264,3821997.0,,,,,
2024-12-24,131.34994506835938,132.59682460505553,130.8645307089585,130.8645307089585,2198947.0,,,,,
2024-12-26,131.95912170410156,132.77768751390917,130.2268275520619,130.3981591176125,2752945.0,,,,,
2024-12-27,130.5789794921875,132.91091871115643,130.02692288011806,131.3499413961749,2101122.0,,,,,
2024-12-30,129.63668823242188,130.521866174003,127.27619871877717,130.3886116448065,2984130.0,,,,,
2024-12-31,129.7985076904297,131.00731034075187,129.41778256436572,130.56948469729815,2191613.0,,,,,
2025-01-02,127.89488220214844,131.63550619481208,127.6474116200702,131.34995859925615,1970447.0,,,,,
2025-01-03,129.3321075439453,130.2363390304615,128.35175204152463,129.17982950661164,2152772.0,,,,,
2025-01-06,128.5516357421875,131.12151894536692,128.3612656885654,130.2077756940584,2472279.0,,,,,
2025-01-07,126.72415161132812,129.617659458991,126.42909227531597,128.4850108785479,2532606.0,,,,,
2025-01-08,127.10487365722656,127.58077628456644,124.6016102345459,125.67715827382573,3060159.0,,,,,
2025-01-10,123.31666564941406,127.1524593361791,123.12630310281824,126.46716317009142,4728661.0,,,,,
2025-01-13,125.23932647705078,125.70571735792302,122.2220833841368,123.25004267180056,3094145.0,,,,,
2025-01-14,128.66586303710938,128.66586303710938,125.53439615312472,127.63790366474149,4491174.0,,,,,
2025-01-15,131.89248657226562,136.56589230645957,130.6741721866868,135.28093564690175,5026371.0,,,,,
2025-01-16,133.9103240966797,134.35767647498488,130.2839313097041,131.8544205095494,4128281.0,,,,,
2025-01-17,134.7193603515625,136.83239441630198,133.95792515146223,135.7092426147315,4168155.0,,,,,
2025-01-21,130.9060516357422,136.85454206326568,130.2669639463463,133.72789128368564,6362200.0,,,,,
2025-01-22,133.84588623046875,134.24899545854717,130.63074919876345,130.63074919876345,3914100.0,,,,,
2025-01-23,132.2530517578125,133.64922378221905,131.52547781711104,132.24322494877342,2237300.0,,,,,
2025-01-24,130.13914489746094,132.40055641934865,129.94250367876708,132.32189693131843,2345000.0,,,,,
2025-01-27,135.50753784179688,135.64518819430327,130.52259971355727,130.72908274369848,5691700.0,,,,,
2025-01-28,133.74754333496094,136.14660483020415,132.96096358201484,135.41901593324584,4501700.0,,,,,
2025-01-29,130.49095153808594,133.90545341367408,129.48437707500656,133.90545341367408,3051600.0,,,,,
2025-01-30,133.48109436035156,135.040316466411,130.25411129205645,130.50082336469669,3256900.0,,,,,
2025-01-31,129.51397705078125,132.43503960288135,129.42514925911155,131.81333540985426,2176600.0,,,,,
2025-02-03,124.5303955078125,127.00737944165348,123.56328081348803,126.90870364166892,4472100.0,,,,,
2025-02-04,126.60276794433594,127.37252350926816,123.84946767887628,124.3428918528957,3120600.0,,,,,
2025-02-05,125.81328582763672,128.57645650998543,125.35933651973062,128.45803953430422,2347900.0,,,,,
2025-02-06,125.57645416259766,127.1948848752175,124.16526070267304,125.92184958375636,3310100.0,,,,,
2025-02-07,120.33628845214844,125.0336811086763,119.80338944743876,124.8560481071064,6103300.0,,,,,
2025-02-10,121.07642364501952,122.27050921716436,120.4645749718394,121.34286938051665,4119600.0,,,,,
2025-02-11,123.27709197998048,123.47446616405942,120.6027339004168,120.6027339004168,3421100.0,,,,,
2025-02-12,120.0007553100586,120.632337638344,117.68166324253664,120.43497098415054,7584000.0,,,,,
2025-02-13,122.12248229980467,122.36919438525884,119.56654870844623,122.2803816484419,2293900.0,,,,,
2025-02-14,122.21128845214844,125.08302058605877,121.95471331801966,122.79353285755896,1970500.0,,,,,
2025-02-18,120.888916015625,121.28365683903804,118.67837794518896,120.97772874813906,2873700.0,,,,,
2025-02-19,119.34944152832033,119.93167843926396,116.34942164912812,117.3066657506304,3362600.0,,,,,
2025-02-20,121.07642364501952,121.4119484622422,119.11259005343317,119.33956848142012,2012900.0,,,,,
2025-02-21,118.98430633544922,121.90537657440572,117.79022072462637,121.60932658415894,2473400.0,,,,,
2025-02-24,118.23429870605467,119.73431241815526,116.62573860190795,118.98430556210496,2654300.0,,,,,
2025-02-25,122.68498229980467,123.1784064576271,118.62903512017998,119.13232986929428,2856600.0,,,,,
2025-02-26,119.92180633544922,122.4580062547936,119.39877792263952,121.96458208737988,2022600.0,,,,,
2025-02-27,118.78693389892578,121.3033925744028,118.51061004745486,119.62575345741811,1758300.0,,,,,
2025-02-28,118.0566635131836,119.57641085138069,116.69481552240946,118.42180010730767,3040300.0,,,,,
2025-03-03,116.3790283203125,119.48760218481372,115.95468322097987,118.11588355584315,2270400.0,,,,,
2025-03-04,117.18824005126952,118.55995863775576,115.13559370276666,115.61915480895064,3488600.0,,,,,
2025-03-05,120.42510223388672,120.60273523699875,117.43495295571364,117.74087353310726,2341300.0,,,,,
2025-03-06,124.48104858398438,124.90539366991044,120.59286372824576,122.17182709014622,3087000.0,,,,,
2025-03-07,123.54354858398438,125.19158353802813,122.08300969856208,124.48105151425813,2744600.0,,,,,
2025-03-10,123.57315063476562,127.5698894329392,123.12906436327114,123.91854604878,2781400.0,,,,,
2025-03-11,119.84285736083984,124.01722136298991,119.25074237044406,122.98103518790704,3354600.0,,,,,
2025-03-12,117.3658676147461,121.06654870804417,116.30006965290303,120.64220364151711,3689500.0,,,,,
2025-03-13,114.80006408691406,118.42179552645838,114.08953210910651,116.9020482470489,3132200.0,,,,,
2025-03-14,116.54679107666016,116.58626591497575,114.7704685267908,116.2309998991908,3268800.0,,,,,
2025-03-17,117.39547729492188,118.1257429563461,116.24086654732103,116.76389496141088,2143100.0,,,,,
2025-03-18,116.9415283203125,118.19482239965302,116.09283814536808,117.25731948803217,2065900.0,,,,,
2025-03-19,118.71786499023438,119.69484279364345,116.4481106689628,117.26719664420092,3084700.0,,,,,
2025-03-20,118.49088287353516,121.2047158770366,117.91850901491426,118.79680345735936,3523600.0,,,,,
2025-03-21,113.70466613769533,114.50401087816128,109.79674764233744,111.48425738835184,12342100.0,,,,,
2025-03-24,116.0138931274414,116.06323855805682,113.54677217778294,113.54677217778294,3159200.0,,,,,
2025-03-25,116.1915283203125,118.25404538809228,113.71454426123093,114.90862991981678,3656100.0,,,,,
2025-03-26,116.31980895996094,117.97771436419568,115.41190282429191,116.18165080369594,1745000.0,,,,,
2025-03-27,116.4283676147461,118.01718647650628,115.4711235437394,115.8559937845898,1835600.0,,,,,
2025-03-28,112.43163299560548,116.8921842319204,112.11584182426508,116.77376724832736,3553800.0,,,,,
2025-03-31,113.27045440673828,113.93164100593005,111.10925407281132,112.71782173028612,3378300.0,,,,,
2025-04-01,113.0040054321289,114.0500622624036,111.70136592552174,113.6257171753771,2068400.0,,,,,
2025-04-02,114.13887786865234,114.2770360281787,111.0697790566432,111.42504504658385,2427000.0,,,,,
2025-04-03,106.974365234375,111.74084468718748,106.75725738747256,110.92175872989397,4722000.0,,,,,
2025-04-04,109.56977081298828,114.36585438393124,104.80329148782002,105.5434277484093,7946200.0,,,,,
2025-04-07,105.6717300415039,110.6454469545352,104.00395381154524,107.44805267033628,5759500.0,,,,,
2025-04-08,101.60590362548828,108.1783171477776,100.39208439021846,108.04015898326,5685000.0,,,,,
2025-04-09,107.23094177246094,109.3625302227341,97.1256095823236,98.97101864614643,5647600.0,,,,,
2025-04-10,103.11578369140624,105.59277519907144,100.24405886044693,104.84276833251256,2640100.0,,,,,
2025-04-11,103.8559112548828,104.08288967288831,99.28680641240858,102.58287606558956,2766100.0,,,,,
2025-04-14,104.6750030517578,105.96777196698471,102.612493636501,105.96777196698471,1984900.0,,,,,
2025-04-15,103.6980209350586,106.14540049721997,103.036834382536,104.23091991933283,1508900.0,,,,,
2025-04-16,101.40853881835938,104.34934269275072,100.54997804116242,102.80986167203729,2785500.0,,,,,
2025-04-17,103.35263061523438,103.85591785090048,101.47761725155397,102.03024991615456,2736800.0,,,,,
2025-04-21,102.3460464477539,102.94802457282697,101.2703853079368,102.41512553444808,2176600.0,,,,,
2025-04-22,106.50067138671876,106.69804557278373,102.90854401994534,103.65855086888148,2584300.0,,,,,
2025-04-23,106.6493911743164,110.65481684324855,106.57999055279952,109.06851151993396,2432400.0,,,,,
2025-04-24,108.28527069091795,108.64219033114064,105.63812299601668,107.35331301210314,2277400.0,,,,,
2025-04-25,106.70887756347656,107.51195056019245,105.72735230538008,107.51195056019245,2130900.0,,,,,
2025-04-28,107.22442626953124,108.08697574693836,105.96529101707458,106.67913028396336,1858700.0,,,,,
2025-04-29,106.65930938720705,107.36323214911891,105.51914981798612,106.68905143059618,1882400.0,,,,,
2025-04-30,107.68048858642578,107.82920636107434,104.50787802639096,105.42991158819152,1675500.0,,,,,
2025-05-01,107.26409149169922,109.23705856916337,106.7386285443832,107.88869710686907,1771100.0,,,,,
2025-05-02,109.25687408447266,109.49482554247972,108.07706358594602,108.22578135617545,1803600.0,,,,,
2025-05-05,108.27535247802734,109.80217367886112,107.8391156880462,108.56287149286943,2184400.0,,,,,
2025-05-06,105.2911148071289,108.29518977710606,105.17214663365296,107.55160843647916,2652600.0,,,,,
2025-05-07,106.88733673095705,107.53177540589992,106.1734974334265,106.38170686529004,2906100.0,,,,,
2025-05-08,108.6322784423828,109.60389474101744,107.571436011926,107.84903850750712,2038400.0,,,,,
2025-05-09,107.71023559570312,109.5444013966858,107.47229168375254,108.7809945456316,1920000.0,,,,,
2025-05-12,111.5867691040039,113.34161762794297,109.73277035634732,110.9026718936734,2903600.0,,,,,
2025-05-13,111.40830993652344,112.62777902867349,111.3190762474807,112.5881204517767,2278700.0,,,,,
2025-05-14,107.44255065917967,111.16045741160552,107.14511509334535,110.85310530981654,3591000.0,,,,,
2025-05-15,109.16764831542967,109.3758501687872,106.2825492815468,107.7399698191495,2824000.0,,,,,
2025-05-16,110.90267944335938,111.03156415322586,109.06851364122574,109.22714039459213,2573000.0,,,,,
2025-05-19,110.21857452392578,110.43669291322873,108.4637260025249,108.54304315574416,2427700.0,,,,,
2025-05-20,108.50338745117188,110.41687032966034,107.83911573050264,109.524571242575,2345000.0,,,,,
2025-05-21,104.72599029541016,107.97792561925004,104.41864577058732,107.32357042744616,3139200.0,,,,,
2025-05-22,104.38890838623048,104.78548662040512,102.68362727415,104.10138935555638,2061500.0,,,,,
2025-05-23,104.27984619140624,104.54753214243752,102.87200068636672,103.26857890916531,2072600.0,,,,,
2025-05-27,107.16493225097656,107.20459082760436,104.63676039477984,105.76700335432191,1757800.0,,,,,
2025-05-28,104.3492431640625,107.0360493725188,103.96258149048283,106.54032850238072,2465300.0,,,,,
2025-05-29,105.16222381591795,105.8165789873497,103.50651794507718,105.78682938165728,2230400.0,,,,,
2025-05-30,105.1721420288086,105.4497445068987,103.93283984869188,104.98376567691878,3356800.0,,,,,
2025-06-02,104.1212158203125,104.48805201401296,102.09868117922568,104.21044951676969,2452200.0,,,,,
2025-06-03,105.73726654052734,105.76700858344364,103.20908699523734,103.6354072599384,1996600.0,,,,,
2025-06-04,109.28662872314452,109.51465609244508,105.90580868489432,106.18341116792124,2847300.0,,,,,
2025-06-05,109.11807250976562,110.04011360539847,107.98782956209952,108.9792712750768,1815100.0,,,,,
2025-06-06,107.6011734008789,110.05003576740054,107.12528559021338,109.69311612735122,1912800.0,,,,,
2025-06-09,109.42543029785156,110.03021037947332,107.32357103351852,108.7611585667569,2155000.0,,,,,
2025-06-10,112.57820892333984,113.0144381310948,109.05858783572862,111.04147125092368,2768400.0,,,,,
2025-06-11,110.5457534790039,115.493045619892,110.32763508699558,114.2934020279464,3935500.0,,,,,
2025-06-12,111.19020080566406,111.6165210876835,108.73142178199603,109.75260563880752,2355500.0,,,,,
2025-06-13,107.68048858642578,111.21001877997706,106.77827296723136,109.7525982038016,3320100.0,,,,,
2025-06-16,108.5529556274414,108.9197917998352,107.09553503746372,108.76115748828104,5030900.0,,,,,
2025-06-17,103.7147216796875,113.23256093080752,103.49660328525783,113.01444253637786,8196100.0,,,,,
2025-06-18,102.52499389648438,104.78547985193605,101.65252032483625,101.9003807596726,4839700.0,,,,,
2025-06-20,105.50922393798828,105.69760028157054,102.62413252324362,103.3974558392762,5779400.0,,,,,
2025-06-23,109.68319702148438,109.87157337267948,104.51778646149891,104.59710361611792,3497900.0,,,,,
2025-06-24,110.734130859375,111.73548157512856,108.66201368011912,109.86165728322509,3633500.0,,,,,
2025-06-25,108.83055114746094,110.674633298774,108.15637049467874,110.06985326183263,2433200.0,,,,,
2025-06-26,108.8702163696289,109.25687804779162,106.94682451428372,109.1180768076358,2334100.0,,,,,
2025-06-27,109.26679229736328,110.8828395962838,108.21586648271192,109.19739167873726,4287400.0,,,,,
2025-06-30,109.6633758544922,110.36729861036623,108.4339901656488,109.42543194531936,2487900.0,,,,,
2025-07-01,114.50160217285156,117.3668681397247,108.81072881561394,109.05858924571784,5523000.0,,,,,
2025-07-02,114.3231430053711,115.49304454462352,113.45067700956083,114.88826448663116,4417400.0,,,,,
2025-07-03,109.65303802490234,113.78543384023426,109.45388156822096,113.2676422469467,3163100.0,,,,,
2025-07-07,108.75685119628906,110.20069939783218,107.62168600128672,109.5136305253046,2828500.0,,,,,
2025-07-08,109.9517593383789,110.87781595343928,107.85070623966172,108.10960583017372,3037300.0,,,,,
2025-07-09,114.87081146240234,115.65746234435912,110.06129146619358,110.38989390999356,5552000.0,,,,,
2025-07-10,115.94623565673828,117.93775460599429,114.04433141361868,114.87081360084996,4238500.0,,,,,
2025-07-11,113.47675323486328,114.5621350549259,112.79963646187292,114.22357286990965,2644000.0,,,,,
