Date,Close,High,Low,Open,Volume,"('Close', 'CFG')","('High', 'CFG')","('Low', 'CFG')","('Open', 'CFG')","('Volume', 'CFG')"
2024-06-03,33.07966613769531,34.0324214653066,32.76525513503648,33.984780791347525,3849200.0,,,,,
2024-06-04,32.5556526184082,33.222582173341245,32.431797024307855,32.6414007559635,5428700.0,,,,,
2024-06-05,32.49848175048828,32.77478164178849,32.28410964124937,32.73667055999409,3703300.0,,,,,
2024-06-06,32.45084762573242,32.76525499255086,32.265060628414005,32.56517724689611,3224200.0,,,,,
2024-06-07,32.53659439086914,32.78430916545332,32.05068716089632,32.06974270270633,3702300.0,,,,,
2024-06-10,32.75572967529297,33.04155555099554,31.26943003337712,32.31745945577761,12071800.0,,,,,
2024-06-11,32.3651008605957,32.536597116780754,31.91253988225666,32.37462681506231,6270700.0,,,,,
2024-06-12,33.49888229370117,34.12293596564108,33.27021938095541,33.27021938095541,7147700.0,,,,,
2024-06-13,32.86053466796875,33.45124198614272,32.712855112570246,33.26069018317499,4897000.0,,,,,
2024-06-14,32.46036911010742,32.72713940091364,32.11737665937221,32.40320249016068,3156400.0,,,,,
2024-06-17,32.870059967041016,32.87958592148641,32.07927127256213,32.43179337308739,4937000.0,,,,,
2024-06-18,33.1273078918457,33.341676417277824,32.53660052230996,32.72714870737244,6284200.0,,,,,
2024-06-20,33.04155731201172,33.22257952822754,32.841479551803694,32.96533513604291,3691700.0,,,,,
2024-06-21,33.1273078918457,33.241637529777925,32.74144309227842,33.07967084558008,7288600.0,,,,,
2024-06-24,33.718013763427734,34.003839662797034,33.15588791972959,33.30832864169145,3601200.0,,,,,
2024-06-25,33.336910247802734,33.79423236529113,33.241632535113624,33.60368057438602,5222200.0,,,,,
2024-06-26,33.13683319091797,33.241636871310526,32.774788738891885,33.17970907583928,2782100.0,,,,,
2024-06-27,32.993919372558594,33.07966750095634,32.58423427404417,32.77478607431397,3865200.0,,,,,
2024-06-28,34.32777786254883,34.35636299762585,33.21305572533294,33.346440907446954,8195700.0,,,,,
2024-07-01,34.13722610473633,34.76604449348313,34.13722610473633,34.49927052271526,4038400.0,,,,,
2024-07-02,34.66123962402344,34.68029516659582,33.89903609349374,33.92761759011576,4813100.0,,,,,
2024-07-03,34.346824645996094,34.83273183914198,34.20391354496172,34.766039265098065,2517200.0,,,,,
2024-07-05,33.575103759765625,34.40399998614591,33.489355623624654,34.280140759614824,6431300.0,,,,,
2024-07-08,33.870452880859375,34.10864172479576,33.54651590772696,33.832341793555955,5211200.0,,,,,
2024-07-09,34.585018157958984,34.785095907333336,33.784703525988405,33.832340566152794,5263300.0,,,,,
2024-07-10,34.94706344604492,35.023281977395534,34.49450614850471,34.64218205169665,4769800.0,,,,,
2024-07-11,36.39525985717773,36.46195244964287,35.299589607581304,35.42344883693386,6667500.0,,,,,
2024-07-12,36.39525985717773,36.55246538276285,36.05226730480064,36.39525985717773,3809800.0,,,,,
2024-07-15,36.83352279663086,37.30990048599984,36.52864136619257,36.96690796813844,4354800.0,,,,,
2024-07-16,37.72911071777344,37.80533289095002,36.88115903078687,36.96690715837389,8452000.0,,,,,
2024-07-17,38.98674774169922,39.41072722230075,37.04312956176933,37.176514731184064,14373100.0,,,,,
2024-07-18,38.82478713989258,39.95856489151812,38.572307510560016,38.79620563754515,9121400.0,,,,,
2024-07-19,39.06296920776367,39.21540991782968,38.42462487013517,38.653284117997565,5799100.0,,,,,
2024-07-22,39.44407272338867,39.45359867766722,38.51989887602122,38.91052842195958,6648400.0,,,,,
2024-07-23,40.30154800415039,40.60642940592055,39.34879271500039,39.34879271500039,8802700.0,,,,,
2024-07-24,40.22533416748047,41.03993959867677,40.02525277119885,40.40635638514407,7490200.0,,,,,
2024-07-25,41.197147369384766,41.6592307109356,40.20628082641209,40.20628082641209,9362700.0,,,,,
2024-07-26,41.18761444091797,41.88312542879805,40.98277188983543,41.43533287381808,5802900.0,,,,,
2024-07-29,40.96847915649414,41.44485682110454,40.80651249507372,41.27336057108694,8362400.0,,,,,
2024-07-30,41.15903472900391,41.68304948130272,41.0923421405917,41.23525327241493,5560800.0,,,,,
2024-07-31,41.053199768066406,41.80845904957943,40.90888558324944,40.96661345926954,5603000.0,,,,,
2024-08-01,39.1674690246582,41.13979237085957,39.02315483063708,40.98585502847693,5431800.0,,,,,
2024-08-02,37.71468734741211,38.33043674571175,37.07007217283498,38.282332012123824,7856200.0,,,,,
2024-08-05,36.84878540039063,37.0363964199952,35.45661459600771,36.319626020219886,6805500.0,,,,,
2024-08-06,37.37794494628906,38.01774851349822,36.43507826994934,36.71409084860298,5405600.0,,,,,
2024-08-07,36.93537139892578,38.522853038312434,36.90650929753322,38.0899031666474,5941700.0,,,,,
2024-08-08,38.26308441162109,38.30156966155189,37.37313411036523,37.483774616221964,4651100.0,,,,,
2024-08-09,38.08990478515625,38.474749947468,37.935967454262645,38.243842116049855,3250300.0,,,,,
2024-08-12,38.00331497192383,39.29254150005608,37.87823974310688,38.38816013590424,5377800.0,,,,,
2024-08-13,38.18611145019531,38.49879766295454,37.81088946294632,38.30156719254516,4491400.0,,,,,
2024-08-14,38.59020233154297,38.68641178779969,38.15725243807674,38.41702237415648,2691000.0,,,,,
2024-08-15,39.05200958251953,39.64851621316984,38.95098856467872,39.282917387695,4645000.0,,,,,
2024-08-16,39.667762756347656,39.8217000849594,39.05201344190067,39.05201344190067,3917600.0,,,,,
2024-08-19,40.02374649047852,40.04298911741574,39.52345287073388,39.63890496220142,2594600.0,,,,,
2024-08-20,39.64852142333984,39.99488134154032,39.55712354003816,39.80245875696721,3523600.0,,,,,
2024-08-21,39.571556091308594,40.03336810969272,39.18189933348787,39.92753550065883,2980100.0,,,,,
2024-08-22,39.81208419799805,40.19692571915597,39.55231424438468,39.667766333716486,2971600.0,,,,,
2024-08-23,41.26486587524414,41.659330527915934,39.9756393106317,40.187304523825794,5899900.0,,,,,
2024-08-26,41.0916862487793,41.649711389877496,41.04358151906702,41.53425563438128,4037100.0,,,,,
2024-08-27,40.66835784912109,41.10130773938394,40.615441547524775,40.94737040841887,4177500.0,,,,,
2024-08-28,41.0916862487793,41.27448935990383,40.56252688163297,40.66835948909336,7314200.0,,,,,
2024-08-29,41.06282043457031,41.467869782668274,40.61062794179236,41.19751513365601,5514000.0,,,,,
2024-08-30,41.41880416870117,41.4380467949051,40.97623477647798,41.13017211595368,5165100.0,,,,,
2024-09-03,41.053199768066406,41.44766808230376,40.83672665576321,41.13017026942653,4884500.0,,,,,
2024-09-04,40.37972259521485,41.26486126020473,40.26426685357298,40.88963927525662,4787900.0,,,,,
2024-09-05,40.02374649047852,40.90888897881189,39.845758614081845,40.81267584412575,5204000.0,,,,,
2024-09-06,39.14822769165039,40.49518223462228,39.023156120063874,40.02374704353536,4990500.0,,,,,
2024-09-09,39.87942886352539,40.15362985102329,39.21557113683694,39.49458369819425,5711500.0,,,,,
2024-09-10,38.48436737060547,40.02374059736758,38.11876485294124,40.02374059736758,8306200.0,,,,,
2024-09-11,38.1572494506836,38.291944146959736,37.05082243957781,37.9936926538212,7187800.0,,,,,
