Date,Close,High,Low,Open,Volume,"('Close', 'GPUS')","('High', 'GPUS')","('Low', 'GPUS')","('Open', 'GPUS')","('Volume', 'GPUS')"
2024-06-03,11.899999618530272,12.600000381469728,11.199999809265137,11.899999618530272,51874.0,,,,,
2024-06-04,11.550000190734863,11.899999618530272,11.550000190734863,11.899999618530272,34880.0,,,,,
2024-06-05,11.550000190734863,12.600000381469728,11.199999809265137,11.550000190734863,118709.0,,,,,
2024-06-06,11.550000190734863,11.899999618530272,11.199999809265137,11.199999809265137,50797.0,,,,,
2024-06-07,10.850000381469728,11.550000190734863,10.149999618530272,11.550000190734863,50051.0,,,,,
2024-06-10,11.199999809265137,11.550000190734863,10.850000381469728,11.199999809265137,28126.0,,,,,
2024-06-11,10.850000381469728,11.199999809265137,10.5,10.850000381469728,24691.0,,,,,
2024-06-12,10.850000381469728,11.199999809265137,10.5,11.199999809265137,25563.0,,,,,
2024-06-13,10.149999618530272,10.850000381469728,10.149999618530272,10.850000381469728,34689.0,,,,,
2024-06-14,10.5,10.5,10.149999618530272,10.5,26814.0,,,,,
2024-06-17,9.800000190734863,10.149999618530272,9.449999809265137,9.800000190734863,41751.0,,,,,
2024-06-18,10.850000381469728,11.199999809265137,9.449999809265137,9.800000190734863,84611.0,,,,,
2024-06-20,10.850000381469728,11.899999618530272,10.5,10.5,76657.0,,,,,
2024-06-21,9.800000190734863,11.199999809265137,9.800000190734863,11.199999809265137,31534.0,,,,,
2024-06-24,10.5,11.550000190734863,9.800000190734863,10.149999618530272,53566.0,,,,,
2024-06-25,10.5,10.850000381469728,10.5,10.5,21143.0,,,,,
2024-06-26,10.850000381469728,11.199999809265137,10.5,10.5,31229.0,,,,,
2024-06-27,9.800000190734863,10.850000381469728,9.800000190734863,10.850000381469728,62743.0,,,,,
2024-06-28,10.149999618530272,10.5,9.800000190734863,9.800000190734863,30511.0,,,,,
2024-07-01,9.800000190734863,10.149999618530272,9.449999809265137,9.800000190734863,34874.0,,,,,
2024-07-02,9.449999809265137,10.5,9.449999809265137,10.149999618530272,45800.0,,,,,
2024-07-03,10.149999618530272,10.149999618530272,9.800000190734863,9.800000190734863,16689.0,,,,,
2024-07-05,10.149999618530272,10.5,9.800000190734863,9.800000190734863,16780.0,,,,,
2024-07-08,9.800000190734863,10.5,9.800000190734863,10.149999618530272,40837.0,,,,,
2024-07-09,9.800000190734863,9.800000190734863,9.449999809265137,9.800000190734863,19917.0,,,,,
2024-07-10,9.800000190734863,10.149999618530272,9.800000190734863,10.149999618530272,16691.0,,,,,
2024-07-11,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,20669.0,,,,,
2024-07-12,9.800000190734863,10.149999618530272,9.800000190734863,9.800000190734863,18794.0,,,,,
2024-07-15,11.199999809265137,11.199999809265137,9.800000190734863,10.5,70720.0,,,,,
2024-07-16,11.199999809265137,11.899999618530272,10.850000381469728,10.850000381469728,41843.0,,,,,
2024-07-17,11.199999809265137,11.550000190734863,11.199999809265137,11.550000190734863,24934.0,,,,,
2024-07-18,10.149999618530272,11.199999809265137,9.800000190734863,11.199999809265137,31163.0,,,,,
2024-07-19,10.5,10.5,9.449999809265137,10.5,41837.0,,,,,
2024-07-22,9.800000190734863,10.149999618530272,9.449999809265137,10.149999618530272,31949.0,,,,,
2024-07-23,10.149999618530272,10.149999618530272,9.449999809265137,9.800000190734863,21426.0,,,,,
2024-07-24,10.149999618530272,10.5,9.800000190734863,10.149999618530272,41243.0,,,,,
2024-07-25,10.5,10.850000381469728,9.449999809265137,9.800000190734863,25877.0,,,,,
2024-07-26,10.850000381469728,10.850000381469728,10.149999618530272,10.5,22163.0,,,,,
2024-07-29,10.5,10.850000381469728,10.149999618530272,10.850000381469728,18311.0,,,,,
2024-07-30,9.800000190734863,10.5,9.800000190734863,10.5,21351.0,,,,,
2024-07-31,9.800000190734863,9.800000190734863,9.449999809265137,9.800000190734863,24631.0,,,,,
2024-08-01,9.449999809265137,9.800000190734863,9.449999809265137,9.800000190734863,25560.0,,,,,
2024-08-02,8.399999618530273,9.449999809265137,8.399999618530273,9.449999809265137,36966.0,,,,,
2024-08-05,8.050000190734863,8.399999618530273,8.050000190734863,8.399999618530273,33471.0,,,,,
2024-08-06,8.050000190734863,8.75,8.050000190734863,8.399999618530273,20066.0,,,,,
2024-08-07,8.050000190734863,8.399999618530273,7.699999809265137,8.399999618530273,27574.0,,,,,
2024-08-08,7.699999809265137,8.050000190734863,7.349999904632568,7.699999809265137,72817.0,,,,,
2024-08-09,7.349999904632568,8.050000190734863,7.0,8.050000190734863,37971.0,,,,,
2024-08-12,7.0,7.349999904632568,6.650000095367432,7.349999904632568,40634.0,,,,,
2024-08-13,7.349999904632568,7.699999809265137,6.650000095367432,7.0,46123.0,,,,,
2024-08-14,7.0,7.349999904632568,7.0,7.349999904632568,16206.0,,,,,
2024-08-15,7.0,7.0,6.650000095367432,7.0,22766.0,,,,,
2024-08-16,8.050000190734863,8.050000190734863,7.0,7.0,53280.0,,,,,
2024-08-19,8.75,8.75,7.699999809265137,8.050000190734863,108174.0,,,,,
2024-08-20,8.050000190734863,8.75,7.699999809265137,8.75,36800.0,,,,,
2024-08-21,8.399999618530273,8.399999618530273,7.699999809265137,8.050000190734863,28334.0,,,,,
2024-08-22,8.050000190734863,8.399999618530273,8.050000190734863,8.399999618530273,22354.0,,,,,
2024-08-23,8.050000190734863,8.399999618530273,7.699999809265137,8.399999618530273,25409.0,,,,,
2024-08-26,8.399999618530273,8.399999618530273,7.699999809265137,8.050000190734863,40763.0,,,,,
2024-08-27,8.050000190734863,8.75,8.050000190734863,8.75,28371.0,,,,,
2024-08-28,7.349999904632568,8.050000190734863,7.349999904632568,8.050000190734863,25226.0,,,,,
2024-08-29,7.349999904632568,7.349999904632568,7.349999904632568,7.349999904632568,13589.0,,,,,
2024-08-30,7.0,7.349999904632568,7.0,7.349999904632568,19091.0,,,,,
2024-09-03,7.349999904632568,7.349999904632568,6.650000095367432,7.0,37911.0,,,,,
2024-09-04,7.0,7.0,7.0,7.0,10111.0,,,,,
2024-09-05,7.699999809265137,7.699999809265137,7.0,7.349999904632568,19194.0,,,,,
2024-09-06,7.0,7.699999809265137,7.0,7.699999809265137,15429.0,,,,,
2024-09-09,7.349999904632568,7.699999809265137,7.349999904632568,7.349999904632568,27780.0,,,,,
2024-09-10,7.349999904632568,9.100000381469728,7.349999904632568,7.699999809265137,66994.0,,,,,
2024-09-11,7.349999904632568,7.699999809265137,7.0,7.349999904632568,26120.0,,,,,
2024-09-12,7.349999904632568,7.699999809265137,7.0,7.0,13443.0,,,,,
2024-09-13,8.050000190734863,8.050000190734863,7.349999904632568,7.699999809265137,29369.0,,,,,
2024-09-16,7.699999809265137,8.399999618530273,7.699999809265137,8.399999618530273,15643.0,,,,,
2024-09-17,7.699999809265137,7.699999809265137,7.699999809265137,7.699999809265137,17043.0,,,,,
2024-09-18,7.699999809265137,8.050000190734863,7.349999904632568,7.699999809265137,14240.0,,,,,
2024-09-19,7.349999904632568,7.699999809265137,7.349999904632568,7.699999809265137,17209.0,,,,,
2024-09-20,7.349999904632568,7.699999809265137,7.349999904632568,7.699999809265137,13380.0,,,,,
2024-09-23,7.699999809265137,9.100000381469728,7.349999904632568,7.349999904632568,65394.0,,,,,
2024-09-24,7.699999809265137,8.050000190734863,7.699999809265137,7.699999809265137,27157.0,,,,,
2024-09-25,7.0,8.050000190734863,7.0,8.050000190734863,32129.0,,,,,
2024-09-26,7.699999809265137,7.699999809265137,7.349999904632568,7.349999904632568,18434.0,,,,,
