Date,Close,High,Low,Open,Volume,"('Close', 'NRXP')","('High', 'NRXP')","('Low', 'NRXP')","('Open', 'NRXP')","('Volume', 'NRXP')"
2024-07-15,2.390000104904175,2.490000009536743,2.309999942779541,2.4100000858306885,104000.0,,,,,
2024-07-16,2.5,2.549999952316284,2.400000095367432,2.400000095367432,95800.0,,,,,
2024-07-17,2.380000114440918,2.5230000019073486,2.3499999046325684,2.4600000381469727,32000.0,,,,,
2024-07-18,2.3299999237060547,2.490000009536743,2.299999952316284,2.490000009536743,44500.0,,,,,
2024-07-19,2.3299999237060547,2.400000095367432,2.3299999237060547,2.3299999237060547,14500.0,,,,,
2024-07-22,2.3399999141693115,2.378999948501587,2.25,2.359999895095825,37900.0,,,,,
2024-07-23,2.4200000762939453,2.470000028610229,2.220000028610229,2.2799999713897705,48600.0,,,,,
2024-07-24,2.430000066757202,2.470000028610229,2.3499999046325684,2.3499999046325684,20900.0,,,,,
2024-07-25,2.3399999141693115,2.470000028610229,2.3399999141693115,2.400000095367432,38900.0,,,,,
2024-07-26,2.4100000858306885,2.5,2.380000114440918,2.5,13900.0,,,,,
2024-07-29,2.359999895095825,2.549999952316284,2.3499999046325684,2.4200000762939453,166800.0,,,,,
2024-07-30,2.259999990463257,2.490000009536743,2.259999990463257,2.359999895095825,58800.0,,,,,
2024-07-31,2.289999961853028,2.378999948501587,2.259999990463257,2.2699999809265137,30300.0,,,,,
2024-08-01,2.150000095367432,2.400000095367432,2.150000095367432,2.3499999046325684,76000.0,,,,,
2024-08-02,2.119999885559082,2.3299999237060547,2.0999999046325684,2.289999961853028,49800.0,,,,,
2024-08-05,2.009999990463257,2.109999895095825,1.909999966621399,2.0799999237060547,99600.0,,,,,
2024-08-06,2.0199999809265137,2.150000095367432,2.0199999809265137,2.0799999237060547,19000.0,,,,,
2024-08-07,1.950000047683716,2.150000095367432,1.950000047683716,2.134999990463257,65400.0,,,,,
2024-08-08,2.069999933242798,2.069999933242798,1.968000054359436,1.9859999418258667,19400.0,,,,,
2024-08-09,2.0199999809265137,2.140000104904175,1.950000047683716,1.950000047683716,18000.0,,,,,
2024-08-12,2.049999952316284,2.130000114440918,1.9900000095367432,2.0799999237060547,22900.0,,,,,
2024-08-13,1.899999976158142,2.140000104904175,1.899999976158142,1.9299999475479128,241800.0,,,,,
2024-08-14,1.8600000143051147,1.919999957084656,1.7999999523162842,1.899999976158142,90900.0,,,,,
2024-08-15,1.7400000095367432,1.924999952316284,1.7300000190734863,1.924999952316284,82800.0,,,,,
2024-08-16,1.7300000190734863,1.830000042915344,1.7300000190734863,1.830000042915344,62600.0,,,,,
2024-08-19,1.7339999675750732,1.7999999523162842,1.680999994277954,1.7999999523162842,120500.0,,,,,
2024-08-20,1.830000042915344,1.850000023841858,1.7000000476837158,1.7100000381469729,50000.0,,,,,
2024-08-21,1.899999976158142,2.0,1.8420000076293943,1.8600000143051147,74800.0,,,,,
2024-08-22,2.039999961853028,2.0799999237060547,1.9299999475479128,2.0,32000.0,,,,,
2024-08-23,2.0799999237060547,2.140000104904175,2.049999952316284,2.109999895095825,38000.0,,,,,
2024-08-26,1.8899999856948853,2.0899999141693115,1.8200000524520876,2.0899999141693115,394600.0,,,,,
2024-08-27,1.9299999475479128,2.069999933242798,1.8600000143051147,1.9900000095367432,93900.0,,,,,
2024-08-28,1.8799999952316284,1.899999976158142,1.830000042915344,1.899999976158142,72000.0,,,,,
2024-08-29,1.830000042915344,1.8799999952316284,1.809999942779541,1.8799999952316284,43700.0,,,,,
2024-08-30,1.870000004768372,1.909999966621399,1.75,1.809999942779541,51800.0,,,,,
2024-09-03,1.6449999809265137,1.871000051498413,1.6200000047683716,1.870000004768372,121900.0,,,,,
2024-09-04,1.6299999952316284,1.6799999475479126,1.6200000047683716,1.659999966621399,42400.0,,,,,
2024-09-05,1.649999976158142,1.6579999923706057,1.590000033378601,1.649999976158142,35300.0,,,,,
2024-09-06,1.6299999952316284,1.649999976158142,1.590000033378601,1.590000033378601,32100.0,,,,,
2024-09-09,1.690000057220459,1.7170000076293943,1.6150000095367432,1.649999976158142,40300.0,,,,,
2024-09-10,1.7400000095367432,1.75,1.6649999618530271,1.7000000476837158,32600.0,,,,,
2024-09-11,1.690000057220459,1.7899999618530271,1.6799999475479126,1.7599999904632568,168200.0,,,,,
2024-09-12,1.7999999523162842,1.830000042915344,1.6699999570846558,1.7400000095367432,285800.0,,,,,
2024-09-13,1.7200000286102295,1.847000002861023,1.6799999475479126,1.7599999904632568,380300.0,,,,,
2024-09-16,1.7100000381469729,1.758999943733215,1.649999976158142,1.7200000286102295,56800.0,,,,,
2024-09-17,1.6399999856948853,1.7300000190734863,1.6399999856948853,1.7100000381469729,81800.0,,,,,
2024-09-18,1.6200000047683716,1.690000057220459,1.590000033378601,1.690000057220459,79700.0,,,,,
2024-09-19,1.6399999856948853,1.75,1.6200000047683716,1.7000000476837158,23600.0,,,,,
2024-09-20,1.6299999952316284,1.690000057220459,1.590000033378601,1.659999966621399,134600.0,,,,,
2024-09-23,1.649999976158142,1.7000000476837158,1.625,1.7000000476837158,78600.0,,,,,
2024-09-24,1.6100000143051147,1.6799999475479126,1.600000023841858,1.6399999856948853,57500.0,,,,,
2024-09-25,1.6799999475479126,1.6799999475479126,1.600000023841858,1.6299999952316284,36100.0,,,,,
2024-09-26,1.7000000476837158,1.7200000286102295,1.6399999856948853,1.6799999475479126,35900.0,,,,,
2024-09-27,1.75,1.7699999809265137,1.6799999475479126,1.6799999475479126,59700.0,,,,,
2024-09-30,1.690000057220459,1.7999999523162842,1.649999976158142,1.7999999523162842,84500.0,,,,,
2024-10-01,1.6100000143051147,1.7400000095367432,1.6100000143051147,1.7100000381469729,91100.0,,,,,
2024-10-02,1.590000033378601,1.6399999856948853,1.559999942779541,1.6399999856948853,80700.0,,,,,
2024-10-03,1.5299999713897705,1.6699999570846558,1.5299999713897705,1.6699999570846558,57600.0,,,,,
2024-10-04,1.5399999618530271,1.5700000524520874,1.4900000095367432,1.5499999523162842,60900.0,,,,,
2024-10-07,1.5,1.5499999523162842,1.4500000476837158,1.5499999523162842,73000.0,,,,,
2024-10-08,1.4800000190734863,1.5369999408721924,1.4600000381469729,1.5099999904632568,52000.0,,,,,
2024-10-09,1.4700000286102295,1.4900000095367432,1.4500000476837158,1.4739999771118164,42300.0,,,,,
2024-10-10,1.375,1.4700000286102295,1.3250000476837158,1.4700000286102295,146900.0,,,,,
2024-10-11,1.3700000047683716,1.399999976158142,1.350000023841858,1.350000023841858,90200.0,,,,,
2024-10-14,1.3200000524520874,1.440000057220459,1.2999999523162842,1.409999966621399,110000.0,,,,,
2024-10-15,1.2000000476837158,1.340000033378601,1.1799999475479126,1.340000033378601,159900.0,,,,,
2024-10-16,1.2300000190734863,1.2699999809265137,1.100000023841858,1.25,208600.0,,,,,
2024-10-17,1.2649999856948853,1.2999999523162842,1.159999966621399,1.25,202700.0,,,,,
2024-10-18,1.25,1.2899999618530271,1.2400000095367432,1.2799999713897705,36300.0,,,,,
2024-10-21,1.2400000095367432,1.340000033378601,1.2300000190734863,1.2400000095367432,411200.0,,,,,
2024-10-22,1.2000000476837158,1.2899999618530271,1.1200000047683716,1.2400000095367432,342300.0,,,,,
2024-10-23,1.2100000381469729,1.2400000095367432,1.1699999570846558,1.2400000095367432,57800.0,,,,,
2024-10-24,1.2100000381469729,1.2100000381469729,1.190000057220459,1.2000000476837158,92100.0,,,,,
2024-10-25,1.2100000381469729,1.2400000095367432,1.1979999542236328,1.2400000095367432,62600.0,,,,,
2024-10-28,1.2899999618530271,1.2999999523162842,1.2100000381469729,1.25,183000.0,,,,,
2024-10-29,1.2699999809265137,1.2999999523162842,1.25,1.2999999523162842,97800.0,,,,,
2024-10-30,1.4299999475479126,1.440000057220459,1.2599999904632568,1.2799999713897705,412800.0,,,,,
2024-10-31,1.3700000047683716,1.4500000476837158,1.2280000448226929,1.4500000476837158,254500.0,,,,,
2024-11-01,1.3849999904632568,1.3899999856948853,1.3220000267028809,1.350000023841858,25700.0,,,,,
2024-11-04,1.3200000524520874,1.440000057220459,1.309999942779541,1.3799999952316284,179200.0,,,,,
2024-11-05,1.2699999809265137,1.350000023841858,1.2699999809265137,1.3200000524520874,73600.0,,,,,
2024-11-06,1.309999942779541,1.3200000524520874,1.25,1.2699999809265137,67400.0,,,,,
2024-11-07,1.2999999523162842,1.3300000429153442,1.2599999904632568,1.3200000524520874,123100.0,,,,,
2024-11-08,1.315000057220459,1.3300000429153442,1.2799999713897705,1.2999999523162842,128500.0,,,,,
2024-11-11,1.2699999809265137,1.350000023841858,1.241000056266785,1.309999942779541,214400.0,,,,,
2024-11-12,1.2599999904632568,1.2899999618530271,1.2300000190734863,1.2300000190734863,113700.0,,,,,
2024-11-13,1.25,1.2999999523162842,1.2400000095367432,1.2999999523162842,71600.0,,,,,
2024-11-14,1.159999966621399,1.25,1.1200000047683716,1.25,149200.0,,,,,
2024-11-15,1.190000057220459,1.2000000476837158,1.1299999952316284,1.159999966621399,102300.0,,,,,
2024-11-18,1.2999999523162842,1.3600000143051147,1.1699999570846558,1.2400000095367432,490300.0,,,,,
2024-11-19,1.225000023841858,1.3200000524520874,1.1299999952316284,1.2999999523162842,296600.0,,,,,
2024-11-20,1.2100000381469729,1.2400000095367432,1.2000000476837158,1.2300000190734863,68900.0,,,,,
2024-11-21,1.2300000190734863,1.2300000190734863,1.190000057220459,1.2000000476837158,96600.0,,,,,
2024-11-22,1.2599999904632568,1.2699999809265137,1.2100000381469729,1.2400000095367432,79800.0,,,,,
2024-11-25,1.309999942779541,1.4700000286102295,1.2599999904632568,1.2599999904632568,648100.0,,,,,
2024-11-26,1.2699999809265137,1.340000033378601,1.2599999904632568,1.3300000429153442,80700.0,,,,,
2024-11-27,1.2899999618530271,1.309999942779541,1.2599999904632568,1.2699999809265137,39800.0,,,,,
2024-11-29,1.309999942779541,1.3350000381469729,1.2899999618530271,1.2999999523162842,75200.0,,,,,
2024-12-02,1.350000023841858,1.3700000047683716,1.2899999618530271,1.3300000429153442,376400.0,,,,,
2024-12-03,1.2599999904632568,1.3799999952316284,1.25,1.3300000429153442,172800.0,,,,,
2024-12-04,1.2200000286102295,1.2899999618530271,1.152999997138977,1.2599999904632568,252000.0,,,,,
2024-12-05,1.190000057220459,1.2200000286102295,1.159999966621399,1.2100000381469729,154200.0,,,,,
2024-12-06,1.2200000286102295,1.2200000286102295,1.1699999570846558,1.1699999570846558,76700.0,,,,,
2024-12-09,1.2100000381469729,1.2400000095367432,1.190000057220459,1.2200000286102295,230400.0,,,,,
2024-12-10,1.2100000381469729,1.2400000095367432,1.159999966621399,1.2400000095367432,209400.0,,,,,
2024-12-11,1.190000057220459,1.2000000476837158,1.149999976158142,1.190000057220459,108300.0,,,,,
2024-12-12,1.2000000476837158,1.2100000381469729,1.1699999570846558,1.1799999475479126,124600.0,,,,,
2024-12-13,1.2000000476837158,1.2300000190734863,1.1799999475479126,1.1799999475479126,200400.0,,,,,
2024-12-16,1.2000000476837158,1.2200000286102295,1.1699999570846558,1.2200000286102295,150600.0,,,,,
2024-12-17,1.6399999856948853,1.6799999475479126,1.2100000381469729,1.2599999904632568,1291100.0,,,,,
2024-12-18,1.5449999570846558,1.850000023841858,1.4500000476837158,1.850000023841858,1410600.0,,,,,
2024-12-19,1.5199999809265137,1.590000033378601,1.4600000381469729,1.559999942779541,279600.0,,,,,
2024-12-20,1.5,1.5499999523162842,1.4600000381469729,1.5499999523162842,380100.0,,,,,
2024-12-23,1.4199999570846558,1.5299999713897705,1.399999976158142,1.5199999809265137,250500.0,,,,,
2024-12-24,1.5700000524520874,1.7899999618530271,1.4199999570846558,1.4500000476837158,1003500.0,,,,,
2024-12-26,1.5299999713897705,1.950000047683716,1.4600000381469729,1.6200000047683716,1768100.0,,,,,
2024-12-27,1.5099999904632568,1.559999942779541,1.409999966621399,1.5499999523162842,466600.0,,,,,
2024-12-30,1.5299999713897705,1.5499999523162842,1.4299999475479126,1.5199999809265137,1243600.0,,,,,
2024-12-31,2.200000047683716,2.5799999237060547,1.4700000286102295,1.5499999523162842,12742200.0,,,,,
2025-01-02,2.990000009536743,3.400000095367432,2.0999999046325684,2.115000009536743,10451000.0,,,,,
2025-01-03,2.690000057220459,3.740000009536743,2.5999999046325684,3.130000114440918,5016800.0,,,,,
2025-01-06,3.509999990463257,3.799999952316284,2.690000057220459,2.9200000762939453,4135400.0,,,,,
2025-01-07,4.659999847412109,4.849999904632568,3.670000076293945,3.799999952316284,4618600.0,,,,,
2025-01-08,3.759999990463257,4.789999961853027,3.200000047683716,4.78000020980835,2857300.0,,,,,
2025-01-10,4.849999904632568,4.920000076293945,3.7200000286102295,3.759999990463257,2545800.0,,,,,
2025-01-13,4.909999847412109,6.010000228881836,4.699999809265137,4.929999828338623,3214200.0,,,,,
2025-01-14,5.099999904632568,5.400000095367432,4.340000152587891,4.829999923706055,1308200.0,,,,,
2025-01-15,4.489999771118164,5.010000228881836,4.079999923706055,4.909999847412109,1193300.0,,,,,
2025-01-16,4.260000228881836,4.480000019073486,4.050000190734863,4.309999942779541,719600.0,,,,,
2025-01-17,4.010000228881836,4.275000095367432,3.5999999046325684,4.119999885559082,1065900.0,,,,,
2025-01-21,3.5299999713897705,4.019999980926514,3.4100000858306885,4.019999980926514,864600.0,,,,,
2025-01-22,3.4800000190734863,3.900000095367432,3.4200000762939453,3.430000066757202,530700.0,,,,,
2025-01-23,2.930000066757202,3.549999952316284,2.8399999141693115,3.4800000190734863,1085700.0,,,,,
2025-01-24,3.220000028610229,3.319999933242798,2.9200000762939453,2.990000009536743,645100.0,,,,,
2025-01-27,2.8499999046325684,3.650000095367432,2.799999952316284,3.1700000762939453,712500.0,,,,,
2025-01-28,3.549999952316284,3.829999923706055,2.8399999141693115,2.8399999141693115,1321700.0,,,,,
2025-01-29,3.140000104904175,3.650000095367432,3.125,3.4600000381469727,786700.0,,,,,
2025-01-30,2.990000009536743,3.180000066757202,2.859999895095825,3.140000104904175,447800.0,,,,,
2025-01-31,3.0199999809265137,3.140000104904175,2.859999895095825,2.950000047683716,430300.0,,,,,
2025-02-03,2.799999952316284,3.220000028610229,2.799999952316284,2.970000028610229,410600.0,,,,,
2025-02-04,2.690000057220459,2.950000047683716,2.6700000762939453,2.8499999046325684,471300.0,,,,,
2025-02-05,2.8399999141693115,2.900000095367432,2.630000114440918,2.799999952316284,352900.0,,,,,
2025-02-06,3.180000066757202,3.440000057220459,2.7799999713897705,2.7799999713897705,911500.0,,,,,
2025-02-07,2.940000057220459,3.3399999141693115,2.859999895095825,3.259999990463257,464900.0,,,,,
2025-02-10,3.0299999713897705,3.130000114440918,2.9100000858306885,2.9200000762939453,262000.0,,,,,
2025-02-11,2.950000047683716,3.009999990463257,2.8010001182556152,3.009999990463257,162700.0,,,,,
2025-02-12,2.940000057220459,3.069999933242798,2.9100000858306885,3.059999942779541,165100.0,,,,,
2025-02-13,2.940000057220459,2.944999933242798,2.799999952316284,2.900000095367432,176700.0,,,,,
2025-02-14,2.8499999046325684,3.069999933242798,2.819999933242798,2.930000066757202,281600.0,,,,,
2025-02-18,2.720000028610229,2.9679999351501465,2.680000066757202,2.819999933242798,300700.0,,,,,
2025-02-19,2.539999961853028,2.819000005722046,2.490000009536743,2.75,387300.0,,,,,
2025-02-20,2.450000047683716,2.515000104904175,2.4100000858306885,2.5,276900.0,,,,,
2025-02-21,2.2799999713897705,2.492000102996826,2.25,2.430000066757202,322800.0,,,,,
2025-02-24,2.380000114440918,2.4200000762939453,2.2699999809265137,2.359999895095825,205400.0,,,,,
2025-02-25,2.3299999237060547,2.509999990463257,2.2100000381469727,2.430000066757202,257500.0,,,,,
2025-02-26,2.430000066757202,2.4749999046325684,2.309999942779541,2.3299999237060547,214700.0,,,,,
2025-02-27,2.289999961853028,2.461999893188477,2.259999990463257,2.4200000762939453,130200.0,,,,,
2025-02-28,2.2699999809265137,2.299999952316284,2.1630001068115234,2.25,238100.0,,,,,
2025-03-03,2.0299999713897705,2.3499999046325684,1.840000033378601,2.309999942779541,467900.0,,,,,
2025-03-04,2.119999885559082,2.134999990463257,1.9299999475479128,2.0,223200.0,,,,,
2025-03-05,2.140000104904175,2.150000095367432,2.025000095367432,2.150000095367432,128700.0,,,,,
2025-03-06,2.1600000858306885,2.2799999713897705,2.059999942779541,2.140000104904175,116500.0,,,,,
2025-03-07,2.1700000762939453,2.2049999237060547,2.0510001182556152,2.140000104904175,126700.0,,,,,
2025-03-10,2.069999933242798,2.1700000762939453,2.015000104904175,2.130000114440918,152500.0,,,,,
2025-03-11,2.119999885559082,2.140000104904175,1.950000047683716,2.049999952316284,100300.0,,,,,
2025-03-12,2.130000114440918,2.1700000762939453,2.015000104904175,2.1700000762939453,109300.0,,,,,
2025-03-13,2.069999933242798,2.180000066757202,1.9800000190734863,2.1730000972747803,129100.0,,,,,
2025-03-14,2.3499999046325684,2.4049999713897705,2.0799999237060547,2.0899999141693115,261000.0,,,,,
2025-03-17,2.049999952316284,2.4100000858306885,2.0199999809265137,2.3499999046325684,538700.0,,,,,
2025-03-18,2.200000047683716,2.220000028610229,2.0299999713897705,2.0299999713897705,186300.0,,,,,
2025-03-19,2.180000066757202,2.25,2.0299999713897705,2.2100000381469727,139300.0,,,,,
2025-03-20,2.069999933242798,2.180000066757202,2.0199999809265137,2.180000066757202,301500.0,,,,,
2025-03-21,2.0799999237060547,2.119999885559082,2.0299999713897705,2.0899999141693115,195500.0,,,,,
2025-03-24,2.069999933242798,2.200000047683716,2.0,2.200000047683716,200700.0,,,,,
2025-03-25,2.009999990463257,2.069999933242798,1.9900000095367432,2.009999990463257,160600.0,,,,,
2025-03-26,2.069999933242798,2.0799999237060547,1.950000047683716,2.039999961853028,145600.0,,,,,
2025-03-27,2.069999933242798,2.0899999141693115,1.986999988555908,2.0299999713897705,113800.0,,,,,
2025-03-28,2.0299999713897705,2.0999999046325684,1.950000047683716,2.069999933242798,175400.0,,,,,
2025-03-31,2.049999952316284,2.119999885559082,1.9800000190734863,2.039999961853028,223700.0,,,,,
2025-04-01,1.940000057220459,2.0999999046325684,1.902999997138977,2.059999942779541,162400.0,,,,,
2025-04-02,2.009999990463257,2.069999933242798,1.8899999856948853,2.0,175100.0,,,,,
2025-04-03,1.870000004768372,1.950000047683716,1.809999942779541,1.950000047683716,171500.0,,,,,
2025-04-04,1.7899999618530271,1.850000023841858,1.7599999904632568,1.850000023841858,180100.0,,,,,
2025-04-07,1.809999942779541,2.0,1.5800000429153442,1.659999966621399,242600.0,,,,,
2025-04-08,1.7100000381469729,1.919999957084656,1.690000057220459,1.919999957084656,116900.0,,,,,
2025-04-09,1.7799999713897705,1.840000033378601,1.6299999952316284,1.7000000476837158,107200.0,,,,,
2025-04-10,1.7899999618530271,1.7999999523162842,1.7100000381469729,1.7799999713897705,46400.0,,,,,
2025-04-11,2.049999952316284,2.0799999237060547,1.7999999523162842,1.7999999523162842,213100.0,,,,,
2025-04-14,2.0299999713897705,2.140000104904175,2.009999990463257,2.049999952316284,95000.0,,,,,
2025-04-15,1.9700000286102293,2.119999885559082,1.963000059127808,2.0299999713897705,131800.0,,,,,
2025-04-16,1.9299999475479128,2.0,1.919999957084656,2.0,38700.0,,,,,
2025-04-17,1.9299999475479128,1.9600000381469729,1.8899999856948853,1.940000057220459,63500.0,,,,,
2025-04-21,1.870000004768372,1.9700000286102293,1.850000023841858,1.8799999952316284,94200.0,,,,,
2025-04-22,1.909999966621399,1.950000047683716,1.875,1.8799999952316284,31000.0,,,,,
2025-04-23,1.9800000190734863,2.069999933242798,1.9299999475479128,1.950000047683716,54500.0,,,,,
2025-04-24,2.069999933242798,2.0999999046325684,1.950000047683716,1.9800000190734863,107000.0,,,,,
2025-04-25,2.069999933242798,2.095999956130981,2.0299999713897705,2.069999933242798,65000.0,,,,,
2025-04-28,2.0999999046325684,2.109999895095825,2.009999990463257,2.109999895095825,58600.0,,,,,
2025-04-29,2.055000066757202,2.109999895095825,2.049999952316284,2.069999933242798,95600.0,,,,,
2025-04-30,2.119999885559082,2.119999885559082,1.9700000286102293,2.0799999237060547,243200.0,,,,,
2025-05-01,2.0799999237060547,2.130000114440918,2.0280001163482666,2.109999895095825,74200.0,,,,,
2025-05-02,2.053999900817871,2.0999999046325684,2.0299999713897705,2.0899999141693115,96200.0,,,,,
2025-05-05,2.0299999713897705,2.140000104904175,2.009999990463257,2.0999999046325684,253600.0,,,,,
2025-05-06,1.919999957084656,2.0299999713897705,1.9049999713897705,2.0199999809265137,136900.0,,,,,
2025-05-07,1.9700000286102293,1.9700000286102293,1.9049999713897705,1.9600000381469729,75000.0,,,,,
2025-05-08,2.049999952316284,2.069999933242798,1.950000047683716,1.950000047683716,139900.0,,,,,
2025-05-09,2.039999961853028,2.117000102996826,1.9600000381469729,2.109999895095825,70500.0,,,,,
2025-05-12,2.0799999237060547,2.119999885559082,2.015000104904175,2.049999952316284,33700.0,,,,,
2025-05-13,2.289999961853028,2.3499999046325684,2.0199999809265137,2.0199999809265137,1993600.0,,,,,
2025-05-14,2.2699999809265137,2.319999933242798,2.174999952316284,2.319999933242798,217700.0,,,,,
2025-05-15,2.400000095367432,2.4100000858306885,2.1600000858306885,2.2300000190734863,583500.0,,,,,
2025-05-16,2.450000047683716,2.539999961853028,2.299999952316284,2.3499999046325684,510900.0,,,,,
2025-05-19,2.440000057220459,2.450999975204468,2.200000047683716,2.400000095367432,220300.0,,,,,
2025-05-20,2.7799999713897705,2.819999933242798,2.4200000762939453,2.5,540100.0,,,,,
2025-05-21,2.630000114440918,3.0,2.470000028610229,2.8399999141693115,1335200.0,,,,,
2025-05-22,2.690000057220459,2.720000028610229,2.4200000762939453,2.650000095367432,331600.0,,,,,
2025-05-23,2.619999885559082,2.6589999198913574,2.4200000762939453,2.565000057220459,184300.0,,,,,
2025-05-27,2.5799999237060547,2.6700000762939453,2.5,2.6700000762939453,207500.0,,,,,
2025-05-28,2.5899999141693115,2.650000095367432,2.470999956130981,2.569999933242798,175200.0,,,,,
2025-05-29,2.690000057220459,2.720000028610229,2.509999990463257,2.619999885559082,219400.0,,,,,
2025-05-30,2.640000104904175,2.7049999237060547,2.549999952316284,2.700000047683716,137800.0,,,,,
2025-06-02,2.680000066757202,2.7100000381469727,2.6070001125335693,2.6600000858306885,124200.0,,,,,
2025-06-03,2.720000028610229,2.759999990463257,2.549999952316284,2.700000047683716,205000.0,,,,,
2025-06-04,2.950000047683716,2.9800000190734863,2.75,2.75,363000.0,,,,,
2025-06-05,2.940000057220459,3.039999961853028,2.819999933242798,2.9800000190734863,295000.0,,,,,
2025-06-06,3.2699999809265137,3.2799999713897705,2.950000047683716,3.0199999809265137,405200.0,,,,,
2025-06-09,3.670000076293945,3.75,3.299999952316284,3.299999952316284,775500.0,,,,,
2025-06-10,3.650000095367432,3.828999996185303,3.400000095367432,3.7699999809265137,578500.0,,,,,
2025-06-11,3.4800000190734863,3.75,3.4749999046325684,3.700000047683716,277700.0,,,,,
2025-06-12,3.440000057220459,3.5,3.2300000190734863,3.470000028610229,325200.0,,,,,
2025-06-13,3.440000057220459,3.5,3.140000104904175,3.1700000762939453,357700.0,,,,,
2025-06-16,3.4800000190734863,3.609999895095825,3.440000057220459,3.539999961853028,190700.0,,,,,
2025-06-17,3.3399999141693115,3.5199999809265137,3.3299999237060547,3.490000009536743,191000.0,,,,,
2025-06-18,3.2300000190734863,3.4200000762939453,3.2300000190734863,3.3399999141693115,220400.0,,,,,
2025-06-20,3.259999990463257,3.38700008392334,3.151000022888184,3.3399999141693115,200900.0,,,,,
2025-06-23,3.0999999046325684,3.200000047683716,2.900000095367432,3.190000057220459,319400.0,,,,,
2025-06-24,3.220000028610229,3.25,2.9800000190734863,3.0799999237060547,285600.0,,,,,
2025-06-25,3.2699999809265137,3.319999933242798,3.1600000858306885,3.2799999713897705,203100.0,,,,,
2025-06-26,3.5,3.5299999713897705,3.220000028610229,3.319999933242798,265200.0,,,,,
2025-06-27,3.4200000762939453,3.509999990463257,3.299999952316284,3.5,259900.0,,,,,
2025-06-30,3.259999990463257,3.4200000762939453,3.2100000381469727,3.4100000858306885,271300.0,,,,,
2025-07-01,3.130000114440918,3.25,3.0999999046325684,3.25,187500.0,,,,,
2025-07-02,3.319999933242798,3.3299999237060547,3.0999999046325684,3.150000095367432,164100.0,,,,,
2025-07-03,3.380000114440918,3.390000104904175,3.2100000381469727,3.299999952316284,93900.0,,,,,
2025-07-07,3.369999885559082,3.440000057220459,3.3299999237060547,3.3299999237060547,108500.0,,,,,
2025-07-08,3.380000114440918,3.470000028610229,3.3499999046325684,3.380000114440918,164200.0,,,,,
2025-07-09,3.359999895095825,3.470000028610229,3.319999933242798,3.4200000762939453,162200.0,,,,,
