Date,Close,High,Low,Open,Volume,"('Close', 'INEO')","('High', 'INEO')","('Low', 'INEO')","('Open', 'INEO')","('Volume', 'INEO')"
2024-11-26,3.0999999046325684,3.3499999046325684,3.0,3.119999885559082,646400.0,,,,,
2024-11-27,2.880000114440918,3.2100000381469727,2.700000047683716,3.0799999237060547,81200.0,,,,,
2024-11-29,2.7799999713897705,3.0899999141693115,2.677999973297119,2.677999973297119,49000.0,,,,,
2024-12-02,2.859999895095825,3.049999952316284,2.700000047683716,3.0,58100.0,,,,,
2024-12-03,2.8399999141693115,2.9800000190734863,2.75,2.9800000190734863,68100.0,,,,,
2024-12-04,3.0799999237060547,3.299999952316284,2.809000015258789,2.8399999141693115,382200.0,,,,,
2024-12-05,3.25,3.390000104904175,3.0199999809265137,3.059999942779541,223600.0,,,,,
2024-12-06,3.119999885559082,3.2739999294281006,2.950000047683716,3.200000047683716,78500.0,,,,,
2024-12-09,2.940000057220459,3.2049999237060547,2.930000066757202,3.039999961853028,216200.0,,,,,
2024-12-10,2.690000057220459,3.049999952316284,2.5999999046325684,3.0,64200.0,,,,,
2024-12-11,2.630000114440918,2.8499999046325684,2.619999885559082,2.819999933242798,78300.0,,,,,
2024-12-12,2.8499999046325684,2.990000009536743,2.609999895095825,2.759999990463257,274000.0,,,,,
2024-12-13,2.950000047683716,3.400000095367432,2.900000095367432,3.009999990463257,232700.0,,,,,
2024-12-16,2.900000095367432,3.049999952316284,2.7799999713897705,2.900000095367432,54800.0,,,,,
2024-12-17,2.7300000190734863,2.9600000381469727,2.7300000190734863,2.9100000858306885,59700.0,,,,,
2024-12-18,2.720000028610229,2.8499999046325684,2.697999954223633,2.740000009536743,59200.0,,,,,
2024-12-19,2.6600000858306885,2.7100000381469727,2.549999952316284,2.7100000381469727,46300.0,,,,,
2024-12-20,2.5799999237060547,2.7799999713897705,2.5799999237060547,2.7799999713897705,129800.0,,,,,
2024-12-23,2.75,2.8499999046325684,2.549999952316284,2.619999885559082,73200.0,,,,,
2024-12-24,2.950000047683716,2.950000047683716,2.740000009536743,2.740000009536743,39200.0,,,,,
2024-12-26,2.878999948501587,3.0999999046325684,2.7699999809265137,2.940000057220459,88500.0,,,,,
2024-12-27,2.809999942779541,2.930000066757202,2.700000047683716,2.8499999046325684,68200.0,,,,,
2024-12-30,2.8320000171661377,2.900000095367432,2.690000057220459,2.799999952316284,69700.0,,,,,
2024-12-31,2.819999933242798,2.9100000858306885,2.700000047683716,2.789999961853028,143200.0,,,,,
2025-01-02,3.1600000858306885,3.180000066757202,2.7769999504089355,2.8399999141693115,337300.0,,,,,
2025-01-03,2.859999895095825,3.200000047683716,2.6700000762939453,3.1600000858306885,204500.0,,,,,
2025-01-06,2.990000009536743,3.140000104904175,2.799999952316284,2.865000009536743,259900.0,,,,,
2025-01-07,2.890000104904175,3.0899999141693115,2.809999942779541,3.0299999713897705,76600.0,,,,,
2025-01-08,2.75,3.0,2.700000047683716,2.9800000190734863,45100.0,,,,,
2025-01-10,2.759999990463257,2.900000095367432,2.687000036239624,2.7799999713897705,43200.0,,,,,
2025-01-13,2.561000108718872,2.7799999713897705,2.561000108718872,2.759999990463257,36600.0,,,,,
2025-01-14,2.619999885559082,2.650000095367432,2.5280001163482666,2.5999999046325684,28200.0,,,,,
2025-01-15,2.5199999809265137,2.8399999141693115,2.446000099182129,2.559999942779541,62600.0,,,,,
2025-01-16,2.3499999046325684,2.569999933242798,2.319999933242798,2.5199999809265137,28400.0,,,,,
2025-01-17,2.619999885559082,2.700000047683716,2.309999942779541,2.309999942779541,58000.0,,,,,
2025-01-21,2.436000108718872,2.5999999046325684,2.436000108718872,2.549999952316284,21500.0,,,,,
2025-01-22,2.4800000190734863,2.630000114440918,2.3499999046325684,2.450000047683716,54300.0,,,,,
2025-01-23,2.569999933242798,2.5999999046325684,2.430000066757202,2.430000066757202,78400.0,,,,,
2025-01-24,2.559999942779541,2.630000114440918,2.359999895095825,2.569999933242798,119600.0,,,,,
2025-01-27,2.539999961853028,2.619999885559082,2.434999942779541,2.4600000381469727,34600.0,,,,,
2025-01-28,2.549999952316284,2.569999933242798,2.3299999237060547,2.4600000381469727,71100.0,,,,,
2025-01-29,2.470999956130981,2.5799999237060547,2.400000095367432,2.470000028610229,17500.0,,,,,
2025-01-30,2.4100000858306885,2.559999942779541,2.380000114440918,2.4100000858306885,30800.0,,,,,
2025-01-31,2.3299999237060547,2.49399995803833,2.2699999809265137,2.400000095367432,31100.0,,,,,
2025-02-03,2.299999952316284,2.559999942779541,2.1600000858306885,2.559999942779541,31500.0,,,,,
2025-02-04,2.119999885559082,2.2909998893737797,2.0,2.1700000762939453,92400.0,,,,,
2025-02-05,2.0299999713897705,2.1080000400543213,1.909999966621399,2.0999999046325684,52900.0,,,,,
2025-02-06,1.9900000095367432,2.140000104904175,1.9700000286102293,2.0999999046325684,107500.0,,,,,
2025-02-07,2.0,2.039999961853028,1.909999966621399,2.0,53000.0,,,,,
2025-02-10,1.9700000286102293,1.9989999532699585,1.9299999475479128,1.9800000190734863,28000.0,,,,,
2025-02-11,2.0,2.0,1.9299999475479128,1.9700000286102293,28900.0,,,,,
2025-02-12,2.069999933242798,2.0999999046325684,1.940000057220459,1.9450000524520876,28400.0,,,,,
2025-02-13,1.9700000286102293,2.049999952316284,1.899999976158142,2.010999917984009,41400.0,,,,,
2025-02-14,1.9600000381469729,2.009999990463257,1.9119999408721924,1.9700000286102293,14000.0,,,,,
2025-02-18,2.400000095367432,2.450000047683716,2.119999885559082,2.190000057220459,739400.0,,,,,
2025-02-19,2.789999961853028,2.890000104904175,2.5,2.759999990463257,640400.0,,,,,
2025-02-20,2.7799999713897705,2.9200000762939453,2.7679998874664307,2.859999895095825,300300.0,,,,,
2025-02-21,3.049999952316284,3.299999952316284,2.799999952316284,2.809999942779541,548500.0,,,,,
2025-02-24,2.450000047683716,3.25,1.919999957084656,3.0299999713897705,608100.0,,,,,
2025-02-25,2.7300000190734863,3.1700000762939453,2.4600000381469727,2.4600000381469727,413400.0,,,,,
2025-02-26,1.919999957084656,3.0999999046325684,1.8600000143051147,2.900000095367432,819600.0,,,,,
2025-02-27,1.950000047683716,2.380000114440918,1.830000042915344,2.0199999809265137,5675900.0,,,,,
2025-02-28,1.2100000381469729,1.7400000095367432,1.159999966621399,1.7300000190734863,789900.0,,,,,
2025-03-03,0.7409999966621399,0.977999985218048,0.7049999833106995,0.9580000042915344,544400.0,,,,,
2025-03-04,0.6359999775886536,0.7480000257492065,0.4679999947547912,0.671999990940094,1051400.0,,,,,
2025-03-05,0.6399999856948853,0.6449999809265137,0.4830000102519989,0.5640000104904175,1074000.0,,,,,
2025-03-06,0.7730000019073486,1.0199999809265137,0.6200000047683716,0.6200000047683716,10587500.0,,,,,
2025-03-07,0.7770000100135803,0.8299999833106995,0.75,0.7749999761581421,1036400.0,,,,,
2025-03-10,0.7129999995231628,0.7699999809265137,0.6570000052452087,0.7300000190734863,515500.0,,,,,
2025-03-11,0.6990000009536743,0.75,0.6110000014305115,0.7300000190734863,419100.0,,,,,
2025-03-12,0.6800000071525574,0.7789999842643738,0.6499999761581421,0.6740000247955322,880700.0,,,,,
2025-03-13,0.6169999837875366,0.6890000104904175,0.550000011920929,0.6499999761581421,602200.0,,,,,
2025-03-14,0.6499999761581421,0.6600000262260437,0.5619999766349792,0.6169999837875366,375100.0,,,,,
2025-03-17,0.6079999804496765,0.6489999890327454,0.5659999847412109,0.6489999890327454,278400.0,,,,,
2025-03-18,0.6290000081062317,0.6299999952316284,0.5820000171661377,0.6169999837875366,202100.0,,,,,
2025-03-19,0.675000011920929,0.7200000286102295,0.5680000185966492,0.5910000205039978,2984300.0,,,,,
2025-03-20,1.1699999570846558,1.559999942779541,0.9399999976158142,1.1200000047683716,126661700.0,,,,,
2025-03-21,0.8460000157356262,1.0,0.8209999799728394,0.8790000081062317,2340400.0,,,,,
2025-03-24,0.7730000019073486,1.090000033378601,0.7699999809265137,0.8240000009536743,1645600.0,,,,,
2025-03-25,1.0199999809265137,1.190000057220459,0.7149999737739563,0.75,13703600.0,,,,,
2025-03-26,0.9300000071525574,1.0199999809265137,0.8820000290870667,0.9300000071525574,1025000.0,,,,,
2025-03-27,1.0700000524520874,1.090000033378601,0.9330000281333924,0.9330000281333924,1423300.0,,,,,
2025-03-28,0.8999999761581421,1.0399999618530271,0.8799999952316284,1.0399999618530271,485000.0,,,,,
2025-03-31,0.9049999713897704,0.959999978542328,0.8500000238418579,0.9070000052452089,367500.0,,,,,
2025-04-01,0.8180000185966492,0.9300000071525574,0.7699999809265137,0.890999972820282,425700.0,,,,,
2025-04-02,0.8109999895095825,0.8489999771118164,0.7799999713897705,0.7799999713897705,191500.0,,,,,
2025-04-03,0.718999981880188,0.7799999713897705,0.6899999976158142,0.7799999713897705,228500.0,,,,,
2025-04-04,0.6140000224113464,0.6790000200271606,0.5899999737739563,0.6690000295639038,319700.0,,,,,
2025-04-07,0.6259999871253967,0.6290000081062317,0.5320000052452087,0.5899999737739563,186900.0,,,,,
2025-04-08,0.7149999737739563,0.7799999713897705,0.6069999933242798,0.6069999933242798,523300.0,,,,,
2025-04-09,0.8320000171661377,0.8999999761581421,0.6899999976158142,0.6899999976158142,476500.0,,,,,
2025-04-10,0.8550000190734863,0.9300000071525574,0.7689999938011169,0.7689999938011169,269500.0,,,,,
2025-04-11,0.9800000190734864,1.0499999523162842,0.800000011920929,0.800000011920929,353400.0,,,,,
2025-04-14,1.0700000524520874,1.2000000476837158,0.9800000190734864,0.9800000190734864,400200.0,,,,,
2025-04-15,1.0800000429153442,1.3200000524520874,1.0499999523162842,1.100000023841858,562300.0,,,,,
2025-04-16,0.959999978542328,1.1399999856948853,0.8999999761581421,1.1299999952316284,265700.0,,,,,
2025-04-17,0.9300000071525574,0.9810000061988832,0.8830000162124634,0.9300000071525574,103300.0,,,,,
2025-04-21,0.8899999856948853,0.9800000190734864,0.8700000047683716,0.8880000114440918,89100.0,,,,,
2025-04-22,0.949999988079071,0.949999988079071,0.8740000128746033,0.9480000138282776,125900.0,,,,,
2025-04-23,1.0199999809265137,1.0399999618530271,0.9200000166893004,0.949999988079071,101000.0,,,,,
2025-04-24,1.0399999618530271,1.1299999952316284,0.959999978542328,1.0,134200.0,,,,,
2025-04-25,1.0099999904632568,1.090000033378601,1.0099999904632568,1.0499999523162842,106900.0,,,,,
2025-04-28,1.440000057220459,1.950000047683716,1.3450000286102295,1.9299999475479128,23880700.0,,,,,
2025-04-29,1.2000000476837158,1.4500000476837158,1.0149999856948853,1.4500000476837158,1188300.0,,,,,
2025-04-30,1.4299999475479126,1.440000057220459,1.1399999856948853,1.3200000524520874,6417600.0,,,,,
2025-05-01,1.2999999523162842,1.4199999570846558,1.2999999523162842,1.399999976158142,362300.0,,,,,
2025-05-02,1.2999999523162842,1.399999976158142,1.2300000190734863,1.2999999523162842,359400.0,,,,,
2025-05-05,1.2999999523162842,1.4279999732971191,1.2999999523162842,1.3799999952316284,306300.0,,,,,
2025-05-06,1.2999999523162842,1.409999966621399,1.2999999523162842,1.2999999523162842,298100.0,,,,,
2025-05-07,1.2699999809265137,1.350000023841858,1.2699999809265137,1.2799999713897705,152200.0,,,,,
2025-05-08,1.3200000524520874,1.350000023841858,1.0199999809265137,1.2599999904632568,335000.0,,,,,
2025-05-09,1.2999999523162842,1.3200000524520874,1.190999984741211,1.2999999523162842,78300.0,,,,,
2025-05-12,1.2200000286102295,1.3799999952316284,1.2200000286102295,1.2699999809265137,176900.0,,,,,
2025-05-13,1.1200000047683716,1.2999999523162842,1.1200000047683716,1.2100000381469729,137300.0,,,,,
2025-05-14,1.0800000429153442,1.1200000047683716,0.906000018119812,1.1200000047683716,113700.0,,,,,
2025-05-15,0.9929999709129332,1.1100000143051147,0.9700000286102296,1.1100000143051147,68600.0,,,,,
2025-05-16,0.8709999918937683,1.0360000133514404,0.8500000238418579,0.977999985218048,74300.0,,,,,
2025-05-19,0.8859999775886536,0.9649999737739564,0.8330000042915344,0.8450000286102295,45800.0,,,,,
2025-05-20,0.8500000238418579,0.8679999709129333,0.8100000023841858,0.8100000023841858,33900.0,,,,,
2025-05-21,0.8399999737739563,0.912999987602234,0.8109999895095825,0.8199999928474426,63000.0,,,,,
2025-05-22,0.8949999809265137,0.912999987602234,0.8399999737739563,0.8429999947547913,3257900.0,,,,,
2025-05-23,1.2100000381469729,1.2899999618530271,1.0099999904632568,1.2000000476837158,26951200.0,,,,,
2025-05-27,1.159999966621399,1.1699999570846558,1.059999942779541,1.149999976158142,807800.0,,,,,
2025-05-28,1.149999976158142,1.1799999475479126,1.1100000143051147,1.1299999952316284,266000.0,,,,,
2025-05-29,1.159999966621399,1.2799999713897705,1.1100000143051147,1.1100000143051147,195200.0,,,,,
2025-05-30,1.1299999952316284,1.159999966621399,1.090000033378601,1.149999976158142,140800.0,,,,,
2025-06-02,1.100000023841858,1.159999966621399,1.0800000429153442,1.149999976158142,113100.0,,,,,
2025-06-03,1.0700000524520874,1.1399999856948853,1.0700000524520874,1.0700000524520874,56400.0,,,,,
2025-06-04,1.0299999713897705,1.0800000429153442,0.9800000190734864,1.059999942779541,117500.0,,,,,
2025-06-05,0.9900000095367432,1.0499999523162842,0.9900000095367432,1.0,61300.0,,,,,
2025-06-06,1.0700000524520874,1.1399999856948853,0.9900000095367432,0.9929999709129332,73900.0,,,,,
2025-06-09,1.1399999856948853,1.159999966621399,1.065000057220459,1.0700000524520874,71600.0,,,,,
2025-06-10,1.159999966621399,1.25,1.0499999523162842,1.0800000429153442,166700.0,,,,,
2025-06-11,1.7799999713897705,2.0999999046325684,1.5399999618530271,1.6399999856948853,46779200.0,,,,,
2025-06-12,1.350000023841858,1.5700000524520874,1.2300000190734863,1.4600000381469729,1036600.0,,,,,
2025-06-13,1.059999942779541,1.2170000076293943,1.059999942779541,1.1100000143051147,477000.0,,,,,
2025-06-16,1.1100000143051147,1.2000000476837158,1.0800000429153442,1.0800000429153442,4459100.0,,,,,
2025-06-17,1.6200000047683716,1.940000057220459,1.3300000429153442,1.3799999952316284,20851100.0,,,,,
2025-06-18,1.399999976158142,1.600000023841858,1.309999942779541,1.5149999856948853,734600.0,,,,,
2025-06-20,1.25,1.4299999475479126,1.25,1.4299999475479126,232400.0,,,,,
2025-06-23,1.2599999904632568,1.2899999618530271,1.2200000286102295,1.2599999904632568,156000.0,,,,,
2025-06-24,1.2599999904632568,1.3700000047683716,1.2000000476837158,1.2000000476837158,195400.0,,,,,
2025-06-25,1.2799999713897705,1.340000033378601,1.2200000286102295,1.2200000286102295,114100.0,,,,,
2025-06-26,1.2599999904632568,1.3899999856948853,1.2599999904632568,1.3700000047683716,127600.0,,,,,
2025-06-27,1.2400000095367432,1.3300000429153442,1.2100000381469729,1.2599999904632568,74600.0,,,,,
2025-06-30,1.190000057220459,1.2400000095367432,1.1799999475479126,1.190000057220459,108900.0,,,,,
2025-07-01,1.1399999856948853,1.25,1.1100000143051147,1.1699999570846558,109200.0,,,,,
2025-07-02,1.1299999952316284,1.190000057220459,1.0499999523162842,1.0499999523162842,112100.0,,,,,
2025-07-03,1.2200000286102295,1.3799999952316284,1.1100000143051147,1.1100000143051147,1325300.0,,,,,
2025-07-07,1.3300000429153442,1.440000057220459,1.2300000190734863,1.25,652900.0,,,,,
2025-07-08,1.2999999523162842,1.3450000286102295,1.25,1.2999999523162842,131600.0,,,,,
2025-07-09,1.2599999904632568,1.2999999523162842,1.25,1.2999999523162842,79700.0,,,,,
2025-07-10,1.2300000190734863,1.2999999523162842,1.2000000476837158,1.2999999523162842,72400.0,,,,,
2025-07-11,1.2200000286102295,1.2690000534057615,1.2200000286102295,1.2300000190734863,39900.0,,,,,
2025-07-14,1.1799999475479126,1.2300000190734863,1.159999966621399,1.2300000190734863,83600.0,,,,,
2025-07-15,1.159999966621399,1.2130000591278076,1.1200000047683716,1.2000000476837158,47700.0,,,,,
2025-07-16,1.1699999570846558,1.2009999752044678,1.159999966621399,1.159999966621399,34700.0,,,,,
2025-07-17,1.190000057220459,1.2100000381469729,1.159999966621399,1.159999966621399,66800.0,,,,,
2025-07-18,1.1699999570846558,1.2000000476837158,1.149999976158142,1.149999976158142,38400.0,,,,,
2025-07-21,1.1200000047683716,1.2000000476837158,1.1200000047683716,1.159999966621399,70600.0,,,,,
2025-07-22,1.159999966621399,1.1699999570846558,1.1200000047683716,1.1200000047683716,38200.0,,,,,
2025-07-23,1.2200000286102295,1.225000023841858,1.1200000047683716,1.1200000047683716,50500.0,,,,,
2025-07-24,1.149999976158142,1.2100000381469729,1.149999976158142,1.2100000381469729,45100.0,,,,,
2025-07-25,1.1200000047683716,1.1699999570846558,1.1200000047683716,1.1200000047683716,40300.0,,,,,
2025-07-28,1.1100000143051147,1.1699999570846558,1.0950000286102295,1.1200000047683716,36600.0,,,,,
2025-07-29,1.065000057220459,1.1200000047683716,1.0529999732971191,1.0950000286102295,58000.0,,,,,
2025-07-30,1.059999942779541,1.090000033378601,1.0499999523162842,1.0700000524520874,20300.0,,,,,
2025-07-31,1.0049999952316284,1.0750000476837158,1.0,1.0499999523162842,32600.0,,,,,
2025-08-01,0.9330000281333924,1.0,0.9079999923706056,0.9829999804496764,60300.0,,,,,
2025-08-04,0.9449999928474426,0.9929999709129332,0.9010000228881836,0.9010000228881836,40700.0,,,,,
2025-08-05,0.9760000109672546,0.9760000109672546,0.9200000166893004,0.9399999976158142,31000.0,,,,,
2025-08-06,0.972000002861023,0.9929999709129332,0.8840000033378601,0.8840000033378601,36200.0,,,,,
2025-08-07,0.9010000228881836,0.9760000109672546,0.9010000228881836,0.959999978542328,22400.0,,,,,
2025-08-08,0.9039999842643738,0.9700000286102296,0.902999997138977,0.9100000262260436,14700.0,,,,,
2025-08-11,0.8999999761581421,0.9539999961853028,0.8799999952316284,0.8799999952316284,32300.0,,,,,
2025-08-12,0.8999999761581421,0.9800000190734864,0.8799999952316284,0.9800000190734864,53600.0,,,,,
2025-08-13,0.8899999856948853,0.949999988079071,0.8500000238418579,0.8700000047683716,32200.0,,,,,
2025-08-14,0.8560000061988831,0.8999999761581421,0.8199999928474426,0.8600000143051147,44200.0,,,,,
2025-08-15,0.8510000109672546,0.9190000295639038,0.8230000138282776,0.8230000138282776,13200.0,,,,,
2025-08-18,0.8550000190734863,0.8560000061988831,0.8299999833106995,0.8299999833106995,4900.0,,,,,
2025-08-19,0.8399999737739563,0.8529999852180481,0.8199999928474426,0.843999981880188,22500.0,,,,,
2025-08-20,0.8130000233650208,0.8299999833106995,0.8100000023841858,0.8199999928474426,9400.0,,,,,
2025-08-21,0.8519999980926514,0.8519999980926514,0.800000011920929,0.800000011920929,5900.0,,,,,
2025-08-22,0.8700000047683716,0.8700000047683716,0.8140000104904175,0.8450000286102295,21800.0,,,,,
2025-08-25,0.8500000238418579,0.8700000047683716,0.8500000238418579,0.8650000095367432,16400.0,,,,,
2025-08-26,0.9700000286102296,0.975000023841858,0.8349999785423279,0.8349999785423279,60300.0,,,,,
2025-08-27,0.959999978542328,0.9670000076293944,0.890999972820282,0.9660000205039978,40800.0,,,,,
2025-08-28,1.25,1.2699999809265137,0.9210000038146972,0.949999988079071,744700.0,,,,,
2025-08-29,0.9800000190734864,1.1200000047683716,0.949999988079071,1.1200000047683716,257700.0,,,,,
2025-09-02,0.9100000262260436,0.9729999899864196,0.8999999761581421,0.9729999899864196,50800.0,,,,,
2025-09-03,0.8600000143051147,0.8999999761581421,0.8510000109672546,0.8949999809265137,51600.0,,,,,
2025-09-04,0.8429999947547913,0.878000020980835,0.8299999833106995,0.8650000095367432,60600.0,,,,,
2025-09-05,0.8429999947547913,0.8500000238418579,0.8199999928474426,0.8500000238418579,29800.0,,,,,
2025-09-08,0.8339999914169312,0.8500000238418579,0.8199999928474426,0.8489999771118164,53100.0,,,,,
2025-09-09,0.875,0.8799999952316284,0.8100000023841858,0.8100000023841858,75900.0,,,,,
2025-09-10,0.921999990940094,0.959999978542328,0.8619999885559082,0.8650000095367432,156000.0,,,,,
2025-09-11,0.9369999766349792,0.9369999766349792,0.8899999856948853,0.8939999938011169,36100.0,,,,,
2025-09-12,0.915000021457672,0.9399999976158142,0.8999999761581421,0.9300000071525574,11600.0,,,,,
2025-09-15,0.9279999732971193,0.9359999895095824,0.8999999761581421,0.8999999761581421,15600.0,,,,,
2025-09-16,0.9190000295639038,0.9279999732971193,0.8999999761581421,0.9139999747276306,17200.0,,,,,
2025-09-17,0.9010000228881836,0.925000011920929,0.8899999856948853,0.8899999856948853,13700.0,,,,,
2025-09-18,0.977999985218048,1.1100000143051147,0.915000021457672,0.9200000166893004,123100.0,,,,,
2025-09-19,1.0299999713897705,1.0299999713897705,0.949999988079071,0.9570000171661376,11100.0,,,,,
2025-09-22,1.0,1.0499999523162842,0.9449999928474426,1.0499999523162842,29500.0,,,,,
2025-09-23,0.9380000233650208,0.9959999918937684,0.9319999814033508,0.9959999918937684,6800.0,,,,,
2025-09-24,0.925000011920929,0.9430000185966492,0.9200000166893004,0.9330000281333924,33500.0,,,,,
2025-09-25,1.0299999713897705,1.1699999570846558,0.8600000143051147,0.9200000166893004,4691400.0,,,,,
2025-09-26,1.059999942779541,1.090000033378601,0.975000023841858,0.975000023841858,139100.0,,,,,
2025-09-29,1.0199999809265137,1.0800000429153442,1.0099999904632568,1.0299999713897705,70100.0,,,,,
2025-09-30,1.0399999618530271,1.100000023841858,1.0299999713897705,1.090000033378601,157300.0,,,,,
2025-10-01,1.0099999904632568,1.100000023841858,0.9819999933242798,1.0499999523162842,58700.0,,,,,
2025-10-02,1.0,1.0099999904632568,0.9900000095367432,0.9990000128746032,25900.0,,,,,
2025-10-03,0.9789999723434448,1.0,0.953000009059906,1.0,25400.0,,,,,
2025-10-06,0.9869999885559082,1.0,0.949999988079071,0.949999988079071,20800.0,,,,,
2025-10-07,0.9319999814033508,0.9940000176429749,0.9319999814033508,0.9399999976158142,49000.0,,,,,
2025-10-08,0.9350000023841858,0.949999988079071,0.9190000295639038,0.9240000247955322,46900.0,,,,,
2025-10-09,0.9369999766349792,0.9449999928474426,0.9229999780654908,0.9229999780654908,20400.0,,,,,
2025-10-10,0.9300000071525574,0.9679999947547911,0.9100000262260436,0.949999988079071,130100.0,,,,,
2025-10-13,0.8980000019073486,0.953000009059906,0.8970000147819519,0.9200000166893004,38700.0,,,,,
2025-10-14,0.8970000147819519,0.9559999704360962,0.8799999952316284,0.8799999952316284,110100.0,,,,,
2025-10-15,0.9160000085830688,0.9229999780654908,0.8700000047683716,0.9200000166893004,15100.0,,,,,
2025-10-16,,,,,,0.9100000262260437,0.9169999957084656,0.8799999952316284,0.9169999957084656,8600.0
2025-10-17,,,,,,0.8220000267028809,0.8820000290870667,0.8100000023841858,0.8820000290870667,71000.0
2025-10-20,,,,,,0.8539999723434448,0.875,0.8299999833106995,0.8299999833106995,17900.0
2025-10-21,,,,,,0.8130000233650208,0.8859999775886536,0.800000011920929,0.8539999723434448,56700.0
2025-10-22,,,,,,0.7820000052452087,0.8299999833106995,0.7699999809265137,0.796999990940094,42000.0
2025-10-23,,,,,,1.0199999809265137,1.2000000476837158,0.8100000023841858,0.8399999737739563,7728000.0
2025-10-24,,,,,,0.9200000166893005,0.9599999785423279,0.8500000238418579,0.9049999713897705,388800.0
2025-10-27,,,,,,0.8479999899864197,0.8949999809265137,0.8450000286102295,0.8920000195503235,66300.0
2025-10-28,,,,,,0.8379999995231628,0.878000020980835,0.8270000219345093,0.8479999899864197,72600.0
2025-10-29,,,,,,0.8209999799728394,0.8550000190734863,0.8180000185966492,0.8379999995231628,18800.0
2025-10-30,,,,,,0.7639999985694885,0.8180000185966492,0.7639999985694885,0.8009999990463257,41800.0
2025-10-31,,,,,,0.7990000247955322,0.8190000057220459,0.7839999794960022,0.7839999794960022,12700.0
2025-11-03,,,,,,0.847000002861023,0.8550000190734863,0.7730000019073486,0.7730000019073486,28500.0
2025-11-04,,,,,,0.7870000004768372,0.8399999737739563,0.7680000066757202,0.800000011920929,17400.0
2025-11-05,,,,,,0.8009999990463257,0.8199999928474426,0.7670000195503235,0.7670000195503235,5000.0
2025-11-06,,,,,,0.7820000052452087,0.8109999895095825,0.7599999904632568,0.7749999761581421,9100.0
2025-11-07,,,,,,0.7559999823570251,0.7699999809265137,0.75,0.75,15600.0
2025-11-10,,,,,,0.7889999747276306,0.7900000214576721,0.7549999952316284,0.7549999952316284,9300.0
2025-11-11,,,,,,0.7910000085830688,0.8199999928474426,0.7599999904632568,0.7599999904632568,7600.0
2025-11-12,,,,,,0.7760000228881836,0.800000011920929,0.7710000276565552,0.7910000085830688,5100.0
2025-11-13,,,,,,0.7870000004768372,0.7870000004768372,0.7570000290870667,0.7760000228881836,7400.0
2025-11-14,,,,,,0.7799999713897705,0.8100000023841858,0.7599999904632568,0.7599999904632568,7700.0
2025-11-17,,,,,,0.7730000019073486,0.7960000038146973,0.7730000019073486,0.7960000038146973,5300.0
2025-11-18,,,,,,0.7649999856948853,0.7870000004768372,0.75,0.75,6600.0
2025-11-19,,,,,,0.7730000019073486,0.7730000019073486,0.7549999952316284,0.7630000114440918,6000.0
2025-11-20,,,,,,0.6700000166893005,0.800000011920929,0.6499999761581421,0.800000011920929,43200.0
