Date,Close,High,Low,Open,Volume,"('Close', 'NEE')","('High', 'NEE')","('Low', 'NEE')","('Open', 'NEE')","('Volume', 'NEE')"
2024-06-03,74.8795166015625,76.84521322002965,74.69643474423097,76.60431913470039,15410500.0,,,,,
2024-06-04,74.33992004394531,74.95660834613128,73.74250003491946,74.78316430167244,8484300.0,,,,,
2024-06-05,74.24357604980469,74.5133763073156,73.80996219180018,74.24357604980469,9264600.0,,,,,
2024-06-06,73.90631103515625,74.93733754623375,73.83886097747846,74.13757467705572,6550600.0,,,,,
2024-06-07,72.64402770996094,74.19538637687043,72.2778713068506,72.80783394149675,10059500.0,,,,,
2024-06-10,74.16648864746094,74.25320700872663,72.12370370341354,72.72112381432036,11218500.0,,,,,
2024-06-11,70.09053802490234,72.57656664401955,68.94388722657605,72.55729835267535,22781500.0,,,,,
2024-06-12,69.6280288696289,71.25646789649791,68.79935262336245,71.102299503811,13930500.0,,,,,
2024-06-13,70.5145263671875,71.03485854315724,69.7243939558642,69.91710630925816,10023200.0,,,,,
2024-06-14,70.39888763427734,70.86140752913148,69.74365540494485,70.10981913255979,6568500.0,,,,,
2024-06-17,69.67620086669922,70.72650287104541,69.56057641405829,70.08090850545403,8445300.0,,,,,
2024-06-18,67.87432861328125,68.0188592019682,66.45787003210894,66.5831323261393,29169800.0,,,,,
2024-06-20,69.82075500488281,70.23509320994825,68.2115839520844,68.41393414272022,14857200.0,,,,,
2024-06-21,70.15799713134766,71.00594909006387,69.44495263547653,70.68796710554528,19465500.0,,,,,
2024-06-24,71.16011810302734,71.55518796925897,69.61839728060893,69.85929138884633,12063700.0,,,,,
2024-06-25,70.3218002319336,71.05411291251401,69.75328640328175,70.89030670908183,10753200.0,,,,,
2024-06-26,70.6976089477539,70.92886524441344,69.30041864156996,70.14837064849681,11481500.0,,,,,
2024-06-27,71.03485870361328,71.68045317559688,70.56270829067805,70.93850252669866,9824500.0,,,,,
2024-06-28,68.23084259033203,70.63978359240848,67.31544795014479,70.54342742262632,23935600.0,,,,,
2024-07-01,67.35399627685547,69.0209794420633,67.00710816183435,68.85717320761027,11036400.0,,,,,
2024-07-02,67.90322875976562,68.02849104278071,66.85292668146977,67.45034668435852,9415200.0,,,,,
2024-07-03,69.21369171142578,69.290779584596,67.98031514671918,68.33683369499906,4487200.0,,,,,
2024-07-05,69.46422576904297,69.71475771534651,69.03061928831069,69.37750741349859,7688800.0,,,,,
2024-07-08,69.4834976196289,69.93637972229887,69.12697169057908,69.52204155937793,5368700.0,,,,,
2024-07-09,69.49313354492188,70.3314403191823,69.0691575707642,69.43531396112472,6220100.0,,,,,
2024-07-10,70.2447280883789,70.46634656580424,69.06916358601934,69.6280397185354,6740900.0,,,,,
2024-07-11,71.97915649414062,72.47058253263852,70.78432377747386,70.82286771691534,12188700.0,,,,,
2024-07-12,73.23180389404297,73.90630441036008,72.04660172793803,72.2682275270161,11099400.0,,,,,
2024-07-15,68.38501739501953,71.6900846981034,68.18266723583126,71.46845889432325,19575400.0,,,,,
2024-07-16,69.2811508178711,69.6569450593133,68.26939256690812,68.9342626947698,10551800.0,,,,,
2024-07-17,68.31757354736328,69.61840031830393,67.9128731922271,69.13661208080701,11878900.0,,,,,
2024-07-18,69.05951690673828,69.72438695676477,68.24047845977343,68.41392250101927,10212300.0,,,,,
2024-07-19,69.37751770019531,69.7244058768168,68.83791713723137,69.30042980505581,7752100.0,,,,,
2024-07-22,70.2447280883789,71.44919870940218,70.10982796694472,70.29290250231668,9034700.0,,,,,
2024-07-23,69.4834976196289,70.36034835652846,69.29078527238863,69.79184178611625,7027500.0,,,,,
2024-07-24,72.66329956054688,72.9909120065074,69.65693855809367,70.08091452487032,17813700.0,,,,,
2024-07-25,70.76506805419922,72.9138397613595,70.6301679179428,72.45132710891062,13934200.0,,,,,
2024-07-26,71.55519104003906,72.25859774943619,70.8421391559724,71.52628492205083,7076200.0,,,,,
2024-07-29,71.63227081298828,71.95025281050478,70.88068234722566,71.74790263522291,5977500.0,,,,,
2024-07-30,71.574462890625,71.81535702116776,70.53379848231896,71.81535702116776,8505500.0,,,,,
2024-07-31,73.60761260986328,74.07976306442784,71.96953540337077,72.14297947771162,15618100.0,,,,,
2024-08-01,75.53475952148438,75.56366563958325,73.1354561497117,73.54015650610611,11136600.0,,,,,
2024-08-02,76.31525421142578,77.62571881124768,74.9855213166823,76.469429976819,14513100.0,,,,,
2024-08-05,73.88704681396484,76.12254401502955,73.70396492524445,75.68893752769796,11877600.0,,,,,
2024-08-06,74.16648864746094,75.54440341578184,73.87741274023054,74.05085681426763,9050900.0,,,,,
2024-08-07,74.7349853515625,75.89128147526642,74.47482295084434,74.88916110865824,8193200.0,,,,,
2024-08-08,74.71571350097656,75.38058355666881,73.80994934991807,74.31101318512232,6935900.0,,,,,
2024-08-09,74.63863372802734,75.18787203102134,73.56906324038032,74.67717766965036,5041200.0,,,,,
2024-08-12,74.75426483154297,74.78317094960501,74.08939471009569,74.51337071235251,5955600.0,,,,,
2024-08-13,75.27459716796875,75.64075358335909,74.70608322271244,75.49621564124273,5108900.0,,,,,
2024-08-14,75.16860961914062,75.71784796512154,74.29175141947498,75.15897179510425,4620700.0,,,,,
2024-08-15,74.5904541015625,74.97587878784535,74.32064652905798,74.71571638945396,5946500.0,,,,,
2024-08-16,75.70819854736328,75.92018653466566,74.42664015249316,74.69644037214906,6344200.0,,,,,
2024-08-19,76.45979309082031,76.6717810950819,75.57330448345841,75.70820460407847,5617000.0,,,,,
2024-08-20,76.103271484375,76.88376605873904,76.08399583847432,76.4597900669833,5967300.0,,,,,
2024-08-21,76.73922729492188,77.0764775795062,76.24780125081053,76.28634519069227,5125300.0,,,,,
2024-08-22,76.04544830322266,77.02830035555604,75.602204038025,76.77776843122533,8006600.0,,,,,
2024-08-23,76.75850677490234,77.39446343595692,76.27671852957106,76.5657870658667,5052900.0,,,,,
2024-08-26,77.70280456542969,78.1171427341926,77.04757228346753,77.08611622376,5378700.0,,,,,
2024-08-27,76.71031188964844,77.7027943290412,76.68140577611334,77.43299413404168,5086000.0,,,,,
2024-08-28,76.51761627197266,77.2113852028047,76.30562825775777,76.82596046951097,5462400.0,,,,,
2024-08-29,77.11502075195312,77.2595586871951,75.84310015453242,76.63323253548309,5179200.0,,,,,
2024-08-30,78.07998657226562,78.30304038969743,77.07137577404312,77.18774910518381,6808200.0,,,,,
2024-09-03,77.51749420166016,78.72976578156907,77.22654606283461,78.33213715178205,9883900.0,,,,,
2024-09-04,78.6327896118164,79.07890468845807,77.89572638126462,77.98301378708523,7517700.0,,,,,
2024-09-05,77.9054183959961,79.66078518155324,77.8084381546443,79.48621778747277,8494900.0,,,,,
2024-09-06,77.56599426269531,78.73947235852908,77.4011196912377,78.41943085990556,8181500.0,,,,,
2024-09-09,78.73947143554688,78.78795786260325,76.86772369160934,77.69206694275799,6918000.0,,,,,
2024-09-10,79.81596374511719,79.90324374725466,78.603692165751,79.0110136406296,9588000.0,,,,,
2024-09-11,80.91185760498047,81.04763143500065,79.26317115523896,80.20388772063055,10216500.0,,,,,
2024-09-12,80.94095611572266,81.43556504191943,80.21359309448239,80.91186277873213,7856600.0,,,,,
2024-09-13,82.09503936767578,82.1726265307181,80.97974794607961,81.36767636217208,6734400.0,,,,,
2024-09-16,82.08533477783203,82.97756490823659,81.82348736532239,82.52174959838766,8791400.0,,,,,
2024-09-17,82.40538024902344,82.4344735852533,81.63922366545444,82.2308128325252,7415100.0,,,,,
2024-09-18,81.73619842529297,82.42476779988685,80.98944238215044,81.93985916433185,9286200.0,,,,,
2024-09-19,79.8062744140625,81.27070075394714,79.01102444521432,81.10582617327701,13965200.0,,,,,
2024-09-20,80.26207733154297,81.23189457731134,79.57350797494163,79.76746846444794,26032300.0,,,,,
2024-09-23,82.25989532470703,82.37627605340346,80.43664163650482,81.13491121044723,7916000.0,,,,,
2024-09-24,81.74591064453125,82.69632756593708,81.3870755379729,81.65862322980314,8205300.0,,,,,
2024-09-25,82.0659408569336,82.63812950027531,81.3191774081943,82.05624061238514,8354700.0,,,,,
2024-09-26,80.94095611572266,82.04654731607832,80.72759511229977,81.70711271932339,8462500.0,,,,,
2024-09-27,81.98835754394531,82.27929830197587,81.23190121429926,81.24159406018366,8200900.0,,,,,
2024-09-30,81.97865295410156,82.38597443322784,81.47435122743835,81.94955961975234,13884400.0,,,,,
2024-10-01,82.69631958007812,83.1618351490613,81.29008742641795,81.57133533697379,9112600.0,,,,,
2024-10-02,82.85149383544922,83.00666075890487,81.93986318812077,82.21141085350739,8403800.0,,,,,
2024-10-03,82.48296356201172,83.50126727812521,82.1920154150543,83.06485245680783,7031500.0,,,,,
2024-10-04,81.31918334960938,81.54224459580941,80.50454032686669,80.97004851154274,8341800.0,,,,,
2024-10-07,77.86663818359375,81.02824490828006,77.7696579255976,81.02824490828006,11971600.0,,,,,
2024-10-08,78.07029724121094,79.3407556112069,78.06059699588721,78.34184491732128,10098300.0,,,,,
2024-10-09,78.14788055419922,78.65218229939076,77.25565040548865,77.25565040548865,10102500.0,,,,,
2024-10-10,78.49701690673828,80.06811624287627,78.38063616367957,78.55520357870813,7928400.0,,,,,
2024-10-11,79.38924407958984,79.40863716980894,77.96361147712761,78.53580752669379,7057000.0,,,,,
2024-10-14,80.40755462646484,80.67910228232324,79.14678919670092,79.4280370971596,5815200.0,,,,,
2024-10-15,80.29117584228516,81.5131477225,80.17479510160602,80.49483658913448,15824900.0,,,,,
2024-10-16,81.84288024902344,82.08533457074684,80.23298740032175,80.57242197091077,8061600.0,,,,,
2024-10-17,81.25128936767578,82.0756325640135,81.17370221060155,81.75559848953975,6153000.0,,,,,
2024-10-18,81.83318328857422,81.86228402360862,81.02824053147833,81.38706820659367,8595300.0,,,,,
2024-10-21,81.49374389648438,82.39567425224585,81.13491624253876,82.20171375817355,7053800.0,,,,,
2024-10-22,81.17371368408203,81.68772312301246,80.6306183060358,80.68880498250658,8358500.0,,,,,
2024-10-23,82.39568328857422,83.40429424642531,80.49484212155001,82.03684819615663,10825100.0,,,,,
2024-10-24,80.3105697631836,81.99805722444331,80.00992876221939,81.46465473971428,9705100.0,,,,,
2024-10-25,78.97222900390625,80.62091557887106,78.83645516357359,80.39786172651856,6580700.0,,,,,
2024-10-28,80.36876678466797,81.30948340272936,79.14679484695053,79.56381660510938,8679600.0,,,,,
2024-10-29,77.15866088867188,78.26425200252775,77.07138088452895,77.53688903819527,19232900.0,,,,,
2024-10-30,76.70285034179688,77.47870717822667,76.508889832249,77.34293334171933,11650200.0,,,,,
2024-10-31,76.85802459716797,77.43991352438894,75.78152675220555,76.02398108847422,13034700.0,,,,,
2024-11-01,75.01536560058594,77.06168066620211,74.64683769554784,76.99379375213934,14615300.0,,,,,
2024-11-04,76.00458526611328,76.44100009606754,74.77291313861939,75.01536746617595,11759100.0,,,,,
2024-11-05,76.27613830566406,76.41191214673664,74.64684481367371,75.4226942770714,9051700.0,,,,,
2024-11-06,72.27078247070312,72.71690494320127,70.49602242201041,72.05742887839735,28637800.0,,,,,
2024-11-07,72.3677749633789,72.82358291296529,71.3494637631163,71.38825734589119,16311300.0,,,,,
2024-11-08,74.64684295654297,74.86020395838295,72.42596032693831,72.7169084929236,14657100.0,,,,,
2024-11-11,73.61883544921875,74.82140684015913,73.45396088342234,74.65653967348159,10275700.0,,,,,
2024-11-12,72.01863861083984,73.5121582203904,71.39795609766549,73.32789055584453,12569800.0,,,,,
2024-11-13,71.9992446899414,72.7751016017628,71.68890340503683,72.37747289969637,12451500.0,,,,,
2024-11-14,73.00785064697266,73.88068776239362,71.42705099285202,71.65010484510887,13780200.0,,,,,
2024-11-15,74.04554748535156,74.37528920647752,73.01754354130678,73.17271045780475,12930300.0,,,,,
2024-11-18,74.08434295654297,74.35589061668935,73.03693849673364,73.99706295111825,9044300.0,,,,,
2024-11-19,74.75352478027344,74.98627887770887,73.43457256294042,74.00676126061904,7942200.0,,,,,
