Date,Close,High,Low,Open,Volume,"('Close', 'LTBR')","('High', 'LTBR')","('Low', 'LTBR')","('Open', 'LTBR')","('Volume', 'LTBR')"
2024-08-02,2.509999990463257,2.859999895095825,2.400000095367432,2.859999895095825,301100.0,,,,,
2024-08-05,2.789999961853028,2.799999952316284,2.3499999046325684,2.390000104904175,200700.0,,,,,
2024-08-06,2.630000114440918,2.8399999141693115,2.559999942779541,2.7300000190734863,112600.0,,,,,
2024-08-07,2.5199999809265137,2.75,2.509999990463257,2.5799999237060547,90200.0,,,,,
2024-08-08,2.7100000381469727,2.7100000381469727,2.539999961853028,2.559999942779541,69300.0,,,,,
2024-08-09,2.720000028610229,2.7799999713897705,2.640000104904175,2.7100000381469727,27300.0,,,,,
2024-08-12,2.630000114440918,2.740000009536743,2.569999933242798,2.7300000190734863,50000.0,,,,,
2024-08-13,2.569999933242798,2.700000047683716,2.569999933242798,2.690000057220459,44300.0,,,,,
2024-08-14,2.509999990463257,2.5799999237060547,2.4600000381469727,2.549999952316284,80700.0,,,,,
2024-08-15,2.549999952316284,2.5799999237060547,2.4600000381469727,2.509999990463257,68600.0,,,,,
2024-08-16,2.609999895095825,2.690000057220459,2.5199999809265137,2.5799999237060547,111000.0,,,,,
2024-08-19,2.5799999237060547,2.6600000858306885,2.4600000381469727,2.5999999046325684,127100.0,,,,,
2024-08-20,2.509999990463257,2.650000095367432,2.4200000762939453,2.5299999713897705,113600.0,,,,,
2024-08-21,2.539999961853028,2.549999952316284,2.430000066757202,2.539999961853028,79800.0,,,,,
2024-08-22,2.5299999713897705,2.5799999237060547,2.440000057220459,2.5299999713897705,41000.0,,,,,
2024-08-23,2.6700000762939453,2.700000047683716,2.5199999809265137,2.549999952316284,170800.0,,,,,
2024-08-26,2.740000009536743,2.859999895095825,2.700000047683716,2.7100000381469727,81300.0,,,,,
2024-08-27,2.619999885559082,2.7300000190734863,2.569999933242798,2.6600000858306885,47000.0,,,,,
2024-08-28,2.4800000190734863,2.650000095367432,2.4100000858306885,2.5899999141693115,91900.0,,,,,
2024-08-29,2.539999961853028,2.5899999141693115,2.4100000858306885,2.450000047683716,77300.0,,,,,
2024-08-30,2.490000009536743,2.609999895095825,2.470000028610229,2.5799999237060547,56000.0,,,,,
2024-09-03,2.400000095367432,2.490000009536743,2.319999933242798,2.4800000190734863,121800.0,,,,,
2024-09-04,2.4100000858306885,2.450000047683716,2.3399999141693115,2.400000095367432,34300.0,,,,,
2024-09-05,2.3499999046325684,2.470000028610229,2.319999933242798,2.4100000858306885,59800.0,,,,,
2024-09-06,2.309999942779541,2.390000104904175,2.240000009536743,2.3299999237060547,70300.0,,,,,
2024-09-09,2.4200000762939453,2.470000028610229,2.3399999141693115,2.3399999141693115,47000.0,,,,,
2024-09-10,2.5299999713897705,2.5799999237060547,2.3499999046325684,2.440000057220459,52000.0,,,,,
2024-09-11,2.5199999809265137,2.6700000762939453,2.4800000190734863,2.5199999809265137,188800.0,,,,,
2024-09-12,2.5199999809265137,2.609999895095825,2.450000047683716,2.549999952316284,80000.0,,,,,
2024-09-13,2.5999999046325684,2.619999885559082,2.4600000381469727,2.5799999237060547,148400.0,,,,,
2024-09-16,2.490000009536743,2.630000114440918,2.4200000762939453,2.630000114440918,188400.0,,,,,
2024-09-17,2.470000028610229,2.609999895095825,2.470000028610229,2.5,81600.0,,,,,
2024-09-18,2.359999895095825,2.559999942779541,2.359999895095825,2.4800000190734863,109100.0,,,,,
2024-09-19,2.4800000190734863,2.509999990463257,2.390000104904175,2.4200000762939453,57300.0,,,,,
2024-09-20,2.5899999141693115,2.799999952316284,2.490000009536743,2.490000009536743,424800.0,,,,,
2024-09-23,2.740000009536743,2.8399999141693115,2.5899999141693115,2.640000104904175,255700.0,,,,,
2024-09-24,2.6600000858306885,2.900000095367432,2.5299999713897705,2.799999952316284,446700.0,,,,,
2024-09-25,2.880000114440918,2.890000104904175,2.609999895095825,2.680000066757202,350800.0,,,,,
2024-09-26,2.799999952316284,3.039999961853028,2.7100000381469727,2.900000095367432,298900.0,,,,,
2024-09-27,2.859999895095825,2.9600000381469727,2.650000095367432,2.8399999141693115,179600.0,,,,,
2024-09-30,2.799999952316284,3.0,2.720000028610229,2.859999895095825,145500.0,,,,,
2024-10-01,2.6600000858306885,2.799999952316284,2.5799999237060547,2.7799999713897705,190100.0,,,,,
2024-10-02,2.740000009536743,2.759999990463257,2.5799999237060547,2.6700000762939453,106400.0,,,,,
2024-10-03,3.220000028610229,3.4600000381469727,2.75,2.75,1055900.0,,,,,
2024-10-04,3.119999885559082,3.390000104904175,2.900000095367432,3.259999990463257,442800.0,,,,,
2024-10-07,3.009999990463257,3.220000028610229,2.9100000858306885,3.069999933242798,313800.0,,,,,
2024-10-08,3.039999961853028,3.0799999237060547,2.970000028610229,3.0,167200.0,,,,,
2024-10-09,2.970000028610229,3.2300000190734863,2.9200000762939453,3.2300000190734863,249000.0,,,,,
2024-10-10,3.130000114440918,3.220000028610229,2.970000028610229,2.970000028610229,199100.0,,,,,
2024-10-11,3.1700000762939453,3.289999961853028,3.0899999141693115,3.130000114440918,109700.0,,,,,
2024-10-14,3.75,3.799999952316284,3.200000047683716,3.200000047683716,524400.0,,,,,
2024-10-15,3.5899999141693115,3.740000009536743,3.359999895095825,3.690000057220459,283100.0,,,,,
2024-10-16,4.869999885559082,5.699999809265137,3.609999895095825,3.609999895095825,3365700.0,,,,,
2024-10-17,4.449999809265137,5.380000114440918,4.349999904632568,5.039999961853027,1333400.0,,,,,
2024-10-18,7.010000228881836,7.25,4.389999866485596,4.510000228881836,7717300.0,,,,,
2024-10-21,8.829999923706055,9.779999732971191,7.869999885559082,9.3100004196167,12326900.0,,,,,
2024-10-22,7.139999866485596,8.4399995803833,7.099999904632568,8.220000267028809,3390800.0,,,,,
2024-10-23,6.78000020980835,7.840000152587891,6.480000019073486,7.110000133514404,1932300.0,,,,,
2024-10-24,5.929999828338623,6.900000095367432,5.710000038146973,6.78000020980835,1774000.0,,,,,
2024-10-25,7.349999904632568,7.699999809265137,5.840000152587891,5.900000095367432,3750300.0,,,,,
2024-10-28,9.079999923706056,10.100000381469728,7.829999923706055,8.100000381469727,5817900.0,,,,,
2024-10-29,12.3100004196167,14.199999809265137,9.369999885559082,9.93000030517578,15703300.0,,,,,
2024-10-30,10.739999771118164,14.09000015258789,10.460000038146973,12.3100004196167,5905600.0,,,,,
2024-10-31,9.720000267028809,11.06999969482422,8.699999809265137,10.760000228881836,3254900.0,,,,,
2024-11-01,7.239999771118164,11.119999885559082,7.0,10.350000381469728,3891100.0,,,,,
2024-11-04,7.150000095367432,7.650000095367432,6.650000095367432,7.230000019073486,1992700.0,,,,,
2024-11-05,8.109999656677246,8.1899995803833,7.150000095367432,7.210000038146973,2000500.0,,,,,
2024-11-06,8.300000190734863,8.960000038146973,7.909999847412109,8.65999984741211,1710900.0,,,,,
2024-11-07,9.739999771118164,10.100000381469728,8.319999694824219,8.319999694824219,2560100.0,,,,,
2024-11-08,8.979999542236328,9.920000076293944,8.699999809265137,9.489999771118164,1761000.0,,,,,
2024-11-11,8.630000114440918,9.109999656677246,7.710000038146973,9.010000228881836,1594800.0,,,,,
2024-11-12,8.449999809265137,9.399999618530272,8.239999771118164,8.460000038146973,1618600.0,,,,,
2024-11-13,7.360000133514404,9.199999809265137,7.300000190734863,8.75,1760400.0,,,,,
2024-11-14,7.329999923706055,7.760000228881836,7.289999961853027,7.409999847412109,855300.0,,,,,
2024-11-15,6.480000019073486,7.25,6.309999942779541,7.25,1575300.0,,,,,
2024-11-18,6.610000133514404,6.989999771118164,6.460000038146973,6.550000190734863,1222200.0,,,,,
2024-11-19,6.190000057220459,6.559999942779541,5.980000019073486,6.5,1384300.0,,,,,
2024-11-20,6.409999847412109,6.739999771118164,6.0,6.130000114440918,1060400.0,,,,,
2024-11-21,6.809999942779541,6.909999847412109,5.840000152587891,6.480000019073486,2103500.0,,,,,
2024-11-22,6.300000190734863,7.289999961853027,6.099999904632568,6.920000076293945,1659600.0,,,,,
2024-11-25,6.269999980926514,6.630000114440918,6.059999942779541,6.389999866485596,1257900.0,,,,,
2024-11-26,5.789999961853027,6.340000152587891,5.699999809265137,6.329999923706055,1104200.0,,,,,
2024-11-27,5.75,6.0,5.5,5.829999923706055,1012800.0,,,,,
2024-11-29,6.539999961853027,6.849999904632568,5.849999904632568,5.860000133514404,1737600.0,,,,,
2024-12-02,5.710000038146973,6.78000020980835,5.699999809265137,6.650000095367432,1442500.0,,,,,
2024-12-03,5.900000095367432,6.199999809265137,5.340000152587891,5.670000076293945,1004000.0,,,,,
2024-12-04,5.820000171661377,6.039999961853027,5.599999904632568,6.010000228881836,813200.0,,,,,
2024-12-05,5.710000038146973,5.980000019073486,5.489999771118164,5.820000171661377,894100.0,,,,,
2024-12-06,5.869999885559082,6.21999979019165,5.610000133514404,5.71999979019165,849000.0,,,,,
2024-12-09,5.489999771118164,6.190000057220459,5.429999828338623,5.940000057220459,980500.0,,,,,
2024-12-10,5.590000152587891,5.650000095367432,5.380000114440918,5.420000076293945,438000.0,,,,,
2024-12-11,5.71999979019165,5.760000228881836,5.400000095367432,5.599999904632568,511000.0,,,,,
2024-12-12,5.210000038146973,5.760000228881836,5.170000076293945,5.639999866485596,569700.0,,,,,
2024-12-13,4.760000228881836,5.269999980926514,4.710000038146973,5.139999866485596,1194600.0,,,,,
2024-12-16,4.659999847412109,4.940000057220459,4.519999980926514,4.699999809265137,634000.0,,,,,
2024-12-17,4.760000228881836,4.800000190734863,4.429999828338623,4.71999979019165,646000.0,,,,,
2024-12-18,4.489999771118164,5.5,4.460000038146973,4.900000095367432,1649200.0,,,,,
2024-12-19,4.53000020980835,4.849999904632568,4.480000019073486,4.599999904632568,497800.0,,,,,
2024-12-20,4.659999847412109,4.789999961853027,4.369999885559082,4.400000095367432,383100.0,,,,,
2024-12-23,4.570000171661377,4.869999885559082,4.429999828338623,4.699999809265137,562400.0,,,,,
2024-12-24,5.119999885559082,5.139999866485596,4.449999809265137,4.639999866485596,472500.0,,,,,
2024-12-26,5.639999866485596,5.760000228881836,4.949999809265137,5.130000114440918,1146700.0,,,,,
2024-12-27,5.309999942779541,5.739999771118164,5.050000190734863,5.739999771118164,914700.0,,,,,
2024-12-30,5.0,5.289999961853027,4.929999828338623,5.159999847412109,587800.0,,,,,
2024-12-31,4.730000019073486,5.099999904632568,4.510000228881836,4.949999809265137,867600.0,,,,,
2025-01-02,5.099999904632568,5.369999885559082,4.809999942779541,4.940000057220459,610800.0,,,,,
2025-01-03,6.599999904632568,6.849999904632568,5.130000114440918,5.269999980926514,2583100.0,,,,,
2025-01-06,6.369999885559082,7.110000133514404,6.119999885559082,6.949999809265137,1942300.0,,,,,
2025-01-07,5.820000171661377,6.329999923706055,5.570000171661377,6.309999942779541,1101200.0,,,,,
2025-01-08,5.409999847412109,5.639999866485596,5.130000114440918,5.639999866485596,741600.0,,,,,
2025-01-10,5.980000019073486,6.03000020980835,5.210000038146973,5.340000152587891,1020400.0,,,,,
2025-01-13,5.190000057220459,5.809999942779541,5.090000152587891,5.809999942779541,670000.0,,,,,
2025-01-14,5.070000171661377,5.489999771118164,5.010000228881836,5.349999904632568,551900.0,,,,,
2025-01-15,5.369999885559082,5.570000171661377,5.179999828338623,5.28000020980835,448800.0,,,,,
2025-01-16,5.480000019073486,5.489999771118164,5.119999885559082,5.400000095367432,429800.0,,,,,
2025-01-17,5.690000057220459,6.090000152587891,5.5,5.539999961853027,917700.0,,,,,
2025-01-21,6.130000114440918,6.25,5.630000114440918,5.829999923706055,1144400.0,,,,,
2025-01-22,7.199999809265137,7.489999771118164,6.099999904632568,6.25,3128300.0,,,,,
2025-01-23,10.15999984741211,10.449999809265137,6.5,6.800000190734863,14433600.0,,,,,
2025-01-24,8.029999732971191,9.539999961853027,7.739999771118164,9.15999984741211,7170400.0,,,,,
2025-01-27,6.170000076293945,7.659999847412109,6.0,7.0,3395100.0,,,,,
2025-01-28,7.210000038146973,7.519999980926514,6.300000190734863,6.440000057220459,4788600.0,,,,,
2025-01-29,6.949999809265137,7.690000057220459,6.75,7.079999923706055,2105400.0,,,,,
2025-01-30,8.760000228881836,9.149999618530272,7.150000095367432,7.199999809265137,6304200.0,,,,,
2025-01-31,9.050000190734863,9.960000038146973,8.399999618530273,8.9399995803833,4973300.0,,,,,
2025-02-03,9.300000190734863,9.5,8.050000190734863,8.289999961853027,3334000.0,,,,,
2025-02-04,9.579999923706056,9.81999969482422,8.699999809265137,9.380000114440918,2719600.0,,,,,
2025-02-05,9.470000267028809,10.479999542236328,9.15999984741211,9.75,4696200.0,,,,,
2025-02-06,8.960000038146973,9.890000343322754,8.550000190734863,9.6899995803833,2112700.0,,,,,
2025-02-07,12.130000114440918,12.68000030517578,8.989999771118164,9.020000457763672,11706400.0,,,,,
2025-02-10,11.670000076293944,12.600000381469728,11.010000228881836,12.0600004196167,3643000.0,,,,,
2025-02-11,10.84000015258789,12.279999732971191,10.56999969482422,11.5,2977300.0,,,,,
2025-02-12,14.600000381469728,14.65999984741211,10.3100004196167,10.3100004196167,7874500.0,,,,,
2025-02-13,15.1899995803833,15.1899995803833,13.289999961853027,14.800000190734863,4308800.0,,,,,
2025-02-14,13.5600004196167,16.899999618530273,13.380000114440918,15.300000190734863,4895700.0,,,,,
2025-02-18,13.479999542236328,15.579999923706056,12.829999923706056,14.43000030517578,3211300.0,,,,,
2025-02-19,12.970000267028809,14.380000114440918,12.649999618530272,13.550000190734863,2317100.0,,,,,
2025-02-20,12.470000267028809,12.859999656677246,11.8100004196167,12.699999809265137,1850300.0,,,,,
2025-02-21,11.31999969482422,13.729999542236328,11.260000228881836,12.850000381469728,2643400.0,,,,,
2025-02-24,9.699999809265137,11.18000030517578,9.630000114440918,11.06999969482422,2917400.0,,,,,
2025-02-25,9.15999984741211,9.81999969482422,8.640000343322754,9.600000381469728,2049700.0,,,,,
2025-02-26,9.859999656677246,10.4399995803833,9.520000457763672,10.010000228881836,2283900.0,,,,,
2025-02-27,9.989999771118164,12.100000381469728,9.699999809265137,10.350000381469728,4043700.0,,,,,
2025-02-28,10.850000381469728,11.4399995803833,9.130000114440918,9.510000228881836,2639000.0,,,,,
2025-03-03,9.56999969482422,11.859999656677246,9.539999961853027,11.550000190734863,2168800.0,,,,,
2025-03-04,10.869999885559082,11.329999923706056,9.329999923706056,9.34000015258789,2676800.0,,,,,
2025-03-05,10.210000038146973,10.899999618530272,9.81999969482422,10.81999969482422,2160500.0,,,,,
2025-03-06,9.170000076293944,10.06999969482422,9.100000381469728,9.8100004196167,1934500.0,,,,,
2025-03-07,9.300000190734863,9.619999885559082,8.699999809265137,9.31999969482422,1439400.0,,,,,
2025-03-10,7.869999885559082,9.270000457763672,7.519999980926514,8.949999809265137,2754800.0,,,,,
2025-03-11,8.289999961853027,8.489999771118164,7.809999942779541,8.0,1542200.0,,,,,
2025-03-12,8.630000114440918,9.130000114440918,8.390000343322754,8.859999656677246,1568800.0,,,,,
2025-03-13,8.15999984741211,8.630000114440918,8.069999694824219,8.569999694824219,677000.0,,,,,
2025-03-14,9.350000381469728,9.369999885559082,8.510000228881836,8.510000228881836,1350700.0,,,,,
2025-03-17,9.470000267028809,10.100000381469728,9.270000457763672,9.779999732971191,1621400.0,,,,,
2025-03-18,9.210000038146973,9.5600004196167,8.760000228881836,9.25,914100.0,,,,,
2025-03-19,9.90999984741211,10.289999961853027,9.18000030517578,9.40999984741211,1184500.0,,,,,
2025-03-20,9.420000076293944,10.100000381469728,9.359999656677246,9.68000030517578,1132000.0,,,,,
2025-03-21,8.949999809265137,9.239999771118164,8.75,9.010000228881836,872300.0,,,,,
2025-03-24,9.449999809265137,9.729999542236328,9.010000228881836,9.34000015258789,921100.0,,,,,
2025-03-25,8.4399995803833,9.399999618530272,8.3100004196167,9.34000015258789,1449500.0,,,,,
2025-03-26,7.980000019073486,8.739999771118164,7.800000190734863,8.510000228881836,1015400.0,,,,,
2025-03-27,7.730000019073486,8.100000381469727,7.659999847412109,8.100000381469727,859700.0,,,,,
2025-03-28,7.190000057220459,7.889999866485596,7.039999961853027,7.75,1268100.0,,,,,
2025-03-31,7.460000038146973,7.480000019073486,6.71999979019165,6.849999904632568,1859600.0,,,,,
2025-04-01,7.429999828338623,7.820000171661377,6.940000057220459,7.480000019073486,1262200.0,,,,,
2025-04-02,7.900000095367432,7.920000076293945,7.110000133514404,7.150000095367432,811500.0,,,,,
2025-04-03,7.460000038146973,7.550000190734863,7.099999904632568,7.110000133514404,757500.0,,,,,
2025-04-04,6.820000171661377,7.130000114440918,6.099999904632568,6.949999809265137,1592700.0,,,,,
2025-04-07,6.989999771118164,7.679999828338623,6.190000057220459,6.260000228881836,1588600.0,,,,,
2025-04-08,6.730000019073486,7.550000190734863,6.550000190734863,7.480000019073486,1162100.0,,,,,
2025-04-09,7.539999961853027,7.920000076293945,6.599999904632568,6.690000057220459,1366600.0,,,,,
2025-04-10,7.539999961853027,8.140000343322754,7.179999828338623,7.199999809265137,1306700.0,,,,,
2025-04-11,8.050000190734863,8.119999885559082,7.599999904632568,7.599999904632568,1087300.0,,,,,
2025-04-14,7.599999904632568,8.4399995803833,7.570000171661377,8.300000190734863,1059700.0,,,,,
2025-04-15,7.409999847412109,7.929999828338623,7.28000020980835,7.579999923706055,727800.0,,,,,
2025-04-16,7.260000228881836,7.619999885559082,7.119999885559082,7.21999979019165,490200.0,,,,,
2025-04-17,7.5,7.650000095367432,7.300000190734863,7.420000076293945,462500.0,,,,,
2025-04-21,7.099999904632568,7.420000076293945,6.849999904632568,7.360000133514404,651300.0,,,,,
2025-04-22,7.960000038146973,7.96999979019165,7.25,7.25,832000.0,,,,,
2025-04-23,8.34000015258789,8.609999656677246,8.229999542236328,8.350000381469727,861000.0,,,,,
2025-04-24,8.850000381469727,8.890000343322754,8.399999618530273,8.399999618530273,693200.0,,,,,
2025-04-25,9.029999732971191,9.029999732971191,8.649999618530273,8.8100004196167,550700.0,,,,,
2025-04-28,9.15999984741211,9.350000381469728,8.609999656677246,9.130000114440918,761000.0,,,,,
2025-04-29,9.210000038146973,9.289999961853027,8.890000343322754,9.100000381469728,376100.0,,,,,
2025-04-30,8.960000038146973,9.06999969482422,8.520000457763672,8.949999809265137,346200.0,,,,,
2025-05-01,9.34000015258789,9.529999732971191,8.9399995803833,9.130000114440918,562500.0,,,,,
2025-05-02,9.260000228881836,9.890000343322754,9.260000228881836,9.729999542236328,673500.0,,,,,
2025-05-05,9.1899995803833,9.359999656677246,8.899999618530273,9.09000015258789,438700.0,,,,,
2025-05-06,9.6899995803833,9.800000190734863,8.850000381469727,8.949999809265137,970600.0,,,,,
2025-05-07,9.350000381469728,9.649999618530272,9.210000038146973,9.600000381469728,489500.0,,,,,
2025-05-08,9.710000038146973,9.920000076293944,9.390000343322754,9.65999984741211,644300.0,,,,,
2025-05-09,9.539999961853027,10.050000190734863,9.420000076293944,9.8100004196167,570700.0,,,,,
2025-05-12,10.93000030517578,11.079999923706056,9.550000190734863,10.149999618530272,1620300.0,,,,,
2025-05-13,11.3100004196167,12.1899995803833,10.699999809265137,10.699999809265137,1452500.0,,,,,
2025-05-14,11.25,12.640000343322754,11.18000030517578,11.579999923706056,1469900.0,,,,,
2025-05-15,10.9399995803833,11.039999961853027,10.609999656677246,10.739999771118164,708000.0,,,,,
2025-05-16,10.369999885559082,11.489999771118164,10.300000190734863,11.050000190734863,1148000.0,,,,,
2025-05-19,10.260000228881836,10.270000457763672,9.720000267028809,9.960000038146973,823600.0,,,,,
2025-05-20,10.010000228881836,10.449999809265137,9.890000343322754,10.329999923706056,552100.0,,,,,
2025-05-21,10.170000076293944,10.859999656677246,9.81999969482422,9.890000343322754,1267500.0,,,,,
2025-05-22,10.65999984741211,10.880000114440918,9.899999618530272,10.1899995803833,1134100.0,,,,,
2025-05-23,15.199999809265137,16.139999389648438,11.600000381469728,12.06999969482422,19607200.0,,,,,
2025-05-27,16.34000015258789,16.489999771118164,14.869999885559082,15.539999961853027,5040800.0,,,,,
2025-05-28,16.719999313354492,17.700000762939453,16.1200008392334,16.15999984741211,4394200.0,,,,,
2025-05-29,14.949999809265137,17.139999389648438,14.220000267028809,17.049999237060547,3516300.0,,,,,
2025-05-30,15.050000190734863,15.300000190734863,13.899999618530272,14.5,2196200.0,,,,,
2025-06-02,14.210000038146973,16.25,13.6899995803833,15.0600004196167,2344500.0,,,,,
2025-06-03,14.81999969482422,16.440000534057617,14.06999969482422,15.729999542236328,2963100.0,,,,,
2025-06-04,15.619999885559082,15.640000343322754,13.949999809265137,14.829999923706056,1622100.0,,,,,
2025-06-05,14.6899995803833,16.739999771118164,14.350000381469728,15.699999809265137,1838800.0,,,,,
2025-06-06,15.75,15.760000228881836,14.199999809265137,14.699999809265137,1754800.0,,,,,
2025-06-09,15.729999542236328,16.299999237060547,15.25,16.260000228881836,1590000.0,,,,,
2025-06-10,13.43000030517578,16.649999618530273,13.170000076293944,16.139999389648438,3758500.0,,,,,
2025-06-11,14.260000228881836,15.09000015258789,13.510000228881836,13.739999771118164,3442400.0,,,,,
2025-06-12,13.600000381469728,14.390000343322754,13.600000381469728,14.0,1262600.0,,,,,
2025-06-13,12.899999618530272,13.600000381469728,12.649999618530272,12.789999961853027,1658100.0,,,,,
2025-06-16,13.43000030517578,14.289999961853027,13.25,13.619999885559082,1698400.0,,,,,
2025-06-17,13.029999732971191,13.869999885559082,12.93000030517578,13.600000381469728,1169100.0,,,,,
2025-06-18,13.050000190734863,13.300000190734863,12.75,13.109999656677246,1010900.0,,,,,
2025-06-20,13.329999923706056,13.460000038146973,12.760000228881836,13.220000267028809,2035100.0,,,,,
2025-06-23,12.65999984741211,13.270000457763672,12.010000228881836,13.260000228881836,1664500.0,,,,,
2025-06-24,14.630000114440918,14.6899995803833,12.920000076293944,12.9399995803833,2426900.0,,,,,
2025-06-25,13.8100004196167,14.710000038146973,13.800000190734863,14.640000343322754,1356500.0,,,,,
2025-06-26,13.5600004196167,14.09000015258789,13.350000381469728,14.06999969482422,995400.0,,,,,
2025-06-27,13.300000190734863,14.100000381469728,12.899999618530272,13.979999542236328,4518900.0,,,,,
2025-06-30,13.369999885559082,13.859999656677246,13.050000190734863,13.380000114440918,981100.0,,,,,
2025-07-01,12.670000076293944,13.279999732971191,12.449999809265137,13.210000038146973,1700000.0,,,,,
2025-07-02,12.550000190734863,12.770000457763672,12.329999923706056,12.699999809265137,1286100.0,,,,,
2025-07-03,12.779999732971191,12.850000381469728,12.369999885559082,12.600000381469728,639100.0,,,,,
2025-07-07,12.920000076293944,13.18000030517578,12.220000267028809,12.8100004196167,1302900.0,,,,,
2025-07-08,12.119999885559082,13.289999961853027,11.800000190734863,13.140000343322754,2119400.0,,,,,
2025-07-09,12.119999885559082,12.25,11.649999618530272,12.25,961400.0,,,,,
2025-07-10,12.130000114440918,12.329999923706056,11.640000343322754,12.119999885559082,1271600.0,,,,,
2025-07-11,11.970000267028809,12.510000228881836,11.970000267028809,12.079999923706056,945300.0,,,,,
2025-07-14,13.9399995803833,14.109999656677246,11.68000030517578,11.9399995803833,2282400.0,,,,,
2025-07-15,13.369999885559082,14.0,13.210000038146973,14.0,1626900.0,,,,,
2025-07-16,14.520000457763672,14.729999542236328,12.979999542236328,13.460000038146973,2321800.0,,,,,
2025-07-17,14.890000343322754,14.920000076293944,14.039999961853027,14.65999984741211,1665000.0,,,,,
