Date,Close,High,Low,Open,Volume,"('Close', 'UPST')","('High', 'UPST')","('Low', 'UPST')","('Open', 'UPST')","('Volume', 'UPST')"
2024-06-03,24.1200008392334,25.5,23.707000732421875,25.479999542236328,3884000.0,,,,,
2024-06-04,24.51000022888184,25.40999984741211,24.299999237060547,24.459999084472656,4209700.0,,,,,
2024-06-05,26.43000030517578,26.77899932861328,24.420000076293945,24.725000381469727,6303000.0,,,,,
2024-06-06,26.8700008392334,26.8799991607666,25.725000381469727,26.035999298095703,4295200.0,,,,,
2024-06-07,24.59000015258789,25.690000534057617,24.239999771118164,25.26000022888184,7148000.0,,,,,
2024-06-10,23.81999969482422,24.450000762939453,23.76000022888184,24.007999420166016,3476100.0,,,,,
2024-06-11,24.31999969482422,24.34000015258789,23.30500030517578,23.729999542236328,3114400.0,,,,,
2024-06-12,24.979999542236328,27.2189998626709,24.65999984741211,25.920000076293945,11141200.0,,,,,
2024-06-13,23.06999969482422,25.239999771118164,22.899999618530277,25.15999984741211,8039800.0,,,,,
2024-06-14,22.38999938964844,23.049999237060547,22.26000022888184,23.049999237060547,4503300.0,,,,,
2024-06-17,22.38999938964844,22.790000915527344,21.770000457763672,22.26000022888184,4318600.0,,,,,
2024-06-18,22.21999931335449,22.790000915527344,22.030000686645508,22.229999542236328,3039400.0,,,,,
2024-06-20,21.8799991607666,22.600000381469727,21.84499931335449,22.25,4180900.0,,,,,
2024-06-21,21.63999938964844,21.81999969482422,21.26000022888184,21.670000076293945,4077100.0,,,,,
2024-06-24,23.21999931335449,23.61000061035156,21.68000030517578,21.68000030517578,4902300.0,,,,,
2024-06-25,22.559999465942383,23.149999618530277,22.26000022888184,23.0,3194900.0,,,,,
2024-06-26,23.0,23.31999969482422,22.21999931335449,22.46999931335449,3214500.0,,,,,
2024-06-27,23.61000061035156,23.61000061035156,22.6299991607666,22.93000030517578,2833700.0,,,,,
2024-06-28,23.59000015258789,24.06999969482422,23.15999984741211,23.83799934387207,4183100.0,,,,,
2024-07-01,22.899999618530277,23.670000076293945,22.8700008392334,23.6299991607666,2982800.0,,,,,
2024-07-02,22.96999931335449,23.209999084472656,22.309999465942383,22.8700008392334,2932700.0,,,,,
2024-07-03,23.06999969482422,23.479999542236328,22.899999618530277,23.200000762939453,1642400.0,,,,,
2024-07-05,23.200000762939453,23.459999084472656,22.6299991607666,23.0,2638000.0,,,,,
2024-07-08,23.21999931335449,24.149999618530277,23.18000030517578,23.40999984741211,2838500.0,,,,,
2024-07-09,24.239999771118164,24.38999938964844,22.850000381469727,23.239999771118164,3480800.0,,,,,
2024-07-10,24.81999969482422,24.84499931335449,23.84000015258789,24.63999938964844,3635200.0,,,,,
2024-07-11,26.920000076293945,26.989999771118164,25.530000686645508,26.100000381469727,8725200.0,,,,,
2024-07-12,27.11000061035156,27.549999237060547,26.301000595092773,26.88999938964844,6053500.0,,,,,
2024-07-15,29.959999084472656,31.25,27.475000381469727,27.76799964904785,15678200.0,,,,,
2024-07-16,31.959999084472656,32.36000061035156,29.31999969482422,30.21999931335449,9564500.0,,,,,
2024-07-17,30.90999984741211,32.779998779296875,30.209999084472656,30.82999992370605,7486000.0,,,,,
2024-07-18,28.40999984741211,31.51000022888184,28.209999084472656,30.825000762939453,8455300.0,,,,,
2024-07-19,27.790000915527344,29.01000022888184,27.6299991607666,28.07999992370605,4627200.0,,,,,
2024-07-22,27.649999618530277,28.899999618530277,27.020000457763672,28.149999618530277,4255600.0,,,,,
2024-07-23,27.6299991607666,28.32999992370605,27.25,27.5,2726000.0,,,,,
2024-07-24,25.020000457763672,27.780000686645508,24.815000534057617,27.149999618530277,5783700.0,,,,,
2024-07-25,25.76000022888184,26.316999435424805,24.71999931335449,25.15999984741211,4412500.0,,,,,
2024-07-26,26.11000061035156,27.09499931335449,25.97100067138672,26.98500061035156,3934200.0,,,,,
2024-07-29,26.049999237060547,27.729999542236328,25.739999771118164,26.309999465942383,4393600.0,,,,,
2024-07-30,26.030000686645508,26.979999542236328,24.8700008392334,26.31999969482422,4136500.0,,,,,
2024-07-31,27.93000030517578,29.399999618530277,27.13999938964844,27.59000015258789,10318700.0,,,,,
2024-08-01,25.399999618530277,28.16900062561035,25.020000457763672,28.0,7176100.0,,,,,
2024-08-02,23.76000022888184,24.559999465942383,23.549999237060547,24.20199966430664,5209000.0,,,,,
2024-08-05,23.815000534057617,24.51000022888184,20.600000381469727,20.979999542236328,8130900.0,,,,,
2024-08-06,23.8700008392334,24.56999969482422,23.200000762939453,23.96999931335449,8194700.0,,,,,
2024-08-07,33.29999923706055,36.400001525878906,28.84000015258789,30.0,46522500.0,,,,,
2024-08-08,34.209999084472656,35.290000915527344,32.279998779296875,33.560001373291016,12796600.0,,,,,
2024-08-09,36.25,38.5,32.81999969482422,34.61000061035156,17062500.0,,,,,
2024-08-12,34.18000030517578,36.09999847412109,33.7599983215332,35.38999938964844,8275200.0,,,,,
2024-08-13,37.83000183105469,38.08000183105469,34.75,35.224998474121094,9445000.0,,,,,
2024-08-14,36.08000183105469,38.91999816894531,36.040000915527344,38.59000015258789,7122700.0,,,,,
2024-08-15,36.59000015258789,38.25,36.119998931884766,36.88999938964844,7388800.0,,,,,
2024-08-16,36.810001373291016,38.5099983215332,35.5099983215332,36.41999816894531,7619000.0,,,,,
2024-08-19,40.470001220703125,40.66999816894531,36.77000045776367,37.0,9250700.0,,,,,
2024-08-20,38.380001068115234,40.869998931884766,37.90999984741211,40.150001525878906,6722600.0,,,,,
2024-08-21,40.63999938964844,40.86000061035156,38.060001373291016,38.93000030517578,6815000.0,,,,,
2024-08-22,39.709999084472656,41.09999847412109,39.150001525878906,40.650001525878906,6088500.0,,,,,
2024-08-23,42.0,42.34999847412109,39.79999923706055,40.02000045776367,8195100.0,,,,,
2024-08-26,43.150001525878906,44.150001525878906,41.11000061035156,42.43999862670898,6659600.0,,,,,
2024-08-27,44.11000061035156,44.31999969482422,41.59999847412109,42.56999969482422,6034100.0,,,,,
2024-08-28,42.08000183105469,44.5,41.053001403808594,43.79999923706055,6221400.0,,,,,
2024-08-29,42.79999923706055,45.709999084472656,42.72100067138672,43.72999954223633,7338200.0,,,,,
2024-08-30,42.5,44.02999877929688,41.4640007019043,42.900001525878906,5167900.0,,,,,
2024-09-03,38.2599983215332,41.77000045776367,38.150001525878906,41.77000045776367,5917800.0,,,,,
2024-09-04,36.33000183105469,38.88999938964844,36.0,37.56999969482422,6294800.0,,,,,
2024-09-05,35.720001220703125,37.790000915527344,35.48199844360352,36.43999862670898,4876400.0,,,,,
2024-09-06,34.400001525878906,36.845001220703125,33.77000045776367,36.290000915527344,6141700.0,,,,,
2024-09-09,35.189998626708984,36.09000015258789,34.54999923706055,34.86800003051758,4102100.0,,,,,
2024-09-10,33.65999984741211,35.2599983215332,31.920000076293945,35.04999923706055,6608400.0,,,,,
2024-09-11,35.13999938964844,35.29999923706055,32.810001373291016,33.5,4728800.0,,,,,
2024-09-12,36.09000015258789,37.22999954223633,34.75,35.13999938964844,5006800.0,,,,,
2024-09-13,38.02999877929688,38.119998931884766,36.29999923706055,36.470001220703125,5833200.0,,,,,
2024-09-16,35.119998931884766,36.77999877929688,32.7400016784668,34.41999816894531,17769800.0,,,,,
2024-09-17,37.68999862670898,38.36800003051758,34.599998474121094,35.2400016784668,14279500.0,,,,,
2024-09-18,38.310001373291016,40.380001068115234,36.89500045776367,37.380001068115234,11575700.0,,,,,
2024-09-19,40.0,41.4900016784668,38.369998931884766,40.34000015258789,10618400.0,,,,,
2024-09-20,39.7400016784668,40.79999923706055,39.02799987792969,39.9900016784668,7024100.0,,,,,
2024-09-23,38.52999877929688,40.34000015258789,38.11000061035156,40.0,5796000.0,,,,,
2024-09-24,37.63999938964844,38.63999938964844,36.13999938964844,38.43999862670898,6558400.0,,,,,
2024-09-25,39.54999923706055,41.70000076293945,38.61100006103516,38.75,11813900.0,,,,,
2024-09-26,40.88999938964844,41.2400016784668,38.2140007019043,40.119998931884766,8443400.0,,,,,
2024-09-27,40.84999847412109,42.54999923706055,39.720001220703125,41.709999084472656,6802300.0,,,,,
2024-09-30,40.0099983215332,41.70000076293945,39.59999847412109,40.31999969482422,4445100.0,,,,,
2024-10-01,37.77999877929688,40.34000015258789,37.650001525878906,40.34000015258789,5213200.0,,,,,
2024-10-02,38.93999862670898,39.380001068115234,37.40999984741211,37.619998931884766,4641600.0,,,,,
2024-10-03,38.93999862670898,39.290000915527344,37.459999084472656,38.470001220703125,3760700.0,,,,,
2024-10-04,41.29999923706055,41.5,37.970001220703125,39.900001525878906,7917800.0,,,,,
2024-10-07,41.02000045776367,42.41999816894531,40.27000045776367,41.27999877929688,6121000.0,,,,,
2024-10-08,42.88999938964844,43.19400024414063,40.58000183105469,40.68999862670898,6913300.0,,,,,
2024-10-09,43.02999877929688,43.63999938964844,42.02999877929688,42.970001220703125,5151100.0,,,,,
2024-10-10,43.18000030517578,44.5099983215332,41.709999084472656,42.459999084472656,5360700.0,,,,,
2024-10-11,47.02000045776367,47.34999847412109,42.70000076293945,42.90999984741211,8278300.0,,,,,
2024-10-14,54.06999969482422,56.08000183105469,48.540000915527344,48.68999862670898,20097200.0,,,,,
2024-10-15,52.90999984741211,57.400001525878906,52.88999938964844,54.0,12481400.0,,,,,
2024-10-16,54.380001068115234,54.970001220703125,50.4739990234375,52.88999938964844,7322500.0,,,,,
2024-10-17,52.04999923706055,54.36000061035156,49.68999862670898,54.09999847412109,6905000.0,,,,,
2024-10-18,53.130001068115234,54.29999923706055,51.65999984741211,52.709999084472656,6312000.0,,,,,
2024-10-21,52.540000915527344,54.43000030517578,51.59999847412109,53.810001373291016,5419700.0,,,,,
2024-10-22,51.959999084472656,53.92499923706055,51.470001220703125,52.2400016784668,4576200.0,,,,,
2024-10-23,49.75,52.79999923706055,49.0099983215332,51.5,5246700.0,,,,,
2024-10-24,51.09000015258789,54.470001220703125,50.310001373291016,51.400001525878906,7154200.0,,,,,
2024-10-25,50.58000183105469,52.5,50.540000915527344,51.2599983215332,4281500.0,,,,,
2024-10-28,51.97999954223633,53.59999847412109,50.79999923706055,51.70000076293945,5378900.0,,,,,
2024-10-29,50.41999816894531,51.63999938964844,48.08000183105469,51.18999862670898,6514600.0,,,,,
2024-10-30,51.130001068115234,53.150001525878906,49.900001525878906,49.9900016784668,4680500.0,,,,,
2024-10-31,48.68000030517578,51.060001373291016,48.650001525878906,50.69499969482422,3463900.0,,,,,
2024-11-01,48.47999954223633,50.0,47.619998931884766,49.09999847412109,3719200.0,,,,,
2024-11-04,47.2400016784668,49.59999847412109,47.08000183105469,48.65999984741211,3009200.0,,,,,
2024-11-05,50.59999847412109,52.0,48.02999877929688,48.2599983215332,6668200.0,,,,,
2024-11-06,53.97999954223633,54.47999954223633,51.90999984741211,53.68999862670898,7246200.0,,,,,
2024-11-07,55.470001220703125,57.27000045776367,53.40999984741211,54.25,12705500.0,,,,,
2024-11-08,81.0,82.25,64.58999633789062,65.2699966430664,39961500.0,,,,,
2024-11-11,77.4800033569336,86.06999969482422,76.62999725341797,79.38999938964844,16474200.0,,,,,
2024-11-12,69.43000030517578,72.3499984741211,65.1500015258789,71.0999984741211,19378400.0,,,,,
2024-11-13,67.80000305175781,72.77899932861328,67.38400268554688,70.20999908447266,11270200.0,,,,,
2024-11-14,67.38500213623047,68.43000030517578,65.70999908447266,68.2300033569336,5727600.0,,,,,
2024-11-15,68.36000061035156,69.6500015258789,64.5999984741211,67.68000030517578,6473200.0,,,,,
2024-11-18,68.2699966430664,73.94000244140625,67.5,68.55999755859375,7773300.0,,,,,
2024-11-19,71.11000061035156,71.5,67.18000030517578,67.5199966430664,5299900.0,,,,,
2024-11-20,70.4000015258789,73.94000244140625,68.5999984741211,71.38999938964844,5278500.0,,,,,
