Date,Close,High,Low,Open,Volume,"('Close', 'ICU')","('High', 'ICU')","('Low', 'ICU')","('Open', 'ICU')","('Volume', 'ICU')"
2024-06-03,9.0,9.625,8.800000190734863,9.625,56444.0,,,,,
2024-06-04,8.875,9.149999618530272,8.25,9.0,55972.0,,,,,
2024-06-05,8.850000381469727,8.949999809265137,8.5,8.625,46384.0,,,,,
2024-06-06,5.375,7.849999904632568,5.0,7.849999904632568,429344.0,,,,,
2024-06-07,5.474999904632568,6.300000190734863,4.650000095367432,5.25,296228.0,,,,,
2024-06-10,4.210000038146973,4.880000114440918,3.829999923706055,4.880000114440918,389900.0,,,,,
2024-06-11,4.179999828338623,4.639999866485596,3.983999967575073,4.289999961853027,252200.0,,,,,
2024-06-12,3.740000009536743,4.065999984741211,3.617000102996826,4.0,263800.0,,,,,
2024-06-13,3.5299999713897705,3.7200000286102295,3.5199999809265137,3.690000057220459,154900.0,,,,,
2024-06-14,3.849999904632568,3.859999895095825,3.25,3.559999942779541,202400.0,,,,,
2024-06-17,3.900000095367432,4.739999771118164,3.690000057220459,3.690000057220459,381900.0,,,,,
2024-06-18,4.119999885559082,4.409999847412109,3.880000114440918,3.890000104904175,168500.0,,,,,
2024-06-20,5.28000020980835,5.360000133514404,4.119999885559082,4.300000190734863,459800.0,,,,,
2024-06-21,7.210000038146973,7.739999771118164,5.420000076293945,5.429999828338623,3681300.0,,,,,
2024-06-24,7.940000057220459,9.25,7.400000095367432,7.420000076293945,1862700.0,,,,,
2024-06-25,6.360000133514404,8.5,6.309999942779541,7.980000019073486,535400.0,,,,,
2024-06-26,7.559999942779541,8.550000190734863,6.482999801635742,6.53000020980835,859800.0,,,,,
2024-06-27,6.889999866485596,7.967999935150146,6.829999923706055,7.769999980926514,295300.0,,,,,
2024-06-28,7.590000152587891,7.71999979019165,6.650000095367432,6.860000133514404,221300.0,,,,,
2024-07-01,9.34000015258789,10.303000450134276,7.929999828338623,7.929999828338623,748900.0,,,,,
2024-07-02,8.869999885559082,9.595000267028809,8.336999893188477,9.550000190734863,221400.0,,,,,
2024-07-03,9.109999656677246,9.890000343322754,8.609999656677246,9.229999542236328,301400.0,,,,,
2024-07-05,9.539999961853027,9.960000038146973,8.8100004196167,9.010000228881836,223500.0,,,,,
2024-07-08,11.539999961853027,11.640000343322754,9.609999656677246,9.609999656677246,462700.0,,,,,
2024-07-09,13.0,13.847000122070312,11.314000129699709,11.40999984741211,449500.0,,,,,
2024-07-10,8.069999694824219,9.68000030517578,7.699999809265137,9.279999732971191,1116800.0,,,,,
2024-07-11,7.659999847412109,8.420000076293945,7.400000095367432,8.0,376000.0,,,,,
2024-07-12,8.600000381469727,8.880000114440918,7.929999828338623,8.279999732971191,422200.0,,,,,
2024-07-15,7.300000190734863,8.640000343322754,7.09499979019165,8.529999732971191,452100.0,,,,,
2024-07-16,7.789999961853027,7.980000019073486,7.159999847412109,7.360000133514404,394800.0,,,,,
2024-07-17,7.769999980926514,8.1899995803833,7.610000133514404,7.71999979019165,181100.0,,,,,
2024-07-18,7.28000020980835,7.889999866485596,7.199999809265137,7.789999961853027,158700.0,,,,,
2024-07-19,7.369999885559082,7.460000038146973,7.130000114440918,7.21999979019165,74400.0,,,,,
2024-07-22,6.849999904632568,7.480000019073486,6.570000171661377,7.340000152587891,178600.0,,,,,
2024-07-23,7.519999980926514,7.829999923706055,6.800000190734863,6.820000171661377,423000.0,,,,,
2024-07-24,7.0,7.400000095367432,6.820000171661377,7.170000076293945,170900.0,,,,,
2024-07-25,7.889999866485596,7.940000057220459,7.0,7.0,205500.0,,,,,
2024-07-26,8.800000190734863,9.539999961853027,7.760000228881836,7.860000133514404,485100.0,,,,,
2024-07-29,8.859999656677246,9.5600004196167,8.75,8.829999923706055,200800.0,,,,,
2024-07-30,8.350000381469727,9.100000381469728,8.1899995803833,9.100000381469728,100400.0,,,,,
2024-07-31,8.800000190734863,8.970000267028809,8.15999984741211,8.199999809265137,79600.0,,,,,
2024-08-01,8.279999732971191,9.086999893188477,8.119999885559082,9.0,80000.0,,,,,
2024-08-02,8.220000267028809,8.470000267028809,7.619999885559082,8.0,135300.0,,,,,
2024-08-05,7.550000190734863,7.989999771118164,7.309999942779541,7.5,78100.0,,,,,
2024-08-06,8.0,8.170000076293945,7.5,7.929999828338623,74900.0,,,,,
2024-08-07,7.800000190734863,8.376999855041504,7.710000038146973,8.229999542236328,60800.0,,,,,
2024-08-08,7.840000152587891,7.960000038146973,7.550000190734863,7.809999942779541,44500.0,,,,,
2024-08-09,7.429999828338623,7.929999828338623,7.360000133514404,7.869999885559082,70100.0,,,,,
2024-08-12,7.269999980926514,7.5,7.050000190734863,7.5,53200.0,,,,,
2024-08-13,6.070000171661377,7.269999980926514,6.010000228881836,7.269999980926514,303100.0,,,,,
2024-08-14,5.010000228881836,5.605000019073486,4.800000190734863,5.039999961853027,251500.0,,,,,
2024-08-15,6.179999828338623,6.368000030517578,5.090000152587891,5.090000152587891,208700.0,,,,,
2024-08-16,6.510000228881836,6.900000095367432,6.010000228881836,6.010000228881836,136700.0,,,,,
2024-08-19,6.300000190734863,6.820000171661377,6.150000095367432,6.460000038146973,91400.0,,,,,
2024-08-20,6.050000190734863,6.320000171661377,5.997000217437744,6.25,62000.0,,,,,
2024-08-21,6.210000038146973,6.429999828338623,5.659999847412109,5.760000228881836,89800.0,,,,,
2024-08-22,6.380000114440918,6.489999771118164,6.159999847412109,6.300000190734863,56900.0,,,,,
2024-08-23,6.400000095367432,6.650000095367432,6.369999885559082,6.389999866485596,74800.0,,,,,
2024-08-26,5.710000038146973,6.5,5.599999904632568,6.5,100400.0,,,,,
2024-08-27,5.429999828338623,5.739999771118164,5.260000228881836,5.670000076293945,107900.0,,,,,
2024-08-28,5.159999847412109,5.480000019073486,5.0,5.440000057220459,62000.0,,,,,
2024-08-29,5.28000020980835,5.429999828338623,5.079999923706055,5.079999923706055,22400.0,,,,,
2024-08-30,4.929999828338623,5.355000019073486,4.763000011444092,5.340000152587891,82700.0,,,,,
2024-09-03,4.889999866485596,5.090000152587891,4.690000057220459,4.980000019073486,59500.0,,,,,
2024-09-04,5.25,5.489999771118164,4.869999885559082,4.880000114440918,78000.0,,,,,
2024-09-05,4.980000019073486,5.230000019073486,4.880000114440918,5.170000076293945,59600.0,,,,,
2024-09-06,4.840000152587891,5.150000095367432,4.75,5.039999961853027,23600.0,,,,,
2024-09-09,5.28000020980835,5.360000133514404,4.809999942779541,4.809999942779541,31600.0,,,,,
2024-09-10,5.570000171661377,5.789999961853027,5.190000057220459,5.190000057220459,42800.0,,,,,
2024-09-11,5.190000057220459,5.5,5.03000020980835,5.5,61500.0,,,,,
2024-09-12,5.170000076293945,5.340000152587891,5.070000171661377,5.25,28900.0,,,,,
2024-09-13,4.894999980926514,5.309999942779541,4.860000133514404,5.039999961853027,71200.0,,,,,
2024-09-16,4.869999885559082,5.170000076293945,4.550000190734863,4.929999828338623,71700.0,,,,,
2024-09-17,5.070000171661377,5.170000076293945,4.909999847412109,5.0,35900.0,,,,,
2024-09-18,4.920000076293945,5.21999979019165,4.880000114440918,4.96999979019165,71600.0,,,,,
2024-09-19,4.960000038146973,5.122000217437744,4.889999866485596,5.0,21000.0,,,,,
2024-09-20,4.53000020980835,4.960999965667725,4.53000020980835,4.900000095367432,101100.0,,,,,
2024-09-23,4.739999771118164,4.769999980926514,4.550000190734863,4.650000095367432,37500.0,,,,,
2024-09-24,4.789999961853027,4.96999979019165,4.659999847412109,4.670000076293945,37900.0,,,,,
2024-09-25,4.489999771118164,4.849999904632568,4.420000076293945,4.820000171661377,66200.0,,,,,
2024-09-26,4.059999942779541,4.559000015258789,4.059999942779541,4.489999771118164,137700.0,,,,,
2024-09-27,4.28000020980835,4.489999771118164,3.9600000381469727,4.050000190734863,75800.0,,,,,
2024-09-30,4.260000228881836,4.460000038146973,4.159999847412109,4.340000152587891,42000.0,,,,,
2024-10-01,4.090000152587891,4.260000228881836,4.0,4.199999809265137,48800.0,,,,,
2024-10-02,4.289999961853027,4.300000190734863,4.059999942779541,4.059999942779541,24700.0,,,,,
2024-10-03,4.289999961853027,4.369999885559082,4.289999961853027,4.300000190734863,16800.0,,,,,
2024-10-04,4.28000020980835,4.380000114440918,4.099999904632568,4.380000114440918,52300.0,,,,,
2024-10-07,4.059999942779541,4.260000228881836,3.930000066757202,4.260000228881836,96400.0,,,,,
2024-10-08,3.940000057220459,4.28000020980835,3.900000095367432,4.079999923706055,61800.0,,,,,
2024-10-09,4.0,4.099999904632568,3.900000095367432,4.050000190734863,33100.0,,,,,
2024-10-10,3.950000047683716,4.034999847412109,3.822999954223633,3.900000095367432,29400.0,,,,,
2024-10-11,4.059999942779541,4.179999828338623,3.901999950408936,3.9800000190734863,48100.0,,,,,
2024-10-14,4.099999904632568,4.110000133514404,4.0,4.0,27700.0,,,,,
2024-10-15,4.099999904632568,4.238999843597412,4.010000228881836,4.138999938964844,56700.0,,,,,
2024-10-16,4.199999809265137,4.269999980926514,4.110000133514404,4.110000133514404,52800.0,,,,,
2024-10-17,4.019999980926514,4.28000020980835,3.920000076293945,4.190000057220459,54300.0,,,,,
2024-10-18,4.099999904632568,4.28000020980835,4.019999980926514,4.019999980926514,43000.0,,,,,
2024-10-21,4.050000190734863,4.199999809265137,4.013000011444092,4.090000152587891,107400.0,,,,,
2024-10-22,4.050000190734863,4.199999809265137,4.019999980926514,4.03000020980835,70000.0,,,,,
2024-10-23,3.839999914169312,4.21999979019165,3.829999923706055,4.050000190734863,86900.0,,,,,
2024-10-24,3.650000095367432,4.010000228881836,3.619999885559082,4.0,121400.0,,,,,
2024-10-25,3.569999933242798,3.7899999618530273,3.5,3.7699999809265137,152500.0,,,,,
2024-10-28,3.559999942779541,3.7899999618530273,3.5299999713897705,3.7899999618530273,65100.0,,,,,
2024-10-29,3.3499999046325684,3.569999933242798,3.3499999046325684,3.5299999713897705,92000.0,,,,,
2024-10-30,3.259999990463257,3.4590001106262207,3.259999990463257,3.380000114440918,72100.0,,,,,
2024-10-31,3.0999999046325684,3.390000104904175,3.009999990463257,3.2699999809265137,141200.0,,,,,
2024-11-01,3.0299999713897705,3.188999891281128,2.900000095367432,3.150000095367432,211100.0,,,,,
2024-11-04,2.819999933242798,3.052000045776367,2.7699999809265137,3.0,124500.0,,,,,
2024-11-05,2.680000066757202,2.940999984741211,2.5999999046325684,2.809999942779541,216700.0,,,,,
2024-11-06,2.5999999046325684,2.900000095367432,2.3989999294281006,2.859999895095825,1328700.0,,,,,
2024-11-07,2.5,2.624000072479248,2.400000095367432,2.5999999046325684,227300.0,,,,,
