Date,Close,High,Low,Open,Volume,"('Close', 'PRTS')","('High', 'PRTS')","('Low', 'PRTS')","('Open', 'PRTS')","('Volume', 'PRTS')"
2024-08-22,0.8199999928474426,0.8600000143051147,0.8199999928474426,0.8500000238418579,384200.0,,,,,
2024-08-23,0.8600000143051147,0.8700000047683716,0.8199999928474426,0.8299999833106995,442200.0,,,,,
2024-08-26,0.8299999833106995,0.8799999952316284,0.8299999833106995,0.8600000143051147,484800.0,,,,,
2024-08-27,0.8500000238418579,0.8600000143051147,0.800000011920929,0.8500000238418579,555100.0,,,,,
2024-08-28,0.8100000023841858,0.8299999833106995,0.800000011920929,0.8299999833106995,448000.0,,,,,
2024-08-29,0.8299999833106995,0.8299999833106995,0.800000011920929,0.800000011920929,268600.0,,,,,
2024-08-30,0.800000011920929,0.8299999833106995,0.7900000214576721,0.8199999928474426,292900.0,,,,,
2024-09-03,0.8100000023841858,0.8399999737739563,0.7599999904632568,0.800000011920929,1520600.0,,,,,
2024-09-04,0.8500000238418579,0.8500000238418579,0.7699999809265137,0.8100000023841858,490200.0,,,,,
2024-09-05,0.8899999856948853,0.8899999856948853,0.800000011920929,0.8500000238418579,282300.0,,,,,
2024-09-06,0.8399999737739563,0.8899999856948853,0.8199999928474426,0.8899999856948853,374400.0,,,,,
2024-09-09,0.8899999856948853,0.9100000262260436,0.8399999737739563,0.8399999737739563,1208600.0,,,,,
2024-09-10,0.8899999856948853,0.8999999761581421,0.8500000238418579,0.8600000143051147,674200.0,,,,,
2024-09-11,0.8500000238418579,0.8999999761581421,0.8399999737739563,0.8999999761581421,230400.0,,,,,
2024-09-12,0.8600000143051147,0.8700000047683716,0.8299999833106995,0.8399999737739563,342200.0,,,,,
2024-09-13,0.8600000143051147,0.8799999952316284,0.8500000238418579,0.8700000047683716,396200.0,,,,,
2024-09-16,0.8500000238418579,0.8799999952316284,0.8399999737739563,0.8700000047683716,221100.0,,,,,
2024-09-17,0.8600000143051147,0.8799999952316284,0.8399999737739563,0.8500000238418579,335200.0,,,,,
2024-09-18,0.8399999737739563,0.8799999952316284,0.8399999737739563,0.8600000143051147,372700.0,,,,,
2024-09-19,0.8899999856948853,0.9200000166893004,0.8500000238418579,0.8799999952316284,829200.0,,,,,
2024-09-20,0.8999999761581421,0.9300000071525574,0.8500000238418579,0.8700000047683716,987400.0,,,,,
2024-09-23,0.8999999761581421,0.9300000071525574,0.8999999761581421,0.9200000166893004,491400.0,,,,,
2024-09-24,0.9300000071525574,0.949999988079071,0.8899999856948853,0.8999999761581421,230400.0,,,,,
2024-09-25,0.8799999952316284,0.9200000166893004,0.8700000047683716,0.9200000166893004,206600.0,,,,,
2024-09-26,0.8999999761581421,0.9300000071525574,0.8799999952316284,0.8799999952316284,153300.0,,,,,
2024-09-27,0.9100000262260436,0.9300000071525574,0.8999999761581421,0.9200000166893004,215100.0,,,,,
2024-09-30,0.9100000262260436,0.9200000166893004,0.8999999761581421,0.9200000166893004,169600.0,,,,,
2024-10-01,0.8999999761581421,0.9200000166893004,0.8999999761581421,0.9100000262260436,217600.0,,,,,
2024-10-02,0.8799999952316284,0.9100000262260436,0.8700000047683716,0.8999999761581421,348300.0,,,,,
2024-10-03,0.9200000166893004,0.9200000166893004,0.8700000047683716,0.8899999856948853,131500.0,,,,,
2024-10-04,0.8999999761581421,0.9300000071525574,0.8999999761581421,0.9300000071525574,94000.0,,,,,
2024-10-07,0.9100000262260436,0.9300000071525574,0.8999999761581421,0.9300000071525574,151400.0,,,,,
2024-10-08,0.9100000262260436,0.9100000262260436,0.8500000238418579,0.8999999761581421,281100.0,,,,,
2024-10-09,0.8399999737739563,0.8999999761581421,0.8299999833106995,0.8999999761581421,301500.0,,,,,
2024-10-10,0.8199999928474426,0.8600000143051147,0.800000011920929,0.8299999833106995,437500.0,,,,,
2024-10-11,0.800000011920929,0.8299999833106995,0.7900000214576721,0.8100000023841858,294800.0,,,,,
2024-10-14,0.800000011920929,0.8199999928474426,0.7900000214576721,0.800000011920929,150000.0,,,,,
2024-10-15,0.800000011920929,0.8299999833106995,0.7900000214576721,0.8100000023841858,243900.0,,,,,
2024-10-16,0.8100000023841858,0.8199999928474426,0.800000011920929,0.8100000023841858,332400.0,,,,,
2024-10-17,0.800000011920929,0.8100000023841858,0.7799999713897705,0.8100000023841858,415700.0,,,,,
2024-10-18,0.7599999904632568,0.8100000023841858,0.7599999904632568,0.8100000023841858,410000.0,,,,,
2024-10-21,0.7799999713897705,0.7799999713897705,0.7300000190734863,0.7799999713897705,408400.0,,,,,
2024-10-22,0.7400000095367432,0.7699999809265137,0.7300000190734863,0.7599999904632568,457000.0,,,,,
2024-10-23,0.7099999785423279,0.75,0.6800000071525574,0.7300000190734863,747600.0,,,,,
2024-10-24,0.6800000071525574,0.7200000286102295,0.6800000071525574,0.7200000286102295,497200.0,,,,,
2024-10-25,0.7099999785423279,0.7200000286102295,0.6800000071525574,0.6800000071525574,936300.0,,,,,
2024-10-28,0.7599999904632568,0.7599999904632568,0.699999988079071,0.7099999785423279,593100.0,,,,,
2024-10-29,0.7400000095367432,0.7599999904632568,0.7200000286102295,0.7599999904632568,356100.0,,,,,
2024-10-30,0.8299999833106995,0.9200000166893004,0.75,0.75,1752000.0,,,,,
2024-10-31,0.8299999833106995,0.8399999737739563,0.7799999713897705,0.8299999833106995,634900.0,,,,,
2024-11-01,0.8299999833106995,0.8700000047683716,0.7900000214576721,0.8199999928474426,442200.0,,,,,
2024-11-04,0.9300000071525574,0.9300000071525574,0.8100000023841858,0.8399999737739563,800100.0,,,,,
2024-11-05,1.0199999809265137,1.0399999618530271,0.8999999761581421,0.9200000166893004,1156900.0,,,,,
2024-11-06,0.9900000095367432,1.0700000524520874,0.949999988079071,1.0700000524520874,1148900.0,,,,,
2024-11-07,0.9800000190734864,1.0299999713897705,0.949999988079071,0.9900000095367432,533200.0,,,,,
2024-11-08,0.9399999976158142,0.9800000190734864,0.8799999952316284,0.959999978542328,498200.0,,,,,
2024-11-11,0.8999999761581421,0.9800000190734864,0.8799999952316284,0.9399999976158142,363800.0,,,,,
2024-11-12,0.8999999761581421,0.8999999761581421,0.8700000047683716,0.8999999761581421,154000.0,,,,,
2024-11-13,0.8899999856948853,0.8999999761581421,0.8700000047683716,0.8999999761581421,189000.0,,,,,
2024-11-14,0.9399999976158142,1.0,0.8700000047683716,0.8899999856948853,673600.0,,,,,
2024-11-15,1.0099999904632568,1.0199999809265137,0.9100000262260436,0.949999988079071,456500.0,,,,,
2024-11-18,1.0,1.100000023841858,0.9900000095367432,1.0099999904632568,569700.0,,,,,
2024-11-19,1.0199999809265137,1.0499999523162842,0.9900000095367432,1.0,356100.0,,,,,
2024-11-20,1.0099999904632568,1.059999942779541,1.0,1.0199999809265137,235800.0,,,,,
2024-11-21,1.1100000143051147,1.1200000047683716,1.0,1.0,488300.0,,,,,
2024-11-22,1.1200000047683716,1.1799999475479126,1.0700000524520874,1.1200000047683716,776100.0,,,,,
2024-11-25,1.0700000524520874,1.1699999570846558,1.059999942779541,1.149999976158142,390000.0,,,,,
2024-11-26,1.0700000524520874,1.100000023841858,1.0199999809265137,1.0700000524520874,260700.0,,,,,
2024-11-27,1.0199999809265137,1.0700000524520874,0.9900000095367432,1.0700000524520874,812500.0,,,,,
2024-11-29,0.959999978542328,1.0700000524520874,0.959999978542328,1.0199999809265137,798000.0,,,,,
2024-12-02,1.0199999809265137,1.0299999713897705,0.9700000286102296,0.9700000286102296,397200.0,,,,,
2024-12-03,1.0199999809265137,1.0299999713897705,1.0,1.0099999904632568,271700.0,,,,,
2024-12-04,1.0099999904632568,1.0199999809265137,1.0,1.0199999809265137,106100.0,,,,,
2024-12-05,0.959999978542328,1.0099999904632568,0.8899999856948853,0.9900000095367432,1094200.0,,,,,
2024-12-06,0.9700000286102296,0.9900000095367432,0.949999988079071,0.9900000095367432,127600.0,,,,,
2024-12-09,0.9900000095367432,1.0,0.9700000286102296,0.9700000286102296,155500.0,,,,,
2024-12-10,0.959999978542328,1.0,0.949999988079071,1.0,99900.0,,,,,
2024-12-11,0.9900000095367432,1.0099999904632568,0.9399999976158142,0.949999988079071,526400.0,,,,,
2024-12-12,0.9700000286102296,1.0,0.9399999976158142,0.9900000095367432,201600.0,,,,,
2024-12-13,0.9800000190734864,1.0099999904632568,0.9399999976158142,0.9900000095367432,279300.0,,,,,
2024-12-16,0.9399999976158142,0.9700000286102296,0.9300000071525574,0.959999978542328,163600.0,,,,,
2024-12-17,0.9200000166893004,0.9399999976158142,0.9100000262260436,0.9300000071525574,231800.0,,,,,
2024-12-18,0.9100000262260436,0.949999988079071,0.9100000262260436,0.949999988079071,243100.0,,,,,
2024-12-19,0.9399999976158142,0.949999988079071,0.8999999761581421,0.9100000262260436,403900.0,,,,,
2024-12-20,0.959999978542328,0.9700000286102296,0.9200000166893004,0.9300000071525574,299800.0,,,,,
2024-12-23,0.9399999976158142,0.9900000095367432,0.9300000071525574,0.9700000286102296,212200.0,,,,,
2024-12-24,0.9200000166893004,0.9900000095367432,0.9100000262260436,0.949999988079071,205100.0,,,,,
2024-12-26,0.9399999976158142,0.949999988079071,0.9200000166893004,0.9200000166893004,250300.0,,,,,
2024-12-27,0.949999988079071,0.959999978542328,0.9100000262260436,0.9300000071525574,330500.0,,,,,
2024-12-30,1.0199999809265137,1.0299999713897705,0.9300000071525574,0.959999978542328,565500.0,,,,,
2024-12-31,1.0800000429153442,1.0800000429153442,0.9800000190734864,1.0299999713897705,438600.0,,,,,
2025-01-02,1.0199999809265137,1.100000023841858,1.0,1.0800000429153442,497500.0,,,,,
2025-01-03,1.0399999618530271,1.0700000524520874,1.0,1.0499999523162842,251400.0,,,,,
2025-01-06,1.0099999904632568,1.0800000429153442,1.0,1.0499999523162842,306900.0,,,,,
2025-01-07,1.0700000524520874,1.090000033378601,1.0,1.0299999713897705,411500.0,,,,,
2025-01-08,1.1100000143051147,1.1200000047683716,1.0199999809265137,1.090000033378601,498500.0,,,,,
2025-01-10,1.1299999952316284,1.149999976158142,1.0299999713897705,1.1200000047683716,485300.0,,,,,
2025-01-13,1.2599999904632568,1.2999999523162842,1.090000033378601,1.1200000047683716,1236500.0,,,,,
2025-01-14,1.2100000381469729,1.2599999904632568,1.159999966621399,1.2599999904632568,502000.0,,,,,
2025-01-15,1.2999999523162842,1.3300000429153442,1.2200000286102295,1.2300000190734863,812000.0,,,,,
2025-01-16,1.3200000524520874,1.350000023841858,1.2300000190734863,1.309999942779541,1150200.0,,,,,
2025-01-17,1.309999942779541,1.350000023841858,1.2599999904632568,1.3200000524520874,508500.0,,,,,
2025-01-21,1.25,1.309999942779541,1.2300000190734863,1.2999999523162842,360500.0,,,,,
2025-01-22,1.2200000286102295,1.2699999809265137,1.2100000381469729,1.2599999904632568,419900.0,,,,,
2025-01-23,1.3899999856948853,1.409999966621399,1.2100000381469729,1.2400000095367432,645500.0,,,,,
2025-01-24,1.3300000429153442,1.4199999570846558,1.3300000429153442,1.399999976158142,477700.0,,,,,
2025-01-27,1.309999942779541,1.399999976158142,1.309999942779541,1.3300000429153442,385000.0,,,,,
2025-01-28,1.309999942779541,1.340000033378601,1.2599999904632568,1.3300000429153442,246800.0,,,,,
2025-01-29,1.2400000095367432,1.3200000524520874,1.2200000286102295,1.2999999523162842,669400.0,,,,,
2025-01-30,1.2100000381469729,1.2400000095367432,1.1799999475479126,1.2300000190734863,370200.0,,,,,
2025-01-31,1.159999966621399,1.2200000286102295,1.149999976158142,1.2100000381469729,335900.0,,,,,
2025-02-03,1.1699999570846558,1.2300000190734863,1.1100000143051147,1.1299999952316284,413200.0,,,,,
2025-02-04,1.1399999856948853,1.2000000476837158,1.1399999856948853,1.1799999475479126,196600.0,,,,,
2025-02-05,1.1699999570846558,1.2000000476837158,1.1399999856948853,1.159999966621399,278400.0,,,,,
2025-02-06,1.0800000429153442,1.1699999570846558,1.0800000429153442,1.159999966621399,580900.0,,,,,
2025-02-07,1.0700000524520874,1.1299999952316284,1.059999942779541,1.090000033378601,612700.0,,,,,
2025-02-10,1.090000033378601,1.1200000047683716,1.0199999809265137,1.0700000524520874,619300.0,,,,,
2025-02-11,1.090000033378601,1.1100000143051147,1.0700000524520874,1.0800000429153442,170200.0,,,,,
2025-02-12,1.0499999523162842,1.0800000429153442,1.0499999523162842,1.0800000429153442,216200.0,,,,,
2025-02-13,1.1100000143051147,1.1200000047683716,1.0399999618530271,1.0499999523162842,519400.0,,,,,
2025-02-14,1.100000023841858,1.1299999952316284,1.090000033378601,1.1100000143051147,123300.0,,,,,
2025-02-18,1.0099999904632568,1.090000033378601,1.0099999904632568,1.090000033378601,473200.0,,,,,
2025-02-19,1.0299999713897705,1.0499999523162842,1.0,1.0399999618530271,389800.0,,,,,
2025-02-20,0.9900000095367432,1.059999942779541,0.959999978542328,1.0399999618530271,549800.0,,,,,
2025-02-21,0.9399999976158142,1.0,0.9399999976158142,1.0,258000.0,,,,,
2025-02-24,0.9399999976158142,1.0,0.9100000262260436,0.949999988079071,408600.0,,,,,
2025-02-25,0.9800000190734864,0.9900000095367432,0.9200000166893004,0.9399999976158142,241100.0,,,,,
2025-02-26,0.9800000190734864,1.0,0.949999988079071,0.9800000190734864,325400.0,,,,,
2025-02-27,0.9800000190734864,1.0199999809265137,0.9700000286102296,1.0,249600.0,,,,,
2025-02-28,0.9700000286102296,1.0099999904632568,0.9200000166893004,1.0,460800.0,,,,,
2025-03-03,0.9100000262260436,1.0,0.9100000262260436,0.949999988079071,306900.0,,,,,
2025-03-04,0.8799999952316284,0.949999988079071,0.8700000047683716,0.9100000262260436,220100.0,,,,,
2025-03-05,1.2400000095367432,1.2699999809265137,1.0499999523162842,1.0499999523162842,8837600.0,,,,,
2025-03-06,1.190000057220459,1.3300000429153442,1.190000057220459,1.2999999523162842,1588800.0,,,,,
2025-03-07,1.1200000047683716,1.25,1.1200000047683716,1.2300000190734863,554000.0,,,,,
2025-03-10,1.0800000429153442,1.149999976158142,1.0800000429153442,1.100000023841858,365800.0,,,,,
2025-03-11,1.100000023841858,1.1299999952316284,1.0199999809265137,1.0700000524520874,536200.0,,,,,
2025-03-12,1.090000033378601,1.149999976158142,1.0700000524520874,1.090000033378601,292300.0,,,,,
2025-03-13,0.9800000190734864,1.1200000047683716,0.9800000190734864,1.090000033378601,641600.0,,,,,
2025-03-14,1.0299999713897705,1.1699999570846558,0.959999978542328,1.0,677200.0,,,,,
2025-03-17,1.0099999904632568,1.0299999713897705,1.0,1.0,233900.0,,,,,
2025-03-18,0.9800000190734864,1.0199999809265137,0.9700000286102296,1.0099999904632568,355500.0,,,,,
2025-03-19,1.0099999904632568,1.0199999809265137,0.9700000286102296,0.9800000190734864,204000.0,,,,,
2025-03-20,0.9900000095367432,1.0199999809265137,0.9800000190734864,0.9900000095367432,392900.0,,,,,
2025-03-21,0.959999978542328,1.0,0.9399999976158142,0.9700000286102296,428600.0,,,,,
2025-03-24,1.090000033378601,1.100000023841858,0.959999978542328,0.959999978542328,832200.0,,,,,
2025-03-25,1.0199999809265137,1.100000023841858,0.9800000190734864,1.100000023841858,945500.0,,,,,
2025-03-26,1.0,1.0299999713897705,0.8500000238418579,0.959999978542328,1494000.0,,,,,
2025-03-27,1.0399999618530271,1.0800000429153442,0.9700000286102296,1.0199999809265137,745200.0,,,,,
2025-03-28,0.9100000262260436,1.0499999523162842,0.8799999952316284,1.0499999523162842,1117300.0,,,,,
2025-03-31,1.0,1.0399999618530271,0.9200000166893004,0.949999988079071,1119800.0,,,,,
2025-04-01,0.9900000095367432,1.0199999809265137,0.949999988079071,0.9900000095367432,324900.0,,,,,
2025-04-02,1.0399999618530271,1.0499999523162842,0.9800000190734864,0.9800000190734864,538000.0,,,,,
2025-04-03,0.9900000095367432,1.0299999713897705,0.959999978542328,1.0,437000.0,,,,,
2025-04-04,0.8700000047683716,0.9700000286102296,0.8500000238418579,0.949999988079071,570500.0,,,,,
2025-04-07,0.8799999952316284,0.949999988079071,0.8299999833106995,0.8600000143051147,357900.0,,,,,
2025-04-08,0.8199999928474426,0.949999988079071,0.8199999928474426,0.9300000071525574,397700.0,,,,,
2025-04-09,0.8700000047683716,0.9399999976158142,0.7900000214576721,0.8299999833106995,661800.0,,,,,
2025-04-10,0.8399999737739563,0.8799999952316284,0.8299999833106995,0.8600000143051147,211300.0,,,,,
2025-04-11,0.8199999928474426,0.8299999833106995,0.7900000214576721,0.8299999833106995,504200.0,,,,,
2025-04-14,0.8100000023841858,0.8600000143051147,0.7900000214576721,0.8299999833106995,298900.0,,,,,
2025-04-15,0.800000011920929,0.8199999928474426,0.7900000214576721,0.800000011920929,120500.0,,,,,
2025-04-16,0.8199999928474426,0.8299999833106995,0.7799999713897705,0.800000011920929,419600.0,,,,,
2025-04-17,0.8100000023841858,0.8399999737739563,0.800000011920929,0.8299999833106995,165600.0,,,,,
2025-04-21,0.7799999713897705,0.8100000023841858,0.7599999904632568,0.800000011920929,488900.0,,,,,
2025-04-22,0.8399999737739563,0.8399999737739563,0.7699999809265137,0.7900000214576721,401900.0,,,,,
2025-04-23,0.8999999761581421,0.949999988079071,0.8500000238418579,0.8500000238418579,783900.0,,,,,
2025-04-24,0.9300000071525574,0.9399999976158142,0.8899999856948853,0.9100000262260436,580200.0,,,,,
2025-04-25,0.9900000095367432,1.0199999809265137,0.9200000166893004,0.9300000071525574,918500.0,,,,,
2025-04-28,1.0199999809265137,1.0499999523162842,0.9700000286102296,0.9800000190734864,496000.0,,,,,
2025-04-29,0.959999978542328,1.0299999713897705,0.9399999976158142,1.0299999713897705,524800.0,,,,,
2025-04-30,0.9200000166893004,0.959999978542328,0.8999999761581421,0.9300000071525574,405900.0,,,,,
2025-05-01,0.9200000166893004,0.959999978542328,0.8999999761581421,0.9100000262260436,234800.0,,,,,
2025-05-02,0.8700000047683716,0.9399999976158142,0.8500000238418579,0.9399999976158142,672100.0,,,,,
2025-05-05,0.8399999737739563,0.8899999856948853,0.8399999737739563,0.8600000143051147,458400.0,,,,,
2025-05-06,0.800000011920929,0.8500000238418579,0.800000011920929,0.8500000238418579,383400.0,,,,,
2025-05-07,0.8199999928474426,0.8799999952316284,0.8100000023841858,0.8100000023841858,443900.0,,,,,
2025-05-08,0.8399999737739563,0.8799999952316284,0.8100000023841858,0.8199999928474426,341000.0,,,,,
2025-05-09,0.8100000023841858,0.8700000047683716,0.8100000023841858,0.8500000238418579,507300.0,,,,,
2025-05-12,0.8199999928474426,0.8899999856948853,0.8199999928474426,0.8199999928474426,1199800.0,,,,,
2025-05-13,0.9100000262260436,0.9399999976158142,0.8299999833106995,0.8600000143051147,1323100.0,,,,,
2025-05-14,0.7900000214576721,0.9100000262260436,0.7799999713897705,0.8600000143051147,3241900.0,,,,,
2025-05-15,0.7699999809265137,0.8199999928474426,0.75,0.8100000023841858,1166000.0,,,,,
2025-05-16,0.7900000214576721,0.800000011920929,0.75,0.7900000214576721,578500.0,,,,,
2025-05-19,0.8500000238418579,0.8500000238418579,0.7900000214576721,0.800000011920929,920100.0,,,,,
2025-05-20,0.8700000047683716,0.8700000047683716,0.8100000023841858,0.8399999737739563,280500.0,,,,,
2025-05-21,0.8399999737739563,0.8600000143051147,0.8199999928474426,0.8399999737739563,265400.0,,,,,
2025-05-22,0.8399999737739563,0.8399999737739563,0.8199999928474426,0.8199999928474426,158400.0,,,,,
2025-05-23,0.8399999737739563,0.8999999761581421,0.8199999928474426,0.8399999737739563,965700.0,,,,,
2025-05-27,0.8999999761581421,0.9100000262260436,0.8500000238418579,0.8500000238418579,355500.0,,,,,
2025-05-28,0.8999999761581421,0.9200000166893004,0.8700000047683716,0.8999999761581421,359000.0,,,,,
2025-05-29,0.8899999856948853,0.9399999976158142,0.8799999952316284,0.8999999761581421,377300.0,,,,,
2025-05-30,0.8799999952316284,0.8999999761581421,0.8700000047683716,0.8899999856948853,175100.0,,,,,
2025-06-02,0.8700000047683716,0.8799999952316284,0.8600000143051147,0.8799999952316284,240300.0,,,,,
2025-06-03,0.8999999761581421,0.9200000166893004,0.8500000238418579,0.8700000047683716,344600.0,,,,,
2025-06-04,0.8799999952316284,0.9200000166893004,0.8700000047683716,0.8899999856948853,183700.0,,,,,
2025-06-05,0.8899999856948853,0.9200000166893004,0.8700000047683716,0.8700000047683716,157400.0,,,,,
2025-06-06,0.9200000166893004,0.9399999976158142,0.8899999856948853,0.9100000262260436,246500.0,,,,,
2025-06-09,0.9200000166893004,0.9399999976158142,0.8999999761581421,0.9200000166893004,232100.0,,,,,
2025-06-10,0.9300000071525574,0.949999988079071,0.9100000262260436,0.9200000166893004,400300.0,,,,,
2025-06-11,0.8700000047683716,0.9300000071525574,0.8500000238418579,0.9200000166893004,539600.0,,,,,
2025-06-12,0.8500000238418579,0.8899999856948853,0.8500000238418579,0.8700000047683716,334200.0,,,,,
2025-06-13,0.8100000023841858,0.8799999952316284,0.800000011920929,0.8399999737739563,659400.0,,,,,
2025-06-16,0.7900000214576721,0.8399999737739563,0.7799999713897705,0.800000011920929,1060300.0,,,,,
2025-06-17,0.800000011920929,0.8199999928474426,0.7599999904632568,0.800000011920929,748400.0,,,,,
2025-06-18,0.8100000023841858,0.8299999833106995,0.7900000214576721,0.800000011920929,223600.0,,,,,
2025-06-20,0.7900000214576721,0.8299999833106995,0.7900000214576721,0.8299999833106995,320800.0,,,,,
2025-06-23,0.7400000095367432,0.8100000023841858,0.699999988079071,0.7900000214576721,1313300.0,,,,,
2025-06-24,0.75,0.7699999809265137,0.7200000286102295,0.7300000190734863,468200.0,,,,,
2025-06-25,0.7400000095367432,0.7599999904632568,0.7400000095367432,0.7599999904632568,145500.0,,,,,
2025-06-26,0.7799999713897705,0.7900000214576721,0.7400000095367432,0.7400000095367432,262900.0,,,,,
2025-06-27,0.75,0.7900000214576721,0.75,0.7799999713897705,370500.0,,,,,
