Date,Close,High,Low,Open,Volume,"('Close', 'FUTU')","('High', 'FUTU')","('Low', 'FUTU')","('Open', 'FUTU')","('Volume', 'FUTU')"
2024-06-03,72.68611145019531,75.42160573992517,72.0999346347991,74.64003913727775,1048900.0,,,,,
2024-06-04,72.61772155761719,73.69238025450633,72.12728679986527,73.14528290779383,1362900.0,,,,,
2024-06-05,73.6435317993164,75.01128267019455,73.17459332873354,73.41883428947453,1148800.0,,,,,
2024-06-06,74.71819305419922,75.31413410169293,72.75449377252802,73.64352693500864,1066900.0,,,,,
2024-06-07,73.17459106445312,74.2981009398249,72.60795026419365,73.67284469596697,961300.0,,,,,
2024-06-10,73.15504455566406,73.54583155514769,70.99595551422857,71.81660895850838,891000.0,,,,,
2024-06-11,72.89127349853516,74.3469475490885,71.9924685447467,72.60795308738915,1286300.0,,,,,
2024-06-12,71.87522888183594,73.50675669375784,71.47955972212986,73.07689767579745,1169600.0,,,,,
2024-06-13,69.93106842041016,72.55909589229165,68.62290952029292,72.09015745689928,2116800.0,,,,,
2024-06-14,69.42304992675781,69.85291641292612,69.03227034330601,69.12996523916897,1022000.0,,,,,
2024-06-17,67.45935821533203,68.38942376493338,65.35888440378042,68.38747091051765,2733200.0,,,,,
2024-06-18,65.92552185058594,66.61916526832131,65.0169451998763,66.33584486609547,1474300.0,,,,,
2024-06-20,64.64569091796875,66.96109773782541,64.29398336422743,66.67777734988702,1707500.0,,,,,
2024-06-21,66.37492370605469,66.41400315293268,63.87389128135951,64.00090134712359,1363600.0,,,,,
2024-06-24,67.85990905761719,68.2897755426807,65.6715120906118,65.87667360748954,1243500.0,,,,,
2024-06-25,66.35537719726562,67.86478442684835,64.98762643414919,67.38119213301346,1391100.0,,,,,
2024-06-26,65.98413848876953,66.64847419651171,65.64220263632339,66.64847419651171,466800.0,,,,,
2024-06-27,64.27445220947266,64.63104192561411,63.75666256458825,64.47961372233388,1378900.0,,,,,
2024-06-28,64.09371185302734,64.72385020942602,63.326791710533485,64.72385020942602,1329900.0,,,,,
2024-07-01,62.69176483154297,64.67500013949702,62.55499049676284,64.46007436601555,745500.0,,,,,
2024-07-02,64.4991455078125,64.53822495346883,62.14466667274503,62.81877406644301,672600.0,,,,,
2024-07-03,67.2053451538086,67.63521163948488,65.72035590527751,65.72035590527751,1015800.0,,,,,
2024-07-05,69.26673889160156,69.40351323517083,64.03998375193983,65.73989877461689,2568700.0,,,,,
2024-07-08,64.1376724243164,69.8529089375711,63.83480858981683,69.75521405216304,2014100.0,,,,,
2024-07-09,66.05252075195312,66.40422830366585,63.99112661138656,65.21233131771073,1279100.0,,,,,
2024-07-10,67.85990905761719,68.34839098931927,66.11114284768658,66.23815292026048,809100.0,,,,,
2024-07-11,67.2151107788086,69.35465638004419,66.4501434910306,69.31557693456217,996600.0,,,,,
2024-07-12,66.99040985107422,68.68056056480484,66.9415586778794,67.98690968292263,547200.0,,,,,
2024-07-15,66.05252075195312,66.48726932925885,64.71799087256406,65.65196203053063,596400.0,,,,,
2024-07-16,66.12091064453125,66.5488167961242,65.49565440539583,65.84736197161479,491700.0,,,,,
2024-07-17,62.34006118774414,65.651964134311,60.88438349135811,65.64219986296976,1931400.0,,,,,
2024-07-18,61.47056198120117,62.89692826896862,60.76715056257161,62.49637697725731,1238900.0,,,,,
2024-07-19,60.19074249267578,61.76853699975846,59.51663506111339,61.33378839117001,960400.0,,,,,
2024-07-22,60.73783874511719,61.58779994965368,60.04419532912909,61.30447954814152,1256300.0,,,,,
2024-07-23,61.36309814453125,61.67572626505965,59.73156664662879,59.77064609340013,802800.0,,,,,
2024-07-24,59.49709701538086,61.055351744883374,59.15515744868672,60.74760948899768,664600.0,,,,,
2024-07-25,58.92068862915039,59.96603960604399,58.66667595193408,58.99884379587922,595200.0,,,,,
2024-07-26,59.82926559448242,60.46428983733391,58.901149226045895,59.301704240614775,474600.0,,,,,
2024-07-29,59.887882232666016,61.72457528268,59.79018734006984,60.01488857449806,533400.0,,,,,
2024-07-30,58.80345153808594,59.78041536728915,58.37358879489217,59.56548585910289,778000.0,,,,,
2024-07-31,61.82226943969727,62.64292292575435,61.21655291380118,61.44125414555584,1222800.0,,,,,
2024-08-01,58.31496810913086,61.343558137105575,57.91441309863221,61.157932629211786,855100.0,,,,,
2024-08-02,55.955604553222656,57.16215174625773,54.93467541841299,56.85929534575116,1013100.0,,,,,
2024-08-05,54.26057052612305,54.78813187430716,50.606724262221896,51.2905996698508,1652600.0,,,,,
2024-08-06,56.78113555908203,57.36731608081746,53.74277751554252,54.49504009600256,1902500.0,,,,,
2024-08-07,55.97025680541992,58.44002116413275,55.72601585625348,57.83625750797872,582200.0,,,,,
2024-08-08,57.3477783203125,57.69948590002778,55.965373588251,56.71275033173532,695700.0,,,,,
2024-08-09,56.89837265014648,57.09376242628008,55.882329416238974,56.94722009417988,412200.0,,,,,
2024-08-12,57.52363204956055,57.59201922034188,56.34150296858056,57.2696193636688,476800.0,,,,,
2024-08-13,59.41893768310547,59.536172294935085,57.41616264975274,57.67994332148522,1237200.0,,,,,
2024-08-14,59.53617477416992,60.59129750503776,59.07700430587412,59.11608002689713,1002800.0,,,,,
2024-08-15,60.06373596191406,61.0309317956816,59.71202838599859,60.1809705782788,922700.0,,,,,
2024-08-16,60.09304428100586,60.96254523090688,59.516635465158885,60.76715171714461,993300.0,,,,,
2024-08-19,61.079776763916016,61.61222024203805,59.88787974429598,61.01138959657596,2162700.0,,,,,
2024-08-20,58.33450698852539,62.38890820650712,57.88510453970064,61.15793174446582,3291100.0,,,,,
2024-08-21,61.226322174072266,62.19351801721363,58.80345229373207,58.80345229373207,1394200.0,,,,,
2024-08-22,61.29471206665039,62.87739242083722,60.60106491799174,61.06023910867175,1227600.0,,,,,
2024-08-23,61.47056198120117,62.28242017068158,60.962544072621405,61.49987343014244,1037600.0,,,,,
2024-08-26,59.79018783569336,60.66945305681131,58.25635490292702,60.66945305681131,1482800.0,,,,,
2024-08-27,60.102813720703125,60.48382900829762,59.443363897803344,59.72179843310864,674700.0,,,,,
2024-08-28,57.63109588623047,59.49709658493995,56.99606792897924,59.272391632567775,1456800.0,,,,,
2024-08-29,58.99884414672852,59.69248756041437,58.54944168660708,58.79368264017149,668800.0,,,,,
2024-08-30,62.095821380615234,62.58429956096018,60.57175648860125,60.89415633620508,2825300.0,,,,,
2024-09-03,59.77064514160156,61.43148433472445,59.64363880502776,60.864843546026776,1086300.0,,,,,
2024-09-04,58.187965393066406,60.014886659431205,57.98280016224721,59.9074200449119,915600.0,,,,,
2024-09-05,59.057464599609375,59.18447094173061,57.47478422965569,58.0121135938007,939300.0,,,,,
2024-09-06,57.33800506591797,59.1551583614441,57.01560894432335,58.529902114988055,966800.0,,,,,
2024-09-09,57.81671905517578,58.100039456871045,57.2110025314441,57.43570376239583,616400.0,,,,,
2024-09-10,57.09376525878906,57.85579958543593,57.00583836443832,57.49432028264883,587300.0,,,,,
2024-09-11,58.236812591552734,58.36381892879498,57.11330273319216,57.30869623814458,730600.0,,,,,
2024-09-12,55.647857666015625,58.363819589264885,54.92490653437792,58.236813250585385,1950600.0,,,,,
2024-09-13,56.25357818603516,56.419660245502726,55.06168114064696,55.47200415355826,1580000.0,,,,,
2024-09-16,56.214500427246094,56.99607075637344,56.15588125500356,56.1754209790844,688100.0,,,,,
2024-09-17,58.979305267333984,59.692488414730576,57.206117260734175,57.43570435666196,1849000.0,,,,,
2024-09-18,58.13911437988281,59.31147169092712,58.13911437988281,59.31147169092712,551000.0,,,,,
2024-09-19,66.24791717529297,66.91225290038327,60.76715303353015,60.76715303353015,3680600.0,,,,,
2024-09-20,64.02043914794922,67.56682265223638,63.67850329518336,65.4565771832084,1599200.0,,,,,
2024-09-23,65.73989868164062,67.26395990990991,64.69454765518672,64.71408365267926,2145800.0,,,,,
2024-09-24,73.15504455566406,74.52279532703571,71.93677657577507,73.15504455566406,5466200.0,,,,,
2024-09-25,73.78030395507812,73.86823457423384,70.13623310282867,70.81815193688116,1650900.0,,,,,
2024-09-26,79.59324645996094,81.13196155013907,75.81239365777448,78.88005956620341,9581100.0,,,,,
2024-09-27,83.70626068115234,84.0091170812194,79.81794138469198,80.89260755327012,5115100.0,,,,,
2024-09-30,93.44659423828124,100.61750535752218,89.88067467616152,90.86741025690893,18096700.0,,,,,
2024-10-01,105.06269073486328,106.09827000518264,92.47939934020648,93.83737846195666,13607800.0,,,,,
2024-10-02,110.2503662109375,124.39680568300916,103.85125762644677,115.9362953768919,24604700.0,,,,,
