Date,Close,High,Low,Open,Volume,"('Close', 'CPRT')","('High', 'CPRT')","('Low', 'CPRT')","('Open', 'CPRT')","('Volume', 'CPRT')"
2024-09-06,49.459999084472656,50.08000183105469,48.95000076293945,49.70000076293945,7844400.0,,,,,
2024-09-09,49.41999816894531,49.970001220703125,49.15999984741211,49.81999969482422,5243900.0,,,,,
2024-09-10,49.5099983215332,49.59999847412109,48.7400016784668,49.41999816894531,4154900.0,,,,,
2024-09-11,49.380001068115234,49.45000076293945,48.04999923706055,49.29999923706055,4591600.0,,,,,
2024-09-12,49.470001220703125,49.720001220703125,49.13999938964844,49.310001373291016,3861900.0,,,,,
2024-09-13,50.22999954223633,50.380001068115234,49.5,49.63999938964844,3081100.0,,,,,
2024-09-16,49.75,51.02999877929688,49.68999862670898,50.59000015258789,5211500.0,,,,,
2024-09-17,50.720001220703125,50.81999969482422,49.90999984741211,50.06999969482422,4207600.0,,,,,
2024-09-18,51.0,51.91999816894531,50.869998931884766,51.0,4337200.0,,,,,
2024-09-19,51.79999923706055,52.119998931884766,51.369998931884766,51.86000061035156,4154800.0,,,,,
2024-09-20,51.43999862670898,51.84000015258789,51.150001525878906,51.84000015258789,8641100.0,,,,,
2024-09-23,51.68999862670898,52.0099983215332,51.459999084472656,51.5099983215332,2857400.0,,,,,
2024-09-24,52.45000076293945,52.5,51.540000915527344,51.720001220703125,3441400.0,,,,,
2024-09-25,52.04999923706055,52.59000015258789,51.9900016784668,52.52999877929688,5095100.0,,,,,
2024-09-26,52.11000061035156,52.70000076293945,52.06999969482422,52.52999877929688,3152200.0,,,,,
2024-09-27,52.060001373291016,52.29999923706055,51.7599983215332,52.16999816894531,3035700.0,,,,,
2024-09-30,52.400001525878906,52.5,51.880001068115234,52.119998931884766,4069100.0,,,,,
2024-10-01,52.47999954223633,52.83000183105469,51.79999923706055,52.36000061035156,5122800.0,,,,,
2024-10-02,52.650001525878906,52.83000183105469,52.15999984741211,52.38999938964844,2519400.0,,,,,
2024-10-03,52.18999862670898,52.65999984741211,52.04999923706055,52.43000030517578,2681100.0,,,,,
2024-10-04,52.900001525878906,53.02999877929688,52.34999847412109,52.79999923706055,3682200.0,,,,,
2024-10-07,52.7599983215332,52.86000061035156,52.45000076293945,52.58000183105469,5239900.0,,,,,
2024-10-08,54.43999862670898,54.540000915527344,52.79999923706055,52.97999954223633,6713700.0,,,,,
2024-10-09,55.84000015258789,56.619998931884766,54.5099983215332,54.5099983215332,7662800.0,,,,,
2024-10-10,55.59999847412109,56.0,54.9900016784668,55.400001525878906,6259500.0,,,,,
2024-10-11,55.91999816894531,56.59000015258789,55.72999954223633,55.77999877929688,3840700.0,,,,,
2024-10-14,55.25,55.93999862670898,55.0,55.93999862670898,3605000.0,,,,,
2024-10-15,54.84999847412109,55.93000030517578,54.59000015258789,55.290000915527344,3957600.0,,,,,
2024-10-16,54.540000915527344,54.90999984741211,54.22999954223633,54.709999084472656,3864700.0,,,,,
2024-10-17,53.68999862670898,54.95000076293945,53.54999923706055,54.900001525878906,3800600.0,,,,,
2024-10-18,53.880001068115234,54.08000183105469,53.16999816894531,53.68999862670898,8538500.0,,,,,
2024-10-21,52.560001373291016,53.84999847412109,52.5,53.70000076293945,4097500.0,,,,,
2024-10-22,52.06999969482422,52.459999084472656,51.81999969482422,52.459999084472656,3409100.0,,,,,
2024-10-23,51.36000061035156,52.130001068115234,51.25,51.68999862670898,2377400.0,,,,,
2024-10-24,51.380001068115234,51.58000183105469,51.02999877929688,51.33000183105469,2585000.0,,,,,
2024-10-25,51.709999084472656,52.04999923706055,51.52000045776367,51.63999938964844,2311400.0,,,,,
2024-10-28,51.84999847412109,52.22999954223633,51.630001068115234,52.16999816894531,3030700.0,,,,,
2024-10-29,52.18000030517578,52.47999954223633,51.52000045776367,51.52000045776367,2258200.0,,,,,
2024-10-30,52.29999923706055,52.52000045776367,51.95000076293945,52.04999923706055,2754500.0,,,,,
2024-10-31,51.470001220703125,52.41999816894531,51.459999084472656,52.27000045776367,3179200.0,,,,,
2024-11-01,51.4900016784668,51.880001068115234,51.0,51.06999969482422,5209600.0,,,,,
2024-11-04,52.45000076293945,52.470001220703125,51.459999084472656,51.459999084472656,2541300.0,,,,,
2024-11-05,52.88999938964844,53.43999862670898,52.58000183105469,52.59000015258789,3858900.0,,,,,
2024-11-06,55.43999862670898,55.52999877929688,54.209999084472656,54.47999954223633,5502000.0,,,,,
2024-11-07,55.77000045776367,56.20000076293945,55.43000030517578,55.52999877929688,3958300.0,,,,,
2024-11-08,56.119998931884766,56.56999969482422,55.79999923706055,55.869998931884766,3186500.0,,,,,
2024-11-11,56.75,56.9900016784668,56.2400016784668,56.2400016784668,2425700.0,,,,,
2024-11-12,57.18000030517578,57.2400016784668,56.52000045776367,56.869998931884766,3133000.0,,,,,
2024-11-13,57.93000030517578,58.08000183105469,57.04999923706055,57.18000030517578,3366400.0,,,,,
2024-11-14,57.34000015258789,58.15999984741211,57.290000915527344,57.56999969482422,3226200.0,,,,,
2024-11-15,56.66999816894531,57.36000061035156,56.459999084472656,57.20000076293945,3041100.0,,,,,
2024-11-18,56.630001068115234,57.09000015258789,56.540000915527344,56.869998931884766,3932600.0,,,,,
2024-11-19,56.52000045776367,56.91999816894531,56.16999816894531,56.459999084472656,4571500.0,,,,,
2024-11-20,55.41999816894531,56.75,55.13999938964844,56.369998931884766,8154900.0,,,,,
2024-11-21,56.900001525878906,57.16999816894531,55.34000015258789,55.93999862670898,8778800.0,,,,,
2024-11-22,62.70000076293945,62.900001525878906,59.04999923706055,59.81999969482422,9911100.0,,,,,
2024-11-25,63.75,64.19000244140625,63.02999877929688,63.369998931884766,9658600.0,,,,,
2024-11-26,63.79999923706055,64.19000244140625,63.369998931884766,63.75,4528100.0,,,,,
2024-11-27,63.5099983215332,64.37999725341797,63.43000030517578,64.23999786376953,5355100.0,,,,,
2024-11-29,63.38999938964844,64.05999755859375,63.36000061035156,63.75,2414900.0,,,,,
2024-12-02,62.02000045776367,63.38999938964844,61.93000030517578,63.31999969482422,4775600.0,,,,,
2024-12-03,62.2400016784668,62.36000061035156,61.560001373291016,62.119998931884766,4295300.0,,,,,
2024-12-04,62.970001220703125,63.2400016784668,62.040000915527344,62.150001525878906,3483700.0,,,,,
2024-12-05,61.90999984741211,62.70000076293945,61.7400016784668,62.619998931884766,2907000.0,,,,,
2024-12-06,62.08000183105469,62.43000030517578,61.709999084472656,62.310001373291016,2906400.0,,,,,
2024-12-09,61.77000045776367,62.400001525878906,61.36000061035156,62.0099983215332,4251900.0,,,,,
2024-12-10,61.52000045776367,61.90999984741211,61.2400016784668,61.869998931884766,3883200.0,,,,,
2024-12-11,62.61000061035156,62.77999877929688,61.52000045776367,61.68999862670898,3292200.0,,,,,
2024-12-12,62.08000183105469,62.83000183105469,62.0099983215332,62.5,2237700.0,,,,,
2024-12-13,61.22999954223633,62.08000183105469,61.09000015258789,62.060001373291016,2702600.0,,,,,
2024-12-16,61.11000061035156,61.52999877929688,60.90999984741211,61.380001068115234,2945500.0,,,,,
2024-12-17,60.66999816894531,61.38999938964844,60.470001220703125,60.93999862670898,3748500.0,,,,,
2024-12-18,58.970001220703125,61.119998931884766,58.93000030517578,60.619998931884766,3514200.0,,,,,
2024-12-19,58.45000076293945,59.290000915527344,58.400001525878906,58.97999954223633,3703400.0,,,,,
2024-12-20,58.220001220703125,58.97999954223633,58.09000015258789,58.18000030517578,9008900.0,,,,,
2024-12-23,58.36000061035156,58.4900016784668,57.68999862670898,58.130001068115234,3687600.0,,,,,
2024-12-24,59.11000061035156,59.119998931884766,58.2599983215332,58.619998931884766,1892500.0,,,,,
2024-12-26,59.06999969482422,59.18000030517578,58.7400016784668,58.77999877929688,2103800.0,,,,,
2024-12-27,58.459999084472656,58.84999847412109,58.02999877929688,58.54999923706055,2290700.0,,,,,
2024-12-30,58.130001068115234,58.2599983215332,57.18999862670898,58.150001525878906,4803800.0,,,,,
2024-12-31,57.38999938964844,58.400001525878906,57.2599983215332,58.290000915527344,2606100.0,,,,,
2025-01-02,56.31999969482422,58.02000045776367,56.2599983215332,57.900001525878906,5589600.0,,,,,
2025-01-03,56.90999984741211,57.310001373291016,56.20000076293945,56.68000030517578,3049700.0,,,,,
2025-01-06,56.58000183105469,57.2400016784668,56.470001220703125,56.900001525878906,3152400.0,,,,,
2025-01-07,56.2400016784668,56.88999938964844,55.95000076293945,56.470001220703125,2662900.0,,,,,
2025-01-08,56.77999877929688,57.040000915527344,56.16999816894531,56.540000915527344,4632000.0,,,,,
2025-01-10,55.63999938964844,56.29999923706055,55.369998931884766,56.209999084472656,4060100.0,,,,,
2025-01-13,55.630001068115234,55.81999969482422,55.119998931884766,55.43000030517578,2882300.0,,,,,
2025-01-14,56.220001220703125,56.40999984741211,55.619998931884766,55.7599983215332,4107500.0,,,,,
2025-01-15,56.400001525878906,57.33000183105469,56.310001373291016,57.22999954223633,4983300.0,,,,,
2025-01-16,56.400001525878906,56.880001068115234,56.33000183105469,56.459999084472656,2522800.0,,,,,
2025-01-17,56.900001525878906,57.27000045776367,56.68000030517578,57.119998931884766,3335300.0,,,,,
2025-01-21,57.43999862670898,57.54999923706055,57.119998931884766,57.22999954223633,3807500.0,,,,,
2025-01-22,57.65999984741211,58.0,57.290000915527344,57.380001068115234,2549400.0,,,,,
2025-01-23,57.61000061035156,57.720001220703125,57.02000045776367,57.65999984741211,2585900.0,,,,,
2025-01-24,57.70000076293945,57.880001068115234,57.2599983215332,57.56999969482422,2383500.0,,,,,
2025-01-27,57.630001068115234,57.70000076293945,56.77999877929688,56.9900016784668,4344400.0,,,,,
2025-01-28,57.310001373291016,58.18999862670898,57.2400016784668,57.75,3098800.0,,,,,
2025-01-29,57.31999969482422,57.54999923706055,57.06999969482422,57.34999847412109,2519500.0,,,,,
2025-01-30,58.560001373291016,58.630001068115234,57.66999816894531,57.869998931884766,3458500.0,,,,,
2025-01-31,57.93000030517578,58.7599983215332,57.79999923706055,58.560001373291016,3277600.0,,,,,
2025-02-03,57.7599983215332,58.04999923706055,56.810001373291016,57.380001068115234,3119300.0,,,,,
2025-02-04,57.86000061035156,58.04999923706055,57.34000015258789,57.75,2938100.0,,,,,
2025-02-05,58.720001220703125,58.77000045776367,57.84000015258789,57.90999984741211,2419600.0,,,,,
2025-02-06,59.18999862670898,59.68999862670898,58.869998931884766,58.90999984741211,2399800.0,,,,,
2025-02-07,58.209999084472656,59.63999938964844,57.869998931884766,59.400001525878906,3072900.0,,,,,
2025-02-10,58.630001068115234,59.02999877929688,58.11000061035156,58.7400016784668,3732100.0,,,,,
2025-02-11,59.22999954223633,59.27999877929688,58.25,58.25,3112800.0,,,,,
2025-02-12,59.02000045776367,59.310001373291016,58.18999862670898,58.47999954223633,3507400.0,,,,,
2025-02-13,59.83000183105469,60.06999969482422,59.02000045776367,59.29999923706055,3441500.0,,,,,
2025-02-14,59.38999938964844,60.02999877929688,59.33000183105469,60.02999877929688,2392500.0,,,,,
2025-02-18,59.59000015258789,59.959999084472656,59.09000015258789,59.59999847412109,3188900.0,,,,,
2025-02-19,59.7400016784668,59.970001220703125,59.08000183105469,59.72999954223633,3641000.0,,,,,
2025-02-20,58.220001220703125,59.970001220703125,57.84000015258789,59.63999938964844,7522000.0,,,,,
2025-02-21,56.59000015258789,58.72999954223633,55.77999877929688,58.72999954223633,7228800.0,,,,,
2025-02-24,56.75,57.18999862670898,56.18999862670898,56.810001373291016,4909100.0,,,,,
2025-02-25,56.77000045776367,57.7599983215332,56.43999862670898,56.54999923706055,5508200.0,,,,,
2025-02-26,56.27000045776367,57.18000030517578,56.20000076293945,56.7599983215332,3955300.0,,,,,
2025-02-27,55.22999954223633,56.709999084472656,55.08000183105469,56.290000915527344,4956200.0,,,,,
2025-02-28,54.79999923706055,55.72999954223633,54.43000030517578,55.45000076293945,9240100.0,,,,,
2025-03-03,54.650001525878906,55.810001373291016,54.41999816894531,54.9900016784668,8543200.0,,,,,
2025-03-04,54.2599983215332,54.86000061035156,53.81999969482422,54.630001068115234,5049500.0,,,,,
2025-03-05,54.40999984741211,54.77000045776367,53.7599983215332,53.97999954223633,6079400.0,,,,,
2025-03-06,53.72999954223633,54.459999084472656,53.310001373291016,53.75,5722900.0,,,,,
2025-03-07,53.7400016784668,53.84999847412109,52.4900016784668,53.31999969482422,5261900.0,,,,,
2025-03-10,52.81999969482422,53.720001220703125,52.459999084472656,53.459999084472656,8144200.0,,,,,
2025-03-11,52.90999984741211,53.40999984741211,52.5099983215332,53.0,5369500.0,,,,,
2025-03-12,53.040000915527344,53.52000045776367,52.45000076293945,53.4900016784668,4155500.0,,,,,
2025-03-13,52.29999923706055,53.27000045776367,52.150001525878906,53.040000915527344,3718400.0,,,,,
2025-03-14,52.650001525878906,52.95000076293945,51.970001220703125,51.970001220703125,3851700.0,,,,,
2025-03-17,53.75,53.84000015258789,52.58000183105469,52.83000183105469,3832900.0,,,,,
2025-03-18,52.91999816894531,53.619998931884766,52.380001068115234,53.47999954223633,4044200.0,,,,,
2025-03-19,53.880001068115234,54.369998931884766,53.0,53.130001068115234,4368400.0,,,,,
2025-03-20,53.84999847412109,54.130001068115234,53.540000915527344,53.630001068115234,3098300.0,,,,,
2025-03-21,53.630001068115234,53.970001220703125,53.06999969482422,53.209999084472656,5952400.0,,,,,
2025-03-24,55.060001373291016,55.2599983215332,54.34000015258789,54.59999847412109,4315500.0,,,,,
2025-03-25,55.59000015258789,55.720001220703125,55.119998931884766,55.2599983215332,3636800.0,,,,,
2025-03-26,55.06999969482422,56.11000061035156,54.970001220703125,55.77999877929688,3767500.0,,,,,
2025-03-27,55.63999938964844,55.79999923706055,54.27000045776367,55.09000015258789,4858900.0,,,,,
2025-03-28,55.150001525878906,55.720001220703125,54.81999969482422,55.400001525878906,6609700.0,,,,,
2025-03-31,56.59000015258789,56.9900016784668,54.720001220703125,55.0,7550500.0,,,,,
2025-04-01,57.209999084472656,57.29999923706055,55.84000015258789,56.20000076293945,5384000.0,,,,,
2025-04-02,57.470001220703125,58.13999938964844,56.58000183105469,56.59000015258789,3927800.0,,,,,
2025-04-03,56.63999938964844,57.38999938964844,55.47999954223633,55.68000030517578,6392100.0,,,,,
2025-04-04,54.5099983215332,57.20000076293945,54.459999084472656,56.63999938964844,8771400.0,,,,,
2025-04-07,54.220001220703125,55.880001068115234,51.720001220703125,53.5099983215332,9552500.0,,,,,
2025-04-08,54.59000015258789,56.2400016784668,53.93999862670898,55.130001068115234,7287600.0,,,,,
2025-04-09,58.52000045776367,58.970001220703125,54.09999847412109,54.5,10568800.0,,,,,
2025-04-10,58.65999984741211,58.90999984741211,56.290000915527344,57.84000015258789,7326500.0,,,,,
2025-04-11,59.84000015258789,60.310001373291016,58.38999938964844,58.81999969482422,7017400.0,,,,,
2025-04-14,59.83000183105469,60.4900016784668,59.310001373291016,60.209999084472656,4296100.0,,,,,
2025-04-15,60.45000076293945,60.720001220703125,59.86000061035156,60.0,4785400.0,,,,,
2025-04-16,59.43999862670898,60.68000030517578,58.970001220703125,60.36000061035156,4507700.0,,,,,
2025-04-17,59.68000030517578,60.310001373291016,59.43999862670898,59.63999938964844,7559600.0,,,,,
2025-04-21,58.72999954223633,59.560001373291016,58.060001373291016,59.45000076293945,3654300.0,,,,,
2025-04-22,60.40999984741211,60.560001373291016,59.130001068115234,59.220001220703125,3413800.0,,,,,
2025-04-23,61.04999923706055,61.95000076293945,60.630001068115234,61.220001220703125,4049600.0,,,,,
2025-04-24,61.970001220703125,62.09000015258789,60.2400016784668,61.20000076293945,3596600.0,,,,,
2025-04-25,60.900001525878906,61.93999862670898,60.5,61.58000183105469,4381100.0,,,,,
2025-04-28,59.810001373291016,61.08000183105469,59.25,60.880001068115234,4654200.0,,,,,
2025-04-29,60.5099983215332,60.59999847412109,59.5,59.52999877929688,3139700.0,,,,,
2025-04-30,61.02999877929688,61.18999862670898,59.459999084472656,60.119998931884766,4203700.0,,,,,
2025-05-01,60.5,61.18999862670898,60.060001373291016,60.7599983215332,5007100.0,,,,,
2025-05-02,61.220001220703125,61.7400016784668,60.47999954223633,61.040000915527344,3152100.0,,,,,
2025-05-05,61.04999923706055,61.40999984741211,60.650001525878906,61.18000030517578,2425500.0,,,,,
2025-05-06,60.79999923706055,60.97999954223633,60.36000061035156,60.630001068115234,2726300.0,,,,,
2025-05-07,61.2400016784668,61.72999954223633,60.790000915527344,60.93999862670898,3403300.0,,,,,
2025-05-08,61.77999877929688,62.34999847412109,61.22999954223633,61.45000076293945,3671700.0,,,,,
2025-05-09,61.52000045776367,62.060001373291016,61.220001220703125,61.81999969482422,2553700.0,,,,,
2025-05-12,62.15999984741211,62.709999084472656,61.380001068115234,62.65999984741211,4203200.0,,,,,
2025-05-13,62.38999938964844,62.93000030517578,62.040000915527344,62.33000183105469,4002100.0,,,,,
2025-05-14,62.41999816894531,62.540000915527344,61.65999984741211,62.11000061035156,3745000.0,,,,,
2025-05-15,62.970001220703125,63.06999969482422,62.2400016784668,62.41999816894531,4601500.0,,,,,
2025-05-16,63.84000015258789,63.84999847412109,62.7400016784668,63.47999954223633,4626200.0,,,,,
2025-05-19,63.43000030517578,63.77000045776367,63.20000076293945,63.459999084472656,5970000.0,,,,,
2025-05-20,61.619998931884766,63.29999923706055,61.41999816894531,63.09000015258789,6823900.0,,,,,
2025-05-21,61.09000015258789,61.65999984741211,60.880001068115234,61.2599983215332,5440200.0,,,,,
2025-05-22,60.65999984741211,61.2400016784668,60.38999938964844,60.93000030517578,6517100.0,,,,,
2025-05-23,53.66999816894531,58.06999969482422,53.33000183105469,57.43999862670898,20812400.0,,,,,
2025-05-27,52.81999969482422,54.34999847412109,52.5099983215332,54.310001373291016,14141200.0,,,,,
2025-05-28,52.04999923706055,53.09000015258789,51.9900016784668,52.81999969482422,10025900.0,,,,,
2025-05-29,51.41999816894531,52.22999954223633,51.13999938964844,52.119998931884766,7665200.0,,,,,
2025-05-30,51.47999954223633,51.709999084472656,50.7599983215332,51.34999847412109,16258300.0,,,,,
2025-06-02,50.79999923706055,51.400001525878906,50.220001220703125,51.18999862670898,7199100.0,,,,,
2025-06-03,51.0099983215332,51.150001525878906,50.18000030517578,50.59999847412109,6664800.0,,,,,
2025-06-04,50.380001068115234,51.0099983215332,50.31999969482422,50.900001525878906,6313500.0,,,,,
2025-06-05,50.13999938964844,50.52000045776367,49.95000076293945,50.459999084472656,6127300.0,,,,,
2025-06-06,50.130001068115234,50.91999816894531,50.04999923706055,50.59999847412109,4982400.0,,,,,
2025-06-09,50.150001525878906,50.59999847412109,49.97999954223633,50.20000076293945,8653300.0,,,,,
2025-06-10,50.27999877929688,50.33000183105469,49.540000915527344,50.09999847412109,7732000.0,,,,,
2025-06-11,50.5,50.90999984741211,50.06999969482422,50.209999084472656,5733800.0,,,,,
2025-06-12,49.9900016784668,50.72999954223633,49.77000045776367,50.43000030517578,6668200.0,,,,,
2025-06-13,48.59000015258789,49.58000183105469,48.310001373291016,49.2599983215332,8554700.0,,,,,
2025-06-16,48.38999938964844,49.2599983215332,48.22999954223633,48.79999923706055,13257000.0,,,,,
2025-06-17,48.0,48.47999954223633,47.70000076293945,48.209999084472656,10554400.0,,,,,
2025-06-18,47.880001068115234,48.27999877929688,47.70000076293945,48.08000183105469,6820200.0,,,,,
2025-06-20,47.970001220703125,49.150001525878906,47.83000183105469,48.34000015258789,14397400.0,,,,,
2025-06-23,47.720001220703125,48.09999847412109,47.33000183105469,47.97999954223633,7425700.0,,,,,
2025-06-24,48.650001525878906,48.68000030517578,47.81999969482422,48.15999984741211,6268200.0,,,,,
2025-06-25,48.13999938964844,48.900001525878906,48.06999969482422,48.900001525878906,4288100.0,,,,,
2025-06-26,48.2400016784668,48.36000061035156,47.47999954223633,48.13999938964844,7103200.0,,,,,
2025-06-27,48.18000030517578,48.97999954223633,48.060001373291016,48.400001525878906,8319900.0,,,,,
2025-06-30,49.06999969482422,49.09999847412109,47.86000061035156,48.290000915527344,7675300.0,,,,,
2025-07-01,49.63999938964844,49.86000061035156,49.060001373291016,49.06999969482422,5927500.0,,,,,
2025-07-02,49.08000183105469,49.58000183105469,48.81999969482422,49.52000045776367,4347900.0,,,,,
2025-07-03,49.31999969482422,49.47999954223633,49.08000183105469,49.130001068115234,3329400.0,,,,,
2025-07-07,48.83000183105469,49.43999862670898,48.560001373291016,49.15999984741211,4230200.0,,,,,
2025-07-08,48.5099983215332,48.79999923706055,48.209999084472656,48.70000076293945,5124800.0,,,,,
2025-07-09,47.63999938964844,48.79999923706055,47.34999847412109,48.58000183105469,7219400.0,,,,,
2025-07-10,47.9900016784668,48.33000183105469,47.34999847412109,47.75,7779900.0,,,,,
2025-07-11,47.459999084472656,47.97999954223633,47.40999984741211,47.90999984741211,5070400.0,,,,,
2025-07-14,47.130001068115234,47.56999969482422,46.77000045776367,47.27000045776367,10368000.0,,,,,
2025-07-15,45.900001525878906,46.97999954223633,45.52000045776367,46.97999954223633,18588200.0,,,,,
2025-07-16,45.97999954223633,46.29999923706055,45.66999816894531,46.15999984741211,7965600.0,,,,,
