Date,Close,High,Low,Open,Volume,"('Close', 'ARMK')","('High', 'ARMK')","('Low', 'ARMK')","('Open', 'ARMK')","('Volume', 'ARMK')"
2024-06-03,31.635448455810547,32.04001890135337,31.240743929542813,31.87226816022612,1900700.0,,,,,
2024-06-04,31.57624244689941,31.78346063455365,31.26048032356493,31.4479647900788,1340400.0,,,,,
2024-06-05,31.43809700012207,31.714387917096843,31.18153980429498,31.418361396883668,2506200.0,,,,,
2024-06-06,32.24723815917969,32.47419195188888,31.349288907947034,31.62557982703971,3312800.0,,,,,
2024-06-07,32.8096923828125,33.026780273793335,32.128830948620475,32.197903684081325,2820300.0,,,,,
2024-06-10,33.32280349731445,33.39187622588657,32.56299971883976,32.78995350760263,2777600.0,,,,,
2024-06-11,32.464324951171875,32.947834043482445,32.13869315235831,32.789952985804106,2489400.0,,,,,
2024-06-12,33.41161346435547,33.776712728133354,32.651809648690104,32.7998247966933,2427500.0,,,,,
2024-06-13,33.2339973449707,33.53002388171724,32.85902839086155,33.34254128675348,1155900.0,,,,,
2024-06-14,32.5728645324707,33.04651146114473,32.503791806243505,32.78008647533357,1175700.0,,,,,
2024-06-17,33.24386215209961,33.332670486568574,32.3261772839808,32.40511969870055,1321800.0,,,,,
2024-06-18,33.35240936279297,33.57936318110874,33.17479267642726,33.36227904769211,3374000.0,,,,,
2024-06-20,33.22412872314453,33.62870297879289,33.145190067439266,33.460952218623845,1357600.0,,,,,
2024-06-21,33.4609489440918,33.68790273278436,33.24386107482874,33.36227469307117,2536800.0,,,,,
2024-06-24,33.60896301269531,33.79644558932647,33.29320090248428,33.4116107527681,1861100.0,,,,,
2024-06-25,33.42148208618164,33.658305589296084,33.15505705674609,33.60896845736696,1485300.0,,,,,
2024-06-26,33.18465805053711,33.38201031688256,33.02677699029703,33.095849718890726,1103000.0,,,,,
2024-06-27,33.22412872314453,33.599097689244374,33.20439688235454,33.38201356291858,1691500.0,,,,,
2024-06-28,33.56949234008789,33.59909386208283,33.15505221125204,33.30306734958942,2417600.0,,,,,
2024-07-01,32.839290618896484,33.914856517286566,32.72088076485008,33.64843152254612,1655200.0,,,,,
2024-07-02,32.78995132446289,32.987303577607065,32.62220435600809,32.84915812966049,1260300.0,,,,,
2024-07-03,32.8096923828125,33.06624771964113,32.67154691189079,32.8096923828125,684300.0,,,,,
2024-07-05,32.01041793823242,32.74062028118853,31.80319972783825,32.553137676191206,2961200.0,,,,,
2024-07-08,32.64194107055664,32.79982212561817,32.158428222078754,32.207765346001494,1524700.0,,,,,
2024-07-09,32.00055313110352,32.60247594201528,31.96108191893639,32.54326912376459,1634700.0,,,,,
2024-07-10,31.94133758544922,32.12882390992477,31.80319214479204,32.03014590646897,1835900.0,,,,,
2024-07-11,32.632076263427734,32.681413394722846,32.00055194881386,32.00055194881386,2001600.0,,,,,
2024-07-12,33.34254455566406,33.43135290181298,32.68141492007058,32.7406217388972,1432300.0,,,,,
2024-07-15,32.66167449951172,33.460949497039984,32.58273585022702,33.460949497039984,2327800.0,,,,,
2024-07-16,33.618831634521484,33.72737557441666,32.74061795963369,32.849161899528866,2214500.0,,,,,
2024-07-17,32.97743225097656,33.766841224207226,32.90835953044602,33.5497533801507,1318600.0,,,,,
2024-07-18,32.3952522277832,32.90836284216649,32.237367405903626,32.7208802624565,1602900.0,,,,,
2024-07-19,32.23736953735352,32.46432710172058,32.05975662935837,32.46432710172058,1304500.0,,,,,
2024-07-22,32.82942581176758,32.84916141547421,31.931476546114222,32.26697428076391,2365500.0,,,,,
2024-07-23,33.194522857666016,33.63856450101864,32.73074561192202,32.73074561192202,1487100.0,,,,,
2024-07-24,32.77021789550781,33.30306788507251,32.523528503766535,32.9379686392662,1612800.0,,,,,
2024-07-25,32.65180969238281,33.39187790502596,32.47419302021393,32.66167561231149,1301900.0,,,,,
2024-07-26,33.20439147949219,33.362272529394815,32.94783242078721,33.026774827829094,960600.0,,,,,
2024-07-29,33.44121170043945,33.60896243596241,33.145185197719115,33.17478671873678,1203600.0,,,,,
2024-07-30,33.78657913208008,33.8457821741884,33.52015415004898,33.72737232579054,1075900.0,,,,,
2024-07-31,33.816184997558594,34.27009261154904,33.717506974398695,34.04313880455381,1418400.0,,,,,
2024-08-01,32.95770263671875,34.1418086480461,32.59259964451765,33.8951192683227,2676200.0,,,,,
2024-08-02,32.868892669677734,32.868892669677734,31.951207921753923,32.395249535939804,2217300.0,,,,,
2024-08-05,32.632076263427734,32.85903007873073,31.58611176473485,31.62558297544368,2811400.0,,,,,
2024-08-06,32.780086517333984,33.16492135371611,31.674915367920235,32.049884285192086,4442600.0,,,,,
2024-08-07,33.214263916015625,34.773342883405256,32.83929493734768,33.94446626771826,3236300.0,,,,,
2024-08-08,34.18128204345703,34.32929718645233,33.28333279426648,33.38201081099049,1818600.0,,,,,
2024-08-09,34.05300521850586,34.39837265830036,33.4708180480574,34.26022718805526,1619900.0,,,,,
2024-08-12,34.56611633300781,34.704261789981054,33.95432769604859,34.151679962088096,3319900.0,,,,,
2024-08-13,35.07923126220703,35.31605473795771,34.74373353399942,34.911484280193946,2409700.0,,,,,
2024-08-14,35.49367141723633,35.52327294014839,34.83254188014254,35.089100959318564,1930300.0,,,,,
2024-08-15,35.0890998840332,36.06598775200951,34.56611582213085,35.927842297078016,2051000.0,,,,,
2024-08-16,35.35552978515625,35.67129194433629,35.010162335678054,35.10884036303548,1343900.0,,,,,
2024-08-19,35.5781364440918,35.667180876524604,35.32089906939071,35.667180876524604,2092700.0,,,,,
2024-08-20,35.15270233154297,35.65728870641803,35.12302211214631,35.508880061057454,1112100.0,,,,,
2024-08-21,35.32089614868164,35.350576365642084,35.03397480410292,35.192275584872505,1250800.0,,,,,
2024-08-22,35.13290786743164,35.419829183350565,35.01418323726062,35.3208926205727,1310200.0,,,,,
2024-08-23,35.1823844909668,35.46930206995015,35.0339758533432,35.37036549432671,1448800.0,,,,,
2024-08-26,35.113128662109375,35.28132159804044,34.73716287553786,35.21206523922312,1256000.0,,,,,
2024-08-27,35.26152801513672,35.320892216637304,34.91524627518639,35.05375897116652,1208800.0,,,,,
2024-08-28,35.29121398925781,35.53855920793505,35.24174570036007,35.26153377075687,955900.0,,,,,
2024-08-29,35.69686508178711,35.983782677604154,35.39015564065805,35.479200073618834,1264700.0,,,,,
2024-08-30,36.24102020263672,36.29048848840221,35.637497303408225,35.7364338749392,1992700.0,,,,,
2024-09-03,35.91452407836914,36.26080964017206,35.74633114558164,36.12229315093784,1475500.0,,,,,
2024-09-04,35.726539611816406,36.488363244893954,35.66717540790027,35.716643690736355,2127600.0,,,,,
2024-09-05,36.983055114746094,37.08199168441264,35.37036336470168,35.647388779118565,4000500.0,,,,,
2024-09-06,36.28059387207031,37.23040235420681,36.1420811572681,37.07210156954879,2567400.0,,,,,
2024-09-09,37.27986907958984,37.467850074060266,36.171763633417406,36.33006441144204,2436800.0,,,,,
2024-09-10,37.408485412597656,37.596466385819134,36.992943558387246,37.31944099913741,2358100.0,,,,,
2024-09-11,37.58657836914063,37.7053030087359,36.95337148485992,37.34912531576183,2023800.0,,,,,
2024-09-12,37.68552017211914,38.02190984283443,37.566795516039846,37.814140751148486,1545100.0,,,,,
2024-09-13,37.80424499511719,38.1307425185128,37.43817510231294,37.81414091811094,1638100.0,,,,,
2024-09-16,37.883392333984375,38.16041775460375,37.44806235965302,37.98232890586607,2240600.0,,,,,
2024-09-17,38.19010162353516,38.57596334882648,37.64594287777015,38.21978561728904,2664800.0,,,,,
2024-09-18,37.675628662109375,38.328619942899415,37.63605251801572,38.14063514554895,1930900.0,,,,,
2024-09-19,38.49680709838867,38.50669924582843,37.76466363963421,38.15052532517334,1850800.0,,,,,
2024-09-20,37.34912490844727,38.46712626049269,37.23040027014675,38.30882548469594,3144500.0,,,,,
2024-09-23,36.5675163269043,37.408492337299535,36.518048037866585,37.408492337299535,3477900.0,,,,,
2024-09-24,36.854434967041016,36.87422303603329,36.399320702783406,36.52793748995083,1381000.0,,,,,
2024-09-25,36.86432647705078,37.50742549852156,36.80496604528855,36.903902614351054,2901100.0,,,,,
2024-09-26,37.942752838134766,38.5264876713763,37.279869502078064,37.69540763378137,5283100.0,,,,,
2024-09-27,38.03179550170898,38.26924854753646,37.685513741323206,37.95264700255857,1603200.0,,,,,
2024-09-30,38.31872177124024,38.328617693777375,37.64594245788204,37.952651895326944,1946000.0,,,,,
2024-10-01,37.7349853515625,38.358296349392496,37.40849163072957,38.358296349392496,2069000.0,,,,,
2024-10-02,37.83392333984375,37.8932837721863,37.3788053048176,37.46784972751965,1198200.0,,,,,
2024-10-03,37.51731872558594,37.77455985125351,37.319445581765706,37.665727357639405,1581200.0,,,,,
2024-10-04,37.41838455200195,37.78445442055853,37.24029569179853,37.73498613143281,1724900.0,,,,,
