Date,Close,High,Low,Open,Volume,"('Close', 'HPP')","('High', 'HPP')","('Low', 'HPP')","('Open', 'HPP')","('Volume', 'HPP')"
2024-07-18,5.389999866485596,5.710000038146973,5.289999961853027,5.46999979019165,3099100.0,,,,,
2024-07-19,5.340000152587891,5.5,5.269999980926514,5.389999866485596,1971800.0,,,,,
2024-07-22,5.440000057220459,5.460000038146973,5.300000190734863,5.369999885559082,1566200.0,,,,,
2024-07-23,5.53000020980835,5.690000057220459,5.389999866485596,5.400000095367432,2689300.0,,,,,
2024-07-24,5.300000190734863,5.579999923706055,5.289999961853027,5.489999771118164,2691300.0,,,,,
2024-07-25,5.320000171661377,5.429999828338623,5.21999979019165,5.329999923706055,2153100.0,,,,,
2024-07-26,5.739999771118164,5.769999980926514,5.380000114440918,5.449999809265137,1741800.0,,,,,
2024-07-29,5.659999847412109,5.789999961853027,5.610000133514404,5.789999961853027,1311300.0,,,,,
2024-07-30,6.010000228881836,6.019999980926514,5.610000133514404,5.71999979019165,2423100.0,,,,,
2024-07-31,5.989999771118164,6.289999961853027,5.929999828338623,6.0,2446300.0,,,,,
2024-08-01,5.809999942779541,6.090000152587891,5.760000228881836,6.079999923706055,2773300.0,,,,,
2024-08-02,5.570000171661377,5.659999847412109,5.449999809265137,5.630000114440918,2568000.0,,,,,
2024-08-05,5.300000190734863,5.460000038146973,5.090000152587891,5.199999809265137,2085800.0,,,,,
2024-08-06,5.46999979019165,5.599999904632568,5.239999771118164,5.309999942779541,1849200.0,,,,,
2024-08-07,5.369999885559082,5.650000095367432,5.329999923706055,5.53000020980835,2037900.0,,,,,
2024-08-08,4.710000038146973,5.170000076293945,4.599999904632568,4.699999809265137,4021600.0,,,,,
2024-08-09,4.679999828338623,4.829999923706055,4.630000114440918,4.75,1824100.0,,,,,
2024-08-12,4.400000095367432,4.670000076293945,4.369999885559082,4.650000095367432,3041800.0,,,,,
2024-08-13,4.599999904632568,4.670000076293945,4.389999866485596,4.420000076293945,1761300.0,,,,,
2024-08-14,4.559999942779541,4.619999885559082,4.429999828338623,4.46999979019165,4403900.0,,,,,
2024-08-15,4.690000057220459,4.920000076293945,4.659999847412109,4.659999847412109,4564100.0,,,,,
2024-08-16,5.0,5.0,4.690000057220459,4.71999979019165,4573000.0,,,,,
2024-08-19,5.21999979019165,5.21999979019165,4.929999828338623,5.059999942779541,1523700.0,,,,,
2024-08-20,5.0,5.329999923706055,5.0,5.21999979019165,2230600.0,,,,,
2024-08-21,5.199999809265137,5.210000038146973,5.0,5.050000190734863,1263800.0,,,,,
2024-08-22,5.130000114440918,5.260000228881836,5.050000190734863,5.210000038146973,1453700.0,,,,,
2024-08-23,5.550000190734863,5.630000114440918,5.119999885559082,5.159999847412109,3158800.0,,,,,
2024-08-26,5.599999904632568,5.690000057220459,5.550000190734863,5.630000114440918,1635900.0,,,,,
2024-08-27,5.46999979019165,5.510000228881836,5.380000114440918,5.5,1263600.0,,,,,
2024-08-28,5.309999942779541,5.559999942779541,5.309999942779541,5.46999979019165,1854600.0,,,,,
2024-08-29,5.179999828338623,5.369999885559082,5.170000076293945,5.320000171661377,2521100.0,,,,,
2024-08-30,5.150000095367432,5.28000020980835,5.050000190734863,5.25,1935300.0,,,,,
2024-09-03,5.019999980926514,5.210000038146973,4.860000133514404,5.090000152587891,2029900.0,,,,,
2024-09-04,5.070000171661377,5.199999809265137,4.980000019073486,5.0,1599000.0,,,,,
2024-09-05,4.989999771118164,5.110000133514404,4.920000076293945,5.110000133514404,2199400.0,,,,,
2024-09-06,4.860000133514404,5.070000171661377,4.840000152587891,5.0,1306100.0,,,,,
2024-09-09,4.760000228881836,4.929999828338623,4.760000228881836,4.840000152587891,1827600.0,,,,,
2024-09-10,4.519999980926514,4.679999828338623,4.389999866485596,4.599999904632568,3697000.0,,,,,
2024-09-11,4.800000190734863,4.800000190734863,4.460000038146973,4.460000038146973,1838300.0,,,,,
2024-09-12,4.849999904632568,4.940000057220459,4.679999828338623,4.789999961853027,2430800.0,,,,,
2024-09-13,4.960000038146973,5.170000076293945,4.840000152587891,4.96999979019165,2926800.0,,,,,
2024-09-16,5.079999923706055,5.110000133514404,4.849999904632568,4.96999979019165,1684700.0,,,,,
2024-09-17,5.070000171661377,5.28000020980835,5.070000171661377,5.159999847412109,1452200.0,,,,,
2024-09-18,5.25,5.559999942779541,5.050000190734863,5.099999904632568,2085100.0,,,,,
2024-09-19,5.289999961853027,5.539999961853027,5.21999979019165,5.420000076293945,1836600.0,,,,,
2024-09-20,5.110000133514404,5.289999961853027,5.070000171661377,5.190000057220459,5484500.0,,,,,
2024-09-23,5.0,5.170000076293945,4.96999979019165,5.110000133514404,2501900.0,,,,,
2024-09-24,4.880000114440918,5.010000228881836,4.860000133514404,4.96999979019165,3138900.0,,,,,
2024-09-25,4.679999828338623,4.880000114440918,4.590000152587891,4.849999904632568,3012900.0,,,,,
2024-09-26,4.769999980926514,4.860000133514404,4.650000095367432,4.809999942779541,1993100.0,,,,,
2024-09-27,4.690000057220459,4.920000076293945,4.659999847412109,4.920000076293945,2224500.0,,,,,
2024-09-30,4.78000020980835,4.889999866485596,4.659999847412109,4.679999828338623,2794200.0,,,,,
2024-10-01,4.679999828338623,4.800000190734863,4.639999866485596,4.71999979019165,1828700.0,,,,,
2024-10-02,4.550000190734863,4.71999979019165,4.510000228881836,4.670000076293945,1205000.0,,,,,
2024-10-03,4.690000057220459,4.699999809265137,4.429999828338623,4.5,2807200.0,,,,,
2024-10-04,4.679999828338623,4.829999923706055,4.659999847412109,4.769999980926514,1402000.0,,,,,
2024-10-07,4.579999923706055,4.670000076293945,4.539999961853027,4.650000095367432,2913700.0,,,,,
2024-10-08,4.440000057220459,4.650000095367432,4.400000095367432,4.579999923706055,2715000.0,,,,,
2024-10-09,4.480000019073486,4.5,4.380000114440918,4.429999828338623,1818500.0,,,,,
2024-10-10,4.349999904632568,4.480000019073486,4.320000171661377,4.400000095367432,1578400.0,,,,,
2024-10-11,4.340000152587891,4.409999847412109,4.329999923706055,4.369999885559082,1679800.0,,,,,
2024-10-14,4.5,4.619999885559082,4.329999923706055,4.349999904632568,1949500.0,,,,,
2024-10-15,4.590000152587891,4.659999847412109,4.449999809265137,4.5,2541900.0,,,,,
2024-10-16,4.670000076293945,4.730000019073486,4.519999980926514,4.630000114440918,2579200.0,,,,,
2024-10-17,4.630000114440918,4.679999828338623,4.570000171661377,4.659999847412109,2858700.0,,,,,
2024-10-18,4.980000019073486,5.019999980926514,4.590000152587891,4.659999847412109,2728700.0,,,,,
2024-10-21,4.769999980926514,5.0,4.760000228881836,4.949999809265137,2138900.0,,,,,
2024-10-22,4.690000057220459,4.949999809265137,4.679999828338623,4.760000228881836,1990000.0,,,,,
2024-10-23,4.599999904632568,4.800000190734863,4.559999942779541,4.690000057220459,1157600.0,,,,,
2024-10-24,4.650000095367432,4.690000057220459,4.570000171661377,4.630000114440918,943400.0,,,,,
2024-10-25,4.400000095367432,4.699999809265137,4.369999885559082,4.690000057220459,1533300.0,,,,,
2024-10-28,4.329999923706055,4.579999923706055,4.300000190734863,4.440000057220459,2149200.0,,,,,
2024-10-29,4.239999771118164,4.400000095367432,4.199999809265137,4.289999961853027,3542600.0,,,,,
2024-10-30,4.309999942779541,4.440000057220459,4.21999979019165,4.230000019073486,1975600.0,,,,,
2024-10-31,4.320000171661377,4.5,4.309999942779541,4.329999923706055,2539400.0,,,,,
2024-11-01,4.110000133514404,4.460000038146973,4.110000133514404,4.360000133514404,1723800.0,,,,,
2024-11-04,4.25,4.429999828338623,4.110000133514404,4.110000133514404,1759500.0,,,,,
2024-11-05,4.409999847412109,4.429999828338623,4.190000057220459,4.199999809265137,1314400.0,,,,,
2024-11-06,4.519999980926514,4.670000076293945,4.369999885559082,4.559999942779541,2477400.0,,,,,
2024-11-07,4.599999904632568,4.630000114440918,4.449999809265137,4.570000171661377,1787500.0,,,,,
2024-11-08,4.559999942779541,4.659999847412109,4.550000190734863,4.619999885559082,1634600.0,,,,,
2024-11-11,4.440000057220459,4.659999847412109,4.420000076293945,4.619999885559082,1578300.0,,,,,
2024-11-12,4.039999961853027,4.420000076293945,4.039999961853027,4.320000171661377,4598000.0,,,,,
2024-11-13,4.210000038146973,4.510000228881836,4.099999904632568,4.099999904632568,4958100.0,,,,,
2024-11-14,3.9700000286102295,4.260000228881836,3.930000066757202,4.230000019073486,3706300.0,,,,,
2024-11-15,3.680000066757202,3.930000066757202,3.660000085830689,3.930000066757202,4272900.0,,,,,
2024-11-18,3.369999885559082,3.700000047683716,3.3399999141693115,3.670000076293945,4666200.0,,,,,
2024-11-19,3.3299999237060547,3.369999885559082,3.25,3.319999933242798,3364300.0,,,,,
2024-11-20,3.2300000190734863,3.319999933242798,3.1600000858306885,3.289999961853028,2971100.0,,,,,
2024-11-21,3.049999952316284,3.240000009536743,3.039999961853028,3.220000028610229,3665400.0,,,,,
2024-11-22,3.319999933242798,3.3299999237060547,3.009999990463257,3.049999952316284,3587100.0,,,,,
2024-11-25,3.5899999141693115,3.650000095367432,3.4200000762939453,3.440000057220459,5887200.0,,,,,
2024-11-26,3.619999885559082,3.680000066757202,3.359999895095825,3.509999990463257,4583000.0,,,,,
2024-11-27,3.849999904632568,3.900000095367432,3.7300000190734863,3.819999933242798,3821300.0,,,,,
2024-11-29,3.849999904632568,3.9600000381469727,3.819999933242798,3.849999904632568,1774400.0,,,,,
2024-12-02,3.7899999618530273,3.869999885559082,3.7100000381469727,3.869999885559082,2502300.0,,,,,
2024-12-03,3.700000047683716,3.7899999618530273,3.609999895095825,3.7899999618530273,2073800.0,,,,,
2024-12-04,3.809999942779541,3.839999914169312,3.670000076293945,3.7100000381469727,1763000.0,,,,,
2024-12-05,3.559999942779541,3.7699999809265137,3.470000028610229,3.700000047683716,3897000.0,,,,,
2024-12-06,3.559999942779541,3.660000085830689,3.380000114440918,3.650000095367432,3223900.0,,,,,
2024-12-09,3.5199999809265137,3.869999885559082,3.400000095367432,3.4600000381469727,7887200.0,,,,,
2024-12-10,3.4100000858306885,3.700000047683716,3.390000104904175,3.490000009536743,3625300.0,,,,,
2024-12-11,3.150000095367432,3.4200000762939453,3.109999895095825,3.400000095367432,5597300.0,,,,,
2024-12-12,3.299999952316284,3.319999933242798,3.069999933242798,3.1700000762939453,5424600.0,,,,,
2024-12-13,3.289999961853028,3.3299999237060547,3.0999999046325684,3.2799999713897705,3225700.0,,,,,
2024-12-16,3.180000066757202,3.2799999713897705,3.0999999046325684,3.240000009536743,4708200.0,,,,,
2024-12-17,3.130000114440918,3.2100000381469727,3.0899999141693115,3.150000095367432,5287000.0,,,,,
2024-12-18,2.5999999046325684,3.2100000381469727,2.509999990463257,3.150000095367432,11031500.0,,,,,
2024-12-19,2.609999895095825,2.690000057220459,2.390000104904175,2.6600000858306885,9958700.0,,,,,
2024-12-20,2.930000066757202,3.059999942779541,2.569999933242798,2.630000114440918,42336100.0,,,,,
2024-12-23,2.869999885559082,2.970000028610229,2.650000095367432,2.869999885559082,7289800.0,,,,,
2024-12-24,3.039999961853028,3.049999952316284,2.819999933242798,2.8399999141693115,2239500.0,,,,,
2024-12-26,3.0299999713897705,3.0899999141693115,2.940000057220459,2.9800000190734863,3303600.0,,,,,
2024-12-27,2.970000028610229,3.0899999141693115,2.940000057220459,3.0,2788500.0,,,,,
2024-12-30,2.890000104904175,2.9600000381469727,2.819999933242798,2.940000057220459,2405000.0,,,,,
2024-12-31,3.0299999713897705,3.039999961853028,2.8299999237060547,2.9200000762939453,5428900.0,,,,,
2025-01-02,2.859999895095825,3.049999952316284,2.8499999046325684,3.0299999713897705,2859500.0,,,,,
2025-01-03,2.900000095367432,2.9200000762939453,2.8299999237060547,2.869999885559082,2087900.0,,,,,
2025-01-06,2.809999942779541,2.970000028610229,2.789999961853028,2.9600000381469727,2164100.0,,,,,
2025-01-07,2.75,2.890000104904175,2.700000047683716,2.819999933242798,3574900.0,,,,,
2025-01-08,2.720000028610229,2.7799999713897705,2.6700000762939453,2.720000028610229,1944600.0,,,,,
2025-01-10,2.609999895095825,2.650000095367432,2.5299999713897705,2.609999895095825,5068000.0,,,,,
2025-01-13,2.509999990463257,2.569999933242798,2.4200000762939453,2.559999942779541,4600000.0,,,,,
2025-01-14,2.7699999809265137,2.7799999713897705,2.470000028610229,2.5199999809265137,3225800.0,,,,,
2025-01-15,2.9800000190734863,3.039999961853028,2.859999895095825,2.950000047683716,3622800.0,,,,,
2025-01-16,2.930000066757202,3.0199999809265137,2.8399999141693115,3.009999990463257,3550300.0,,,,,
2025-01-17,3.140000104904175,3.180000066757202,2.950000047683716,3.0,2923300.0,,,,,
2025-01-21,3.1700000762939453,3.430000066757202,3.0999999046325684,3.190000057220459,2335800.0,,,,,
2025-01-22,3.140000104904175,3.1700000762939453,2.970000028610229,3.150000095367432,2898200.0,,,,,
2025-01-23,3.1600000858306885,3.1700000762939453,2.990000009536743,3.0999999046325684,2448300.0,,,,,
2025-01-24,3.1600000858306885,3.319999933242798,3.0899999141693115,3.130000114440918,3096000.0,,,,,
2025-01-27,3.299999952316284,3.359999895095825,3.109999895095825,3.130000114440918,2288900.0,,,,,
2025-01-28,3.0999999046325684,3.299999952316284,3.049999952316284,3.299999952316284,2616800.0,,,,,
2025-01-29,2.869999885559082,3.109999895095825,2.8499999046325684,3.0899999141693115,1738300.0,,,,,
2025-01-30,3.0999999046325684,3.2300000190734863,2.9100000858306885,2.9100000858306885,5135400.0,,,,,
2025-01-31,3.130000114440918,3.1600000858306885,3.039999961853028,3.0999999046325684,2275800.0,,,,,
2025-02-03,3.039999961853028,3.140000104904175,2.940000057220459,3.0199999809265137,2122900.0,,,,,
2025-02-04,3.200000047683716,3.2100000381469727,3.0199999809265137,3.0299999713897705,2685900.0,,,,,
2025-02-05,3.150000095367432,3.289999961853028,3.109999895095825,3.25,1360300.0,,,,,
2025-02-06,3.180000066757202,3.2300000190734863,3.109999895095825,3.1600000858306885,2042600.0,,,,,
2025-02-07,3.2100000381469727,3.25,3.0799999237060547,3.180000066757202,2181900.0,,,,,
2025-02-10,3.109999895095825,3.2799999713897705,3.0999999046325684,3.259999990463257,1917500.0,,,,,
2025-02-11,3.069999933242798,3.109999895095825,2.9800000190734863,3.049999952316284,1990500.0,,,,,
2025-02-12,2.890000104904175,3.0299999713897705,2.880000114440918,2.9800000190734863,2253400.0,,,,,
2025-02-13,2.8499999046325684,2.950000047683716,2.8299999237060547,2.890000104904175,2957600.0,,,,,
2025-02-14,2.789999961853028,2.940000057220459,2.75,2.890000104904175,2020400.0,,,,,
2025-02-18,2.930000066757202,2.950000047683716,2.7799999713897705,2.789999961853028,2827100.0,,,,,
2025-02-19,3.0899999141693115,3.109999895095825,2.9200000762939453,2.9200000762939453,3573300.0,,,,,
2025-02-20,3.109999895095825,3.259999990463257,3.0999999046325684,3.130000114440918,3417300.0,,,,,
2025-02-21,3.0,3.220000028610229,2.8499999046325684,3.119999885559082,3386500.0,,,,,
2025-02-24,3.0299999713897705,3.0899999141693115,2.930000066757202,3.0,2397500.0,,,,,
2025-02-25,3.059999942779541,3.140000104904175,2.990000009536743,3.049999952316284,2253700.0,,,,,
2025-02-26,3.0799999237060547,3.1600000858306885,3.009999990463257,3.109999895095825,2659100.0,,,,,
2025-02-27,3.289999961853028,3.3399999141693115,3.0299999713897705,3.059999942779541,3073500.0,,,,,
2025-02-28,3.2799999713897705,3.319999933242798,3.190000057220459,3.259999990463257,3586100.0,,,,,
2025-03-03,3.0999999046325684,3.359999895095825,3.049999952316284,3.319999933242798,3938000.0,,,,,
2025-03-04,3.0999999046325684,3.1600000858306885,2.990000009536743,3.059999942779541,2018500.0,,,,,
2025-03-05,3.200000047683716,3.2100000381469727,3.049999952316284,3.119999885559082,3007700.0,,,,,
2025-03-06,3.0199999809265137,3.1700000762939453,2.970000028610229,3.109999895095825,2192000.0,,,,,
2025-03-07,3.150000095367432,3.2300000190734863,3.0,3.069999933242798,3474500.0,,,,,
2025-03-10,2.859999895095825,3.2100000381469727,2.8399999141693115,3.2100000381469727,2886300.0,,,,,
2025-03-11,2.7100000381469727,2.869999885559082,2.680000066757202,2.8399999141693115,3734800.0,,,,,
2025-03-12,2.720000028610229,2.7699999809265137,2.680000066757202,2.75,2341200.0,,,,,
2025-03-13,2.650000095367432,2.7799999713897705,2.619999885559082,2.740000009536743,1749700.0,,,,,
2025-03-14,2.75,2.8299999237060547,2.650000095367432,2.690000057220459,3024100.0,,,,,
2025-03-17,3.0299999713897705,3.059999942779541,2.720000028610229,2.720000028610229,2760700.0,,,,,
2025-03-18,2.970000028610229,3.059999942779541,2.930000066757202,2.990000009536743,1995400.0,,,,,
2025-03-19,2.940000057220459,3.039999961853028,2.880000114440918,2.940000057220459,2195600.0,,,,,
2025-03-20,3.0,3.039999961853028,2.890000104904175,2.900000095367432,2514100.0,,,,,
2025-03-21,2.9200000762939453,2.930000066757202,2.8299999237060547,2.930000066757202,5335500.0,,,,,
2025-03-24,2.940000057220459,3.0999999046325684,2.9200000762939453,2.9600000381469727,2180200.0,,,,,
2025-03-25,2.9200000762939453,2.970000028610229,2.880000114440918,2.950000047683716,2348400.0,,,,,
2025-03-26,2.8299999237060547,3.0799999237060547,2.8299999237060547,2.990000009536743,2103600.0,,,,,
2025-03-27,3.009999990463257,3.0299999713897705,2.819999933242798,2.8499999046325684,3661800.0,,,,,
2025-03-28,2.970000028610229,3.2699999809265137,2.9600000381469727,3.220000028610229,3104000.0,,,,,
2025-03-31,2.950000047683716,3.059999942779541,2.9100000858306885,2.9100000858306885,2140800.0,,,,,
2025-04-01,2.9200000762939453,3.0199999809265137,2.869999885559082,2.970000028610229,2587200.0,,,,,
2025-04-02,3.0799999237060547,3.0999999046325684,2.8499999046325684,2.890000104904175,2520700.0,,,,,
2025-04-03,2.650000095367432,2.970000028610229,2.619999885559082,2.9200000762939453,2810800.0,,,,,
2025-04-04,2.5799999237060547,2.630000114440918,2.430000066757202,2.5999999046325684,3361600.0,,,,,
2025-04-07,2.390000104904175,2.630000114440918,2.2699999809265137,2.4100000858306885,4586600.0,,,,,
2025-04-08,2.180000066757202,2.539999961853028,2.109999895095825,2.490000009536743,2823700.0,,,,,
2025-04-09,2.369999885559082,2.490000009536743,2.039999961853028,2.200000047683716,3764000.0,,,,,
2025-04-10,2.140000104904175,2.2699999809265137,2.0199999809265137,2.240000009536743,3242800.0,,,,,
2025-04-11,2.1700000762939453,2.200000047683716,2.0,2.1600000858306885,2440300.0,,,,,
2025-04-14,2.2300000190734863,2.2699999809265137,2.150000095367432,2.220000028610229,1887300.0,,,,,
2025-04-15,2.25,2.309999942779541,2.0999999046325684,2.180000066757202,8510800.0,,,,,
2025-04-16,2.240000009536743,2.3399999141693115,2.200000047683716,2.25,1661000.0,,,,,
2025-04-17,2.289999961853028,2.3399999141693115,2.240000009536743,2.240000009536743,1883400.0,,,,,
2025-04-21,2.200000047683716,2.25,2.1600000858306885,2.220000028610229,1566700.0,,,,,
2025-04-22,2.2300000190734863,2.299999952316284,2.150000095367432,2.25,2416900.0,,,,,
2025-04-23,2.240000009536743,2.400000095367432,2.2300000190734863,2.309999942779541,1811600.0,,,,,
2025-04-24,2.240000009536743,2.309999942779541,2.190000057220459,2.240000009536743,2147800.0,,,,,
2025-04-25,2.220000028610229,2.25,2.180000066757202,2.2100000381469727,1735400.0,,,,,
2025-04-28,2.240000009536743,2.2699999809265137,2.1600000858306885,2.200000047683716,1370100.0,,,,,
2025-04-29,2.059999942779541,2.200000047683716,2.049999952316284,2.200000047683716,2432300.0,,,,,
2025-04-30,2.049999952316284,2.059999942779541,1.8799999952316284,2.0299999713897705,2908300.0,,,,,
2025-05-01,2.180000066757202,2.2300000190734863,2.049999952316284,2.069999933242798,2225300.0,,,,,
2025-05-02,2.259999990463257,2.299999952316284,2.180000066757202,2.220000028610229,1796600.0,,,,,
2025-05-05,2.2300000190734863,2.450000047683716,2.220000028610229,2.3299999237060547,3994100.0,,,,,
2025-05-06,2.2300000190734863,2.259999990463257,2.0899999141693115,2.1600000858306885,2537200.0,,,,,
2025-05-07,2.2799999713897705,2.3499999046325684,2.190000057220459,2.259999990463257,2249800.0,,,,,
2025-05-08,2.2699999809265137,2.380000114440918,2.2300000190734863,2.380000114440918,2282000.0,,,,,
2025-05-09,2.2699999809265137,2.309999942779541,2.240000009536743,2.2799999713897705,1290900.0,,,,,
2025-05-12,2.369999885559082,2.450000047683716,2.309999942779541,2.359999895095825,3461600.0,,,,,
2025-05-13,2.2300000190734863,2.440000057220459,2.220000028610229,2.4100000858306885,1939900.0,,,,,
2025-05-14,2.0899999141693115,2.220000028610229,2.0799999237060547,2.2100000381469727,2970500.0,,,,,
2025-05-15,2.130000114440918,2.140000104904175,2.049999952316284,2.059999942779541,2202800.0,,,,,
2025-05-16,2.0799999237060547,2.150000095367432,2.049999952316284,2.119999885559082,2244300.0,,,,,
2025-05-19,2.069999933242798,2.0999999046325684,2.0,2.0199999809265137,2041100.0,,,,,
2025-05-20,1.9900000095367432,2.059999942779541,1.9700000286102293,2.039999961853028,2431100.0,,,,,
2025-05-21,1.899999976158142,2.0,1.870000004768372,1.950000047683716,3029300.0,,,,,
2025-05-22,1.919999957084656,1.9900000095367432,1.830000042915344,1.870000004768372,3330300.0,,,,,
2025-05-23,1.8799999952316284,1.899999976158142,1.809999942779541,1.899999976158142,2451800.0,,,,,
2025-05-27,1.9800000190734863,2.0,1.8799999952316284,1.909999966621399,1985000.0,,,,,
2025-05-28,1.9299999475479128,1.9900000095367432,1.870000004768372,1.9700000286102293,1924400.0,,,,,
2025-05-29,1.9800000190734863,2.009999990463257,1.919999957084656,1.9299999475479128,1420000.0,,,,,
2025-05-30,1.8600000143051147,1.9800000190734863,1.830000042915344,1.9700000286102293,6555100.0,,,,,
2025-06-02,1.870000004768372,1.919999957084656,1.7799999713897705,1.840000033378601,1811700.0,,,,,
2025-06-03,1.9700000286102293,2.0199999809265137,1.840000033378601,1.8799999952316284,4122100.0,,,,,
2025-06-04,2.130000114440918,2.190000057220459,1.919999957084656,1.9800000190734863,7021900.0,,,,,
2025-06-05,2.130000114440918,2.1700000762939453,2.0799999237060547,2.140000104904175,1547600.0,,,,,
2025-06-06,2.3499999046325684,2.380000114440918,2.1700000762939453,2.180000066757202,4525900.0,,,,,
2025-06-09,2.289999961853028,2.4100000858306885,2.240000009536743,2.400000095367432,2747900.0,,,,,
2025-06-10,2.440000057220459,2.450000047683716,2.25,2.309999942779541,1640900.0,,,,,
2025-06-11,2.4800000190734863,2.569999933242798,2.430000066757202,2.4800000190734863,3688200.0,,,,,
2025-06-12,2.680000066757202,2.799999952316284,2.5999999046325684,2.799999952316284,60654700.0,,,,,
2025-06-13,2.740000009536743,2.799999952316284,2.559999942779541,2.5899999141693115,25538000.0,,,,,
2025-06-16,2.75,2.9600000381469727,2.75,2.8299999237060547,49913700.0,,,,,
2025-06-17,2.759999990463257,2.950000047683716,2.7300000190734863,2.859999895095825,14916200.0,,,,,
2025-06-18,2.819999933242798,2.869999885559082,2.680000066757202,2.759999990463257,13776000.0,,,,,
2025-06-20,2.8299999237060547,2.9100000858306885,2.799999952316284,2.8299999237060547,15958300.0,,,,,
2025-06-23,2.799999952316284,2.859999895095825,2.690000057220459,2.789999961853028,8846200.0,,,,,
2025-06-24,2.720000028610229,2.8399999141693115,2.7100000381469727,2.809999942779541,7770400.0,,,,,
2025-06-25,2.690000057220459,2.75,2.5799999237060547,2.690000057220459,7684600.0,,,,,
2025-06-26,2.680000066757202,2.75,2.650000095367432,2.700000047683716,9968900.0,,,,,
2025-06-27,2.700000047683716,2.720000028610229,2.609999895095825,2.700000047683716,33949500.0,,,,,
2025-06-30,2.740000009536743,2.7799999713897705,2.6600000858306885,2.7100000381469727,8736800.0,,,,,
2025-07-01,2.740000009536743,2.759999990463257,2.640000104904175,2.720000028610229,10162100.0,,,,,
2025-07-02,2.690000057220459,2.7699999809265137,2.650000095367432,2.7699999809265137,19030900.0,,,,,
2025-07-03,2.720000028610229,2.7799999713897705,2.690000057220459,2.7100000381469727,4212700.0,,,,,
2025-07-07,2.700000047683716,2.7799999713897705,2.6700000762939453,2.700000047683716,9112600.0,,,,,
2025-07-08,2.7100000381469727,2.799999952316284,2.680000066757202,2.720000028610229,8858300.0,,,,,
2025-07-09,2.759999990463257,2.789999961853028,2.7100000381469727,2.7100000381469727,6521300.0,,,,,
2025-07-10,2.8399999141693115,2.880000114440918,2.720000028610229,2.75,8067800.0,,,,,
