Date,Close,High,Low,Open,Volume,"('Close', 'ABBV')","('High', 'ABBV')","('Low', 'ABBV')","('Open', 'ABBV')","('Volume', 'ABBV')"
2024-07-11,161.38656616210938,161.80449613439467,158.95498940700298,159.11645971568765,3689500.0,,,,,
2024-07-12,161.7379913330078,163.0202750835082,161.3770491972113,162.07043956264565,4133500.0,,,,,
2024-07-15,161.06700134277344,163.31003054015002,160.48227855612606,161.91053969111195,2395100.0,,,,,
2024-07-16,162.18850708007812,162.81158046296022,160.3288965281959,161.61337929566284,3829500.0,,,,,
2024-07-17,168.00697326660156,168.45749806033174,162.4856531141562,162.4856531141562,6983200.0,,,,,
2024-07-18,164.04812622070312,169.35854763654154,163.64553236259087,167.22096073758374,5957800.0,,,,,
2024-07-19,165.17921447753906,166.645811423768,164.12479168055447,166.4732628631351,4293600.0,,,,,
2024-07-22,166.415771484375,167.48935509609225,164.87248772929163,166.1377952372267,4066900.0,,,,,
2024-07-23,165.97482299804688,167.35515310924538,165.61057978227126,166.13779123119838,2933800.0,,,,,
2024-07-24,168.90802001953125,169.2818581797063,165.7831021727815,166.02274239408547,6117700.0,,,,,
2024-07-25,174.6210479736328,178.39778048860475,164.68077551907982,169.66528957566797,9442200.0,,,,,
2024-07-26,177.48715209960938,179.10712247352424,174.56353822595946,175.84800641094677,6948800.0,,,,,
2024-07-29,174.4005889892578,178.4169618805521,173.04901448200738,176.4135582938521,5458500.0,,,,,
2024-07-30,179.04002380371094,179.9314931464207,175.03324581322858,175.982211849669,6032200.0,,,,,
2024-07-31,177.64053344726562,179.73018942898275,175.84801441202066,178.66618612250394,6473900.0,,,,,
2024-08-01,181.84860229492188,183.05638381333688,179.03043079214103,179.9889917317819,6595500.0,,,,,
2024-08-02,181.44598388671875,185.8745451312044,178.73326944747873,183.06595412618296,6303900.0,,,,,
2024-08-05,176.72030639648438,181.4460051018009,175.4549988568377,179.68225637363895,6459300.0,,,,,
2024-08-06,178.0143585205078,180.03692268802914,175.49333856900344,177.7459480010714,4273200.0,,,,,
2024-08-07,179.73974609375,181.7335544876523,178.27314911134465,180.1135842534518,6351000.0,,,,,
2024-08-08,182.510009765625,182.80717596384852,179.17422155881027,179.17422155881027,5744600.0,,,,,
2024-08-09,182.0594787597656,183.09472636679868,180.30532504875703,182.87426143820676,3206500.0,,,,,
2024-08-12,182.2991180419922,182.6729708612781,179.9218909345697,182.20327072099136,4808300.0,,,,,
2024-08-13,183.30560302734372,183.98618772507243,181.53227407809865,182.6633689577435,3477300.0,,,,,
2024-08-14,185.00225830078125,185.33776047471625,182.5771003335888,183.0851364531048,4153400.0,,,,,
2024-08-15,185.3856964111328,186.9098195572277,183.36313206303203,186.43053904465864,4719900.0,,,,,
2024-08-16,185.86495971679688,186.2004618951275,184.3025153364755,185.8457990291339,3674900.0,,,,,
2024-08-19,188.71188354492188,189.00903508973568,185.3377596392853,185.3856759840781,4309300.0,,,,,
2024-08-20,188.021728515625,189.29661636158548,186.08544588625315,188.95153382714145,3631800.0,,,,,
2024-08-21,188.385986328125,189.16241837385263,187.56162330858515,188.29971935115077,4250400.0,,,,,
2024-08-22,188.2326202392578,189.35413486212207,187.25489854331263,188.8460986985976,3676700.0,,,,,
2024-08-23,189.36373901367188,189.77591324589957,188.0984314025452,189.0761677723721,4720300.0,,,,,
2024-08-26,189.2582550048828,189.76629108107875,187.94503133167572,189.3732776254622,4182300.0,,,,,
2024-08-27,187.8012542724609,190.082633949595,187.0919139239332,189.78548240371197,2504500.0,,,,,
2024-08-28,187.3028106689453,188.0984180418876,185.98958679961453,187.41784793318263,3910200.0,,,,,
2024-08-29,187.0919342041016,188.2997304589074,185.8170609096651,187.87796126684697,4538300.0,,,,,
2024-08-30,188.17510986328125,188.35723879573789,186.12378988333853,187.15903753113395,3820800.0,,,,,
2024-09-03,189.4979248046875,191.66426738057137,187.9738163381168,188.01215234213672,4872400.0,,,,,
2024-09-04,188.8460998535156,191.59717990607356,188.2997276820261,190.4468949896065,4214300.0,,,,,
2024-09-05,184.8680725097656,188.96113201904757,184.19708274426364,188.79817840645995,5902800.0,,,,,
2024-09-06,185.3856964111328,186.67017930094315,184.83932423257392,185.45280270360317,4312600.0,,,,,
2024-09-09,188.28054809570312,188.46267702422864,185.90332093345444,186.89063758405905,3606900.0,,,,,
2024-09-10,191.08914184570312,191.2041644856178,184.916006644626,187.9929792741849,6333300.0,,,,,
2024-09-11,186.5263671875,189.48831694019236,185.40485265861105,189.48831694019236,4909300.0,,,,,
2024-09-12,185.98001098632807,186.98650297066683,183.3439682126449,186.7085120873404,4165200.0,,,,,
2024-09-13,186.16213989257807,186.52638312979403,183.86158469633767,185.826637689018,2718100.0,,,,,
2024-09-16,187.6191253662109,188.0313141688762,186.4017635250474,187.70540696540624,3235700.0,,,,,
2024-09-17,185.43362426757807,187.9546444017466,183.8711797688993,186.72768748033292,3534100.0,,,,,
2024-09-18,184.94476318359372,187.475363659105,183.8328289042,185.12689211531105,3236800.0,,,,,
2024-09-19,185.59657287597656,186.11420399770333,184.0053727600813,185.4144439489423,3929300.0,,,,,
2024-09-20,185.4527740478516,185.78827620540108,184.16830598299487,185.00224926553227,11661200.0,,,,,
2024-09-23,185.79786682128903,186.2483916285176,184.23540782488035,185.67324921991292,3178000.0,,,,,
2024-09-24,185.4911346435547,187.1207000517589,183.65069927080376,184.95434282147903,4286500.0,,,,,
2024-09-25,183.33436584472656,186.5072149414628,183.046809254929,185.96082816788817,5589300.0,,,,,
2024-09-26,183.9478454589844,184.87765077589947,181.7623276036425,182.22244740322583,6215700.0,,,,,
2024-09-27,186.7180938720703,188.00257674964283,182.38540861079107,184.61885753326163,4891900.0,,,,,
2024-09-30,189.29661560058597,189.43081355085917,186.3154904092144,186.7756102042765,4550200.0,,,,,
2024-10-01,188.7981719970703,190.72487424970612,188.28054089091304,189.4595667693033,3924600.0,,,,,
2024-10-02,188.66395568847656,188.8364896227524,186.39215650183232,187.552021579328,2946900.0,,,,,
2024-10-03,187.35073852539065,188.8844419268707,186.67016842801257,188.71189334662637,3453800.0,,,,,
2024-10-04,186.23880004882807,187.53286317850805,185.0501938349087,187.01524670252363,4749700.0,,,,,
2024-10-07,185.5869903564453,187.00565649945696,184.84889431266075,186.3634224034552,5033800.0,,,,,
2024-10-08,185.01182556152344,186.9193669306037,184.28332457645416,186.28671325525312,4419000.0,,,,,
2024-10-09,186.67974853515625,186.8139464856294,183.99577489921364,184.8584885463807,4478900.0,,,,,
2024-10-10,186.29632568359372,186.74685049827863,185.27065845078536,186.4784399770696,3562500.0,,,,,
2024-10-11,186.1429443359375,187.14943621069244,185.55822159928772,186.91937632814088,2973000.0,,,,,
2024-10-14,187.5424652099609,188.20387468043955,185.63493806484948,186.19090523385356,3623900.0,,,,,
2024-10-15,185.3781280517578,189.6198140019948,184.75975064932965,188.1511621424978,6553500.0,,,,,
2024-10-16,184.02542114257807,184.58581319054528,182.3538576168107,184.0157495513267,5576000.0,,,,,
2024-10-17,182.19927978515625,185.14622552227428,182.0929954811655,184.1027109221688,4419000.0,,,,,
2024-10-18,182.4794769287109,183.28143763765544,181.803128964324,182.58576123334888,5607900.0,,,,,
2024-10-21,180.23785400390625,182.9819175503576,179.60981975262223,182.3345548586906,4496500.0,,,,,
2024-10-22,182.38287353515625,182.71139808401384,179.9383489492441,180.02531956871684,4210400.0,,,,,
2024-10-23,181.5325927734375,182.87563187604857,181.1654261253072,182.3248819038532,4266700.0,,,,,
2024-10-24,183.2427978515625,184.03510178609696,181.81280277299348,182.0640135422628,6741800.0,,,,,
2024-10-25,181.50360107421875,183.46501750566463,180.8465668188377,183.27176259666575,4017400.0,,,,,
2024-10-28,183.27175903320312,183.7162246746671,181.18474464342253,181.7354798421782,5383700.0,,,,,
2024-10-29,183.04954528808597,184.70178047655352,182.15097184303323,184.0544177837856,6131500.0,,,,,
2024-10-30,194.69244384765625,195.51373300685665,182.1799547475423,185.14622897985703,10396400.0,,,,,
2024-10-31,196.9823760986328,200.3158318223143,194.6151507498426,195.1465722958846,8829300.0,,,,,
2024-11-01,196.67320251464844,197.8133299281112,195.4847613690449,197.46549169729047,4493900.0,,,,,
2024-11-04,193.6972503662109,197.3398874540444,193.45569645641552,196.9050786217881,3531800.0,,,,,
2024-11-05,194.86636352539065,195.58136840777132,191.648878412879,193.71657929621716,5109300.0,,,,,
2024-11-06,194.40257263183597,199.1853368259406,194.0644060232652,198.8374986258268,7194800.0,,,,,
2024-11-07,193.73590087890625,195.4847636457748,192.48948913752963,195.12725381839357,4520200.0,,,,,
2024-11-08,192.760009765625,195.06926443073013,192.7406813257507,194.3639311797562,4596900.0,,,,,
2024-11-11,168.53697204589844,172.53711859391925,166.86542326521527,172.53711859391925,20760300.0,,,,,
2024-11-12,165.30982971191406,170.6626725944103,165.25185913264843,170.063608874344,10557000.0,,,,,
2024-11-13,164.59483337402344,166.80746061120487,163.91847065933072,165.87023029964732,8483500.0,,,,,
2024-11-14,163.89915466308594,165.8219142446068,162.89428219684484,164.2566497122572,8442500.0,,,,,
2024-11-15,159.41592407226562,163.89916406116424,159.1550417208216,163.89916406116424,11265400.0,,,,,
2024-11-18,160.66233825683594,161.1068039460728,159.2323432126806,160.0246323848669,8336900.0,,,,,
2024-11-19,160.94253540039062,161.4546284756651,158.27577097776015,159.68645220426694,5246000.0,,,,,
2024-11-20,162.09234619140625,162.23728739744254,160.05363040339847,161.2710716636622,7135600.0,,,,,
2024-11-21,165.92820739746094,166.6335554284133,161.28071253727424,162.89429088365569,6847700.0,,,,,
2024-11-22,170.9718475341797,172.81732286924515,167.6384066616106,168.45002422752165,11328600.0,,,,,
2024-11-25,171.078125,174.10238442604685,170.77860053479014,171.03948286457398,12465000.0,,,,,
2024-11-26,175.02029418945312,175.51305884067423,170.7013092534325,171.10711803854636,6947500.0,,,,,
2024-11-27,176.89474487304688,178.01555845076354,174.77873045711192,175.0202843448985,5271500.0,,,,,
2024-11-29,176.7498016357422,177.3391937048077,176.33433603036244,176.9527133861624,2710700.0,,,,,
2024-12-02,175.62899780273438,176.52757115241928,172.81730712349292,176.12176240643782,3936600.0,,,,,
2024-12-03,175.36813354492188,177.3102216170947,175.34880510456708,176.1217805426773,4107600.0,,,,,
2024-12-04,170.4984130859375,174.3536039354563,169.96699155159976,174.0154373178088,6125500.0,,,,,
2024-12-05,170.21820068359375,170.7496222128766,167.66739208631606,169.06840175931265,5444200.0,,,,,
2024-12-06,170.23753356933594,170.7689551124964,168.27611702726404,170.05395024140046,4839600.0,,,,,
2024-12-09,170.6046905517578,172.11198448450762,168.4886760910592,169.65778867644198,4394500.0,,,,,
2024-12-10,169.735107421875,170.94287702675254,167.9572741018828,169.59983781585998,4089600.0,,,,,
2024-12-11,168.47900390625,170.053940000238,167.9669108345753,170.0152978645537,9492200.0,,,,,
2024-12-12,167.33888244628906,169.96699006283,166.17942667270455,169.0007744609629,4999500.0,,,,,
2024-12-13,167.51280212402344,169.0104393266157,166.56591491739536,167.3968609641492,5471600.0,,,,,
2024-12-16,165.8315887451172,167.48380917085103,164.76874568396437,165.87023088221363,8157900.0,,,,,
2024-12-17,169.4548797607422,170.53703640706252,164.45954737568908,164.81704239421737,7664700.0,,,,,
2024-12-18,167.1746368408203,170.53706319380328,166.98139665837869,170.082940656261,5471600.0,,,,,
2024-12-19,165.7252960205078,168.0055653186464,164.58515399979885,167.0876487473335,6110500.0,,,,,
2024-12-20,169.64813232421875,170.82691650446213,164.89435346731182,165.9861670409657,18950900.0,,,,,
2024-12-23,172.36318969726562,172.6144004302402,168.73022457220355,169.36791562410505,6945600.0,,,,,
2024-12-24,173.9188232421875,174.08307813938916,171.83179382489374,172.3825438419357,2692800.0,,,,,
2024-12-26,173.14584350585938,174.25700036199925,172.59510824558492,172.9719317636509,2759300.0,,,,,
2024-12-27,171.9960174560547,173.59028189193253,171.30034111008592,171.90906159862826,2745400.0,,,,,
2024-12-30,170.2471923828125,171.34867761985694,169.58050123399707,171.03949628235566,3405700.0,,,,,
2024-12-31,171.69650268554688,171.83177227470588,169.9766401619767,170.39212052078764,3326400.0,,,,,
2025-01-02,173.37774658203125,173.70625637977753,171.88976615624622,172.62409951977494,4092000.0,,,,,
2025-01-03,175.09759521484375,175.43577657795646,172.7593551919304,173.59030121191452,4380200.0,,,,,
2025-01-06,174.0154266357422,175.83190184622703,173.2037943679944,174.6724461336607,6302100.0,,,,,
2025-01-07,173.4646759033203,176.01548435663793,172.3631907699168,173.56130335529295,5905200.0,,,,,
2025-01-08,172.469482421875,173.184487264426,170.2278551814102,173.14583038467737,4488500.0,,,,,
2025-01-10,169.25198364257812,171.5419098799486,167.47415048999275,170.88489035353746,5372200.0,,,,,
2025-01-13,170.7689666748047,171.967064696926,168.4500401685363,169.2423441125804,4734100.0,,,,,
2025-01-14,169.61915588378906,170.807596974185,168.20847458452525,170.64334208716122,4779100.0,,,,,
2025-01-15,167.122314453125,170.1555825093782,164.5571992655999,169.2387725998151,8048700.0,,,,,
2025-01-16,169.41433715820312,169.66793176310773,166.31280370511993,167.2198508870287,5236000.0,,,,,
2025-01-17,167.32713317871094,169.6971860294887,167.04429483702174,168.6145722348988,7852500.0,,,,,
2025-01-21,168.35122680664062,171.32597771163907,166.9955226082724,167.91233254774522,7548500.0,,,,,
2025-01-22,165.0253448486328,166.65413934448074,163.91347253304693,166.09821062784317,9465000.0,,,,,
2025-01-23,166.45909118652344,166.47860189754132,164.323122240582,166.25428080892772,7116200.0,,,,,
2025-01-24,166.0982208251953,166.88823345551972,165.0741243153145,165.14240436105197,5584900.0,,,,,
2025-01-27,172.53536987304688,173.0718027913084,168.33171216484453,168.3999922100376,6985200.0,,,,,
2025-01-28,170.49693298339844,172.78895768872104,169.4435778985466,172.43783932710377,5603700.0,,,,,
2025-01-29,170.9358367919922,172.5548834880673,169.9995310300943,170.19459349029705,3748300.0,,,,,
2025-01-30,171.31622314453125,171.77462813628793,169.68742844539452,171.66734154497652,5209200.0,,,,,
2025-01-31,179.3626708984375,187.0385062866004,179.13834980351754,182.67879239603937,11926500.0,,,,,
2025-02-03,185.4487152099609,186.93121673697465,177.65584544040064,178.6604312766349,9830000.0,,,,,
2025-02-04,185.26339721679688,186.4337868711948,182.4349543118093,183.0006458692692,7377800.0,,,,,
2025-02-05,187.0189971923828,188.6087853467624,185.23414656758976,185.81934886114283,6449600.0,,,,,
2025-02-06,188.2088928222656,189.69139434786695,185.85835067543505,187.16528556451055,4586400.0,,,,,
2025-02-07,185.8973693847656,189.07693068394235,185.74131346175636,188.3942046236666,3805900.0,,,,,
2025-02-10,185.64378356933597,186.7361601997531,184.4246245175005,186.7361601997531,3685700.0,,,,,
2025-02-11,187.09701538085935,187.19453916981408,183.6150901925492,185.1171023891068,3977000.0,,,,,
2025-02-12,188.23814392089844,189.57433738224597,185.69253941040623,185.7998259944619,4525000.0,,,,,
2025-02-13,188.6770477294922,189.4865711079566,186.7068825780765,189.4865711079566,4108900.0,,,,,
2025-02-14,188.11134338378903,190.3643467278101,188.0235675117052,189.16469849572968,3976900.0,,,,,
2025-02-18,191.407958984375,192.1589650796667,185.96563153667435,187.2628184713376,6065500.0,,,,,
2025-02-19,192.4808349609375,193.2220782987501,191.1738851610426,191.9346392105197,4888700.0,,,,,
2025-02-20,195.9237365722656,196.3918894704749,191.9736583576998,193.11478941838556,5067000.0,,,,,
2025-02-21,197.0941162109375,198.9472318801804,195.08494462280996,195.3775457501408,5889400.0,,,,,
2025-02-24,199.04476928710935,200.4297320732221,196.3138502532017,196.85028316951932,6305000.0,,,,,
2025-02-25,199.1032867431641,200.92714377823265,197.35745766712404,200.117620445912,7746800.0,,,,,
2025-02-26,198.0011749267578,198.8009503961296,196.4601561227564,198.56686650409853,4766700.0,,,,,
2025-02-27,199.9615936279297,201.6976749133976,197.25993302342903,198.0499457015865,5696900.0,,,,,
2025-02-28,203.8726348876953,204.42857851192343,199.36662817473643,200.05910212364248,13136400.0,,,,,
2025-03-03,206.2621917724609,207.06196721874352,203.75560861110927,204.79920097470577,7016400.0,,,,,
2025-03-04,202.63397216796875,210.3390659185546,202.5461962923935,209.17842417824207,7554000.0,,,,,
2025-03-05,206.3207244873047,206.94493334584,200.9174179508255,201.96102527495412,5752800.0,,,,,
2025-03-06,205.5502014160156,206.74984967004409,203.3557152799016,206.23292745967768,4346000.0,,,,,
2025-03-07,209.0028533935547,209.68559432063333,203.84337919562415,205.90132012633657,6806100.0,,,,,
2025-03-10,211.31439208984372,213.26504646553,204.03844472031693,204.8089615328076,8604000.0,,,,,
2025-03-11,208.32012939453125,211.3143909891224,207.1692504623809,211.3143909891224,7144500.0,,,,,
2025-03-12,206.827880859375,208.59322068637917,204.14573109557463,206.7693636093347,6139800.0,,,,,
2025-03-13,206.3304748535156,208.5249610824136,205.48193005836944,206.7693691228328,5559500.0,,,,,
2025-03-14,206.5450439453125,207.56914047500328,203.15089459649093,204.604137472514,4511600.0,,,,,
2025-03-17,209.1784210205078,210.1830068230913,204.35055446669497,206.98393487038277,5075400.0,,,,,
2025-03-18,208.5737152099609,209.87088721201607,207.0326965401644,209.1784132754884,5088200.0,,,,,
2025-03-19,207.01319885253903,209.20768505945645,205.57946667343475,208.74928008342653,5412900.0,,,,,
2025-03-20,206.7303466796875,208.1543159668046,205.90131265961952,207.7544282685454,5836100.0,,,,,
2025-03-21,204.8284454345703,207.62764442066063,203.58979069339836,206.5060092905644,16657700.0,,,,,
2025-03-24,204.0092010498047,205.81356243250477,202.38040631258812,204.223774237444,7393800.0,,,,,
2025-03-25,196.37237548828125,204.09696515047915,194.460742504418,204.05795861057484,10089100.0,,,,,
2025-03-26,196.33335876464844,198.1084464433056,191.64203754253373,198.1084464433056,6742900.0,,,,,
2025-03-27,197.7183380126953,198.6546438229828,196.33337512667367,197.0356119255456,4995300.0,,,,,
2025-03-28,200.22491455078125,200.93691412279625,196.6162068834408,197.72807929732,6478100.0,,,,,
2025-03-31,204.35055541992188,205.60872093697876,199.38612875103576,199.38612875103576,11093700.0,,,,,
2025-04-01,201.1807556152344,206.9156697135937,200.52728814494145,205.32589641930088,7853200.0,,,,,
2025-04-02,200.1273956298828,202.10730870556267,195.39705263686693,202.10730870556267,9262800.0,,,,,
2025-04-03,196.66497802734372,205.49169225422705,196.2748530962721,205.1113152376229,7593100.0,,,,,
2025-04-04,182.34718322753903,195.06544360218405,181.57666639121555,195.06544360218405,13505200.0,,,,,
2025-04-07,181.94729614257807,183.5565801050865,171.93068141098493,176.56348571299003,12581100.0,,,,,
2025-04-08,171.33572387695312,183.7418867936792,168.0683867542511,182.97138486991116,12517100.0,,,,,
2025-04-09,175.40283203125,176.14409019393128,160.33403045885538,164.14756320769945,18977800.0,,,,,
2025-04-10,169.90199279785156,173.60823908052743,160.89972703954342,173.364407284066,13970000.0,,,,,
2025-04-11,170.7310333251953,172.60365980706743,165.152160420273,169.5216222113079,9047700.0,,,,,
2025-04-14,174.6811065673828,175.7442096381168,171.85264877265826,173.062059852021,7164400.0,,,,,
2025-04-15,174.03143310546875,177.67349057308058,173.5491007710065,174.9173336987255,8078500.0,,,,,
2025-04-16,168.99160766601562,174.08066240786715,167.09183728520108,173.76566616781747,9459300.0,,,,,
2025-04-17,170.28109741210938,172.4564818753289,169.21800768923896,169.86767613430086,8998100.0,,,,,
2025-04-21,167.49542236328125,171.44262328677584,165.90078016583567,170.7535877791624,7364600.0,,,,,
2025-04-22,171.0587158203125,171.9249403929153,168.2336629799096,168.40099908691766,6191900.0,,,,,
2025-04-23,174.27752685546875,175.36029263168035,171.66901494490756,172.25962538273015,7119700.0,,,,,
2025-04-24,177.5455322265625,178.64800405494412,173.35224613423313,174.8287572255974,8789400.0,,,,,
2025-04-25,183.14642333984372,185.7450821175384,177.1714832609878,184.18982205075835,10482100.0,,,,,
2025-04-28,189.3280792236328,190.0958637379968,184.7016811186624,185.05604435758784,10408000.0,,,,,
2025-04-29,190.47976684570312,192.4779773007392,187.59565575281215,189.57417518794003,6671400.0,,,,,
2025-04-30,192.0448760986328,192.71422056343565,188.018911230597,191.44442767233755,8400700.0,,,,,
2025-05-01,190.3124237060547,192.753599409818,186.8278643032,189.8596354037988,5823600.0,,,,,
2025-05-02,195.36209106445312,195.86409939152549,191.5822265527584,192.11376389790283,6424800.0,,,,,
2025-05-05,192.9996795654297,195.3916201491652,191.97595687242583,195.36209113108305,5121500.0,,,,,
2025-05-06,184.21934509277344,192.75359167408087,182.83143620301016,192.43859545919943,9392000.0,,,,,
2025-05-07,185.14463806152344,187.20190651312964,183.82562513253788,185.22338711965128,5771700.0,,,,,
2025-05-08,182.6739501953125,183.7370399611836,178.79564540681446,181.2466591742267,8816700.0,,,,,
2025-05-09,181.70928955078125,186.7983288963764,181.345073297682,182.84127528755707,7806100.0,,,,,
2025-05-12,187.09364318847656,189.6726110041324,177.18132517604565,177.18132517604565,12792700.0,,,,,
2025-05-13,185.05604553222656,186.7884797002771,182.506606807583,186.0699152183952,7523800.0,,,,,
2025-05-14,174.66140747070312,184.71151710365731,173.8345649288436,183.59922238181525,12212000.0,,,,,
2025-05-15,178.8350067138672,179.25828101464907,173.80504028115573,175.23233125664984,12073300.0,,,,,
2025-05-16,181.1383819580078,181.18760199755832,177.69318946733517,178.4609740208116,6152800.0,,,,,
2025-05-19,182.80191040039065,182.8904974549417,179.65200827556237,181.33523741126555,5216700.0,,,,,
2025-05-20,181.95538330078125,183.08736909098565,180.7643244522631,181.9652213005767,5505100.0,,,,,
2025-05-21,178.95314025878906,181.91600032544508,178.69720206695473,181.0497757128001,5140900.0,,,,,
2025-05-22,179.68153381347656,180.68556547181456,177.42740035665142,178.56923910379297,4689200.0,,,,,
2025-05-23,180.3902740478516,181.2368076636585,178.8743959552819,179.5142114121784,4027000.0,,,,,
2025-05-27,182.811767578125,183.07754378950665,181.0202601811905,181.38447647674255,5726700.0,,,,,
2025-05-28,180.22293090820312,183.18580595803448,179.51420441932862,182.44755045044408,4787800.0,,,,,
2025-05-29,182.71331787109372,183.825627680276,179.8292067989433,180.5871533515624,4925900.0,,,,,
2025-05-30,183.19564819335935,183.76656760147787,180.14418601682692,182.10302941606903,11609000.0,,,,,
2025-06-02,184.06187438964844,184.06187438964844,180.2918476757582,182.82159548490944,4435600.0,,,,,
2025-06-03,184.3177947998047,185.77461482016852,181.92585412487983,183.97326954924944,5335600.0,,,,,
2025-06-04,184.4063720703125,187.20189588583983,184.3374760357662,185.45962376565237,4382200.0,,,,,
2025-06-05,184.5343475341797,185.64665730322244,182.152244903186,184.5638765528404,4417900.0,,,,,
2025-06-06,186.85739135742188,187.50705980497244,185.351351332548,185.5383784631925,3607800.0,,,,,
2025-06-09,186.1978912353516,188.7866970742368,186.0502311177941,187.52674217428537,4661500.0,,,,,
2025-06-10,186.53256225585935,188.8752979232603,185.84352677128476,186.07975892608343,4087500.0,,,,,
2025-06-11,188.5012359619141,189.7021327659745,186.09944235379308,186.37505653637945,3908000.0,,,,,
2025-06-12,189.40684509277344,190.5585219665549,184.47530334814272,189.19028892643692,5781400.0,,,,,
2025-06-13,188.08782958984372,190.44040334749675,187.3101919974851,188.5603089374473,4965700.0,,,,,
2025-06-16,187.8712615966797,188.65873713966565,185.97147628598185,187.910628614898,4203900.0,,,,,
2025-06-17,182.57550048828125,187.6251728549049,182.13255019748976,186.19788190908943,4733900.0,,,,,
2025-06-18,182.5853576660156,184.18982275675165,180.8233794422788,182.3491104962845,3573200.0,,,,,
2025-06-20,182.39833068847656,184.1701469133424,181.276182916036,183.17595321558187,12158100.0,,,,,
2025-06-23,180.88243103027344,182.89049435177225,179.44530210356282,181.60101051347496,5157900.0,,,,,
2025-06-24,182.64442443847656,183.2251818611794,180.3213797278177,181.63055469380976,4074400.0,,,,,
2025-06-25,182.48692321777344,184.16029941705963,181.74866768692536,182.39833615883495,4471100.0,,,,,
2025-06-26,183.864990234375,186.0305517606912,182.880649547812,183.6090670630135,5734000.0,,,,,
2025-06-27,179.45513916015625,185.05603978885603,178.88421978821336,184.9575997172001,29264700.0,,,,,
2025-06-30,182.71331787109372,183.333457325041,178.9039241279259,179.57326860151883,6482600.0,,,,,
2025-07-01,187.014892578125,188.757164780271,181.50257872157584,182.11286514132095,5937600.0,,,,,
2025-07-02,187.7629852294922,189.57416848094005,186.56208839498188,186.72942450866324,4658200.0,,,,,
2025-07-03,186.3160095214844,188.4717180926837,185.9124262231641,188.1567218540393,3706200.0,,,,,
2025-07-07,184.6918487548828,188.3929643478257,183.9043731977032,186.4735030033453,11049100.0,,,,,
2025-07-08,186.79833984375,189.97775611619969,183.74687764948877,183.86499372776947,7106900.0,,,,,
2025-07-09,187.6350250244141,188.09766636880147,185.37105336276213,185.54822748452028,5594100.0,,,,,
2025-07-10,191.94644165039065,194.4072934664213,186.59162569553237,187.51690838153547,6049400.0,,,,,
2025-07-11,189.43637084960935,190.96210198801924,188.1665779141952,190.85382390671668,4991000.0,,,,,
2025-07-14,188.52093505859372,189.6529208555891,187.06410000838852,188.7178001946129,4072800.0,,,,,
