Date,Close,High,Low,Open,Volume,"('Close', 'TDUP')","('High', 'TDUP')","('Low', 'TDUP')","('Open', 'TDUP')","('Volume', 'TDUP')"
2024-07-12,1.7699999809265137,1.825000047683716,1.7599999904632568,1.7999999523162842,393800.0,,,,,
2024-07-15,1.840000033378601,1.8450000286102293,1.7599999904632568,1.7799999713897705,478600.0,,,,,
2024-07-16,1.899999976158142,1.919999957084656,1.8600000143051147,1.8600000143051147,580300.0,,,,,
2024-07-17,2.0299999713897705,2.0299999713897705,1.8899999856948853,1.8899999856948853,849300.0,,,,,
2024-07-18,2.039999961853028,2.0899999141693115,1.9600000381469729,2.0299999713897705,780500.0,,,,,
2024-07-19,1.9299999475479128,2.0199999809265137,1.9299999475479128,2.0199999809265137,309900.0,,,,,
2024-07-22,2.0199999809265137,2.039999961853028,1.9299999475479128,1.9299999475479128,194700.0,,,,,
2024-07-23,1.9800000190734863,2.049999952316284,1.9600000381469729,1.9900000095367432,317100.0,,,,,
2024-07-24,1.9700000286102293,2.009999990463257,1.9299999475479128,1.9700000286102293,285900.0,,,,,
2024-07-25,2.0299999713897705,2.039999961853028,1.9600000381469729,1.9900000095367432,326300.0,,,,,
2024-07-26,2.0899999141693115,2.0999999046325684,1.9900000095367432,2.0199999809265137,308900.0,,,,,
2024-07-29,2.0299999713897705,2.0999999046325684,2.015000104904175,2.0799999237060547,257300.0,,,,,
2024-07-30,2.0999999046325684,2.109999895095825,2.009999990463257,2.049999952316284,262900.0,,,,,
2024-07-31,2.0999999046325684,2.1700000762939453,2.0789999961853027,2.0799999237060547,392100.0,,,,,
2024-08-01,2.049999952316284,2.109999895095825,1.9700000286102293,2.0,492300.0,,,,,
2024-08-02,1.8350000381469729,2.0299999713897705,1.809999942779541,1.9800000190734863,258200.0,,,,,
2024-08-05,1.7300000190734863,1.7599999904632568,1.649999976158142,1.7100000381469729,728600.0,,,,,
2024-08-06,0.6449999809265137,1.4700000286102295,0.6100000143051147,1.4299999475479126,8106100.0,,,,,
2024-08-07,0.6330000162124634,0.800000011920929,0.609000027179718,0.6949999928474426,7200700.0,,,,,
2024-08-08,0.7009999752044678,0.7400000095367432,0.6110000014305115,0.6579999923706055,2250300.0,,,,,
2024-08-09,0.625,0.7110000252723694,0.625,0.6899999976158142,1043900.0,,,,,
2024-08-12,0.6499999761581421,0.6700000166893005,0.6169999837875366,0.656000018119812,755000.0,,,,,
2024-08-13,0.6800000071525574,0.6899999976158142,0.621999979019165,0.6499999761581421,1087700.0,,,,,
2024-08-14,0.6930000185966492,0.7099999785423279,0.6520000100135803,0.6830000281333923,920100.0,,,,,
2024-08-15,0.6830000281333923,0.8080000281333923,0.6610000133514404,0.7179999947547913,971500.0,,,,,
2024-08-16,0.6430000066757202,0.7149999737739563,0.640999972820282,0.6899999976158142,742500.0,,,,,
2024-08-19,0.6819999814033508,0.6970000267028809,0.6399999856948853,0.6399999856948853,965000.0,,,,,
2024-08-20,0.7450000047683716,0.7649999856948853,0.6700000166893005,0.6899999976158142,882800.0,,,,,
2024-08-21,0.7910000085830688,0.7990000247955322,0.6970000267028809,0.7300000190734863,486300.0,,,,,
2024-08-22,0.7480000257492065,0.7940000295639038,0.7409999966621399,0.7940000295639038,333500.0,,,,,
2024-08-23,0.8169999718666077,0.8379999995231628,0.7519999742507935,0.7699999809265137,494900.0,,,,,
2024-08-26,0.8479999899864197,0.8709999918937683,0.8199999928474426,0.8399999737739563,433600.0,,,,,
2024-08-27,0.7919999957084656,0.8500000238418579,0.7860000133514404,0.8479999899864197,310000.0,,,,,
2024-08-28,0.7799999713897705,0.8199999928474426,0.7490000128746033,0.7960000038146973,403600.0,,,,,
2024-08-29,0.912999987602234,0.9179999828338624,0.7910000085830688,0.8199999928474426,679400.0,,,,,
2024-08-30,0.9139999747276306,0.9639999866485596,0.8820000290870667,0.8999999761581421,427000.0,,,,,
2024-09-03,0.8629999756813049,0.959999978542328,0.8510000109672546,0.915000021457672,339400.0,,,,,
2024-09-04,0.8899999856948853,0.8930000066757202,0.7689999938011169,0.8500000238418579,1373200.0,,,,,
2024-09-05,0.8700000047683716,0.9100000262260436,0.8040000200271606,0.9100000262260436,953100.0,,,,,
2024-09-06,0.7490000128746033,0.8299999833106995,0.7490000128746033,0.8090000152587891,1171000.0,,,,,
2024-09-09,0.7099999785423279,0.7990000247955322,0.699999988079071,0.7509999871253967,516400.0,,,,,
2024-09-10,0.8460000157356262,0.8999999761581421,0.699999988079071,0.699999988079071,850400.0,,,,,
2024-09-11,0.8220000267028809,0.8840000033378601,0.8080000281333923,0.8420000076293945,373300.0,,,,,
2024-09-12,0.8500000238418579,0.8690000176429749,0.7900000214576721,0.8299999833106995,326000.0,,,,,
2024-09-13,0.9800000190734864,0.9879999756813048,0.8209999799728394,0.8339999914169312,609600.0,,,,,
2024-09-16,0.915000021457672,1.0199999809265137,0.8930000066757202,0.9900000095367432,508000.0,,,,,
2024-09-17,0.9290000200271606,1.0199999809265137,0.9139999747276306,0.9139999747276306,549900.0,,,,,
2024-09-18,0.9300000071525574,0.9900000095367432,0.9240000247955322,0.959999978542328,362700.0,,,,,
2024-09-19,0.9409999847412108,0.9760000109672546,0.9300000071525574,0.949999988079071,170800.0,,,,,
2024-09-20,0.8870000243186951,0.9399999976158142,0.8870000243186951,0.9300000071525574,666500.0,,,,,
2024-09-23,0.8899999856948853,0.9300000071525574,0.8870000243186951,0.9300000071525574,275300.0,,,,,
2024-09-24,0.8809999823570251,0.9079999923706056,0.8769999742507935,0.8999999761581421,285500.0,,,,,
2024-09-25,0.8220000267028809,0.8809999823570251,0.8199999928474426,0.8709999918937683,298000.0,,,,,
2024-09-26,0.847000002861023,0.8690000176429749,0.8220000267028809,0.8220000267028809,309000.0,,,,,
2024-09-27,0.8629999756813049,0.871999979019165,0.8360000252723694,0.8700000047683716,265700.0,,,,,
2024-09-30,0.8420000076293945,0.8939999938011169,0.8090000152587891,0.8399999737739563,285600.0,,,,,
2024-10-01,0.7950000166893005,0.8299999833106995,0.7900000214576721,0.824999988079071,387000.0,,,,,
2024-10-02,0.7950000166893005,0.8090000152587891,0.7599999904632568,0.7900000214576721,343900.0,,,,,
2024-10-03,0.7829999923706055,0.800000011920929,0.7609999775886536,0.7910000085830688,218700.0,,,,,
2024-10-04,0.7789999842643738,0.8130000233650208,0.7699999809265137,0.7870000004768372,357000.0,,,,,
2024-10-07,0.800000011920929,0.800000011920929,0.7630000114440918,0.7749999761581421,215300.0,,,,,
2024-10-08,0.7990000247955322,0.8180000185966492,0.7670000195503235,0.8180000185966492,159900.0,,,,,
2024-10-09,0.7599999904632568,0.8149999976158142,0.7599999904632568,0.781000018119812,282800.0,,,,,
2024-10-10,0.7440000176429749,0.765999972820282,0.7310000061988831,0.7599999904632568,348400.0,,,,,
2024-10-11,0.8199999928474426,0.8199999928474426,0.7590000033378601,0.7590000033378601,164800.0,,,,,
2024-10-14,0.7850000262260437,0.8330000042915344,0.781000018119812,0.8149999976158142,227700.0,,,,,
2024-10-15,0.7739999890327454,0.7950000166893005,0.7599999904632568,0.7649999856948853,218800.0,,,,,
2024-10-16,0.8109999895095825,0.8209999799728394,0.7680000066757202,0.7699999809265137,385600.0,,,,,
2024-10-17,0.8100000023841858,0.8130000233650208,0.7900000214576721,0.8069999814033508,104300.0,,,,,
2024-10-18,0.7799999713897705,0.8100000023841858,0.7599999904632568,0.800000011920929,145400.0,,,,,
2024-10-21,0.7400000095367432,0.7799999713897705,0.7300000190734863,0.777999997138977,190500.0,,,,,
2024-10-22,0.7049999833106995,0.7459999918937683,0.6899999976158142,0.7400000095367432,215400.0,,,,,
2024-10-23,0.6840000152587891,0.7289999723434448,0.6669999957084656,0.7059999704360962,266000.0,,,,,
2024-10-24,0.6660000085830688,0.6949999928474426,0.621999979019165,0.6800000071525574,464600.0,,,,,
2024-10-25,0.6579999923706055,0.6869999766349792,0.6510000228881836,0.6629999876022339,241500.0,,,,,
2024-10-28,0.7129999995231628,0.7300000190734863,0.640999972820282,0.640999972820282,410200.0,,,,,
2024-10-29,0.6629999876022339,0.7269999980926514,0.6320000290870667,0.7129999995231628,603700.0,,,,,
2024-10-30,0.6230000257492065,0.7009999752044678,0.6200000047683716,0.7009999752044678,616700.0,,,,,
2024-10-31,0.6169999837875366,0.6439999938011169,0.5600000023841858,0.6200000047683716,895200.0,,,,,
2024-11-01,0.5529999732971191,0.6700000166893005,0.5400000214576721,0.6299999952316284,3801400.0,,,,,
2024-11-04,0.527999997138977,0.6069999933242798,0.503000020980835,0.6069999933242798,2069400.0,,,,,
2024-11-05,0.8370000123977661,0.9190000295639038,0.5830000042915344,0.5929999947547913,12046300.0,,,,,
2024-11-06,0.8790000081062317,0.9200000166893004,0.7789999842643738,0.8059999942779541,1908400.0,,,,,
2024-11-07,0.9800000190734864,1.059999942779541,0.8500000238418579,0.8799999952316284,2412400.0,,,,,
2024-11-08,0.9330000281333924,1.0399999618530271,0.8939999938011169,0.9800000190734864,686700.0,,,,,
2024-11-11,0.9369999766349792,0.9800000190734864,0.8899999856948853,0.9300000071525574,399900.0,,,,,
2024-11-12,0.921999990940094,1.0,0.9210000038146972,0.949999988079071,771800.0,,,,,
2024-11-13,0.902999997138977,0.9700000286102296,0.8799999952316284,0.9200000166893004,1091500.0,,,,,
2024-11-14,0.9259999990463256,1.0,0.8600000143051147,0.8650000095367432,582100.0,,,,,
2024-11-15,0.9200000166893004,0.959999978542328,0.8930000066757202,0.959999978542328,286900.0,,,,,
2024-11-18,1.0099999904632568,1.0750000476837158,0.925000011920929,0.9399999976158142,1546800.0,,,,,
2024-11-19,1.1200000047683716,1.1399999856948853,1.0199999809265137,1.0399999618530271,707900.0,,,,,
2024-11-20,1.2599999904632568,1.2699999809265137,1.0950000286102295,1.100000023841858,916800.0,,,,,
2024-11-21,1.340000033378601,1.350000023841858,1.2599999904632568,1.309999942779541,1023900.0,,,,,
2024-11-22,1.5499999523162842,1.5800000429153442,1.2999999523162842,1.3600000143051147,1369800.0,,,,,
2024-11-25,1.600000023841858,1.75,1.5,1.5099999904632568,1338700.0,,,,,
2024-11-26,1.5199999809265137,1.6799999475479126,1.5199999809265137,1.6100000143051147,1202200.0,,,,,
2024-11-27,1.5199999809265137,1.6100000143051147,1.3200000524520874,1.559999942779541,889900.0,,,,,
2024-11-29,1.7300000190734863,1.7699999809265137,1.5199999809265137,1.5199999809265137,477200.0,,,,,
2024-12-02,1.7300000190734863,1.8049999475479128,1.7000000476837158,1.7300000190734863,971700.0,,,,,
2024-12-03,1.7300000190734863,1.7799999713897705,1.6200000047683716,1.6699999570846558,611400.0,,,,,
2024-12-04,1.649999976158142,1.7949999570846558,1.6100000143051147,1.7300000190734863,1001100.0,,,,,
2024-12-05,1.7400000095367432,1.7799999713897705,1.5099999904632568,1.6299999952316284,848600.0,,,,,
2024-12-06,1.7400000095367432,1.7799999713897705,1.7000000476837158,1.75,328500.0,,,,,
2024-12-09,1.7699999809265137,1.7999999523162842,1.7319999933242798,1.75,564900.0,,,,,
2024-12-10,1.7899999618530271,1.809999942779541,1.7300000190734863,1.7799999713897705,367900.0,,,,,
2024-12-11,1.7999999523162842,1.830000042915344,1.7610000371932983,1.7699999809265137,474900.0,,,,,
2024-12-12,1.565000057220459,1.7999999523162842,1.5499999523162842,1.7999999523162842,662000.0,,,,,
2024-12-13,1.4900000095367432,1.5499999523162842,1.4500000476837158,1.5399999618530271,517800.0,,,,,
2024-12-16,1.5,1.5399999618530271,1.4329999685287476,1.4800000190734863,402500.0,,,,,
2024-12-17,1.5099999904632568,1.559999942779541,1.4500000476837158,1.5099999904632568,612400.0,,,,,
2024-12-18,1.3799999952316284,1.5199999809265137,1.3600000143051147,1.5099999904632568,506100.0,,,,,
2024-12-19,1.340000033378601,1.4700000286102295,1.309999942779541,1.409999966621399,459500.0,,,,,
2024-12-20,1.4199999570846558,1.434999942779541,1.3200000524520874,1.3200000524520874,656200.0,,,,,
2024-12-23,1.4500000476837158,1.4600000381469729,1.350000023841858,1.3799999952316284,453000.0,,,,,
2024-12-24,1.3899999856948853,1.4600000381469729,1.3799999952316284,1.4600000381469729,165300.0,,,,,
2024-12-26,1.4700000286102295,1.4900000095367432,1.3700000047683716,1.399999976158142,339800.0,,,,,
2024-12-27,1.3899999856948853,1.4429999589920044,1.350000023841858,1.440000057220459,282200.0,,,,,
2024-12-30,1.4600000381469729,1.4900000095367432,1.2949999570846558,1.350000023841858,474800.0,,,,,
2024-12-31,1.3899999856948853,1.4800000190734863,1.3700000047683716,1.4700000286102295,786500.0,,,,,
2025-01-02,1.409999966621399,1.4600000381469729,1.3880000114440918,1.440000057220459,384000.0,,,,,
2025-01-03,1.559999942779541,1.559999942779541,1.409999966621399,1.4299999475479126,320500.0,,,,,
2025-01-06,1.4800000190734863,1.590000033378601,1.465000033378601,1.559999942779541,243000.0,,,,,
2025-01-07,1.3899999856948853,1.5049999952316284,1.3799999952316284,1.5,219900.0,,,,,
2025-01-08,1.340000033378601,1.409999966621399,1.309999942779541,1.409999966621399,270300.0,,,,,
2025-01-10,1.2799999713897705,1.340000033378601,1.2799999713897705,1.2899999618530271,298500.0,,,,,
2025-01-13,1.2999999523162842,1.2999999523162842,1.2100000381469729,1.25,398300.0,,,,,
2025-01-14,1.8899999856948853,2.2300000190734863,1.649999976158142,1.7899999618530271,13533500.0,,,,,
2025-01-15,2.259999990463257,2.369999885559082,2.0,2.025000095367432,3818400.0,,,,,
2025-01-16,2.1700000762939453,2.4200000762939453,2.130000114440918,2.299999952316284,1675000.0,,,,,
2025-01-17,2.259999990463257,2.450000047683716,2.119999885559082,2.150000095367432,1589200.0,,,,,
2025-01-21,2.259999990463257,2.3550000190734863,2.039999961853028,2.3399999141693115,1114300.0,,,,,
2025-01-22,2.200000047683716,2.400000095367432,2.150000095367432,2.259999990463257,858200.0,,,,,
2025-01-23,2.119999885559082,2.2049999237060547,2.049999952316284,2.1600000858306885,911000.0,,,,,
2025-01-24,2.1700000762939453,2.299999952316284,2.075000047683716,2.0899999141693115,872000.0,,,,,
2025-01-27,2.0999999046325684,2.1700000762939453,2.062999963760376,2.130000114440918,612900.0,,,,,
2025-01-28,2.150000095367432,2.1700000762939453,2.069999933242798,2.0899999141693115,510000.0,,,,,
2025-01-29,2.1700000762939453,2.2100000381469727,2.130000114440918,2.1600000858306885,359100.0,,,,,
2025-01-30,2.2100000381469727,2.2799999713897705,2.140000104904175,2.1600000858306885,662200.0,,,,,
2025-01-31,2.190000057220459,2.2660000324249268,2.140000104904175,2.200000047683716,800100.0,,,,,
2025-02-03,2.359999895095825,2.414999961853028,2.049999952316284,2.180000066757202,1598400.0,,,,,
2025-02-04,2.539999961853028,2.609999895095825,2.319999933242798,2.369999885559082,1178700.0,,,,,
2025-02-05,2.630000114440918,2.680000066757202,2.509999990463257,2.559999942779541,1379500.0,,,,,
2025-02-06,2.450000047683716,2.690000057220459,2.369999885559082,2.630000114440918,745700.0,,,,,
2025-02-07,2.470000028610229,2.5350000858306885,2.400000095367432,2.430000066757202,626100.0,,,,,
2025-02-10,2.490000009536743,2.509000062942505,2.369999885559082,2.4600000381469727,353800.0,,,,,
2025-02-11,2.5899999141693115,2.6549999713897705,2.450000047683716,2.450000047683716,1197400.0,,,,,
2025-02-12,2.630000114440918,2.630000114440918,2.4600000381469727,2.559999942779541,712700.0,,,,,
2025-02-13,2.6700000762939453,2.700000047683716,2.549999952316284,2.609999895095825,451300.0,,,,,
2025-02-14,2.6600000858306885,2.75,2.5850000381469727,2.6600000858306885,486600.0,,,,,
2025-02-18,2.970000028610229,2.990000009536743,2.619999885559082,2.6700000762939453,1548900.0,,,,,
2025-02-19,2.809999942779541,2.950000047683716,2.684999942779541,2.9200000762939453,798400.0,,,,,
2025-02-20,2.7799999713897705,2.838000059127808,2.6600000858306885,2.838000059127808,460000.0,,,,,
2025-02-21,2.559999942779541,2.8399999141693115,2.539999961853028,2.8399999141693115,1072800.0,,,,,
2025-02-24,2.555000066757202,2.619999885559082,2.4600000381469727,2.539999961853028,426100.0,,,,,
2025-02-25,2.5299999713897705,2.5980000495910645,2.430000066757202,2.5799999237060547,409300.0,,,,,
2025-02-26,2.5,2.5899999141693115,2.470000028610229,2.549999952316284,234600.0,,,,,
2025-02-27,2.400000095367432,2.5,2.369999885559082,2.5,336000.0,,,,,
2025-02-28,2.359999895095825,2.4200000762939453,2.289999961853028,2.380000114440918,620800.0,,,,,
2025-03-03,2.2300000190734863,2.450000047683716,2.164999961853028,2.369999885559082,947100.0,,,,,
2025-03-04,2.390000104904175,2.434999942779541,2.0199999809265137,2.180000066757202,1271200.0,,,,,
2025-03-05,2.440000057220459,2.5350000858306885,2.3299999237060547,2.359999895095825,772400.0,,,,,
2025-03-06,2.3299999237060547,2.424999952316284,2.305000066757202,2.4200000762939453,981300.0,,,,,
2025-03-07,2.359999895095825,2.440000057220459,2.140000104904175,2.299999952316284,754200.0,,,,,
2025-03-10,2.319999933242798,2.380000114440918,2.1700000762939453,2.1700000762939453,687600.0,,,,,
2025-03-11,2.309999942779541,2.414999961853028,2.244999885559082,2.3499999046325684,505700.0,,,,,
2025-03-12,2.4100000858306885,2.470000028610229,2.3239998817443848,2.3299999237060547,450500.0,,,,,
2025-03-13,2.2100000381469727,2.4100000858306885,2.1600000858306885,2.4100000858306885,787100.0,,,,,
2025-03-14,2.299999952316284,2.369999885559082,2.2100000381469727,2.25,649500.0,,,,,
2025-03-17,2.369999885559082,2.380000114440918,2.2300000190734863,2.289999961853028,294600.0,,,,,
2025-03-18,2.2300000190734863,2.369999885559082,2.1600000858306885,2.369999885559082,421400.0,,,,,
2025-03-19,2.450000047683716,2.4800000190734863,2.25,2.259999990463257,731300.0,,,,,
2025-03-20,2.440000057220459,2.568000078201294,2.380000114440918,2.4600000381469727,482900.0,,,,,
2025-03-21,2.559999942779541,2.5989999771118164,2.289999961853028,2.440000057220459,1491400.0,,,,,
2025-03-24,2.809999942779541,2.815000057220459,2.555000066757202,2.5899999141693115,828500.0,,,,,
2025-03-25,2.740000009536743,2.809999942779541,2.690000057220459,2.789999961853028,579600.0,,,,,
2025-03-26,2.640000104904175,2.694999933242798,2.594000101089477,2.694999933242798,375800.0,,,,,
2025-03-27,2.700000047683716,2.755000114440918,2.595000028610229,2.640000104904175,354800.0,,,,,
2025-03-28,2.5899999141693115,2.690000057220459,2.5299999713897705,2.690000057220459,587900.0,,,,,
2025-03-31,2.4100000858306885,2.539999961853028,2.4100000858306885,2.539999961853028,571200.0,,,,,
2025-04-01,2.4600000381469727,2.4800000190734863,2.2850000858306885,2.400000095367432,713500.0,,,,,
2025-04-02,2.539999961853028,2.609999895095825,2.368000030517578,2.380000114440918,365000.0,,,,,
2025-04-03,2.5199999809265137,2.539999961853028,2.289999961853028,2.319999933242798,546000.0,,,,,
2025-04-04,2.630000114440918,2.688999891281128,2.400000095367432,2.4100000858306885,677700.0,,,,,
2025-04-07,2.809999942779541,2.880000114440918,2.5299999713897705,2.720000028610229,1175500.0,,,,,
2025-04-08,2.950000047683716,2.984999895095825,2.734999895095825,2.950000047683716,1656300.0,,,,,
2025-04-09,3.150000095367432,3.3499999046325684,2.9800000190734863,2.9800000190734863,2745400.0,,,,,
2025-04-10,3.299999952316284,3.400000095367432,3.0999999046325684,3.150000095367432,1933500.0,,,,,
2025-04-11,3.390000104904175,3.400000095367432,3.1600000858306885,3.3499999046325684,1260100.0,,,,,
2025-04-14,3.4800000190734863,3.5350000858306885,3.2699999809265137,3.440000057220459,1690100.0,,,,,
2025-04-15,3.4200000762939453,3.509999990463257,3.359999895095825,3.470000028610229,1370100.0,,,,,
2025-04-16,3.2799999713897705,3.390000104904175,3.1600000858306885,3.359999895095825,1599900.0,,,,,
2025-04-17,3.319999933242798,3.380000114440918,3.2249999046325684,3.299999952316284,930700.0,,,,,
2025-04-21,3.3399999141693115,3.400000095367432,3.25,3.3299999237060547,1069400.0,,,,,
2025-04-22,3.849999904632568,3.890000104904175,3.400000095367432,3.427999973297119,1774000.0,,,,,
2025-04-23,3.920000076293945,4.03000020980835,3.799999952316284,3.9700000286102295,1416300.0,,,,,
2025-04-24,4.119999885559082,4.275000095367432,3.880000114440918,3.920000076293945,1728900.0,,,,,
2025-04-25,4.199999809265137,4.269999980926514,4.011000156402588,4.099999904632568,1545400.0,,,,,
2025-04-28,4.289999961853027,4.465000152587891,4.159999847412109,4.260000228881836,2083900.0,,,,,
2025-04-29,4.434999942779541,4.449999809265137,4.170000076293945,4.329999923706055,1103800.0,,,,,
2025-04-30,4.489999771118164,4.550000190734863,4.269999980926514,4.440000057220459,1406600.0,,,,,
2025-05-01,4.25,4.579999923706055,4.210000038146973,4.559999942779541,1737100.0,,,,,
2025-05-02,4.420000076293945,4.525000095367432,4.190000057220459,4.269999980926514,2054800.0,,,,,
2025-05-05,4.440000057220459,4.625,4.360000133514404,4.480000019073486,3830100.0,,,,,
2025-05-06,6.559999942779541,6.559999942779541,5.28000020980835,5.389999866485596,21095000.0,,,,,
2025-05-07,6.440000057220459,6.53000020980835,5.960000038146973,6.489999771118164,6088500.0,,,,,
2025-05-08,6.369999885559082,6.511000156402588,6.320000171661377,6.511000156402588,6695800.0,,,,,
2025-05-09,6.230000019073486,6.440000057220459,5.828999996185303,6.440000057220459,3799800.0,,,,,
2025-05-12,6.170000076293945,6.389999866485596,5.769999980926514,6.389999866485596,3648200.0,,,,,
2025-05-13,6.300000190734863,6.320000171661377,6.0,6.130000114440918,2400300.0,,,,,
2025-05-14,6.920000076293945,7.190000057220459,6.309999942779541,6.349999904632568,5669300.0,,,,,
2025-05-15,6.849999904632568,6.959000110626221,6.539999961853027,6.829999923706055,2180900.0,,,,,
2025-05-16,7.150000095367432,7.170000076293945,6.769999980926514,6.849999904632568,2410000.0,,,,,
2025-05-19,6.994999885559082,7.125,6.848999977111816,6.989999771118164,1512300.0,,,,,
2025-05-20,7.179999828338623,7.260000228881836,7.019999980926514,7.039999961853027,2086800.0,,,,,
2025-05-21,7.050000190734863,7.340000152587891,7.010000228881836,7.125,1927000.0,,,,,
2025-05-22,7.5,7.578999996185303,6.909999847412109,7.070000171661377,2348300.0,,,,,
2025-05-23,7.380000114440918,7.474999904632568,7.164999961853027,7.300000190734863,1900200.0,,,,,
2025-05-27,7.360000133514404,7.610000133514404,7.275000095367432,7.449999809265137,1564500.0,,,,,
2025-05-28,7.21999979019165,7.429999828338623,7.21999979019165,7.369999885559082,1002100.0,,,,,
2025-05-29,7.210000038146973,7.349999904632568,7.050000190734863,7.309999942779541,1145600.0,,,,,
2025-05-30,7.199999809265137,7.28000020980835,7.039999961853027,7.190000057220459,1771800.0,,,,,
2025-06-02,7.239999771118164,7.25,6.820000171661377,7.125,2254000.0,,,,,
2025-06-03,7.460000038146973,7.605000019073486,7.239999771118164,7.369999885559082,3147400.0,,,,,
2025-06-04,7.650000095367432,7.78000020980835,7.309999942779541,7.409999847412109,2147300.0,,,,,
2025-06-05,7.510000228881836,7.755000114440918,7.311999797821045,7.480000019073486,1971700.0,,,,,
2025-06-06,7.71999979019165,7.800000190734863,7.480000019073486,7.559999942779541,1972600.0,,,,,
2025-06-09,7.659999847412109,7.749000072479248,7.5,7.739999771118164,1647400.0,,,,,
2025-06-10,7.659999847412109,7.920000076293945,7.610000133514404,7.650000095367432,1472000.0,,,,,
2025-06-11,7.760000228881836,7.840000152587891,7.619999885559082,7.75,1962600.0,,,,,
2025-06-12,7.440000057220459,7.695000171661377,7.409999847412109,7.670000076293945,1951300.0,,,,,
2025-06-13,7.300000190734863,7.465000152587891,7.135000228881836,7.260000228881836,2350300.0,,,,,
2025-06-16,7.71999979019165,7.764999866485596,7.364999771118164,7.380000114440918,2043300.0,,,,,
2025-06-17,8.010000228881836,8.0600004196167,7.53000020980835,7.570000171661377,3182300.0,,,,,
2025-06-18,8.40999984741211,8.479999542236328,7.920000076293945,8.0600004196167,2355300.0,,,,,
2025-06-20,8.6899995803833,8.744999885559082,8.300000190734863,8.460000038146973,3954100.0,,,,,
2025-06-23,8.399999618530273,8.699999809265137,8.204999923706055,8.649999618530273,3750300.0,,,,,
2025-06-24,8.069999694824219,8.550000190734863,7.96999979019165,8.510000228881836,2176600.0,,,,,
2025-06-25,7.78000020980835,8.255000114440918,7.769999980926514,8.180000305175781,1859600.0,,,,,
2025-06-26,7.840000152587891,7.940000057220459,7.579999923706055,7.78000020980835,2445400.0,,,,,
2025-06-27,7.449999809265137,7.980000019073486,7.215000152587891,7.840000152587891,6923700.0,,,,,
2025-06-30,7.489999771118164,7.664999961853027,7.340000152587891,7.409999847412109,3065300.0,,,,,
2025-07-01,7.789999961853027,8.0600004196167,7.269999980926514,7.360000133514404,4484400.0,,,,,
2025-07-02,7.570000171661377,7.960000038146973,7.550000190734863,7.789999961853027,2036400.0,,,,,
