Date,Close,High,Low,Open,Volume,"('Close', 'ADI')","('High', 'ADI')","('Low', 'ADI')","('Open', 'ADI')","('Volume', 'ADI')"
2024-07-25,216.33302307128903,222.88412059301248,212.7392252932044,216.91076928002863,5114600.0,,,,,
2024-07-26,221.7286071777344,222.53158861904416,218.34045582412887,220.6220796258885,4296200.0,,,,,
2024-07-29,222.678466796875,225.48888688204224,220.6514541680998,223.99065560886987,2672200.0,,,,,
2024-07-30,219.9170379638672,225.4007559670556,218.27191210353152,224.09838396100136,3955600.0,,,,,
2024-07-31,226.5758514404297,227.3396550700095,222.22803696930148,224.9894774127123,4308100.0,,,,,
2024-08-01,214.37454223632807,226.39957027850295,212.26918885963917,223.3443559051204,5404600.0,,,,,
2024-08-02,203.64210510253903,208.64600608239925,202.41805902079213,208.06824497591845,6796700.0,,,,,
2024-08-05,196.395751953125,204.74864158621256,194.60374661776103,201.75217903729788,4879700.0,,,,,
2024-08-06,200.6260528564453,204.36672989551727,197.0028645172907,197.17913492208856,4671100.0,,,,,
2024-08-07,197.13018798828125,207.03027414917923,196.68953434923228,206.1000020351936,4178200.0,,,,,
2024-08-08,209.2041931152344,209.6938116176518,200.0287471613627,201.90888041760903,4510100.0,,,,,
2024-08-09,206.9225616455078,209.29231331878935,204.81720813775723,205.59079876923707,2482100.0,,,,,
2024-08-12,207.67657470703125,208.9691597146798,205.63976005252223,207.74511352389095,1712100.0,,,,,
2024-08-13,213.48342895507807,214.06119007592665,208.77330190610036,208.82226673898165,4011000.0,,,,,
2024-08-14,210.84930419921875,213.5813686757716,208.3816229371269,212.41607433139572,2409500.0,,,,,
2024-08-15,219.02590942382807,219.58408161315748,214.8641527167522,215.87276549981544,5197400.0,,,,,
2024-08-16,218.55589294433597,219.15322806971628,216.82263939331924,218.41880037172257,2573600.0,,,,,
2024-08-19,221.25857543945312,221.38588101838556,216.89118721572692,217.81165735410391,2803100.0,,,,,
2024-08-20,218.84967041015625,221.32713868783347,216.7932668470548,219.3099129700697,3994200.0,,,,,
2024-08-21,222.7764129638672,231.94207169491656,220.142263096788,224.7544758473421,5595100.0,,,,,
2024-08-22,217.30247497558597,223.52062063761048,216.66596199344576,220.9941875157248,3708100.0,,,,,
2024-08-23,223.64791870117188,224.4509001446297,220.0932839138096,221.16066350840225,3208000.0,,,,,
2024-08-26,220.92564392089844,223.4520769881421,219.14342553981604,223.10933808655864,2532300.0,,,,,
2024-08-27,227.0262908935547,227.52571130089711,219.65263785568425,220.43603040404932,3707500.0,,,,,
2024-08-28,222.4532470703125,228.40700927664795,220.46539733820345,226.28206697480616,3211800.0,,,,,
2024-08-29,226.0959930419922,230.2283736957905,224.7152655136445,224.7250674448892,2711500.0,,,,,
2024-08-30,229.9639892578125,231.2370002120429,227.0067045877024,230.06191892427992,2770900.0,,,,,
2024-09-03,215.01123046875,226.12995579919743,213.96914435845923,224.8224466709348,4868600.0,,,,,
2024-09-04,218.0489654541016,220.19209052674051,214.4311930827969,216.2892291781596,2736400.0,,,,,
2024-09-05,215.3553009033203,217.87200432104612,214.0379663019694,215.768196151472,2730000.0,,,,,
2024-09-06,210.0269775390625,215.6994010608497,209.10287216454495,214.8736105136906,3437000.0,,,,,
2024-09-09,214.86376953125,215.6010857325152,212.39622337794756,213.33997971515456,2450800.0,,,,,
2024-09-10,215.02105712890625,215.32581207762692,210.49884530713837,213.82168829793483,2048900.0,,,,,
2024-09-11,221.26368713378903,221.90268851767144,211.07889191826044,216.1712820256564,3431800.0,,,,,
2024-09-12,217.78353881835935,219.67106645823569,215.2275033681128,219.66124097600087,2157800.0,,,,,
2024-09-13,221.60775756835935,222.7186521214402,219.23851122096423,220.05447629084156,2032300.0,,,,,
2024-09-16,219.5039520263672,220.66400400807956,216.95775695735537,218.62900404895345,2124000.0,,,,,
2024-09-17,221.5389404296875,225.16652342722523,218.88459018654547,223.59359124689465,2524500.0,,,,,
2024-09-18,218.874755859375,224.99939113429525,218.2062630849149,224.99939113429525,2527300.0,,,,,
2024-09-19,229.501953125,231.7728846235718,224.01631879041463,226.11030160113037,7157700.0,,,,,
2024-09-20,222.9447479248047,228.54834784383783,220.55585072277051,228.0469782460709,5009500.0,,,,,
2024-09-23,222.18777465820312,223.0037397229636,220.4083872883735,220.9785802854616,1357900.0,,,,,
2024-09-24,223.48545837402344,226.8967758733458,222.98408875624125,224.77330160849783,1984800.0,,,,,
2024-09-25,222.80712890625,223.73123429673103,220.31009125601847,220.31009125601847,2042600.0,,,,,
2024-09-26,228.52870178222656,230.0229851255341,221.00806764997049,228.68598450207097,3883000.0,,,,,
2024-09-27,228.1256256103516,231.28133041217504,227.1818543140321,230.74064388901616,2277800.0,,,,,
2024-09-30,226.27740478515625,226.66080857565663,222.82677067065268,225.02887859527644,2711400.0,,,,,
2024-10-01,219.8873443603516,225.55976769296583,218.63881809807296,225.05838309119005,3124400.0,,,,,
2024-10-02,223.87869262695312,226.08081580218365,219.7595502816993,221.17519982286632,1858000.0,,,,,
2024-10-03,222.7284698486328,224.9699098417552,220.6639935395654,220.83111674072305,2087700.0,,,,,
2024-10-04,224.37022399902344,228.43038321569333,222.2860817380384,227.9781560266141,1895200.0,,,,,
2024-10-07,222.67930603027344,223.465779601894,220.3002343516548,221.83384956591016,1564700.0,,,,,
2024-10-08,225.5204315185547,226.61166004206245,220.51651608224068,222.90542825564336,2447400.0,,,,,
2024-10-09,229.2955017089844,229.6297481034269,225.41229124149712,226.503519765136,2410700.0,,,,,
2024-10-10,226.79844665527344,227.9093411308908,224.8027787924779,225.8153584469708,1793700.0,,,,,
2024-10-11,228.9219207763672,230.04264073375865,225.44179511943656,225.44179511943656,1428900.0,,,,,
2024-10-14,232.4315490722656,233.021408025923,228.76463407906627,229.846037160526,1770300.0,,,,,
2024-10-15,222.05014038085935,232.75597092716245,220.29041899661632,232.01865473251144,4112200.0,,,,,
2024-10-16,223.6427459716797,226.44453841582268,222.13862218569844,224.97974655930037,1585700.0,,,,,
2024-10-17,223.49526977539065,229.61007963382912,223.32814657999265,228.5876744970604,3637700.0,,,,,
2024-10-18,224.46853637695312,225.89401130408865,223.1315357899551,225.2943268863748,1763100.0,,,,,
2024-10-21,221.85353088378903,222.5810216130128,218.6486684835073,222.47288130192197,2212200.0,,,,,
2024-10-22,220.8212890625,221.79455187939837,218.9436018107681,220.64434036892047,1833700.0,,,,,
2024-10-23,223.01356506347656,225.62856828539088,220.22158316373557,224.22275935411352,2492000.0,,,,,
2024-10-24,225.7957000732422,226.4445419127108,223.57392604805295,224.8716097269902,2376100.0,,,,,
2024-10-25,226.27740478515625,231.2223371347511,226.14959852141104,227.91916024708027,1733500.0,,,,,
2024-10-28,226.2479248046875,228.0273121020693,224.73397552979077,225.2550110919831,3403700.0,,,,,
2024-10-29,231.2518310546875,231.87118141548305,225.1370213043356,225.8153545564954,2055900.0,,,,,
2024-10-30,226.22825622558597,229.0497296154836,225.9923246534243,226.877098050502,2084400.0,,,,,
2024-10-31,219.3368225097656,226.30691468001612,217.0953824747647,226.26759774990052,4258100.0,,,,,
2024-11-01,221.66673278808597,222.7678018205312,219.22867814612883,220.083960117136,2922800.0,,,,,
2024-11-04,220.3985595703125,222.94475456539337,219.66124337477456,221.19485866137563,1599600.0,,,,,
2024-11-05,213.9199981689453,215.6010705893441,211.67855827459,215.6010705893441,3753400.0,,,,,
2024-11-06,222.42372131347656,224.2326001319376,218.18661326558964,219.8971772566561,3615300.0,,,,,
2024-11-07,223.9180145263672,226.3757351472365,221.9026806171071,225.7465592683234,2500600.0,,,,,
2024-11-08,221.9813232421875,224.26208011391088,220.9589030922107,222.72846488968148,3426900.0,,,,,
2024-11-11,216.7414703369141,221.20468444635247,214.72613639953929,220.06431346292,3271700.0,,,,,
2024-11-12,215.83702087402344,217.11503855527303,212.24873988433288,216.76112619739985,2593900.0,,,,,
2024-11-13,209.2404937744141,213.99863717335896,208.8472644855248,213.1040382910255,4609800.0,,,,,
2024-11-14,208.65066528320312,211.40330051062068,207.88385761260292,209.83036823791596,3214100.0,,,,,
2024-11-15,202.8602600097656,206.8221043326444,201.9263142010404,205.23933169987808,3881000.0,,,,,
2024-11-18,206.1044464111328,206.34039299231247,202.62432059296663,203.0273903772058,3774000.0,,,,,
2024-11-19,206.87124633789065,207.25466514329167,203.3026463100783,204.18741970523345,2958600.0,,,,,
2024-11-20,207.44143676757807,207.5889089987913,203.7450305164942,203.7450305164942,3072400.0,,,,,
2024-11-21,210.3415679931641,211.37379865224275,206.49768934603463,208.69979741952108,2540600.0,,,,,
2024-11-22,210.9608917236328,211.11818943468032,207.9624697350072,207.9624697350072,2695200.0,,,,,
2024-11-25,219.7988739013672,221.1948574236861,212.34706312673865,214.05764209108025,7303600.0,,,,,
2024-11-26,215.3454742431641,229.60025321154453,212.35687770041585,228.22392072450097,6568700.0,,,,,
2024-11-27,213.49728393554688,215.6895666404861,210.2825809999925,215.6109327772729,2943400.0,,,,,
2024-11-29,214.3623962402344,217.95066235792345,213.82169470176083,215.4831162469176,1992600.0,,,,,
2024-12-02,219.34664916992188,220.98840477450435,213.33997926298284,214.44104832170603,3240200.0,,,,,
2024-12-03,217.79335021972656,219.55308647383467,216.2302436034912,217.8326821475952,2340500.0,,,,,
2024-12-04,214.608154296875,219.4351208969,214.17559309432693,219.3368060778717,2635200.0,,,,,
2024-12-05,210.9215850830078,215.67972856873675,210.24325179667625,213.55625436823857,2474800.0,,,,,
2024-12-06,214.5098571777344,214.89326100240416,210.11545141766112,211.0985396861207,3189400.0,,,,,
2024-12-09,216.24740600585935,220.69991670149065,212.41688319156825,213.2165539196812,2467200.0,,,,,
2024-12-10,212.8611602783203,216.86939639261453,211.76531121213492,216.2474235251369,2679400.0,,,,,
2024-12-11,214.3518829345703,216.24740261032483,212.81177413953543,213.27578320781532,3839200.0,,,,,
2024-12-12,214.9442596435547,215.94137759458687,211.90352517007955,212.40701768835768,2995000.0,,,,,
2024-12-13,213.8484039306641,215.19106566857516,211.0248659405387,212.66370594174307,3067300.0,,,,,
2024-12-16,213.5522308349609,215.01335788784516,210.93602208510887,212.17995274393903,3409800.0,,,,,
2024-12-17,211.09397888183597,215.15156531569963,209.6525860473614,213.1375802585902,3240500.0,,,,,
2024-12-18,205.12110900878903,216.1585660488299,204.61760144475625,212.41689203428848,4077400.0,,,,,
2024-12-19,205.13096618652344,207.9248877060365,204.58797524381745,206.92776983979567,3941900.0,,,,,
2024-12-20,209.07997131347656,210.6398293709715,203.205832119859,203.65009196296003,6604100.0,,,,,
2024-12-23,212.1503143310547,212.8315197629003,208.85290042179577,209.228045465344,2478500.0,,,,,
2024-12-24,215.3095245361328,215.42800487647307,210.9458777839372,213.18694133020512,1063500.0,,,,,
2024-12-26,215.2799072265625,216.27704017655827,212.64394939596045,212.64394939596045,1189000.0,,,,,
2024-12-27,214.2235565185547,215.467487103444,212.4958676185271,214.6579342165902,1926700.0,,,,,
2024-12-30,209.85003662109372,211.8936530954188,208.3395440375719,211.5184929547982,2578300.0,,,,,
2024-12-31,209.75131225585935,211.81466281892745,208.37903424211413,211.2716718643696,1608800.0,,,,,
2025-01-02,208.65545654296875,214.4802300680224,207.0758492831654,212.74267413363967,2378700.0,,,,,
2025-01-03,212.62420654296875,213.35477758066523,207.71756871027256,210.04748127280888,2547200.0,,,,,
2025-01-06,215.22067260742188,218.70566669725517,212.04172385275928,212.58471480108705,2490700.0,,,,,
2025-01-07,213.11782836914065,217.4716080737193,211.56785242477875,216.98784975179325,3573100.0,,,,,
2025-01-08,217.62957763671875,218.34039944684457,209.9191509845854,212.65382496583797,3096400.0,,,,,
2025-01-10,209.66246032714844,216.57321634746188,209.0898530206121,214.76654546586963,4108500.0,,,,,
2025-01-13,210.23504638671875,210.64968989832212,205.43700708923484,206.6710705395728,3960600.0,,,,,
2025-01-14,211.91336059570312,212.0910735583556,208.84301026011397,210.44236666698464,1634600.0,,,,,
2025-01-15,215.43788146972656,216.79041031226944,212.9500051123043,214.7270596533202,3302500.0,,,,,
2025-01-16,212.27867126464844,215.516852683976,209.99812432659937,215.516852683976,3116000.0,,,,,
2025-01-17,216.3658905029297,217.82701747947064,215.0627122066959,217.7480356071912,2871100.0,,,,,
2025-01-21,218.62667846679688,220.79862713267875,216.3658808476599,216.4349805676635,4090900.0,,,,,
2025-01-22,221.22315979003903,223.33587588722884,218.28115664107423,218.62668538052137,2883300.0,,,,,
2025-01-23,225.4387359619141,225.51770277279,218.70567798368964,219.0512218043443,2608000.0,,,,,
2025-01-24,214.59869384765625,223.15815616771644,214.3617633053093,221.7562618899094,3929200.0,,,,,
2025-01-27,212.67356872558597,218.00473216428472,210.91626348030707,214.6283211209829,7088000.0,,,,,
2025-01-28,206.8488006591797,211.18283125352076,205.2494440512521,210.0968493014867,3748600.0,,,,,
2025-01-29,207.2338104248047,209.1688134763492,206.3452757032068,206.86851740030565,2258500.0,,,,,
2025-01-30,209.6920623779297,210.35353366568785,206.4341468128904,207.549729965132,2976400.0,,,,,
2025-01-31,209.18858337402344,214.84552656358323,208.00388535911463,209.0108854507008,3486400.0,,,,,
2025-02-03,202.62335205078125,206.9771164674149,200.18484146067576,206.62170559011307,4483500.0,,,,,
2025-02-04,203.38352966308597,205.69370795868065,201.4682757859798,201.99151749912372,4651500.0,,,,,
2025-02-05,207.12521362304688,207.86565169720157,201.55711990797388,202.81091753394827,4515700.0,,,,,
2025-02-06,205.1803436279297,207.8261686449748,203.1268600755913,206.06886335711596,2715100.0,,,,,
2025-02-07,202.5937347412109,206.8783994168592,201.1424749213541,205.03223025512744,3194700.0,,,,,
2025-02-10,202.24819946289065,204.56824486827375,200.3822960537161,203.9462720437984,2820500.0,,,,,
2025-02-11,200.86605834960935,203.9857594901784,200.05650544683536,200.34280155619933,2335700.0,,,,,
2025-02-12,202.51475524902344,202.78130211063407,198.23995760767,198.4472718333672,2411500.0,,,,,
2025-02-13,206.67108154296875,206.97712688466655,202.37654954569783,202.37654954569783,3134900.0,,,,,
2025-02-14,211.8739013671875,212.40701018746455,207.94464727921297,208.5468708884762,3938600.0,,,,,
2025-02-18,217.4123687744141,217.69866487339385,213.0191058001457,214.49998197557892,7400200.0,,,,,
2025-02-19,238.5790252685547,239.41817938652613,221.2429041158578,227.087426880632,9789600.0,,,,,
2025-02-20,240.7115020751953,243.9496835584707,239.45768931626336,240.43505798658452,5889800.0,,,,,
2025-02-21,235.86410522460935,242.94269204248144,234.7287577035725,241.80734452144455,6176500.0,,,,,
2025-02-24,233.9685821533203,237.5720416960619,233.16889631840635,237.2166307908509,4778300.0,,,,,
2025-02-25,232.30010986328125,235.29147849986157,231.391840959974,235.29147849986157,4136800.0,,,,,
2025-02-26,230.7501373291016,233.3663611244228,228.8743667367412,232.04343353443187,2908200.0,,,,,
2025-02-27,220.99609375,231.2437466315189,220.650549950328,231.2437466315189,4480000.0,,,,,
2025-02-28,227.1269073486328,227.18613998393,220.20628494680457,223.10880459037696,4631200.0,,,,,
2025-03-03,225.61643981933597,230.8488724363073,222.792901732278,228.8842377844593,5000100.0,,,,,
2025-03-04,224.2678985595703,229.48344093617,222.00717457199696,228.51172995584648,4742400.0,,,,,
2025-03-05,227.5301055908203,227.9168080000024,220.817333643424,225.25945634142752,3927300.0,,,,,
2025-03-06,220.88674926757807,226.93517195650384,220.1728347994737,223.7721371855566,4818700.0,,,,,
2025-03-07,223.95062255859372,224.74386253471076,217.882364731418,221.6998084761776,4062900.0,,,,,
2025-03-10,214.4317779541016,219.28043831640284,211.3480686354326,218.3583076032914,4946600.0,,,,,
2025-03-11,207.3124847412109,215.55223137875657,204.7344585266441,215.4927410265395,4225500.0,,,,,
2025-03-12,204.87326049804688,211.18941975646007,203.8817143488862,207.3124706820913,3917700.0,,,,,
2025-03-13,202.07711791992188,206.40025994286475,200.8773403647668,204.2585165267732,2625200.0,,,,,
2025-03-14,206.9852752685547,208.0759821721871,204.48657453555705,205.60702661567083,2614100.0,,,,,
2025-03-17,209.89048767089844,211.5662031322792,205.6169260650116,205.9937184541393,2514500.0,,,,,
2025-03-18,207.3917999267578,208.96835470118205,205.9342258508429,208.79979366836253,2657000.0,,,,,
2025-03-19,208.1949462890625,211.2290750867589,206.33083468585824,207.4215415025828,2571900.0,,,,,
2025-03-20,204.1593475341797,206.4101615453662,203.0785658549424,206.4101615453662,2775400.0,,,,,
2025-03-21,202.6720428466797,203.5346983528549,199.5784234584507,201.34337453299617,5070200.0,,,,,
2025-03-24,210.5449066162109,212.27020237013457,207.96689569482584,208.22469224802623,3458300.0,,,,,
2025-03-25,211.77442932128903,212.81555580862525,209.1964032697703,209.1964032697703,2549800.0,,,,,
2025-03-26,208.75021362304688,213.08326553742452,207.91731847274067,211.34805974272308,2453300.0,,,,,
2025-03-27,207.1736602783203,209.21624297857636,204.13953140281035,206.91584858968616,2884800.0,,,,,
2025-03-28,199.8560485839844,206.30109884956724,199.07273374727683,206.06313744590636,3521400.0,,,,,
2025-03-31,199.96511840820312,200.80793872198527,195.13629330234892,198.53728947321855,3803700.0,,,,,
2025-04-01,197.49615478515625,199.14212502439372,193.47047983915607,198.5670264421375,3383000.0,,,,,
2025-04-02,197.9027099609375,200.58980692234385,194.10508605478796,194.10508605478796,2437500.0,,,,,
2025-04-03,179.3508758544922,191.5667167866436,178.87492280001553,190.19839336195625,6970800.0,,,,,
2025-04-04,163.20851135253906,174.9186696097813,162.75239344124796,173.13388341528585,9633900.0,,,,,
2025-04-07,169.8915252685547,181.76033470194207,157.30880134821209,161.8203396636169,10236500.0,,,,,
2025-04-08,164.68589782714844,177.7247388887481,160.46191663884284,173.89737011190826,7640300.0,,,,,
2025-04-09,194.96774291992188,196.78227436314032,163.18868275409451,164.6462569440602,10941600.0,,,,,
2025-04-10,176.85218811035156,188.02691848026197,169.48499167387783,188.02691848026197,8547900.0,,,,,
2025-04-11,177.64541625976562,179.45002242991555,165.78651735528948,170.6748478632103,6528800.0,,,,,
2025-04-14,177.09014892578125,183.43603825120272,174.09567530825726,181.710742498763,3912100.0,,,,,
2025-04-15,178.02220153808594,180.9274398278356,176.56464251527274,177.09016080106525,3035900.0,,,,,
2025-04-16,174.4427032470703,175.8606220793124,168.94954434843604,172.20181444181395,4392800.0,,,,,
2025-04-17,174.77984619140625,176.8323388790107,172.11258459517478,176.38614613212224,3341200.0,,,,,
2025-04-21,173.5106658935547,173.9866038082753,169.55439131611956,171.1904364084805,3650100.0,,,,,
2025-04-22,176.99099731445312,177.67516661559543,173.72881696223743,175.2855366341488,3735000.0,,,,,
2025-04-23,181.56202697753903,186.2520363108608,180.9373480241891,184.4176849016595,4323300.0,,,,,
2025-04-24,193.57955932617188,195.85020858438224,189.43490349524305,191.10069383979024,5606700.0,,,,,
2025-04-25,192.94497680664065,194.7099278814684,190.0694987983828,191.31884159849164,3206800.0,,,,,
2025-04-28,192.0823211669922,194.70991240954623,188.3441879494585,191.72536394821188,3401400.0,,,,,
2025-04-29,191.04119873046875,193.17303207353424,188.75072949886973,189.8810915273132,3939800.0,,,,,
2025-04-30,193.27218627929688,193.68863387373509,185.151420363265,185.9644955213072,4415400.0,,,,,
2025-05-01,192.10215759277344,195.50315364347412,191.80469072019648,195.17594159661888,3439500.0,,,,,
2025-05-02,196.91116333007807,198.02170540239916,195.48333432980456,196.1873388143098,3795900.0,,,,,
2025-05-05,196.0485076904297,198.03160000764643,193.9365095310599,194.50169810376764,2022700.0,,,,,
2025-05-06,193.94644165039065,195.73121269623445,192.61775825143027,193.24243719535212,2535500.0,,,,,
2025-05-07,198.17041015625,199.02314043328155,194.035664609532,194.96772039254247,2965700.0,,,,,
2025-05-08,201.06573486328125,204.2981699905772,199.26112866797672,200.55012660899675,3422400.0,,,,,
2025-05-09,205.7557373046875,208.3635085354857,204.5460497844552,205.4880307361232,3537500.0,,,,,
2025-05-12,221.26351928710935,223.58374879737403,217.2477694477534,220.98588757302537,6358100.0,,,,,
2025-05-13,224.76368713378903,225.15040467945437,218.3880522795964,220.0935129674869,4373500.0,,,,,
2025-05-14,224.9025115966797,226.40965089539912,222.11625412449428,225.715571596016,4648400.0,,,,,
2025-05-15,225.1999664306641,226.8657719017908,222.11625716636465,222.5327047516977,3044800.0,,,,,
2025-05-16,225.19004821777344,225.8742174865554,223.6234034748596,225.23962855155932,3617900.0,,,,,
2025-05-19,222.64178466796875,224.89259885491225,221.184225623775,221.74939910951628,3974200.0,,,,,
2025-05-20,222.5922088623047,222.70127954801544,220.0538379157442,220.44055545309573,2619200.0,,,,,
2025-05-21,220.3414001464844,225.4676922400965,219.45892462417575,220.7181925480749,5091100.0,,,,,
2025-05-22,210.13836669921875,222.5029483054884,209.5831032802346,219.5878153558216,8968300.0,,,,,
2025-05-23,208.69073486328125,209.25590834316367,204.25852203400447,207.2133255435908,4848100.0,,,,,
2025-05-27,215.05645751953125,216.02816857187076,210.931621642547,213.3311616622883,5542200.0,,,,,
2025-05-28,213.79718017578125,216.34546109309807,213.6385442873419,215.77036249934804,3853900.0,,,,,
2025-05-29,213.9261016845703,216.65285384972705,212.19089576128877,216.2165710825348,3800200.0,,,,,
2025-05-30,212.17105102539065,214.01532755724293,209.01794138082064,213.4600641076176,10923400.0,,,,,
2025-06-02,213.62863159179688,214.3722912620838,210.4259415147704,210.60441257333775,2233700.0,,,,,
2025-06-03,216.5834197998047,217.03953768910984,211.24891176368524,212.22062276115187,3515800.0,,,,,
2025-06-04,217.6392517089844,220.31865728538253,216.47386257401809,218.9640141954023,4199200.0,,,,,
2025-06-05,217.1810607910156,221.71313985820925,216.1650898553821,218.93413728923116,3496200.0,,,,,
2025-06-06,221.3844451904297,224.46228429719656,219.76087658834604,219.810667464285,3246000.0,,,,,
2025-06-09,226.7631683349609,228.27716956060505,222.52991062644412,222.93829913541936,4110600.0,,,,,
2025-06-10,232.42079162597656,233.83519594462493,227.1117864644792,227.3707719642027,4164800.0,,,,,
2025-06-11,231.6239471435547,235.18984625265853,229.36290031075364,233.1678442593121,3311800.0,,,,,
2025-06-12,231.20559692382807,232.81922553781877,229.94061082108212,230.6179247785827,2144000.0,,,,,
2025-06-13,224.14352416992188,228.03812491247464,223.49609083464537,226.66355636835505,3349600.0,,,,,
2025-06-16,230.88687133789065,231.00639375729745,226.6038073245478,227.23133042379337,3344900.0,,,,,
2025-06-17,226.5440368652344,230.7772946314239,226.4145441170441,228.2970981392377,2726500.0,,,,,
2025-06-18,228.74533081054688,232.16182687206967,227.9385240854408,229.5123017955712,2551500.0,,,,,
2025-06-20,227.4504547119141,231.1059954607945,224.68140733048767,230.8370548306044,5316100.0,,,,,
2025-06-23,230.0700836181641,230.39878545498655,225.80694527175933,227.29108110492535,3573500.0,,,,,
2025-06-24,234.0543365478516,234.68185964577333,232.29132007060085,232.98855951346948,3636100.0,,,,,
2025-06-25,233.7555084228516,235.5185400469037,230.70756523465676,234.6718976050049,3548600.0,,,,,
2025-06-26,236.36520385742188,237.28157786481617,234.1738733876808,235.1002025304116,3057800.0,,,,,
2025-06-27,236.02655029296875,238.12823897910516,234.01450342219985,236.06638603357203,3617800.0,,,,,
2025-06-30,237.08236694335935,237.7298003048883,234.73166313423985,236.6042468746477,3258700.0,,,,,
2025-07-01,239.6920318603516,240.85742098559547,234.89102747768905,235.6081771558798,3500600.0,,,,,
2025-07-02,244.18426513671875,244.4731312398728,239.08443941238312,239.52270853532065,3538300.0,,,,,
2025-07-03,244.7121734619141,245.57875656345544,243.2180824852944,244.8715468137699,1837400.0,,,,,
2025-07-07,240.857421875,244.34363412872716,239.4131369810489,243.8456038067661,2783400.0,,,,,
2025-07-08,244.18426513671875,246.7541034677509,241.70408381623625,242.64038327002464,3964200.0,,,,,
2025-07-09,241.7638397216797,245.947291369338,240.05061420523347,244.6225288944883,3339000.0,,,,,
2025-07-10,244.1643524169922,244.77195002248183,241.2658122728361,243.81572510942232,2428200.0,,,,,
2025-07-11,243.7161102294922,244.8117830135468,241.05663014311884,242.4013180873059,2037700.0,,,,,
2025-07-14,242.5009307861328,243.16828959297453,240.47891369844203,242.1722289501637,2045400.0,,,,,
