Date,Close,High,Low,Open,Volume,"('Close', 'ARES')","('High', 'ARES')","('Low', 'ARES')","('Open', 'ARES')","('Volume', 'ARES')"
2024-09-16,145.5769500732422,145.59644375411236,142.7607153950345,142.91663510335232,614000.0,,,,,
2024-09-17,148.89990234375,149.78667887329394,145.22612448515395,146.17136718247963,1108400.0,,,,,
2024-09-18,148.46141052246094,151.67716912320665,146.9616906726856,149.97183628431085,882200.0,,,,,
2024-09-19,152.5152130126953,153.50918256319227,150.4493289271291,152.73935316863637,1118800.0,,,,,
2024-09-20,152.66139221191406,153.28212691287732,149.357919632292,151.60895649592982,1633700.0,,,,,
2024-09-23,152.26185607910156,154.4544268066406,151.42868336604684,153.63587063699663,583700.0,,,,,
2024-09-24,153.3142852783203,153.79178379158907,151.3263462432581,152.5054685489816,1004300.0,,,,,
2024-09-25,154.01593017578125,154.34724843725218,153.14864715644657,153.60665205231894,733500.0,,,,,
2024-09-26,152.0669708251953,155.86742097884527,151.75513139242273,154.76627329650813,661300.0,,,,,
2024-09-27,152.90499877929688,154.3472187756716,152.3885278035143,154.29849201262562,513300.0,,,,,
2024-09-30,151.86231994628906,152.8465501168523,150.00106741773448,152.40802406853453,1152200.0,,,,,
2024-10-01,152.3203125,153.24606155182283,149.0947999264345,151.7648690166347,1129100.0,,,,,
2024-10-02,154.01593017578125,155.77972930403195,151.8623317375736,151.8623317375736,556000.0,,,,,
2024-10-03,153.04144287109375,155.23401364326037,152.52497183430694,153.94769831964797,674200.0,,,,,
2024-10-04,156.2961883544922,156.2961883544922,153.85999861465078,155.12682025323275,1052700.0,,,,,
2024-10-07,156.4618377685547,157.43631360405325,155.72124148653143,156.3351511517571,1141800.0,,,,,
2024-10-08,149.46510314941406,154.43492081404725,148.8122061469147,151.04374918920897,5101100.0,,,,,
2024-10-09,154.1230926513672,154.4154383586962,149.3871397744619,149.56253827726712,4636200.0,,,,,
2024-10-10,153.78204345703125,155.27299043382007,152.39828942684332,154.53239408323745,1827900.0,,,,,
2024-10-11,157.8163604736328,158.22077627702404,153.8015247415181,153.8015247415181,1196300.0,,,,,
2024-10-14,159.18064880371094,160.35001694357263,157.5630151944189,158.83957628114507,596200.0,,,,,
2024-10-15,158.47900390625,160.3987224193011,157.874818799897,160.0868830264324,1044600.0,,,,,
2024-10-16,159.3072967529297,160.13560711574772,157.76762323232657,159.13189824936094,903700.0,,,,,
2024-10-17,164.42332458496094,166.77181521744944,160.58876406104284,161.73377628802982,2114900.0,,,,,
2024-10-18,165.5537109375,166.16763551595113,163.86787178493617,164.22842311167236,1121300.0,,,,,
2024-10-21,164.38433837890625,167.37597159486666,164.1407194091988,165.37830793872288,888000.0,,,,,
2024-10-22,163.49755859375,164.2186760830727,161.93839127009292,163.01032066377238,761900.0,,,,,
2024-10-23,163.10777282714844,165.5342081816856,161.91891109844548,163.6729706054926,719600.0,,,,,
2024-10-24,166.46971130371094,166.68409718033894,163.58039397598915,164.42330607019693,860700.0,,,,,
2024-10-25,165.1444091796875,167.39544581904926,163.76065537690496,167.03489454397302,636000.0,,,,,
2024-10-28,166.61587524414062,167.38961524805876,166.05067747165748,166.32352951777744,781500.0,,,,,
2024-10-29,166.05067443847656,167.3749956478349,166.0117019480233,166.5379123504079,982300.0,,,,,
2024-10-30,164.68643188476562,167.28828082904053,164.5694995315514,166.6256443350631,1264900.0,,,,,
2024-10-31,163.4001007080078,166.18710218802343,161.97737431718627,164.3648371366244,2569100.0,,,,,
2024-11-01,157.7384033203125,166.35278125727234,153.96718648546536,166.35278125727234,2488000.0,,,,,
2024-11-04,155.6042938232422,157.0270350814396,154.28876037073232,156.15975218513742,1416500.0,,,,,
2024-11-05,160.24281311035156,160.61311869605746,156.34490966274126,156.68596729281418,904000.0,,,,,
2024-11-06,168.0970916748047,171.25439892356567,163.526797353946,163.526797353946,2848400.0,,,,,
2024-11-07,163.9750518798828,168.15554664304307,163.11750839233358,167.2590306648421,1577400.0,,,,,
2024-11-08,166.0312042236328,167.43541836765286,163.205215266532,164.20892422752866,1118600.0,,,,,
2024-11-11,167.0056610107422,170.6014789550799,166.5768892959576,167.72676355895248,1392200.0,,,,,
2024-11-12,166.14813232421875,166.84487898790897,164.99825795919054,166.3137914342997,1037500.0,,,,,
2024-11-13,163.1759796142578,167.17133658385148,162.55231565927613,165.88502131270835,1090100.0,,,,,
2024-11-14,164.70591735839844,164.8228497057852,162.62053957051083,164.09199279597425,866400.0,,,,,
2024-11-15,162.94212341308594,164.30054009533285,162.40615868885473,164.04327107997293,1182500.0,,,,,
2024-11-18,163.156494140625,164.0919975548152,161.57784792783403,163.22471459146033,975500.0,,,,,
2024-11-19,166.00198364257812,166.10137019706102,161.2173031706139,162.03585939806487,723400.0,,,,,
2024-11-20,167.50265502929688,168.5453513370742,165.11031500798316,167.15184312482208,1294000.0,,,,,
2024-11-21,170.5430145263672,171.8098361154142,166.7328252229252,167.60984754724615,1114300.0,,,,,
2024-11-22,171.04000854492188,172.31656955313545,169.81215943465952,171.50775279823426,940700.0,,,,,
2024-11-25,171.53700256347656,173.93421997476494,169.30545915088916,172.48224543705598,2048300.0,,,,,
2024-11-26,174.26553344726562,174.31426021793803,170.53328882746578,171.2738851859889,1586300.0,,,,,
2024-11-27,170.3188934326172,175.77596431846308,170.06553505630336,175.19127284165037,1213100.0,,,,,
2024-11-29,172.21910095214844,173.1058774832431,171.4239343041497,171.77085041882438,455300.0,,,,,
2024-12-02,169.51007080078125,173.67108683552058,169.39313845719371,172.56018496347482,898500.0,,,,,
2024-12-03,170.58201599121094,171.79035663846338,169.56855268845163,170.65022157485126,833800.0,,,,,
2024-12-04,172.3360595703125,173.03768337002649,170.70380955195952,171.3908168087345,830800.0,,,,,
2024-12-05,172.55043029785156,174.8209457380893,171.12768914296893,172.33604444068678,915400.0,,,,,
2024-12-06,173.52493286132812,174.15833625667008,171.2933746950732,172.3945372342873,1276900.0,,,,,
2024-12-09,170.8158721923828,175.72723900413564,170.57225321991592,173.94394634135938,1615100.0,,,,,
2024-12-10,171.6149444580078,173.45670324033742,170.02752542178277,171.59545077737974,1213400.0,,,,,
2024-12-11,177.79312133789062,179.1768753032168,173.00357893003724,173.68083193461177,1619500.0,,,,,
2024-12-12,178.07571411132812,179.76155309201366,176.62373980767782,179.68359324322833,1271700.0,,,,,
2024-12-13,177.79312133789062,180.33650397954585,177.61772281675945,178.60193810263544,990700.0,,,,,
2024-12-16,179.01121520996094,179.7810594778003,177.11099022814506,177.62746125219445,1244500.0,,,,,
2024-12-17,174.66253662109375,178.4970156834465,173.53617810522366,177.37557406690533,1404400.0,,,,,
2024-12-18,165.73988342285156,175.90641685149862,165.6223560821678,174.3882906060771,949400.0,,,,,
2024-12-19,167.56163024902344,171.23450905840264,166.9249889550751,169.05037464435347,1412100.0,,,,,
2024-12-20,172.4196014404297,173.8593710056251,165.53417975285367,166.74868362168638,2427200.0,,,,,
2024-12-23,175.31875610351562,175.47546919297386,170.6860356156548,171.7927863156194,845200.0,,,,,
2024-12-24,177.3363800048828,177.76733350761356,175.60277703070946,176.40592036670438,307500.0,,,,,
2024-12-26,178.96224975585938,179.2149395198335,175.35792349332488,176.3765436100122,439500.0,,,,,
2024-12-27,175.80845642089844,178.2472532021393,174.5616414619955,177.36575336730198,375400.0,,,,,
2024-12-30,175.33834838867188,175.9896656811384,172.3216886791274,173.2815301951243,519700.0,,,,,
2024-12-31,173.38925170898438,176.63607878175338,172.75262539647258,176.4059111250795,591600.0,,,,,
2025-01-02,175.15225219726562,175.6125875520647,171.75752928408144,174.17281781598803,624700.0,,,,,
2025-01-03,177.38536071777344,178.12875404065875,175.28937174759335,176.42551921235932,1189700.0,,,,,
2025-01-06,176.59201049804688,180.92110838956316,176.38632271550563,179.5107205806565,1326200.0,,,,,
2025-01-07,174.70169067382812,178.61942785959303,170.15222912724516,177.5518480632676,1556800.0,,,,,
2025-01-08,178.55087280273438,179.03078603667782,173.85937421737486,173.85937421737486,960900.0,,,,,
2025-01-10,171.440185546875,176.32266647906357,171.27368349737498,175.9847604258192,942800.0,,,,,
2025-01-13,171.88092041015625,172.8701436138157,167.94359057498076,169.21685807784633,934400.0,,,,,
2025-01-14,175.48524475097656,176.6703668501189,172.43920342787172,172.52734892958978,791100.0,,,,,
2025-01-15,180.70562744140625,181.67527277372412,178.4921113147292,180.3138597013686,786900.0,,,,,
2025-01-16,184.0357208251953,186.23944826163583,181.25413066999525,181.5577529478186,971300.0,,,,,
2025-01-17,187.3853759765625,188.0611730844657,184.652745931854,185.60279839098425,721800.0,,,,,
2025-01-21,190.7154541015625,191.21496023011,187.62043802923452,188.6194652313114,984500.0,,,,,
2025-01-22,189.8241729736328,192.71350137788872,188.27666487469637,192.3217336076441,1157200.0,,,,,
2025-01-23,191.8711853027344,192.31194272108024,190.46081237696748,191.1562024039454,925500.0,,,,,
2025-01-24,193.2619781494141,193.4676509777968,191.0680399951187,191.42063693161296,780300.0,,,,,
2025-01-27,186.07293701171875,188.97206931622503,183.7223005069706,187.47353592907615,735300.0,,,,,
2025-01-28,189.61849975585935,190.1669806111271,184.97107351385,186.74874928421465,723000.0,,,,,
2025-01-29,189.4421844482422,192.5548355657361,186.7124984866764,188.96225625107843,766200.0,,,,,
2025-01-30,194.00634765625,194.94659621369783,191.30311437236077,192.1160316885991,1247600.0,,,,,
2025-01-31,194.1434783935547,195.82810667411184,193.67335408932405,195.09353091032176,1139700.0,,,,,
2025-02-03,192.47845458984372,194.66258914127383,188.10038157808663,189.0112484065143,1095000.0,,,,,
2025-02-04,191.34230041503903,196.3619015952364,188.45297199299517,195.8868753247745,1964600.0,,,,,
2025-02-05,185.7497100830078,188.4431544234652,177.43432239307464,177.43432239307464,2501700.0,,,,,
2025-02-06,187.72817993164065,187.8751040510208,182.4686222584422,184.20222524124927,1619600.0,,,,,
2025-02-07,186.42552185058597,190.2727486444163,185.6028006219596,187.91426617737272,1163400.0,,,,,
2025-02-10,186.07293701171875,187.4637320206093,183.47744191501843,187.43435018517368,790300.0,,,,,
2025-02-11,182.5371856689453,184.3687381728119,179.7066208302239,184.11407566217665,798800.0,,,,,
2025-02-12,179.05038452148438,181.410824804629,178.84471168476816,180.02002987237714,761300.0,,,,,
2025-02-13,180.59788513183597,181.2443153392809,178.55087108657466,179.30503966192708,981200.0,,,,,
2025-02-14,182.35108947753903,183.19340365961156,180.13757311301515,181.21495693135768,784900.0,,,,,
2025-02-18,183.81044006347656,185.3579481079207,182.2433540926973,183.5753704426178,999000.0,,,,,
2025-02-19,182.8995819091797,183.88880525499147,179.92209301815092,183.1248476324868,1331600.0,,,,,
2025-02-20,175.9945526123047,183.43824436144035,172.66446700915483,182.8995674498113,1383100.0,,,,,
2025-02-21,170.5097198486328,177.31189848100436,169.0993320145785,177.10132368570677,1125400.0,,,,,
2025-02-24,165.43626403808594,171.17084812501,164.90247409656018,170.7447965626443,1866600.0,,,,,
2025-02-25,163.9181365966797,166.29326793054523,160.02487900183948,165.47543365662278,1911600.0,,,,,
2025-02-26,165.49502563476562,168.5116852684466,164.05525592448646,164.31970738728816,1076700.0,,,,,
2025-02-27,163.6830596923828,168.15908173343297,162.879931316877,167.19924027905418,1228500.0,,,,,
2025-02-28,167.4245147705078,167.4832784419218,161.82214893930808,163.24232579674893,2118600.0,,,,,
2025-03-03,166.26876831054688,172.03763597993927,164.63311475484284,171.03862371273115,2140200.0,,,,,
2025-03-04,157.67913818359375,162.52733512861087,153.2227089926254,161.26385647358725,2907900.0,,,,,
2025-03-05,159.64781188964844,159.64781188964844,154.52047205723372,157.67915406801305,1701400.0,,,,,
2025-03-06,150.21583557128906,157.32653823751653,149.30496883519172,155.02486162751532,2113100.0,,,,,
2025-03-07,151.7731475830078,152.94846576856403,144.5840883738089,151.73396184133304,3354100.0,,,,,
2025-03-10,138.33531188964844,145.5537382101619,136.57232708447376,144.42739469448526,3161000.0,,,,,
2025-03-11,140.06890869140625,142.98763397478794,136.94452549742323,139.2853731244412,2545500.0,,,,,
2025-03-12,142.92884826660156,146.60172709823811,139.85342498937715,145.03464109706252,1735400.0,,,,,
2025-03-13,137.30691528320312,143.76138459717262,135.4264029689426,142.81133200343396,1894300.0,,,,,
2025-03-14,141.39114379882812,142.78193878670942,139.07967812791696,140.95040132896847,1565800.0,,,,,
2025-03-17,145.211181640625,146.29698944050725,140.69029607849905,141.0555154921701,1481700.0,,,,,
2025-03-18,142.1610870361328,145.32472077269043,141.00619044820544,144.33268784407755,1292300.0,,,,,
2025-03-19,145.70474243164062,147.2643505807053,140.88772561993906,143.187653234974,1638000.0,,,,,
2025-03-20,145.43821716308594,147.3364002917773,144.11551672035654,144.11551672035654,992900.0,,,,,
2025-03-21,145.80345153808594,147.1212116970256,142.6151316619325,144.09577053111073,1749400.0,,,,,
2025-03-24,151.76548767089844,152.13070711412325,148.60679435450584,149.09046009027105,1724900.0,,,,,
2025-03-25,153.6212158203125,154.03776597760915,149.54451883685343,152.3478580173701,3835800.0,,,,,
2025-03-26,151.30154418945312,154.38126811203566,150.0578130042187,153.65082926784396,2110400.0,,,,,
2025-03-27,146.4845428466797,150.7734616044994,143.0790762255812,148.85357423749838,1921800.0,,,,,
2025-03-28,143.0297088623047,146.75105210739102,140.84824269444672,145.0927438021508,1654200.0,,,,,
2025-03-31,144.71763610839844,145.3987323624986,137.73888470692165,140.1671389526045,2009700.0,,,,,
2025-04-01,147.5111083984375,147.9947740930055,142.90138814371588,145.191434954852,2170700.0,,,,,
2025-04-02,152.50579833984375,152.85128675563968,144.13525776801976,144.13525776801976,2113600.0,,,,,
2025-04-03,128.9044189453125,143.94771558295614,128.01110134777127,143.94771558295614,3035100.0,,,,,
2025-04-04,116.5164031982422,122.5870237667045,111.77342328818447,120.03045019675676,7645200.0,,,,,
2025-04-07,123.12005615234376,126.34784545304797,109.20204527692168,112.52854985662084,6475200.0,,,,,
2025-04-08,121.6196746826172,132.76395070498367,119.13220471907226,129.62992878192236,4718900.0,,,,,
2025-04-09,140.53236389160156,142.07222588565344,117.28633846597052,119.84291212962492,4616400.0,,,,,
2025-04-10,134.01756286621094,137.29470237672572,129.01299629094527,135.02438644624334,3935100.0,,,,,
2025-04-11,135.96212768554688,136.93933963041076,128.49969566152328,131.86568473387675,3184500.0,,,,,
2025-04-14,136.5938720703125,141.6764136654267,134.50616590202674,139.2195268098057,2297800.0,,,,,
2025-04-15,139.49594116210938,140.7199264140994,136.63336342698727,137.8277521661283,1683500.0,,,,,
2025-04-16,137.7981414794922,139.20967675482612,134.87634057616512,137.55136831427953,1783300.0,,,,,
2025-04-17,139.41696166992188,140.9765697565218,137.8079959418665,139.1603079590885,1210000.0,,,,,
2025-04-21,135.31065368652344,137.93138330109073,132.09273727390115,136.90973885830346,1532500.0,,,,,
2025-04-22,139.89076232910156,141.01604727335072,137.48225401218713,138.01529244263213,1150300.0,,,,,
2025-04-23,144.06614685058594,151.35089429448172,143.4196024703308,146.0748836957871,1523000.0,,,,,
2025-04-24,150.9955596923828,151.93329467153683,143.28142843644497,144.4610113501992,1341600.0,,,,,
2025-04-25,151.89381408691406,152.41697195989514,148.87923244346544,149.96897146770837,1290700.0,,,,,
2025-04-28,151.4002685546875,154.5194697390787,149.9689722281563,151.95303800352042,1294700.0,,,,,
2025-04-29,150.81787109375,151.6914576806594,148.8733125368028,151.02516716608852,1146300.0,,,,,
2025-04-30,150.5612335205078,150.93633352941066,144.29318946714463,146.88924783264795,1722200.0,,,,,
2025-05-01,150.30459594726562,154.23322031788825,150.1357979296775,151.70626564609404,1075500.0,,,,,
2025-05-02,155.04263305664062,156.93784893297752,152.7624366289271,154.055540513017,1942700.0,,,,,
2025-05-05,158.68499755859375,161.05008258359888,153.14740758859975,154.4306309535121,2157000.0,,,,,
2025-05-06,157.56959533691406,161.52783120998342,154.68728677466717,157.01682589509105,1707600.0,,,,,
2025-05-07,159.9879608154297,161.40937648403246,157.73739102742093,158.00391023074317,1478900.0,,,,,
2025-05-08,163.70932006835938,166.5324056160531,162.1990695368775,162.75183900436912,1785300.0,,,,,
2025-05-09,162.82090759277344,165.4761888721903,162.386584475597,163.87710381516487,1659100.0,,,,,
2025-05-12,170.3425750732422,172.37598339382123,166.93709359652357,171.2704294536504,1892500.0,,,,,
2025-05-13,170.27346801757812,173.57035358058477,169.3258525248806,171.4678566523301,2291500.0,,,,,
2025-05-14,173.5605010986328,174.108330285413,170.02670763186774,171.10263499710624,1817900.0,,,,,
2025-05-15,166.52252197265625,172.12921588610982,165.92039487201518,170.8854695454005,3115600.0,,,,,
2025-05-16,167.95379638671875,168.66450424894606,166.28562257921257,166.57187280007534,1702100.0,,,,,
2025-05-19,166.46328735351562,167.74651068338056,163.1565212798448,164.59768303285804,940100.0,,,,,
2025-05-20,163.88697814941406,165.83155171675395,163.16640479081642,164.88393622259264,1984100.0,,,,,
2025-05-21,156.92796325683594,162.7320720440912,156.8292630427904,161.1527180009981,1561000.0,,,,,
2025-05-22,157.81637573242188,158.8281396613108,156.2024696302349,156.7897909546029,961000.0,,,,,
2025-05-23,158.2210693359375,159.62275410989875,153.51264838593718,154.11477548624288,1008800.0,,,,,
2025-05-27,162.47543334960938,163.02326246358103,159.29699425896322,160.62956011182845,1079400.0,,,,,
2025-05-28,161.87330627441406,163.36381054351676,161.3698794543119,163.36381054351676,999900.0,,,,,
2025-05-29,162.7715606689453,163.26510695970845,160.9405081475286,163.26510695970845,1112100.0,,,,,
2025-05-30,163.3638153076172,163.73891529246174,160.48150689933826,162.23853041492035,3004200.0,,,,,
2025-06-02,164.6371612548828,164.89381495974635,161.0638910118182,162.54452985001674,1318900.0,,,,,
2025-06-03,166.35472106933594,166.562017150515,162.8110621139245,164.25220893070696,1279900.0,,,,,
2025-06-04,166.82850646972656,168.55591843239728,166.5126446858506,166.6409715371511,1364700.0,,,,,
2025-06-05,167.79586791992188,168.2598026231564,165.49594047205466,166.74953716545792,1163900.0,,,,,
2025-06-06,171.6356658935547,172.62275849232262,170.11553485682293,170.31295036420897,1865200.0,,,,,
2025-06-09,170.0760498046875,172.38584276265004,167.82547998997987,171.18158864367734,2359300.0,,,,,
2025-06-10,166.40406799316406,170.07802667542964,164.94317520042455,169.691088073206,1450100.0,,,,,
2025-06-11,166.60147094726562,168.1018557645997,165.89076314230928,166.9765709170582,1415300.0,,,,,
2025-06-12,168.60528564453125,168.96063958521444,164.00543048508726,164.3805304952078,2457000.0,,,,,
2025-06-13,164.41014099121094,167.2825840710929,162.76169815718188,166.2856259676874,1143300.0,,,,,
2025-06-16,165.990234375,169.39889045551485,165.77657639273906,166.27843761210798,750300.0,,,,,
2025-06-17,164.15174865722656,165.55297505879597,162.59152977875678,164.63870387045512,1086900.0,,,,,
2025-06-18,166.29830932617188,168.25107361429525,164.4101428409916,164.47969920768173,1497200.0,,,,,
2025-06-20,164.72813415527344,168.22622630800436,164.59895372009888,167.6597824582631,2491600.0,,,,,
2025-06-23,164.32070922851562,165.42380013147493,159.81890950222854,164.4995814574153,1119400.0,,,,,
2025-06-24,168.76287841796875,169.20012668203063,165.99521139317093,166.58650873351527,1099300.0,,,,,
2025-06-25,167.7492218017578,169.94049748033385,167.07344692153927,169.4088242199227,1233300.0,,,,,
2025-06-26,170.0448455810547,171.01378229849672,167.64885847797063,168.47467921777303,877700.0,,,,,
2025-06-27,172.10194396972656,174.5565693864538,170.34297317089832,171.41625197027645,1591500.0,,,,,
2025-06-30,172.121826171875,173.84006702086873,171.2473144873022,173.71187223004875,1491700.0,,,,,
2025-07-01,173.64230346679688,174.8447779024617,170.05477506969527,171.4758812209355,2485400.0,,,,,
2025-07-02,176.8720703125,177.18013813639317,172.68828605284918,173.36404577444668,2546300.0,,,,,
2025-07-03,176.85220336914062,178.81987359765316,175.57022514410454,177.7267150463668,684400.0,,,,,
2025-07-07,173.77149963378906,177.47827619183352,171.5454381424453,176.85220824411445,1269700.0,,,,,
2025-07-08,174.010009765625,176.73294357957042,173.00032792920896,174.39758141174585,1033700.0,,,,,
2025-07-09,175.8683624267578,177.43852874162565,174.3677676403033,175.43109900188284,927300.0,,,,,
2025-07-10,179.00869750976562,179.07825387532915,175.93792120255597,176.4149441255769,980100.0,,,,,
2025-07-11,176.265869140625,178.13118374756792,176.01742538746348,177.50808790643265,713900.0,,,,,
2025-07-14,179.21737670898438,180.41786465173988,175.6497281610375,176.37517965241491,1331600.0,,,,,
2025-07-15,173.40380859375,178.96893960409753,173.27461298881116,178.809931961681,1090300.0,,,,,
2025-07-16,178.8000030517578,178.89938662109842,173.65225563255163,174.68577500019714,1747000.0,,,,,
