Date,Close,High,Low,Open,Volume,"('Close', 'RXT')","('High', 'RXT')","('Low', 'RXT')","('Open', 'RXT')","('Volume', 'RXT')"
2024-06-03,2.0999999046325684,2.109999895095825,1.9600000381469729,1.9600000381469729,1537100.0,,,,,
2024-06-04,2.119999885559082,2.1449999809265137,2.039999961853028,2.0799999237060547,1000600.0,,,,,
2024-06-05,2.119999885559082,2.1600000858306885,2.0799999237060547,2.0899999141693115,1366100.0,,,,,
2024-06-06,2.2100000381469727,2.2300000190734863,2.069999933242798,2.119999885559082,1056600.0,,,,,
2024-06-07,2.190000057220459,2.220000028610229,2.109999895095825,2.1600000858306885,786400.0,,,,,
2024-06-10,2.369999885559082,2.470000028610229,2.1700000762939453,2.180000066757202,1504000.0,,,,,
2024-06-11,2.3399999141693115,2.390000104904175,2.2850000858306885,2.390000104904175,899400.0,,,,,
2024-06-12,2.380000114440918,2.450000047683716,2.3299999237060547,2.400000095367432,1484300.0,,,,,
2024-06-13,2.470000028610229,2.490000009536743,2.3499999046325684,2.369999885559082,971800.0,,,,,
2024-06-14,2.5199999809265137,2.539999961853028,2.369999885559082,2.4200000762939453,981600.0,,,,,
2024-06-17,2.470000028610229,2.5799999237060547,2.4549999237060547,2.559999942779541,1317900.0,,,,,
2024-06-18,2.539999961853028,2.565000057220459,2.450000047683716,2.4600000381469727,892500.0,,,,,
2024-06-20,2.509999990463257,2.609999895095825,2.4800000190734863,2.539999961853028,846500.0,,,,,
2024-06-21,2.390000104904175,2.5,2.384999990463257,2.4800000190734863,1844100.0,,,,,
2024-06-24,2.515000104904175,2.5199999809265137,2.380000114440918,2.4100000858306885,902600.0,,,,,
2024-06-25,2.509999990463257,2.549999952316284,2.4600000381469727,2.5,804900.0,,,,,
2024-06-26,2.869999885559082,2.9200000762939453,2.4800000190734863,2.509999990463257,1967500.0,,,,,
2024-06-27,3.0,3.0199999809265137,2.809999942779541,2.8499999046325684,1314700.0,,,,,
2024-06-28,2.9800000190734863,3.178999900817871,2.930000066757202,3.009999990463257,2501200.0,,,,,
2024-07-01,2.930000066757202,3.0899999141693115,2.869999885559082,3.0899999141693115,1095700.0,,,,,
2024-07-02,2.9100000858306885,2.9600000381469727,2.8399999141693115,2.9600000381469727,896100.0,,,,,
2024-07-03,2.950000047683716,2.990000009536743,2.890000104904175,2.9200000762939453,457600.0,,,,,
2024-07-05,2.789999961853028,2.9549999237060547,2.75,2.950000047683716,1187900.0,,,,,
2024-07-08,2.990000009536743,3.0,2.815000057220459,2.8299999237060547,884000.0,,,,,
2024-07-09,2.950000047683716,3.065000057220459,2.914999961853028,3.0,805800.0,,,,,
2024-07-10,2.740000009536743,2.984999895095825,2.720000028610229,2.970000028610229,946600.0,,,,,
2024-07-11,2.5999999046325684,2.809999942779541,2.5899999141693115,2.799999952316284,1367700.0,,,,,
2024-07-12,2.509999990463257,2.690000057220459,2.5,2.650000095367432,1145100.0,,,,,
2024-07-15,2.450000047683716,2.5199999809265137,2.289999961853028,2.470000028610229,4251800.0,,,,,
2024-07-16,2.575000047683716,2.5799999237060547,2.380000114440918,2.4800000190734863,1700500.0,,,,,
2024-07-17,2.5199999809265137,2.720000028610229,2.400000095367432,2.549999952316284,1710600.0,,,,,
2024-07-18,2.549999952316284,2.619999885559082,2.4649999141693115,2.5199999809265137,2086000.0,,,,,
2024-07-19,2.490000009536743,2.5999999046325684,2.450000047683716,2.549999952316284,9856800.0,,,,,
2024-07-22,2.569999933242798,2.609999895095825,2.5,2.539999961853028,981000.0,,,,,
2024-07-23,2.609999895095825,2.7100000381469727,2.539999961853028,2.539999961853028,686200.0,,,,,
2024-07-24,2.450000047683716,2.700000047683716,2.440000057220459,2.559999942779541,1251700.0,,,,,
2024-07-25,2.2799999713897705,2.450000047683716,2.2799999713897705,2.450000047683716,1302300.0,,,,,
2024-07-26,2.2699999809265137,2.369999885559082,2.25,2.369999885559082,649000.0,,,,,
2024-07-29,2.2699999809265137,2.319000005722046,2.200000047683716,2.2699999809265137,686400.0,,,,,
2024-07-30,2.2300000190734863,2.380000114440918,2.190000057220459,2.2699999809265137,704400.0,,,,,
2024-07-31,2.3399999141693115,2.4049999713897705,2.259999990463257,2.2799999713897705,687200.0,,,,,
2024-08-01,2.200000047683716,2.4200000762939453,2.140000104904175,2.3499999046325684,882600.0,,,,,
2024-08-02,2.039999961853028,2.130000114440918,2.0199999809265137,2.069999933242798,1138500.0,,,,,
2024-08-05,1.8849999904632568,2.0,1.840000033378601,1.899999976158142,958600.0,,,,,
2024-08-06,2.0999999046325684,2.2149999141693115,1.909999966621399,1.909999966621399,1355700.0,,,,,
2024-08-07,2.119999885559082,2.275000095367432,2.0850000381469727,2.150000095367432,837600.0,,,,,
2024-08-08,2.240000009536743,2.2799999713897705,2.125,2.150000095367432,1505700.0,,,,,
2024-08-09,2.25,2.7100000381469727,2.240000009536743,2.359999895095825,1658700.0,,,,,
2024-08-12,2.220000028610229,2.414999961853028,2.115000009536743,2.25,859200.0,,,,,
2024-08-13,2.400000095367432,2.4200000762939453,2.2100000381469727,2.2300000190734863,1298600.0,,,,,
2024-08-14,2.174999952316284,2.4200000762939453,2.1600000858306885,2.400000095367432,751300.0,,,,,
2024-08-15,2.2100000381469727,2.2850000858306885,2.190000057220459,2.240000009536743,812400.0,,,,,
2024-08-16,2.4600000381469727,2.4600000381469727,2.190000057220459,2.200000047683716,1193700.0,,,,,
2024-08-19,2.450000047683716,2.5,2.4100000858306885,2.430000066757202,631600.0,,,,,
2024-08-20,2.369999885559082,2.490000009536743,2.3299999237060547,2.4200000762939453,637600.0,,,,,
2024-08-21,2.380000114440918,2.4200000762939453,2.319999933242798,2.380000114440918,502400.0,,,,,
2024-08-22,2.2100000381469727,2.390000104904175,2.2100000381469727,2.390000104904175,535700.0,,,,,
2024-08-23,2.4100000858306885,2.450000047683716,2.220000028610229,2.259999990463257,925600.0,,,,,
2024-08-26,2.390000104904175,2.440000057220459,2.3399999141693115,2.4100000858306885,426900.0,,,,,
2024-08-27,2.309999942779541,2.4089999198913574,2.2950000762939453,2.3499999046325684,317900.0,,,,,
2024-08-28,2.25,2.3299999237060547,2.240000009536743,2.309999942779541,420100.0,,,,,
2024-08-29,2.289999961853028,2.380000114440918,2.25,2.25,411900.0,,,,,
2024-08-30,2.299999952316284,2.319999933242798,2.2239999771118164,2.319999933242798,729900.0,,,,,
2024-09-03,2.2100000381469727,2.289999961853028,2.190000057220459,2.259999990463257,543300.0,,,,,
2024-09-04,2.240000009536743,2.2950000762939453,2.1700000762939453,2.1700000762939453,594500.0,,,,,
2024-09-05,2.25,2.309999942779541,2.2100000381469727,2.259999990463257,400800.0,,,,,
2024-09-06,2.109999895095825,2.259999990463257,2.0799999237060547,2.2100000381469727,541700.0,,,,,
2024-09-09,2.2699999809265137,2.299999952316284,2.140000104904175,2.140000104904175,615300.0,,,,,
2024-09-10,2.380000114440918,2.390000104904175,2.190000057220459,2.2699999809265137,472300.0,,,,,
2024-09-11,2.440000057220459,2.4600000381469727,2.319999933242798,2.3399999141693115,456600.0,,,,,
2024-09-12,2.5299999713897705,2.549999952316284,2.380000114440918,2.4100000858306885,536800.0,,,,,
2024-09-13,2.509999990463257,2.5850000381469727,2.4800000190734863,2.509999990463257,623000.0,,,,,
2024-09-16,2.4600000381469727,2.5199999809265137,2.384999990463257,2.509999990463257,558700.0,,,,,
2024-09-17,2.5,2.549999952316284,2.3949999809265137,2.4600000381469727,1010000.0,,,,,
2024-09-18,2.4200000762939453,2.565000057220459,2.4200000762939453,2.5199999809265137,597900.0,,,,,
2024-09-19,2.4200000762939453,2.559999942779541,2.400000095367432,2.5199999809265137,382900.0,,,,,
2024-09-20,2.369999885559082,2.4749999046325684,2.359999895095825,2.390000104904175,1258000.0,,,,,
2024-09-23,2.4100000858306885,2.444999933242798,2.3399999141693115,2.400000095367432,452900.0,,,,,
2024-09-24,2.4600000381469727,2.494999885559082,2.434999942779541,2.450000047683716,472400.0,,,,,
2024-09-25,2.440000057220459,2.5,2.414999961853028,2.470000028610229,313500.0,,,,,
2024-09-26,2.569999933242798,2.5999999046325684,2.400000095367432,2.4800000190734863,977300.0,,,,,
2024-09-27,2.470000028610229,2.650000095367432,2.4549999237060547,2.5999999046325684,736700.0,,,,,
2024-09-30,2.450000047683716,2.490000009536743,2.375,2.450000047683716,522800.0,,,,,
2024-10-01,2.380000114440918,2.4800000190734863,2.319999933242798,2.450000047683716,660100.0,,,,,
2024-10-02,2.380000114440918,2.430000066757202,2.3399999141693115,2.359999895095825,602300.0,,,,,
2024-10-03,2.359999895095825,2.390000104904175,2.289999961853028,2.3399999141693115,283600.0,,,,,
2024-10-04,2.539999961853028,2.559999942779541,2.359999895095825,2.390000104904175,628900.0,,,,,
2024-10-07,2.5899999141693115,2.619999885559082,2.509999990463257,2.5199999809265137,288600.0,,,,,
2024-10-08,2.630000114440918,2.6449999809265137,2.5,2.559999942779541,482400.0,,,,,
2024-10-09,2.799999952316284,2.845000028610229,2.559999942779541,2.5999999046325684,589500.0,,,,,
2024-10-10,2.700000047683716,2.8399999141693115,2.680000066757202,2.759999990463257,369700.0,,,,,
2024-10-11,2.700000047683716,2.819999933242798,2.6700000762939453,2.680000066757202,446400.0,,,,,
2024-10-14,2.640000104904175,2.734999895095825,2.619999885559082,2.680000066757202,331700.0,,,,,
2024-10-15,2.809999942779541,2.8499999046325684,2.630000114440918,2.650000095367432,958700.0,,,,,
2024-10-16,2.809999942779541,2.890000104904175,2.75,2.8399999141693115,718000.0,,,,,
2024-10-17,2.559999942779541,2.809999942779541,2.539999961853028,2.809999942779541,559300.0,,,,,
2024-10-18,2.5999999046325684,2.609999895095825,2.5,2.569999933242798,312800.0,,,,,
2024-10-21,2.539999961853028,2.5999999046325684,2.505000114440918,2.5999999046325684,197300.0,,,,,
2024-10-22,2.509999990463257,2.549999952316284,2.5,2.5299999713897705,217500.0,,,,,
2024-10-23,2.490000009536743,2.565000057220459,2.4549999237060547,2.509999990463257,289100.0,,,,,
2024-10-24,2.5199999809265137,2.5299999713897705,2.450000047683716,2.5299999713897705,203700.0,,,,,
2024-10-25,2.490000009536743,2.5810000896453857,2.4649999141693115,2.5199999809265137,274600.0,,,,,
2024-10-28,2.559999942779541,2.615000009536743,2.5,2.509999990463257,468200.0,,,,,
2024-10-29,2.5299999713897705,2.5799999237060547,2.505000114440918,2.5799999237060547,279800.0,,,,,
2024-10-30,2.555000066757202,2.7100000381469727,2.515000104904175,2.5299999713897705,1151800.0,,,,,
2024-10-31,2.384999990463257,2.559999942779541,2.365000009536743,2.5299999713897705,672100.0,,,,,
2024-11-01,2.3299999237060547,2.4200000762939453,2.319999933242798,2.390000104904175,456500.0,,,,,
2024-11-04,2.400000095367432,2.5899999141693115,2.309999942779541,2.319999933242798,1314300.0,,,,,
2024-11-05,2.559999942779541,2.559999942779541,2.390000104904175,2.4100000858306885,368700.0,,,,,
2024-11-06,2.619999885559082,2.720000028610229,2.5350000858306885,2.6600000858306885,1156100.0,,,,,
2024-11-07,2.869999885559082,2.900000095367432,2.630000114440918,2.630000114440918,1041600.0,,,,,
2024-11-08,2.759999990463257,2.930000066757202,2.744999885559082,2.869999885559082,1170900.0,,,,,
2024-11-11,2.789999961853028,2.8350000381469727,2.609999895095825,2.809999942779541,1153100.0,,,,,
2024-11-12,2.859999895095825,2.869999885559082,2.7079999446868896,2.7699999809265137,1623200.0,,,,,
2024-11-13,3.0299999713897705,3.4089999198913574,2.859999895095825,2.880000114440918,4343700.0,,,,,
2024-11-14,2.6600000858306885,3.190000057220459,2.640000104904175,3.0799999237060547,1896900.0,,,,,
2024-11-15,2.4200000762939453,2.700000047683716,2.299999952316284,2.6700000762939453,1642600.0,,,,,
2024-11-18,2.4549999237060547,2.5199999809265137,2.345000028610229,2.4100000858306885,713600.0,,,,,
2024-11-19,2.369999885559082,2.494999885559082,2.361000061035156,2.4200000762939453,601400.0,,,,,
2024-11-20,2.319999933242798,2.375,2.220000028610229,2.3299999237060547,655300.0,,,,,
2024-11-21,2.380000114440918,2.444999933242798,2.315000057220459,2.3299999237060547,555000.0,,,,,
2024-11-22,2.5799999237060547,2.5999999046325684,2.3399999141693115,2.390000104904175,799700.0,,,,,
2024-11-25,2.680000066757202,2.7799999713897705,2.5999999046325684,2.5999999046325684,738800.0,,,,,
2024-11-26,2.640000104904175,2.734999895095825,2.5999999046325684,2.6600000858306885,763700.0,,,,,
2024-11-27,2.640000104904175,2.690000057220459,2.5999999046325684,2.680000066757202,618900.0,,,,,
2024-11-29,2.680000066757202,2.7850000858306885,2.619999885559082,2.619999885559082,583400.0,,,,,
2024-12-02,2.650000095367432,2.700000047683716,2.6050000190734863,2.680000066757202,911600.0,,,,,
2024-12-03,2.4800000190734863,2.630000114440918,2.434999942779541,2.619999885559082,896400.0,,,,,
2024-12-04,2.609999895095825,2.615000009536743,2.450000047683716,2.4800000190734863,835800.0,,,,,
2024-12-05,2.5799999237060547,2.690000057220459,2.539999961853028,2.5799999237060547,1319500.0,,,,,
2024-12-06,2.5899999141693115,2.630000114440918,2.539999961853028,2.609999895095825,945500.0,,,,,
2024-12-09,2.470000028610229,2.650000095367432,2.470000028610229,2.5899999141693115,616400.0,,,,,
2024-12-10,2.5799999237060547,2.664999961853028,2.484999895095825,2.5199999809265137,1169800.0,,,,,
2024-12-11,2.549999952316284,2.619999885559082,2.5199999809265137,2.5999999046325684,509500.0,,,,,
2024-12-12,2.5,2.549999952316284,2.4800000190734863,2.5199999809265137,462200.0,,,,,
2024-12-13,2.4200000762939453,2.5,2.4200000762939453,2.5,523900.0,,,,,
2024-12-16,2.450000047683716,2.5,2.380000114440918,2.4200000762939453,829500.0,,,,,
2024-12-17,2.4100000858306885,2.450000047683716,2.380000114440918,2.450000047683716,403800.0,,,,,
2024-12-18,2.240000009536743,2.4600000381469727,2.240000009536743,2.400000095367432,973400.0,,,,,
2024-12-19,2.240000009536743,2.3299999237060547,2.2300000190734863,2.299999952316284,684200.0,,,,,
2024-12-20,2.25,2.3299999237060547,2.1600000858306885,2.2100000381469727,859700.0,,,,,
2024-12-23,2.1700000762939453,2.2699999809265137,2.134999990463257,2.240000009536743,839300.0,,,,,
2024-12-24,2.220000028610229,2.2300000190734863,2.1600000858306885,2.190000057220459,287600.0,,,,,
2024-12-26,2.2699999809265137,2.2799999713897705,2.150000095367432,2.180000066757202,492200.0,,,,,
2024-12-27,2.2100000381469727,2.282000064849853,2.180000066757202,2.2699999809265137,424900.0,,,,,
2024-12-30,2.220000028610229,2.240000009536743,2.109999895095825,2.180000066757202,1192000.0,,,,,
2024-12-31,2.2100000381469727,2.318000078201294,2.174999952316284,2.25,728900.0,,,,,
2025-01-02,2.190000057220459,2.2950000762939453,2.1700000762939453,2.220000028610229,610600.0,,,,,
2025-01-03,2.25,2.309999942779541,2.2100000381469727,2.2100000381469727,657300.0,,,,,
2025-01-06,2.319999933242798,2.369999885559082,2.265000104904175,2.2799999713897705,702800.0,,,,,
2025-01-07,2.289999961853028,2.470000028610229,2.2799999713897705,2.369999885559082,744300.0,,,,,
2025-01-08,2.359999895095825,2.369999885559082,2.2149999141693115,2.319999933242798,662400.0,,,,,
2025-01-10,2.5899999141693115,2.6600000858306885,2.2950000762939453,2.3499999046325684,1877900.0,,,,,
2025-01-13,2.319999933242798,2.5199999809265137,2.259999990463257,2.5,986100.0,,,,,
2025-01-14,2.3550000190734863,2.470000028610229,2.325000047683716,2.3299999237060547,632600.0,,,,,
2025-01-15,2.380000114440918,2.484999895095825,2.321000099182129,2.4600000381469727,485700.0,,,,,
2025-01-16,2.390000104904175,2.4100000858306885,2.305000066757202,2.380000114440918,477100.0,,,,,
2025-01-17,2.470000028610229,2.5299999713897705,2.3499999046325684,2.400000095367432,904900.0,,,,,
2025-01-21,2.450000047683716,2.5199999809265137,2.3949999809265137,2.470000028610229,484200.0,,,,,
2025-01-22,2.4200000762939453,2.494999885559082,2.4049999713897705,2.450000047683716,436200.0,,,,,
2025-01-23,2.569999933242798,2.5799999237060547,2.380000114440918,2.400000095367432,820200.0,,,,,
2025-01-24,2.6700000762939453,2.747999906539917,2.569999933242798,2.569999933242798,1013300.0,,,,,
2025-01-27,2.369999885559082,2.578000068664551,2.3350000381469727,2.549999952316284,1128800.0,,,,,
2025-01-28,2.3550000190734863,2.4200000762939453,2.299999952316284,2.3399999141693115,684500.0,,,,,
2025-01-29,2.369999885559082,2.380000114440918,2.259999990463257,2.3499999046325684,1353600.0,,,,,
2025-01-30,2.380000114440918,2.515000104904175,2.3499999046325684,2.359999895095825,866500.0,,,,,
2025-01-31,2.630000114440918,2.6449999809265137,2.3540000915527344,2.4100000858306885,1699800.0,,,,,
2025-02-03,2.6700000762939453,2.7100000381469727,2.4200000762939453,2.490000009536743,1067200.0,,,,,
2025-02-04,2.859999895095825,2.890000104904175,2.6600000858306885,2.680000066757202,1021100.0,,,,,
2025-02-05,2.900000095367432,2.9600000381469727,2.8499999046325684,2.869999885559082,1194500.0,,,,,
