Date,Close,High,Low,Open,Volume,"('Close', 'CNM')","('High', 'CNM')","('Low', 'CNM')","('Open', 'CNM')","('Volume', 'CNM')"
2024-06-03,56.09000015258789,58.290000915527344,55.959999084472656,57.91999816894531,3180600.0,,,,,
2024-06-04,47.97999954223633,53.5,45.5099983215332,52.630001068115234,12479100.0,,,,,
2024-06-05,49.59000015258789,50.40999984741211,47.41299819946289,47.96500015258789,6422300.0,,,,,
2024-06-06,47.36000061035156,49.43999862670898,47.040000915527344,49.209999084472656,4331800.0,,,,,
2024-06-07,47.5099983215332,48.08000183105469,47.060001373291016,47.310001373291016,2202200.0,,,,,
2024-06-10,47.86000061035156,47.900001525878906,46.63999938964844,47.18000030517578,1890800.0,,,,,
2024-06-11,47.18999862670898,47.72999954223633,46.52999877929688,47.72999954223633,1694000.0,,,,,
2024-06-12,50.619998931884766,51.650001525878906,49.22499847412109,49.95000076293945,3465800.0,,,,,
2024-06-13,51.04999923706055,51.25,50.02000045776367,50.59999847412109,2440700.0,,,,,
2024-06-14,49.540000915527344,50.5,49.220001220703125,50.0099983215332,1678500.0,,,,,
2024-06-17,50.54999923706055,51.06999969482422,49.45000076293945,49.52999877929688,1901300.0,,,,,
2024-06-18,51.720001220703125,52.619998931884766,50.27000045776367,50.27000045776367,2805400.0,,,,,
2024-06-20,51.13999938964844,52.43999862670898,50.65499877929688,51.45000076293945,2616300.0,,,,,
2024-06-21,51.54999923706055,51.59999847412109,50.310001373291016,50.90999984741211,6090000.0,,,,,
2024-06-24,50.45000076293945,51.7599983215332,50.41999816894531,51.369998931884766,1666700.0,,,,,
2024-06-25,49.709999084472656,50.2400016784668,48.992000579833984,50.23500061035156,1981100.0,,,,,
2024-06-26,49.0099983215332,49.36000061035156,48.470001220703125,49.36000061035156,1476800.0,,,,,
2024-06-27,49.040000915527344,49.54999923706055,48.459999084472656,48.77000045776367,1826200.0,,,,,
2024-06-28,48.93999862670898,49.66999816894531,48.459999084472656,49.27000045776367,4373900.0,,,,,
2024-07-01,48.41999816894531,49.5,48.2599983215332,49.36000061035156,1723300.0,,,,,
2024-07-02,48.38999938964844,48.630001068115234,47.68999862670898,48.119998931884766,1624900.0,,,,,
2024-07-03,48.88999938964844,49.290000915527344,47.81999969482422,48.34999847412109,1180800.0,,,,,
2024-07-05,48.34999847412109,48.869998931884766,47.75,48.77000045776367,1344300.0,,,,,
2024-07-08,49.72999954223633,49.790000915527344,48.41999816894531,48.77999877929688,1554300.0,,,,,
2024-07-09,49.060001373291016,49.75,48.72999954223633,49.68000030517578,1262400.0,,,,,
2024-07-10,49.459999084472656,50.05899810791016,49.060001373291016,49.380001068115234,1422800.0,,,,,
2024-07-11,50.84000015258789,51.59999847412109,50.04999923706055,50.43000030517578,1354500.0,,,,,
2024-07-12,51.220001220703125,51.55500030517578,50.54999923706055,51.09999847412109,1249000.0,,,,,
2024-07-15,51.540000915527344,52.3650016784668,51.16999816894531,51.43000030517578,1428300.0,,,,,
2024-07-16,54.220001220703125,54.52000045776367,51.744998931884766,52.02999877929688,2385500.0,,,,,
2024-07-17,51.11000061035156,54.11000061035156,51.04999923706055,53.380001068115234,1993400.0,,,,,
2024-07-18,51.66999816894531,53.31999969482422,51.400001525878906,51.400001525878906,1999500.0,,,,,
2024-07-19,51.470001220703125,52.18999862670898,51.27000045776367,51.709999084472656,2266900.0,,,,,
2024-07-22,52.11000061035156,52.68999862670898,50.400001525878906,52.040000915527344,2649600.0,,,,,
2024-07-23,53.29999923706055,53.80500030517578,52.1150016784668,52.31999969482422,1801500.0,,,,,
2024-07-24,50.77999877929688,53.11000061035156,50.560001373291016,52.650001525878906,1279300.0,,,,,
2024-07-25,50.720001220703125,51.869998931884766,49.77000045776367,50.88999938964844,1674000.0,,,,,
2024-07-26,53.52999877929688,53.630001068115234,51.540000915527344,51.93000030517578,1600000.0,,,,,
2024-07-29,53.4900016784668,54.540000915527344,53.185001373291016,54.09000015258789,1525600.0,,,,,
2024-07-30,52.970001220703125,54.43999862670898,52.560001373291016,53.63999938964844,1045500.0,,,,,
2024-07-31,53.470001220703125,54.68000030517578,53.119998931884766,54.40999984741211,2563100.0,,,,,
2024-08-01,50.869998931884766,54.150001525878906,50.09000015258789,53.400001525878906,1825300.0,,,,,
2024-08-02,48.86000061035156,49.5099983215332,47.369998931884766,49.02999877929688,2305600.0,,,,,
2024-08-05,47.84000015258789,48.81999969482422,45.220001220703125,46.08000183105469,2593100.0,,,,,
2024-08-06,47.52999877929688,48.34999847412109,46.43999862670898,47.66999816894531,2549200.0,,,,,
2024-08-07,47.11000061035156,48.5099983215332,46.93999862670898,48.2400016784668,2751900.0,,,,,
2024-08-08,49.08000183105469,49.27999877929688,46.40999984741211,47.56999969482422,1712800.0,,,,,
2024-08-09,49.27000045776367,50.130001068115234,48.75,49.15999984741211,1397300.0,,,,,
2024-08-12,48.9900016784668,49.22999954223633,47.61000061035156,48.77999877929688,1360300.0,,,,,
2024-08-13,50.34999847412109,50.63999938964844,49.11000061035156,49.400001525878906,2451000.0,,,,,
2024-08-14,49.77999877929688,51.084999084472656,49.255001068115234,50.2599983215332,1781400.0,,,,,
2024-08-15,51.369998931884766,51.80500030517578,50.09000015258789,50.720001220703125,1526000.0,,,,,
2024-08-16,51.02999877929688,51.709999084472656,50.77999877929688,51.209999084472656,955900.0,,,,,
2024-08-19,50.900001525878906,51.77999877929688,50.77999877929688,51.150001525878906,1213500.0,,,,,
2024-08-20,50.54999923706055,51.34999847412109,50.13999938964844,50.93000030517578,1520800.0,,,,,
2024-08-21,51.5,51.540000915527344,50.5,50.59999847412109,1371000.0,,,,,
2024-08-22,51.2599983215332,51.88999938964844,50.9900016784668,51.56999969482422,1025800.0,,,,,
2024-08-23,52.869998931884766,53.040000915527344,51.44499969482422,51.59000015258789,1073000.0,,,,,
2024-08-26,53.709999084472656,54.40999984741211,53.119998931884766,53.119998931884766,2302900.0,,,,,
2024-08-27,50.709999084472656,53.63999938964844,50.5099983215332,53.220001220703125,2809300.0,,,,,
2024-08-28,49.56999969482422,50.63999938964844,49.34999847412109,50.52000045776367,3315100.0,,,,,
2024-08-29,48.27999877929688,49.93999862670898,48.21500015258789,49.77999877929688,6086600.0,,,,,
2024-08-30,48.02999877929688,48.97800064086914,47.76499938964844,48.720001220703125,3665200.0,,,,,
2024-09-03,46.79999923706055,48.970001220703125,46.54999923706055,47.9900016784668,3215900.0,,,,,
2024-09-04,39.400001525878906,41.55899810791016,39.29999923706055,40.970001220703125,12622100.0,,,,,
2024-09-05,38.0,39.79999923706055,37.97999954223633,39.33000183105469,8047600.0,,,,,
2024-09-06,38.04999923706055,39.27000045776367,37.79999923706055,38.119998931884766,7911700.0,,,,,
2024-09-09,38.31999969482422,39.31999969482422,38.11000061035156,38.11000061035156,4022600.0,,,,,
2024-09-10,38.119998931884766,38.70500183105469,37.48500061035156,38.619998931884766,3724600.0,,,,,
2024-09-11,38.79999923706055,38.970001220703125,37.220001220703125,37.970001220703125,2389000.0,,,,,
2024-09-12,39.91999816894531,40.2400016784668,38.65999984741211,38.70000076293945,3200700.0,,,,,
2024-09-13,40.83000183105469,41.31499862670898,39.86000061035156,39.970001220703125,2512600.0,,,,,
2024-09-16,41.27999877929688,41.630001068115234,40.41999816894531,40.720001220703125,2856800.0,,,,,
2024-09-17,42.720001220703125,43.11000061035156,41.775001525878906,41.775001525878906,4393800.0,,,,,
2024-09-18,43.18000030517578,44.40999984741211,42.650001525878906,42.79999923706055,3303600.0,,,,,
2024-09-19,44.810001373291016,45.54499816894531,44.209999084472656,44.959999084472656,3884900.0,,,,,
2024-09-20,43.40999984741211,44.540000915527344,43.369998931884766,44.31999969482422,9468500.0,,,,,
2024-09-23,44.16999816894531,44.77999877929688,43.369998931884766,44.02999877929688,1522100.0,,,,,
2024-09-24,44.18000030517578,44.65999984741211,43.92499923706055,44.41999816894531,1280900.0,,,,,
2024-09-25,44.25,45.0099983215332,44.14300155639648,44.20000076293945,2314700.0,,,,,
2024-09-26,45.27999877929688,45.47499847412109,44.29999923706055,44.52999877929688,2892500.0,,,,,
2024-09-27,45.77000045776367,46.52000045776367,45.34999847412109,45.70000076293945,2691700.0,,,,,
2024-09-30,44.400001525878906,45.709999084472656,43.60499954223633,45.47999954223633,3250000.0,,,,,
2024-10-01,43.869998931884766,44.77999877929688,43.310001373291016,44.40999984741211,2397700.0,,,,,
2024-10-02,43.77999877929688,43.93999862670898,43.369998931884766,43.70000076293945,1835200.0,,,,,
2024-10-03,42.5,43.869998931884766,42.43000030517578,43.650001525878906,2647500.0,,,,,
2024-10-04,43.02999877929688,43.04999923706055,41.59999847412109,42.90999984741211,3893500.0,,,,,
2024-10-07,42.380001068115234,42.65999984741211,41.900001525878906,42.45000076293945,1637300.0,,,,,
2024-10-08,42.709999084472656,42.95000076293945,42.130001068115234,42.59999847412109,1866500.0,,,,,
2024-10-09,43.45000076293945,43.77999877929688,42.61000061035156,42.84000015258789,2404500.0,,,,,
2024-10-10,43.77999877929688,44.52999877929688,42.90999984741211,43.63999938964844,2274900.0,,,,,
2024-10-11,44.04999923706055,44.505001068115234,43.665000915527344,43.68000030517578,2257100.0,,,,,
2024-10-14,45.27999877929688,45.40999984741211,44.34999847412109,44.915000915527344,1717500.0,,,,,
2024-10-15,45.209999084472656,46.10499954223633,45.06999969482422,45.18000030517578,1791700.0,,,,,
2024-10-16,46.34999847412109,46.68999862670898,45.66999816894531,46.13999938964844,1586500.0,,,,,
2024-10-17,45.95000076293945,47.005001068115234,45.77000045776367,46.65999984741211,1031300.0,,,,,
2024-10-18,46.720001220703125,46.880001068115234,45.5099983215332,45.91999816894531,1742800.0,,,,,
2024-10-21,46.09000015258789,46.810001373291016,45.810001373291016,46.52999877929688,1216600.0,,,,,
2024-10-22,45.5,46.02999877929688,45.33000183105469,45.7400016784668,1190100.0,,,,,
2024-10-23,45.22999954223633,45.435001373291016,44.59000015258789,45.15999984741211,1091600.0,,,,,
2024-10-24,45.59999847412109,45.79499816894531,45.08000183105469,45.45000076293945,866000.0,,,,,
2024-10-25,45.20000076293945,46.41999816894531,45.18000030517578,46.13999938964844,1157700.0,,,,,
2024-10-28,45.2400016784668,45.97999954223633,45.0099983215332,45.630001068115234,1142200.0,,,,,
2024-10-29,45.06999969482422,45.375,43.95000076293945,44.7599983215332,1257700.0,,,,,
2024-10-30,45.41999816894531,45.91999816894531,44.720001220703125,44.88999938964844,1536200.0,,,,,
2024-10-31,44.27999877929688,45.66999816894531,44.22499847412109,45.43000030517578,1401200.0,,,,,
2024-11-01,43.25,44.72999954223633,43.18999862670898,44.41999816894531,2413200.0,,,,,
2024-11-04,43.58000183105469,44.22999954223633,43.34999847412109,43.34999847412109,2038300.0,,,,,
2024-11-05,44.75,44.790000915527344,43.46500015258789,43.52999877929688,1497900.0,,,,,
2024-11-06,47.119998931884766,48.060001373291016,46.36000061035156,46.91999816894531,3010300.0,,,,,
2024-11-07,45.97999954223633,47.40999984741211,45.88999938964844,47.40999984741211,1754000.0,,,,,
2024-11-08,43.58000183105469,45.790000915527344,42.90999984741211,45.790000915527344,4575400.0,,,,,
2024-11-11,42.72999954223633,44.16999816894531,42.47999954223633,44.0,4071200.0,,,,,
2024-11-12,42.2599983215332,43.38999938964844,42.18000030517578,42.59999847412109,2611300.0,,,,,
2024-11-13,42.380001068115234,43.06999969482422,41.75,42.43999862670898,3618300.0,,,,,
2024-11-14,41.90999984741211,43.310001373291016,41.63999938964844,42.619998931884766,2826000.0,,,,,
2024-11-15,42.5099983215332,42.970001220703125,41.89799880981445,42.220001220703125,3110600.0,,,,,
2024-11-18,44.02000045776367,44.09600067138672,41.970001220703125,42.45000076293945,2708200.0,,,,,
2024-11-19,44.91999816894531,45.2400016784668,43.20000076293945,43.290000915527344,2531700.0,,,,,
2024-11-20,44.75,45.63999938964844,44.63999938964844,44.9900016784668,2052300.0,,,,,
2024-11-21,44.56999969482422,45.43999862670898,43.790000915527344,44.91999816894531,2672600.0,,,,,
2024-11-22,45.27000045776367,45.72999954223633,44.70500183105469,44.970001220703125,2591300.0,,,,,
2024-11-25,47.540000915527344,48.36000061035156,45.90999984741211,46.0,4086200.0,,,,,
2024-11-26,47.09999847412109,47.310001373291016,46.40999984741211,47.02999877929688,2190400.0,,,,,
2024-11-27,47.11000061035156,48.06999969482422,46.91999816894531,47.369998931884766,1889400.0,,,,,
2024-11-29,48.54999923706055,48.650001525878906,47.310001373291016,47.61000061035156,1956700.0,,,,,
2024-12-02,48.290000915527344,48.73500061035156,47.95000076293945,48.470001220703125,4514500.0,,,,,
2024-12-03,55.77999877929688,57.22999954223633,53.16999816894531,53.9900016784668,9744900.0,,,,,
2024-12-04,55.25,55.59000015258789,54.08000183105469,55.18999862670898,3819000.0,,,,,
2024-12-05,54.619998931884766,55.2599983215332,53.6349983215332,55.18000030517578,2973200.0,,,,,
2024-12-06,53.86000061035156,55.459999084472656,53.650001525878906,55.29999923706055,2119900.0,,,,,
2024-12-09,53.83000183105469,54.59000015258789,52.83000183105469,53.97999954223633,1852600.0,,,,,
2024-12-10,52.52000045776367,53.61000061035156,52.0,53.459999084472656,2019000.0,,,,,
2024-12-11,53.33000183105469,54.459999084472656,53.01499938964844,53.630001068115234,1768200.0,,,,,
2024-12-12,52.400001525878906,53.68000030517578,52.29999923706055,53.220001220703125,1748500.0,,,,,
2024-12-13,52.209999084472656,55.77000045776367,51.52000045776367,52.59000015258789,2222000.0,,,,,
2024-12-16,52.90999984741211,52.95000076293945,51.650001525878906,52.02999877929688,1639900.0,,,,,
2024-12-17,51.9900016784668,53.06999969482422,51.75,52.58000183105469,1867000.0,,,,,
2024-12-18,50.22999954223633,52.43999862670898,50.17499923706055,52.25,2114900.0,,,,,
2024-12-19,50.130001068115234,51.48500061035156,49.95000076293945,50.83000183105469,3212400.0,,,,,
2024-12-20,50.540000915527344,50.970001220703125,49.02000045776367,49.790000915527344,10222200.0,,,,,
2024-12-23,51.119998931884766,51.25,49.6150016784668,50.29999923706055,1846600.0,,,,,
2024-12-24,51.470001220703125,51.75,51.18000030517578,51.20000076293945,690700.0,,,,,
2024-12-26,51.59999847412109,51.72999954223633,51.02999877929688,51.2599983215332,872100.0,,,,,
2024-12-27,51.02999877929688,51.51499938964844,50.59999847412109,51.15999984741211,1223600.0,,,,,
2024-12-30,50.77000045776367,51.255001068115234,49.90999984741211,50.56999969482422,1397800.0,,,,,
2024-12-31,50.90999984741211,51.27000045776367,50.619998931884766,51.09000015258789,1211600.0,,,,,
2025-01-02,51.33000183105469,52.77000045776367,50.91999816894531,51.400001525878906,2167700.0,,,,,
2025-01-03,52.09000015258789,52.13999938964844,50.970001220703125,51.47999954223633,1216600.0,,,,,
2025-01-06,51.34000015258789,52.505001068115234,51.29999923706055,52.5,1356900.0,,,,,
2025-01-07,50.86000061035156,51.619998931884766,49.59999847412109,51.45000076293945,1652800.0,,,,,
2025-01-08,51.18000030517578,51.290000915527344,50.130001068115234,50.38999938964844,1185800.0,,,,,
2025-01-10,50.560001373291016,51.63999938964844,50.130001068115234,50.880001068115234,1521500.0,,,,,
2025-01-13,51.75,51.84000015258789,50.0,50.09999847412109,1629800.0,,,,,
2025-01-14,53.95000076293945,54.380001068115234,52.220001220703125,52.709999084472656,2098800.0,,,,,
2025-01-15,54.150001525878906,55.93000030517578,53.81999969482422,55.52000045776367,1583500.0,,,,,
2025-01-16,54.880001068115234,55.27000045776367,54.13999938964844,54.36000061035156,1738800.0,,,,,
2025-01-17,55.220001220703125,55.66999816894531,55.0099983215332,55.27999877929688,1723200.0,,,,,
2025-01-21,56.79999923706055,56.93999862670898,55.9900016784668,56.04999923706055,1750000.0,,,,,
2025-01-22,57.2599983215332,57.5,56.470001220703125,57.09000015258789,1256300.0,,,,,
2025-01-23,56.86000061035156,57.5,56.56800079345703,57.18999862670898,1252900.0,,,,,
2025-01-24,56.43999862670898,57.369998931884766,56.27999877929688,57.18999862670898,1796100.0,,,,,
2025-01-27,56.04999923706055,56.400001525878906,55.04999923706055,55.70000076293945,2063300.0,,,,,
2025-01-28,56.72999954223633,56.77000045776367,55.70000076293945,56.22999954223633,1385200.0,,,,,
2025-01-29,56.5099983215332,56.91999816894531,55.93000030517578,56.650001525878906,1179200.0,,,,,
2025-01-30,57.02999877929688,58.21500015258789,56.845001220703125,57.09000015258789,1567300.0,,,,,
2025-01-31,56.43999862670898,57.18999862670898,56.27000045776367,56.97999954223633,1219800.0,,,,,
2025-02-03,55.79999923706055,56.255001068115234,54.68000030517578,55.0,1620100.0,,,,,
2025-02-04,54.63999938964844,55.93000030517578,53.619998931884766,55.93000030517578,2828600.0,,,,,
2025-02-05,54.47999954223633,55.18000030517578,53.81999969482422,54.81999969482422,1702500.0,,,,,
2025-02-06,55.36000061035156,55.7599983215332,54.47999954223633,54.77000045776367,1077000.0,,,,,
2025-02-07,54.59999847412109,55.650001525878906,54.45000076293945,55.40999984741211,1090200.0,,,,,
2025-02-10,54.70000076293945,55.0,54.06999969482422,55.0,1292600.0,,,,,
2025-02-11,54.84000015258789,55.31999969482422,54.2599983215332,54.27999877929688,771600.0,,,,,
2025-02-12,54.02999877929688,54.82799911499024,53.5,53.75,1378500.0,,,,,
2025-02-13,54.040000915527344,55.150001525878906,53.7599983215332,54.220001220703125,866600.0,,,,,
2025-02-14,54.310001373291016,55.220001220703125,53.97999954223633,54.380001068115234,1016300.0,,,,,
2025-02-18,54.59000015258789,54.91999816894531,54.0,54.54999923706055,811300.0,,,,,
2025-02-19,53.54999923706055,54.119998931884766,53.494998931884766,54.0,1142400.0,,,,,
2025-02-20,52.41999816894531,53.5099983215332,51.91999816894531,53.5099983215332,1661200.0,,,,,
2025-02-21,50.970001220703125,52.900001525878906,50.959999084472656,52.900001525878906,2057500.0,,,,,
2025-02-24,49.81999969482422,51.22999954223633,49.540000915527344,50.79999923706055,2414400.0,,,,,
2025-02-25,49.65999984741211,50.20000076293945,48.970001220703125,49.61000061035156,1395300.0,,,,,
2025-02-26,50.7599983215332,51.15999984741211,49.86000061035156,50.06999969482422,2207200.0,,,,,
2025-02-27,51.040000915527344,51.40499877929688,50.20000076293945,50.70000076293945,1990900.0,,,,,
2025-02-28,51.0099983215332,51.38999938964844,49.93000030517578,51.2400016784668,1537100.0,,,,,
2025-03-03,49.27999877929688,52.209999084472656,49.0,51.2599983215332,1612800.0,,,,,
2025-03-04,47.41999816894531,48.58000183105469,47.14300155639648,48.40999984741211,2522200.0,,,,,
2025-03-05,47.52999877929688,48.095001220703125,46.88999938964844,47.959999084472656,1929700.0,,,,,
2025-03-06,47.70000076293945,47.81999969482422,46.220001220703125,46.70000076293945,2187200.0,,,,,
2025-03-07,47.869998931884766,48.40999984741211,46.11000061035156,47.40999984741211,1952500.0,,,,,
2025-03-10,46.68999862670898,47.09000015258789,45.119998931884766,46.81999969482422,3213100.0,,,,,
2025-03-11,46.54999923706055,47.150001525878906,44.8650016784668,45.0,2606100.0,,,,,
2025-03-12,47.52999877929688,48.560001373291016,46.91999816894531,47.04999923706055,2985500.0,,,,,
2025-03-13,46.27000045776367,47.58000183105469,45.2599983215332,47.36000061035156,2181400.0,,,,,
