Date,Close,High,Low,Open,Volume,"('Close', 'BBDC')","('High', 'BBDC')","('Low', 'BBDC')","('Open', 'BBDC')","('Volume', 'BBDC')"
2024-06-03,8.547050476074219,8.597425569254355,8.479883151368925,8.479883151368925,919000.0,,,,,
2024-06-04,8.48827838897705,8.563841828755397,8.45469472693086,8.563841828755397,911900.0,,,,,
2024-06-05,8.496896743774414,8.531366881447282,8.419339550385144,8.47104434597799,778800.0,,,,,
2024-06-06,8.479660034179688,8.548600292845157,8.393484299931497,8.488277771971049,706700.0,,,,,
2024-06-07,8.453807830810547,8.496894877061,8.410719962727365,8.410719962727365,473600.0,,,,,
2024-06-10,8.505514144897461,8.522749623963904,8.402103735997438,8.445191611830667,292200.0,,,,,
2024-06-11,8.48827838897705,8.557218652653729,8.445190518720933,8.445190518720933,517000.0,,,,,
2024-06-12,8.427955627441406,8.608924037624174,8.419338710257714,8.574453903390923,511500.0,,,,,
2024-06-13,8.324544906616211,8.488278654341624,8.298692512387438,8.436573044051284,450900.0,,,,,
2024-06-14,8.290075302124023,8.341780915710169,8.203900375257579,8.272840645483873,470400.0,,,,,
2024-06-17,8.264222145080566,8.324544670514426,8.212516536256707,8.255604406637795,482900.0,,,,,
2024-06-18,8.195281982421875,8.272839985699177,8.169428766774253,8.26422224714997,418200.0,,,,,
2024-06-20,8.229753494262695,8.238371234256414,8.186665616127021,8.186665616127021,288800.0,,,,,
2024-06-21,8.246987342834473,8.255605081982212,8.134959199412366,8.246987342834473,622600.0,,,,,
2024-06-24,8.272839546203613,8.315926592995082,8.238369415670796,8.281456462462264,253400.0,,,,,
2024-06-25,8.272839546203613,8.33316206917786,8.272839546203613,8.298691938645042,263800.0,,,,,
2024-06-26,8.359015464782715,8.359015464782715,8.229752665230036,8.246987321648403,312900.0,,,,,
2024-06-27,8.341779708862305,8.376249838988482,8.315926494893125,8.33316197087258,281600.0,,,,,
2024-06-28,8.384867668151855,8.436573279887575,8.315927400392773,8.341780617177044,479800.0,,,,,
2024-07-01,8.384867668151855,8.427955540959486,8.315927400392773,8.402103146008034,365000.0,,,,,
2024-07-02,8.427955627441406,8.445191105474445,8.359015358974906,8.427955627441406,390900.0,,,,,
2024-07-03,8.522747993469238,8.54860038529018,8.445189996173692,8.453807734058246,177500.0,,,,,
2024-07-05,8.600305557250977,8.652011165060179,8.54860077127453,8.55721850954819,477400.0,,,,,
2024-07-08,8.660628318786621,8.677862972337936,8.608922714467278,8.626158189851292,257400.0,,,,,
2024-07-09,8.626158714294434,8.70371671457238,8.608923237862557,8.677863499924564,287300.0,,,,,
2024-07-10,8.652012825012207,8.660630564939243,8.56583706940767,8.660630564939243,247800.0,,,,,
2024-07-11,8.686482429504395,8.703717908300144,8.643394554347887,8.69510016890227,248000.0,,,,,
2024-07-12,8.703717231750488,8.74680428172493,8.643393882487233,8.686481754294473,367400.0,,,,,
2024-07-15,8.729569435119629,8.738187173659101,8.591688905819197,8.703717041333993,437600.0,,,,,
2024-07-16,8.77265739440918,8.781274311202727,8.677863913185066,8.71233404585762,333200.0,,,,,
2024-07-17,8.781274795532227,8.815744930105973,8.720952265486376,8.746804660958478,720200.0,,,,,
2024-07-18,8.677864074707031,8.824362346750368,8.643393941392882,8.789892213436218,372500.0,,,,,
2024-07-19,8.617542266845703,8.755422811621974,8.608924527338969,8.695100278740574,255000.0,,,,,
2024-07-22,8.703717231750488,8.720951887373705,8.626159226864017,8.660629359943249,196200.0,,,,,
2024-07-23,8.703717231750488,8.729569626101712,8.660629359943249,8.669247098671256,163700.0,,,,,
2024-07-24,8.539983749389648,8.712334420156946,8.522749093229331,8.669247368839741,280500.0,,,,,
2024-07-25,8.60892391204834,8.660629523560413,8.522748988638638,8.522748988638638,219200.0,,,,,
2024-07-26,8.738186836242676,8.772656967236754,8.626158705053735,8.6433933596344,372900.0,,,,,
2024-07-29,8.703717231750488,8.78989215353217,8.652011621215241,8.781274414804162,303300.0,,,,,
2024-07-30,8.738186836242676,8.755421490823341,8.652011097841106,8.72956909803597,348600.0,,,,,
2024-07-31,8.652012825012207,8.772658718491973,8.652012825012207,8.772658718491973,417500.0,,,,,
2024-08-01,8.634777069091797,8.703717336076606,8.583071457936786,8.695099597245303,464500.0,,,,,
2024-08-02,8.410719871520996,8.60892291198849,8.410719871520996,8.574452782262286,471100.0,,,,,
2024-08-05,7.9970784187316895,8.195282303976382,7.885050278694744,8.186664565089044,814900.0,,,,,
2024-08-06,8.109106063842773,8.221134197042268,8.031548062255988,8.100488325481406,393700.0,,,,,
2024-08-07,8.143575668334961,8.246986056479498,8.08325314737549,8.195281273323586,460400.0,,,,,
2024-08-08,8.59168815612793,8.60030507208273,8.255603778909503,8.514130159705777,559300.0,,,,,
2024-08-09,8.59168815612793,8.772656540502052,8.496894684130762,8.652010676975067,398000.0,,,,,
2024-08-12,8.410719871520996,8.669246255383886,8.402102133631265,8.61754064987822,308000.0,,,,,
2024-08-13,8.531365394592285,8.539983132966821,8.427954999596151,8.427954999596151,346800.0,,,,,
2024-08-14,8.539983749389648,8.574453883543109,8.453808824922412,8.565836144546537,414000.0,,,,,
2024-08-15,8.574454307556152,8.61754218283691,8.531366432275394,8.60030670399146,333100.0,,,,,
2024-08-16,8.59168815612793,8.64339293918756,8.539982551235592,8.539982551235592,375400.0,,,,,
2024-08-19,8.677864074707031,8.686481813493769,8.59168915233806,8.617541546865471,669600.0,,,,,
2024-08-20,8.60892391204834,8.686481918400043,8.565836039427081,8.686481918400043,265500.0,,,,,
2024-08-21,8.59168815612793,8.63477602323276,8.574452680552914,8.60030507208273,371600.0,,,,,
2024-08-22,8.600305557250977,8.652011165060179,8.583070902536413,8.626158772071955,308000.0,,,,,
2024-08-23,8.703717231750488,8.712334148645697,8.600306010679994,8.634776965592025,350500.0,,,,,
2024-08-26,8.660628318786621,8.755420967900601,8.643392843402607,8.755420967900601,418600.0,,,,,
2024-08-27,8.695099830627441,8.738187704107656,8.626159561792232,8.63477730085484,539600.0,,,,,
2024-08-28,8.60892391204834,8.738187529912116,8.60892391204834,8.712334313239673,285700.0,,,,,
2024-08-29,8.626158714294434,8.677863499924564,8.59168858326343,8.64339336889356,362500.0,,,,,
2024-08-30,8.660628318786621,8.720950838965273,8.626158189851292,8.677862972337936,384100.0,,,,,
2024-09-03,8.686482429504395,8.74680496162379,8.617542157987128,8.617542157987128,794800.0,,,,,
2024-09-04,8.659945487976074,8.695328275567299,8.59802582058948,8.651099580180219,640500.0,,,,,
2024-09-05,8.70417308807373,8.730709964529831,8.624561615113334,8.659944398252167,451500.0,,,,,
2024-09-06,8.615716934204102,8.704174326432222,8.54495135785849,8.668791538259416,445900.0,,,,,
2024-09-09,8.59802532196045,8.713019585861066,8.589179414677599,8.67763680032181,416300.0,,,,,
2024-09-10,8.633407592773438,8.686481346121973,8.598024809343714,8.624561686017982,464700.0,,,,,
2024-09-11,8.668791770935059,8.70417456005756,8.553797495388872,8.668791770935059,596700.0,,,,,
2024-09-12,8.730710983276367,8.828013437363909,8.68648228829396,8.7041741037238,498000.0,,,,,
2024-09-13,8.80147647857666,8.81916829384723,8.748402719949318,8.77493959926299,350400.0,,,,,
2024-09-16,8.783784866333008,8.801475836721265,8.730710267983994,8.792629929731076,318100.0,,,,,
2024-09-17,8.748401641845703,8.810321300477701,8.739555735300538,8.77493851788912,358500.0,,,,,
2024-09-18,8.739556312561035,8.845704667338035,8.730710405431585,8.766093190357251,367600.0,,,,,
2024-09-19,8.810322761535645,8.828013733967675,8.766094065067241,8.80147685352352,270700.0,,,,,
2024-09-20,8.730710983276367,8.792630650096422,8.7041741037238,8.774939678258773,391900.0,,,,,
2024-09-23,8.739556312561035,8.757247283227802,8.713019434764819,8.730710405431585,239000.0,,,,,
2024-09-24,8.67763614654541,8.766092681933124,8.668790239929013,8.73070989905962,321300.0,,,,,
2024-09-25,8.624561309814453,8.677635904439972,8.624561309814453,8.659944091700778,356900.0,,,,,
2024-09-26,8.695328712463379,8.73071150183241,8.668791831334667,8.668791831334667,254100.0,,,,,
2024-09-27,8.7218656539917,8.757248443605757,8.651100074763583,8.686482864377641,309600.0,,,,,
2024-09-30,8.668791770935059,8.721865532822692,8.65109995457769,8.695328651878876,374700.0,,,,,
2024-10-01,8.580333709716797,8.686482068837513,8.562642738326096,8.686482068837513,338000.0,,,,,
2024-10-02,8.59802532196045,8.659944985756107,8.553796629138343,8.553796629138343,318900.0,,,,,
2024-10-03,8.589179992675781,8.624562780596076,8.553797204755485,8.580334084797656,322500.0,,,,,
2024-10-04,8.70417308807373,8.730709964529831,8.615715708430603,8.624561615113334,294000.0,,,,,
2024-10-07,8.55379581451416,8.704172849632814,8.544949908073752,8.704172849632814,450500.0,,,,,
2024-10-08,8.527259826660156,8.59802539836753,8.509568011937233,8.562642612513843,482100.0,,,,,
2024-10-09,8.536105155944824,8.544951063581438,8.491877304946128,8.518414184263783,328400.0,,,,,
2024-10-10,8.615716934204102,8.615716934204102,8.49187759739539,8.49187759739539,256100.0,,,,,
2024-10-11,8.633407592773438,8.677636282958616,8.589178902588259,8.624561686017982,445400.0,,,,,
2024-10-14,8.589179992675781,8.659945568516372,8.56264311263361,8.659945568516372,314900.0,,,,,
2024-10-15,8.624561309814453,8.668789998070375,8.58033262155853,8.589178527928127,194500.0,,,,,
2024-10-16,8.7218656539917,8.730711562293276,8.633409101752678,8.633409101752678,267700.0,,,,,
2024-10-17,8.65109920501709,8.721864777130723,8.615716418960274,8.71301971331064,319600.0,,,,,
2024-10-18,8.615716934204102,8.651099722376907,8.598025961913805,8.642254658027865,269600.0,,,,,
2024-10-21,8.686481475830078,8.695327382717622,8.571487217068338,8.633407721689036,354700.0,,,,,
2024-10-22,8.67763614654541,8.69532711618612,8.615715643822716,8.686481209569722,369100.0,,,,,
2024-10-23,8.633407592773438,8.66879037620316,8.589178902588259,8.65109856269225,226800.0,,,,,
2024-10-24,8.7218656539917,8.730711562293276,8.615717285149525,8.668791891366736,209200.0,,,,,
2024-10-25,8.686481475830078,8.748401980450776,8.64225362857658,8.713019196492711,193500.0,,,,,
2024-10-28,8.757246971130371,8.766092877944564,8.713019124243615,8.713019124243615,227300.0,,,,,
2024-10-29,8.624561309814453,8.713018686326297,8.615715403444856,8.713018686326297,194900.0,,,,,
2024-10-30,8.65109920501709,8.774939378012029,8.62456232637252,8.659945112429336,140600.0,,,,,
2024-10-31,8.55379581451416,8.668790067463252,8.50956712590419,8.624561378853283,425000.0,,,,,
2024-11-01,8.483030319213867,8.606869636019159,8.421110660811221,8.553795884128913,468200.0,,,,,
2024-11-04,8.323807716369629,8.500721635883819,8.297270839340529,8.465338851980981,379100.0,,,,,
2024-11-05,8.40341854095459,8.421110353333413,8.279578385078965,8.297270197457788,296200.0,,,,,
2024-11-06,8.65109920501709,8.677636927253824,8.491877089557498,8.642254141197007,381800.0,,,,,
2024-11-07,8.659945487976074,8.739556970954379,8.465339734428241,8.606870884793139,373600.0,,,,,
2024-11-08,8.580333709716797,8.695327976328947,8.491877165578952,8.695327976328947,361700.0,,,,,
2024-11-11,8.633407592773438,8.695327252877428,8.589178902588259,8.624561686017982,300700.0,,,,,
2024-11-12,8.589179992675781,8.633408688474201,8.54495129687736,8.624562780596076,283400.0,,,,,
2024-11-13,8.810322761535645,8.828013733967675,8.580334214773721,8.580334214773721,338600.0,,,,,
2024-11-14,8.748401641845703,8.863395896156614,8.730709828755373,8.836858176521119,308400.0,,,,,
2024-11-15,8.80147647857666,8.845705173160901,8.766093691627704,8.77493959926299,328400.0,,,,,
2024-11-18,8.845705032348633,8.881087818734342,8.828013217359695,8.845705032348633,312200.0,,,,,
2024-11-19,8.907624244689941,8.943007029276503,8.80147589093026,8.81032179797493,444600.0,,,,,
2024-11-20,8.907624244689941,8.907624244689941,8.80147589093026,8.863396396650836,360700.0,,,,,
2024-11-21,8.8545503616333,8.91647002286684,8.845704454716476,8.907624115950014,423600.0,,,,,
2024-11-22,9.022618293762209,9.031464200599292,8.863396188655182,8.881087158737248,410700.0,,,,,
2024-11-25,9.022618293762209,9.084538798029708,8.951852726249728,9.066846984355534,469000.0,,,,,
2024-11-26,9.031464576721191,9.066847361950972,8.934162128237327,9.004927698696891,385800.0,,,,,
2024-11-27,9.066847801208496,9.111076495786486,9.03146501426454,9.058001893574462,324300.0,,,,,
2024-11-29,9.058001518249512,9.111076118262352,9.049155610982014,9.075693332784509,357400.0,,,,,
2024-12-02,9.137613296508787,9.181841990706392,9.040310844147802,9.058001815671538,763200.0,,,,,
2024-12-03,9.040310859680176,9.17299609890878,9.013773136960712,9.17299609890878,796900.0,,,,,
2024-12-04,8.931390762329102,9.031233232072168,8.840624251207329,8.922313938094204,739500.0,,,,,
2024-12-05,8.831547737121582,8.922314251430922,8.804318129074234,8.895084643383573,648400.0,,,,,
2024-12-06,8.85877799987793,8.867854824215495,8.73170505599286,8.822471568141284,742400.0,,,,,
2024-12-09,8.949544906616211,9.013081820312314,8.858779247300504,8.858779247300504,644800.0,,,,,
2024-12-10,8.931390762329102,9.049386880541965,8.922313938094204,8.985849976511282,685600.0,,,,,
2024-12-11,8.840625762939453,8.976775552903495,8.786166539444837,8.93139228958215,778300.0,,,,,
