Date,Close,High,Low,Open,Volume,"('Close', 'CXAI')","('High', 'CXAI')","('Low', 'CXAI')","('Open', 'CXAI')","('Volume', 'CXAI')"
2024-07-15,2.5,2.5999999046325684,2.4600000381469727,2.559999942779541,241600.0,,,,,
2024-07-16,2.5199999809265137,2.559999942779541,2.4800000190734863,2.5199999809265137,174300.0,,,,,
2024-07-17,2.3399999141693115,2.549999952316284,2.309999942779541,2.450000047683716,222500.0,,,,,
2024-07-18,2.2300000190734863,2.384000062942505,2.1600000858306885,2.3299999237060547,188200.0,,,,,
2024-07-19,2.1700000762939453,2.309999942779541,2.0999999046325684,2.289999961853028,234200.0,,,,,
2024-07-22,2.200000047683716,2.240000009536743,2.0969998836517334,2.1700000762939453,220900.0,,,,,
2024-07-23,2.190000057220459,2.259999990463257,2.140000104904175,2.150000095367432,152600.0,,,,,
2024-07-24,2.130000114440918,2.2100000381469727,2.109999895095825,2.130000114440918,104100.0,,,,,
2024-07-25,2.2100000381469727,2.359999895095825,2.0999999046325684,2.109999895095825,322700.0,,,,,
2024-07-26,2.25,2.390000104904175,2.180000066757202,2.240000009536743,192700.0,,,,,
2024-07-29,2.1700000762939453,2.25,2.0999999046325684,2.2300000190734863,150100.0,,,,,
2024-07-30,2.0899999141693115,2.200000047683716,2.0799999237060547,2.200000047683716,185200.0,,,,,
2024-07-31,2.059999942779541,2.2300000190734863,2.059999942779541,2.119999885559082,267900.0,,,,,
2024-08-01,1.950000047683716,2.130000114440918,1.9299999475479128,2.059999942779541,298400.0,,,,,
2024-08-02,1.8899999856948853,1.9299999475479128,1.850000023841858,1.8799999952316284,301400.0,,,,,
2024-08-05,1.950000047683716,2.0390000343322754,1.6100000143051147,1.6100000143051147,571900.0,,,,,
2024-08-06,1.8600000143051147,1.996000051498413,1.830000042915344,1.9299999475479128,216500.0,,,,,
2024-08-07,1.809999942779541,1.9299999475479128,1.7699999809265137,1.8799999952316284,110100.0,,,,,
2024-08-08,1.950000047683716,1.9800000190734863,1.8200000524520876,1.8200000524520876,165000.0,,,,,
2024-08-09,1.9800000190734863,2.0299999713897705,1.909999966621399,1.9700000286102293,218700.0,,,,,
2024-08-12,1.4700000286102295,2.0299999713897705,1.090000033378601,2.009999990463257,9200700.0,,,,,
2024-08-13,2.7100000381469727,3.759999990463257,2.400000095367432,2.430000066757202,188360900.0,,,,,
2024-08-14,2.240000009536743,2.720000028610229,2.140000104904175,2.5999999046325684,9204700.0,,,,,
2024-08-15,2.4200000762939453,2.5,2.200000047683716,2.369999885559082,4286700.0,,,,,
2024-08-16,2.2799999713897705,2.4210000038146973,2.1600000858306885,2.4200000762939453,2326600.0,,,,,
2024-08-19,2.4200000762939453,2.4800000190734863,2.109999895095825,2.2100000381469727,1821600.0,,,,,
2024-08-20,2.4100000858306885,2.470000028610229,2.299999952316284,2.390000104904175,1041000.0,,,,,
2024-08-21,2.720000028610229,2.740000009536743,2.390000104904175,2.440000057220459,2994400.0,,,,,
2024-08-22,2.450000047683716,2.8499999046325684,2.440000057220459,2.720000028610229,1393800.0,,,,,
2024-08-23,2.539999961853028,2.619999885559082,2.4100000858306885,2.440000057220459,716400.0,,,,,
2024-08-26,2.400000095367432,2.5899999141693115,2.380000114440918,2.5,664200.0,,,,,
2024-08-27,2.220000028610229,2.364000082015991,2.200000047683716,2.3499999046325684,584700.0,,,,,
2024-08-28,2.0799999237060547,2.2100000381469727,2.069999933242798,2.200000047683716,567100.0,,,,,
2024-08-29,2.109999895095825,2.289999961853028,2.0799999237060547,2.0799999237060547,526100.0,,,,,
2024-08-30,2.0899999141693115,2.1600000858306885,2.059999942779541,2.059999942779541,358300.0,,,,,
2024-09-03,1.919999957084656,2.11299991607666,1.8849999904632568,2.0999999046325684,504200.0,,,,,
2024-09-04,1.9299999475479128,1.9900000095367432,1.8600000143051147,1.899999976158142,298700.0,,,,,
2024-09-05,1.9299999475479128,2.069999933242798,1.9049999713897705,1.9900000095367432,347400.0,,,,,
2024-09-06,1.7899999618530271,1.968999981880188,1.7699999809265137,1.919999957084656,541900.0,,,,,
2024-09-09,1.8200000524520876,1.9179999828338623,1.7999999523162842,1.7999999523162842,286500.0,,,,,
2024-09-10,1.8200000524520876,1.870000004768372,1.75,1.830000042915344,198100.0,,,,,
2024-09-11,1.850000023841858,1.8799999952316284,1.7599999904632568,1.8200000524520876,389300.0,,,,,
2024-09-12,1.8799999952316284,1.899999976158142,1.8200000524520876,1.8600000143051147,298100.0,,,,,
2024-09-13,1.919999957084656,1.9880000352859497,1.870000004768372,1.870000004768372,253400.0,,,,,
2024-09-16,1.8799999952316284,1.950000047683716,1.850000023841858,1.940000057220459,202900.0,,,,,
2024-09-17,1.830000042915344,1.9229999780654907,1.7799999713897705,1.899999976158142,306400.0,,,,,
2024-09-18,1.7899999618530271,1.870000004768372,1.7799999713897705,1.8200000524520876,247000.0,,,,,
2024-09-19,1.75,1.840000033378601,1.7100000381469729,1.809999942779541,371400.0,,,,,
2024-09-20,1.7799999713897705,1.7899999618530271,1.7000000476837158,1.75,345600.0,,,,,
2024-09-23,1.7000000476837158,1.7999999523162842,1.6799999475479126,1.7799999713897705,236300.0,,,,,
2024-09-24,1.6799999475479126,1.7200000286102295,1.659999966621399,1.7000000476837158,177300.0,,,,,
2024-09-25,1.6100000143051147,1.7400000095367432,1.600000023841858,1.690000057220459,337600.0,,,,,
2024-09-26,1.600000023841858,1.690000057220459,1.590000033378601,1.690000057220459,228600.0,,,,,
2024-09-27,1.7100000381469729,1.75,1.600000023841858,1.600000023841858,258800.0,,,,,
2024-09-30,1.6799999475479126,1.7200000286102295,1.6299999952316284,1.7000000476837158,181200.0,,,,,
2024-10-01,1.590000033378601,1.690000057220459,1.5110000371932983,1.690000057220459,277200.0,,,,,
2024-10-02,1.5700000524520874,1.6089999675750732,1.5499999523162842,1.590000033378601,90900.0,,,,,
2024-10-03,1.5199999809265137,1.590000033378601,1.5,1.559999942779541,199800.0,,,,,
2024-10-04,1.5700000524520874,1.5800000429153442,1.5099999904632568,1.5199999809265137,124100.0,,,,,
2024-10-07,1.6799999475479126,1.718999981880188,1.5499999523162842,1.600000023841858,371500.0,,,,,
2024-10-08,1.5700000524520874,1.690000057220459,1.5700000524520874,1.6699999570846558,207200.0,,,,,
2024-10-09,1.559999942779541,1.590000033378601,1.5299999713897705,1.5499999523162842,174000.0,,,,,
2024-10-10,1.559999942779541,1.600000023841858,1.5199999809265137,1.5499999523162842,234600.0,,,,,
2024-10-11,1.5800000429153442,1.5989999771118164,1.5299999713897705,1.5399999618530271,344400.0,,,,,
2024-10-14,1.600000023841858,1.6399999856948853,1.5499999523162842,1.559999942779541,249800.0,,,,,
2024-10-15,1.6100000143051147,1.6299999952316284,1.5199999809265137,1.590000033378601,364700.0,,,,,
2024-10-16,1.600000023841858,1.6100000143051147,1.5399999618530271,1.6100000143051147,231800.0,,,,,
2024-10-17,1.5700000524520874,1.6100000143051147,1.5199999809265137,1.600000023841858,276500.0,,,,,
2024-10-18,1.590000033378601,1.600000023841858,1.5499999523162842,1.5499999523162842,150200.0,,,,,
2024-10-21,1.6200000047683716,1.659999966621399,1.5800000429153442,1.5800000429153442,462800.0,,,,,
2024-10-22,1.559999942779541,1.6519999504089355,1.5520000457763672,1.6200000047683716,192000.0,,,,,
2024-10-23,1.4299999475479126,1.559999942779541,1.409999966621399,1.5499999523162842,583300.0,,,,,
2024-10-24,1.399999976158142,1.465000033378601,1.399999976158142,1.399999976158142,252400.0,,,,,
2024-10-25,1.4299999475479126,1.465000033378601,1.3899999856948853,1.3899999856948853,214800.0,,,,,
2024-10-28,1.5199999809265137,1.5499999523162842,1.4299999475479126,1.4299999475479126,330400.0,,,,,
2024-10-29,1.5,1.5299999713897705,1.4800000190734863,1.5099999904632568,211100.0,,,,,
2024-10-30,1.4500000476837158,1.5,1.440000057220459,1.5,127500.0,,,,,
2024-10-31,1.409999966621399,1.4800000190734863,1.406999945640564,1.4800000190734863,129200.0,,,,,
2024-11-01,1.399999976158142,1.440000057220459,1.3899999856948853,1.399999976158142,256600.0,,,,,
2024-11-04,1.350000023841858,1.4199999570846558,1.3300000429153442,1.4199999570846558,371400.0,,,,,
2024-11-05,1.409999966621399,1.4199999570846558,1.309999942779541,1.3300000429153442,209800.0,,,,,
2024-11-06,1.4199999570846558,1.4700000286102295,1.3899999856948853,1.399999976158142,237100.0,,,,,
2024-11-07,1.5499999523162842,1.6890000104904177,1.4450000524520874,1.4500000476837158,1066400.0,,,,,
2024-11-08,1.659999966621399,1.6699999570846558,1.5199999809265137,1.5700000524520874,778800.0,,,,,
2024-11-11,1.840000033378601,2.0199999809265137,1.7200000286102295,1.830000042915344,1587900.0,,,,,
2024-11-12,1.7400000095367432,1.919999957084656,1.6799999475479126,1.8899999856948853,1480600.0,,,,,
2024-11-13,1.4199999570846558,1.590000033378601,1.350000023841858,1.440000057220459,989800.0,,,,,
2024-11-14,1.4299999475479126,1.4700000286102295,1.399999976158142,1.4199999570846558,296900.0,,,,,
2024-11-15,1.3899999856948853,1.4299999475479126,1.340000033378601,1.409999966621399,351900.0,,,,,
2024-11-18,1.3600000143051147,1.3899999856948853,1.350000023841858,1.3700000047683716,265900.0,,,,,
2024-11-19,1.3799999952316284,1.4800000190734863,1.350000023841858,1.3700000047683716,607800.0,,,,,
2024-11-20,1.2999999523162842,1.406999945640564,1.2400000095367432,1.3799999952316284,578400.0,,,,,
2024-11-21,1.350000023841858,1.3600000143051147,1.25,1.2999999523162842,532800.0,,,,,
2024-11-22,1.409999966621399,1.5,1.3200000524520874,1.350000023841858,617400.0,,,,,
2024-11-25,1.4299999475479126,1.5199999809265137,1.409999966621399,1.4199999570846558,733100.0,,,,,
2024-11-26,1.5199999809265137,1.5800000429153442,1.4299999475479126,1.4500000476837158,839400.0,,,,,
2024-11-27,1.590000033378601,1.6299999952316284,1.5199999809265137,1.559999942779541,602600.0,,,,,
2024-11-29,1.6699999570846558,1.7200000286102295,1.5440000295639038,1.6100000143051147,498900.0,,,,,
2024-12-02,1.6399999856948853,1.7400000095367432,1.590000033378601,1.7100000381469729,697100.0,,,,,
2024-12-03,1.5700000524520874,1.6799999475479126,1.5199999809265137,1.659999966621399,526700.0,,,,,
2024-12-04,1.5299999713897705,1.6100000143051147,1.4900000095367432,1.5700000524520874,537900.0,,,,,
2024-12-05,1.5299999713897705,1.6799999475479126,1.4600000381469729,1.5099999904632568,1467600.0,,,,,
2024-12-06,2.009999990463257,2.0899999141693115,1.559999942779541,1.590000033378601,8467300.0,,,,,
2024-12-09,2.25,2.3399999141693115,1.8869999647140503,2.150000095367432,7727800.0,,,,,
2024-12-10,2.130000114440918,2.5,2.009999990463257,2.0899999141693115,6111200.0,,,,,
2024-12-11,1.7999999523162842,2.119999885559082,1.7999999523162842,2.119999885559082,2555100.0,,,,,
2024-12-12,1.7799999713897705,1.9600000381469729,1.7699999809265137,1.7799999713897705,1041200.0,,,,,
2024-12-13,1.690000057220459,1.809999942779541,1.659999966621399,1.7699999809265137,846600.0,,,,,
2024-12-16,1.830000042915344,1.899999976158142,1.690000057220459,1.7100000381469729,1452000.0,,,,,
2024-12-17,1.7599999904632568,1.9600000381469729,1.7309999465942385,1.850000023841858,1328500.0,,,,,
2024-12-18,1.659999966621399,1.950000047683716,1.6399999856948853,1.7899999618530271,1935200.0,,,,,
2024-12-19,1.5800000429153442,1.7300000190734863,1.5399999618530271,1.6699999570846558,1129400.0,,,,,
2024-12-20,1.590000033378601,1.6799999475479126,1.5299999713897705,1.5499999523162842,982700.0,,,,,
2024-12-23,1.5499999523162842,1.6699999570846558,1.5299999713897705,1.6200000047683716,598000.0,,,,,
2024-12-24,1.5700000524520874,1.600000023841858,1.5,1.559999942779541,428000.0,,,,,
2024-12-26,2.0299999713897705,2.0450000762939453,1.590000033378601,1.600000023841858,3481400.0,,,,,
2024-12-27,2.069999933242798,2.25,1.909999966621399,2.049999952316284,3379300.0,,,,,
2024-12-30,1.9900000095367432,2.0850000381469727,1.8200000524520876,2.0,1745900.0,,,,,
2024-12-31,1.8200000524520876,2.039999961853028,1.7699999809265137,2.0299999713897705,987800.0,,,,,
2025-01-02,2.0,2.049999952316284,1.830000042915344,1.850000023841858,973600.0,,,,,
2025-01-03,2.25,2.303999900817871,2.0,2.0199999809265137,2156200.0,,,,,
2025-01-06,2.265000104904175,2.5360000133514404,2.140000104904175,2.3399999141693115,3703600.0,,,,,
2025-01-07,2.059999942779541,2.3499999046325684,2.0199999809265137,2.299999952316284,1441400.0,,,,,
2025-01-08,1.955000042915344,2.002000093460083,1.870000004768372,1.9700000286102293,785700.0,,,,,
2025-01-10,1.830000042915344,1.940000057220459,1.7799999713897705,1.899999976158142,999100.0,,,,,
2025-01-13,1.690000057220459,1.8200000524520876,1.6399999856948853,1.7799999713897705,725700.0,,,,,
2025-01-14,1.7300000190734863,1.8240000009536743,1.690000057220459,1.7699999809265137,627100.0,,,,,
2025-01-15,1.8200000524520876,1.850000023841858,1.7300000190734863,1.7999999523162842,657300.0,,,,,
2025-01-16,1.8899999856948853,1.909999966621399,1.774999976158142,1.840000033378601,464900.0,,,,,
2025-01-17,1.7899999618530271,1.9299999475479128,1.7649999856948853,1.8899999856948853,486600.0,,,,,
2025-01-21,1.7400000095367432,1.850000023841858,1.7100000381469729,1.7899999618530271,568300.0,,,,,
2025-01-22,1.899999976158142,2.0299999713897705,1.7699999809265137,1.7999999523162842,4812100.0,,,,,
2025-01-23,1.830000042915344,1.909999966621399,1.7829999923706057,1.8799999952316284,1180500.0,,,,,
2025-01-24,1.7100000381469729,1.8600000143051147,1.649999976158142,1.809999942779541,1958900.0,,,,,
2025-01-27,1.600000023841858,1.690000057220459,1.5149999856948853,1.6200000047683716,918800.0,,,,,
2025-01-28,1.6299999952316284,1.6399999856948853,1.5499999523162842,1.6100000143051147,625300.0,,,,,
2025-01-29,1.5299999713897705,1.6100000143051147,1.5099999904632568,1.6100000143051147,665900.0,,,,,
2025-01-30,1.5299999713897705,1.600000023841858,1.5,1.5199999809265137,874600.0,,,,,
2025-01-31,1.5099999904632568,1.600000023841858,1.5,1.559999942779541,664600.0,,,,,
2025-02-03,1.4900000095367432,1.5,1.4199999570846558,1.4199999570846558,293300.0,,,,,
2025-02-04,1.5199999809265137,1.5800000429153442,1.4700000286102295,1.4800000190734863,500100.0,,,,,
2025-02-05,1.5399999618530271,1.5700000524520874,1.4800000190734863,1.5399999618530271,487300.0,,,,,
2025-02-06,1.559999942779541,1.6299999952316284,1.5299999713897705,1.5399999618530271,411700.0,,,,,
2025-02-07,1.6100000143051147,1.6200000047683716,1.5449999570846558,1.559999942779541,525500.0,,,,,
2025-02-10,1.5199999809265137,1.6369999647140503,1.5,1.6200000047683716,720700.0,,,,,
2025-02-11,1.5199999809265137,1.5800000429153442,1.4709999561309814,1.5499999523162842,457100.0,,,,,
2025-02-12,1.5499999523162842,1.559999942779541,1.462000012397766,1.5099999904632568,486600.0,,,,,
2025-02-13,1.6299999952316284,1.6399999856948853,1.5099999904632568,1.559999942779541,585200.0,,,,,
2025-02-14,1.6100000143051147,1.649999976158142,1.5499999523162842,1.6299999952316284,420900.0,,,,,
2025-02-18,1.5800000429153442,1.6399999856948853,1.5609999895095823,1.600000023841858,341600.0,,,,,
2025-02-19,1.6100000143051147,1.684999942779541,1.5700000524520874,1.5700000524520874,348800.0,,,,,
2025-02-20,1.5700000524520874,1.649999976158142,1.5449999570846558,1.6200000047683716,540700.0,,,,,
2025-02-21,1.5,1.5820000171661377,1.5,1.5800000429153442,428800.0,,,,,
2025-02-24,1.3899999856948853,1.5099999904632568,1.3700000047683716,1.5099999904632568,564300.0,,,,,
2025-02-25,1.2799999713897705,1.3799999952316284,1.2510000467300415,1.3799999952316284,648700.0,,,,,
2025-02-26,1.2350000143051147,1.340000033378601,1.159999966621399,1.309999942779541,569000.0,,,,,
2025-02-27,1.1299999952316284,1.2599999904632568,1.1200000047683716,1.25,426200.0,,,,,
2025-02-28,1.149999976158142,1.159999966621399,1.100000023841858,1.1200000047683716,456600.0,,,,,
2025-03-03,1.090000033378601,1.2200000286102295,1.0800000429153442,1.149999976158142,427400.0,,,,,
2025-03-04,1.0399999618530271,1.125,0.996999979019165,1.059999942779541,606800.0,,,,,
2025-03-05,1.0700000524520874,1.090000033378601,1.0399999618530271,1.0499999523162842,218200.0,,,,,
2025-03-06,1.059999942779541,1.1200000047683716,1.0199999809265137,1.0800000429153442,255000.0,,,,,
2025-03-07,1.0499999523162842,1.0700000524520874,0.9700000286102296,1.0499999523162842,445000.0,,,,,
2025-03-10,0.915000021457672,1.0199999809265137,0.9010000228881836,1.0199999809265137,592800.0,,,,,
2025-03-11,0.9490000009536744,0.9900000095367432,0.915000021457672,0.915000021457672,268800.0,,,,,
2025-03-12,0.9900000095367432,1.0199999809265137,0.949999988079071,0.949999988079071,210700.0,,,,,
2025-03-13,0.921999990940094,0.9900000095367432,0.8799999952316284,0.9900000095367432,300200.0,,,,,
2025-03-14,0.9900000095367432,0.9990000128746032,0.949999988079071,0.949999988079071,220300.0,,,,,
2025-03-17,1.0299999713897705,1.0499999523162842,0.9800000190734864,0.9900000095367432,375800.0,,,,,
2025-03-18,0.962000012397766,1.0299999713897705,0.9549999833106996,1.0199999809265137,187200.0,,,,,
2025-03-19,0.9919999837875366,1.0499999523162842,0.959999978542328,0.9610000252723694,257700.0,,,,,
2025-03-20,0.9679999947547911,1.0299999713897705,0.962000012397766,0.9900000095367432,171500.0,,,,,
2025-03-21,0.953000009059906,0.9800000190734864,0.9399999976158142,0.959999978542328,257200.0,,,,,
2025-03-24,0.9570000171661376,0.9990000128746032,0.9449999928474426,0.9700000286102296,342200.0,,,,,
2025-03-25,0.921999990940094,0.959999978542328,0.8939999938011169,0.949999988079071,403300.0,,,,,
2025-03-26,0.8579999804496765,0.9200000166893004,0.8299999833106995,0.8999999761581421,338900.0,,,,,
2025-03-27,0.8519999980926514,0.8880000114440918,0.8299999833106995,0.8500000238418579,205900.0,,,,,
2025-03-28,0.8209999799728394,0.8799999952316284,0.8040000200271606,0.8700000047683716,241200.0,,,,,
2025-03-31,0.8999999761581421,0.8999999761581421,0.7639999985694885,0.8299999833106995,465800.0,,,,,
2025-04-01,0.8560000061988831,0.8989999890327454,0.8339999914169312,0.8899999856948853,242000.0,,,,,
2025-04-02,0.8450000286102295,0.8790000081062317,0.8169999718666077,0.8450000286102295,194100.0,,,,,
2025-04-03,0.8069999814033508,0.8790000081062317,0.781000018119812,0.8790000081062317,9553300.0,,,,,
2025-04-04,1.4199999570846558,1.4900000095367432,0.9509999752044678,1.0800000429153442,92259200.0,,,,,
2025-04-07,1.159999966621399,1.350000023841858,1.0499999523162842,1.2300000190734863,6604700.0,,,,,
2025-04-08,0.99099999666214,1.2000000476837158,0.8999999761581421,1.100000023841858,4370100.0,,,,,
2025-04-09,0.8899999856948853,0.9940000176429749,0.7900000214576721,0.8999999761581421,2654900.0,,,,,
2025-04-10,1.0399999618530271,1.1399999856948853,0.9139999747276306,0.9300000071525574,3254500.0,,,,,
2025-04-11,1.100000023841858,1.1200000047683716,0.9760000109672546,1.0,808200.0,,,,,
2025-04-14,1.1299999952316284,1.159999966621399,1.059999942779541,1.1299999952316284,746600.0,,,,,
2025-04-15,1.1299999952316284,1.1699999570846558,1.0829999446868896,1.1299999952316284,787500.0,,,,,
2025-04-16,1.0700000524520874,1.1399999856948853,1.0399999618530271,1.1399999856948853,685700.0,,,,,
2025-04-17,1.100000023841858,1.1100000143051147,1.0199999809265137,1.0700000524520874,468400.0,,,,,
2025-04-21,1.0700000524520874,1.1200000047683716,1.0499999523162842,1.100000023841858,377500.0,,,,,
2025-04-22,1.090000033378601,1.1050000190734863,1.0299999713897705,1.059999942779541,745100.0,,,,,
2025-04-23,1.1299999952316284,1.1699999570846558,1.1100000143051147,1.1200000047683716,449300.0,,,,,
2025-04-24,1.1699999570846558,1.190000057220459,1.1200000047683716,1.1200000047683716,423000.0,,,,,
2025-04-25,1.190000057220459,1.190000057220459,1.1399999856948853,1.149999976158142,373300.0,,,,,
2025-04-28,1.159999966621399,1.2000000476837158,1.159999966621399,1.190000057220459,233000.0,,,,,
2025-04-29,1.149999976158142,1.190000057220459,1.1449999809265137,1.1699999570846558,233900.0,,,,,
2025-04-30,1.159999966621399,1.159999966621399,1.0800000429153442,1.1200000047683716,313900.0,,,,,
2025-05-01,1.1200000047683716,1.1699999570846558,1.1150000095367432,1.1399999856948853,251200.0,,,,,
2025-05-02,1.1699999570846558,1.2100000381469729,1.090000033378601,1.100000023841858,430300.0,,,,,
2025-05-05,1.149999976158142,1.1699999570846558,1.1299999952316284,1.159999966621399,201500.0,,,,,
2025-05-06,1.1100000143051147,1.149999976158142,1.100000023841858,1.1200000047683716,201500.0,,,,,
2025-05-07,1.0499999523162842,1.1299999952316284,1.0499999523162842,1.090000033378601,297200.0,,,,,
2025-05-08,1.1200000047683716,1.1200000047683716,1.0399999618530271,1.100000023841858,267600.0,,,,,
2025-05-09,1.090000033378601,1.1200000047683716,1.059999942779541,1.1200000047683716,357100.0,,,,,
2025-05-12,1.1399999856948853,1.159999966621399,1.0800000429153442,1.090000033378601,589500.0,,,,,
2025-05-13,1.1399999856948853,1.149999976158142,1.1100000143051147,1.1399999856948853,273400.0,,,,,
2025-05-14,1.1200000047683716,1.1699999570846558,1.1050000190734863,1.149999976158142,458700.0,,,,,
2025-05-15,1.0800000429153442,1.1100000143051147,1.0499999523162842,1.100000023841858,267200.0,,,,,
2025-05-16,1.1200000047683716,1.149999976158142,1.0700000524520874,1.0700000524520874,231500.0,,,,,
2025-05-19,1.2999999523162842,1.340000033378601,1.090000033378601,1.090000033378601,1470000.0,,,,,
2025-05-20,1.3899999856948853,1.4500000476837158,1.2599999904632568,1.440000057220459,2599600.0,,,,,
2025-05-21,1.0700000524520874,1.2799999713897705,1.0540000200271606,1.2799999713897705,2172900.0,,,,,
2025-05-22,1.0399999618530271,1.1399999856948853,1.0199999809265137,1.0700000524520874,1175900.0,,,,,
2025-05-23,1.0,1.0199999809265137,0.9369999766349792,1.0199999809265137,1242000.0,,,,,
2025-05-27,1.0499999523162842,1.059999942779541,0.9900000095367432,1.0199999809265137,681500.0,,,,,
2025-05-28,1.0299999713897705,1.0700000524520874,1.0199999809265137,1.059999942779541,353900.0,,,,,
2025-05-29,1.0299999713897705,1.0800000429153442,1.0199999809265137,1.0299999713897705,548500.0,,,,,
2025-05-30,0.9940000176429749,1.0299999713897705,0.9800000190734864,1.0299999713897705,385200.0,,,,,
2025-06-02,1.0099999904632568,1.0099999904632568,0.9800000190734864,0.9900000095367432,162500.0,,,,,
2025-06-03,1.0499999523162842,1.059999942779541,1.0099999904632568,1.0099999904632568,463800.0,,,,,
2025-06-04,1.059999942779541,1.0800000429153442,1.0299999713897705,1.059999942779541,298000.0,,,,,
2025-06-05,1.0099999904632568,1.059999942779541,1.0,1.0299999713897705,338000.0,,,,,
2025-06-06,1.0099999904632568,1.0700000524520874,0.9900000095367432,1.0,547800.0,,,,,
2025-06-09,1.0299999713897705,1.0399999618530271,1.0,1.0299999713897705,223500.0,,,,,
2025-06-10,1.0199999809265137,1.0299999713897705,1.0099999904632568,1.0299999713897705,153500.0,,,,,
2025-06-11,0.9940000176429749,1.0199999809265137,0.9810000061988832,1.0199999809265137,279000.0,,,,,
2025-06-12,0.9869999885559082,1.0,0.9800000190734864,0.9819999933242798,268900.0,,,,,
2025-06-13,0.9399999976158142,0.9789999723434448,0.9399999976158142,0.975000023841858,307200.0,,,,,
2025-06-16,0.9769999980926514,0.9900000095367432,0.8899999856948853,0.9900000095367432,567800.0,,,,,
2025-06-17,0.9449999928474426,0.9700000286102296,0.9300000071525574,0.9700000286102296,243700.0,,,,,
2025-06-18,0.9459999799728394,0.953000009059906,0.9200000166893004,0.9449999928474426,134000.0,,,,,
2025-06-20,0.9089999794960022,0.9399999976158142,0.8999999761581421,0.9399999976158142,250000.0,,,,,
2025-06-23,0.8980000019073486,0.9100000262260436,0.8740000128746033,0.9089999794960022,258200.0,,,,,
2025-06-24,0.9269999861717224,0.9330000281333924,0.8859999775886536,0.8980000019073486,199600.0,,,,,
2025-06-25,0.8930000066757202,0.9300000071525574,0.8899999856948853,0.9300000071525574,245700.0,,,,,
2025-06-26,0.9070000052452089,0.9079999923706056,0.8799999952316284,0.8949999809265137,331300.0,,,,,
2025-06-27,1.0199999809265137,1.1100000143051147,0.925000011920929,0.925000011920929,2956600.0,,,,,
2025-06-30,1.0700000524520874,1.100000023841858,1.0,1.059999942779541,1001000.0,,,,,
2025-07-01,1.0099999904632568,1.059999942779541,0.9900000095367432,1.059999942779541,452900.0,,,,,
2025-07-02,1.0299999713897705,1.0499999523162842,1.0099999904632568,1.0099999904632568,390700.0,,,,,
