Date,Close,High,Low,Open,Volume,"('Close', 'NMTC')","('High', 'NMTC')","('Low', 'NMTC')","('Open', 'NMTC')","('Volume', 'NMTC')"
2024-06-03,0.9520000219345092,0.959999978542328,0.9100000262260436,0.9399999976158142,50300.0,,,,,
2024-06-04,0.9200000166893004,0.959999978542328,0.9179999828338624,0.9509999752044678,55400.0,,,,,
2024-06-05,0.8690000176429749,0.9480000138282776,0.8610000014305115,0.9459999799728394,146500.0,,,,,
2024-06-06,0.8489999771118164,0.8999999761581421,0.8019999861717224,0.8899999856948853,153400.0,,,,,
2024-06-07,0.8289999961853027,0.8759999871253967,0.8019999861717224,0.8600000143051147,181800.0,,,,,
2024-06-10,0.8600000143051147,0.8799999952316284,0.8199999928474426,0.8299999833106995,70400.0,,,,,
2024-06-11,0.9100000262260436,0.9300000071525574,0.8309999704360962,0.8999999761581421,138900.0,,,,,
2024-06-12,0.9100000262260436,0.9100000262260436,0.8600000143051147,0.8999999761581421,50300.0,,,,,
2024-06-13,0.9520000219345092,0.9800000190734864,0.8899999856948853,0.8899999856948853,100800.0,,,,,
2024-06-14,0.9539999961853028,1.0399999618530271,0.9399999976158142,0.949999988079071,80800.0,,,,,
2024-06-17,0.8799999952316284,0.9900000095367432,0.8799999952316284,0.959999978542328,80700.0,,,,,
2024-06-18,0.8149999976158142,0.9739999771118164,0.7139999866485596,0.8899999856948853,507200.0,,,,,
2024-06-20,0.8299999833106995,0.8999999761581421,0.8059999942779541,0.8399999737739563,161200.0,,,,,
2024-06-21,0.8180000185966492,0.8389999866485596,0.7919999957084656,0.8389999866485596,93900.0,,,,,
2024-06-24,0.8809999823570251,0.8999999761581421,0.8199999928474426,0.8199999928474426,49100.0,,,,,
2024-06-25,0.7129999995231628,0.949999988079071,0.6899999976158142,0.949999988079071,533400.0,,,,,
2024-06-26,0.675000011920929,0.7400000095367432,0.6470000147819519,0.7210000157356262,438600.0,,,,,
2024-06-27,0.7429999709129333,0.765999972820282,0.6800000071525574,0.7350000143051147,139500.0,,,,,
2024-06-28,0.800000011920929,0.8090000152587891,0.7400000095367432,0.7639999985694885,67000.0,,,,,
2024-07-01,0.8880000114440918,0.8980000019073486,0.8100000023841858,0.8190000057220459,99200.0,,,,,
2024-07-02,0.8690000176429749,0.8960000276565552,0.8050000071525574,0.8799999952316284,82300.0,,,,,
2024-07-03,0.8500000238418579,0.875,0.8399999737739563,0.8600000143051147,6600.0,,,,,
2024-07-05,0.8040000200271606,0.8489999771118164,0.8040000200271606,0.8299999833106995,14900.0,,,,,
2024-07-08,0.8539999723434448,0.8980000019073486,0.75,0.7799999713897705,127000.0,,,,,
2024-07-09,0.9380000233650208,0.9810000061988832,0.8199999928474426,0.8259999752044678,164400.0,,,,,
2024-07-10,0.930999994277954,0.9649999737739564,0.8999999761581421,0.9300000071525574,31600.0,,,,,
2024-07-11,0.9300000071525574,0.949999988079071,0.890999972820282,0.9399999976158142,18700.0,,,,,
2024-07-12,0.949999988079071,0.9700000286102296,0.9100000262260436,0.9409999847412108,32900.0,,,,,
2024-07-15,0.9900000095367432,1.0399999618530271,0.925000011920929,0.9300000071525574,65300.0,,,,,
2024-07-16,0.9330000281333924,1.0,0.871999979019165,0.9900000095367432,46000.0,,,,,
2024-07-17,0.8769999742507935,0.9800000190734864,0.7699999809265137,0.925000011920929,194500.0,,,,,
2024-07-18,0.878000020980835,0.9449999928474426,0.8220000267028809,0.8600000143051147,81900.0,,,,,
2024-07-19,0.8579999804496765,0.9190000295639038,0.8500000238418579,0.8610000014305115,23400.0,,,,,
2024-07-22,0.8650000095367432,0.9100000262260436,0.8500000238418579,0.8500000238418579,50800.0,,,,,
2024-07-23,0.8299999833106995,0.915000021457672,0.8090000152587891,0.8700000047683716,55100.0,,,,,
2024-07-24,0.8209999799728394,0.8600000143051147,0.7919999957084656,0.7929999828338623,35800.0,,,,,
2024-07-25,0.800000011920929,0.843999981880188,0.7919999957084656,0.800000011920929,23100.0,,,,,
2024-07-26,0.8040000200271606,0.8309999704360962,0.75,0.800000011920929,37600.0,,,,,
2024-07-29,0.75,0.8199999928474426,0.75,0.7799999713897705,32900.0,,,,,
2024-07-30,0.7599999904632568,0.843999981880188,0.7300000190734863,0.75,59500.0,,,,,
2024-07-31,0.75,0.800000011920929,0.7229999899864197,0.7250000238418579,80100.0,,,,,
2024-08-01,0.718999981880188,0.8100000023841858,0.718999981880188,0.7599999904632568,73800.0,,,,,
2024-08-02,0.6620000004768372,0.699999988079071,0.6499999761581421,0.699999988079071,69900.0,,,,,
2024-08-05,0.7099999785423279,0.75,0.6019999980926514,0.6299999952316284,158500.0,,,,,
2024-08-06,0.8190000057220459,0.8299999833106995,0.7099999785423279,0.75,95000.0,,,,,
2024-08-07,0.7699999809265137,0.8700000047683716,0.75,0.8299999833106995,31600.0,,,,,
2024-08-08,0.7409999966621399,0.777999997138977,0.7300000190734863,0.7699999809265137,20200.0,,,,,
2024-08-09,0.7789999842643738,0.8190000057220459,0.7300000190734863,0.7599999904632568,30400.0,,,,,
2024-08-12,0.75,0.8190000057220459,0.7400000095367432,0.753000020980835,14800.0,,,,,
2024-08-13,0.7400000095367432,0.800000011920929,0.7400000095367432,0.7459999918937683,26500.0,,,,,
2024-08-14,0.7409999966621399,0.75,0.699999988079071,0.7200000286102295,49200.0,,,,,
2024-08-15,0.7300000190734863,0.7689999938011169,0.7009999752044678,0.7200000286102295,26300.0,,,,,
2024-08-16,0.7300000190734863,0.7459999918937683,0.7099999785423279,0.7400000095367432,10600.0,,,,,
2024-08-19,0.800000011920929,0.8669999837875366,0.7229999899864197,0.7229999899864197,115500.0,,,,,
2024-08-20,0.824999988079071,0.8500000238418579,0.781000018119812,0.8199999928474426,38900.0,,,,,
2024-08-21,0.7770000100135803,0.8600000143051147,0.7599999904632568,0.8399999737739563,59500.0,,,,,
2024-08-22,0.7900000214576721,0.8199999928474426,0.7509999871253967,0.7509999871253967,17300.0,,,,,
2024-08-23,0.7839999794960022,0.8349999785423279,0.7710000276565552,0.7900000214576721,33500.0,,,,,
2024-08-26,0.8159999847412109,0.8399999737739563,0.7699999809265137,0.800000011920929,28600.0,,,,,
2024-08-27,0.7919999957084656,0.8700000047683716,0.7799999713897705,0.7799999713897705,21900.0,,,,,
2024-08-28,0.7699999809265137,0.800000011920929,0.75,0.7900000214576721,33800.0,,,,,
2024-08-29,0.8090000152587891,0.8090000152587891,0.7900000214576721,0.8080000281333923,14600.0,,,,,
2024-08-30,0.7960000038146973,0.8180000185966492,0.7699999809265137,0.8100000023841858,53700.0,,,,,
2024-09-03,0.7870000004768372,0.7910000085830688,0.75,0.7699999809265137,46500.0,,,,,
2024-09-04,0.75,0.800000011920929,0.75,0.7760000228881836,21300.0,,,,,
2024-09-05,0.7699999809265137,0.7839999794960022,0.75,0.75,12500.0,,,,,
2024-09-06,0.7860000133514404,0.800000011920929,0.75,0.7900000214576721,24600.0,,,,,
2024-09-09,0.7559999823570251,0.8169999718666077,0.7200000286102295,0.800000011920929,88400.0,,,,,
2024-09-10,0.8399999737739563,0.8690000176429749,0.7400000095367432,0.7400000095367432,99700.0,,,,,
2024-09-11,0.8220000267028809,0.8899999856948853,0.7900000214576721,0.8600000143051147,79100.0,,,,,
2024-09-12,0.8399999737739563,0.8500000238418579,0.800000011920929,0.800000011920929,24600.0,,,,,
2024-09-13,0.8299999833106995,0.8600000143051147,0.8100000023841858,0.8600000143051147,40800.0,,,,,
2024-09-16,0.8130000233650208,0.8700000047683716,0.8100000023841858,0.8700000047683716,27600.0,,,,,
2024-09-17,0.9300000071525574,0.949999988079071,0.8100000023841858,0.8100000023841858,66900.0,,,,,
2024-09-18,0.859000027179718,0.959999978542328,0.859000027179718,0.9200000166893004,87700.0,,,,,
2024-09-19,0.9350000023841858,0.959999978542328,0.9089999794960022,0.9089999794960022,41500.0,,,,,
2024-09-20,0.921999990940094,0.9449999928474426,0.9100000262260436,0.9100000262260436,66600.0,,,,,
2024-09-23,0.9430000185966492,0.9800000190734864,0.8899999856948853,0.9240000247955322,85100.0,,,,,
2024-09-24,0.9940000176429749,1.0800000429153442,0.9700000286102296,0.9700000286102296,102100.0,,,,,
2024-09-25,1.0099999904632568,1.0499999523162842,0.9449999928474426,1.0199999809265137,261900.0,,,,,
2024-09-26,0.9800000190734864,1.0490000247955322,0.9700000286102296,1.0,53100.0,,,,,
2024-09-27,1.0199999809265137,1.0499999523162842,0.9900000095367432,1.0299999713897705,28500.0,,,,,
2024-09-30,0.9900000095367432,1.0199999809265137,0.9700000286102296,1.0099999904632568,35300.0,,,,,
2024-10-01,1.0,1.0199999809265137,0.8899999856948853,0.9700000286102296,147300.0,,,,,
2024-10-02,0.9700000286102296,1.0099999904632568,0.9459999799728394,0.9800000190734864,4900.0,,,,,
2024-10-03,0.9300000071525574,0.9700000286102296,0.9100000262260436,0.912999987602234,21000.0,,,,,
2024-10-04,0.9580000042915344,0.984000027179718,0.9200000166893004,0.9300000071525574,10800.0,,,,,
2024-10-07,0.9900000095367432,0.9900000095367432,0.8949999809265137,0.9300000071525574,48700.0,,,,,
2024-10-08,0.9900000095367432,1.0299999713897705,0.9800000190734864,0.9800000190734864,34600.0,,,,,
2024-10-09,0.9399999976158142,0.99099999666214,0.9200000166893004,0.9700000286102296,52100.0,,,,,
2024-10-10,0.9100000262260436,0.9710000157356262,0.9100000262260436,0.9200000166893004,38900.0,,,,,
2024-10-11,0.9200000166893004,0.9480000138282776,0.890999972820282,0.8980000019073486,51700.0,,,,,
2024-10-14,0.930999994277954,0.9800000190734864,0.930999994277954,0.9700000286102296,33500.0,,,,,
2024-10-15,0.949999988079071,0.959999978542328,0.8899999856948853,0.8999999761581421,52700.0,,,,,
2024-10-16,0.930999994277954,0.959999978542328,0.8899999856948853,0.959999978542328,76100.0,,,,,
2024-10-17,0.9300000071525574,0.9399999976158142,0.9100000262260436,0.930999994277954,6900.0,,,,,
2024-10-18,0.9160000085830688,0.9300000071525574,0.8999999761581421,0.9300000071525574,26200.0,,,,,
2024-10-21,0.8799999952316284,0.9200000166893004,0.8799999952316284,0.9200000166893004,64100.0,,,,,
2024-10-22,0.9200000166893004,0.9200000166893004,0.847000002861023,0.847000002861023,136300.0,,,,,
2024-10-23,0.949999988079071,0.949999988079071,0.890999972820282,0.9200000166893004,48100.0,,,,,
2024-10-24,1.0,1.0149999856948853,0.8999999761581421,0.9200000166893004,94300.0,,,,,
2024-10-25,0.9409999847412108,1.0299999713897705,0.9200000166893004,1.0,38600.0,,,,,
2024-10-28,1.0099999904632568,1.0299999713897705,0.959999978542328,1.0,69200.0,,,,,
2024-10-29,0.9700000286102296,1.0199999809265137,0.9610000252723694,1.0099999904632568,85200.0,,,,,
2024-10-30,0.9850000143051147,1.0399999618530271,0.9700000286102296,0.9700000286102296,90300.0,,,,,
2024-10-31,0.9700000286102296,1.0,0.949999988079071,0.9900000095367432,155700.0,,,,,
2024-11-01,0.9399999976158142,1.0299999713897705,0.9200000166893004,0.9300000071525574,286900.0,,,,,
2024-11-04,0.9279999732971193,1.0,0.9279999732971193,0.9589999914169312,47500.0,,,,,
2024-11-05,0.8899999856948853,0.9520000219345092,0.8899999856948853,0.9359999895095824,53800.0,,,,,
2024-11-06,0.9399999976158142,0.9800000190734864,0.8899999856948853,0.9509999752044678,91900.0,,,,,
2024-11-07,0.9049999713897704,0.959999978542328,0.8999999761581421,0.9200000166893004,16700.0,,,,,
2024-11-08,0.9100000262260436,0.9290000200271606,0.8700000047683716,0.9049999713897704,40700.0,,,,,
2024-11-11,0.8999999761581421,0.9399999976158142,0.8299999833106995,0.859000027179718,339900.0,,,,,
2024-11-12,0.8899999856948853,0.8999999761581421,0.8500000238418579,0.8999999761581421,21200.0,,,,,
2024-11-13,0.8650000095367432,0.8799999952316284,0.8199999928474426,0.8399999737739563,101200.0,,,,,
2024-11-14,0.781000018119812,0.8650000095367432,0.777999997138977,0.8500000238418579,133000.0,,,,,
2024-11-15,0.7110000252723694,0.7799999713897705,0.6800000071525574,0.7799999713897705,342700.0,,,,,
2024-11-18,0.699999988079071,0.7200000286102295,0.6520000100135803,0.699999988079071,366800.0,,,,,
2024-11-19,0.6610000133514404,0.7300000190734863,0.6549999713897705,0.6890000104904175,156900.0,,,,,
2024-11-20,0.7289999723434448,0.7289999723434448,0.6589999794960022,0.6589999794960022,266100.0,,,,,
2024-11-21,0.699999988079071,0.7540000081062317,0.6710000038146973,0.7239999771118164,152300.0,,,,,
2024-11-22,0.6809999942779541,0.7549999952316284,0.6790000200271606,0.6790000200271606,312300.0,,,,,
2024-11-25,0.6129999756813049,0.6809999942779541,0.6019999980926514,0.6809999942779541,340800.0,,,,,
2024-11-26,0.6970000267028809,0.7200000286102295,0.6000000238418579,0.6399999856948853,124100.0,,,,,
2024-11-27,0.6200000047683716,0.7049999833106995,0.5770000219345093,0.6600000262260437,92900.0,,,,,
2024-11-29,0.6230000257492065,0.6880000233650208,0.6000000238418579,0.6000000238418579,57200.0,,,,,
2024-12-02,0.6499999761581421,0.6700000166893005,0.6299999952316284,0.6499999761581421,94800.0,,,,,
2024-12-03,0.6499999761581421,0.699999988079071,0.6029999852180481,0.6499999761581421,121400.0,,,,,
2024-12-04,0.6389999985694885,0.699999988079071,0.6299999952316284,0.6700000166893005,89700.0,,,,,
2024-12-05,0.6000000238418579,0.6499999761581421,0.5509999990463257,0.6399999856948853,206400.0,,,,,
2024-12-06,0.5899999737739563,0.6890000104904175,0.5899999737739563,0.6000000238418579,497000.0,,,,,
2024-12-09,0.6690000295639038,0.671999990940094,0.6000000238418579,0.6100000143051147,268100.0,,,,,
2024-12-10,0.8019999861717224,0.8500000238418579,0.6700000166893005,0.6700000166893005,189700.0,,,,,
2024-12-11,0.8399999737739563,0.8700000047683716,0.7699999809265137,0.8100000023841858,249800.0,,,,,
2024-12-12,0.7639999985694885,0.8899999856948853,0.7200000286102295,0.8799999952316284,395800.0,,,,,
2024-12-13,0.7599999904632568,0.7929999828338623,0.7400000095367432,0.7929999828338623,95300.0,,,,,
2024-12-16,0.7570000290870667,0.800000011920929,0.7400000095367432,0.7799999713897705,203300.0,,,,,
2024-12-17,0.7910000085830688,0.9700000286102296,0.6800000071525574,0.8399999737739563,1408500.0,,,,,
2024-12-18,0.7400000095367432,0.8600000143051147,0.7400000095367432,0.8190000057220459,335400.0,,,,,
2024-12-19,0.7580000162124634,0.7799999713897705,0.7149999737739563,0.7400000095367432,62400.0,,,,,
2024-12-20,0.7580000162124634,0.7699999809265137,0.7300000190734863,0.7580000162124634,100000.0,,,,,
2024-12-23,0.7419999837875366,0.7689999938011169,0.7350000143051147,0.75,42800.0,,,,,
2024-12-24,0.7699999809265137,0.7699999809265137,0.7300000190734863,0.7540000081062317,64800.0,,,,,
2024-12-26,0.8610000014305115,0.8799999952316284,0.7699999809265137,0.7699999809265137,265200.0,,,,,
2024-12-27,0.8180000185966492,0.8799999952316284,0.8009999990463257,0.8799999952316284,135700.0,,,,,
2024-12-30,0.8199999928474426,0.8199999928474426,0.7549999952316284,0.8199999928474426,117900.0,,,,,
2024-12-31,0.8259999752044678,0.8489999771118164,0.7940000295639038,0.8199999928474426,118500.0,,,,,
2025-01-02,0.824999988079071,0.8500000238418579,0.7799999713897705,0.8399999737739563,81700.0,,,,,
2025-01-03,0.9200000166893004,0.9200000166893004,0.8199999928474426,0.8199999928474426,137800.0,,,,,
2025-01-06,1.0399999618530271,1.090000033378601,0.9200000166893004,0.9200000166893004,321400.0,,,,,
2025-01-07,1.1399999856948853,1.2000000476837158,1.059999942779541,1.090000033378601,435100.0,,,,,
2025-01-08,1.0800000429153442,1.1200000047683716,0.9760000109672546,1.1200000047683716,244600.0,,,,,
2025-01-10,1.13100004196167,1.2599999904632568,1.0700000524520874,1.0800000429153442,488500.0,,,,,
2025-01-13,1.1200000047683716,1.159999966621399,1.0,1.159999966621399,291400.0,,,,,
2025-01-14,1.1080000400543213,1.2799999713897705,1.0499999523162842,1.1100000143051147,354100.0,,,,,
2025-01-15,1.069000005722046,1.159999966621399,1.0399999618530271,1.1100000143051147,218200.0,,,,,
2025-01-16,1.0399999618530271,1.149999976158142,1.0,1.0499999523162842,211400.0,,,,,
2025-01-17,1.0499999523162842,1.090000033378601,1.0,1.059999942779541,189800.0,,,,,
2025-01-21,1.0199999809265137,1.087000012397766,0.9350000023841858,1.0299999713897705,466000.0,,,,,
2025-01-22,1.0399999618530271,1.100000023841858,0.9100000262260436,1.0099999904632568,716000.0,,,,,
2025-01-23,1.1200000047683716,1.190000057220459,1.006999969482422,1.0499999523162842,225300.0,,,,,
2025-01-24,1.1950000524520874,1.3899999856948853,1.0800000429153442,1.100000023841858,389200.0,,,,,
2025-01-27,1.2100000381469729,1.25,1.1349999904632568,1.2000000476837158,241100.0,,,,,
2025-01-28,1.149999976158142,1.2200000286102295,1.1200000047683716,1.2100000381469729,116400.0,,,,,
