Date,Close,High,Low,Open,Volume,"('Close', 'NRDY')","('High', 'NRDY')","('Low', 'NRDY')","('Open', 'NRDY')","('Volume', 'NRDY')"
2024-06-03,1.590000033378601,1.7400000095367432,1.5800000429153442,1.7300000190734863,1361600.0,,,,,
2024-06-04,1.5499999523162842,1.600000023841858,1.5,1.590000033378601,1729000.0,,,,,
2024-06-05,1.590000033378601,1.6100000143051147,1.5399999618530271,1.5800000429153442,1227200.0,,,,,
2024-06-06,1.5399999618530271,1.6399999856948853,1.5149999856948853,1.559999942779541,733100.0,,,,,
2024-06-07,1.4700000286102295,1.5399999618530271,1.4700000286102295,1.5399999618530271,1864200.0,,,,,
2024-06-10,1.5800000429153442,1.6399999856948853,1.4900000095367432,1.5399999618530271,2005600.0,,,,,
2024-06-11,1.75,1.7599999904632568,1.590000033378601,1.600000023841858,2361600.0,,,,,
2024-06-12,1.7400000095367432,1.8899999856948853,1.7200000286102295,1.840000033378601,2251400.0,,,,,
2024-06-13,1.870000004768372,1.9800000190734863,1.830000042915344,1.8600000143051147,4217900.0,,,,,
2024-06-14,1.8799999952316284,2.039999961853028,1.870000004768372,1.9900000095367432,3352500.0,,,,,
2024-06-17,1.7999999523162842,1.9800000190734863,1.75,1.9700000286102293,2851400.0,,,,,
2024-06-18,1.7999999523162842,1.899999976158142,1.7699999809265137,1.809999942779541,2035500.0,,,,,
2024-06-20,1.7300000190734863,1.8799999952316284,1.725000023841858,1.8600000143051147,1595000.0,,,,,
2024-06-21,1.6699999570846558,1.7300000190734863,1.659999966621399,1.7200000286102295,1494900.0,,,,,
2024-06-24,1.649999976158142,1.690000057220459,1.6200000047683716,1.6699999570846558,1103400.0,,,,,
2024-06-25,1.649999976158142,1.690000057220459,1.6100000143051147,1.6699999570846558,935500.0,,,,,
2024-06-26,1.6200000047683716,1.659999966621399,1.6200000047683716,1.6299999952316284,835000.0,,,,,
2024-06-27,1.659999966621399,1.659999966621399,1.600000023841858,1.6200000047683716,731400.0,,,,,
2024-06-28,1.6699999570846558,1.7200000286102295,1.6299999952316284,1.659999966621399,2002300.0,,,,,
2024-07-01,1.6100000143051147,1.7200000286102295,1.5499999523162842,1.6699999570846558,1233600.0,,,,,
2024-07-02,1.590000033378601,1.6100000143051147,1.5499999523162842,1.590000033378601,697400.0,,,,,
2024-07-03,1.6200000047683716,1.6399999856948853,1.5700000524520874,1.590000033378601,328000.0,,,,,
2024-07-05,1.559999942779541,1.6100000143051147,1.5499999523162842,1.590000033378601,541200.0,,,,,
2024-07-08,1.5800000429153442,1.6200000047683716,1.559999942779541,1.559999942779541,679700.0,,,,,
2024-07-09,1.5299999713897705,1.5800000429153442,1.5199999809265137,1.559999942779541,734200.0,,,,,
2024-07-10,1.5499999523162842,1.5700000524520874,1.5099999904632568,1.559999942779541,646800.0,,,,,
2024-07-11,1.7000000476837158,1.7799999713897705,1.5800000429153442,1.590000033378601,2044500.0,,,,,
2024-07-12,1.6699999570846558,1.7549999952316284,1.6549999713897705,1.7000000476837158,1084300.0,,,,,
2024-07-15,1.7000000476837158,1.7300000190734863,1.6749999523162842,1.7100000381469729,870200.0,,,,,
2024-07-16,1.8200000524520876,1.8350000381469729,1.690000057220459,1.7400000095367432,1300100.0,,,,,
2024-07-17,1.830000042915344,1.8600000143051147,1.7699999809265137,1.830000042915344,1506400.0,,,,,
2024-07-18,1.6699999570846558,1.8450000286102293,1.659999966621399,1.809999942779541,1715700.0,,,,,
2024-07-19,1.659999966621399,1.7200000286102295,1.6299999952316284,1.7000000476837158,839400.0,,,,,
2024-07-22,1.690000057220459,1.7100000381469729,1.6200000047683716,1.6699999570846558,672700.0,,,,,
2024-07-23,1.7699999809265137,1.7799999713897705,1.659999966621399,1.6699999570846558,575100.0,,,,,
2024-07-24,1.6799999475479126,1.7599999904632568,1.6699999570846558,1.75,574300.0,,,,,
2024-07-25,1.75,1.784999966621399,1.6399999856948853,1.690000057220459,971300.0,,,,,
2024-07-26,1.8200000524520876,1.8200000524520876,1.7100000381469729,1.7999999523162842,1133700.0,,,,,
2024-07-29,1.75,1.840000033378601,1.7300000190734863,1.8200000524520876,519600.0,,,,,
2024-07-30,1.7899999618530271,1.830999970436096,1.7549999952316284,1.7699999809265137,801800.0,,,,,
2024-07-31,1.7300000190734863,1.8200000524520876,1.7300000190734863,1.7899999618530271,843400.0,,,,,
2024-08-01,1.6699999570846558,1.75,1.6200000047683716,1.7300000190734863,956400.0,,,,,
2024-08-02,1.659999966621399,1.6799999475479126,1.5499999523162842,1.559999942779541,1640200.0,,,,,
2024-08-05,1.590000033378601,1.600000023841858,1.4809999465942385,1.5299999713897705,610600.0,,,,,
2024-08-06,1.5800000429153442,1.649999976158142,1.534999966621399,1.6399999856948853,437400.0,,,,,
2024-08-07,1.4700000286102295,1.625,1.4700000286102295,1.6100000143051147,691500.0,,,,,
2024-08-08,1.590000033378601,1.600000023841858,1.4700000286102295,1.4900000095367432,2026400.0,,,,,
2024-08-09,0.8259999752044678,1.1299999952316284,0.8199999928474426,1.1299999952316284,21429200.0,,,,,
2024-08-12,0.75,0.8700000047683716,0.7269999980926514,0.8600000143051147,10628700.0,,,,,
2024-08-13,0.8700000047683716,0.9089999794960022,0.7350000143051147,0.7429999709129333,11394200.0,,,,,
2024-08-14,0.8529999852180481,0.9470000267028807,0.8240000009536743,0.8820000290870667,3726900.0,,,,,
2024-08-15,0.8799999952316284,0.921999990940094,0.8299999833106995,0.8420000076293945,4331900.0,,,,,
2024-08-16,0.9549999833106996,0.9559999704360962,0.8240000009536743,0.8799999952316284,5524000.0,,,,,
2024-08-19,1.0800000429153442,1.090999960899353,0.8849999904632568,0.9660000205039978,5793000.0,,,,,
2024-08-20,1.0399999618530271,1.190000057220459,1.0199999809265137,1.1799999475479126,4601400.0,,,,,
2024-08-21,1.0800000429153442,1.1100000143051147,1.0299999713897705,1.090000033378601,3931300.0,,,,,
2024-08-22,1.0199999809265137,1.100000023841858,1.0099999904632568,1.100000023841858,2185500.0,,,,,
2024-08-23,1.1200000047683716,1.159999966621399,1.024999976158142,1.0399999618530271,3875300.0,,,,,
2024-08-26,1.100000023841858,1.1299999952316284,1.0700000524520874,1.1299999952316284,1496500.0,,,,,
2024-08-27,1.0700000524520874,1.090000033378601,1.059999942779541,1.0700000524520874,1063300.0,,,,,
2024-08-28,1.0099999904632568,1.0700000524520874,1.0,1.0700000524520874,1474500.0,,,,,
2024-08-29,1.0800000429153442,1.100000023841858,1.0,1.0,1703300.0,,,,,
2024-08-30,1.0800000429153442,1.1100000143051147,1.0609999895095823,1.1100000143051147,1059100.0,,,,,
2024-09-03,0.9810000061988832,1.090000033378601,0.9769999980926514,1.0800000429153442,2418100.0,,,,,
2024-09-04,0.9940000176429749,1.0399999618530271,0.962000012397766,0.9710000157356262,1027900.0,,,,,
2024-09-05,1.0099999904632568,1.0199999809265137,0.9800000190734864,0.9950000047683716,1187600.0,,,,,
2024-09-06,0.9369999766349792,1.0,0.9259999990463256,0.9900000095367432,1345400.0,,,,,
2024-09-09,0.9020000100135804,0.959999978542328,0.8579999804496765,0.9539999961853028,2862800.0,,,,,
2024-09-10,0.9179999828338624,0.9269999861717224,0.8700000047683716,0.8840000033378601,1298300.0,,,,,
2024-09-11,0.9100000262260436,0.949999988079071,0.859000027179718,0.9300000071525574,2147600.0,,,,,
2024-09-12,0.8840000033378601,0.9300000071525574,0.8600000143051147,0.9100000262260436,1513000.0,,,,,
2024-09-13,0.968999981880188,0.9929999709129332,0.8899999856948853,0.9200000166893004,3617500.0,,,,,
2024-09-16,1.0399999618530271,1.059999942779541,0.9449999928474426,0.949999988079071,9145700.0,,,,,
2024-09-17,1.0499999523162842,1.0800000429153442,1.0099999904632568,1.0299999713897705,2295400.0,,,,,
2024-09-18,1.059999942779541,1.0850000381469729,0.99099999666214,1.0700000524520874,2395500.0,,,,,
2024-09-19,1.059999942779541,1.100000023841858,1.0499999523162842,1.0800000429153442,2029100.0,,,,,
2024-09-20,1.0,1.059999942779541,0.99099999666214,1.059999942779541,1661000.0,,,,,
2024-09-23,0.968999981880188,1.0,0.9200000166893004,0.9900000095367432,2310700.0,,,,,
2024-09-24,0.968999981880188,1.0,0.9509999752044678,0.9700000286102296,1257800.0,,,,,
2024-09-25,0.9449999928474426,0.9789999723434448,0.9350000023841858,0.9649999737739564,1564200.0,,,,,
2024-09-26,0.9570000171661376,0.9700000286102296,0.9369999766349792,0.9539999961853028,493200.0,,,,,
2024-09-27,0.977999985218048,0.9919999837875366,0.959999978542328,0.972000002861023,1672900.0,,,,,
2024-09-30,0.9829999804496764,1.0199999809265137,0.9399999976158142,0.9900000095367432,1371200.0,,,,,
2024-10-01,0.9940000176429749,1.0099999904632568,0.959999978542328,0.9700000286102296,1176300.0,,,,,
2024-10-02,1.0199999809265137,1.0299999713897705,0.9700000286102296,0.9700000286102296,931600.0,,,,,
2024-10-03,1.0099999904632568,1.0199999809265137,0.9800000190734864,0.9800000190734864,756900.0,,,,,
2024-10-04,1.059999942779541,1.059999942779541,0.9700000286102296,0.9800000190734864,1040900.0,,,,,
2024-10-07,1.0199999809265137,1.059999942779541,1.0,1.0399999618530271,544600.0,,,,,
2024-10-08,0.9980000257492064,1.0099999904632568,0.9800000190734864,1.0,1326000.0,,,,,
2024-10-09,0.99099999666214,1.0,0.972000002861023,0.9900000095367432,2330400.0,,,,,
2024-10-10,0.9800000190734864,0.9980000257492064,0.949999988079071,0.9900000095367432,956700.0,,,,,
2024-10-11,0.9919999837875366,1.0099999904632568,0.9800000190734864,0.9900000095367432,1064500.0,,,,,
2024-10-14,1.0299999713897705,1.0299999713897705,0.9700000286102296,0.9900000095367432,813000.0,,,,,
2024-10-15,1.0399999618530271,1.059999942779541,1.0299999713897705,1.0299999713897705,644100.0,,,,,
2024-10-16,1.0299999713897705,1.059999942779541,1.0199999809265137,1.0499999523162842,680800.0,,,,,
2024-10-17,1.0499999523162842,1.0499999523162842,1.0,1.0,703100.0,,,,,
2024-10-18,1.0299999713897705,1.0499999523162842,1.0199999809265137,1.0299999713897705,643600.0,,,,,
2024-10-21,1.0,1.0290000438690186,0.953000009059906,1.0199999809265137,2907500.0,,,,,
2024-10-22,1.0099999904632568,1.0399999618530271,0.9950000047683716,1.0,403300.0,,,,,
2024-10-23,0.949999988079071,1.0099999904632568,0.9240000247955322,1.0099999904632568,1671900.0,,,,,
2024-10-24,0.9700000286102296,0.984000027179718,0.9380000233650208,0.9549999833106996,716000.0,,,,,
2024-10-25,0.949999988079071,0.9929999709129332,0.949999988079071,0.9700000286102296,1036900.0,,,,,
2024-10-28,0.9390000104904176,0.9900000095367432,0.9390000104904176,0.959999978542328,897400.0,,,,,
2024-10-29,0.9300000071525574,0.953000009059906,0.9240000247955322,0.9369999766349792,881800.0,,,,,
2024-10-30,0.9300000071525574,0.9470000267028807,0.9240000247955322,0.9350000023841858,1240600.0,,,,,
2024-10-31,0.9039999842643738,0.949999988079071,0.8700000047683716,0.9300000071525574,1417800.0,,,,,
2024-11-01,0.8389999866485596,0.9359999895095824,0.7940000295639038,0.9210000038146972,1568300.0,,,,,
2024-11-04,0.8960000276565552,0.8989999890327454,0.8299999833106995,0.8299999833106995,2609300.0,,,,,
2024-11-05,0.9139999747276306,0.959999978542328,0.8980000019073486,0.9100000262260436,1236500.0,,,,,
2024-11-06,0.8799999952316284,0.9480000138282776,0.8769999742507935,0.9229999780654908,1566400.0,,,,,
2024-11-07,0.8899999856948853,0.9139999747276306,0.8600000143051147,0.8799999952316284,1270400.0,,,,,
2024-11-08,0.824999988079071,0.8999999761581421,0.753000020980835,0.8899999856948853,3654100.0,,,,,
2024-11-11,0.8899999856948853,0.9100000262260436,0.7799999713897705,0.800000011920929,2789700.0,,,,,
2024-11-12,0.8999999761581421,0.9399999976158142,0.8799999952316284,0.8899999856948853,1807300.0,,,,,
2024-11-13,0.8190000057220459,0.8999999761581421,0.7919999957084656,0.8899999856948853,1857500.0,,,,,
2024-11-14,0.8410000205039978,0.915000021457672,0.8100000023841858,0.8199999928474426,1594600.0,,,,,
2024-11-15,0.9559999704360962,0.9900000095367432,0.8560000061988831,0.8999999761581421,4548400.0,,,,,
2024-11-18,1.0,1.0180000066757202,0.9100000262260436,0.9549999833106996,2576000.0,,,,,
2024-11-19,1.2599999904632568,1.2799999713897705,1.0099999904632568,1.0299999713897705,6453700.0,,,,,
2024-11-20,1.25,1.2799999713897705,1.1299999952316284,1.190000057220459,2516400.0,,,,,
2024-11-21,1.3200000524520874,1.350000023841858,1.2100000381469729,1.2400000095367432,1599300.0,,,,,
2024-11-22,1.399999976158142,1.4600000381469729,1.3200000524520874,1.3600000143051147,3597800.0,,,,,
2024-11-25,1.3899999856948853,1.4950000047683716,1.340000033378601,1.4500000476837158,2638900.0,,,,,
2024-11-26,1.4700000286102295,1.559999942779541,1.3899999856948853,1.4299999475479126,2799000.0,,,,,
2024-11-27,1.3799999952316284,1.5,1.3700000047683716,1.4900000095367432,1273300.0,,,,,
2024-11-29,1.5800000429153442,1.659999966621399,1.4220000505447388,1.440000057220459,3453700.0,,,,,
2024-12-02,1.5299999713897705,1.690000057220459,1.5049999952316284,1.6200000047683716,2386100.0,,,,,
2024-12-03,1.4900000095367432,1.5800000429153442,1.440000057220459,1.5299999713897705,1663700.0,,,,,
2024-12-04,1.5299999713897705,1.6299999952316284,1.4850000143051147,1.600000023841858,2115200.0,,,,,
2024-12-05,1.5499999523162842,1.600000023841858,1.3899999856948853,1.5299999713897705,3257800.0,,,,,
2024-12-06,1.6100000143051147,1.7050000429153442,1.5049999952316284,1.5499999523162842,2740400.0,,,,,
2024-12-09,1.6399999856948853,1.919999957084656,1.6399999856948853,1.7100000381469729,3844400.0,,,,,
2024-12-10,1.7000000476837158,2.0,1.6649999618530271,1.7599999904632568,5314200.0,,,,,
2024-12-11,1.600000023841858,1.7999999523162842,1.5399999618530271,1.75,2375300.0,,,,,
2024-12-12,1.600000023841858,1.690000057220459,1.534999966621399,1.6799999475479126,2768200.0,,,,,
2024-12-13,1.7400000095367432,1.7999999523162842,1.4550000429153442,1.600000023841858,9372800.0,,,,,
2024-12-16,1.899999976158142,2.049999952316284,1.5800000429153442,1.690000057220459,8083900.0,,,,,
2024-12-17,1.850000023841858,2.180000066757202,1.8200000524520876,2.049999952316284,2375000.0,,,,,
2024-12-18,1.7100000381469729,2.0,1.6799999475479126,1.8600000143051147,2552500.0,,,,,
2024-12-19,1.600000023841858,1.7899999618530271,1.5800000429153442,1.7200000286102295,2521800.0,,,,,
2024-12-20,1.7100000381469729,1.7300000190734863,1.5299999713897705,1.5800000429153442,2357500.0,,,,,
2024-12-23,1.690000057220459,1.7699999809265137,1.6349999904632568,1.7400000095367432,969000.0,,,,,
2024-12-24,1.690000057220459,1.690000057220459,1.63100004196167,1.659999966621399,427900.0,,,,,
2024-12-26,1.75,1.75,1.6299999952316284,1.659999966621399,1068400.0,,,,,
2024-12-27,1.6799999475479126,1.7949999570846558,1.6299999952316284,1.7599999904632568,1214900.0,,,,,
2024-12-30,1.649999976158142,1.6799999475479126,1.559999942779541,1.649999976158142,1133700.0,,,,,
2024-12-31,1.6200000047683716,1.718000054359436,1.5800000429153442,1.6799999475479126,1002000.0,,,,,
2025-01-02,1.5700000524520874,1.649999976158142,1.5399999618530271,1.6200000047683716,1085500.0,,,,,
2025-01-03,1.6299999952316284,1.659999966621399,1.5449999570846558,1.590000033378601,1148400.0,,,,,
2025-01-06,1.940000057220459,1.9700000286102293,1.690999984741211,1.7000000476837158,3589900.0,,,,,
2025-01-07,1.7899999618530271,1.940000057220459,1.7599999904632568,1.9299999475479128,1806600.0,,,,,
2025-01-08,1.6799999475479126,1.75,1.6100000143051147,1.7400000095367432,1064700.0,,,,,
2025-01-10,1.590000033378601,1.6449999809265137,1.5700000524520874,1.6299999952316284,920800.0,,,,,
2025-01-13,1.5299999713897705,1.559999942779541,1.465000033378601,1.559999942779541,1655300.0,,,,,
2025-01-14,1.559999942779541,1.600000023841858,1.5199999809265137,1.5800000429153442,760600.0,,,,,
2025-01-15,1.6799999475479126,1.6799999475479126,1.600000023841858,1.6200000047683716,727700.0,,,,,
2025-01-16,1.6699999570846558,1.6749999523162842,1.6150000095367432,1.659999966621399,883900.0,,,,,
2025-01-17,1.659999966621399,1.7350000143051147,1.5950000286102295,1.7100000381469729,2975900.0,,,,,
2025-01-21,1.6699999570846558,1.7050000429153442,1.6200000047683716,1.6699999570846558,776900.0,,,,,
2025-01-22,1.6100000143051147,1.6799999475479126,1.600000023841858,1.659999966621399,1533800.0,,,,,
2025-01-23,1.7400000095367432,1.7599999904632568,1.5499999523162842,1.6100000143051147,1123300.0,,,,,
2025-01-24,1.7599999904632568,1.870000004768372,1.7599999904632568,1.7599999904632568,1499400.0,,,,,
