Date,Close,High,Low,Open,Volume,"('Close', 'SPAI')","('High', 'SPAI')","('Low', 'SPAI')","('Open', 'SPAI')","('Volume', 'SPAI')"
2024-08-28,4.269999980926514,4.889999866485596,4.0,4.0,437700.0,,,,,
2024-08-29,4.139999866485596,4.449999809265137,3.400000095367432,4.260000228881836,197800.0,,,,,
2024-08-30,4.25,4.300000190734863,4.0,4.0,92200.0,,,,,
2024-09-03,4.239999771118164,4.650000095367432,4.0,4.300000190734863,64400.0,,,,,
2024-09-04,4.53000020980835,4.599999904632568,4.199999809265137,4.25,215300.0,,,,,
2024-09-05,3.839999914169312,4.599999904632568,3.7799999713897705,4.409999847412109,279200.0,,,,,
2024-09-06,3.880000114440918,4.150000095367432,3.700999975204468,3.829999923706055,46600.0,,,,,
2024-09-09,3.0799999237060547,4.033999919891357,3.0799999237060547,3.9600000381469727,143400.0,,,,,
2024-09-10,2.934999942779541,3.3499999046325684,2.75,3.2699999809265137,106900.0,,,,,
2024-09-11,2.859999895095825,2.950000047683716,2.752000093460083,2.8399999141693115,16000.0,,,,,
2024-09-12,2.799999952316284,2.950000047683716,2.5,2.861999988555908,19300.0,,,,,
2024-09-13,3.0199999809265137,3.039999961853028,2.859999895095825,2.940000057220459,70500.0,,,,,
2024-09-16,2.8510000705718994,3.0999999046325684,2.711999893188477,2.970000028610229,24900.0,,,,,
2024-09-17,3.150000095367432,3.200000047683716,2.819999933242798,2.838000059127808,63300.0,,,,,
2024-09-18,3.430000066757202,4.199999809265137,3.299999952316284,3.4100000858306885,1173300.0,,,,,
2024-09-19,2.930000066757202,3.450000047683716,2.720000028610229,3.450000047683716,166200.0,,,,,
2024-09-20,3.0190000534057617,3.119999885559082,2.930000066757202,3.039999961853028,49800.0,,,,,
2024-09-23,2.950000047683716,3.0840001106262207,2.880000114440918,3.0299999713897705,60900.0,,,,,
2024-09-24,2.940000057220459,3.062000036239624,2.75,2.9800000190734863,55100.0,,,,,
2024-09-25,2.782999992370605,2.930000066757202,2.734999895095825,2.900000095367432,13500.0,,,,,
2024-09-26,2.8399999141693115,3.950000047683716,2.650000095367432,3.380000114440918,3438200.0,,,,,
2024-09-27,2.859999895095825,3.0,2.7100000381469727,2.8499999046325684,109200.0,,,,,
2024-09-30,2.890000104904175,2.930000066757202,2.720000028610229,2.75,48400.0,,,,,
2024-10-01,2.7300000190734863,2.890000104904175,2.720000028610229,2.869999885559082,42100.0,,,,,
2024-10-02,2.720000028610229,2.799999952316284,2.6700000762939453,2.7699999809265137,18400.0,,,,,
2024-10-03,2.5999999046325684,2.720000028610229,2.549999952316284,2.720000028610229,43900.0,,,,,
2024-10-04,1.9299999475479128,2.619999885559082,1.7999999523162842,2.619999885559082,238900.0,,,,,
2024-10-07,2.3399999141693115,2.700000047683716,2.049999952316284,2.2300000190734863,253000.0,,,,,
2024-10-08,2.940000057220459,3.0899999141693115,2.440000057220459,2.549999952316284,978600.0,,,,,
2024-10-09,2.4600000381469727,2.700000047683716,2.3499999046325684,2.700000047683716,110200.0,,,,,
2024-10-10,2.4800000190734863,2.619999885559082,2.351999998092652,2.440000057220459,67900.0,,,,,
2024-10-11,2.4100000858306885,2.6010000705718994,2.3299999237060547,2.549999952316284,80100.0,,,,,
2024-10-14,2.3329999446868896,2.5350000858306885,2.234999895095825,2.5,165800.0,,,,,
2024-10-15,2.319999933242798,2.380000114440918,2.25,2.2699999809265137,29100.0,,,,,
2024-10-16,2.3399999141693115,2.400000095367432,2.252000093460083,2.309999942779541,70200.0,,,,,
2024-10-17,2.490000009536743,2.680000066757202,2.400000095367432,2.5299999713897705,136000.0,,,,,
2024-10-18,2.369999885559082,2.5199999809265137,2.246999979019165,2.430000066757202,24300.0,,,,,
2024-10-21,2.299999952316284,2.390000104904175,2.25,2.369999885559082,30000.0,,,,,
2024-10-22,2.059999942779541,2.319999933242798,2.059999942779541,2.319999933242798,56800.0,,,,,
2024-10-23,1.950000047683716,2.259999990463257,1.870000004768372,2.140000104904175,106300.0,,,,,
2024-10-24,1.940000057220459,2.200000047683716,1.909999966621399,2.200000047683716,31700.0,,,,,
2024-10-25,1.870000004768372,2.0,1.840000033378601,1.8899999856948853,104100.0,,,,,
2024-10-28,2.2100000381469727,2.3399999141693115,1.9800000190734863,1.9800000190734863,211700.0,,,,,
2024-10-29,2.369999885559082,2.430000066757202,2.150000095367432,2.289999961853028,336400.0,,,,,
2024-10-30,2.180000066757202,2.3350000381469727,2.0,2.3299999237060547,79300.0,,,,,
2024-10-31,2.25,2.369999885559082,2.1600000858306885,2.1600000858306885,30800.0,,,,,
2024-11-01,2.299999952316284,2.3299999237060547,2.150000095367432,2.190000057220459,58400.0,,,,,
2024-11-04,2.0999999046325684,2.289999961853028,2.0899999141693115,2.240000009536743,26700.0,,,,,
2024-11-05,2.0840001106262207,2.200000047683716,2.0,2.066999912261963,45900.0,,,,,
2024-11-06,1.9850000143051147,2.13700008392334,1.9600000381469729,2.0299999713897705,21900.0,,,,,
2024-11-07,2.119999885559082,2.150000095367432,1.975000023841858,2.150000095367432,59600.0,,,,,
2024-11-08,2.140000104904175,2.150000095367432,2.009999990463257,2.049999952316284,30800.0,,,,,
2024-11-11,2.140000104904175,2.240000009536743,2.0199999809265137,2.025000095367432,15900.0,,,,,
2024-11-12,2.0999999046325684,2.220000028610229,1.9700000286102293,2.1600000858306885,22600.0,,,,,
2024-11-13,2.065000057220459,2.177000045776367,2.009999990463257,2.009999990463257,14800.0,,,,,
2024-11-14,2.009999990463257,2.130000114440918,1.9800000190734863,2.130000114440918,24500.0,,,,,
2024-11-15,1.9800000190734863,2.124000072479248,1.909999966621399,2.009999990463257,15300.0,,,,,
2024-11-18,1.7599999904632568,1.9900000095367432,1.555999994277954,1.9900000095367432,46100.0,,,,,
2024-11-19,2.299999952316284,2.484999895095825,1.8899999856948853,2.0,13075800.0,,,,,
2024-11-20,3.200000047683716,3.609999895095825,2.7100000381469727,2.880000114440918,38066600.0,,,,,
2024-11-21,4.46999979019165,6.5,4.099999904632568,6.177000045776367,43341900.0,,,,,
2024-11-22,4.570000171661377,4.659999847412109,3.7799999713897705,4.400000095367432,1353400.0,,,,,
2024-11-25,4.590000152587891,5.239999771118164,4.110000133514404,4.909999847412109,1300200.0,,,,,
2024-11-26,4.039999961853027,4.599999904632568,3.910000085830689,4.420000076293945,355600.0,,,,,
2024-11-27,3.9600000381469727,4.480000019073486,3.819999933242798,4.039999961853027,239100.0,,,,,
2024-11-29,4.340000152587891,4.409999847412109,3.950000047683716,3.950000047683716,369500.0,,,,,
2024-12-02,4.820000171661377,5.579999923706055,4.650000095367432,4.889999866485596,4653100.0,,,,,
2024-12-03,4.630000114440918,4.900000095367432,4.239999771118164,4.820000171661377,403100.0,,,,,
2024-12-04,4.550000190734863,4.679999828338623,4.25,4.619999885559082,269500.0,,,,,
2024-12-05,4.019999980926514,4.78000020980835,3.822000026702881,4.400000095367432,355100.0,,,,,
2024-12-06,3.9800000190734863,4.23799991607666,3.930000066757202,3.950000047683716,177800.0,,,,,
2024-12-09,3.609999895095825,4.203999996185303,3.5,3.9700000286102295,290300.0,,,,,
2024-12-10,3.670000076293945,3.92300009727478,3.5799999237060547,3.740000009536743,185100.0,,,,,
2024-12-11,3.4600000381469727,3.880000114440918,3.450000047683716,3.700000047683716,146100.0,,,,,
2024-12-12,3.240000009536743,3.670000076293945,3.200000047683716,3.450000047683716,1084500.0,,,,,
2024-12-13,4.460000038146973,4.590000152587891,3.2100000381469727,3.240000009536743,933000.0,,,,,
2024-12-16,4.170000076293945,4.5920000076293945,4.0,4.460000038146973,421400.0,,,,,
2024-12-17,3.7899999618530273,4.179999828338623,3.619999885559082,4.110000133514404,295900.0,,,,,
2024-12-18,3.650000095367432,3.9800000190734863,3.549999952316284,3.799999952316284,167400.0,,,,,
2024-12-19,3.400000095367432,3.766000032424927,3.299999952316284,3.700000047683716,163600.0,,,,,
2024-12-20,3.759999990463257,3.990000009536743,3.450000047683716,3.9700000286102295,754000.0,,,,,
2024-12-23,3.759999990463257,3.930000066757202,3.5299999713897705,3.759999990463257,147100.0,,,,,
2024-12-24,3.7799999713897705,3.845999956130981,3.549999952316284,3.609999895095825,65100.0,,,,,
2024-12-26,4.429999828338623,4.508999824523926,3.724999904632568,3.799999952316284,474200.0,,,,,
2024-12-27,4.480000019073486,4.800000190734863,4.21999979019165,4.590000152587891,500500.0,,,,,
2024-12-30,4.449999809265137,4.623000144958496,4.050000190734863,4.590000152587891,1331200.0,,,,,
2024-12-31,3.829999923706055,4.409999847412109,3.569999933242798,4.389999866485596,276500.0,,,,,
2025-01-02,3.900000095367432,4.050000190734863,3.829999923706055,3.930000066757202,165800.0,,,,,
2025-01-03,3.7300000190734863,4.0,3.619999885559082,4.0,171100.0,,,,,
2025-01-06,4.53000020980835,4.690000057220459,3.7899999618530273,3.799999952316284,569400.0,,,,,
2025-01-07,4.139999866485596,4.442999839782715,4.0,4.420000076293945,206200.0,,,,,
2025-01-08,3.539999961853028,4.03000020980835,3.539999961853028,4.03000020980835,200600.0,,,,,
2025-01-10,3.759999990463257,3.900000095367432,3.200000047683716,3.630000114440918,413400.0,,,,,
2025-01-13,3.450000047683716,3.75,3.384999990463257,3.549999952316284,59400.0,,,,,
2025-01-14,3.309999942779541,3.749000072479248,3.309999942779541,3.440000057220459,106300.0,,,,,
2025-01-15,3.359999895095825,3.660000085830689,3.299999952316284,3.369999885559082,55000.0,,,,,
2025-01-16,3.3399999141693115,3.4800000190734863,3.200000047683716,3.309999942779541,130100.0,,,,,
2025-01-17,3.5799999237060547,3.690000057220459,3.3299999237060547,3.3399999141693115,148900.0,,,,,
2025-01-21,3.430000066757202,3.5799999237060547,3.299999952316284,3.509999990463257,80100.0,,,,,
2025-01-22,3.7799999713897705,3.839999914169312,3.4100000858306885,3.4100000858306885,122700.0,,,,,
2025-01-23,3.509999990463257,3.759999990463257,3.5,3.759999990463257,108500.0,,,,,
2025-01-24,3.400000095367432,3.5899999141693115,3.309999942779541,3.470000028610229,49600.0,,,,,
2025-01-27,2.869999885559082,3.470000028610229,2.657000064849853,3.289999961853028,98600.0,,,,,
2025-01-28,2.9800000190734863,3.118000030517578,2.8399999141693115,2.8399999141693115,57100.0,,,,,
2025-01-29,2.799999952316284,3.0999999046325684,2.789999961853028,3.0999999046325684,57800.0,,,,,
2025-01-30,2.359999895095825,3.0999999046325684,2.25,2.890000104904175,3336500.0,,,,,
2025-01-31,2.470000028610229,2.539999961853028,2.359999895095825,2.369999885559082,181000.0,,,,,
2025-02-03,2.400000095367432,2.5799999237060547,2.306999921798706,2.509999990463257,101400.0,,,,,
2025-02-04,2.319999933242798,2.5199999809265137,2.200000047683716,2.359999895095825,104800.0,,,,,
2025-02-05,2.450000047683716,2.5799999237060547,2.302000045776367,2.400000095367432,49900.0,,,,,
2025-02-06,2.789999961853028,2.8499999046325684,2.46399998664856,2.5299999713897705,176800.0,,,,,
2025-02-07,2.6600000858306885,2.8499999046325684,2.619999885559082,2.75,34700.0,,,,,
2025-02-10,2.609999895095825,2.7699999809265137,2.500999927520752,2.690000057220459,64600.0,,,,,
2025-02-11,2.549999952316284,2.740000009536743,2.4800000190734863,2.5999999046325684,51400.0,,,,,
2025-02-12,2.569999933242798,2.746000051498413,2.470000028610229,2.5299999713897705,67300.0,,,,,
2025-02-13,4.260000228881836,4.260000228881836,2.6449999809265137,2.690000057220459,1387200.0,,,,,
2025-02-14,4.059999942779541,4.300000190734863,3.299999952316284,4.090000152587891,294000.0,,,,,
2025-02-18,3.7899999618530273,4.5,3.7799999713897705,4.099999904632568,243900.0,,,,,
2025-02-19,4.070000171661377,4.489999771118164,3.900000095367432,3.900000095367432,238700.0,,,,,
2025-02-20,3.849999904632568,4.158999919891357,3.400000095367432,4.090000152587891,192400.0,,,,,
2025-02-21,4.019999980926514,4.199999809265137,3.7200000286102295,3.869999885559082,80200.0,,,,,
2025-02-24,3.7200000286102295,4.065000057220459,3.690000057220459,4.039999961853027,60800.0,,,,,
2025-02-25,3.569999933242798,3.946000099182129,3.4100000858306885,3.700000047683716,71600.0,,,,,
2025-02-26,4.0,4.119999885559082,3.5999999046325684,3.670000076293945,74500.0,,,,,
2025-02-27,3.900000095367432,4.139999866485596,3.630000114440918,3.921999931335449,58900.0,,,,,
2025-02-28,3.880000114440918,4.039999961853027,3.8010001182556152,4.039999961853027,53800.0,,,,,
2025-03-03,3.7300000190734863,4.059999942779541,3.5,4.050000190734863,92800.0,,,,,
2025-03-04,3.630000114440918,3.7300000190734863,3.0,3.5999999046325684,114900.0,,,,,
2025-03-05,3.5299999713897705,3.674000024795532,3.309999942779541,3.559999942779541,36300.0,,,,,
2025-03-06,3.299999952316284,3.640000104904175,3.220000028610229,3.447999954223633,42900.0,,,,,
2025-03-07,3.2699999809265137,3.525000095367432,3.200000047683716,3.380000114440918,75600.0,,,,,
2025-03-10,2.934999942779541,3.36899995803833,2.8499999046325684,3.2100000381469727,54700.0,,,,,
2025-03-11,3.059999942779541,3.140000104904175,2.700000047683716,2.930000066757202,61400.0,,,,,
2025-03-12,3.200000047683716,3.200000047683716,3.009999990463257,3.094000101089477,27000.0,,,,,
2025-03-13,3.25,3.650000095367432,3.0999999046325684,3.359999895095825,60400.0,,,,,
2025-03-14,3.240000009536743,3.5439999103546143,3.1449999809265137,3.299999952316284,26000.0,,,,,
2025-03-17,3.200000047683716,3.430000066757202,3.0980000495910645,3.200000047683716,37200.0,,,,,
2025-03-18,3.009999990463257,3.240000009536743,2.8499999046325684,3.059999942779541,47300.0,,,,,
2025-03-19,3.069999933242798,3.309999942779541,3.069999933242798,3.2100000381469727,38700.0,,,,,
2025-03-20,2.930000066757202,3.20199990272522,2.880000114440918,3.130000114440918,43300.0,,,,,
2025-03-21,2.9200000762939453,3.180000066757202,2.75,3.180000066757202,47700.0,,,,,
2025-03-24,2.940000057220459,3.140000104904175,2.859999895095825,2.940000057220459,34200.0,,,,,
2025-03-25,2.8499999046325684,3.130000114440918,2.8499999046325684,3.130000114440918,42200.0,,,,,
2025-03-26,2.907999992370605,3.039999961853028,2.859999895095825,2.859999895095825,12300.0,,,,,
