Date,Close,High,Low,Open,Volume,"('Close', 'FITB')","('High', 'FITB')","('Low', 'FITB')","('Open', 'FITB')","('Volume', 'FITB')"
2024-06-03,34.89380645751953,35.78390861812235,34.34459779085611,35.78390861812235,2991000.0,,,,,
2024-06-04,34.249908447265625,35.06425579756278,34.230973328964595,34.41088585037235,2736700.0,,,,,
2024-06-05,34.44876480102539,34.57186113627261,34.17415861527024,34.524516114085706,2147400.0,,,,,
2024-06-06,34.193092346191406,34.6760172813848,34.17415361764751,34.42982103470041,3172300.0,,,,,
2024-06-07,34.212032318115234,34.35406736906679,33.75751365312239,33.81432622862571,3722800.0,,,,,
2024-06-10,33.72910690307617,34.12681302970673,33.27458819563667,33.85220684848487,6917700.0,,,,,
2024-06-11,33.40715408325195,33.72910527029389,32.93369666773106,33.26511902591174,6747600.0,,,,,
2024-06-12,34.13627624511719,34.79911729702292,33.93742501320341,34.13627624511719,6101900.0,,,,,
2024-06-13,33.71963882446289,33.98477383000503,33.388216455341684,33.842738767976115,5479700.0,,,,,
2024-06-14,33.35034942626953,33.67230068977845,33.11362066228339,33.265126926746746,5246600.0,,,,,
2024-06-17,33.75751495361328,33.795388801343485,33.142018872531764,33.34087011884054,3445200.0,,,,,
2024-06-18,34.06999206542969,34.07946323570053,33.64387970806884,33.72910217954101,3356300.0,,,,,
2024-06-20,34.01317596435547,34.230969534805546,33.85220219128456,33.94689222106826,3258100.0,,,,,
2024-06-21,34.145748138427734,34.202560713209834,33.61547456323781,33.94689329011076,6420800.0,,,,,
2024-06-24,34.69495391845703,35.0263762297068,34.117335375364,34.27831275218656,3493300.0,,,,,
2024-06-25,34.00371170043945,34.80858786815434,33.994244141421134,34.600269060010234,3429400.0,,,,,
2024-06-26,34.02265167236328,34.1173417147761,33.72910676137381,33.77645178258022,4340900.0,,,,,
2024-06-27,33.946895599365234,34.10787300064924,33.47343817894344,33.691231771067706,3677400.0,,,,,
2024-06-28,34.89358901977539,35.14221259226387,34.205087360873655,34.22421281226613,8438700.0,,,,,
2024-07-01,34.683204650878906,35.218706222135935,34.5875774161155,34.893580919552385,4369500.0,,,,,
2024-07-02,35.36214828491211,35.40996008742574,34.50152489624665,34.59714850127391,4228000.0,,,,,
2024-07-03,35.1708984375,35.71596102698962,35.084835731380224,35.46733745809184,2439800.0,,,,,
2024-07-05,34.4345817565918,35.209146039058375,34.319832708458165,35.123083341006534,5028400.0,,,,,
2024-07-08,34.644954681396484,34.912703650266266,34.3198293701377,34.59714288664204,2840900.0,,,,,
2024-07-09,34.625831604003906,34.92227058826192,33.63133015469286,34.54933345672187,8486700.0,,,,,
2024-07-10,35.237831115722656,35.276082012987054,34.54933320399519,34.664082247982044,4228100.0,,,,,
2024-07-11,36.58614349365234,36.74870797981576,35.55339482316759,35.79245745449722,5755200.0,,,,,
2024-07-12,36.7965202331543,36.96864562167216,36.20364592148517,36.51920670189704,3626300.0,,,,,
2024-07-15,37.446773529052734,37.80058523135783,37.06427182810207,37.2555226785774,6105700.0,,,,,
2024-07-16,38.46040344238281,38.51777614847527,37.41809005728997,37.58065092162773,4003900.0,,,,,
2024-07-17,39.206275939941406,39.21583684123328,38.05877445116227,38.05877445116227,5029100.0,,,,,
2024-07-18,38.46996307373047,39.598339128506325,38.2404649613257,38.689900284704514,7153100.0,,,,,
2024-07-19,39.19671249389648,39.39752423824877,38.25958372463959,39.06283434985519,7149200.0,,,,,
2024-07-22,39.0723991394043,39.20627363646515,38.4030230062936,39.196712735735,6724500.0,,,,,
2024-07-23,39.45489883422852,39.77046328864047,38.84289902327921,38.94808717474986,4148100.0,,,,,
2024-07-24,39.18714904785156,40.01908604629155,39.148898148477954,39.43577624597347,5007800.0,,,,,
2024-07-25,39.999961853027344,40.42071077756307,39.13933490760617,39.42620934014445,4514100.0,,,,,
2024-07-26,40.42071533203125,40.45896623342802,40.02865271223118,40.0860254165196,2970100.0,,,,,
2024-07-29,40.15296173095703,40.66933424959822,40.07645993690274,40.54502430596948,3363400.0,,,,,
2024-07-30,40.41114807128906,40.83190066280861,40.31552447201998,40.41114807128906,4586900.0,,,,,
2024-07-31,40.48764801025391,41.03271052623938,40.248585375249526,40.344208970128754,4701500.0,,,,,
2024-08-01,38.94808578491211,40.50677525566983,38.70902313930292,40.43027345812778,5610200.0,,,,,
2024-08-02,37.81970977783203,38.08746242122464,36.978208244524446,37.9535842756251,7435300.0,,,,,
2024-08-05,37.513710021972656,37.695396319961525,36.021957795758325,36.91127113187369,6795400.0,,,,,
2024-08-06,37.647586822509766,38.40302570653501,37.29377510571324,37.43721416139636,4597700.0,,,,,
2024-08-07,37.31290435791016,38.72815501709428,37.188590740173005,38.211778741392656,3994100.0,,,,,
2024-08-08,37.92490005493164,38.1544018124679,37.58064924253058,37.70496284652134,2837300.0,,,,,
2024-08-09,37.91533279418945,38.077893623998186,37.67627017543115,37.82927010552422,2903000.0,,,,,
2024-08-12,37.21726989746094,38.73770842777629,37.07383450271051,38.30739859571863,4133300.0,,,,,
2024-08-13,37.69539642333984,37.75277277182308,36.94952213209039,37.42764742603112,2725900.0,,,,,
2024-08-14,37.97270584106445,38.18308211482522,37.64758053061877,37.676270525644576,2905000.0,,,,,
2024-08-15,38.24046325683594,38.96721211080002,38.1639614575731,38.66121220936182,3922100.0,,,,,
2024-08-16,38.900272369384766,38.92895871836812,38.144833565168064,38.24046080812315,4039300.0,,,,,
2024-08-19,39.27321243286133,39.36883603515745,38.90983617808418,38.938526177018296,2935800.0,,,,,
2024-08-20,38.86202239990234,39.24452408524097,38.8237715018072,39.20627318714582,3219500.0,,,,,
2024-08-21,38.900272369384766,39.110648656079626,38.59427248754115,39.08195865928993,2796000.0,,,,,
2024-08-22,39.206275939941406,39.46446404850221,38.823774227746135,38.90027602930786,3305900.0,,,,,
2024-08-23,40.27727508544922,40.62152589223362,39.45489896875462,39.47402441888782,4097700.0,,,,,
2024-08-26,40.10514831542969,40.592838157691226,39.94258746654684,40.47808910860884,3100800.0,,,,,
2024-08-27,39.88521194458008,40.2772745475583,39.751337443242136,40.009525544882415,2651100.0,,,,,
2024-08-28,40.35377502441406,40.78408851304369,39.72264979035943,39.72264979035943,2826200.0,,,,,
2024-08-29,40.34421157836914,40.62152512837597,39.8182744769191,40.47808972678408,2355000.0,,,,,
2024-08-30,40.82233810424805,40.87971445529043,40.27727553666871,40.48765184268412,3351700.0,,,,,
2024-09-03,40.6310920715332,40.90840199007519,40.2964021524826,40.65021387462705,2919000.0,,,,,
2024-09-04,40.258148193359375,40.784088933667874,39.99039919669795,40.61196353644082,3610700.0,,,,,
2024-09-05,39.87565231323242,40.611965741842766,39.722652357145,40.58327574220928,2815900.0,,,,,
2024-09-06,38.90983963012695,40.23903116592987,38.8237769213024,39.923466684304216,3184800.0,,,,,
2024-09-09,39.78002166748047,39.980837056558194,38.96721015406426,39.15846099481113,3701100.0,,,,,
2024-09-10,39.17758560180664,39.86608350677178,38.22133506642688,39.7991462611197,5445700.0,,,,,
2024-09-11,39.321022033691406,39.39752382949271,37.82927349362991,38.52733596518804,5072200.0,,,,,
2024-09-12,39.36883163452149,39.6365842570732,38.88114548083411,39.4070825302869,3986200.0,,,,,
2024-09-13,40.22945785522461,40.45895957804613,39.70352081485769,39.78001895726078,3884400.0,,,,,
2024-09-16,40.52589797973633,40.62152157242684,40.07645906891722,40.248584454005126,3036900.0,,,,,
2024-09-17,40.65021133422852,41.12833663344356,40.46852503373715,40.77452493341026,2795300.0,,,,,
2024-09-18,40.75539779663086,41.47258571576536,40.353774312862605,40.43027246071097,3965700.0,,,,,
2024-09-19,41.73077774047852,41.93158950130341,40.92752704937222,41.40565237389247,3564900.0,,,,,
2024-09-20,41.3482780456543,41.75946245261086,41.16658809487589,41.75946245261086,9004800.0,,,,,
2024-09-23,40.96577453613281,41.73077426203783,40.96577453613281,41.50127616816954,4121300.0,,,,,
2024-09-24,40.94665145874024,41.35783951919491,40.64065155065396,41.07096506133986,2915300.0,,,,,
2024-09-25,40.258148193359375,40.9466497822676,40.210336393642194,40.9466497822676,3813500.0,,,,,
2024-09-26,41.03271484375,41.26221660253744,40.43027591876386,40.73627583194264,5199700.0,,,,,
2024-09-27,41.06139755249024,41.54908737871563,40.9083976094758,41.3960874357012,4417400.0,,,,,
2024-09-30,41.32183456420898,41.447228649425945,40.91671662716645,41.1578571174619,3439800.0,,,,,
2024-10-01,40.37656784057617,41.235027472928046,40.00038923129948,41.235027472928046,3160800.0,,,,,
2024-10-02,40.4923095703125,41.05175725850948,40.22223340608597,40.41514652889568,3152600.0,,,,,
2024-10-03,40.26081466674805,40.56947417534074,39.91357179970337,40.28010266646245,3277400.0,,,,,
2024-10-04,40.608055114746094,41.30254087039213,40.28010391674788,40.95529799256911,3368900.0,,,,,
2024-10-07,40.66592788696289,40.99387906667676,40.318685028499786,40.415143422245926,3222300.0,,,,,
2024-10-08,40.50195693969727,40.92636286301572,40.46337357952875,40.66593070114585,2917400.0,,,,,
2024-10-09,41.11927795410156,41.43758149196031,40.35727311207354,40.54053856238543,3901200.0,,,,,
2024-10-10,41.157859802246094,41.40864798903928,40.89743129370935,40.89743129370935,2938500.0,,,,,
2024-10-11,42.28639602661133,42.382850749787046,41.42793648000718,41.476163841595046,4266200.0,,,,,
2024-10-14,42.74938583374024,42.85548823821329,41.9391536390055,42.18994180948942,2856000.0,,,,,
2024-10-15,43.06768798828125,43.95508312234328,42.64327842024164,43.11591534478263,5339800.0,,,,,
2024-10-16,43.38599395751953,43.81039987023608,43.24131187976945,43.37634995747419,3661600.0,,,,,
