Date,Close,High,Low,Open,Volume,"('Close', 'LAB')","('High', 'LAB')","('Low', 'LAB')","('Open', 'LAB')","('Volume', 'LAB')"
2024-09-23,1.870000004768372,2.0,1.8600000143051147,2.0,1308700.0,,,,,
2024-09-24,1.9700000286102293,1.9800000190734863,1.870000004768372,1.8899999856948853,1558500.0,,,,,
2024-09-25,1.830000042915344,1.9900000095367432,1.8200000524520876,1.9700000286102293,1493100.0,,,,,
2024-09-26,1.899999976158142,1.909999966621399,1.8200000524520876,1.8799999952316284,1581200.0,,,,,
2024-09-27,1.919999957084656,1.950000047683716,1.899999976158142,1.9299999475479128,885400.0,,,,,
2024-09-30,1.9299999475479128,1.950000047683716,1.8600000143051147,1.909999966621399,927800.0,,,,,
2024-10-01,1.8600000143051147,1.919999957084656,1.830000042915344,1.909999966621399,1182200.0,,,,,
2024-10-02,1.8600000143051147,1.8799999952316284,1.7899999618530271,1.8600000143051147,1236300.0,,,,,
2024-10-03,1.809999942779541,1.850000023841858,1.7999999523162842,1.830000042915344,558600.0,,,,,
2024-10-04,1.850000023841858,1.8799999952316284,1.8200000524520876,1.8600000143051147,594900.0,,,,,
2024-10-07,1.8200000524520876,1.870000004768372,1.809999942779541,1.830000042915344,1520000.0,,,,,
2024-10-08,1.7999999523162842,1.870000004768372,1.7799999713897705,1.809999942779541,886400.0,,,,,
2024-10-09,1.7699999809265137,1.7999999523162842,1.7300000190734863,1.7899999618530271,1139600.0,,,,,
2024-10-10,1.7699999809265137,1.7799999713897705,1.690000057220459,1.7400000095367432,1380200.0,,,,,
2024-10-11,1.8899999856948853,1.899999976158142,1.7699999809265137,1.7699999809265137,1428200.0,,,,,
2024-10-14,1.8899999856948853,1.899999976158142,1.7999999523162842,1.850000023841858,922900.0,,,,,
2024-10-15,1.8899999856948853,1.919999957084656,1.8600000143051147,1.870000004768372,963600.0,,,,,
2024-10-16,1.8899999856948853,1.919999957084656,1.850000023841858,1.919999957084656,1105400.0,,,,,
2024-10-17,1.7999999523162842,1.899999976158142,1.7799999713897705,1.8799999952316284,664300.0,,,,,
2024-10-18,1.899999976158142,1.909999966621399,1.7899999618530271,1.7899999618530271,954700.0,,,,,
2024-10-21,1.8799999952316284,1.909999966621399,1.850000023841858,1.899999976158142,849000.0,,,,,
2024-10-22,1.840000033378601,1.899999976158142,1.809999942779541,1.899999976158142,982300.0,,,,,
2024-10-23,1.7799999713897705,1.850000023841858,1.7799999713897705,1.809999942779541,2419000.0,,,,,
2024-10-24,1.7300000190734863,1.840000033378601,1.7200000286102295,1.8200000524520876,913400.0,,,,,
2024-10-25,1.6799999475479126,1.7400000095367432,1.659999966621399,1.7400000095367432,1545400.0,,,,,
2024-10-28,1.7000000476837158,1.7599999904632568,1.6699999570846558,1.7000000476837158,2592200.0,,,,,
2024-10-29,1.75,1.8200000524520876,1.690000057220459,1.7000000476837158,3935900.0,,,,,
2024-10-30,1.8799999952316284,1.919999957084656,1.7200000286102295,1.7400000095367432,5510300.0,,,,,
2024-10-31,1.9600000381469729,2.259999990463257,1.9299999475479128,1.9800000190734863,4634800.0,,,,,
2024-11-01,1.9900000095367432,2.119999885559082,1.9600000381469729,1.9600000381469729,2514000.0,,,,,
2024-11-04,2.0999999046325684,2.109999895095825,1.9900000095367432,2.0,2572900.0,,,,,
2024-11-05,2.109999895095825,2.2300000190734863,2.059999942779541,2.0799999237060547,3576400.0,,,,,
2024-11-06,2.259999990463257,2.2699999809265137,2.0999999046325684,2.240000009536743,3325200.0,,,,,
2024-11-07,2.180000066757202,2.319999933242798,2.1600000858306885,2.25,2319600.0,,,,,
2024-11-08,2.150000095367432,2.2100000381469727,2.119999885559082,2.180000066757202,1459300.0,,,,,
2024-11-11,2.2300000190734863,2.259999990463257,2.130000114440918,2.2100000381469727,1620500.0,,,,,
2024-11-12,2.049999952316284,2.220000028610229,2.0299999713897705,2.200000047683716,3183700.0,,,,,
2024-11-13,1.840000033378601,2.0999999046325684,1.840000033378601,2.069999933242798,2205100.0,,,,,
2024-11-14,1.7000000476837158,1.840000033378601,1.6699999570846558,1.809999942779541,1985700.0,,,,,
2024-11-15,1.5800000429153442,1.7300000190734863,1.5700000524520874,1.7200000286102295,2355300.0,,,,,
2024-11-18,1.5,1.5800000429153442,1.4800000190734863,1.5700000524520874,2360100.0,,,,,
2024-11-19,1.5099999904632568,1.559999942779541,1.4600000381469729,1.4900000095367432,3307400.0,,,,,
2024-11-20,1.6100000143051147,1.690000057220459,1.4800000190734863,1.5099999904632568,3163800.0,,,,,
2024-11-21,1.6200000047683716,1.6699999570846558,1.559999942779541,1.6200000047683716,1958000.0,,,,,
2024-11-22,1.600000023841858,1.6699999570846558,1.5800000429153442,1.649999976158142,1423900.0,,,,,
2024-11-25,1.6200000047683716,1.649999976158142,1.590000033378601,1.6299999952316284,1614300.0,,,,,
2024-11-26,1.7100000381469729,1.7200000286102295,1.5800000429153442,1.6100000143051147,2129000.0,,,,,
2024-11-27,1.8200000524520876,1.870000004768372,1.7200000286102295,1.7200000286102295,1719200.0,,,,,
2024-11-29,1.840000033378601,1.8600000143051147,1.7999999523162842,1.8200000524520876,906000.0,,,,,
2024-12-02,1.940000057220459,1.9600000381469729,1.7799999713897705,1.8200000524520876,1534400.0,,,,,
2024-12-03,1.830000042915344,1.950000047683716,1.8200000524520876,1.9299999475479128,1860400.0,,,,,
2024-12-04,1.850000023841858,1.8799999952316284,1.7599999904632568,1.8200000524520876,1179100.0,,,,,
2024-12-05,1.7599999904632568,1.850000023841858,1.7599999904632568,1.830000042915344,979000.0,,,,,
2024-12-06,1.8200000524520876,1.840000033378601,1.7300000190734863,1.7699999809265137,872800.0,,,,,
2024-12-09,1.9299999475479128,1.9900000095367432,1.75,1.8200000524520876,2014300.0,,,,,
2024-12-10,2.0199999809265137,2.059999942779541,1.8899999856948853,1.899999976158142,1697600.0,,,,,
2024-12-11,1.940000057220459,2.069999933242798,1.870000004768372,2.069999933242798,1037400.0,,,,,
2024-12-12,1.919999957084656,2.0,1.919999957084656,1.9700000286102293,799700.0,,,,,
2024-12-13,1.909999966621399,1.919999957084656,1.8200000524520876,1.899999976158142,1368300.0,,,,,
2024-12-16,2.140000104904175,2.1700000762939453,1.8799999952316284,1.899999976158142,1540500.0,,,,,
2024-12-17,2.2100000381469727,2.25,2.0899999141693115,2.140000104904175,2680800.0,,,,,
2024-12-18,1.9900000095367432,2.25,1.9800000190734863,2.200000047683716,1255000.0,,,,,
2024-12-19,1.9900000095367432,2.009999990463257,1.9299999475479128,1.9900000095367432,806100.0,,,,,
2024-12-20,2.0,2.049999952316284,1.899999976158142,1.940000057220459,4657100.0,,,,,
2024-12-23,1.870000004768372,2.0,1.830000042915344,2.0,1376800.0,,,,,
2024-12-24,1.830000042915344,1.8799999952316284,1.7999999523162842,1.8799999952316284,309900.0,,,,,
2024-12-26,1.899999976158142,1.909999966621399,1.7699999809265137,1.8200000524520876,648400.0,,,,,
2024-12-27,1.8200000524520876,1.8799999952316284,1.7300000190734863,1.8799999952316284,1183700.0,,,,,
2024-12-30,1.7699999809265137,1.8200000524520876,1.7400000095367432,1.7999999523162842,842300.0,,,,,
2024-12-31,1.75,1.7999999523162842,1.7100000381469729,1.7699999809265137,931400.0,,,,,
2025-01-02,1.75,1.7999999523162842,1.7100000381469729,1.7699999809265137,1301100.0,,,,,
2025-01-03,1.8200000524520876,1.850000023841858,1.7200000286102295,1.75,685600.0,,,,,
2025-01-06,1.7699999809265137,1.830000042915344,1.75,1.8200000524520876,940300.0,,,,,
2025-01-07,1.7599999904632568,1.840000033378601,1.7200000286102295,1.7699999809265137,1269300.0,,,,,
2025-01-08,1.75,1.7799999713897705,1.690000057220459,1.75,1500900.0,,,,,
2025-01-10,1.6299999952316284,1.690000057220459,1.590000033378601,1.690000057220459,1530700.0,,,,,
2025-01-13,2.059999942779541,2.140000104904175,1.7000000476837158,1.850000023841858,5449500.0,,,,,
2025-01-14,2.009999990463257,2.049999952316284,1.9299999475479128,2.049999952316284,2064000.0,,,,,
2025-01-15,2.0199999809265137,2.140000104904175,1.9800000190734863,2.039999961853028,1912400.0,,,,,
2025-01-16,1.7300000190734863,2.049999952316284,1.6699999570846558,2.0,3446100.0,,,,,
2025-01-17,1.7699999809265137,1.7899999618530271,1.690000057220459,1.7400000095367432,2327900.0,,,,,
2025-01-21,1.8799999952316284,1.8899999856948853,1.7300000190734863,1.7799999713897705,1612200.0,,,,,
2025-01-22,1.830000042915344,1.8899999856948853,1.8200000524520876,1.8200000524520876,1172900.0,,,,,
2025-01-23,1.659999966621399,1.809999942779541,1.649999976158142,1.7999999523162842,1214800.0,,,,,
2025-01-24,1.649999976158142,1.6799999475479126,1.600000023841858,1.649999976158142,1241800.0,,,,,
2025-01-27,1.5700000524520874,1.659999966621399,1.5499999523162842,1.6200000047683716,2522300.0,,,,,
2025-01-28,1.649999976158142,1.6799999475479126,1.5499999523162842,1.5700000524520874,1860500.0,,,,,
2025-01-29,1.5800000429153442,1.649999976158142,1.5499999523162842,1.649999976158142,1484600.0,,,,,
2025-01-30,1.6100000143051147,1.6699999570846558,1.5800000429153442,1.5800000429153442,1324400.0,,,,,
2025-01-31,1.5499999523162842,1.659999966621399,1.5499999523162842,1.6299999952316284,1678700.0,,,,,
2025-02-03,1.4700000286102295,1.5700000524520874,1.440000057220459,1.5499999523162842,2404400.0,,,,,
2025-02-04,1.4600000381469729,1.5099999904632568,1.4299999475479126,1.4500000476837158,3160800.0,,,,,
2025-02-05,1.5099999904632568,1.5399999618530271,1.4500000476837158,1.4500000476837158,1152000.0,,,,,
2025-02-06,1.4199999570846558,1.559999942779541,1.4199999570846558,1.5099999904632568,1733700.0,,,,,
2025-02-07,1.3799999952316284,1.4600000381469729,1.350000023841858,1.440000057220459,1964800.0,,,,,
2025-02-10,1.309999942779541,1.3799999952316284,1.2799999713897705,1.3600000143051147,2561800.0,,,,,
2025-02-11,1.309999942779541,1.309999942779541,1.1699999570846558,1.309999942779541,3061700.0,,,,,
2025-02-12,1.3600000143051147,1.3600000143051147,1.2899999618530271,1.2999999523162842,1291300.0,,,,,
2025-02-13,1.3300000429153442,1.3700000047683716,1.2999999523162842,1.340000033378601,1495200.0,,,,,
2025-02-14,1.409999966621399,1.440000057220459,1.340000033378601,1.340000033378601,1255200.0,,,,,
2025-02-18,1.399999976158142,1.5099999904632568,1.3700000047683716,1.440000057220459,1886000.0,,,,,
2025-02-19,1.3899999856948853,1.4299999475479126,1.3600000143051147,1.399999976158142,1023000.0,,,,,
2025-02-20,1.350000023841858,1.399999976158142,1.3300000429153442,1.3799999952316284,2244600.0,,,,,
2025-02-21,1.2999999523162842,1.3899999856948853,1.2999999523162842,1.3799999952316284,1076600.0,,,,,
2025-02-24,1.3300000429153442,1.350000023841858,1.2599999904632568,1.2999999523162842,1350100.0,,,,,
2025-02-25,1.2599999904632568,1.3600000143051147,1.2599999904632568,1.340000033378601,1882400.0,,,,,
2025-02-26,1.1699999570846558,1.2699999809265137,1.159999966621399,1.25,3190300.0,,,,,
2025-02-27,1.0499999523162842,1.2000000476837158,1.0,1.100000023841858,4704600.0,,,,,
2025-02-28,1.0700000524520874,1.1100000143051147,1.0,1.0700000524520874,8068100.0,,,,,
2025-03-03,1.0099999904632568,1.1100000143051147,0.9900000095367432,1.0499999523162842,3200900.0,,,,,
2025-03-04,1.059999942779541,1.090000033378601,1.0,1.0,2887200.0,,,,,
2025-03-05,1.2000000476837158,1.2100000381469729,1.090000033378601,1.149999976158142,2015000.0,,,,,
2025-03-06,1.1299999952316284,1.2300000190734863,1.100000023841858,1.1799999475479126,1894200.0,,,,,
2025-03-07,1.159999966621399,1.1699999570846558,1.100000023841858,1.1299999952316284,3714200.0,,,,,
2025-03-10,1.0800000429153442,1.159999966621399,1.059999942779541,1.159999966621399,1496700.0,,,,,
2025-03-11,1.1399999856948853,1.159999966621399,1.059999942779541,1.090000033378601,1465300.0,,,,,
2025-03-12,1.149999976158142,1.1799999475479126,1.100000023841858,1.149999976158142,1658200.0,,,,,
2025-03-13,1.100000023841858,1.1699999570846558,1.090000033378601,1.159999966621399,1170500.0,,,,,
2025-03-14,1.1399999856948853,1.159999966621399,1.100000023841858,1.1299999952316284,854200.0,,,,,
2025-03-17,1.1699999570846558,1.1799999475479126,1.1200000047683716,1.1399999856948853,1689600.0,,,,,
2025-03-18,1.159999966621399,1.1699999570846558,1.1100000143051147,1.1699999570846558,1393900.0,,,,,
2025-03-19,1.1799999475479126,1.2100000381469729,1.149999976158142,1.149999976158142,1333900.0,,,,,
2025-03-20,1.159999966621399,1.190000057220459,1.149999976158142,1.159999966621399,911700.0,,,,,
2025-03-21,1.2100000381469729,1.2200000286102295,1.1399999856948853,1.159999966621399,2258500.0,,,,,
2025-03-24,1.149999976158142,1.2599999904632568,1.1399999856948853,1.2300000190734863,1097000.0,,,,,
2025-03-25,1.159999966621399,1.1799999475479126,1.1100000143051147,1.149999976158142,1120300.0,,,,,
2025-03-26,1.190000057220459,1.2000000476837158,1.149999976158142,1.159999966621399,998400.0,,,,,
2025-03-27,1.1399999856948853,1.2100000381469729,1.1299999952316284,1.190000057220459,1155200.0,,,,,
2025-03-28,1.1399999856948853,1.1399999856948853,1.0700000524520874,1.1299999952316284,1232300.0,,,,,
2025-03-31,1.0800000429153442,1.1299999952316284,1.0499999523162842,1.1200000047683716,1341400.0,,,,,
2025-04-01,1.090000033378601,1.1699999570846558,1.059999942779541,1.0700000524520874,1175200.0,,,,,
2025-04-02,1.1799999475479126,1.190000057220459,1.059999942779541,1.059999942779541,1284900.0,,,,,
2025-04-03,1.0700000524520874,1.1200000047683716,1.0700000524520874,1.0800000429153442,1709600.0,,,,,
2025-04-04,1.0700000524520874,1.0700000524520874,1.0,1.0499999523162842,1885300.0,,,,,
2025-04-07,1.100000023841858,1.149999976158142,0.9700000286102296,1.0,1973500.0,,,,,
2025-04-08,1.0299999713897705,1.100000023841858,1.0,1.100000023841858,1677800.0,,,,,
2025-04-09,1.159999966621399,1.190000057220459,0.9900000095367432,1.0,1754500.0,,,,,
2025-04-10,1.100000023841858,1.1200000047683716,1.0199999809265137,1.1100000143051147,1538400.0,,,,,
2025-04-11,1.149999976158142,1.159999966621399,1.059999942779541,1.090000033378601,1071800.0,,,,,
2025-04-14,1.149999976158142,1.1799999475479126,1.100000023841858,1.1799999475479126,739400.0,,,,,
2025-04-15,1.149999976158142,1.159999966621399,1.1100000143051147,1.149999976158142,889800.0,,,,,
2025-04-16,1.1299999952316284,1.149999976158142,1.100000023841858,1.1399999856948853,726200.0,,,,,
2025-04-17,1.159999966621399,1.1699999570846558,1.100000023841858,1.1299999952316284,693300.0,,,,,
2025-04-21,1.190000057220459,1.2100000381469729,1.1200000047683716,1.149999976158142,1088300.0,,,,,
2025-04-22,1.2699999809265137,1.2699999809265137,1.2100000381469729,1.2100000381469729,1011900.0,,,,,
2025-04-23,1.2400000095367432,1.3300000429153442,1.2300000190734863,1.2699999809265137,958200.0,,,,,
2025-04-24,1.2300000190734863,1.25,1.2000000476837158,1.2400000095367432,443200.0,,,,,
2025-04-25,1.159999966621399,1.2599999904632568,1.1299999952316284,1.2599999904632568,710700.0,,,,,
2025-04-28,1.1799999475479126,1.190000057220459,1.1200000047683716,1.1399999856948853,627800.0,,,,,
2025-04-29,1.159999966621399,1.2000000476837158,1.1399999856948853,1.1699999570846558,717700.0,,,,,
2025-04-30,1.1100000143051147,1.149999976158142,1.100000023841858,1.149999976158142,911300.0,,,,,
2025-05-01,1.1100000143051147,1.1200000047683716,1.0499999523162842,1.1200000047683716,687100.0,,,,,
2025-05-02,1.2000000476837158,1.2100000381469729,1.1100000143051147,1.1299999952316284,785900.0,,,,,
2025-05-05,1.149999976158142,1.2200000286102295,1.1399999856948853,1.2000000476837158,894900.0,,,,,
2025-05-06,1.059999942779541,1.149999976158142,1.0499999523162842,1.1100000143051147,1795500.0,,,,,
2025-05-07,1.0199999809265137,1.2100000381469729,0.949999988079071,1.1299999952316284,2520000.0,,,,,
2025-05-08,1.1200000047683716,1.159999966621399,1.0,1.0199999809265137,1191300.0,,,,,
2025-05-09,1.0700000524520874,1.1399999856948853,1.059999942779541,1.1100000143051147,592500.0,,,,,
2025-05-12,1.159999966621399,1.190000057220459,1.1200000047683716,1.1399999856948853,899700.0,,,,,
2025-05-13,1.1399999856948853,1.190000057220459,1.1299999952316284,1.190000057220459,635700.0,,,,,
2025-05-14,1.0700000524520874,1.159999966621399,1.0499999523162842,1.159999966621399,1476200.0,,,,,
2025-05-15,1.0499999523162842,1.0800000429153442,1.0,1.0800000429153442,5811000.0,,,,,
2025-05-16,1.0800000429153442,1.1200000047683716,1.0399999618530271,1.0399999618530271,1628200.0,,,,,
2025-05-19,1.0499999523162842,1.0800000429153442,1.0399999618530271,1.059999942779541,896300.0,,,,,
2025-05-20,1.0499999523162842,1.090000033378601,1.0299999713897705,1.0299999713897705,1296700.0,,,,,
2025-05-21,1.0399999618530271,1.0499999523162842,1.0099999904632568,1.0299999713897705,1368800.0,,,,,
2025-05-22,0.949999988079071,1.0299999713897705,0.9399999976158142,1.0199999809265137,2096800.0,,,,,
2025-05-23,0.9200000166893004,0.9800000190734864,0.9200000166893004,0.9700000286102296,2591700.0,,,,,
2025-05-27,1.0299999713897705,1.0800000429153442,0.9200000166893004,0.9300000071525574,2154600.0,,,,,
2025-05-28,1.090000033378601,1.100000023841858,1.0099999904632568,1.0199999809265137,2104200.0,,,,,
2025-05-29,1.059999942779541,1.100000023841858,1.0299999713897705,1.090000033378601,869000.0,,,,,
2025-05-30,1.0099999904632568,1.0700000524520874,1.0099999904632568,1.0399999618530271,1146700.0,,,,,
2025-06-02,1.0499999523162842,1.090000033378601,1.0,1.0,1566300.0,,,,,
2025-06-03,1.0700000524520874,1.100000023841858,1.0299999713897705,1.0499999523162842,1012200.0,,,,,
2025-06-04,1.0800000429153442,1.100000023841858,1.0499999523162842,1.0700000524520874,757200.0,,,,,
2025-06-05,0.9900000095367432,1.0700000524520874,0.9800000190734864,1.0700000524520874,1043800.0,,,,,
2025-06-06,1.059999942779541,1.100000023841858,1.0,1.0099999904632568,1095900.0,,,,,
2025-06-09,1.0800000429153442,1.090000033378601,1.0299999713897705,1.0700000524520874,1170900.0,,,,,
2025-06-10,1.0800000429153442,1.1299999952316284,1.059999942779541,1.0700000524520874,1045000.0,,,,,
2025-06-11,1.0800000429153442,1.1200000047683716,1.0700000524520874,1.090000033378601,515000.0,,,,,
2025-06-12,1.0499999523162842,1.090000033378601,1.0499999523162842,1.0499999523162842,498600.0,,,,,
2025-06-13,1.0499999523162842,1.100000023841858,1.0299999713897705,1.0700000524520874,921700.0,,,,,
2025-06-16,1.100000023841858,1.100000023841858,1.0399999618530271,1.0700000524520874,723600.0,,,,,
2025-06-17,1.0199999809265137,1.100000023841858,1.0199999809265137,1.0800000429153442,790200.0,,,,,
2025-06-18,1.090000033378601,1.1200000047683716,1.0299999713897705,1.0399999618530271,1568400.0,,,,,
2025-06-20,1.0499999523162842,1.1100000143051147,1.0399999618530271,1.100000023841858,2130100.0,,,,,
2025-06-23,1.2300000190734863,1.590000033378601,1.2000000476837158,1.2000000476837158,20731600.0,,,,,
2025-06-24,1.2200000286102295,1.2699999809265137,1.1699999570846558,1.2100000381469729,3716300.0,,,,,
2025-06-25,1.25,1.309999942779541,1.2200000286102295,1.2200000286102295,3845500.0,,,,,
2025-06-26,1.2699999809265137,1.2899999618530271,1.190000057220459,1.2400000095367432,1805200.0,,,,,
2025-06-27,1.190000057220459,1.2699999809265137,1.1699999570846558,1.25,3947900.0,,,,,
2025-06-30,1.2000000476837158,1.2400000095367432,1.159999966621399,1.1799999475479126,1853600.0,,,,,
