Date,Close,High,Low,Open,Volume,"('Close', 'GSAT')","('High', 'GSAT')","('Low', 'GSAT')","('Open', 'GSAT')","('Volume', 'GSAT')"
2024-07-19,17.700000762939453,18.149999618530277,17.700000762939453,18.0,173373.0,,,,,
2024-07-22,18.299999237060547,18.299999237060547,17.549999237060547,18.0,292867.0,,,,,
2024-07-23,18.899999618530277,19.049999237060547,18.149999618530277,18.149999618530277,213013.0,,,,,
2024-07-24,17.850000381469727,18.899999618530277,17.850000381469727,18.75,232133.0,,,,,
2024-07-25,18.450000762939453,18.75,17.850000381469727,17.850000381469727,239320.0,,,,,
2024-07-26,18.75,18.899999618530277,18.0,18.600000381469727,160507.0,,,,,
2024-07-29,17.850000381469727,18.600000381469727,17.850000381469727,18.299999237060547,190240.0,,,,,
2024-07-30,18.0,18.299999237060547,17.25,17.700000762939453,205447.0,,,,,
2024-07-31,18.149999618530277,18.899999618530277,17.850000381469727,18.0,310107.0,,,,,
2024-08-01,17.100000381469727,18.600000381469727,16.950000762939453,18.600000381469727,338033.0,,,,,
2024-08-02,16.5,17.100000381469727,16.5,16.649999618530273,211453.0,,,,,
2024-08-05,16.200000762939453,16.649999618530273,15.449999809265137,15.75,285527.0,,,,,
2024-08-06,16.350000381469727,16.799999237060547,16.200000762939453,16.5,181393.0,,,,,
2024-08-07,16.350000381469727,17.399999618530273,16.350000381469727,16.799999237060547,220680.0,,,,,
2024-08-08,18.0,18.149999618530277,16.649999618530273,16.950000762939453,312813.0,,,,,
2024-08-09,17.549999237060547,18.149999618530277,17.25,18.0,269120.0,,,,,
2024-08-12,17.850000381469727,18.0,17.399999618530273,17.700000762939453,212027.0,,,,,
2024-08-13,18.149999618530277,18.149999618530277,17.850000381469727,18.0,185847.0,,,,,
2024-08-14,18.149999618530277,18.299999237060547,17.850000381469727,18.0,149547.0,,,,,
2024-08-15,18.75,19.200000762939453,18.0,18.299999237060547,343800.0,,,,,
2024-08-16,18.75,19.049999237060547,18.299999237060547,18.75,242773.0,,,,,
2024-08-19,19.950000762939453,20.25,18.600000381469727,19.200000762939453,566167.0,,,,,
2024-08-20,19.049999237060547,20.399999618530277,19.049999237060547,19.950000762939453,337647.0,,,,,
2024-08-21,21.75,22.200000762939453,19.200000762939453,19.5,847567.0,,,,,
2024-08-22,21.149999618530277,22.649999618530277,21.0,22.5,604100.0,,,,,
2024-08-23,22.200000762939453,22.200000762939453,21.149999618530277,21.600000381469727,443873.0,,,,,
2024-08-26,21.450000762939453,22.5,21.149999618530277,22.350000381469727,269400.0,,,,,
2024-08-27,20.399999618530277,21.600000381469727,20.100000381469727,21.450000762939453,282713.0,,,,,
2024-08-28,18.600000381469727,21.149999618530277,18.149999618530277,20.850000381469727,615053.0,,,,,
2024-08-29,19.649999618530277,19.799999237060547,18.299999237060547,18.600000381469727,334053.0,,,,,
2024-08-30,18.75,19.799999237060547,18.600000381469727,19.350000381469727,341973.0,,,,,
2024-09-03,19.200000762939453,19.649999618530277,18.600000381469727,18.75,277027.0,,,,,
2024-09-04,19.200000762939453,19.950000762939453,18.75,19.049999237060547,244107.0,,,,,
2024-09-05,19.049999237060547,19.5,18.75,19.200000762939453,366693.0,,,,,
2024-09-06,18.75,19.649999618530277,18.75,19.200000762939453,277493.0,,,,,
2024-09-09,18.899999618530277,19.5,18.75,18.75,309893.0,,,,,
2024-09-10,19.049999237060547,19.200000762939453,17.850000381469727,18.899999618530277,376807.0,,,,,
2024-09-11,18.149999618530277,18.75,18.0,18.75,213073.0,,,,,
2024-09-12,17.700000762939453,18.299999237060547,17.549999237060547,18.149999618530277,252753.0,,,,,
2024-09-13,17.549999237060547,18.149999618530277,17.399999618530273,17.700000762939453,360253.0,,,,,
2024-09-16,18.0,18.149999618530277,17.399999618530273,17.399999618530273,458920.0,,,,,
2024-09-17,17.549999237060547,18.75,17.399999618530273,17.850000381469727,488553.0,,,,,
2024-09-18,17.850000381469727,18.450000762939453,17.399999618530273,17.700000762939453,326947.0,,,,,
2024-09-19,18.299999237060547,18.450000762939453,17.850000381469727,18.299999237060547,227267.0,,,,,
2024-09-20,18.450000762939453,18.75,17.850000381469727,18.600000381469727,1001353.0,,,,,
2024-09-23,17.850000381469727,18.75,17.700000762939453,18.600000381469727,148740.0,,,,,
2024-09-24,17.700000762939453,18.149999618530277,17.549999237060547,18.149999618530277,165367.0,,,,,
2024-09-25,18.450000762939453,18.600000381469727,17.850000381469727,18.450000762939453,292440.0,,,,,
2024-09-26,18.0,18.600000381469727,18.0,18.600000381469727,218500.0,,,,,
2024-09-27,18.450000762939453,18.600000381469727,17.850000381469727,18.149999618530277,179127.0,,,,,
2024-09-30,18.600000381469727,19.049999237060547,18.299999237060547,18.299999237060547,274580.0,,,,,
2024-10-01,17.700000762939453,18.899999618530277,17.700000762939453,18.899999618530277,206887.0,,,,,
2024-10-02,17.549999237060547,18.0,17.549999237060547,17.549999237060547,160640.0,,,,,
2024-10-03,17.549999237060547,17.850000381469727,17.399999618530273,17.700000762939453,92487.0,,,,,
2024-10-04,18.0,18.149999618530277,17.700000762939453,17.700000762939453,188273.0,,,,,
2024-10-07,17.549999237060547,18.149999618530277,17.399999618530273,17.850000381469727,150647.0,,,,,
2024-10-08,17.850000381469727,18.149999618530277,17.549999237060547,17.700000762939453,157767.0,,,,,
2024-10-09,18.149999618530277,18.450000762939453,17.850000381469727,17.850000381469727,221327.0,,,,,
2024-10-10,18.0,18.149999618530277,17.549999237060547,17.850000381469727,164907.0,,,,,
2024-10-11,18.0,18.0,17.700000762939453,17.850000381469727,125113.0,,,,,
2024-10-14,17.850000381469727,18.149999618530277,17.399999618530273,17.850000381469727,198013.0,,,,,
2024-10-15,17.850000381469727,18.0,17.549999237060547,17.850000381469727,144967.0,,,,,
2024-10-16,18.149999618530277,18.149999618530277,17.399999618530273,17.549999237060547,176080.0,,,,,
2024-10-17,18.149999618530277,18.299999237060547,18.0,18.149999618530277,85867.0,,,,,
2024-10-18,18.0,18.450000762939453,17.700000762939453,18.149999618530277,221240.0,,,,,
2024-10-21,16.799999237060547,18.0,16.5,18.0,366187.0,,,,,
2024-10-22,16.350000381469727,16.950000762939453,16.200000762939453,16.950000762939453,394140.0,,,,,
2024-10-23,15.899999618530272,16.5,15.75,16.350000381469727,361300.0,,,,,
2024-10-24,15.449999809265137,16.049999237060547,15.0,15.75,563693.0,,,,,
2024-10-25,15.449999809265137,16.200000762939453,15.149999618530272,15.149999618530272,305240.0,,,,,
2024-10-28,16.5,16.799999237060547,16.049999237060547,16.350000381469727,190707.0,,,,,
2024-10-29,16.950000762939453,16.950000762939453,16.200000762939453,16.200000762939453,134480.0,,,,,
2024-10-30,16.049999237060547,17.100000381469727,16.049999237060547,16.950000762939453,171993.0,,,,,
2024-10-31,15.75,16.350000381469727,15.449999809265137,16.049999237060547,220000.0,,,,,
2024-11-01,20.700000762939453,22.950000762939453,18.0,21.450000762939453,13574620.0,,,,,
2024-11-04,27.299999237060547,27.75,21.899999618530277,22.5,7988487.0,,,,,
2024-11-05,26.25,28.350000381469727,24.899999618530277,27.299999237060547,3439500.0,,,,,
2024-11-06,27.899999618530277,28.5,24.899999618530277,25.950000762939453,2725693.0,,,,,
2024-11-07,27.75,30.0,27.0,28.5,3598487.0,,,,,
2024-11-08,29.700000762939453,30.0,27.450000762939453,28.5,3364973.0,,,,,
2024-11-11,30.149999618530277,31.950000762939453,28.950000762939453,29.700000762939453,2734100.0,,,,,
2024-11-12,28.5,31.649999618530277,27.899999618530277,29.25,1873487.0,,,,,
2024-11-13,26.25,28.799999237060547,25.950000762939453,28.350000381469727,1755760.0,,,,,
2024-11-14,28.350000381469727,28.799999237060547,25.799999237060547,26.100000381469727,1606087.0,,,,,
2024-11-15,27.0,28.799999237060547,27.0,28.799999237060547,782700.0,,,,,
2024-11-18,25.649999618530277,27.899999618530277,24.600000381469727,27.299999237060547,1470560.0,,,,,
2024-11-19,26.100000381469727,26.549999237060547,24.299999237060547,24.450000762939453,794100.0,,,,,
2024-11-20,25.649999618530277,26.700000762939453,25.5,26.399999618530277,491313.0,,,,,
2024-11-21,26.549999237060547,26.850000381469727,24.600000381469727,24.600000381469727,746560.0,,,,,
2024-11-22,26.850000381469727,27.600000381469727,26.100000381469727,26.25,629140.0,,,,,
2024-11-25,28.049999237060547,28.649999618530277,27.149999618530277,27.299999237060547,920960.0,,,,,
2024-11-26,27.299999237060547,28.350000381469727,26.549999237060547,28.350000381469727,538273.0,,,,,
2024-11-27,28.5,29.549999237060547,27.0,27.0,868353.0,,,,,
2024-11-29,29.25,30.299999237060547,28.950000762939453,29.25,526987.0,,,,,
2024-12-02,28.950000762939453,29.399999618530277,27.75,29.25,647773.0,,,,,
2024-12-03,31.5,33.29999923706055,28.350000381469727,28.5,1720153.0,,,,,
2024-12-04,31.350000381469727,34.349998474121094,31.049999237060547,32.25,2033760.0,,,,,
2024-12-05,30.899999618530277,31.649999618530277,30.0,31.200000762939453,892107.0,,,,,
2024-12-06,33.150001525878906,33.599998474121094,31.799999237060547,31.950000762939453,1488700.0,,,,,
2024-12-09,31.649999618530277,34.95000076293945,31.350000381469727,33.599998474121094,1430753.0,,,,,
2024-12-10,34.349998474121094,41.09999847412109,30.75,31.649999618530277,5199793.0,,,,,
2024-12-11,33.29999923706055,36.59999847412109,32.70000076293945,35.849998474121094,2479607.0,,,,,
2024-12-12,30.0,34.650001525878906,29.700000762939453,33.29999923706055,1825440.0,,,,,
2024-12-13,29.25,30.450000762939453,27.75,30.149999618530277,1441407.0,,,,,
2024-12-16,29.25,29.850000381469727,28.5,29.700000762939453,1002513.0,,,,,
2024-12-17,28.5,29.399999618530277,27.899999618530277,28.950000762939453,790493.0,,,,,
2024-12-18,27.75,31.200000762939453,27.450000762939453,28.950000762939453,1534813.0,,,,,
2024-12-19,28.200000762939453,29.549999237060547,27.299999237060547,28.5,774847.0,,,,,
2024-12-20,29.25,30.149999618530277,27.450000762939453,27.899999618530277,1053147.0,,,,,
2024-12-23,28.950000762939453,30.0,28.5,29.700000762939453,656427.0,,,,,
2024-12-24,29.549999237060547,30.0,28.5,29.549999237060547,375433.0,,,,,
2024-12-26,31.950000762939453,32.25,29.549999237060547,29.700000762939453,1239560.0,,,,,
2024-12-27,32.25,33.45000076293945,30.450000762939453,31.649999618530277,1343607.0,,,,,
2024-12-30,32.54999923706055,33.29999923706055,30.149999618530277,31.799999237060547,1346547.0,,,,,
2024-12-31,31.049999237060547,33.599998474121094,30.899999618530277,33.29999923706055,902847.0,,,,,
2025-01-02,31.799999237060547,33.29999923706055,31.200000762939453,31.350000381469727,946987.0,,,,,
2025-01-03,33.0,34.5,31.799999237060547,31.950000762939453,1279027.0,,,,,
2025-01-06,32.849998474121094,35.099998474121094,32.099998474121094,33.900001525878906,1456567.0,,,,,
2025-01-07,32.099998474121094,33.75,31.5,33.0,1126953.0,,,,,
2025-01-08,29.700000762939453,31.5,29.25,30.75,1281940.0,,,,,
2025-01-10,28.350000381469727,29.399999618530277,28.049999237060547,29.100000381469727,735607.0,,,,,
2025-01-13,27.0,28.799999237060547,26.850000381469727,28.049999237060547,732900.0,,,,,
2025-01-14,27.299999237060547,28.350000381469727,27.149999618530277,27.899999618530277,447767.0,,,,,
2025-01-15,27.899999618530277,28.950000762939453,27.600000381469727,28.5,547840.0,,,,,
2025-01-16,27.899999618530277,28.200000762939453,27.299999237060547,27.899999618530277,404833.0,,,,,
2025-01-17,28.350000381469727,29.100000381469727,27.899999618530277,28.5,448333.0,,,,,
2025-01-21,29.549999237060547,29.700000762939453,27.299999237060547,28.5,840453.0,,,,,
2025-01-22,29.100000381469727,29.700000762939453,28.200000762939453,29.700000762939453,616293.0,,,,,
2025-01-23,28.5,29.100000381469727,27.75,28.649999618530277,562807.0,,,,,
2025-01-24,29.700000762939453,30.600000381469727,28.649999618530277,28.649999618530277,640120.0,,,,,
2025-01-27,27.299999237060547,29.399999618530277,27.0,29.25,798727.0,,,,,
2025-01-28,28.649999618530277,28.799999237060547,27.450000762939453,28.049999237060547,478780.0,,,,,
2025-01-29,23.549999237060547,24.299999237060547,19.350000381469727,21.75,4296873.0,,,,,
2025-01-30,22.200000762939453,23.700000762939453,21.75,23.399999618530277,1056193.0,,,,,
2025-01-31,22.950000762939453,23.850000381469727,21.75,22.200000762939453,992707.0,,,,,
2025-02-03,22.5,22.950000762939453,21.299999237060547,21.450000762939453,655967.0,,,,,
2025-02-04,23.100000381469727,23.700000762939453,22.5,22.5,625747.0,,,,,
2025-02-05,23.700000762939453,23.850000381469727,22.649999618530277,23.100000381469727,610987.0,,,,,
2025-02-06,24.0,24.899999618530277,23.700000762939453,23.700000762939453,797253.0,,,,,
2025-02-07,22.649999618530277,24.149999618530277,22.200000762939453,24.0,1273813.0,,,,,
2025-02-10,23.399999618530277,25.5,22.799999237060547,23.100000381469727,2173680.0,,,,,
2025-02-11,24.32999992370605,26.989999771118164,23.299999237060547,26.989999771118164,1582900.0,,,,,
2025-02-12,21.059999465942383,23.600000381469727,21.040000915527344,23.51000022888184,1627400.0,,,,,
2025-02-13,22.100000381469727,22.100000381469727,20.850000381469727,21.63999938964844,914200.0,,,,,
2025-02-14,22.65999984741211,23.049999237060547,21.8799991607666,21.950000762939453,859800.0,,,,,
2025-02-18,22.290000915527344,23.489999771118164,22.149999618530277,22.65999984741211,817600.0,,,,,
2025-02-19,23.01000022888184,23.479999542236328,22.1299991607666,22.3700008392334,1037800.0,,,,,
2025-02-20,22.26000022888184,23.0,21.40999984741211,22.8700008392334,1049000.0,,,,,
2025-02-21,20.670000076293945,22.649999618530277,20.479999542236328,22.420000076293945,864200.0,,,,,
2025-02-24,20.57999992370605,21.040000915527344,19.899999618530277,20.75,718000.0,,,,,
2025-02-25,19.56999969482422,20.61000061035156,18.8799991607666,20.57999992370605,1162800.0,,,,,
2025-02-26,21.739999771118164,21.899999618530277,20.1200008392334,20.36000061035156,1026200.0,,,,,
2025-02-27,21.559999465942383,22.299999237060547,21.350000381469727,21.81999969482422,883500.0,,,,,
2025-02-28,21.59000015258789,21.90999984741211,19.09000015258789,19.299999237060547,1688300.0,,,,,
2025-03-03,20.940000534057617,22.729999542236328,20.540000915527344,21.6299991607666,1143100.0,,,,,
2025-03-04,21.57999992370605,21.979999542236328,19.770000457763672,20.40999984741211,927000.0,,,,,
2025-03-05,23.09000015258789,23.200000762939453,21.43000030517578,21.540000915527344,709800.0,,,,,
2025-03-06,22.420000076293945,23.040000915527344,22.030000686645508,22.71999931335449,518400.0,,,,,
2025-03-07,23.09000015258789,23.13999938964844,21.540000915527344,22.299999237060547,641100.0,,,,,
2025-03-10,21.729999542236328,22.850000381469727,21.21999931335449,22.489999771118164,656100.0,,,,,
2025-03-11,22.190000534057617,22.420000076293945,21.200000762939453,21.5,592100.0,,,,,
2025-03-12,22.15999984741211,22.65999984741211,21.540000915527344,22.26000022888184,635600.0,,,,,
2025-03-13,21.420000076293945,22.200000762939453,21.0,22.18000030517578,480800.0,,,,,
2025-03-14,21.32999992370605,21.989999771118164,21.25,21.71999931335449,483700.0,,,,,
2025-03-17,21.61000061035156,21.93000030517578,21.309999465942383,21.3799991607666,952000.0,,,,,
2025-03-18,20.780000686645508,21.34000015258789,20.5,21.25,742200.0,,,,,
2025-03-19,21.700000762939453,21.989999771118164,20.899999618530277,21.399999618530277,694800.0,,,,,
2025-03-20,21.6200008392334,22.229999542236328,21.479999542236328,21.479999542236328,533000.0,,,,,
2025-03-21,21.96999931335449,22.59000015258789,21.059999465942383,21.280000686645508,1219700.0,,,,,
2025-03-24,23.420000076293945,23.479999542236328,22.32999992370605,22.450000762939453,747000.0,,,,,
2025-03-25,23.190000534057617,23.6299991607666,22.96999931335449,23.32999992370605,436900.0,,,,,
2025-03-26,23.049999237060547,23.40999984741211,22.649999618530277,23.1299991607666,439100.0,,,,,
2025-03-27,22.520000457763672,23.270000457763672,22.459999084472656,22.90999984741211,419900.0,,,,,
2025-03-28,21.280000686645508,22.3799991607666,20.989999771118164,22.31999969482422,590200.0,,,,,
2025-03-31,20.86000061035156,21.1299991607666,20.34000015258789,20.709999084472656,702600.0,,,,,
2025-04-01,20.709999084472656,21.36000061035156,20.309999465942383,20.770000457763672,474900.0,,,,,
2025-04-02,20.809999465942383,21.13999938964844,20.200000762939453,20.63999938964844,516100.0,,,,,
2025-04-03,19.649999618530277,19.940000534057617,19.190000534057617,19.940000534057617,666400.0,,,,,
2025-04-04,18.63999938964844,19.399999618530277,17.93000030517578,18.420000076293945,1041300.0,,,,,
2025-04-07,18.700000762939453,20.049999237060547,17.299999237060547,17.31999969482422,1288900.0,,,,,
2025-04-08,18.450000762939453,19.90999984741211,18.07999992370605,19.709999084472656,744900.0,,,,,
2025-04-09,20.020000457763672,20.549999237060547,17.799999237060547,18.1299991607666,745100.0,,,,,
2025-04-10,19.299999237060547,19.959999084472656,18.81999969482422,19.75,1043800.0,,,,,
2025-04-11,19.559999465942383,19.75,18.65999984741211,19.36000061035156,906300.0,,,,,
2025-04-14,19.540000915527344,20.21999931335449,19.01000022888184,20.149999618530277,438300.0,,,,,
2025-04-15,19.709999084472656,20.01000022888184,19.440000534057617,19.56999969482422,318500.0,,,,,
2025-04-16,19.46999931335449,19.649999618530277,18.950000762939453,19.3700008392334,506700.0,,,,,
2025-04-17,19.56999969482422,19.670000076293945,19.149999618530277,19.520000457763672,292200.0,,,,,
2025-04-21,19.030000686645508,19.479999542236328,18.84000015258789,19.399999618530277,412100.0,,,,,
2025-04-22,18.989999771118164,19.56999969482422,18.899999618530277,19.059999465942383,425800.0,,,,,
2025-04-23,19.100000381469727,20.100000381469727,19.030000686645508,19.63999938964844,450300.0,,,,,
2025-04-24,19.549999237060547,19.600000381469727,19.059999465942383,19.09000015258789,325000.0,,,,,
2025-04-25,19.61000061035156,19.670000076293945,19.13999938964844,19.31999969482422,304000.0,,,,,
2025-04-28,19.700000762939453,20.020000457763672,19.34000015258789,19.59000015258789,334500.0,,,,,
2025-04-29,19.670000076293945,19.920000076293945,19.43000030517578,19.6299991607666,293200.0,,,,,
2025-04-30,19.21999931335449,19.38999938964844,18.790000915527344,19.25,394800.0,,,,,
2025-05-01,19.68000030517578,19.93000030517578,19.15999984741211,19.479999542236328,483000.0,,,,,
2025-05-02,20.399999618530277,20.700000762939453,19.739999771118164,19.8799991607666,461800.0,,,,,
2025-05-05,19.88999938964844,20.21999931335449,19.799999237060547,20.1200008392334,338000.0,,,,,
2025-05-06,19.850000381469727,19.940000534057617,19.51000022888184,19.549999237060547,246700.0,,,,,
2025-05-07,20.11000061035156,20.68000030517578,19.8700008392334,19.8700008392334,378900.0,,,,,
2025-05-08,20.190000534057617,20.65999984741211,19.770000457763672,20.65999984741211,514300.0,,,,,
2025-05-09,17.59000015258789,19.280000686645508,17.239999771118164,19.149999618530277,1977300.0,,,,,
2025-05-12,19.049999237060547,19.06999969482422,18.010000228881836,18.270000457763672,1287700.0,,,,,
2025-05-13,18.920000076293945,19.549999237060547,18.6200008392334,19.3700008392334,833400.0,,,,,
2025-05-14,18.65999984741211,19.350000381469727,18.530000686645508,18.850000381469727,646600.0,,,,,
2025-05-15,18.65999984741211,18.84000015258789,18.299999237060547,18.690000534057617,442500.0,,,,,
2025-05-16,18.350000381469727,18.84000015258789,18.31999969482422,18.57999992370605,659600.0,,,,,
2025-05-19,18.3799991607666,18.38999938964844,17.760000228881836,18.100000381469727,667000.0,,,,,
2025-05-20,19.170000076293945,19.309999465942383,18.18000030517578,18.31999969482422,703200.0,,,,,
2025-05-21,18.309999465942383,19.06999969482422,18.13999938964844,19.0,653600.0,,,,,
2025-05-22,18.489999771118164,18.56999969482422,18.030000686645508,18.200000762939453,508600.0,,,,,
2025-05-23,18.26000022888184,18.46999931335449,18.0,18.209999084472656,430500.0,,,,,
2025-05-27,19.1200008392334,19.32999992370605,18.5,18.5,542800.0,,,,,
2025-05-28,18.899999618530277,19.25,18.600000381469727,19.07999992370605,484900.0,,,,,
2025-05-29,18.709999084472656,19.100000381469727,18.540000915527344,19.030000686645508,467600.0,,,,,
2025-05-30,18.459999084472656,18.61000061035156,18.06999969482422,18.530000686645508,652400.0,,,,,
2025-06-02,18.56999969482422,19.06999969482422,17.90999984741211,18.190000534057617,843600.0,,,,,
2025-06-03,18.950000762939453,19.06999969482422,18.32999992370605,18.600000381469727,477100.0,,,,,
2025-06-04,19.6200008392334,19.780000686645508,18.809999465942383,19.0,556700.0,,,,,
2025-06-05,19.729999542236328,20.18000030517578,19.270000457763672,19.57999992370605,600400.0,,,,,
2025-06-06,19.899999618530277,20.11000061035156,19.6299991607666,20.049999237060547,403400.0,,,,,
2025-06-09,21.190000534057617,21.950000762939453,20.15999984741211,20.15999984741211,950100.0,,,,,
2025-06-10,21.799999237060547,21.979999542236328,21.07999992370605,21.239999771118164,858100.0,,,,,
2025-06-11,21.93000030517578,22.34000015258789,21.690000534057617,21.93000030517578,634300.0,,,,,
2025-06-12,22.190000534057617,22.26000022888184,21.61000061035156,21.899999618530277,466800.0,,,,,
2025-06-13,21.950000762939453,22.420000076293945,21.59000015258789,21.790000915527344,575500.0,,,,,
2025-06-16,23.3799991607666,23.57999992370605,21.950000762939453,22.13999938964844,668100.0,,,,,
2025-06-17,23.32999992370605,23.43000030517578,22.729999542236328,23.11000061035156,525000.0,,,,,
2025-06-18,23.84000015258789,24.18000030517578,23.21999931335449,23.43000030517578,586800.0,,,,,
2025-06-20,23.479999542236328,24.559999465942383,23.450000762939453,24.200000762939453,655000.0,,,,,
2025-06-23,23.790000915527344,23.82999992370605,22.799999237060547,23.020000457763672,517500.0,,,,,
2025-06-24,23.780000686645508,24.32999992370605,23.700000762939453,24.15999984741211,503500.0,,,,,
2025-06-25,23.209999084472656,24.01000022888184,23.07999992370605,23.709999084472656,493400.0,,,,,
2025-06-26,23.40999984741211,23.61000061035156,22.93000030517578,23.46999931335449,451500.0,,,,,
2025-06-27,23.540000915527344,24.06999969482422,23.270000457763672,23.549999237060547,1008600.0,,,,,
2025-06-30,23.549999237060547,23.71999931335449,23.09000015258789,23.6299991607666,509000.0,,,,,
2025-07-01,23.13999938964844,23.549999237060547,22.86000061035156,23.31999969482422,482900.0,,,,,
2025-07-02,23.790000915527344,23.989999771118164,23.049999237060547,23.06999969482422,446000.0,,,,,
2025-07-03,24.920000076293945,24.96999931335449,23.850000381469727,24.0,521400.0,,,,,
2025-07-07,26.520000457763672,26.59000015258789,24.739999771118164,25.690000534057617,1989800.0,,,,,
2025-07-08,26.950000762939453,27.3799991607666,26.200000762939453,26.420000076293945,1118600.0,,,,,
2025-07-09,27.030000686645508,27.649999618530277,26.649999618530277,27.290000915527344,809700.0,,,,,
2025-07-10,27.309999465942383,27.46999931335449,26.530000686645508,27.01000022888184,559100.0,,,,,
2025-07-11,27.149999618530277,27.530000686645508,27.020000457763672,27.209999084472656,478900.0,,,,,
2025-07-14,27.6299991607666,27.670000076293945,27.020000457763672,27.1200008392334,446900.0,,,,,
2025-07-15,27.6299991607666,28.170000076293945,27.46999931335449,27.84000015258789,655700.0,,,,,
2025-07-16,27.459999084472656,28.059999465942383,26.84000015258789,27.81999969482422,491100.0,,,,,
2025-07-17,28.280000686645508,28.559999465942383,27.600000381469727,27.700000762939453,627800.0,,,,,
2025-07-18,27.96999931335449,28.559999465942383,27.63999938964844,28.399999618530277,428100.0,,,,,
2025-07-21,25.979999542236328,28.229999542236328,25.82999992370605,28.100000381469727,926700.0,,,,,
2025-07-22,25.8799991607666,26.25,25.549999237060547,25.979999542236328,538700.0,,,,,
2025-07-23,26.100000381469727,26.420000076293945,25.520000457763672,25.8700008392334,453100.0,,,,,
2025-07-24,24.93000030517578,26.1299991607666,24.709999084472656,26.059999465942383,652700.0,,,,,
2025-07-25,24.56999969482422,25.26000022888184,24.299999237060547,25.059999465942383,505600.0,,,,,
2025-07-28,24.799999237060547,24.8799991607666,24.290000915527344,24.559999465942383,412200.0,,,,,
2025-07-29,23.84000015258789,24.88999938964844,23.729999542236328,24.799999237060547,541000.0,,,,,
2025-07-30,23.6200008392334,24.020000457763672,23.36000061035156,23.950000762939453,357300.0,,,,,
2025-07-31,23.489999771118164,23.8700008392334,23.270000457763672,23.420000076293945,450200.0,,,,,
2025-08-01,23.149999618530277,23.450000762939453,22.350000381469727,23.049999237060547,780000.0,,,,,
2025-08-04,24.25,24.31999969482422,23.25,23.26000022888184,586100.0,,,,,
2025-08-05,24.96999931335449,25.100000381469727,24.38999938964844,24.459999084472656,632600.0,,,,,
2025-08-06,26.149999618530277,26.170000076293945,24.799999237060547,24.979999542236328,776600.0,,,,,
2025-08-07,25.18000030517578,26.450000762939453,24.690000534057617,26.299999237060547,734500.0,,,,,
