Date,Close,High,Low,Open,Volume,"('Close', 'CAT')","('High', 'CAT')","('Low', 'CAT')","('Open', 'CAT')","('Volume', 'CAT')"
2024-09-06,324.2275390625,333.3432492626889,323.0068717075273,328.9921433439521,2676600.0,,,,,
2024-09-09,328.83465576171875,331.1184803188728,327.7813223851131,328.7066767478479,2355800.0,,,,,
2024-09-10,328.9527893066406,330.51800873626854,324.25713101775693,329.8879674342176,1869200.0,,,,,
2024-09-11,329.7797241210937,330.2522551379486,321.028241798126,327.8108899472365,1934700.0,,,,,
2024-09-12,334.2882995605469,335.7255699588612,328.48024547885075,330.05531863033315,1747000.0,,,,,
2024-09-13,339.9290466308594,341.80928678756703,335.0463465105542,337.0840969991458,2518600.0,,,,,
2024-09-16,342.5377502441406,345.9832099386333,338.9249564737348,342.9216873159844,1648200.0,,,,,
2024-09-17,348.178466796875,349.05458234443705,343.7977989329927,344.5459655000978,2088400.0,,,,,
2024-09-18,349.5861511230469,355.9947152394867,346.8297956116867,349.46802589284886,1990700.0,,,,,
2024-09-19,367.4927368164063,368.8512371901477,355.64034679095084,357.3433991502394,4066600.0,,,,,
2024-09-20,363.07269287109375,365.6617144428748,360.139119333581,364.6280585456798,5440500.0,,,,,
2024-09-23,365.3861083984375,367.1580471624659,361.2613983441231,363.24005628748216,2442700.0,,,,,
2024-09-24,379.91607666015625,383.3615364418417,373.586282042746,374.0784905829868,4024300.0,,,,,
2024-09-25,372.3557434082031,382.583850819812,372.0308990052139,380.9693924625898,2661500.0,,,,,
2024-09-26,384.86767578125,391.0301360368305,380.18187112092,383.932497622754,3906800.0,,,,,
2024-09-27,384.98577880859375,389.3959776882643,383.0760375085905,384.907038668788,2683700.0,,,,,
2024-09-30,385.0251770019531,386.63963532211966,380.7921958663352,383.3123010141858,2251300.0,,,,,
2024-10-01,386.275390625,389.3270592090204,380.6051392445869,385.1728183794582,2091400.0,,,,,
2024-10-02,387.9095153808594,389.49444240763535,382.5838457304871,385.87179497789504,1767900.0,,,,,
2024-10-03,384.9956665039063,387.8603237692756,382.66260286562215,386.2261878356616,1866100.0,,,,,
2024-10-04,390.9021606445313,391.2663901443181,385.7438249441514,390.5379311447444,1675100.0,,,,,
2024-10-07,392.0440673828125,394.91857822028,389.9669619481742,390.27212881258055,2224500.0,,,,,
2024-10-08,381.9144287109375,388.8447331257557,378.8529061183974,388.1162741252463,2438800.0,,,,,
2024-10-09,390.0162048339844,390.4198194413156,381.4616180162704,382.121190677525,1757900.0,,,,,
2024-10-10,390.4591674804688,390.7741580838366,384.4148327703873,389.0218970516346,1331700.0,,,,,
2024-10-11,395.7553405761719,397.31073637388187,390.4592019626961,390.4592019626961,2110400.0,,,,,
2024-10-14,387.8110961914063,390.1146284080885,380.8414068816284,387.2598250647826,3006100.0,,,,,
2024-10-15,381.9439392089844,386.354138149385,381.5501784204895,384.54281448869074,2715100.0,,,,,
2024-10-16,387.4862060546875,388.4509455082082,380.9004540688278,381.363131250146,1551600.0,,,,,
2024-10-17,388.3426818847656,390.9317035959493,387.0334203949176,388.9924007586084,1561500.0,,,,,
2024-10-18,387.7225036621094,390.2721703820177,383.64703249967226,390.0752749456764,3024100.0,,,,,
2024-10-21,385.7762451171875,388.41406511469614,384.5511617938503,387.5644392428274,2375900.0,,,,,
2024-10-22,383.7805480957031,386.5764744040783,381.0834533533,385.0352687941453,1523900.0,,,,,
2024-10-23,381.0834655761719,385.33165525135337,378.0800773028103,382.288770530287,1500900.0,,,,,
2024-10-24,382.3974304199219,383.6817584175039,377.61573720820985,382.2887699639548,1844100.0,,,,,
2024-10-25,381.320556640625,387.3075546844508,379.6805495974376,384.916693051622,1606800.0,,,,,
2024-10-28,385.9046630859375,386.8531205494086,382.7037020591146,383.7114343453075,3213900.0,,,,,
2024-10-29,382.842041015625,384.9068611326516,380.90562958485697,384.8080597086391,2186400.0,,,,,
2024-10-30,374.6716003417969,383.58296317249176,362.77665795242206,369.494731927484,4037500.0,,,,,
2024-10-31,371.6682739257813,374.3456205865469,368.2598208678251,372.804414895113,2394500.0,,,,,
2024-11-01,375.0569152832031,378.6530515270212,372.3993170828461,373.5157097287157,1633300.0,,,,,
2024-11-04,371.9844055175781,376.8945377906293,370.7791005083998,373.5453896220683,1793600.0,,,,,
2024-11-05,378.7518615722656,381.4193490196553,371.12485666598,372.58703921380265,1724100.0,,,,,
2024-11-06,411.8582153320313,413.2610929474816,399.14325381262034,400.2892839231057,4720000.0,,,,,
2024-11-07,403.2926635742188,413.4587179118174,402.6307513279678,409.9218561237399,3211100.0,,,,,
2024-11-08,388.6314392089844,398.2047153649871,387.6731226746386,396.13000604682014,3345900.0,,,,,
2024-11-11,391.7632446289063,397.23648748056456,390.2516763807109,393.1167366364456,1858900.0,,,,,
2024-11-12,388.2757568359375,393.9268541308778,386.4381469751909,392.99817508888015,1737100.0,,,,,
2024-11-13,382.4073181152344,386.4875724908111,381.02418870401175,384.2646762460019,2001900.0,,,,,
2024-11-14,382.69378662109375,385.4798236977553,381.5576457302443,383.82006847547297,1372500.0,,,,,
2024-11-15,379.4434509277344,383.8101901588338,377.5959820107339,381.3403054783605,2165500.0,,,,,
2024-11-18,379.8287353515625,381.64656684926246,378.30730810400576,381.3501927490785,1626200.0,,,,,
2024-11-19,377.7243957519531,378.6333265925346,373.47620610457136,373.47620610457136,1793200.0,,,,,
2024-11-20,376.9043884277344,381.5477835168405,373.9108895107025,379.3841622040399,1859600.0,,,,,
2024-11-21,384.8969421386719,387.2976627914588,374.4345143401442,379.2952606155023,1833500.0,,,,,
2024-11-22,392.7017822265625,393.3637245990783,383.21744899918673,385.65766616438543,1893000.0,,,,,
2024-11-25,400.7634887695313,402.24541960202055,395.18155533048025,395.18155533048025,4398000.0,,,,,
2024-11-26,402.917236328125,403.4902664891171,396.9203789119671,398.787596153912,1796600.0,,,,,
2024-11-27,398.8370056152344,407.15556065529705,398.38252510856216,403.4803709032855,1371900.0,,,,,
2024-11-29,401.2179565429688,406.2367793976347,400.1213421512763,402.4232615450772,1962100.0,,,,,
2024-12-02,397.6613464355469,403.23339092869776,395.9620644681398,402.5517003042753,1548500.0,,,,,
2024-12-03,394.4504699707031,400.6449298531387,391.82250907059,398.6591329355814,1716200.0,,,,,
2024-12-04,394.6974487304688,396.6338298171572,391.3581599233491,393.76876970778017,1193800.0,,,,,
2024-12-05,390.2220458984375,396.5943305226156,389.4613020924009,395.67554062307687,1291400.0,,,,,
2024-12-06,390.27142333984375,394.9246777123524,388.0090004933541,393.3538346477465,1331000.0,,,,,
2024-12-09,394.4504699707031,404.7745697747625,393.64034056503743,397.6909574434066,1739800.0,,,,,
2024-12-10,383.71142578125,390.7061260559602,380.9648850232876,386.0133450788006,2251000.0,,,,,
2024-12-11,384.18560791015625,386.63574430630376,382.7629519575491,385.77622928284507,1651600.0,,,,,
2024-12-12,376.1930847167969,385.173582046956,375.57066893600046,384.3634526132223,1804600.0,,,,,
2024-12-13,375.9263610839844,378.2776962709586,374.3258805348571,376.01527332005134,2034800.0,,,,,
2024-12-16,374.35546875,377.7145056542576,373.2094387191437,377.1711129719782,1311100.0,,,,,
2024-12-17,371.2730712890625,374.3258754355799,369.3268008595472,371.5003115447788,2138700.0,,,,,
2024-12-18,359.5065612792969,376.56851437969937,358.6569052422686,374.1381562132462,2820700.0,,,,,
2024-12-19,356.0289611816406,365.11814960828144,355.6733122305793,364.0017568175135,2616700.0,,,,,
2024-12-20,361.6306762695313,367.0150072661568,352.93666332412187,354.1814949627739,5142000.0,,,,,
2024-12-23,360.9884948730469,361.9369221878794,357.1453396781118,360.474739542127,1804900.0,,,,,
2024-12-24,363.1422119140625,363.1422119140625,358.2913547852549,360.0598006578656,886000.0,,,,,
2024-12-26,362.6976623535156,363.0632005041775,359.4868119004569,360.6525903674225,1097900.0,,,,,
2024-12-27,360.46484375,362.9742550859313,357.3923216077443,359.01258046794,1245800.0,,,,,
2024-12-30,358.6371765136719,360.4253707685075,354.41859381030656,356.08823841398697,1422200.0,,,,,
2024-12-31,358.3901672363281,361.3638879801951,357.4417097821751,359.1212434760224,1168100.0,,,,,
2025-01-02,355.4361267089844,364.40676407013126,353.77637156593806,361.10700200599496,1802600.0,,,,,
2025-01-03,359.40777587890625,360.0894665163395,355.1595558043261,357.2342651291246,1390800.0,,,,,
2025-01-06,359.81280517578125,366.3728030790462,358.2122946086088,362.5790639030691,1590700.0,,,,,
2025-01-07,358.62725830078125,361.680032170801,356.7402627727186,359.74365100874144,1607400.0,,,,,
2025-01-08,356.72052001953125,358.5087141570628,353.3911202181599,358.0839012183034,1828800.0,,,,,
2025-01-10,346.77178955078125,355.5151868557711,345.58623291113736,353.5195008507025,2773900.0,,,,,
2025-01-13,358.1332702636719,358.82485001795766,347.5621520193538,348.7081821021926,2746000.0,,,,,
2025-01-14,367.0940246582031,367.51883758393626,360.7809849922406,361.0872482782305,2331700.0,,,,,
2025-01-15,370.3740539550781,375.3632091158511,369.82077203025824,374.5728580517549,1984500.0,,,,,
2025-01-16,375.9658203125,376.8253654759741,370.206062713335,371.7769056949255,1974700.0,,,,,
2025-01-17,381.3699340820313,382.18995266099,377.398370461526,380.065857914824,2605900.0,,,,,
2025-01-21,395.0041198730469,399.1885709458018,387.507809270366,387.7061365339151,3144500.0,,,,,
2025-01-22,394.2604064941406,397.1062542220613,391.7814672004912,395.32139977434,1994800.0,,,,,
2025-01-23,402.9763793945313,406.1395084629461,393.9232879408259,394.0224515680831,2587400.0,,,,,
2025-01-24,404.1960144042969,405.9510925297927,401.8658054170074,402.3120265938994,1938200.0,,,,,
2025-01-27,391.652587890625,396.1741707427253,386.63521717964977,393.8439617539152,2964400.0,,,,,
2025-01-28,387.0021057128906,393.5365862365199,383.2242045479751,390.7205147539878,1788900.0,,,,,
2025-01-29,389.9173278808594,395.9956615728253,387.8250873943872,388.6381867402385,2675800.0,,,,,
2025-01-30,371.8210754394531,377.6019485889192,370.0164003613904,370.3535324758929,4234600.0,,,,,
2025-01-31,368.3109130859375,374.815647833855,368.15225732861126,374.2801884354405,2858000.0,,,,,
2025-02-03,358.50421142578125,365.4452418910277,356.6598949986231,361.0724193271548,3079300.0,,,,,
2025-02-04,358.9008483886719,366.5458888113096,356.3822375558437,366.5458888113096,2709800.0,,,,,
2025-02-05,355.82696533203125,359.94199865853625,354.1908713902269,359.8130889688533,2134200.0,,,,,
2025-02-06,362.3713684082031,364.4437580856743,359.46602847502527,360.834407845913,3007000.0,,,,,
2025-02-07,360.8146057128906,366.4170029116506,359.5255390209998,366.1393628990189,1804800.0,,,,,
2025-02-10,360.1601257324219,363.1546734424024,358.50418100447126,362.2523359272304,1944400.0,,,,,
2025-02-11,359.1784973144531,361.35005064289606,357.9390276183323,358.6926046164401,1516900.0,,,,,
2025-02-12,349.0743408203125,355.906282106427,348.47938930915166,353.99254814229323,2833100.0,,,,,
2025-02-13,350.7203369140625,354.5775506485274,347.4679698310798,349.5998515322792,3547200.0,,,,,
2025-02-14,350.34356689453125,355.8567258898416,349.8279281147953,353.5959342893222,2045300.0,,,,,
2025-02-18,351.017822265625,353.9231320066051,348.15215376785585,352.4754398566392,3120200.0,,,,,
2025-02-19,350.0262451171875,350.8690905697095,346.64496812658126,348.90575966082787,2211000.0,,,,,
2025-02-20,346.20867919921875,353.84382484611945,344.5230185214101,352.00940359220266,2174100.0,,,,,
2025-02-21,337.1754150390625,349.0346521329143,334.75596787048386,347.5770346195533,3225200.0,,,,,
2025-02-24,336.0648803710937,342.5398690753406,333.3975390726965,340.49722536689774,2513300.0,,,,,
2025-02-25,339.4758605957031,341.33013267439304,333.54625695382373,338.1273320953729,3323500.0,,,,,
2025-02-26,339.6940002441406,345.84178187389057,337.2547324214548,342.53984800784565,2397800.0,,,,,
2025-02-27,337.1357421875,343.9974594313432,335.6087071175961,340.7549874853562,1971000.0,,,,,
2025-02-28,341.052490234375,341.9944690375914,335.88635880571644,339.09908480265443,3210300.0,,,,,
2025-03-03,329.2427978515625,345.21706756002305,327.24972104782603,344.7014590992726,2569700.0,,,,,
2025-03-04,323.99737548828125,329.1238354173558,315.99535194361994,324.63199849170223,3500200.0,,,,,
2025-03-05,335.6384582519531,336.64988486051715,325.88135672653533,326.34739852878806,3189100.0,,,,,
2025-03-06,338.13726806640625,339.0296802206501,329.7187690761109,332.44560248437864,2234100.0,,,,,
2025-03-07,347.3489685058594,349.1536436093998,336.54079902655684,336.54079902655684,3063800.0,,,,,
2025-03-10,342.3018493652344,349.44120672720044,338.9701694366434,342.0936269348199,2809100.0,,,,,
2025-03-11,336.9076538085937,342.2423357438903,333.53630258963136,341.02271703901323,3190900.0,,,,,
2025-03-12,335.2815246582031,342.00440726275417,332.6241088198182,340.14023994730786,1816700.0,,,,,
2025-03-13,330.5021057128906,337.78026797434904,328.8759372434331,333.1991929217013,2490300.0,,,,,
2025-03-14,336.77880859375,339.1089874417154,334.11146735520714,334.8749698033009,1936100.0,,,,,
2025-03-17,339.7535400390625,341.45902133187,336.1441896721195,336.87794606651266,1683800.0,,,,,
2025-03-18,333.8734741210937,339.11891849710054,332.5249455784219,339.11891849710054,3310000.0,,,,,
2025-03-19,335.7673645019531,339.1188952676214,333.833810009791,334.091599119119,2407200.0,,,,,
2025-03-20,333.4173278808594,336.9175888783787,330.79955351759287,331.7514879735928,2782900.0,,,,,
2025-03-21,332.9512939453125,333.1198751322743,326.4366342044665,328.4197856438359,6766100.0,,,,,
2025-03-24,338.79168701171875,340.2591996995369,336.4317319742401,337.68109679488407,2277200.0,,,,,
2025-03-25,339.7336730957031,341.9052263737102,337.9587440591447,340.6855773272779,1678000.0,,,,,
2025-03-26,338.23638916015625,344.34449940424025,335.9359564208312,340.4674345950356,1703200.0,,,,,
2025-03-27,336.4416198730469,339.1188863431089,333.7941297237857,338.2066233927172,1481100.0,,,,,
2025-03-28,326.91259765625,335.4004832975757,325.28639896977245,334.16101366232965,1965200.0,,,,,
2025-03-31,327.02166748046875,329.1833255951622,319.28738880006694,322.8868135838082,2837500.0,,,,,
2025-04-01,327.7851867675781,329.4113551818903,321.16146834690034,324.2551796925827,1955300.0,,,,,
2025-04-02,331.8407592773437,333.51652479219456,323.35287289064564,323.38261895408414,1747600.0,,,,,
2025-04-03,303.1842041015625,321.9646507998769,302.43059686536094,316.9770261013366,4638700.0,,,,,
2025-04-04,285.65313720703125,291.81084458448856,279.12858189337595,282.5990971211799,7216800.0,,,,,
2025-04-07,277.70068359375,291.8703085886766,265.0481681846701,273.6748887382225,7824700.0,,,,,
2025-04-08,271.6322631835937,289.3219709198152,266.01001537045704,287.4479084890965,4989000.0,,,,,
2025-04-09,298.4742431640625,299.31705839109816,266.86280161474986,268.47907502084024,6457300.0,,,,,
2025-04-10,286.7240295410156,295.7572695326428,277.4428653669279,294.1806678201592,4116800.0,,,,,
2025-04-11,290.9779357910156,292.9214159206545,281.7463673496152,286.5158446116301,3197900.0,,,,,
2025-04-14,295.6085510253906,299.9318369325225,293.21884989098,296.1539358317814,2758400.0,,,,,
2025-04-15,290.95806884765625,299.1881658360894,289.92685184178504,294.3294203894462,3611300.0,,,,,
2025-04-16,287.69580078125,293.2387055568714,285.18708509980064,290.2441274444013,3017200.0,,,,,
2025-04-17,291.7711486816406,295.192096938603,289.4409397428756,289.70868454763104,2717600.0,,,,,
2025-04-21,283.7007141113281,289.9378753874449,281.4290371286638,288.2739573630263,2978300.0,,,,,
2025-04-22,290.1072692871094,292.1597480414508,285.9524760301765,286.45065107552523,2231200.0,,,,,
2025-04-23,294.6904602050781,304.24545408259206,294.1026172906834,300.24013759862805,2458300.0,,,,,
2025-04-24,305.739990234375,307.0850690084365,295.98574422851146,296.3444156849581,2874400.0,,,,,
2025-04-25,305.3315124511719,306.8658697737383,302.80077458278515,303.9864336814368,2162400.0,,,,,
2025-04-28,305.93927001953125,310.2933152444751,302.7409945999265,305.3315110321561,2189600.0,,,,,
2025-04-29,306.27801513671875,307.5433992256563,301.8044129107189,303.8867809742256,2651000.0,,,,,
2025-04-30,308.14117431640625,314.89642655532936,301.07705598916675,314.05949614767945,5124800.0,,,,,
2025-05-01,312.8140869140625,317.7261162989165,309.88481501871274,310.24351688660954,2961000.0,,,,,
2025-05-02,322.49859619140625,323.4850034761625,317.31759386498373,317.31759386498373,3765200.0,,,,,
2025-05-05,321.9306640625,325.2784161873253,318.21429767432323,318.21429767432323,1829100.0,,,,,
2025-05-06,319.71881103515625,322.91708647097806,318.68259837577165,320.37637537013825,1724200.0,,,,,
2025-05-07,319.1209716796875,321.62178967326605,316.94890542351663,321.56201110170264,1555500.0,,,,,
2025-05-08,323.0665283203125,327.6696610369403,321.7214495691204,323.694233764615,2553400.0,,,,,
2025-05-09,324.4315185546875,326.5437759268128,322.1299522288159,324.4614078417952,1646200.0,,,,,
2025-05-12,341.2997131347656,349.7188836062825,338.49002897347225,341.8576667558871,4592000.0,,,,,
2025-05-13,351.2532653808594,354.0330602089419,346.79957931127296,347.6564257842812,4132500.0,,,,,
2025-05-14,348.3837890625,351.1436679681155,347.50699608573166,350.4362678916654,2052200.0,,,,,
2025-05-15,348.5332336425781,350.0576481125454,347.2280174156345,348.1645889625366,1580400.0,,,,,
2025-05-16,352.2894592285156,352.9271378951793,346.96895327908385,350.2569268924579,2561700.0,,,,,
2025-05-19,351.2831726074219,351.6717333468748,347.2678828000458,348.4236525995094,2277700.0,,,,,
2025-05-20,348.2143859863281,351.17354699334936,346.22168579052106,349.5594646997363,2266000.0,,,,,
2025-05-21,341.2598876953125,347.14832052502874,340.4030107849999,345.3748185361779,2093400.0,,,,,
2025-05-22,343.9300842285156,346.1021200907833,339.3468678101828,340.75172506225255,2174100.0,,,,,
2025-05-23,342.1366882324219,343.6810187827145,335.0127604259805,336.39770171175974,1936600.0,,,,,
2025-05-27,350.22705078125,352.0503581761126,345.3548839552148,348.6727469805232,2240100.0,,,,,
2025-05-28,348.2143859863281,351.5123023778935,347.5866805596582,351.2034362800388,1924400.0,,,,,
2025-05-29,350.5060119628906,351.8012549369552,347.46712589882816,350.91451915469673,2290300.0,,,,,
2025-05-30,346.7597351074219,351.95071077966696,345.7534117444576,350.54585344527493,4867100.0,,,,,
2025-06-02,343.4120178222656,345.2054359206128,338.26087419439466,345.2054359206128,2552700.0,,,,,
2025-06-03,348.1247253417969,349.5594719450111,343.66109627063474,344.73714101994915,2614300.0,,,,,
2025-06-04,348.0549621582031,350.44622668951894,348.0549621582031,349.02142295785563,1616300.0,,,,,
2025-06-05,347.68634033203125,350.227051461914,344.5877059560323,349.71890315469875,1753300.0,,,,,
2025-06-06,352.060302734375,356.13537086520284,350.9742848086113,352.2795009656607,1608000.0,,,,,
2025-06-09,356.7630920410156,359.14435299840795,352.63818798074817,353.9234881394653,2147100.0,,,,,
2025-06-10,357.2612609863281,359.04470576454247,354.7903018036366,358.12808070429,1894300.0,,,,,
2025-06-11,361.8146057128906,362.9604022967002,356.44426384434405,359.6226232346689,2551700.0,,,,,
2025-06-12,359.6425170898437,360.6787296888713,356.56379898516514,358.53658309378073,1571800.0,,,,,
2025-06-13,355.7467956542969,359.064658557776,354.4017473268138,355.92616178332804,1609600.0,,,,,
2025-06-16,361.11712646484375,363.27918911718615,358.8853120092151,359.6823799130278,1579800.0,,,,,
2025-06-17,356.37451171875,361.067342783001,355.7268902072786,359.40342466608223,1560100.0,,,,,
2025-06-18,358.4867553710937,362.900609441928,355.65712472357404,355.82651762003263,2000500.0,,,,,
2025-06-20,359.2041320800781,362.9205289507725,357.8291944642391,361.6252859653125,6268300.0,,,,,
2025-06-23,364.893310546875,365.76013027477006,356.4243346393702,358.60634380568155,2927400.0,,,,,
2025-06-24,371.6585083007813,372.744526275488,366.5771470481261,368.5399579874895,3841800.0,,,,,
2025-06-25,370.2237548828125,372.8242444417114,368.1613332950831,371.6385853962896,1737700.0,,,,,
2025-06-26,380.4861755371094,380.9345148318946,371.6784444295375,372.6349319979376,2575100.0,,,,,
2025-06-27,383.3058471679688,386.0756992926665,381.3530094413239,381.622013028208,4455000.0,,,,,
2025-06-30,386.7930603027344,387.729631820744,383.405476074666,384.9000012111249,2791400.0,,,,,
2025-07-01,389.4931945800781,392.4523555941566,382.8475260324878,385.17898161839935,2393600.0,,,,,
2025-07-02,396.9757690429688,397.1850244595884,387.9986751825546,391.2667023436799,2713700.0,,,,,
2025-07-03,396.4078369140625,400.9512213520461,396.13883333280097,397.4639959956856,1737800.0,,,,,
2025-07-07,390.0810546875,396.6071359695624,386.6735238155954,396.6071359695624,3012900.0,,,,,
2025-07-08,392.8508911132813,394.5048359350575,390.0909818645822,390.9976641081808,2003600.0,,,,,
2025-07-09,400.7120666503906,402.2863167994393,395.4314234050305,398.2610539748264,3101000.0,,,,,
2025-07-10,406.8396301269531,410.4962484371447,401.9674938632761,403.18304222295416,3382800.0,,,,,
2025-07-11,404.4384460449219,405.3949336273636,400.2338474059029,403.9701602815883,2072600.0,,,,,
2025-07-14,404.2889709472656,405.3052675137948,400.7619134698766,402.5254422085711,2497500.0,,,,,
