Date,Close,High,Low,Open,Volume,"('Close', 'NUE')","('High', 'NUE')","('Low', 'NUE')","('Open', 'NUE')","('Volume', 'NUE')"
2024-08-15,142.1859130859375,144.41827574634306,140.59976460090894,143.6839455306837,1478900.0,,,,,
2024-08-16,142.19569396972656,143.5272799800367,141.3340900383395,141.66698280592055,881400.0,,,,,
2024-08-19,141.05995178222656,143.68395135468214,140.31582090527155,142.17613315767196,1268400.0,,,,,
2024-08-20,140.4039306640625,141.5788709561358,139.87521948461864,141.05994546779755,752500.0,,,,,
2024-08-21,143.40000915527344,144.1832827560998,141.51032499031342,141.8725897776949,1019000.0,,,,,
2024-08-22,143.1650390625,143.85041103351688,141.64742009382718,143.12586641273418,709500.0,,,,,
2024-08-23,144.64346313476562,144.96657021569047,142.9691986445024,143.97767759103166,947500.0,,,,,
2024-08-26,147.29685974121094,149.3627761126087,146.00443132764087,146.9345949313408,1226200.0,,,,,
2024-08-27,147.22830200195312,148.4815576577346,145.48549288875742,146.9933259039853,1388000.0,,,,,
2024-08-28,144.94699096679688,146.68981513864438,144.22246136208284,145.91631225687135,1126900.0,,,,,
2024-08-29,146.88563537597656,148.17804883884887,145.01553743243932,145.8379837215387,997600.0,,,,,
2024-08-30,148.73614501953125,149.10819551299565,146.9247911292927,147.01290717195633,1441400.0,,,,,
2024-09-03,141.4123992919922,146.8660317764853,140.92284585273725,146.6408413776239,1544600.0,,,,,
2024-09-04,138.74925231933594,142.35235872053912,138.29885654919235,140.893483988103,1544700.0,,,,,
2024-09-05,136.68333435058594,139.82625925125984,135.7433851176825,139.41503613061028,1662600.0,,,,,
2024-09-06,135.89024353027344,138.6513322296237,135.02863959557098,136.526671995436,1310500.0,,,,,
2024-09-09,137.97573852539062,140.51162173672938,137.79950645973088,138.64153896673736,1350700.0,,,,,
2024-09-10,136.69313049316406,138.31845171808942,135.14613962196867,138.29886539466008,1094800.0,,,,,
2024-09-11,134.89157104492188,136.2721005141876,130.63244976190458,135.6161006390078,1889700.0,,,,,
2024-09-12,137.6624298095703,137.7995041716914,134.84259728595364,135.9783648235198,1358100.0,,,,,
2024-09-13,140.58995056152344,142.1075691838128,138.39676075484624,138.39676075484624,1144800.0,,,,,
2024-09-16,139.97312927246094,141.72572405330885,139.3269151315954,141.25575692358194,1390200.0,,,,,
2024-09-17,139.20941162109375,141.4319884633029,135.50838874093148,136.53645397208447,2296500.0,,,,,
2024-09-18,139.99270629882812,142.5481760134935,138.53384651772654,140.01229262085238,1426900.0,,,,,
2024-09-19,145.88694763183594,146.27858446827534,142.55798970213812,143.63499847234027,1939900.0,,,,,
2024-09-20,143.25314331054688,145.45613406871192,142.2348786003672,144.95679487525658,3915300.0,,,,,
2024-09-23,143.9287109375,144.31056202197968,141.92153885139493,143.55664554339688,1486600.0,,,,,
2024-09-24,147.46328735351562,148.961319680238,146.31773410013884,146.9247755831286,1465000.0,,,,,
2024-09-25,145.7694549560547,147.2283148246156,145.26031513280498,147.06186842739663,986100.0,,,,,
2024-09-26,147.4437255859375,149.35298132617217,146.75835364585168,149.00050219412978,1382300.0,,,,,
2024-09-27,147.52232360839844,149.77254088429635,147.16857602422326,148.43616278782918,895000.0,,,,,
2024-09-30,147.72866821289062,148.30841661897128,146.32351377166952,147.52232420098142,1415700.0,,,,,
2024-10-01,150.05752563476562,150.85345402235663,147.2963210519611,147.2963210519611,1262500.0,,,,,
2024-10-02,148.81939697265625,152.45512708644586,148.05294632681014,150.50952275420215,1547700.0,,,,,
2024-10-03,148.6621856689453,149.0159333056168,146.93276110841458,147.48303187795827,1715300.0,,,,,
2024-10-04,148.80958557128906,151.69852203346005,148.30843435208376,150.62744324744008,1036200.0,,,,,
2024-10-07,150.09681701660156,150.73552087874577,147.3945829950261,147.3945829950261,1208500.0,,,,,
2024-10-08,145.53741455078125,148.6130530377074,144.0732896014333,147.8171096800065,1702600.0,,,,,
2024-10-09,149.18296813964844,149.77253743720337,144.7906086512955,145.18365484966546,1291000.0,,,,,
2024-10-10,148.27894592285156,150.09681846145696,147.77780973359532,148.2298263897156,1055900.0,,,,,
2024-10-11,149.2714080810547,151.15805690787582,148.3575538873003,148.3575538873003,1594600.0,,,,,
2024-10-14,150.18527221679688,150.37197444833427,147.34547010059435,148.39689214398732,1075900.0,,,,,
2024-10-15,149.00608825683594,152.17998057010473,148.68181839294138,148.86852058673688,1843000.0,,,,,
2024-10-16,151.59042358398438,151.70833445543505,149.68411786218417,149.68411786218417,1232000.0,,,,,
2024-10-17,155.3440704345703,155.54059355895592,151.80660921436927,152.11122230623,2044600.0,,,,,
2024-10-18,155.49147033691406,156.71975857739656,154.3909138776897,156.40530959083165,1954000.0,,,,,
2024-10-21,153.39845275878906,156.44461340168746,152.71061438599807,155.7862377515675,2062400.0,,,,,
2024-10-22,143.48370361328125,151.17770189533982,140.31963234039122,150.76498390865774,5247000.0,,,,,
2024-10-23,139.19944763183594,144.93800645854137,139.07170086204124,143.45423972237765,2785500.0,,,,,
2024-10-24,138.88499450683594,141.5086162037032,137.98097622502695,139.4057874844677,1984600.0,,,,,
2024-10-25,139.0127410888672,141.9213190362732,138.98326337271965,139.85780393718483,1741400.0,,,,,
2024-10-28,145.16400146484375,145.66515262239753,140.14275894443836,140.74216415702594,1864700.0,,,,,
2024-10-29,144.64321899414062,146.75588374640262,143.57215525587327,144.82010029604643,1707300.0,,,,,
2024-10-30,140.22137451171875,145.44897616110725,140.083806836406,143.5721482385353,2094000.0,,,,,
2024-10-31,139.37631225585938,141.5872309718232,138.31506947294648,140.5161672812568,2299800.0,,,,,
2024-11-01,141.0664520263672,141.59708096751743,139.34684840945164,139.34684840945164,1106000.0,,,,,
2024-11-04,140.1231231689453,142.6779536162125,139.62197198979206,140.68321478865778,1345700.0,,,,,
2024-11-05,142.0981903076172,142.66811776920434,138.87516362355592,140.08379488164118,1227600.0,,,,,
2024-11-06,164.8264617919922,167.55817365303795,157.37812006506596,161.8294354714195,7506300.0,,,,,
2024-11-07,158.3705596923828,165.49463098861872,158.09542434526972,165.1605402090888,2608900.0,,,,,
2024-11-08,156.08103942871094,158.1249128566228,154.76431803567004,157.1128045476993,1704800.0,,,,,
2024-11-11,156.29722595214844,158.37057718575326,155.9041796967864,157.2209011453781,2141800.0,,,,,
2024-11-12,151.21701049804688,155.31457797735806,149.1338385884815,154.76430728379376,2170600.0,,,,,
2024-11-13,149.55636596679688,152.00312142186837,148.79973624881254,150.84360958188893,2465100.0,,,,,
2024-11-14,143.83746337890625,149.55636533035073,143.208580432463,149.09452777661485,1792500.0,,,,,
2024-11-15,144.5253143310547,146.89345773919413,143.85711770834678,144.8201065177272,1519600.0,,,,,
2024-11-18,144.69235229492188,145.92064051474296,143.39527273778955,144.44669465095765,1569000.0,,,,,
2024-11-19,142.16697692871094,143.63110180632967,141.21383911526334,142.56985904180596,1810000.0,,,,,
2024-11-20,145.59637451171875,147.33563487566047,142.9629316951318,143.37563474875722,2260600.0,,,,,
2024-11-21,147.38475036621094,148.22981317459406,144.06345456218753,145.42931032290258,1738900.0,,,,,
2024-11-22,149.28123474121094,150.5881352015909,146.99170370855308,146.99170370855308,1276300.0,,,,,
2024-11-25,150.77484130859375,153.7620317283208,149.8904647744207,150.20491376268305,2694000.0,,,,,
2024-11-26,151.3251190185547,154.22387641658796,149.69394855271094,152.45513826047747,1728500.0,,,,,
2024-11-27,152.08172607421875,154.06662888076886,150.14594279747072,150.4898544748426,1098800.0,,,,,
2024-11-29,152.0031280517578,153.46723803182817,151.31528963893084,152.71062327459495,920700.0,,,,,
2024-12-02,153.6539306640625,154.87239791493693,152.75974828000545,154.08629049481638,1837300.0,,,,,
2024-12-03,152.2880859375,155.72729303180333,151.95399513255413,155.54059081911208,2043700.0,,,,,
2024-12-04,146.71656799316406,152.18982746452306,145.6356833625227,151.80660214201114,2160900.0,,,,,
2024-12-05,143.04153442382812,146.4217708753104,140.8699143404792,146.41194996769417,2115800.0,,,,,
2024-12-06,140.09365844726562,143.84729971957452,139.83816488321196,143.8374788108624,1838800.0,,,,,
2024-12-09,142.06871032714844,144.56458503893722,140.8502431879776,142.3438456499047,1551600.0,,,,,
2024-12-10,138.11854553222656,141.98029132961594,137.1850495231891,141.4791401610127,1676200.0,,,,,
2024-12-11,136.03538513183594,138.58039483352326,135.30823307688814,138.58039483352326,2082700.0,,,,,
2024-12-12,129.1274871826172,134.39438765308387,128.38067835121538,133.30366711742045,2699300.0,,,,,
2024-12-13,123.07447052001952,128.48875919464666,122.82881289423108,128.48875919464666,2790700.0,,,,,
2024-12-16,122.00341033935548,123.90970847180564,120.8733837292201,121.84618585587964,3090900.0,,,,,
2024-12-17,118.87864685058594,122.57333230880612,117.36539490888758,119.79249355898573,3290400.0,,,,,
2024-12-18,115.91109466552734,121.02077784234729,115.52786936437532,119.3797791844486,2605800.0,,,,,
2024-12-19,113.76895904541016,118.0335793495803,113.28747219549405,116.34345367589424,2869000.0,,,,,
2024-12-20,114.55506896972656,115.87179028123155,111.96092497065987,112.67824105920336,10452500.0,,,,,
2024-12-23,114.58454895019533,114.81054977827692,112.88459480133167,114.47645899002546,1668600.0,,,,,
2024-12-24,115.39030456542967,115.82266440185523,113.70017883781271,114.55507010614254,886500.0,,,,,
2024-12-26,116.57929229736328,116.99199534484916,113.729662094333,114.69264336867651,1565300.0,,,,,
2024-12-27,115.24290466308594,118.2202738998378,114.7024623823538,116.0388329747669,1330800.0,,,,,
2024-12-30,113.84757995605467,114.70247126221471,113.1793908596814,114.70247126221471,1448600.0,,,,,
2024-12-31,115.22982025146484,116.1875193962007,114.23262750427618,114.49920743767402,1240000.0,,,,,
2025-01-02,113.0280990600586,117.17482911943634,112.92936129413164,116.3059925207704,1383100.0,,,,,
2025-01-03,113.9857940673828,114.5979335845869,110.8263813103421,113.40328040043606,2080200.0,,,,,
2025-01-06,119.0902328491211,120.27501076928614,116.53307675128742,116.75028779426567,3500000.0,,,,,
2025-01-07,119.74185180664062,121.8843287342615,118.7150408175305,119.2284500784025,2223100.0,,,,,
2025-01-08,116.68116760253906,119.46540229691384,115.44702088459574,119.00136192574575,2360000.0,,,,,
2025-01-10,116.66143035888672,117.332798975437,114.76577518124974,115.23969085881753,2647800.0,,,,,
2025-01-13,121.32156372070312,121.98307212706229,116.1085288682802,116.85889222813933,3023300.0,,,,,
2025-01-14,120.20590209960938,122.0126948794522,118.51759012804024,121.6868783061754,2501700.0,,,,,
2025-01-15,121.51903533935548,122.72356385127554,120.3836187486455,122.6939379999274,2054600.0,,,,,
2025-01-16,121.79547882080078,122.6248218466999,121.17347155137642,122.3286311371506,1189100.0,,,,,
2025-01-17,122.9506378173828,124.54021947537292,122.23976806565628,122.69393317756284,1858500.0,,,,,
2025-01-21,123.4837875366211,126.11992320002317,122.5359637317788,124.89565172701444,2220400.0,,,,,
2025-01-22,120.54158782958984,124.23416063784596,120.11704854342,123.15798066489,2739800.0,,,,,
2025-01-23,120.511962890625,122.81241430644909,120.27500881696513,120.5317134574666,3000000.0,,,,,
2025-01-24,120.62057495117188,122.96052009493178,119.82085020130722,122.42736775081048,2399900.0,,,,,
2025-01-27,120.42310333251952,121.7066114206746,119.62337865660416,121.13397305894826,3103900.0,,,,,
2025-01-28,124.9450225830078,126.1692940753459,117.78697128405746,120.42310698908008,4913300.0,,,,,
2025-01-29,125.26097106933594,127.1467435341977,124.16504806681247,125.14249026029964,2738900.0,,,,,
2025-01-30,127.04800415039062,127.21586137685814,125.09311978818872,126.37663550559624,3125300.0,,,,,
2025-01-31,126.8011703491211,129.79275602314266,125.05362934438658,126.69257989443976,4010000.0,,,,,
2025-02-03,129.63478088378906,131.73775675414132,124.62908184157098,128.53885793969687,5054100.0,,,,,
2025-02-04,129.16087341308594,129.56566210974796,126.44575048081389,127.36394845930796,3320500.0,,,,,
2025-02-05,131.53042602539062,131.72788649352628,129.09175082748175,129.52617289654103,2669200.0,,,,,
2025-02-06,131.51068115234375,134.35416022545454,130.65171979287015,133.24836950380865,2891100.0,,,,,
2025-02-07,128.6079559326172,134.00858318280973,128.4203782860627,132.2017905774827,3571400.0,,,,,
2025-02-10,135.78575134277344,139.03403379868524,134.6404596230181,135.06501390933556,5613100.0,,,,,
2025-02-11,136.35841369628906,139.70541925099906,135.51918783722505,137.59256050946044,4278800.0,,,,,
2025-02-12,131.8562469482422,135.73639725091024,131.7673919944258,134.66022485841776,2827200.0,,,,,
2025-02-13,133.83087158203125,134.2060419356296,130.73069566449004,131.82661854014808,2423400.0,,,,,
2025-02-14,136.02273559570312,136.18069494540438,133.56430960800645,134.4923904643723,2108900.0,,,,,
2025-02-18,140.71249389648438,141.2456387161677,136.46702564615643,138.22444958566695,3061000.0,,,,,
2025-02-19,137.9973602294922,140.26819331213014,136.63485736685575,137.36547768230554,2372000.0,,,,,
2025-02-20,138.17507934570312,140.7914797264203,137.41484066214554,138.47127760497082,1895700.0,,,,,
2025-02-21,133.51492309570312,139.59680168181842,133.20885712289268,138.92543310472036,2277600.0,,,,,
2025-02-24,134.45289611816406,135.43034591173034,132.112958356158,133.5939346744444,1742200.0,,,,,
2025-02-25,134.35415649414062,135.0551434266915,131.72788853790024,134.45287919710657,2066700.0,,,,,
2025-02-26,132.86331176757812,137.64192444050295,131.90561266980885,135.8153811966498,1773300.0,,,,,
2025-02-27,133.10025024414062,135.35133260877646,132.5374871856153,133.3273290175619,1439100.0,,,,,
2025-02-28,135.72653198242188,135.8252697542028,132.34990808822442,133.4853171373608,3848100.0,,,,,
2025-03-03,132.36965942382812,138.34291801951798,130.31603729407152,137.8887604233353,3209200.0,,,,,
2025-03-04,127.8674774169922,130.9577858537436,124.82654539838678,130.34565385615144,4662000.0,,,,,
2025-03-05,130.80970764160156,131.68841965861571,128.38089983953722,129.4175862802387,2787100.0,,,,,
2025-03-06,130.3160400390625,131.74764737673652,127.84774633091102,129.8124984808273,2668100.0,,,,,
2025-03-07,132.0240936279297,133.66304424794436,129.8618659527115,131.10588054456474,3383900.0,,,,,
2025-03-10,125.0931167602539,130.4246399807557,124.12554988635988,128.9239132521772,3432900.0,,,,,
2025-03-11,128.25253295898438,130.28641959617588,124.53034942212108,125.09312007710132,3149300.0,,,,,
2025-03-12,129.20037841796875,131.19476413698595,126.9789138750637,127.87737648363692,2154700.0,,,,,
2025-03-13,127.91683959960938,132.12282135440046,127.5021681005241,128.98314419665778,1969300.0,,,,,
2025-03-14,130.4147491455078,131.40206652578772,128.83505037622055,130.20742093219891,2111300.0,,,,,
2025-03-17,127.8576202392578,129.299110462952,125.98171542420116,128.82518720117122,3702500.0,,,,,
2025-03-18,128.16368103027344,128.83506475774777,126.82092864059406,128.35127376390994,2168100.0,,,,,
2025-03-19,129.38796997070312,129.85201043170574,127.47257148320652,128.68696787048523,1860800.0,,,,,
2025-03-20,127.8576202392578,129.01277994246738,126.75182942564253,127.8576202392578,2799400.0,,,,,
2025-03-21,120.46260833740234,124.97464893818017,118.0535512658908,123.65163959259056,10007400.0,,,,,
2025-03-24,125.78424072265624,127.7884863459368,123.90833611949957,125.38931224841788,4234100.0,,,,,
2025-03-25,125.94220733642578,127.13686804003962,125.01413408638383,125.66575966481184,2662000.0,,,,,
2025-03-26,125.68551635742188,127.47255855933788,124.9746465771183,125.28071258094673,2337400.0,,,,,
2025-03-27,125.85336303710938,127.22573376066416,123.30608207711362,124.40200510565516,2156000.0,,,,,
2025-03-28,120.40335845947266,126.30752004858128,120.31450350578469,125.87309796574873,2737200.0,,,,,
2025-03-31,119.35206604003906,119.74878375638971,116.15850696198082,119.01486089953568,2700200.0,,,,,
2025-04-01,118.67764282226562,119.67934567757553,117.32880727376336,118.93550287803794,1914500.0,,,,,
2025-04-02,122.01998138427734,122.43653156931045,117.09078149443648,117.09078149443648,2123600.0,,,,,
2025-04-03,108.888671875,117.65609561656078,108.64072426828038,117.39823555363988,4247500.0,,,,,
2025-04-04,102.37261199951172,105.7347810374002,98.95093038891216,105.33806334195611,3820000.0,,,,,
2025-04-07,104.10824584960938,107.19271478711242,96.78882740837544,98.40545070172108,4103300.0,,,,,
2025-04-08,102.82884216308594,109.8606333689104,100.7163310641774,108.60106272873742,3178200.0,,,,,
2025-04-09,114.55179595947266,115.8113664904316,101.61884769811486,102.7891607214102,4111100.0,,,,,
2025-04-10,108.5415496826172,111.63593105567172,105.17938064965712,111.43757599162076,2850600.0,,,,,
2025-04-11,110.32676696777344,111.08052982456164,106.49845524526468,108.80932879781602,1779400.0,,,,,
2025-04-14,109.91021728515624,112.91534113575514,109.6920221756357,112.15166581919382,2010400.0,,,,,
2025-04-15,109.57301330566406,111.84420679939204,109.23580061468547,109.4341556799006,1366600.0,,,,,
2025-04-16,108.0555648803711,110.69373106985368,106.91501193338358,108.40269758607393,1757500.0,,,,,
2025-04-17,109.59284973144533,111.23922558570054,108.005986452306,108.12499646901584,2125600.0,,,,,
2025-04-21,105.7942886352539,109.02752771720898,105.05044577560774,108.43245494284422,1823500.0,,,,,
2025-04-22,108.7200698852539,108.97792994951912,105.6951060408,107.22246421416686,1939300.0,,,,,
2025-04-23,111.01110076904295,114.8989173558453,110.21766541523174,112.65746891307484,1726600.0,,,,,
2025-04-24,114.34352111816406,114.79974381407916,110.31685433965563,110.41603187063536,1784100.0,,,,,
2025-04-25,114.7699966430664,115.30556441534912,113.33189589339216,113.85755120884885,1562700.0,,,,,
2025-04-28,115.6130142211914,117.27922250533295,114.1848335299956,114.819578822358,2271000.0,,,,,
2025-04-29,117.79495239257812,118.16191759549665,112.0624046087925,114.16500315778676,3053500.0,,,,,
2025-04-30,118.39002990722656,118.697482528393,113.8476277854402,114.08565537709292,2970000.0,,,,,
2025-05-01,118.7371597290039,120.879423271732,118.41978707205304,119.0148598579908,1719100.0,,,,,
2025-05-02,121.9604721069336,122.93242250464831,119.29255339126333,119.82812113902392,2085700.0,,,,,
2025-05-05,119.5008316040039,121.88113024520462,119.43140657377874,120.59179960758232,1368400.0,,,,,
2025-05-06,115.89071655273438,119.1437881298726,115.78161899414344,118.05282011072418,2378500.0,,,,,
2025-05-07,114.20467376708984,117.08086763420526,113.0740332402617,117.08086763420526,2928900.0,,,,,
2025-05-08,114.54187774658205,116.1981735603127,113.55008728970026,115.08736552457128,2084100.0,,,,,
2025-05-09,114.27410125732422,115.85104450146508,113.31206327312012,114.94851909194846,1715200.0,,,,,
2025-05-12,119.13387298583984,121.39515402787973,118.36027006961923,119.4909181573999,2250300.0,,,,,
2025-05-13,117.98339080810548,120.373609420277,117.74536321923398,119.8479541266599,1929100.0,,,,,
2025-05-14,116.13866424560548,118.71731799248634,115.61301649939357,117.71561505100212,1864800.0,,,,,
2025-05-15,114.51212310791016,115.05761087572608,113.12361498081918,114.62122066147334,2020100.0,,,,,
2025-05-16,115.20638275146484,115.38489776906792,112.9550141838354,114.15507972498472,1833400.0,,,,,
2025-05-19,114.86917114257812,115.09728627848374,112.60789009721456,113.02444027572665,1630700.0,,,,,
2025-05-20,114.05590057373048,114.66089334733198,113.6691029075604,114.66089334733198,1198400.0,,,,,
2025-05-21,110.8028335571289,113.80795749870045,110.55488593730604,112.79633453919789,1959300.0,,,,,
2025-05-22,109.78128814697266,110.71356603149744,108.87875519872638,110.2771833756546,1526900.0,,,,,
2025-05-23,107.5993423461914,109.7812858467302,105.9133016307046,107.8968825038705,3908400.0,,,,,
2025-05-27,108.48204040527344,109.07712074902392,106.93484967174828,108.67048301857848,2620400.0,,,,,
2025-05-28,107.94646453857422,109.69201777799744,107.53983440539218,108.85891746605746,1548800.0,,,,,
2025-05-29,108.045654296875,108.38285941861795,105.73478072695174,107.97622926788316,2437400.0,,,,,
2025-05-30,108.4622039794922,108.60105403684685,105.33806255549104,106.86542075315296,3548200.0,,,,,
2025-06-02,119.4115753173828,124.71765287256522,116.92217909363896,121.90097154112664,7457300.0,,,,,
2025-06-03,121.31580352783205,121.4348211019284,114.40302310934624,118.06273217013528,4854700.0,,,,,
2025-06-04,120.85958862304688,122.98201964709948,120.0463207312768,121.37531634380508,2248800.0,,,,,
2025-06-05,117.7751235961914,121.22655791600629,117.17013077700902,120.99844276829768,2429900.0,,,,,
2025-06-06,120.57196807861328,122.0596537952533,119.00493730772988,119.21321240004818,2061200.0,,,,,
2025-06-09,121.52407836914062,122.833241414592,119.01484982925548,122.34726622981546,1642500.0,,,,,
2025-06-10,123.65643310546876,124.52920597388332,121.67285221354064,121.99022485357872,1881800.0,,,,,
2025-06-11,116.1684112548828,119.48099525183326,115.25596586813404,119.01485253538796,3617300.0,,,,,
2025-06-12,117.47757720947266,117.6164272688263,114.71048847895293,115.08736613051845,2132400.0,,,,,
2025-06-13,120.9190902709961,121.03810784944628,116.24775814316536,116.56513078560523,3304200.0,,,,,
2025-06-16,120.671142578125,122.42661591699564,119.49091708467095,121.89104816446364,2517300.0,,,,,
2025-06-17,121.19679260253906,122.43653069203624,119.41157429371962,120.8298349707748,1855500.0,,,,,
2025-06-18,125.14411926269533,128.04015312694798,124.2812588473061,125.43173940115838,4038500.0,,,,,
2025-06-20,123.27955627441406,128.4269511443343,122.30759830157392,128.09965847898155,5239700.0,,,,,
2025-06-23,124.95567321777344,125.3523909001436,121.81169939432776,122.2381695786926,1789500.0,,,,,
2025-06-24,127.14752960205078,128.18891257618236,125.4614889043487,126.53262438058223,2039100.0,,,,,
2025-06-25,127.15746307373048,127.67318322303436,126.70123279786146,127.0186130129915,1713600.0,,,,,
2025-06-26,129.53775024414062,130.24192811675982,127.72277191912949,128.38726969929402,1838300.0,,,,,
2025-06-27,130.35101318359375,130.73782599203454,128.8038224839164,129.5972578803852,2860500.0,,,,,
2025-06-30,129.0164337158203,131.34698772774178,128.9766020698665,130.30122845531926,2578600.0,,,,,
2025-07-01,133.56796264648438,134.10577341930733,127.9408045651784,128.70768148224843,2092900.0,,,,,
2025-07-02,138.29876708984375,138.53780254752405,133.83687825963275,134.45436752891024,1970600.0,,,,,
2025-07-03,137.31275939941406,138.70711007108588,136.92433628885112,137.53187143071796,1029100.0,,,,,
2025-07-07,136.396484375,138.54775792238237,135.3905719760202,135.94830618524136,1546800.0,,,,,
2025-07-08,139.1652374267578,140.68905228322342,136.82474473473218,137.30280042377015,1975000.0,,,,,
2025-07-09,139.13536071777344,139.77277337262754,137.42231135839367,139.03577401374037,1459000.0,,,,,
2025-07-10,142.73077392578125,144.45377743765408,140.96792357364865,141.97385112913068,1967700.0,,,,,
2025-07-11,141.82444763183594,143.16899733785553,140.45998970289338,141.97385048645853,1243000.0,,,,,
