Date,Close,High,Low,Open,Volume,"('Close', 'WRD')","('High', 'WRD')","('Low', 'WRD')","('Open', 'WRD')","('Volume', 'WRD')"
2024-11-22,19.864999771118164,19.940000534057617,17.690000534057617,18.15999984741211,135000.0,,,,,
2024-11-25,18.270000457763672,21.26000022888184,18.25,19.979999542236328,196200.0,,,,,
2024-11-26,17.5,19.38999938964844,17.350000381469727,18.649999618530277,112400.0,,,,,
2024-11-27,17.15999984741211,18.25,16.520000457763672,17.809999465942383,107300.0,,,,,
2024-11-29,17.3700008392334,17.843000411987305,17.100000381469727,17.15999984741211,34500.0,,,,,
2024-12-02,16.729999542236328,17.68000030517578,16.299999237060547,17.530000686645508,108900.0,,,,,
2024-12-03,17.139999389648438,17.309999465942383,16.549999237060547,16.59000015258789,132000.0,,,,,
2024-12-04,16.940000534057617,17.540000915527344,16.5,17.219999313354492,65400.0,,,,,
2024-12-05,15.949999809265137,17.030000686645508,15.880000114440918,16.989999771118164,91800.0,,,,,
2024-12-06,16.809999465942383,16.979999542236328,15.899999618530272,16.850000381469727,120500.0,,,,,
2024-12-09,17.15999984741211,18.5,16.5,17.75,217400.0,,,,,
2024-12-10,15.920000076293944,17.0,15.84000015258789,17.0,209800.0,,,,,
2024-12-11,16.0,16.5,15.850000381469728,16.0,142000.0,,,,,
2024-12-12,16.040000915527344,16.479999542236328,15.649999618530272,16.239999771118164,60400.0,,,,,
2024-12-13,16.200000762939453,16.25,15.649999618530272,16.0,47600.0,,,,,
2024-12-16,16.0,16.200000762939453,15.649999618530272,16.190000534057617,54500.0,,,,,
2024-12-17,15.65999984741211,15.960000038146973,15.350000381469728,15.75,89000.0,,,,,
2024-12-18,14.68000030517578,15.93000030517578,14.142000198364258,15.720000267028809,139200.0,,,,,
2024-12-19,15.06999969482422,15.5,14.5,15.239999771118164,46400.0,,,,,
2024-12-20,14.699999809265137,16.440000534057617,14.65999984741211,14.65999984741211,139500.0,,,,,
2024-12-23,14.75,15.163999557495115,14.220000267028809,14.899999618530272,79300.0,,,,,
2024-12-24,14.6899995803833,15.0,14.56999969482422,14.920000076293944,35700.0,,,,,
2024-12-26,14.579999923706056,14.805999755859377,14.260000228881836,14.520000457763672,67600.0,,,,,
2024-12-27,14.199999809265137,14.531000137329102,14.0,14.40999984741211,82400.0,,,,,
2024-12-30,13.850000381469728,14.289999961853027,13.59000015258789,14.229999542236328,79600.0,,,,,
2024-12-31,14.18000030517578,14.65999984741211,13.770000457763672,13.93000030517578,39000.0,,,,,
2025-01-02,14.1899995803833,14.43000030517578,14.0,14.18000030517578,54500.0,,,,,
2025-01-03,13.890000343322754,14.31700038909912,13.329999923706056,14.109999656677246,165800.0,,,,,
2025-01-06,13.109999656677246,14.0,12.85200023651123,14.0,118200.0,,,,,
2025-01-07,13.789999961853027,14.380000114440918,13.154999732971191,13.15999984741211,121100.0,,,,,
2025-01-08,13.050000190734863,13.720000267028809,13.0,13.720000267028809,42300.0,,,,,
2025-01-10,12.8100004196167,13.399999618530272,12.550000190734863,13.130000114440918,40200.0,,,,,
2025-01-13,12.220000267028809,13.039999961853027,12.220000267028809,12.619999885559082,98800.0,,,,,
2025-01-14,12.300000190734863,12.710000038146973,12.29599952697754,12.3100004196167,26000.0,,,,,
2025-01-15,12.460000038146973,13.0,12.399999618530272,12.90999984741211,21500.0,,,,,
2025-01-16,12.619999885559082,12.954999923706056,12.479999542236328,12.720000267028809,19400.0,,,,,
2025-01-17,13.25,13.600000381469728,12.699999809265137,12.699999809265137,62500.0,,,,,
2025-01-21,12.81999969482422,13.25,12.5,13.25,30500.0,,,,,
2025-01-22,13.90999984741211,14.229999542236328,12.8100004196167,13.329999923706056,86300.0,,,,,
2025-01-23,14.5,15.5,13.510000228881836,14.0,187700.0,,,,,
2025-01-24,15.31999969482422,15.5,14.640000343322754,15.5,95200.0,,,,,
2025-01-27,14.350000381469728,16.280000686645508,14.300000190734863,15.5,90800.0,,,,,
2025-01-28,14.539999961853027,15.197999954223633,14.350000381469728,14.449999809265137,33900.0,,,,,
2025-01-29,15.1899995803833,15.5,14.68000030517578,14.739999771118164,48500.0,,,,,
2025-01-30,14.949999809265137,15.399999618530272,14.46500015258789,15.380000114440918,68400.0,,,,,
2025-01-31,14.6899995803833,15.225000381469728,14.649999618530272,15.140000343322754,24400.0,,,,,
2025-02-03,14.31999969482422,14.989999771118164,13.850000381469728,14.25,52600.0,,,,,
2025-02-04,14.579999923706056,14.800000190734863,14.229999542236328,14.645000457763672,25600.0,,,,,
2025-02-05,13.800000190734863,14.579999923706056,13.800000190734863,14.5,43700.0,,,,,
2025-02-06,15.93000030517578,16.020000457763672,14.5600004196167,14.75,142600.0,,,,,
2025-02-07,15.9399995803833,16.649999618530273,15.5649995803833,16.6299991607666,102000.0,,,,,
2025-02-10,15.989999771118164,16.899999618530273,15.15999984741211,16.25,99900.0,,,,,
2025-02-11,15.899999618530272,16.350000381469727,15.510000228881836,15.800000190734863,47900.0,,,,,
2025-02-12,16.559999465942383,16.799999237060547,15.600000381469728,16.049999237060547,99500.0,,,,,
2025-02-13,17.170000076293945,17.3799991607666,16.18000030517578,16.700000762939453,105900.0,,,,,
2025-02-14,31.5,42.2400016784668,27.530000686645508,35.72999954223633,21075400.0,,,,,
2025-02-18,40.400001525878906,44.0,38.70000076293945,42.52000045776367,10528600.0,,,,,
2025-02-19,34.0099983215332,38.9900016784668,33.0,38.70000076293945,4642900.0,,,,,
2025-02-20,27.59000015258789,33.099998474121094,27.51000022888184,33.0099983215332,3835500.0,,,,,
2025-02-21,24.420000076293945,30.049999237060547,23.200000762939453,29.600000381469727,5184800.0,,,,,
2025-02-24,24.049999237060547,28.170000076293945,23.8799991607666,28.15999984741211,7114300.0,,,,,
2025-02-25,22.32999992370605,23.520000457763672,20.621000289916992,23.520000457763672,3402400.0,,,,,
2025-02-26,23.34000015258789,24.548999786376957,22.049999237060547,22.59000015258789,2801100.0,,,,,
2025-02-27,19.82999992370605,24.25,19.51099967956543,24.145000457763672,2636200.0,,,,,
2025-02-28,19.950000762939453,20.489999771118164,18.780000686645508,18.989999771118164,1972800.0,,,,,
2025-03-03,17.600000381469727,20.5,16.969999313354492,20.3700008392334,2350400.0,,,,,
2025-03-04,16.8799991607666,17.920000076293945,16.040000915527344,16.75,2531900.0,,,,,
2025-03-05,17.799999237060547,18.8700008392334,17.1200008392334,18.0,4555200.0,,,,,
2025-03-06,15.949999809265137,17.209999084472656,15.850000381469728,17.149999618530273,2557100.0,,,,,
2025-03-07,16.389999389648438,16.639999389648438,15.600000381469728,16.5,2530300.0,,,,,
2025-03-10,16.010000228881836,16.479999542236328,15.364999771118164,15.989999771118164,1642800.0,,,,,
2025-03-11,16.309999465942383,17.040000915527344,15.670000076293944,15.760000228881836,2827000.0,,,,,
2025-03-12,16.579999923706055,17.399999618530273,16.360000610351562,16.5,2370400.0,,,,,
2025-03-13,16.270000457763672,16.746000289916992,15.770000457763672,16.454999923706055,1593100.0,,,,,
2025-03-14,18.399999618530277,19.25,15.550000190734863,16.375,7906700.0,,,,,
2025-03-17,18.010000228881836,20.5,18.0,18.68000030517578,3832900.0,,,,,
2025-03-18,16.780000686645508,17.770000457763672,16.65999984741211,17.700000762939453,1285800.0,,,,,
2025-03-19,16.799999237060547,17.200000762939453,16.610000610351562,16.899999618530273,970800.0,,,,,
2025-03-20,15.960000038146973,16.56999969482422,15.710000038146973,16.40999984741211,888100.0,,,,,
2025-03-21,15.880000114440918,15.979999542236328,15.399999618530272,15.600000381469728,682900.0,,,,,
2025-03-24,16.510000228881836,16.860000610351562,15.90999984741211,16.299999237060547,1818000.0,,,,,
2025-03-25,16.110000610351562,16.600000381469727,15.850000381469728,16.459999084472656,714800.0,,,,,
2025-03-26,14.949999809265137,16.25,14.885000228881836,16.09000015258789,1107400.0,,,,,
2025-03-27,15.359999656677246,15.640000343322754,14.199999809265137,14.8100004196167,1473700.0,,,,,
2025-03-28,14.520000457763672,15.600000381469728,14.229999542236328,15.59000015258789,920500.0,,,,,
2025-03-31,13.56999969482422,14.039999961853027,13.380000114440918,13.979999542236328,1002200.0,,,,,
2025-04-01,13.920000076293944,14.170000076293944,12.75,13.449999809265137,1684500.0,,,,,
2025-04-02,13.710000038146973,14.260000228881836,13.359999656677246,13.449999809265137,807600.0,,,,,
2025-04-03,12.880000114440918,13.399999618530272,12.859999656677246,12.899999618530272,978200.0,,,,,
2025-04-04,11.229999542236328,12.597999572753906,10.579999923706056,12.5,1567700.0,,,,,
2025-04-07,10.170000076293944,11.199000358581545,9.399999618530272,10.350000381469728,1477300.0,,,,,
2025-04-08,8.84000015258789,10.710000038146973,8.61299991607666,10.710000038146973,1719800.0,,,,,
2025-04-09,10.770000457763672,11.489999771118164,8.600000381469727,8.8100004196167,4579300.0,,,,,
2025-04-10,9.8100004196167,10.56999969482422,9.670000076293944,10.199999809265137,1071600.0,,,,,
2025-04-11,9.949999809265137,10.140000343322754,9.56999969482422,9.899999618530272,891700.0,,,,,
2025-04-14,10.029999732971191,10.564000129699709,9.710000038146973,10.449999809265137,1004100.0,,,,,
2025-04-15,9.460000038146973,10.199999809265137,9.300000190734863,10.029999732971191,766900.0,,,,,
2025-04-16,8.630000114440918,9.199999809265137,8.529999732971191,9.149999618530272,1235000.0,,,,,
2025-04-17,8.229999542236328,8.899999618530273,8.1899995803833,8.899999618530273,924200.0,,,,,
2025-04-21,8.4399995803833,8.979999542236328,7.590000152587891,8.100000381469727,2285600.0,,,,,
2025-04-22,8.789999961853027,9.130000114440918,8.430000305175781,8.449999809265137,1080500.0,,,,,
2025-04-23,7.300000190734863,9.06999969482422,7.28000020980835,9.039999961853027,9500900.0,,,,,
2025-04-24,7.090000152587891,7.849999904632568,6.900000095367432,7.78000020980835,11191200.0,,,,,
2025-04-25,7.039999961853027,7.380000114440918,6.920000076293945,7.260000228881836,9332500.0,,,,,
2025-04-28,6.650000095367432,7.010000228881836,6.03000020980835,7.010000228881836,13361000.0,,,,,
2025-04-29,6.699999809265137,7.139999866485596,6.460000038146973,6.699999809265137,7070400.0,,,,,
2025-04-30,6.489999771118164,6.670000076293945,6.28000020980835,6.670000076293945,5023700.0,,,,,
2025-05-01,6.579999923706055,6.849999904632568,6.340000152587891,6.5,4353300.0,,,,,
2025-05-02,7.349999904632568,7.460000038146973,6.650000095367432,6.704999923706055,14355200.0,,,,,
2025-05-05,6.849999904632568,7.400000095367432,6.809999942779541,7.400000095367432,10756000.0,,,,,
2025-05-06,9.020000457763672,9.119999885559082,6.929999828338623,7.664999961853027,49849000.0,,,,,
2025-05-07,8.3100004196167,9.43000030517578,8.130000114440918,9.420000076293944,35067800.0,,,,,
2025-05-08,8.270000457763672,8.600000381469727,7.769999980926514,8.470000267028809,24132500.0,,,,,
2025-05-09,8.010000228881836,9.109999656677246,7.900000095367432,8.28499984741211,23542700.0,,,,,
2025-05-12,10.210000038146973,10.489999771118164,8.25,8.510000228881836,47692700.0,,,,,
2025-05-13,9.59000015258789,10.579999923706056,9.420000076293944,10.5,24814700.0,,,,,
2025-05-14,9.4399995803833,10.880000114440918,9.260000228881836,10.25,27495900.0,,,,,
2025-05-15,8.760000228881836,9.234999656677246,8.28499984741211,9.234999656677246,16943600.0,,,,,
2025-05-16,8.734999656677246,9.039999961853027,8.579999923706055,9.010000228881836,15442400.0,,,,,
2025-05-19,8.550000190734863,8.654999732971191,8.119999885559082,8.319999694824219,9338800.0,,,,,
2025-05-20,8.449999809265137,9.020000457763672,8.149999618530273,8.835000038146973,23345000.0,,,,,
2025-05-21,10.260000228881836,11.015000343322754,8.600000381469727,8.710000038146973,72021500.0,,,,,
2025-05-22,10.079999923706056,10.380000114440918,9.279999732971191,10.119999885559082,25315100.0,,,,,
2025-05-23,9.109999656677246,9.979999542236328,9.100000381469728,9.640000343322754,17287100.0,,,,,
2025-05-27,10.770000457763672,11.199999809265137,9.5,9.5,41499100.0,,,,,
2025-05-28,10.550000190734863,11.9399995803833,10.329999923706056,11.204999923706056,32193500.0,,,,,
2025-05-29,10.170000076293944,11.850000381469728,10.079999923706056,11.260000228881836,31921600.0,,,,,
2025-05-30,9.899999618530272,10.640000343322754,9.529999732971191,9.925000190734863,19990800.0,,,,,
2025-06-02,9.800000190734863,9.885000228881836,9.449999809265137,9.619999885559082,10108700.0,,,,,
2025-06-03,9.609999656677246,10.109999656677246,9.369999885559082,10.06999969482422,12240200.0,,,,,
2025-06-04,9.15999984741211,10.460000038146973,8.979999542236328,9.75,22762900.0,,,,,
2025-06-05,8.75,9.239999771118164,8.61299991607666,9.199999809265137,16795200.0,,,,,
2025-06-06,8.819999694824219,9.199999809265137,8.720000267028809,8.800000190734863,10225700.0,,,,,
2025-06-09,9.149999618530272,9.3100004196167,8.84000015258789,9.010000228881836,9087300.0,,,,,
2025-06-10,8.920000076293945,9.25,8.774999618530273,9.1899995803833,7626000.0,,,,,
2025-06-11,8.779999732971191,9.34000015258789,8.729999542236328,9.050000190734863,8785800.0,,,,,
2025-06-12,8.529999732971191,8.739999771118164,8.369999885559082,8.670000076293945,8066400.0,,,,,
2025-06-13,7.849999904632568,8.260000228881836,7.809999942779541,8.170000076293945,11007900.0,,,,,
2025-06-16,8.15999984741211,8.279999732971191,7.96999979019165,8.234999656677246,8118700.0,,,,,
2025-06-17,7.71999979019165,8.010000228881836,7.659999847412109,8.0,8244800.0,,,,,
2025-06-18,7.659999847412109,7.824999809265137,7.460000038146973,7.590000152587891,6810100.0,,,,,
2025-06-20,7.510000228881836,7.769999980926514,7.360000133514404,7.679999828338623,6759400.0,,,,,
2025-06-23,7.489999771118164,7.820000171661377,7.230999946594238,7.53000020980835,9504000.0,,,,,
2025-06-24,8.0600004196167,8.324999809265137,7.519999980926514,7.690000057220459,13147600.0,,,,,
2025-06-25,7.860000133514404,8.4399995803833,7.730000019073486,8.34000015258789,12559500.0,,,,,
2025-06-26,8.25,8.420000076293945,7.739999771118164,7.885000228881836,9930700.0,,,,,
2025-06-27,8.029999732971191,8.479999542236328,7.849999904632568,8.319999694824219,6991400.0,,,,,
2025-06-30,7.880000114440918,8.029999732971191,7.795000076293945,8.029999732971191,4532300.0,,,,,
2025-07-01,7.639999866485596,7.769999980926514,7.510000228881836,7.710000038146973,4836400.0,,,,,
2025-07-02,8.020000457763672,8.0600004196167,7.71999979019165,7.840000152587891,6546800.0,,,,,
2025-07-03,8.140000343322754,8.239999771118164,7.900000095367432,8.029999732971191,3364900.0,,,,,
2025-07-07,7.989999771118164,8.350000381469727,7.900000095367432,7.949999809265137,4887200.0,,,,,
2025-07-08,8.5600004196167,8.619999885559082,8.041000366210938,8.0600004196167,8834700.0,,,,,
2025-07-09,8.569999694824219,8.789999961853027,8.345000267028809,8.640000343322754,9279500.0,,,,,
2025-07-10,8.850000381469727,8.979999542236328,8.3100004196167,8.65999984741211,7555100.0,,,,,
2025-07-11,8.539999961853027,8.859999656677246,8.539999961853027,8.779999732971191,3814100.0,,,,,
2025-07-14,8.614999771118164,8.704999923706055,8.460000038146973,8.520000457763672,3580200.0,,,,,
2025-07-15,8.59000015258789,8.9399995803833,8.395000457763672,8.789999961853027,5458000.0,,,,,
2025-07-16,8.779999732971191,8.779999732971191,8.119999885559082,8.579999923706055,7158800.0,,,,,
2025-07-17,9.260000228881836,9.279999732971191,8.84000015258789,8.859999656677246,9806800.0,,,,,
2025-07-18,9.100000381469728,9.350000381469728,9.039999961853027,9.3100004196167,5694600.0,,,,,
2025-07-21,9.229999542236328,10.029999732971191,9.15999984741211,9.625,10278900.0,,,,,
2025-07-22,9.479999542236328,9.609999656677246,9.050000190734863,9.295000076293944,7337300.0,,,,,
2025-07-23,9.989999771118164,10.114999771118164,9.59000015258789,9.670000076293944,11538500.0,,,,,
2025-07-24,10.31999969482422,10.425000190734863,9.920000076293944,9.970000267028809,12127000.0,,,,,
2025-07-25,10.34000015258789,10.545000076293944,10.039999961853027,10.170000076293944,8814400.0,,,,,
2025-07-28,10.255000114440918,11.5,10.109999656677246,11.0,16782000.0,,,,,
2025-07-29,9.949999809265137,10.279999732971191,9.789999961853027,10.220000267028809,10960200.0,,,,,
2025-07-30,9.350000381469728,9.8100004196167,9.149999618530272,9.789999961853027,7760200.0,,,,,
2025-07-31,9.18000030517578,10.210000038146973,9.029999732971191,10.170000076293944,17005700.0,,,,,
2025-08-01,8.649999618530273,8.920000076293945,8.399999618530273,8.920000076293945,7975900.0,,,,,
2025-08-04,8.699999809265137,8.890000343322754,8.630000114440918,8.84000015258789,5591200.0,,,,,
2025-08-05,8.680000305175781,8.729999542236328,8.5,8.729999542236328,4675900.0,,,,,
2025-08-06,8.670000076293945,8.885000228881836,8.619999885559082,8.770000457763672,4760100.0,,,,,
2025-08-07,9.18000030517578,9.329999923706056,8.729999542236328,8.729999542236328,7936200.0,,,,,
2025-08-08,9.1899995803833,9.34000015258789,8.890000343322754,9.3100004196167,5016500.0,,,,,
2025-08-11,8.800000190734863,9.239999771118164,8.789999961853027,9.15999984741211,4594800.0,,,,,
2025-08-12,9.3100004196167,9.34000015258789,8.619999885559082,8.880000114440918,6298400.0,,,,,
2025-08-13,9.970000267028809,9.989999771118164,9.149999618530272,9.300000190734863,10893000.0,,,,,
2025-08-14,9.649999618530272,9.718999862670898,9.359999656677246,9.5,4409000.0,,,,,
2025-08-15,9.920000076293944,10.095000267028809,9.68000030517578,9.869999885559082,8422100.0,,,,,
2025-08-18,9.890000343322754,10.020000457763672,9.598999977111816,9.960000038146973,3878700.0,,,,,
2025-08-19,9.385000228881836,10.0600004196167,9.295000076293944,9.899999618530272,5915000.0,,,,,
2025-08-20,9.010000228881836,9.234999656677246,8.84000015258789,9.229999542236328,4930000.0,,,,,
2025-08-21,9.100000381469728,9.18000030517578,8.918999671936035,8.989999771118164,2870800.0,,,,,
2025-08-22,9.520000457763672,9.56999969482422,9.06999969482422,9.18000030517578,3470800.0,,,,,
2025-08-25,9.600000381469728,9.93000030517578,9.449999809265137,9.609999656677246,3755000.0,,,,,
2025-08-26,9.760000228881836,9.800000190734863,9.399999618530272,9.5,2683100.0,,,,,
2025-08-27,9.5,9.56999969482422,9.109999656677246,9.520000457763672,4024000.0,,,,,
2025-08-28,9.56999969482422,9.670000076293944,9.40999984741211,9.520000457763672,2893900.0,,,,,
2025-08-29,9.359999656677246,9.699999809265137,9.295000076293944,9.550000190734863,2321900.0,,,,,
2025-09-02,9.15999984741211,9.17300033569336,8.920000076293945,9.100000381469728,3980900.0,,,,,
2025-09-03,8.989999771118164,9.31999969482422,8.979999542236328,9.119999885559082,2668500.0,,,,,
2025-09-04,8.869999885559082,8.994999885559082,8.739999771118164,8.979999542236328,2822700.0,,,,,
2025-09-05,9.06999969482422,9.079999923706056,8.779999732971191,9.039999961853027,2735300.0,,,,,
2025-09-08,9.18000030517578,9.4399995803833,9.050000190734863,9.06999969482422,3443500.0,,,,,
2025-09-09,9.5,9.68000030517578,9.149999618530272,9.149999618530272,5198300.0,,,,,
2025-09-10,9.34000015258789,9.635000228881836,9.270000457763672,9.5649995803833,3463800.0,,,,,
2025-09-11,9.899999618530272,9.899999618530272,9.260000228881836,9.399999618530272,5840300.0,,,,,
2025-09-12,9.84000015258789,9.899999618530272,9.609999656677246,9.899999618530272,3328300.0,,,,,
2025-09-15,10.31999969482422,10.420000076293944,9.869999885559082,10.100000381469728,11776600.0,,,,,
2025-09-16,10.289999961853027,10.5,10.220000267028809,10.300000190734863,6963900.0,,,,,
2025-09-17,10.420000076293944,10.539999961853027,10.229999542236328,10.239999771118164,6618600.0,,,,,
2025-09-18,10.460000038146973,10.479999542236328,9.890000343322754,10.270999908447266,5930600.0,,,,,
2025-09-19,11.529999732971191,11.635000228881836,10.390000343322754,10.84000015258789,22958200.0,,,,,
2025-09-22,11.5600004196167,12.359999656677246,11.460000038146973,11.81999969482422,14691200.0,,,,,
2025-09-23,11.239999771118164,12.550000190734863,11.210000038146973,11.699999809265137,12736100.0,,,,,
2025-09-24,11.390000343322754,12.199999809265137,11.380000114440918,11.6850004196167,9583900.0,,,,,
2025-09-25,10.90999984741211,11.18000030517578,10.720000267028809,11.039999961853027,7386000.0,,,,,
2025-09-26,10.1899995803833,10.770000457763672,10.119999885559082,10.68000030517578,8461200.0,,,,,
2025-09-29,10.420000076293944,10.630000114440918,10.25,10.56999969482422,11331000.0,,,,,
2025-09-30,9.899999618530272,10.600000381469728,9.859999656677246,10.520000457763672,8504900.0,,,,,
2025-10-01,10.31999969482422,10.390000343322754,9.779999732971191,9.829999923706056,4832400.0,,,,,
2025-10-02,11.270000457763672,11.279999732971191,10.43000030517578,10.520000457763672,10085600.0,,,,,
2025-10-03,10.970000267028809,11.31999969482422,10.571000099182127,11.270000457763672,6909600.0,,,,,
2025-10-06,11.300000190734863,11.654999732971191,11.119999885559082,11.15999984741211,8168600.0,,,,,
2025-10-07,11.050000190734863,11.380000114440918,10.65999984741211,11.369999885559082,5660800.0,,,,,
2025-10-08,12.380000114440918,12.404999732971191,11.260000228881836,11.300000190734863,13064600.0,,,,,
2025-10-09,11.970000267028809,12.1899995803833,11.529999732971191,12.18000030517578,7079500.0,,,,,
2025-10-10,10.170000076293944,12.18000030517578,10.15999984741211,11.970000267028809,16826500.0,,,,,
2025-10-13,10.760000228881836,10.904999732971191,10.529999732971191,10.800000190734863,5521100.0,,,,,
2025-10-14,10.619999885559082,10.68000030517578,9.989999771118164,10.43000030517578,7022000.0,,,,,
2025-10-15,11.06999969482422,11.649999618530272,10.979999542236328,11.0,8131300.0,,,,,
2025-10-16,10.529999732971191,11.15999984741211,10.345000267028809,11.149999618530272,5783100.0,,,,,
2025-10-17,10.100000381469728,10.350000381469728,9.90999984741211,10.279999732971191,6746700.0,,,,,
2025-10-20,,,,,,10.369999885559082,10.569999694824219,10.300000190734863,10.319999694824219,3799200.0
2025-10-21,,,,,,10.180000305175781,10.545000076293945,10.170000076293945,10.279999732971191,2620800.0
2025-10-22,,,,,,9.829999923706055,10.125,9.399999618530273,10.125,8462000.0
2025-10-23,,,,,,10.119999885559082,10.479999542236328,9.859999656677246,9.859999656677246,4719000.0
2025-10-24,,,,,,10.640000343322754,10.979999542236328,10.319999694824219,10.350000381469727,7009300.0
2025-10-27,,,,,,11.15999984741211,11.324999809265137,10.989999771118164,11.170000076293945,6220000.0
2025-10-28,,,,,,11.720000267028809,12.130000114440918,11.194999694824219,11.5,14216200.0
2025-10-29,,,,,,11.100000381469727,11.84000015258789,11.0600004196167,11.75,7089600.0
2025-10-30,,,,,,10.600000381469727,10.970000267028809,10.545000076293945,10.829999923706055,4017200.0
2025-10-31,,,,,,10.670000076293945,10.812000274658203,10.15999984741211,10.800000190734863,6599500.0
2025-11-03,,,,,,10.899999618530273,11.149999618530273,10.5,10.720000267028809,7317800.0
2025-11-04,,,,,,9.404999732971191,10.399999618530273,9.359999656677246,10.399999618530273,11428600.0
2025-11-05,,,,,,8.90999984741211,9.609999656677246,8.899999618530273,9.600000381469727,11735200.0
2025-11-06,,,,,,8.5600004196167,9.0649995803833,8.225000381469727,9.029999732971191,11161700.0
2025-11-07,,,,,,7.989999771118164,8.180000305175781,7.440000057220459,8.095000267028809,12707300.0
2025-11-10,,,,,,8.170000076293945,8.345000267028809,7.800000190734863,8.329999923706055,9768800.0
2025-11-11,,,,,,8.109999656677246,8.170000076293945,7.949999809265137,8.0,3979300.0
2025-11-12,,,,,,7.929999828338623,8.187000274658203,7.769999980926514,8.119999885559082,4305000.0
2025-11-13,,,,,,7.269999980926514,7.889999866485596,7.260000228881836,7.800000190734863,6652000.0
2025-11-14,,,,,,7.03000020980835,7.355000019073486,6.929999828338623,7.03000020980835,7753100.0
2025-11-17,,,,,,7.119999885559082,7.389999866485596,6.980000019073486,7.199999809265137,5213400.0
2025-11-18,,,,,,7.119999885559082,7.264999866485596,6.820000171661377,6.869999885559082,4083900.0
2025-11-19,,,,,,7.150000095367432,7.380000114440918,7.0,7.050000190734863,4688200.0
2025-11-20,,,,,,7.070000171661377,7.885000228881836,7.070000171661377,7.440000057220459,6796100.0
2025-11-21,,,,,,7.199999809265137,7.364999771118164,6.864999771118164,7.050000190734863,6254100.0
2025-11-24,,,,,,8.260000228881836,8.425000190734863,7.53000020980835,7.699999809265137,9961700.0
2025-11-25,,,,,,7.920000076293945,8.279999732971191,7.820000171661377,8.220000267028809,6211500.0
2025-11-26,,,,,,8.039999961853027,8.199999809265137,7.880000114440918,8.015000343322754,4162700.0
2025-11-28,,,,,,8.239999771118164,8.350000381469727,8.029999732971191,8.039999961853027,2804800.0
2025-12-01,,,,,,8.5,8.854999542236328,8.119999885559082,8.300000190734863,6020400.0
2025-12-02,,,,,,8.670000076293945,8.824999809265137,8.5600004196167,8.625,4497900.0
2025-12-03,,,,,,9.119999885559082,9.149999618530273,8.895000457763672,8.899999618530273,5014200.0
2025-12-04,,,,,,9.359999656677246,9.380000114440918,8.954999923706055,9.199999809265137,3995700.0
2025-12-05,,,,,,9.510000228881836,9.5600004196167,9.289999961853027,9.420000076293945,4913300.0
2025-12-08,,,,,,9.239999771118164,9.350000381469727,9.119999885559082,9.3100004196167,4745000.0
2025-12-09,,,,,,8.90999984741211,9.085000038146973,8.642999649047852,9.079999923706055,6577300.0
2025-12-10,,,,,,8.970000267028809,9.010000228881836,8.789999961853027,8.930000305175781,3214100.0
2025-12-11,,,,,,8.920000076293945,9.149999618530273,8.6850004196167,9.0,3813200.0
2025-12-12,,,,,,8.630000114440918,8.90999984741211,8.550000190734863,8.904999732971191,3151300.0
2025-12-15,,,,,,8.4399995803833,8.680000305175781,8.359999656677246,8.630000114440918,3011600.0
2025-12-16,,,,,,8.640000343322754,8.694999694824219,8.229999542236328,8.260000228881836,2769800.0
