Date,Close,High,Low,Open,Volume,"('Close', 'GPK')","('High', 'GPK')","('Low', 'GPK')","('Open', 'GPK')","('Volume', 'GPK')"
2024-06-03,27.102840423583984,27.70750870570255,27.02481678957042,27.678249842947466,3358800.0,,,,,
2024-06-04,27.09308433532715,27.132094287635617,26.86877013385744,26.86877013385744,2075100.0,,,,,
2024-06-05,27.453937530517575,27.5027023018734,26.761494518937365,27.00531279515899,1762900.0,,,,,
2024-06-06,26.54693031311035,27.609978028832884,26.54693031311035,27.356406826348227,3267600.0,,,,,
2024-06-07,26.634706497192383,26.70297531312045,26.06904820212102,26.34212532601902,2454100.0,,,,,
2024-06-10,26.4006404876709,26.49816816220268,26.10805932426123,26.459156348315695,1798000.0,,,,,
2024-06-11,27.161354064941406,27.23937583238074,25.96176869299199,26.31286571637617,4384800.0,,,,,
2024-06-12,27.40517234802246,27.65874355749941,27.171107045471203,27.307644673579688,2540400.0,,,,,
2024-06-13,26.839513778686523,27.366160238694157,26.65421138526456,27.30764437873456,2246300.0,,,,,
2024-06-14,26.692689895629883,27.14295072100536,26.536077272284523,26.859091041305547,2282600.0,,,,,
2024-06-17,27.02549171447754,27.231045078910856,26.48713419754179,26.545865330496767,2240600.0,,,,,
2024-06-18,26.996124267578125,27.34850357288412,26.947183527160995,27.15273687727644,1448200.0,,,,,
2024-06-20,26.790571212768555,27.270197568627637,26.761205648012844,27.04506530610636,1999200.0,,,,,
2024-06-21,26.47734642028809,26.94718616229773,26.30115861737545,26.673113135039586,3368400.0,,,,,
2024-06-24,27.074434280395508,27.182106164422848,26.39904114171736,26.44798375580698,1875500.0,,,,,
2024-06-25,26.54586601257324,27.094010198782616,26.5262889677519,27.054856109139926,1884700.0,,,,,
2024-06-26,26.291370391845703,26.536077854563644,26.036874406582672,26.359888182691563,1869500.0,,,,,
2024-06-27,25.704072952270508,26.046663784723197,25.49851770601096,26.046663784723197,3221800.0,,,,,
2024-06-28,25.65513038635254,26.076027535562723,25.5474603685561,25.782379316889024,6645600.0,,,,,
2024-07-01,25.35169219970703,25.75301228027113,25.273385888059643,25.7138600579323,1842700.0,,,,,
2024-07-02,25.30275154113769,25.390846375411986,24.62735843402473,25.2831744964168,3086700.0,,,,,
2024-07-03,25.126562118530277,25.67470630729245,25.126562118530277,25.469152936620294,1243800.0,,,,,
2024-07-05,24.735031127929688,25.20486901489181,24.59799367733838,25.0384678632215,4727600.0,,,,,
2024-07-08,24.940582275390625,25.038465626506152,24.686086309278117,24.872064489700648,2068900.0,,,,,
2024-07-09,24.80354881286621,25.028679232694287,24.676299885506136,24.92100735061573,1929000.0,,,,,
2024-07-10,25.978145599365234,25.99772077783308,24.921007549369723,24.960161640245023,3948200.0,,,,,
2024-07-11,26.37946510314941,26.7416311007578,26.12496911908877,26.291370267629585,2673800.0,,,,,
2024-07-12,26.93739891052246,27.133163767538587,26.428406921734805,26.53607880662408,2402000.0,,,,,
2024-07-15,26.7220516204834,27.162525757940543,26.62417013835479,26.91781831867982,1955100.0,,,,,
2024-07-16,27.3485050201416,27.495329116132368,26.70247750420649,27.13316127018345,1920600.0,,,,,
2024-07-17,27.48554229736328,27.81834459794929,27.162528519379183,27.289775579264525,1816900.0,,,,,
2024-07-18,27.37786865234375,27.91622615895562,27.142949725937896,27.319139387484704,1220300.0,,,,,
2024-07-19,27.240835189819336,27.377870774100447,26.996127722477457,27.182105920408837,1502300.0,,,,,
2024-07-22,27.182106018066406,27.524696846969835,27.054857089088365,27.40723644075701,2279700.0,,,,,
2024-07-23,27.11358642578125,27.289774222949767,26.829724885343087,27.18210421361951,2505300.0,,,,,
2024-07-24,26.74163246154785,27.24083593257304,26.70248023652992,27.14295256957342,2220200.0,,,,,
2024-07-25,26.712268829345703,27.142952640517947,26.585019897022644,26.63396064516544,1957400.0,,,,,
2024-07-26,27.289775848388672,27.3974477311018,26.937398366093568,26.986339112616,1667400.0,,,,,
2024-07-29,27.417022705078125,27.769402027719952,27.260410087675016,27.387657139201416,2877500.0,,,,,
2024-07-30,28.474159240722656,29.110398242006863,26.79057264445265,27.62257648699447,7942900.0,,,,,
2024-07-31,29.462779998779297,30.01092421324421,28.40564379454061,28.640562743597,4468000.0,,,,,
2024-08-01,28.924421310424805,29.69769778779527,28.660138669915828,29.44320180284941,2777200.0,,,,,
2024-08-02,28.307758331298828,28.660137662214037,27.955379000383623,28.660137662214037,2285500.0,,,,,
2024-08-05,27.27020072937012,27.612789689713107,26.927609902057316,27.32892999871894,1917100.0,,,,,
2024-08-06,27.671520233154297,28.1022040217778,27.142951219430312,27.23104605505097,2010900.0,,,,,
2024-08-07,27.319141387939453,28.053263786827763,27.191894326932196,27.89665115775584,1391300.0,,,,,
2024-08-08,27.54427146911621,27.80855597752896,27.279988827673247,27.43660145481344,2100200.0,,,,,
2024-08-09,27.583425521850582,27.622577745097463,27.025492805051652,27.40723584981518,1533400.0,,,,,
2024-08-12,27.436603546142575,27.534485045338787,27.27020238375113,27.319143133349232,1776400.0,,,,,
2024-08-13,27.39744758605957,27.60300282769916,26.996127492396816,27.60300282769916,1981000.0,,,,,
2024-08-14,27.583425521850582,27.8183444622412,27.289775446134986,27.495330685832883,2253100.0,,,,,
2024-08-15,27.886859893798828,28.092415116105848,27.730247280121876,27.97495472236332,1516700.0,,,,,
2024-08-16,27.96516990661621,27.994535475685808,27.57363832053757,27.710673908922622,1214300.0,,,,,
2024-08-19,27.79876708984375,28.033686027468544,27.319140692155244,28.033686027468544,1921200.0,,,,,
2024-08-20,27.63236618041992,27.83792141946891,27.495330599033775,27.730249538682784,1158500.0,,,,,
2024-08-21,28.07284164428711,28.102205346231397,27.661733014338434,27.8183456479408,1361700.0,,,,,
2024-08-22,28.51331329345703,28.53289033893104,28.05326392663674,28.3273369623634,1492800.0,,,,,
2024-08-23,29.041881561279297,29.12018787416128,28.552466639024487,28.6503499968694,1638700.0,,,,,
2024-08-26,28.992938995361328,29.599812415348357,28.924419342293437,29.227857919256596,1234300.0,,,,,
2024-08-27,29.081035614013672,29.15934379879257,28.640563276451687,28.924422978395647,1179100.0,,,,,
2024-08-28,28.73844337463379,29.21806975008073,28.620982977783463,29.032091566305084,1879900.0,,,,,
2024-08-29,28.8265380859375,29.15934036416811,28.787383998159942,28.875478828689783,1363000.0,,,,,
2024-08-30,29.29637718200684,29.29637718200684,28.836325965925116,28.846114488285338,1916100.0,,,,,
2024-09-03,28.69928932189941,29.159340520910376,28.503524482868297,28.826538240890837,2378200.0,,,,,
2024-09-04,28.25881767272949,28.45458251618648,27.6617308862008,28.20987506163796,3597300.0,,,,,
2024-09-05,28.268604278564453,28.523100254886412,27.86728420316397,28.376276155807897,1836300.0,,,,,
2024-09-06,28.4545841217041,28.669927888717943,28.24903074443069,28.30776001408455,1591400.0,,,,,
2024-09-09,28.660139083862305,28.8559039364383,28.31754825814206,28.45458384164224,2189700.0,,,,,
2024-09-10,28.67971420288086,28.777597562451163,28.47416082805604,28.67971420288086,2162500.0,,,,,
2024-09-11,28.39585494995117,28.67971464339833,27.926017057160813,28.6699279875638,1515800.0,,,,,
2024-09-12,28.943998336791992,28.95378685931856,28.38606562156603,28.493737502388505,1327000.0,,,,,
2024-09-13,29.3466796875,29.552932432283495,29.09132200089936,29.18953563114349,1234100.0,,,,,
2024-09-16,29.86721992492676,29.916326739029323,29.33685921406051,29.513644868812676,1503400.0,,,,,
2024-09-17,29.33686065673828,30.00472197857855,29.3270389187738,29.877043131650183,1985300.0,,,,,
2024-09-18,29.327035903930664,29.69043080473448,29.199355196823007,29.35649924149029,1691000.0,,,,,
2024-09-19,29.95561408996582,29.994901040417705,29.5332887391326,29.857398587141017,1866900.0,,,,,
2024-09-20,29.57257461547852,29.80829068971365,29.37614361696348,29.71989692771237,4885400.0,,,,,
2024-09-23,28.551137924194336,28.973463281930933,28.24667154643502,28.757390670828343,2923600.0,,,,,
2024-09-24,28.68863677978516,28.97346153816017,28.56095794302366,28.777030541121896,2759900.0,,,,,
2024-09-25,28.177919387817383,28.885067600899603,28.1288107022045,28.796673840101224,1752900.0,,,,,
2024-09-26,29.02256774902344,29.052032959959703,28.452920117389123,28.482385328325385,1611900.0,,,,,
2024-09-27,28.973461151123047,29.435071552700364,28.894889128018296,29.179712009283723,1523100.0,,,,,
2024-09-30,29.06185531616211,29.101140391609395,28.649351720789056,28.9439963432106,1563100.0,,,,,
2024-10-01,29.20918083190918,29.4350751921022,28.84578588260824,29.16007401388636,2399300.0,,,,,
2024-10-02,28.482385635375977,29.14042703360824,28.462742161206705,29.022568061897395,1455300.0,,,,,
2024-10-03,28.109169006347656,28.649351433131656,27.91273801116904,28.335063339489707,2715500.0,,,,,
2024-10-04,28.2761344909668,28.433278536124465,28.06006002389641,28.34488477656018,1511400.0,,,,,
2024-10-07,28.060062408447266,28.177921388983595,27.62791531088732,28.089527621907585,2060800.0,,,,,
2024-10-08,28.20738220214844,28.39399145740296,27.637734572749427,27.912737587161107,2365500.0,,,,,
2024-10-09,28.28595542907715,28.54131498048428,28.069882827104127,28.109169776538234,1257200.0,,,,,
2024-10-10,28.030597686767575,28.217205076237573,27.92256044937611,28.15827652552625,1784000.0,,,,,
2024-10-11,28.59042358398437,28.649352134659004,27.9716672453338,28.06988274532808,1764400.0,,,,,
