Date,Close,High,Low,Open,Volume,"('Close', 'RILY')","('High', 'RILY')","('Low', 'RILY')","('Open', 'RILY')","('Volume', 'RILY')"
2024-06-03,23.36000061035156,24.3799991607666,22.489999771118164,24.0,1156100.0,,,,,
2024-06-04,23.350000381469727,23.959999084472656,22.90999984741211,23.350000381469727,487500.0,,,,,
2024-06-05,23.6299991607666,23.850000381469727,22.63999938964844,23.350000381469727,577600.0,,,,,
2024-06-06,23.170000076293945,23.32999992370605,22.020000457763672,22.950000762939453,725700.0,,,,,
2024-06-07,22.520000457763672,23.450000762939453,22.3700008392334,22.540000915527344,524300.0,,,,,
2024-06-10,22.3799991607666,22.57999992370605,21.5,21.57999992370605,593000.0,,,,,
2024-06-11,22.690000534057617,22.71999931335449,21.71999931335449,22.34000015258789,551400.0,,,,,
2024-06-12,23.0,23.82999992370605,22.780000686645508,23.459999084472656,777900.0,,,,,
2024-06-13,22.059999465942383,23.059999465942383,21.600000381469727,22.899999618530277,655600.0,,,,,
2024-06-14,20.600000381469727,21.84000015258789,20.229999542236328,21.5,897500.0,,,,,
2024-06-17,18.93000030517578,20.670000076293945,18.780000686645508,20.25,1205300.0,,,,,
2024-06-18,19.13999938964844,19.649999618530277,18.600000381469727,18.649999618530277,589000.0,,,,,
2024-06-20,20.59000015258789,20.690000534057617,18.56999969482422,19.0,1035800.0,,,,,
2024-06-21,20.489999771118164,21.18000030517578,20.200000762939453,20.51000022888184,1333100.0,,,,,
2024-06-24,20.3700008392334,20.6299991607666,19.809999465942383,20.43000030517578,441000.0,,,,,
2024-06-25,19.600000381469727,20.25,19.170000076293945,20.209999084472656,639900.0,,,,,
2024-06-26,17.950000762939453,19.809999465942383,17.790000915527344,19.520000457763672,1552300.0,,,,,
2024-06-27,17.290000915527344,18.07999992370605,16.829999923706055,17.729999542236328,1279800.0,,,,,
2024-06-28,17.639999389648438,18.479999542236328,17.1299991607666,17.329999923706055,970800.0,,,,,
2024-07-01,17.450000762939453,18.209999084472656,16.940000534057617,17.600000381469727,818200.0,,,,,
2024-07-02,16.809999465942383,17.18000030517578,16.280000686645508,16.719999313354492,1013900.0,,,,,
2024-07-03,16.969999313354492,17.700000762939453,16.59000015258789,16.709999084472656,967800.0,,,,,
2024-07-05,15.050000190734863,16.18000030517578,15.010000228881836,16.0,1697100.0,,,,,
2024-07-08,14.989999771118164,15.989999771118164,14.829999923706056,15.220000267028809,1819800.0,,,,,
2024-07-09,16.110000610351562,16.729999542236328,14.600000381469728,14.989999771118164,2479200.0,,,,,
2024-07-10,17.209999084472656,17.850000381469727,15.6899995803833,16.190000534057617,969400.0,,,,,
2024-07-11,17.6200008392334,18.530000686645508,17.190000534057617,17.389999389648438,938100.0,,,,,
2024-07-12,18.030000686645508,18.3799991607666,17.520000457763672,17.860000610351562,615400.0,,,,,
2024-07-15,16.670000076293945,18.09000015258789,16.649999618530273,18.010000228881836,1017700.0,,,,,
2024-07-16,17.43000030517578,17.469999313354492,16.079999923706055,16.899999618530273,989600.0,,,,,
2024-07-17,19.809999465942383,19.950000762939453,17.399999618530273,17.399999618530273,1792600.0,,,,,
2024-07-18,17.920000076293945,20.799999237060547,17.739999771118164,19.790000915527344,1344700.0,,,,,
2024-07-19,17.43000030517578,18.31999969482422,17.06999969482422,17.799999237060547,1009600.0,,,,,
2024-07-22,17.059999465942383,18.3700008392334,16.959999084472656,17.950000762939453,929400.0,,,,,
2024-07-23,17.549999237060547,18.200000762939453,16.809999465942383,16.809999465942383,600100.0,,,,,
2024-07-24,15.9399995803833,17.65999984741211,15.619999885559082,17.3700008392334,1608100.0,,,,,
2024-07-25,16.739999771118164,17.079999923706055,15.789999961853027,16.020000457763672,841800.0,,,,,
2024-07-26,18.520000457763672,18.57999992370605,17.31999969482422,18.559999465942383,1282000.0,,,,,
2024-07-29,17.989999771118164,19.1200008392334,17.799999237060547,18.459999084472656,766500.0,,,,,
2024-07-30,18.84000015258789,18.959999084472656,17.860000610351562,17.860000610351562,763600.0,,,,,
2024-07-31,19.200000762939453,20.36000061035156,19.01000022888184,19.07999992370605,1312500.0,,,,,
2024-08-01,19.1200008392334,19.46999931335449,18.51000022888184,19.450000762939453,888700.0,,,,,
2024-08-02,18.209999084472656,18.780000686645508,17.309999465942383,18.3700008392334,866600.0,,,,,
2024-08-05,17.09000015258789,17.489999771118164,16.059999465942383,16.5,887500.0,,,,,
2024-08-06,17.559999465942383,17.719999313354492,16.90999984741211,17.18000030517578,569400.0,,,,,
2024-08-07,17.559999465942383,18.059999465942383,16.889999389648438,18.040000915527344,676700.0,,,,,
2024-08-08,17.3700008392334,18.549999237060547,17.079999923706055,17.920000076293945,546500.0,,,,,
2024-08-09,16.950000762939453,18.049999237060547,16.81999969482422,17.0,948000.0,,,,,
2024-08-12,8.149999618530273,9.880000114440918,7.079999923706055,8.819999694824219,14165300.0,,,,,
2024-08-13,7.21999979019165,8.09000015258789,6.889999866485596,7.400000095367432,5222500.0,,,,,
2024-08-14,6.96999979019165,7.449999809265137,6.659999847412109,7.130000114440918,4773700.0,,,,,
2024-08-15,5.039999961853027,7.03000020980835,4.510000228881836,6.869999885559082,11598400.0,,,,,
2024-08-16,5.849999904632568,6.800000190734863,5.289999961853027,6.25,21311300.0,,,,,
2024-08-19,5.510000228881836,5.599999904632568,4.820000171661377,5.369999885559082,6089600.0,,,,,
2024-08-20,5.489999771118164,5.75,5.25,5.460000038146973,1942100.0,,,,,
2024-08-21,7.989999771118164,9.050000190734863,4.96999979019165,5.559999942779541,44491900.0,,,,,
2024-08-22,6.079999923706055,7.75,5.710000038146973,7.570000171661377,10483000.0,,,,,
2024-08-23,6.21999979019165,6.349999904632568,5.710000038146973,6.130000114440918,3765000.0,,,,,
2024-08-26,5.960000038146973,6.320000171661377,5.579999923706055,5.929999828338623,2514600.0,,,,,
2024-08-27,5.75,5.929999828338623,5.71999979019165,5.889999866485596,1297000.0,,,,,
2024-08-28,5.400000095367432,6.059999942779541,5.269999980926514,5.71999979019165,3442000.0,,,,,
2024-08-29,5.480000019073486,5.71999979019165,5.119999885559082,5.360000133514404,1832400.0,,,,,
2024-08-30,4.920000076293945,5.650000095367432,4.840000152587891,5.449999809265137,2720300.0,,,,,
2024-09-03,5.840000152587891,5.96999979019165,4.610000133514404,4.829999923706055,3735200.0,,,,,
2024-09-04,5.400000095367432,5.800000190734863,5.170000076293945,5.579999923706055,2014000.0,,,,,
2024-09-05,5.289999961853027,5.679999828338623,5.179999828338623,5.489999771118164,1100600.0,,,,,
2024-09-06,5.380000114440918,5.599999904632568,5.110000133514404,5.300000190734863,1832300.0,,,,,
2024-09-09,5.929999828338623,6.5,5.329999923706055,5.519999980926514,4858600.0,,,,,
2024-09-10,5.670000076293945,5.880000114440918,5.380000114440918,5.829999923706055,1595200.0,,,,,
2024-09-11,6.099999904632568,6.360000133514404,5.519999980926514,5.619999885559082,2084900.0,,,,,
2024-09-12,6.210000038146973,6.320000171661377,5.860000133514404,6.099999904632568,1209000.0,,,,,
2024-09-13,6.059999942779541,6.75,5.989999771118164,6.369999885559082,1953600.0,,,,,
2024-09-16,5.75,6.079999923706055,5.619999885559082,6.03000020980835,1436000.0,,,,,
2024-09-17,5.789999961853027,5.869999885559082,5.619999885559082,5.739999771118164,981400.0,,,,,
2024-09-18,6.019999980926514,6.380000114440918,5.690000057220459,5.889999866485596,1852400.0,,,,,
2024-09-19,5.78000020980835,6.210000038146973,5.730000019073486,6.150000095367432,1074100.0,,,,,
2024-09-20,5.800000190734863,6.5,5.690000057220459,5.71999979019165,6491900.0,,,,,
2024-09-23,5.619999885559082,5.96999979019165,5.449999809265137,5.739999771118164,2014000.0,,,,,
2024-09-24,5.409999847412109,5.809999942779541,5.349999904632568,5.539999961853027,1336200.0,,,,,
2024-09-25,5.03000020980835,5.570000171661377,5.0,5.46999979019165,2236100.0,,,,,
2024-09-26,5.210000038146973,5.340000152587891,4.929999828338623,5.119999885559082,2173600.0,,,,,
2024-09-27,5.309999942779541,5.550000190734863,5.179999828338623,5.28000020980835,1450400.0,,,,,
2024-09-30,5.25,5.389999866485596,5.079999923706055,5.300000190734863,1291700.0,,,,,
2024-10-01,5.25,5.389999866485596,5.139999866485596,5.269999980926514,936300.0,,,,,
2024-10-02,5.320000171661377,5.599999904632568,5.210000038146973,5.269999980926514,817600.0,,,,,
2024-10-03,5.050000190734863,5.320000171661377,4.989999771118164,5.320000171661377,1217100.0,,,,,
2024-10-04,4.869999885559082,5.159999847412109,4.409999847412109,5.050000190734863,3090900.0,,,,,
2024-10-07,4.28000020980835,4.800000190734863,4.190000057220459,4.789999961853027,4154100.0,,,,,
2024-10-08,4.389999866485596,4.519999980926514,4.190000057220459,4.349999904632568,1693600.0,,,,,
2024-10-09,4.239999771118164,4.5,4.070000171661377,4.360000133514404,1836300.0,,,,,
2024-10-10,4.53000020980835,4.559999942779541,4.179999828338623,4.179999828338623,1030600.0,,,,,
2024-10-11,4.389999866485596,4.679999828338623,4.320000171661377,4.550000190734863,1786800.0,,,,,
2024-10-14,5.420000076293945,5.820000171661377,5.110000133514404,5.210000038146973,16890900.0,,,,,
2024-10-15,4.949999809265137,5.579999923706055,4.809999942779541,5.28000020980835,3491100.0,,,,,
2024-10-16,5.440000057220459,5.46999979019165,4.829999923706055,4.980000019073486,1970200.0,,,,,
2024-10-17,5.96999979019165,6.010000228881836,5.380000114440918,5.429999828338623,1981700.0,,,,,
2024-10-18,6.119999885559082,6.550000190734863,5.889999866485596,5.96999979019165,3200000.0,,,,,
2024-10-21,6.059999942779541,6.619999885559082,5.900000095367432,6.070000171661377,2168800.0,,,,,
2024-10-22,5.980000019073486,6.309999942779541,5.929999828338623,6.090000152587891,1537600.0,,,,,
2024-10-23,5.849999904632568,6.090000152587891,5.800000190734863,6.059999942779541,1383800.0,,,,,
2024-10-24,5.929999828338623,6.03000020980835,5.659999847412109,5.789999961853027,964500.0,,,,,
2024-10-25,5.909999847412109,6.179999828338623,5.820000171661377,6.03000020980835,865900.0,,,,,
2024-10-28,5.630000114440918,5.889999866485596,5.53000020980835,5.840000152587891,1920700.0,,,,,
2024-10-29,6.349999904632568,7.070000171661377,5.849999904632568,5.920000076293945,5887700.0,,,,,
2024-10-30,6.079999923706055,6.590000152587891,6.039999961853027,6.239999771118164,1226500.0,,,,,
2024-10-31,5.900000095367432,6.079999923706055,5.820000171661377,6.039999961853027,936700.0,,,,,
2024-11-01,5.699999809265137,6.099999904632568,5.539999961853027,5.849999904632568,1249000.0,,,,,
2024-11-04,4.920000076293945,5.349999904632568,4.53000020980835,5.150000095367432,2622600.0,,,,,
2024-11-05,5.260000228881836,5.349999904632568,4.800000190734863,4.989999771118164,1103700.0,,,,,
2024-11-06,5.480000019073486,5.559999942779541,5.199999809265137,5.489999771118164,1139900.0,,,,,
2024-11-07,5.320000171661377,5.699999809265137,5.25,5.590000152587891,868200.0,,,,,
2024-11-08,5.21999979019165,5.349999904632568,5.03000020980835,5.300000190734863,874500.0,,,,,
2024-11-11,5.329999923706055,5.420000076293945,5.079999923706055,5.21999979019165,779700.0,,,,,
2024-11-12,5.079999923706055,5.329999923706055,4.989999771118164,5.28000020980835,751800.0,,,,,
2024-11-13,4.849999904632568,5.090000152587891,4.760000228881836,5.050000190734863,1033800.0,,,,,
2024-11-14,4.800000190734863,4.960000038146973,4.670000076293945,4.960000038146973,1225100.0,,,,,
2024-11-15,4.71999979019165,5.019999980926514,4.610000133514404,4.860000133514404,1183900.0,,,,,
2024-11-18,4.599999904632568,4.760000228881836,4.519999980926514,4.75,923600.0,,,,,
2024-11-19,4.809999942779541,4.929999828338623,4.550000190734863,4.599999904632568,842200.0,,,,,
2024-11-20,4.840000152587891,4.909999847412109,4.710000038146973,4.820000171661377,531900.0,,,,,
2024-11-21,4.829999923706055,4.909999847412109,4.730000019073486,4.849999904632568,495600.0,,,,,
2024-11-22,5.050000190734863,5.119999885559082,4.800000190734863,4.829999923706055,985100.0,,,,,
