Date,Close,High,Low,Open,Volume,"('Close', 'ASTS')","('High', 'ASTS')","('Low', 'ASTS')","('Open', 'ASTS')","('Volume', 'ASTS')"
2024-06-03,8.380000114440918,8.630000114440918,7.559999942779541,8.039999961853027,13819500.0,,,,,
2024-06-04,8.670000076293945,8.699999809265137,7.920000076293945,8.359999656677246,7824400.0,,,,,
2024-06-05,8.789999961853027,9.600000381469728,8.388999938964844,8.720000267028809,15718900.0,,,,,
2024-06-06,9.31999969482422,9.489999771118164,8.699999809265137,8.720000267028809,10087100.0,,,,,
2024-06-07,8.619999885559082,9.199999809265137,8.579999923706055,9.15999984741211,7303800.0,,,,,
2024-06-10,8.479999542236328,8.770000457763672,8.09000015258789,8.550000190734863,7155600.0,,,,,
2024-06-11,9.869999885559082,9.949999809265137,8.350000381469727,8.489999771118164,12057500.0,,,,,
2024-06-12,9.760000228881836,10.100000381469728,9.369999885559082,9.699999809265137,10401900.0,,,,,
2024-06-13,9.979999542236328,10.34000015258789,9.739999771118164,9.890000343322754,8819500.0,,,,,
2024-06-14,10.220000267028809,10.324999809265137,9.630000114440918,9.899999618530272,8097800.0,,,,,
2024-06-17,11.75,12.369999885559082,10.029999732971191,10.329999923706056,22821400.0,,,,,
2024-06-18,11.390000343322754,12.449999809265137,10.90999984741211,12.399999618530272,16022800.0,,,,,
2024-06-20,11.220000267028809,12.050000190734863,11.210000038146973,11.31999969482422,9697300.0,,,,,
2024-06-21,10.079999923706056,11.0,10.020000457763672,11.0,10190400.0,,,,,
2024-06-24,10.329999923706056,10.770000457763672,10.010000228881836,10.489999771118164,6696200.0,,,,,
2024-06-25,10.979999542236328,11.029999732971191,9.31999969482422,10.210000038146973,8444300.0,,,,,
2024-06-26,11.229999542236328,11.711999893188477,10.779999732971191,10.869999885559082,6983700.0,,,,,
2024-06-27,11.449999809265137,11.84000015258789,10.850000381469728,10.920000076293944,7057100.0,,,,,
2024-06-28,11.609999656677246,11.93000030517578,11.279999732971191,11.449999809265137,14037600.0,,,,,
2024-07-01,10.84000015258789,12.600000381469728,10.779999732971191,11.850000381469728,10724800.0,,,,,
2024-07-02,10.720000267028809,10.979999542236328,10.170000076293944,10.850000381469728,6933600.0,,,,,
2024-07-03,11.369999885559082,11.539999961853027,10.670000076293944,10.729999542236328,4315000.0,,,,,
2024-07-05,12.399999618530272,12.470000267028809,10.979999542236328,11.420000076293944,10681000.0,,,,,
2024-07-08,12.100000381469728,13.09000015258789,11.920000076293944,12.375,10601400.0,,,,,
2024-07-09,12.140000343322754,12.270000457763672,11.699999809265137,12.0,4898800.0,,,,,
2024-07-10,11.880000114440918,12.217000007629396,11.520000457763672,12.170000076293944,4864300.0,,,,,
2024-07-11,11.899999618530272,12.199999809265137,11.40999984741211,11.859999656677246,4814300.0,,,,,
2024-07-12,13.010000228881836,13.140000343322754,11.710000038146973,11.880000114440918,10820800.0,,,,,
2024-07-15,13.479999542236328,13.68000030517578,12.56999969482422,12.600000381469728,7480800.0,,,,,
2024-07-16,13.710000038146973,13.96500015258789,13.149999618530272,13.5600004196167,5950100.0,,,,,
2024-07-17,13.399999618530272,14.034000396728516,12.880000114440918,13.5,4832600.0,,,,,
2024-07-18,12.380000114440918,13.664999961853027,12.31999969482422,13.619999885559082,6762400.0,,,,,
2024-07-19,12.84000015258789,13.479999542236328,12.239999771118164,12.4399995803833,5369600.0,,,,,
2024-07-22,12.800000190734863,13.130000114440918,12.369999885559082,13.119999885559082,4177000.0,,,,,
2024-07-23,13.84000015258789,14.289999961853027,12.75,12.789999961853027,8703900.0,,,,,
2024-07-24,13.359999656677246,14.05799961090088,13.260000228881836,13.550000190734863,5420900.0,,,,,
2024-07-25,16.639999389648438,16.799999237060547,13.600000381469728,13.649999618530272,23048900.0,,,,,
2024-07-26,18.84000015258789,19.479999542236328,16.889999389648438,16.969999313354492,24661200.0,,,,,
2024-07-29,18.8700008392334,19.59000015258789,17.889999389648438,18.795000076293945,13037200.0,,,,,
2024-07-30,17.520000457763672,20.3700008392334,16.979999542236328,18.989999771118164,12631400.0,,,,,
2024-07-31,20.68000030517578,21.280000686645508,17.400999069213867,17.889999389648438,16767300.0,,,,,
2024-08-01,20.440000534057617,21.209999084472656,19.25,20.3700008392334,14930000.0,,,,,
2024-08-02,18.51000022888184,20.209999084472656,18.229999542236328,19.76000022888184,10146500.0,,,,,
2024-08-05,18.59000015258789,20.097000122070312,17.110000610351562,17.950000762939453,15062700.0,,,,,
2024-08-06,19.530000686645508,19.959999084472656,18.07999992370605,19.299999237060547,10259700.0,,,,,
2024-08-07,19.63999938964844,21.899999618530277,19.350000381469727,19.700000762939453,14939100.0,,,,,
2024-08-08,22.31999969482422,22.36000061035156,19.59000015258789,19.8799991607666,13369100.0,,,,,
2024-08-09,21.209999084472656,23.040000915527344,20.5,22.82999992370605,14796200.0,,,,,
2024-08-12,19.729999542236328,22.07999992370605,19.51000022888184,20.959999084472656,11265500.0,,,,,
2024-08-13,20.959999084472656,21.149999618530277,19.36000061035156,19.950000762939453,7373000.0,,,,,
2024-08-14,20.809999465942383,21.729999542236328,19.770999908447266,21.11000061035156,10504900.0,,,,,
2024-08-15,31.36000061035156,33.58000183105469,21.57999992370605,21.799999237060547,75966100.0,,,,,
2024-08-16,31.030000686645508,36.869998931884766,27.709999084472656,30.3700008392334,68766300.0,,,,,
2024-08-19,38.59999847412109,38.84999847412109,30.82999992370605,31.350000381469727,37779900.0,,,,,
2024-08-20,34.31999969482422,38.9900016784668,31.913000106811523,38.79499816894531,32419000.0,,,,,
2024-08-21,36.43999862670898,39.08000183105469,32.42499923706055,34.130001068115234,36381900.0,,,,,
2024-08-22,34.13999938964844,36.70000076293945,33.5099983215332,36.70000076293945,20021700.0,,,,,
2024-08-23,32.86000061035156,37.15999984741211,32.08000183105469,34.59000015258789,25736700.0,,,,,
2024-08-26,33.779998779296875,34.310001373291016,30.739999771118164,33.4900016784668,17618600.0,,,,,
2024-08-27,31.11000061035156,34.869998931884766,30.43099975585937,33.0099983215332,14778800.0,,,,,
2024-08-28,27.8700008392334,30.600000381469727,27.56999969482422,29.90999984741211,20565800.0,,,,,
2024-08-29,29.25,30.440000534057617,27.709999084472656,27.899999618530277,15876500.0,,,,,
2024-08-30,29.040000915527344,31.600000381469727,27.93000030517578,28.96999931335449,16165900.0,,,,,
2024-09-03,29.40999984741211,29.849000930786133,28.030000686645508,29.299999237060547,9855500.0,,,,,
2024-09-04,33.08000183105469,36.540000915527344,28.899999618530277,31.989999771118164,43765000.0,,,,,
2024-09-05,28.450000762939453,30.43000030517578,26.399999618530277,29.280000686645508,41445700.0,,,,,
2024-09-06,26.11000061035156,29.57999992370605,25.799999237060547,28.709999084472656,17645500.0,,,,,
2024-09-09,25.940000534057617,28.25,25.61000061035156,26.6299991607666,13431400.0,,,,,
2024-09-10,26.11000061035156,26.690000534057617,24.3700008392334,26.239999771118164,15132500.0,,,,,
2024-09-11,27.899999618530277,28.38500022888184,26.0,26.88999938964844,16135000.0,,,,,
2024-09-12,26.790000915527344,27.049999237060547,23.540000915527344,26.700000762939453,25201000.0,,,,,
2024-09-13,29.82999992370605,30.93000030517578,26.5,26.790000915527344,25794500.0,,,,,
2024-09-16,29.84000015258789,29.979999542236328,27.399999618530277,28.96500015258789,13323900.0,,,,,
2024-09-17,28.0,30.600000381469727,27.60400009155273,30.3700008392334,13548400.0,,,,,
2024-09-18,28.299999237060547,29.649999618530277,27.459999084472656,28.34000015258789,10937500.0,,,,,
2024-09-19,28.61000061035156,30.51000022888184,28.030000686645508,29.149999618530277,14703300.0,,,,,
2024-09-20,26.5,28.84000015258789,25.670000076293945,28.450000762939453,18870200.0,,,,,
2024-09-23,26.61000061035156,27.10099983215332,25.90999984741211,26.6200008392334,7277600.0,,,,,
2024-09-24,25.850000381469727,26.899999618530277,25.270000457763672,26.440000534057617,8430000.0,,,,,
2024-09-25,24.38999938964844,25.920000076293945,24.36000061035156,25.799999237060547,10986100.0,,,,,
2024-09-26,23.82999992370605,25.350000381469727,23.81999969482422,24.6299991607666,9862100.0,,,,,
2024-09-27,25.31999969482422,25.559999465942383,21.68000030517578,23.149999618530277,24274100.0,,,,,
2024-09-30,26.149999618530277,27.25,24.96999931335449,25.5,15948000.0,,,,,
2024-10-01,24.104999542236328,25.950000762939453,23.420000076293945,25.899999618530277,12264200.0,,,,,
2024-10-02,23.84000015258789,24.290000915527344,23.01000022888184,23.979999542236328,8763000.0,,,,,
2024-10-03,23.21999931335449,24.5,22.93000030517578,23.670000076293945,9619700.0,,,,,
2024-10-04,26.11000061035156,26.38999938964844,23.670000076293945,23.809999465942383,12388100.0,,,,,
2024-10-07,24.90999984741211,26.31999969482422,24.739999771118164,25.940000534057617,9119700.0,,,,,
2024-10-08,24.200000762939453,25.290000915527344,24.01000022888184,24.54400062561035,6489900.0,,,,,
2024-10-09,22.61000061035156,24.290000915527344,22.350000381469727,24.170000076293945,9425500.0,,,,,
2024-10-10,23.06999969482422,23.25,21.90399932861328,22.350000381469727,7198900.0,,,,,
2024-10-11,24.18000030517578,24.34000015258789,22.920000076293945,23.06999969482422,7292900.0,,,,,
2024-10-14,25.1200008392334,25.690000534057617,23.75,24.239999771118164,11297100.0,,,,,
2024-10-15,24.25,24.979999542236328,23.809999465942383,24.440000534057617,7848300.0,,,,,
2024-10-16,28.21999931335449,28.36000061035156,24.450000762939453,24.76000022888184,14435000.0,,,,,
2024-10-17,28.489999771118164,28.979999542236328,26.738000869750977,27.84000015258789,11169500.0,,,,,
2024-10-18,28.13999938964844,29.33799934387207,27.06999969482422,28.790000915527344,7996300.0,,,,,
2024-10-21,27.63999938964844,28.90999984741211,26.07999992370605,28.520000457763672,9805300.0,,,,,
2024-10-22,27.88999938964844,29.61400032043457,26.950000762939453,27.290000915527344,10984900.0,,,,,
2024-10-23,26.26000022888184,27.729999542236328,25.5,27.5,7575600.0,,,,,
2024-10-24,25.06999969482422,30.549999237060547,24.90999984741211,27.540000915527344,23926300.0,,,,,
2024-10-25,25.6200008392334,27.38599967956543,24.63999938964844,25.125,14701900.0,,,,,
2024-10-28,26.729999542236328,27.479999542236328,25.790000915527344,25.96500015258789,8941600.0,,,,,
2024-10-29,26.979999542236328,27.26000022888184,26.01000022888184,26.739999771118164,5845200.0,,,,,
2024-10-30,25.1299991607666,27.82999992370605,25.1200008392334,26.979999542236328,9268400.0,,,,,
2024-10-31,23.809999465942383,25.32999992370605,23.520000457763672,24.940000534057617,6876100.0,,,,,
2024-11-01,23.850000381469727,24.75,23.3700008392334,24.209999084472656,5993100.0,,,,,
2024-11-04,23.940000534057617,24.299999237060547,23.270000457763672,23.56999969482422,6580900.0,,,,,
2024-11-05,24.1299991607666,24.36000061035156,23.1299991607666,23.950000762939453,6504200.0,,,,,
2024-11-06,22.520000457763672,24.299999237060547,22.350000381469727,23.88999938964844,10198300.0,,,,,
2024-11-07,21.45499992370605,23.84000015258789,20.200000762939453,22.8799991607666,21948000.0,,,,,
2024-11-08,21.989999771118164,22.15999984741211,21.100000381469727,21.309999465942383,7363900.0,,,,,
2024-11-11,24.76000022888184,24.8799991607666,22.299999237060547,22.549999237060547,11105800.0,,,,,
2024-11-12,24.26000022888184,25.399999618530277,23.902000427246094,24.559999465942383,7179500.0,,,,,
2024-11-13,27.88999938964844,31.21999931335449,25.700000762939453,26.0,26559500.0,,,,,
2024-11-14,26.799999237060547,29.790000915527344,26.3700008392334,29.0,18254900.0,,,,,
2024-11-15,24.229999542236328,24.280000686645508,21.511999130249023,23.18000030517578,17840000.0,,,,,
2024-11-18,25.799999237060547,26.989999771118164,23.770000457763672,24.34000015258789,14509200.0,,,,,
2024-11-19,26.13999938964844,26.270000457763672,24.104999542236328,25.1299991607666,7412500.0,,,,,
2024-11-20,23.584999084472656,26.11000061035156,23.222999572753903,25.549999237060547,9313000.0,,,,,
2024-11-21,24.13999938964844,24.93000030517578,23.209999084472656,24.06999969482422,11425100.0,,,,,
2024-11-22,24.100000381469727,24.71999931335449,23.3700008392334,24.030000686645508,6095400.0,,,,,
2024-11-25,24.209999084472656,26.075000762939453,23.850000381469727,24.6299991607666,10795300.0,,,,,
2024-11-26,23.38999938964844,24.399999618530277,22.90999984741211,23.892000198364254,8295100.0,,,,,
2024-11-27,23.290000915527344,24.950000762939453,23.059999465942383,23.940000534057617,6972000.0,,,,,
2024-11-29,23.809999465942383,24.524999618530277,23.36000061035156,23.53499984741211,4272800.0,,,,,
2024-12-02,23.21999931335449,24.75,23.170000076293945,24.1200008392334,7411200.0,,,,,
2024-12-03,22.90999984741211,24.040000915527344,22.649999618530277,23.229999542236328,5818600.0,,,,,
2024-12-04,22.63999938964844,23.520000457763672,22.51000022888184,22.899999618530277,5424900.0,,,,,
2024-12-05,22.51000022888184,23.18000030517578,21.6200008392334,22.65999984741211,7268600.0,,,,,
2024-12-06,25.31999969482422,25.63999938964844,22.700000762939453,22.81999969482422,13138200.0,,,,,
2024-12-09,25.98500061035156,29.440000534057617,25.86000061035156,27.739999771118164,17469400.0,,,,,
2024-12-10,24.36000061035156,26.674999237060547,24.32999992370605,25.57999992370605,6768400.0,,,,,
2024-12-11,23.559999465942383,24.790000915527344,23.450000762939453,24.59000015258789,5116100.0,,,,,
2024-12-12,23.32999992370605,24.21999931335449,23.100000381469727,23.40999984741211,4123800.0,,,,,
2024-12-13,23.479999542236328,23.739999771118164,22.850000381469727,23.059999465942383,4759800.0,,,,,
2024-12-16,24.299999237060547,24.700000762939453,22.84000015258789,23.299999237060547,6719500.0,,,,,
2024-12-17,24.780000686645508,25.68000030517578,24.06999969482422,24.299999237060547,7007100.0,,,,,
2024-12-18,23.36000061035156,25.850000381469727,22.770000457763672,24.690000534057617,8187900.0,,,,,
2024-12-19,23.0,24.26000022888184,22.8799991607666,23.440000534057617,5767300.0,,,,,
2024-12-20,22.8799991607666,23.5,22.0,22.5,9605400.0,,,,,
2024-12-23,23.25,23.399999618530277,22.059999465942383,22.979999542236328,4746800.0,,,,,
2024-12-24,23.489999771118164,23.790000915527344,23.020000457763672,23.290000915527344,2293400.0,,,,,
2024-12-26,24.68000030517578,24.850000381469727,22.850000381469727,23.3799991607666,4975200.0,,,,,
2024-12-27,22.920000076293945,25.059999465942383,22.81999969482422,24.61000061035156,6301000.0,,,,,
2024-12-30,21.809999465942383,22.57999992370605,20.809999465942383,22.5,8947200.0,,,,,
2024-12-31,21.100000381469727,22.15999984741211,20.8700008392334,22.020000457763672,5211000.0,,,,,
2025-01-02,21.63999938964844,22.23699951171875,20.899999618530277,21.13999938964844,4529900.0,,,,,
2025-01-03,23.96999931335449,24.049999237060547,21.68000030517578,21.700000762939453,8631900.0,,,,,
2025-01-06,24.13999938964844,25.18000030517578,23.979999542236328,24.770000457763672,7113800.0,,,,,
2025-01-07,23.0,24.27300071716309,22.809999465942383,24.270000457763672,4450100.0,,,,,
2025-01-08,22.51000022888184,22.729999542236328,21.729999542236328,22.51000022888184,4722800.0,,,,,
2025-01-10,22.3700008392334,22.43000030517578,21.34499931335449,21.729999542236328,4171000.0,,,,,
2025-01-13,21.06999969482422,21.6299991607666,19.149999618530277,21.600000381469727,8898100.0,,,,,
2025-01-14,20.479999542236328,21.899999618530277,20.36599922180176,21.46999931335449,4837100.0,,,,,
2025-01-15,21.540000915527344,22.040000915527344,20.95199966430664,21.200000762939453,4510600.0,,,,,
2025-01-16,21.0,21.940000534057617,20.979999542236328,21.520000457763672,3388300.0,,,,,
2025-01-17,20.780000686645508,21.541000366210938,20.729999542236328,21.3799991607666,5150700.0,,,,,
2025-01-21,23.100000381469727,23.1200008392334,20.899999618530277,20.899999618530277,7814000.0,,,,,
2025-01-22,22.489999771118164,23.739999771118164,22.420000076293945,23.21999931335449,8086000.0,,,,,
2025-01-23,19.799999237060547,19.950000762939453,18.801000595092773,19.149999618530277,35061300.0,,,,,
2025-01-24,20.350000381469727,20.670000076293945,19.799999237060547,20.450000762939453,12051100.0,,,,,
2025-01-27,19.15999984741211,20.63999938964844,18.93000030517578,19.770000457763672,9705600.0,,,,,
2025-01-28,20.13999938964844,20.309999465942383,18.729999542236328,19.649999618530277,7815300.0,,,,,
2025-01-29,17.719999313354492,19.549999237060547,17.5,19.540000915527344,19271000.0,,,,,
2025-01-30,18.209999084472656,18.959999084472656,18.200000762939453,18.520000457763672,8845600.0,,,,,
2025-01-31,20.239999771118164,22.190000534057617,18.920000076293945,19.239999771118164,26527900.0,,,,,
2025-02-03,21.46999931335449,21.93000030517578,18.86000061035156,18.88999938964844,11870000.0,,,,,
2025-02-04,23.09000015258789,23.82900047302246,21.899999618530277,21.950000762939453,12347300.0,,,,,
2025-02-05,24.709999084472656,24.75,23.190000534057617,23.200000762939453,10832400.0,,,,,
2025-02-06,27.1200008392334,27.61000061035156,25.299999237060547,25.44499969482422,19744000.0,,,,,
2025-02-07,26.51000022888184,28.756999969482425,25.86000061035156,27.76000022888184,14605200.0,,,,,
2025-02-10,31.13999938964844,32.970001220703125,27.395000457763672,27.395000457763672,33859200.0,,,,,
