Date,Close,High,Low,Open,Volume,"('Close', 'CCI')","('High', 'CCI')","('Low', 'CCI')","('Open', 'CCI')","('Volume', 'CCI')"
2024-08-06,105.57640838623048,106.65114530248296,102.99704121323856,103.26806232290714,3113500.0,,,,,
2024-08-07,103.98766326904295,106.48292409640506,103.67926633403586,104.9502584233822,2186500.0,,,,,
2024-08-08,103.64187622070312,104.08111704729885,102.53910395842428,103.0157277415462,2215200.0,,,,,
2024-08-09,103.39889526367188,104.1465401680071,102.3615413456901,103.95028498488492,2017700.0,,,,,
2024-08-12,103.4830093383789,103.58580356153848,101.91296073367886,103.04376848913688,2585400.0,,,,,
2024-08-13,103.12786865234376,104.0624211677797,102.70732287242552,103.90354895137236,1504700.0,,,,,
2024-08-14,102.99703979492188,103.77272015362938,102.62321733397256,103.12787658674355,1684700.0,,,,,
2024-08-15,102.02509307861328,102.88487965361664,101.33352623611664,102.84750382867702,2018600.0,,,,,
2024-08-16,102.6512451171875,102.78208902932396,101.5578203827437,101.98771368525829,1563700.0,,,,,
2024-08-19,102.33349609375,103.29608400295317,102.02509206553844,102.6512405130689,1542500.0,,,,,
2024-08-20,102.78208923339844,102.80077714655798,101.74473536633212,102.22135201763405,1434800.0,,,,,
2024-08-21,102.38957214355467,102.95964975301978,101.61389896827768,102.62321027431678,1452200.0,,,,,
2024-08-22,102.32415008544922,102.36153304063996,101.39894511720482,102.18396578600137,1491200.0,,,,,
2024-08-23,105.02500915527344,105.27734232737014,102.56713860562662,102.72601082209056,1194300.0,,,,,
2024-08-26,105.58575439453124,106.43619354088776,105.21193193379492,105.41753464370342,1088700.0,,,,,
2024-08-27,106.10909271240234,106.20254653727513,104.87548368590028,104.87548368590028,1536600.0,,,,,
2024-08-28,106.06236267089844,106.81935505464,105.53901554540388,106.06236267089844,1549700.0,,,,,
2024-08-29,104.3708267211914,105.45490394716666,103.37085580039036,105.45490394716666,1818000.0,,,,,
2024-08-30,104.6885757446289,105.4455681747077,103.950285488858,104.69792326674772,3511000.0,,,,,
2024-09-03,105.93153381347656,106.83805095942506,103.77271962925678,104.41756319288416,3110100.0,,,,,
2024-09-04,106.380126953125,107.51093477310914,105.42687928333956,106.42685030630544,1992400.0,,,,,
2024-09-05,106.41749572753906,107.25858727337037,105.7259217439817,107.25858727337037,2057000.0,,,,,
2024-09-06,108.52025604248048,108.8286529974379,106.29601617720223,106.47358346192838,3016200.0,,,,,
2024-09-09,109.8473129272461,110.09963899079222,107.95017229925163,108.29595219633076,3438700.0,,,,,
2024-09-10,112.09024047851562,112.24911270838152,109.95946170362808,110.28655368572564,3262600.0,,,,,
2024-09-11,112.27713775634766,112.43600997151302,109.63235244712264,111.11829464268584,2582300.0,,,,,
2024-09-12,111.27717590332033,112.37994823775853,109.912729986146,112.14631009173408,2210100.0,,,,,
2024-09-13,112.5508804321289,112.7592214620337,110.71370645712692,111.6322898321118,1703500.0,,,,,
2024-09-16,113.87667846679688,114.5111663342258,112.65504836717624,113.06225840038312,1434000.0,,,,,
2024-09-17,113.2043228149414,114.18920317689144,112.7781686984546,113.63994172454822,1384300.0,,,,,
2024-09-18,111.53759765625,113.30848928578033,111.27243895771768,113.2800804573708,2236600.0,,,,,
2024-09-19,109.06592559814452,111.9448048109828,108.30833036847076,111.01674939025172,2387800.0,,,,,
2024-09-20,109.21744537353516,109.56783053661783,108.16627543422264,108.37461646364058,4667600.0,,,,,
2024-09-23,110.6663589477539,110.73264862183562,109.07539954475996,109.85193882330267,2874900.0,,,,,
2024-09-24,111.15880584716795,111.7364761572663,109.8519490542586,110.0224092642062,1441800.0,,,,,
2024-09-25,110.56218719482422,111.6228291933366,110.0602786359407,111.15879425490664,1777600.0,,,,,
2024-09-26,108.69660186767578,110.62848172203212,108.41250635161424,110.36332301702822,3574700.0,,,,,
2024-09-27,110.42960357666016,111.16826197248548,109.54889382201482,109.7193540075924,2269800.0,,,,,
2024-09-30,112.34254455566406,112.50353995663264,110.1076252278532,110.79893802015567,2339900.0,,,,,
2024-10-01,112.79711151123048,113.02438936920502,111.2724417316285,112.88233799858362,1421300.0,,,,,
2024-10-02,109.6436004638672,113.2232574018602,107.7685455082674,111.72700368957366,5299800.0,,,,,
2024-10-03,108.2325668334961,109.51101463212218,107.15298805020898,109.51101463212218,2655500.0,,,,,
2024-10-04,105.5715103149414,106.09235571911034,104.60556675260928,106.09235571911034,3314600.0,,,,,
2024-10-07,105.30634307861328,105.66620751799476,104.22676421053468,104.70973598573812,2351200.0,,,,,
2024-10-08,106.15863037109376,106.31961853368496,104.91806347990068,105.76089236056296,2073200.0,,,,,
2024-10-09,105.5620346069336,105.92189181314664,104.69079680766026,105.50521694938226,2749600.0,,,,,
2024-10-10,104.11312103271484,106.10181841719243,103.85742713719162,104.2267563418075,2047400.0,,,,,
2024-10-11,104.93701171875,105.116943934793,103.9142577552742,104.70973386298124,1243200.0,,,,,
2024-10-14,106.09234619140624,106.4711474127134,104.30251782638815,104.59608534101082,1276100.0,,,,,
2024-10-15,108.2420425415039,109.21745084167571,106.86888897206036,107.13404766821978,2866000.0,,,,,
2024-10-16,109.54888916015624,109.74775816402848,108.2041517672877,108.35566791189096,2110900.0,,,,,
2024-10-17,105.8271942138672,106.94465391380687,104.6813256849089,106.063944089066,3863400.0,,,,,
2024-10-18,106.42379760742188,107.03934870659712,104.73813971047272,105.97871392651184,2336200.0,,,,,
2024-10-21,104.3498764038086,107.13404999908911,104.1320633414916,106.25334018195122,2111300.0,,,,,
2024-10-22,103.9521255493164,104.45404132250698,102.96725248785448,103.43128019133609,3016200.0,,,,,
2024-10-23,104.81390380859376,104.8423126372794,103.53545594251024,104.16994386659891,3753600.0,,,,,
2024-10-24,105.5430908203125,106.04500662165472,104.927546928632,104.927546928632,2609400.0,,,,,
2024-10-25,103.13771057128906,106.16810583324089,103.10929451958734,105.77983260200492,1873700.0,,,,,
2024-10-28,103.27029418945312,104.59608765582064,103.20400451613476,103.99948059595526,1727200.0,,,,,
2024-10-29,100.95960998535156,103.0808866892205,100.52399111380014,102.05812556903945,1974200.0,,,,,
2024-10-30,102.09600830078124,102.986190094992,101.32894105898065,101.32894105898065,2234300.0,,,,,
2024-10-31,101.79296875,103.19453111353424,101.09219118074908,101.28158818053612,1702700.0,,,,,
2024-11-01,100.9311981201172,102.65473674482128,100.77967474760024,102.3138163816902,1815700.0,,,,,
2024-11-04,102.61686706542967,102.69262875993032,101.37630002437146,101.79297489405924,1975500.0,,,,,
2024-11-05,102.9388427734375,103.2892351894951,101.4331170362565,101.77403743430366,2142200.0,,,,,
2024-11-06,97.9860382080078,101.34788205637088,96.66023747941372,100.51452510769909,3666200.0,,,,,
2024-11-07,98.6868133544922,99.60540399130394,97.92921811771248,98.6015868706804,2634800.0,,,,,
2024-11-08,100.23989868164062,100.57134707172447,98.81939938839574,99.39706967898464,1606700.0,,,,,
2024-11-11,98.5826416015625,100.49558454243244,98.40271661853416,99.05614132801097,1576700.0,,,,,
2024-11-12,96.83069610595705,98.12808798486766,96.1393833117119,97.79663238931995,1929000.0,,,,,
2024-11-13,97.31366729736328,98.63946799678878,96.65076333513424,98.02391689794489,2316700.0,,,,,
2024-11-14,97.4651870727539,98.41218657534584,96.48977874108948,96.89698881620532,2404200.0,,,,,
2024-11-15,98.29855346679688,98.6394738733895,97.26632022877112,97.35155394293577,2293400.0,,,,,
2024-11-18,99.04666900634766,99.217129196347,97.4651816588736,97.5409433488805,1580600.0,,,,,
2024-11-19,98.93303680419922,99.69063205296976,97.99550934226808,98.94250882200572,2254700.0,,,,,
2024-11-20,98.8383331298828,99.26447998345516,98.1943732283527,98.67733773572608,6769100.0,,,,,
2024-11-21,98.96144104003906,99.44441277530092,97.9007990709428,98.63946469988602,1456000.0,,,,,
2024-11-22,99.85162353515624,100.19254391247914,99.3591797790088,99.7285089836032,1541900.0,,,,,
2024-11-25,100.45770263671876,101.6982695949059,100.07890141455272,100.6186908080038,4158000.0,,,,,
2024-11-26,100.66604614257812,101.18689151394534,99.54858648351072,100.10731270052815,2914000.0,,,,,
2024-11-27,101.04483795166016,101.80244039812426,101.0069643318661,101.21529814086296,1977200.0,,,,,
2024-11-29,100.61869049072266,101.63197960242792,100.53346400914604,100.98801969428602,1838400.0,,,,,
2024-12-02,99.73798370361328,100.60922148036512,99.34971767866124,100.5239949962412,2514900.0,,,,,
2024-12-03,99.14137268066406,100.21147943600528,99.1129638537572,99.76638854771176,1938500.0,,,,,
2024-12-04,97.96709442138672,99.57699789057146,97.39889617198205,98.90462911918878,3404000.0,,,,,
2024-12-05,97.84398651123048,98.14702605746022,97.33260592227413,97.35154995799437,2284800.0,,,,,
2024-12-06,96.451904296875,98.48795480761603,96.02575738243227,98.43113714569922,2965100.0,,,,,
2024-12-09,96.5939483642578,97.32313479544418,96.09203978856642,96.16780148207566,4257000.0,,,,,
2024-12-10,95.23026275634766,96.7359956448153,94.86093354739064,95.55224632763702,3232700.0,,,,,
2024-12-11,93.92340850830078,95.77005460021589,93.63930577491416,95.03139616344984,2749800.0,,,,,
2024-12-12,93.5351333618164,94.52001366592128,93.4404348609478,93.847644917212,3351700.0,,,,,
2024-12-13,93.4437255859375,94.06918706089289,92.86637935573084,92.9048700832587,3698400.0,,,,,
2024-12-16,92.106201171875,94.02106892401116,91.96186278342434,93.2512764212,8087800.0,,,,,
2024-12-17,91.29791259765624,93.40523402758976,91.2016894503703,92.27940778749743,5386900.0,,,,,
2024-12-18,89.39266967773438,91.93299895127612,89.26757297854311,90.93226206452398,6212700.0,,,,,
2024-12-19,87.30459594726562,89.26757162225054,87.26610522051125,88.57476056473817,7923700.0,,,,,
2024-12-20,87.23723602294922,88.34381317847703,86.25574087771705,87.0544069124666,8378400.0,,,,,
2024-12-23,87.32383728027344,87.62213123469682,86.1114050872488,86.8138480002507,3638400.0,,,,,
2024-12-24,87.56439971923828,87.87231819382754,86.50593042167245,86.8138488962617,1323900.0,,,,,
2024-12-26,87.69911193847656,87.76646887410482,86.90044588648762,87.0928995178222,2270600.0,,,,,
2024-12-27,87.14100646972656,88.54588492705547,86.95818469864585,87.32383558216259,2915300.0,,,,,
2024-12-30,86.39044952392578,87.30458767972567,85.56291733046072,87.25647244050023,2356900.0,,,,,
2024-12-31,87.33346557617188,87.93967802823724,86.20763196325656,86.6021564219183,3087200.0,,,,,
2025-01-02,85.89009094238281,87.47779851263937,85.7361280389458,87.34307730145433,2463100.0,,,,,
2025-01-03,86.592529296875,86.86195704523497,85.3031229750507,85.88046919887286,2108300.0,,,,,
2025-01-06,85.19727325439453,86.31347494799411,84.92784551253791,86.31347494799411,2427500.0,,,,,
2025-01-07,84.15804290771484,85.68801802208661,83.96559662452518,85.17802142305928,2891700.0,,,,,
2025-01-08,84.19654083251953,84.2254070433309,82.71468083290449,83.85975613746061,3431500.0,,,,,
2025-01-10,81.1462173461914,83.09957580202706,81.02112065168517,82.85901427118316,4120800.0,,,,,
2025-01-13,82.49337005615234,82.57996869040645,81.06924244823016,81.2713132695123,4525900.0,,,,,
2025-01-14,83.39786529541016,84.01370219416032,82.36826229206021,82.493358979883,2557900.0,,,,,
2025-01-15,83.36900329589844,85.73612787145345,83.14769079933421,85.41858488975143,3053900.0,,,,,
2025-01-16,87.22761535644531,87.31421398648251,83.40749694921892,83.40749694921892,4297800.0,,,,,
2025-01-17,87.62213134765625,88.18023587198213,87.30459570020331,87.68948828394693,4990600.0,,,,,
2025-01-21,87.27572631835938,89.20984321189216,87.15063695680273,88.01665999430665,4255100.0,,,,,
2025-01-22,85.09142303466797,86.8234689536122,84.87010320116477,86.47705976982336,3213600.0,,,,,
2025-01-23,85.29350280761719,85.40897499481252,83.81164277471194,84.74502276581217,2284000.0,,,,,
2025-01-24,85.14916229248047,85.89009596119428,84.70652993126768,85.23576826606326,1714500.0,,,,,
2025-01-27,88.94041442871094,89.77757124554144,87.13139425894178,87.61251734741444,4198500.0,,,,,
2025-01-28,86.36158752441406,88.77682729237544,85.98631213250775,88.49777504225315,2251200.0,,,,,
2025-01-29,84.57181549072266,86.42895089679696,84.25427249195863,85.96706950392604,2644300.0,,,,,
2025-01-30,85.66876983642578,86.27498958304493,84.77388066216649,85.64952814445851,2704400.0,,,,,
2025-01-31,85.90933990478516,86.6214000400518,85.2550121925154,85.48594922585886,2567600.0,,,,,
2025-02-03,85.95745086669922,86.64064475641146,84.60068026305754,85.63028335619508,2125500.0,,,,,
2025-02-04,85.20690155029297,85.87084641749902,84.58144006961147,85.35123260314927,1732500.0,,,,,
2025-02-05,86.45781707763672,86.8523415319696,85.19727694167143,86.43857538439507,1570800.0,,,,,
2025-02-06,86.83308410644531,87.0159132106743,86.02480092400025,86.84270862281393,1741700.0,,,,,
2025-02-07,86.13065338134766,86.97742733511569,85.61103958880067,86.74649031887994,1532600.0,,,,,
2025-02-10,86.28460693359375,86.66950684591751,85.35122703214907,86.40970362637822,1875500.0,,,,,
2025-02-11,87.7761001586914,87.86269879345234,86.00556332067879,86.0440540499134,1769100.0,,,,,
2025-02-12,86.34234619140625,87.04478173656835,85.50518943756049,86.34234619140625,2078000.0,,,,,
2025-02-13,86.47705841064453,87.20836015038905,86.27498761350289,86.65988017490315,2445500.0,,,,,
2025-02-14,84.63917541503906,87.08328165971078,84.63917541503906,85.90934011354855,3411300.0,,,,,
2025-02-18,85.93820190429688,86.80422491358442,84.43710024910217,84.55257243079237,4455800.0,,,,,
2025-02-19,85.89009094238281,86.4385709385054,85.64952941177896,85.88046642557917,1647000.0,,,,,
2025-02-20,87.78571319580078,87.98778399183891,85.17801985601797,85.64952572146193,2658800.0,,,,,
2025-02-21,88.70947265625,89.20021289446352,87.37195112915607,87.52590669172639,3041900.0,,,,,
2025-02-24,89.06549835205078,90.01812729485198,87.8241999786005,88.43041973153859,2140200.0,,,,,
2025-02-25,89.80643463134766,92.40449629083504,89.30606252391621,89.6524717240286,4404600.0,,,,,
2025-02-26,88.17060852050781,89.20983608245999,87.50666369594549,88.54588391654245,3345700.0,,,,,
2025-02-27,89.92190551757812,90.40302862327164,87.89156542424296,88.17061770650793,2201700.0,,,,,
2025-02-28,90.54735565185548,91.47111101781444,89.69095721858032,90.52811396024084,3198300.0,,,,,
2025-03-03,92.2409210205078,92.44299184089051,90.16246571138984,90.31642862674192,2162500.0,,,,,
2025-03-04,90.65320587158205,93.9922010747662,90.6243396626666,92.84712584541866,2583800.0,,,,,
2025-03-05,91.05734252929688,91.70205297256852,89.51775029287066,89.5658655326844,2011400.0,,,,,
2025-03-06,91.58658599853516,92.0677090585524,89.39266601947341,91.35564898530636,2899100.0,,,,,
2025-03-07,94.04032135009766,94.30012458559618,91.8367767415736,92.12544618753245,2669400.0,,,,,
2025-03-10,94.80047607421876,97.24458188243682,94.38670998579296,94.91594824122872,3772500.0,,,,,
2025-03-11,93.94408416748048,96.03216378540776,93.36673797533749,95.0410441349587,3416100.0,,,,,
2025-03-12,91.69243621826172,93.32825173143522,91.49036540837714,93.20316237522728,2965800.0,,,,,
2025-03-13,91.4999771118164,93.09730914397691,90.54735553894582,92.00997370590667,3287400.0,,,,,
2025-03-14,100.98506927490234,101.42532283481624,97.140161811474,98.24569222774352,8718500.0,,,,,
2025-03-17,100.6817855834961,101.9340696963938,100.25131012061172,101.36662612517388,8458000.0,,,,,
2025-03-18,102.66783142089844,103.34288639891282,99.14577299559664,99.66430365457872,5314200.0,,,,,
2025-03-19,102.0905990600586,103.6950889747265,101.1709571350477,102.71674110167524,6221300.0,,,,,
2025-03-20,102.32540130615234,103.33310589366148,101.9438462296419,102.3743216858904,5277400.0,,,,,
2025-03-21,104.08642578125,105.04520994575832,101.73838947961066,102.42323744403134,9215000.0,,,,,
2025-03-24,102.05146026611328,104.15490960391108,102.0221110253396,102.85370519213365,4169100.0,,,,,
2025-03-25,98.27503967285156,99.39035563749468,95.51609900280778,99.32187158577808,6703100.0,,,,,
2025-03-26,98.90118408203124,99.46862764656876,97.69782036379698,98.22612911724202,2785900.0,,,,,
2025-03-27,100.36870574951172,101.37641033908558,98.92075506240326,99.41971457278616,3196900.0,,,,,
2025-03-28,101.3568344116211,101.68947655755726,100.08498670215172,101.06333453906738,2689700.0,,,,,
2025-03-31,101.97319793701172,103.49941816823416,101.1220326350291,102.39388780384888,4198100.0,,,,,
2025-04-01,102.344970703125,102.72652577314624,101.5525113214196,102.72652577314624,2476300.0,,,,,
2025-04-02,101.56229400634766,102.7852288921353,101.22965930023048,102.7265304061622,2045100.0,,,,,
2025-04-03,104.74192810058594,106.71819511995686,102.76566854541744,103.61683394059632,4681300.0,,,,,
2025-04-04,98.79357147216795,106.63991812718542,98.61746855650912,106.32684710648104,4773200.0,,,,,
2025-04-07,96.0835418701172,98.4902766958662,93.5789737517836,96.79773908796794,4560500.0,,,,,
2025-04-08,92.7767333984375,97.35540188134487,91.81794916960467,97.35540188134487,4335700.0,,,,,
2025-04-09,93.47135925292967,94.45949272181352,89.20576181219394,91.80816334456456,6752600.0,,,,,
2025-04-10,93.0995864868164,96.02484451540818,91.72011241330344,93.47135598868566,4907700.0,,,,,
2025-04-11,94.57688903808594,94.82147601137004,91.35812357396298,93.17785125233284,3419500.0,,,,,
2025-04-14,97.6782455444336,97.9424036433004,93.67680642962968,94.57688465822396,2927800.0,,,,,
2025-04-15,98.33374786376952,99.36100866295683,97.1303766827764,97.81522467976993,2615100.0,,,,,
2025-04-16,99.05772399902344,100.32957924345716,98.41201080791652,99.4490646484032,2261900.0,,,,,
2025-04-17,101.34705352783205,102.06125076604144,99.20447674160772,99.20447674160772,1860100.0,,,,,
2025-04-21,99.91867065429688,101.9634216940444,98.60768802074767,100.92637528456804,2793700.0,,,,,
2025-04-22,102.11017608642578,102.9809051465224,100.5545989971752,100.68178900509646,2276300.0,,,,,
2025-04-23,100.06541442871094,101.22965072995927,98.47071015976697,101.22965072995927,2368400.0,,,,,
2025-04-24,98.56855010986328,100.7306980552786,98.53920086737833,100.60351551644314,3691200.0,,,,,
2025-04-25,98.02067565917967,98.7837858048724,97.05210589192178,98.4217944052122,1716700.0,,,,,
2025-04-28,98.73487091064452,98.92075940514836,97.43366637752244,97.74674487950878,2756700.0,,,,,
2025-04-29,101.45466613769533,102.29604586160195,98.2750357167602,98.64681266614312,2401900.0,,,,,
2025-04-30,103.4700698852539,103.7733553278037,101.67969154254672,102.67760305738256,3934700.0,,,,,
2025-05-01,103.99838256835938,104.52668385475016,102.12973453584426,103.69508965008087,3154600.0,,,,,
2025-05-02,104.55603790283205,104.97672777885644,103.5874681526026,104.48755385158162,3524700.0,,,,,
2025-05-05,104.66365814208984,105.31914942186062,103.5287710330522,105.133260938504,2708600.0,,,,,
2025-05-06,104.11577606201172,104.94737023892714,103.63638770707018,104.4581963155414,2818000.0,,,,,
2025-05-07,102.48194122314452,104.64408915897393,101.7873151186728,103.27440062353304,5264900.0,,,,,
2025-05-08,101.04376983642578,102.80479904068967,100.95572210831364,102.28627584837922,2933400.0,,,,,
2025-05-09,102.72653198242188,103.25484075689288,100.74048689170075,101.32749415304556,3043400.0,,,,,
2025-05-12,98.30440521240234,100.59373583053936,97.5119382979528,100.59373583053936,3494700.0,,,,,
2025-05-13,96.19116973876952,99.106649901693,95.61394803352702,98.774007718714,3157600.0,,,,,
2025-05-14,96.10311889648438,96.25965068137182,94.96823173319096,95.92701597335962,2967900.0,,,,,
2025-05-15,98.5881118774414,98.65659592998296,96.67055094207574,97.00319310027898,2455300.0,,,,,
2025-05-16,100.10455322265624,100.13390246432644,98.60768218386096,98.95010244368312,2966800.0,,,,,
2025-05-19,100.7502670288086,100.86766399622654,99.03815825474588,99.83061764162458,1579900.0,,,,,
2025-05-20,100.69156646728516,101.01442307335915,99.5860360011496,99.99694033749708,1902500.0,,,,,
2025-05-21,99.3218765258789,100.89701725790776,99.19469398470844,100.60351736346772,3019100.0,,,,,
2025-05-22,97.75652313232422,99.683869743928,96.9542781302772,99.59582201326296,2992700.0,,,,,
2025-05-23,97.99132537841795,98.96967323979578,97.26734258677308,98.451142603336,1853100.0,,,,,
2025-05-27,98.37287902832033,98.89140219309924,97.77608624435165,97.93261801852938,2094800.0,,,,,
2025-05-28,97.48258972167967,98.38266804963388,96.7879635687453,98.245699932954,1901700.0,,,,,
2025-05-29,98.17720794677734,98.18699351552216,96.4357499202971,97.02275715355309,1811300.0,,,,,
2025-05-30,98.17720794677734,98.58811226363632,97.35539931305937,97.91305730428284,5068700.0,,,,,
2025-06-02,97.72716522216795,97.83478408179408,96.35747675218252,97.68803041283104,2935600.0,,,,,
2025-06-03,97.69782257080078,97.84457624966214,96.29878476549986,97.30648191523788,2867400.0,,,,,
2025-06-04,98.059814453125,98.74465500548874,97.03254616037717,97.8347911492328,3852500.0,,,,,
2025-06-05,98.10872650146484,98.57833677907192,97.64890179286266,98.45114677461471,2989800.0,,,,,
2025-06-06,96.8075180053711,98.17720650566444,96.52380369375344,97.48258041901752,2805500.0,,,,,
2025-06-09,96.8759994506836,97.463014123731,95.770469082954,96.51401552839953,2643200.0,,,,,
2025-06-10,97.72716522216795,98.2652595202985,96.78795219068697,98.01088699170936,3863500.0,,,,,
2025-06-11,97.27713012695312,98.24569243937124,96.60206770037584,97.54128077063008,3617200.0,,,,,
2025-06-12,97.8641357421875,98.10872270843878,97.18907332678938,97.56085029258053,2803800.0,,,,,
2025-06-13,97.29356384277344,98.56918928449188,96.97713015102444,97.63966201431542,2301100.0,,,,,
2025-06-16,97.89676666259766,99.2613855425258,96.80902631966588,97.14523381619736,4456700.0,,,,,
2025-06-17,97.7088851928711,98.41097223614469,97.04635330554774,97.92643477841,1881200.0,,,,,
2025-06-18,98.27252960205078,98.55929881460278,96.93757519797198,97.90665762467786,3549400.0,,,,,
2025-06-20,99.0636215209961,99.46904866899216,98.05499144419824,98.25275968062932,5035100.0,,,,,
2025-06-23,101.3874282836914,101.87196572506048,99.20205691578263,99.50859993357491,5335800.0,,,,,
2025-06-24,102.04007720947266,102.55427913167236,99.9041441225485,101.28854435914292,4688600.0,,,,,
2025-06-25,100.68534088134766,101.79286257321218,100.27991375074836,101.31820826402044,2327200.0,,,,,
2025-06-26,99.23171997070312,101.30831651969687,98.62851707415324,101.06110246518872,4204200.0,,,,,
2025-06-27,99.52838134765624,100.14146738363864,98.61863542406188,98.8856232874132,3004400.0,,,,,
2025-06-30,101.585205078125,101.64453403845567,98.19342786569102,99.23172239334976,3899200.0,,,,,
2025-07-01,102.56417083740234,103.16737374980772,100.94244720075083,101.55553324364688,3405600.0,,,,,
2025-07-02,102.02030181884766,102.712505749763,101.76320461491818,102.2378514101532,1951500.0,,,,,
2025-07-03,101.77308654785156,101.9906361365962,99.9437039383508,101.4665435151885,1246300.0,,,,,
2025-07-07,100.71501159667967,101.9609726341218,99.94370489781664,101.72364923701966,2110400.0,,,,,
2025-07-08,101.43687438964844,101.67419777360654,99.63715634385296,99.63715634385296,2209800.0,,,,,
2025-07-09,102.25762939453124,102.33673216154985,100.0821410974674,101.3577665772771,1952200.0,,,,,
2025-07-10,102.81138610839844,103.29592356124851,101.25888208878226,102.24773834444542,2712400.0,,,,,
2025-07-11,101.6148681640625,102.59383371795846,100.93255495212402,102.13896075812424,1804500.0,,,,,
