Date,Close,High,Low,Open,Volume,"('Close', 'SDGR')","('High', 'SDGR')","('Low', 'SDGR')","('Open', 'SDGR')","('Volume', 'SDGR')"
2024-07-26,22.420000076293945,22.959999084472656,22.059999465942383,22.809999465942383,450000.0,,,,,
2024-07-29,22.25,22.780000686645508,22.059999465942383,22.479999542236328,656400.0,,,,,
2024-07-30,22.56999969482422,22.770000457763672,21.71999931335449,22.399999618530277,712600.0,,,,,
2024-07-31,22.280000686645508,23.114999771118164,21.8799991607666,22.559999465942383,787300.0,,,,,
2024-08-01,22.600000381469727,24.770000457763672,21.61000061035156,24.31999969482422,1943100.0,,,,,
2024-08-02,20.239999771118164,21.88999938964844,19.950000762939453,21.65999984741211,1463600.0,,,,,
2024-08-05,19.020000457763672,19.57999992370605,18.549999237060547,18.739999771118164,1223500.0,,,,,
2024-08-06,19.190000534057617,19.61000061035156,18.8799991607666,19.200000762939453,845400.0,,,,,
2024-08-07,18.049999237060547,19.670000076293945,18.020000457763672,19.670000076293945,833200.0,,,,,
2024-08-08,19.290000915527344,19.32999992370605,18.125,18.25,613000.0,,,,,
2024-08-09,18.90999984741211,19.649999618530277,18.770000457763672,19.51000022888184,553300.0,,,,,
2024-08-12,18.6200008392334,18.920000076293945,18.450000762939453,18.82999992370605,447000.0,,,,,
2024-08-13,19.90999984741211,20.0,18.450000762939453,18.790000915527344,717200.0,,,,,
2024-08-14,19.0,20.21699905395508,18.8700008392334,20.030000686645508,538700.0,,,,,
2024-08-15,20.5,21.18000030517578,19.617000579833984,19.71999931335449,628400.0,,,,,
2024-08-16,19.739999771118164,20.670000076293945,19.559999465942383,20.600000381469727,599700.0,,,,,
2024-08-19,20.18000030517578,20.32999992370605,19.59000015258789,19.799999237060547,744500.0,,,,,
2024-08-20,20.479999542236328,20.690000534057617,20.05299949645996,20.229999542236328,461700.0,,,,,
2024-08-21,20.09000015258789,20.6200008392334,19.690000534057617,20.440000534057617,621400.0,,,,,
2024-08-22,19.489999771118164,20.224000930786133,19.34000015258789,20.209999084472656,393500.0,,,,,
2024-08-23,19.8700008392334,20.30900001525879,19.5,19.809999465942383,442700.0,,,,,
2024-08-26,20.850000381469727,20.8700008392334,19.8799991607666,20.01000022888184,554900.0,,,,,
2024-08-27,20.614999771118164,20.80500030517578,20.36000061035156,20.690000534057617,366300.0,,,,,
2024-08-28,20.459999084472656,20.725000381469727,20.170000076293945,20.489999771118164,387300.0,,,,,
2024-08-29,21.200000762939453,21.96999931335449,20.700000762939453,20.700000762939453,575300.0,,,,,
2024-08-30,21.030000686645508,21.520000457763672,20.790000915527344,21.38999938964844,449900.0,,,,,
2024-09-03,20.540000915527344,21.56999969482422,20.35700035095215,20.71999931335449,691200.0,,,,,
2024-09-04,20.350000381469727,21.100000381469727,20.200000762939453,20.399999618530277,424600.0,,,,,
2024-09-05,20.520000457763672,20.68000030517578,20.020000457763672,20.3700008392334,430700.0,,,,,
2024-09-06,20.5,20.809999465942383,20.040000915527344,20.61000061035156,596400.0,,,,,
2024-09-09,20.07999992370605,20.520000457763672,19.850000381469727,20.450000762939453,604800.0,,,,,
2024-09-10,20.299999237060547,20.309999465942383,19.82999992370605,20.170000076293945,327800.0,,,,,
2024-09-11,20.57999992370605,20.600000381469727,19.6200008392334,20.13999938964844,382600.0,,,,,
2024-09-12,20.59000015258789,21.15999984741211,20.07999992370605,20.56999969482422,447200.0,,,,,
2024-09-13,20.729999542236328,20.899999618530277,20.170000076293945,20.82999992370605,926500.0,,,,,
2024-09-16,19.86000061035156,20.84000015258789,19.790000915527344,20.75,611800.0,,,,,
2024-09-17,19.6200008392334,20.280000686645508,19.56999969482422,20.059999465942383,715500.0,,,,,
2024-09-18,19.71999931335449,20.600000381469727,19.5,19.600000381469727,688000.0,,,,,
2024-09-19,20.84000015258789,21.354999542236328,19.8799991607666,20.3700008392334,666400.0,,,,,
2024-09-20,19.850000381469727,20.790000915527344,19.700000762939453,20.729999542236328,1046600.0,,,,,
2024-09-23,18.959999084472656,19.979999542236328,18.959999084472656,19.979999542236328,678700.0,,,,,
2024-09-24,18.90999984741211,19.21999931335449,18.815000534057617,19.020000457763672,403000.0,,,,,
2024-09-25,18.440000534057617,18.88999938964844,18.38999938964844,18.88999938964844,514800.0,,,,,
2024-09-26,18.920000076293945,18.940000534057617,18.46999931335449,18.75,420200.0,,,,,
2024-09-27,18.739999771118164,19.420000076293945,18.6200008392334,19.209999084472656,426600.0,,,,,
2024-09-30,18.549999237060547,19.020000457763672,18.540000915527344,18.700000762939453,490100.0,,,,,
2024-10-01,17.799999237060547,18.5,17.65999984741211,18.5,559800.0,,,,,
2024-10-02,17.829999923706055,17.915000915527344,17.149999618530273,17.670000076293945,542700.0,,,,,
2024-10-03,17.440000534057617,17.780000686645508,17.364999771118164,17.600000381469727,405600.0,,,,,
2024-10-04,17.510000228881836,18.1200008392334,17.454999923706055,17.729999542236328,812000.0,,,,,
2024-10-07,16.979999542236328,17.4689998626709,16.93000030517578,17.459999084472656,672000.0,,,,,
2024-10-08,17.125,17.209999084472656,16.670000076293945,17.0,945000.0,,,,,
2024-10-09,17.219999313354492,17.709999084472656,17.0,17.139999389648438,572300.0,,,,,
2024-10-10,17.329999923706055,17.420000076293945,16.75,16.920000076293945,460900.0,,,,,
2024-10-11,17.670000076293945,18.1299991607666,17.239999771118164,17.290000915527344,528300.0,,,,,
2024-10-14,17.829999923706055,18.0,17.440000534057617,17.709999084472656,438500.0,,,,,
2024-10-15,17.649999618530273,18.020000457763672,17.43000030517578,17.829999923706055,411800.0,,,,,
2024-10-16,17.920000076293945,18.11000061035156,17.579999923706055,17.81999969482422,481800.0,,,,,
2024-10-17,17.59000015258789,17.860000610351562,17.329999923706055,17.780000686645508,463900.0,,,,,
2024-10-18,17.799999237060547,17.899999618530273,17.530000686645508,17.780000686645508,546800.0,,,,,
2024-10-21,17.920000076293945,17.969999313354492,17.5,17.530000686645508,632600.0,,,,,
2024-10-22,18.68000030517578,19.36000061035156,17.812000274658203,17.81999969482422,1014700.0,,,,,
2024-10-23,18.1200008392334,18.670000076293945,17.959999084472656,18.649999618530277,884300.0,,,,,
2024-10-24,17.709999084472656,18.420000076293945,17.559999465942383,18.36000061035156,533900.0,,,,,
2024-10-25,17.68000030517578,17.985000610351562,17.530000686645508,17.780000686645508,369100.0,,,,,
2024-10-28,18.3700008392334,18.799999237060547,17.959999084472656,17.979999542236328,508300.0,,,,,
2024-10-29,18.739999771118164,18.780000686645508,18.170000076293945,18.280000686645508,450700.0,,,,,
2024-10-30,17.579999923706055,18.920000076293945,17.530000686645508,18.530000686645508,695300.0,,,,,
2024-10-31,17.594999313354492,17.84000015258789,17.280000686645508,17.469999313354492,824900.0,,,,,
2024-11-01,17.989999771118164,18.59000015258789,17.770000457763672,17.81999969482422,626800.0,,,,,
2024-11-04,18.239999771118164,18.549999237060547,17.770000457763672,17.899999618530273,620900.0,,,,,
2024-11-05,17.889999389648438,18.26000022888184,17.729999542236328,18.1200008392334,1041600.0,,,,,
2024-11-06,18.96999931335449,19.0,17.940000534057617,18.780000686645508,786400.0,,,,,
2024-11-07,18.780000686645508,19.25,18.76000022888184,19.0,417900.0,,,,,
2024-11-08,18.75,18.8799991607666,18.420000076293945,18.739999771118164,587200.0,,,,,
2024-11-11,19.540000915527344,19.71299934387207,19.049999237060547,19.149999618530277,1279500.0,,,,,
2024-11-12,22.25,23.649999618530277,21.350000381469727,23.0,2961400.0,,,,,
2024-11-13,22.09000015258789,23.13999938964844,21.809999465942383,22.040000915527344,1346200.0,,,,,
2024-11-14,20.3700008392334,22.38999938964844,20.299999237060547,22.18000030517578,1402600.0,,,,,
2024-11-15,18.540000915527344,20.459999084472656,18.459999084472656,20.459999084472656,1220700.0,,,,,
2024-11-18,18.229999542236328,18.68000030517578,17.420000076293945,18.459999084472656,1001600.0,,,,,
2024-11-19,18.93000030517578,19.059999465942383,17.899999618530273,18.0,672000.0,,,,,
2024-11-20,19.170000076293945,19.280000686645508,18.707000732421875,18.940000534057617,630800.0,,,,,
2024-11-21,20.3700008392334,20.59000015258789,18.84000015258789,19.239999771118164,805200.0,,,,,
2024-11-22,20.84000015258789,21.209999084472656,20.075000762939453,20.479999542236328,623500.0,,,,,
2024-11-25,22.299999237060547,22.71999931335449,21.229999542236328,21.440000534057617,1609200.0,,,,,
2024-11-26,21.459999084472656,22.32999992370605,21.200000762939453,22.149999618530277,899900.0,,,,,
2024-11-27,22.01000022888184,22.190000534057617,21.600000381469727,21.63999938964844,448200.0,,,,,
2024-11-29,22.56999969482422,22.799999237060547,22.049999237060547,22.049999237060547,384700.0,,,,,
2024-12-02,22.479999542236328,22.82999992370605,22.030000686645508,22.56999969482422,612600.0,,,,,
2024-12-03,21.950000762939453,22.46999931335449,21.799999237060547,22.1299991607666,427700.0,,,,,
2024-12-04,22.229999542236328,22.47900009155273,21.51000022888184,22.040000915527344,516000.0,,,,,
2024-12-05,20.6299991607666,22.25,20.559999465942383,22.25,547600.0,,,,,
2024-12-06,21.84000015258789,21.89699935913086,20.774999618530277,20.850000381469727,506100.0,,,,,
2024-12-09,21.670000076293945,22.440000534057617,21.57999992370605,22.149999618530277,556800.0,,,,,
2024-12-10,22.11000061035156,22.26000022888184,21.549999237060547,21.739999771118164,561400.0,,,,,
2024-12-11,21.76000022888184,22.700000762939453,21.43000030517578,22.5,408900.0,,,,,
2024-12-12,21.06999969482422,22.0,21.049999237060547,21.350000381469727,421500.0,,,,,
2024-12-13,20.82999992370605,21.34000015258789,20.420000076293945,21.18000030517578,457200.0,,,,,
2024-12-16,21.63999938964844,21.959999084472656,20.32999992370605,20.82999992370605,418800.0,,,,,
2024-12-17,21.36000061035156,21.90999984741211,21.125,21.63999938964844,700100.0,,,,,
2024-12-18,19.739999771118164,22.270000457763672,19.399999618530277,21.309999465942383,1230400.0,,,,,
2024-12-19,19.299999237060547,20.100000381469727,18.61000061035156,19.989999771118164,966300.0,,,,,
2024-12-20,19.440000534057617,19.84000015258789,19.01099967956543,19.030000686645508,1066300.0,,,,,
2024-12-23,19.76000022888184,19.799999237060547,18.950000762939453,19.36000061035156,483200.0,,,,,
2024-12-24,19.729999542236328,20.0,19.440000534057617,19.799999237060547,209500.0,,,,,
2024-12-26,20.299999237060547,20.479999542236328,19.399999618530277,19.5,522200.0,,,,,
2024-12-27,19.770000457763672,20.200000762939453,18.82999992370605,20.06999969482422,686800.0,,,,,
2024-12-30,18.81999969482422,19.40999984741211,18.780000686645508,19.3799991607666,661100.0,,,,,
2024-12-31,19.290000915527344,19.63999938964844,18.75,18.8799991607666,458700.0,,,,,
2025-01-02,20.399999618530277,20.61899948120117,19.34000015258789,19.71999931335449,735000.0,,,,,
2025-01-03,20.8700008392334,20.940000534057617,20.13999938964844,20.6200008392334,566800.0,,,,,
2025-01-06,21.09000015258789,21.700000762939453,21.040000915527344,21.190000534057617,514000.0,,,,,
2025-01-07,21.149999618530277,22.3799991607666,20.82999992370605,21.100000381469727,608500.0,,,,,
2025-01-08,20.32999992370605,20.8700008392334,19.74799919128418,20.770000457763672,527600.0,,,,,
2025-01-10,19.290000915527344,19.854999542236328,18.94700050354004,19.6200008392334,515600.0,,,,,
2025-01-13,19.46999931335449,19.51000022888184,18.200000762939453,18.770000457763672,619700.0,,,,,
2025-01-14,19.06999969482422,19.76000022888184,18.6200008392334,19.6200008392334,708900.0,,,,,
2025-01-15,19.299999237060547,20.200000762939453,19.233999252319336,19.690000534057617,475400.0,,,,,
2025-01-16,18.690000534057617,19.540000915527344,18.625,19.420000076293945,484600.0,,,,,
2025-01-17,19.0,19.26000022888184,18.770000457763672,18.8700008392334,437600.0,,,,,
2025-01-21,21.32999992370605,21.36000061035156,19.26000022888184,19.26000022888184,989100.0,,,,,
2025-01-22,24.34000015258789,25.700000762939453,21.325000762939453,21.520000457763672,3618800.0,,,,,
2025-01-23,24.40999984741211,24.96999931335449,23.280000686645508,24.399999618530277,1929900.0,,,,,
2025-01-24,24.670000076293945,25.690000534057617,23.979999542236328,24.81999969482422,1285000.0,,,,,
2025-01-27,24.06999969482422,24.739999771118164,22.84000015258789,23.25,1416700.0,,,,,
2025-01-28,25.520000457763672,25.66900062561035,23.57999992370605,24.1299991607666,891700.0,,,,,
2025-01-29,24.959999084472656,26.11000061035156,24.540000915527344,25.399999618530277,878400.0,,,,,
2025-01-30,25.43000030517578,26.75,24.90999984741211,25.25,990700.0,,,,,
2025-01-31,25.075000762939453,26.2189998626709,24.8799991607666,25.75,778200.0,,,,,
2025-02-03,24.71999931335449,25.149999618530277,23.56999969482422,23.75,905800.0,,,,,
2025-02-04,24.93000030517578,25.86000061035156,24.729999542236328,25.0,688100.0,,,,,
2025-02-05,26.149999618530277,26.81399917602539,25.0,25.0,1409400.0,,,,,
2025-02-06,25.88999938964844,26.770000457763672,25.209999084472656,26.209999084472656,1065200.0,,,,,
2025-02-07,25.670000076293945,27.0,25.39699935913086,25.93000030517578,610100.0,,,,,
2025-02-10,25.18000030517578,26.100000381469727,25.040000915527344,25.989999771118164,602400.0,,,,,
2025-02-11,24.489999771118164,25.059999465942383,24.024999618530277,24.739999771118164,864800.0,,,,,
2025-02-12,23.86000061035156,24.5,23.649999618530277,23.940000534057617,704300.0,,,,,
2025-02-13,24.43000030517578,24.479999542236328,23.13999938964844,23.90999984741211,692500.0,,,,,
2025-02-14,24.850000381469727,25.799999237060547,24.6200008392334,24.84000015258789,1585100.0,,,,,
2025-02-18,26.01000022888184,28.46999931335449,25.25,26.11000061035156,2132000.0,,,,,
2025-02-19,26.01000022888184,26.51499938964844,25.40699958801269,26.43000030517578,960800.0,,,,,
2025-02-20,24.0,25.93000030517578,23.5,25.809999465942383,1500900.0,,,,,
2025-02-21,22.63999938964844,24.5,22.049999237060547,24.209999084472656,1246900.0,,,,,
2025-02-24,21.690000534057617,22.78499984741211,21.0049991607666,22.43000030517578,912700.0,,,,,
2025-02-25,21.049999237060547,21.6200008392334,20.209999084472656,21.450000762939453,1177200.0,,,,,
2025-02-26,21.700000762939453,22.13999938964844,21.31999969482422,21.6200008392334,1092300.0,,,,,
2025-02-27,22.25,24.26499938964844,20.86000061035156,22.0,1872300.0,,,,,
2025-02-28,22.309999465942383,22.59499931335449,20.86000061035156,21.850000381469727,1071700.0,,,,,
2025-03-03,21.239999771118164,22.73900032043457,21.200000762939453,22.6299991607666,868400.0,,,,,
2025-03-04,21.07999992370605,21.655000686645508,19.809999465942383,20.38999938964844,1156400.0,,,,,
2025-03-05,21.84000015258789,21.899999618530277,20.71999931335449,21.200000762939453,850400.0,,,,,
2025-03-06,21.049999237060547,21.700000762939453,20.59000015258789,21.149999618530277,774900.0,,,,,
2025-03-07,21.020000457763672,21.6200008392334,20.166000366210938,20.88999938964844,854500.0,,,,,
2025-03-10,19.959999084472656,20.790000915527344,19.479999542236328,20.34000015258789,1270600.0,,,,,
2025-03-11,21.65999984741211,22.299999237060547,19.850000381469727,19.959999084472656,1080700.0,,,,,
2025-03-12,22.770000457763672,23.100000381469727,21.6299991607666,22.26000022888184,1040900.0,,,,,
2025-03-13,21.93000030517578,23.1200008392334,21.520000457763672,22.75,958000.0,,,,,
2025-03-14,22.899999618530277,22.96500015258789,22.11000061035156,22.38999938964844,605700.0,,,,,
2025-03-17,23.729999542236328,23.899999618530277,22.82999992370605,22.8799991607666,711800.0,,,,,
2025-03-18,22.899999618530277,23.225000381469727,21.8799991607666,23.15999984741211,1075700.0,,,,,
2025-03-19,22.670000076293945,23.614999771118164,22.65999984741211,23.030000686645508,622900.0,,,,,
2025-03-20,22.280000686645508,23.25,22.1200008392334,22.399999618530277,657000.0,,,,,
2025-03-21,21.799999237060547,22.200000762939453,21.34000015258789,21.989999771118164,1486800.0,,,,,
2025-03-24,22.75,22.850000381469727,22.13999938964844,22.31999969482422,833300.0,,,,,
2025-03-25,21.450000762939453,22.650999069213867,21.239999771118164,22.56999969482422,851300.0,,,,,
2025-03-26,20.600000381469727,21.5049991607666,20.51499938964844,21.38999938964844,650900.0,,,,,
2025-03-27,20.26000022888184,20.68000030517578,20.149999618530277,20.5,619200.0,,,,,
2025-03-28,19.959999084472656,20.270000457763672,19.75,20.06999969482422,857000.0,,,,,
2025-03-31,19.739999771118164,19.959999084472656,18.950000762939453,19.299999237060547,901900.0,,,,,
2025-04-01,18.84000015258789,19.920000076293945,18.375,19.739999771118164,1183900.0,,,,,
2025-04-02,19.8799991607666,20.209999084472656,18.36000061035156,18.36000061035156,821700.0,,,,,
2025-04-03,18.8700008392334,19.18000030517578,18.200000762939453,18.75,1035800.0,,,,,
2025-04-04,18.030000686645508,18.59000015258789,17.07699966430664,18.059999465942383,1608800.0,,,,,
2025-04-07,18.209999084472656,19.149999618530277,16.601999282836914,16.93000030517578,1221200.0,,,,,
2025-04-08,17.969999313354492,19.290000915527344,17.55500030517578,19.149999618530277,1107700.0,,,,,
2025-04-09,19.520000457763672,20.190000534057617,16.889999389648438,17.40999984741211,1583100.0,,,,,
2025-04-10,19.21999931335449,19.299999237060547,17.559999465942383,18.739999771118164,1266300.0,,,,,
2025-04-11,24.489999771118164,24.59000015258789,19.520000457763672,20.48500061035156,4031300.0,,,,,
2025-04-14,26.540000915527344,26.86000061035156,24.309999465942383,24.850000381469727,3372600.0,,,,,
2025-04-15,25.59499931335449,26.527000427246094,24.01000022888184,26.290000915527344,3223100.0,,,,,
2025-04-16,25.209999084472656,25.57999992370605,23.56999969482422,25.57999992370605,2047800.0,,,,,
2025-04-17,25.75,25.850000381469727,24.56999969482422,25.020000457763672,1141800.0,,,,,
2025-04-21,26.190000534057617,26.280000686645508,25.375,25.38999938964844,1268200.0,,,,,
2025-04-22,25.989999771118164,26.88999938964844,25.690000534057617,26.739999771118164,1707900.0,,,,,
2025-04-23,25.459999084472656,27.270000457763672,25.280000686645508,27.0,1537200.0,,,,,
2025-04-24,26.1299991607666,26.670000076293945,25.424999237060547,25.530000686645508,828600.0,,,,,
2025-04-25,26.450000762939453,27.0,25.61000061035156,25.82999992370605,832100.0,,,,,
2025-04-28,25.75,26.729999542236328,25.450000762939453,26.26000022888184,1292700.0,,,,,
2025-04-29,25.780000686645508,26.46999931335449,25.68000030517578,26.030000686645508,926800.0,,,,,
2025-04-30,25.6299991607666,25.920000076293945,24.780000686645508,25.100000381469727,703700.0,,,,,
2025-05-01,24.8799991607666,25.88999938964844,24.84000015258789,25.88999938964844,573500.0,,,,,
2025-05-02,25.290000915527344,26.1200008392334,25.15999984741211,25.43000030517578,713400.0,,,,,
2025-05-05,25.979999542236328,26.18000030517578,24.549999237060547,25.059999465942383,1054800.0,,,,,
2025-05-06,23.559999465942383,25.540000915527344,23.270000457763672,25.450000762939453,1444200.0,,,,,
2025-05-07,23.71999931335449,24.06599998474121,23.270000457763672,23.649999618530277,1023800.0,,,,,
2025-05-08,23.8799991607666,24.920000076293945,22.690000534057617,24.46999931335449,2363900.0,,,,,
2025-05-09,23.90999984741211,24.8799991607666,23.5,24.06999969482422,1128000.0,,,,,
2025-05-12,24.170000076293945,24.65999984741211,23.5,24.020000457763672,1043900.0,,,,,
2025-05-13,23.76000022888184,24.53499984741211,23.6299991607666,24.3799991607666,714000.0,,,,,
2025-05-14,23.920000076293945,24.32999992370605,23.09499931335449,23.729999542236328,908500.0,,,,,
2025-05-15,23.36000061035156,23.920000076293945,22.26499938964844,23.920000076293945,1538200.0,,,,,
2025-05-16,23.57999992370605,23.709999084472656,22.96999931335449,23.43000030517578,944900.0,,,,,
2025-05-19,23.559999465942383,23.6200008392334,23.0,23.07999992370605,550400.0,,,,,
2025-05-20,21.530000686645508,22.774999618530277,20.549999237060547,22.7450008392334,3055200.0,,,,,
2025-05-21,20.51000022888184,21.280000686645508,20.40999984741211,21.11000061035156,1677800.0,,,,,
2025-05-22,21.21999931335449,21.690000534057617,20.309999465942383,20.479999542236328,1021900.0,,,,,
2025-05-23,21.399999618530277,21.43000030517578,20.76000022888184,20.8700008392334,929800.0,,,,,
2025-05-27,21.5,22.11000061035156,21.375,21.920000076293945,901200.0,,,,,
2025-05-28,21.520000457763672,21.729999542236328,21.1299991607666,21.450000762939453,1016100.0,,,,,
2025-05-29,21.440000534057617,22.0,21.2450008392334,21.709999084472656,759400.0,,,,,
2025-05-30,21.6200008392334,21.81999969482422,20.899999618530277,21.309999465942383,720800.0,,,,,
2025-06-02,21.690000534057617,22.05500030517578,21.229999542236328,21.6200008392334,885000.0,,,,,
2025-06-03,22.899999618530277,22.950000762939453,21.290000915527344,22.030000686645508,1000300.0,,,,,
2025-06-04,23.729999542236328,23.88999938964844,22.850000381469727,23.01000022888184,967900.0,,,,,
2025-06-05,23.84000015258789,24.709999084472656,23.40999984741211,23.88999938964844,785500.0,,,,,
2025-06-06,24.6200008392334,24.920000076293945,23.979999542236328,24.209999084472656,1167300.0,,,,,
2025-06-09,25.46999931335449,25.709999084472656,24.450000762939453,24.989999771118164,1425900.0,,,,,
2025-06-10,26.1299991607666,26.729999542236328,25.40999984741211,25.600000381469727,1687600.0,,,,,
2025-06-11,26.690000534057617,27.6299991607666,25.910999298095703,26.299999237060547,1458200.0,,,,,
2025-06-12,22.834999084472656,26.450000762939453,22.670000076293945,26.450000762939453,2582500.0,,,,,
2025-06-13,21.43000030517578,22.290000915527344,20.899999618530277,22.01000022888184,1728100.0,,,,,
2025-06-16,21.200000762939453,21.809999465942383,20.88999938964844,21.6299991607666,1357300.0,,,,,
2025-06-17,20.8799991607666,21.617000579833984,20.81999969482422,20.90999984741211,1276100.0,,,,,
2025-06-18,21.049999237060547,21.6200008392334,20.489999771118164,20.854999542236328,1170100.0,,,,,
2025-06-20,20.459999084472656,21.28499984741211,20.125,21.26000022888184,1401100.0,,,,,
2025-06-23,20.350000381469727,20.56999969482422,19.739999771118164,20.239999771118164,713400.0,,,,,
2025-06-24,20.600000381469727,20.8799991607666,20.149999618530277,20.700000762939453,875200.0,,,,,
2025-06-25,20.559999465942383,20.76499938964844,20.03499984741211,20.76499938964844,768900.0,,,,,
2025-06-26,20.489999771118164,20.71500015258789,20.049999237060547,20.3799991607666,670700.0,,,,,
2025-06-27,20.61000061035156,20.899999618530277,20.18000030517578,20.549999237060547,1681800.0,,,,,
2025-06-30,20.1200008392334,21.198999404907227,20.100000381469727,20.809999465942383,2035300.0,,,,,
2025-07-01,20.61000061035156,21.32999992370605,19.850000381469727,20.0,903500.0,,,,,
2025-07-02,20.959999084472656,21.434999465942383,20.440000534057617,20.51000022888184,831000.0,,,,,
2025-07-03,21.1200008392334,21.420000076293945,20.809999465942383,21.280000686645508,348400.0,,,,,
2025-07-07,20.6299991607666,20.950000762939453,20.274999618530277,20.850000381469727,928600.0,,,,,
2025-07-08,21.420000076293945,21.46999931335449,20.770000457763672,20.770000457763672,1192600.0,,,,,
2025-07-09,21.684999465942383,22.149999618530277,21.440000534057617,21.690000534057617,1036600.0,,,,,
2025-07-10,21.709999084472656,21.940000534057617,21.31999969482422,21.690000534057617,751200.0,,,,,
2025-07-11,21.01000022888184,21.51000022888184,20.815000534057617,21.420000076293945,892000.0,,,,,
2025-07-14,21.13999938964844,21.25,20.809999465942383,20.809999465942383,601300.0,,,,,
2025-07-15,20.3700008392334,21.350000381469727,20.149999618530277,21.31999969482422,1082900.0,,,,,
2025-07-16,21.25,21.26000022888184,20.540000915527344,20.549999237060547,1060500.0,,,,,
2025-07-17,21.649999618530277,22.5,21.410999298095703,21.450000762939453,1253300.0,,,,,
2025-07-18,21.450000762939453,22.46999931335449,21.299999237060547,22.270000457763672,963700.0,,,,,
2025-07-21,22.81999969482422,23.75,22.030000686645508,22.030000686645508,1637600.0,,,,,
2025-07-22,22.770000457763672,23.200000762939453,22.3700008392334,22.920000076293945,1128200.0,,,,,
2025-07-23,23.030000686645508,23.75,22.670000076293945,23.01000022888184,1300800.0,,,,,
2025-07-24,22.489999771118164,22.981000900268555,22.34499931335449,22.8799991607666,833700.0,,,,,
2025-07-25,22.229999542236328,22.600000381469727,22.049999237060547,22.530000686645508,760900.0,,,,,
