Date,Close,High,Low,Open,Volume,"('Close', 'MSTR')","('High', 'MSTR')","('Low', 'MSTR')","('Open', 'MSTR')","('Volume', 'MSTR')"
2024-08-07,124.68499755859376,142.1580047607422,124.01300048828124,140.8780059814453,10934000.0,,,,,
2024-08-08,135.99000549316406,136.75999450683594,128.05999755859375,130.22999572753906,10378300.0,,,,,
2024-08-09,135.3699951171875,136.69000244140625,129.5500030517578,135.88999938964844,7330400.0,,,,,
2024-08-12,131.4600067138672,139.2100067138672,129.22000122070312,133.49000549316406,6932300.0,,,,,
2024-08-13,135.3800048828125,140.0,130.25999450683594,132.27999877929688,8123100.0,,,,,
2024-08-14,130.3699951171875,137.39999389648438,129.3300018310547,136.3699951171875,8535900.0,,,,,
2024-08-15,131.92999267578125,139.0,130.72999572753906,132.6999969482422,10856900.0,,,,,
2024-08-16,133.0399932861328,136.32000732421875,126.58999633789062,133.25,11360400.0,,,,,
2024-08-19,135.35000610351562,137.44000244140625,131.16000366210938,133.6999969482422,6595700.0,,,,,
2024-08-20,133.69000244140625,141.36000061035156,130.6300048828125,139.74000549316406,11274600.0,,,,,
2024-08-21,141.4199981689453,142.5800018310547,132.8699951171875,134.33999633789062,11774500.0,,,,,
2024-08-22,133.80999755859375,141.77999877929688,133.69000244140625,141.38999938964844,7963400.0,,,,,
2024-08-23,150.00999450683594,151.80999755859375,135.50999450683594,137.39999389648438,17791300.0,,,,,
2024-08-26,146.89999389648438,152.35000610351562,146.60000610351562,148.1199951171875,10418800.0,,,,,
2024-08-27,140.00999450683594,145.24000549316406,138.19000244140625,144.47999572753906,10943100.0,,,,,
2024-08-28,132.08999633789062,138.39999389648438,130.72999572753906,138.16000366210938,8860100.0,,,,,
2024-08-29,132.55999755859375,139.42999267578125,131.0,137.0,8431400.0,,,,,
2024-08-30,132.4199981689453,135.25,128.3000030517578,134.0,7803000.0,,,,,
2024-09-03,122.31999969482422,132.72999572753906,122.19000244140624,132.0,8258800.0,,,,,
2024-09-04,124.8499984741211,125.9800033569336,117.94000244140624,120.25,8191100.0,,,,,
2024-09-05,119.56999969482422,126.83000183105467,119.43000030517578,122.3499984741211,6066600.0,,,,,
2024-09-06,114.3000030517578,124.69000244140624,113.69000244140624,122.93000030517578,8795500.0,,,,,
2024-09-09,124.81999969482422,125.2300033569336,117.5,118.93000030517578,9771200.0,,,,,
2024-09-10,129.63999938964844,129.82000732421875,121.5500030517578,123.0,7738000.0,,,,,
2024-09-11,129.27999877929688,131.0,121.3000030517578,124.80999755859376,8731200.0,,,,,
2024-09-12,130.77000427246094,134.10000610351562,127.2699966430664,129.0,6031600.0,,,,,
2024-09-13,141.47000122070312,143.0,129.83999633789062,131.10000610351562,12239100.0,,,,,
2024-09-16,134.52999877929688,137.8800048828125,132.6699981689453,137.02000427246094,8765900.0,,,,,
2024-09-17,131.27000427246094,140.16000366210938,128.82000732421875,138.3699951171875,21043400.0,,,,,
2024-09-18,132.6699981689453,139.49000549316406,128.50999450683594,130.44000244140625,16345600.0,,,,,
2024-09-19,144.66000366210938,148.9600067138672,139.6199951171875,140.4499969482422,20177300.0,,,,,
2024-09-20,144.77999877929688,148.02999877929688,141.63999938964844,144.38999938964844,12332300.0,,,,,
2024-09-23,149.97000122070312,151.58999633789062,145.00999450683594,147.47999572753906,10090300.0,,,,,
2024-09-24,153.8800048828125,154.3300018310547,146.7100067138672,150.16000366210938,9365200.0,,,,,
2024-09-25,151.94000244140625,157.8800048828125,151.5,152.3000030517578,7839400.0,,,,,
2024-09-26,165.97999572753906,167.50999450683594,156.3800048828125,157.6300048828125,17068500.0,,,,,
2024-09-27,176.22000122070312,179.60000610351562,168.30999755859375,170.47999572753906,17321200.0,,,,,
2024-09-30,168.60000610351562,175.50999450683594,167.30999755859375,168.6300048828125,13338100.0,,,,,
2024-10-01,162.69000244140625,169.42999267578125,157.02000427246094,168.52000427246094,14103300.0,,,,,
2024-10-02,164.63999938964844,173.8800048828125,159.16000366210938,160.50999450683594,12557500.0,,,,,
2024-10-03,163.41000366210938,165.86000061035156,157.82000732421875,163.38999938964844,8814200.0,,,,,
2024-10-04,176.50999450683594,176.5500030517578,163.97000122070312,166.72000122070312,14030100.0,,,,,
2024-10-07,186.08999633789065,191.9900054931641,178.8000030517578,179.7100067138672,19826000.0,,,,,
2024-10-08,192.1999969482422,198.4900054931641,184.4499969482422,186.1000061035156,20984800.0,,,,,
2024-10-09,188.91000366210935,198.38999938964844,185.25,189.7700042724609,13445300.0,,,,,
2024-10-10,183.33999633789065,192.1999969482422,178.0,191.88999938964844,15937500.0,,,,,
2024-10-11,212.58999633789065,212.80999755859372,187.41000366210935,188.5,29933800.0,,,,,
2024-10-14,201.6699981689453,227.1499938964844,201.42999267578125,224.47999572753903,31736600.0,,,,,
2024-10-15,194.30999755859372,211.16000366210935,189.6999969482422,206.72999572753903,23114600.0,,,,,
2024-10-16,194.08999633789065,200.6199951171875,191.9600067138672,199.8999938964844,12434600.0,,,,,
2024-10-17,193.4199981689453,198.8800048828125,185.80999755859372,192.8000030517578,11414300.0,,,,,
2024-10-18,215.8600006103516,218.6499938964844,197.1000061035156,197.58999633789065,22814800.0,,,,,
2024-10-21,219.0500030517578,223.1499938964844,208.4499969482422,214.4900054931641,18028600.0,,,,,
2024-10-22,219.6999969482422,221.3999938964844,212.0800018310547,216.2100067138672,13758100.0,,,,,
2024-10-23,213.9499969482422,222.8500061035156,204.91000366210935,215.0800018310547,17025500.0,,,,,
2024-10-24,235.88999938964844,236.2899932861328,218.25,220.08999633789065,23221500.0,,,,,
2024-10-25,234.33999633789065,245.57000732421875,227.75,236.38999938964844,25093200.0,,,,,
2024-10-28,255.33999633789065,259.5,242.7700042724609,244.63999938964844,23182000.0,,,,,
2024-10-29,258.239990234375,267.8900146484375,251.2400054931641,264.25,25958500.0,,,,,
2024-10-30,247.30999755859372,255.8000030517578,239.0,246.5,20593300.0,,,,,
2024-10-31,244.5,252.8800048828125,237.0,251.1199951171875,21954100.0,,,,,
2024-11-01,229.7100067138672,255.75,225.92999267578125,245.3300018310547,26258900.0,,,,,
2024-11-04,222.9900054931641,231.67999267578125,220.82000732421875,226.97000122070312,13438800.0,,,,,
2024-11-05,227.8000030517578,243.4600067138672,225.42999267578125,233.33999633789065,17993900.0,,,,,
2024-11-06,257.8099975585937,261.20001220703125,242.69000244140625,260.0,26270400.0,,,,,
2024-11-07,270.8099975585937,280.79998779296875,252.6999969482422,256.79998779296875,23931700.0,,,,,
2024-11-08,270.4200134277344,279.3800048828125,262.6000061035156,275.5799865722656,18764200.0,,,,,
2024-11-11,340.0,351.7300109863281,293.29998779296875,297.0,47315700.0,,,,,
2024-11-12,356.5899963378906,360.8900146484375,325.5,334.7699890136719,39705800.0,,,,,
2024-11-13,328.3800048828125,383.3999938964844,321.70001220703125,366.9800109863281,46238500.0,,,,,
2024-11-14,327.6700134277344,348.0,318.6199951171875,341.7699890136719,26605700.0,,,,,
2024-11-15,340.6499938964844,349.94000244140625,324.1000061035156,336.6000061035156,25842000.0,,,,,
2024-11-18,384.7900085449219,388.489990234375,339.3800048828125,345.4200134277344,32612800.0,,,,,
2024-11-19,430.5400085449219,449.0,381.0,389.5,50954500.0,,,,,
2024-11-20,473.8299865722656,504.8299865722656,457.2999877929688,463.3999938964844,70212600.0,,,,,
2024-11-21,397.2799987792969,543.0,371.8399963378906,535.6300048828125,100444000.0,,,,,
2024-11-22,421.8800048828125,453.0,393.1000061035156,403.6000061035156,55935000.0,,,,,
2024-11-25,403.4500122070313,440.75,383.7999877929688,440.75,40180400.0,,,,,
2024-11-26,353.69000244140625,403.0,338.6700134277344,382.7799987792969,47891000.0,,,,,
2024-11-27,388.8399963378906,397.6600036621094,372.5,384.2900085449219,34921200.0,,,,,
2024-11-29,387.4700012207031,417.6199951171875,381.0,405.75,21987600.0,,,,,
2024-12-02,380.2999877929688,398.7900085449219,374.3599853515625,393.6400146484375,23404300.0,,,,,
2024-12-03,373.4299926757813,393.1199951171875,362.6700134277344,367.8500061035156,22817500.0,,,,,
2024-12-04,406.0,409.9700012207031,365.6000061035156,380.0,29862200.0,,,,,
2024-12-05,386.3999938964844,444.9400024414063,379.3500061035156,440.1199951171875,46189800.0,,,,,
2024-12-06,395.010009765625,405.0,384.0199890136719,395.2900085449219,26206200.0,,,,,
2024-12-09,365.3399963378906,399.7999877929688,363.4400024414063,394.0,22606100.0,,,,,
2024-12-10,377.3200073242188,379.7999877929688,356.04998779296875,373.3699951171875,20139900.0,,,,,
2024-12-11,411.3999938964844,412.6799926757813,385.5,385.6600036621094,27594400.0,,,,,
2024-12-12,392.1900024414063,415.7999877929688,386.1099853515625,413.7099914550781,21074300.0,,,,,
2024-12-13,408.6700134277344,409.7099914550781,388.8800048828125,400.0700073242188,21536900.0,,,,,
2024-12-16,408.5,437.6099853515625,406.4599914550781,424.8699951171875,31099400.0,,,,,
2024-12-17,386.4200134277344,415.6799926757813,386.010009765625,413.4500122070313,21822000.0,,,,,
2024-12-18,349.6400146484375,390.3200073242188,338.0,386.0,24422900.0,,,,,
2024-12-19,326.4599914550781,367.5,323.4800109863281,365.4400024414063,26922900.0,,,,,
2024-12-20,364.2000122070313,364.8800048828125,317.0,319.3699951171875,44889900.0,,,,,
2024-12-23,332.2300109863281,359.739990234375,329.0799865722656,358.0,21742500.0,,,,,
2024-12-24,358.17999267578125,361.0,342.70001220703125,343.5,16377800.0,,,,,
2024-12-26,341.04998779296875,351.79998779296875,340.0,350.3099975585937,13249000.0,,,,,
2024-12-27,330.0,342.7099914550781,323.20001220703125,342.29998779296875,13778500.0,,,,,
2024-12-30,302.9599914550781,320.010009765625,301.75,319.3999938964844,25771200.0,,,,,
2024-12-31,289.6199951171875,317.9100036621094,285.010009765625,316.9599914550781,22486100.0,,,,,
2025-01-02,300.010009765625,310.79998779296875,292.32000732421875,300.1099853515625,17933900.0,,,,,
2025-01-03,339.6600036621094,343.3999938964844,301.7699890136719,303.0,25039000.0,,,,,
2025-01-06,379.0899963378906,383.0199890136719,335.5,349.8500061035156,26707300.0,,,,,
2025-01-07,341.42999267578125,371.2799987792969,335.29998779296875,366.4700012207031,24736800.0,,,,,
2025-01-08,331.70001220703125,344.3900146484375,317.2200012207031,335.25,18274800.0,,,,,
2025-01-10,327.9100036621094,337.0,317.9100036621094,330.3099975585937,16478700.0,,,,,
2025-01-13,328.3999938964844,329.6000061035156,303.79998779296875,309.95001220703125,15914500.0,,,,,
2025-01-14,342.1700134277344,354.8999938964844,331.29998779296875,343.0,17889500.0,,,,,
2025-01-15,360.6199951171875,368.4200134277344,353.010009765625,357.8099975585937,19941300.0,,,,,
2025-01-16,367.0,370.260009765625,345.79998779296875,357.8900146484375,14826600.0,,,,,
2025-01-17,396.5,398.6799926757813,380.1499938964844,383.2799987792969,24339100.0,,,,,
2025-01-21,389.1000061035156,404.4200134277344,367.760009765625,395.4599914550781,26215800.0,,,,,
2025-01-22,377.30999755859375,390.3500061035156,371.0499877929688,384.9100036621094,16000300.0,,,,,
2025-01-23,373.1199951171875,390.2000122070313,370.7000122070313,371.75,23306500.0,,,,,
2025-01-24,353.6700134277344,378.1099853515625,351.0,377.6700134277344,22943800.0,,,,,
2025-01-27,347.9200134277344,356.8800048828125,322.29998779296875,340.5,21224400.0,,,,,
2025-01-28,335.92999267578125,348.9200134277344,333.0899963378906,344.67999267578125,11461400.0,,,,,
2025-01-29,341.25,343.6300048828125,329.3299865722656,338.20001220703125,11716800.0,,,,,
2025-01-30,340.0899963378906,356.1099853515625,338.5199890136719,345.8299865722656,12607800.0,,,,,
2025-01-31,334.7900085449219,352.7099914550781,332.0,340.1099853515625,15533300.0,,,,,
2025-02-03,347.0899963378906,348.8500061035156,308.8999938964844,310.0,18207300.0,,,,,
2025-02-04,348.3099975585937,353.7900085449219,340.45001220703125,341.20001220703125,12486000.0,,,,,
2025-02-05,336.70001220703125,352.3599853515625,333.54998779296875,349.0,10874100.0,,,,,
2025-02-06,325.4599914550781,344.5,320.7099914550781,338.70001220703125,12795200.0,,,,,
2025-02-07,327.5599975585937,344.3999938964844,327.0,335.0,15049700.0,,,,,
2025-02-10,334.6199951171875,340.3800048828125,328.29998779296875,333.5,10104100.0,,,,,
2025-02-11,319.4599914550781,338.5,318.70001220703125,332.9800109863281,12017200.0,,,,,
2025-02-12,326.82000732421875,331.1700134277344,314.19000244140625,315.9599914550781,9837900.0,,,,,
2025-02-13,324.9200134277344,330.5899963378906,317.3500061035156,325.5,9848100.0,,,,,
2025-02-14,337.7300109863281,344.8900146484375,323.7099914550781,325.1499938964844,13912800.0,,,,,
2025-02-18,333.9700012207031,340.489990234375,326.7900085449219,337.3500061035156,10179800.0,,,,,
2025-02-19,318.6700134277344,340.19000244140625,317.2200012207031,337.29998779296875,17043100.0,,,,,
2025-02-20,323.9200134277344,327.8299865722656,314.95001220703125,323.7300109863281,12291700.0,,,,,
2025-02-21,299.69000244140625,329.0,299.0400085449219,327.92999267578125,17930800.0,,,,,
2025-02-24,282.760009765625,304.0400085449219,276.3999938964844,304.0,17974900.0,,,,,
2025-02-25,250.50999450683597,270.2900085449219,243.6999969482422,268.1000061035156,31379600.0,,,,,
2025-02-26,263.2699890136719,264.4599914550781,244.00999450683597,245.38999938964844,19876900.0,,,,,
2025-02-27,240.0500030517578,271.4599914550781,239.47999572753903,267.42999267578125,18520300.0,,,,,
2025-02-28,255.42999267578125,257.5,231.9199981689453,238.32000732421875,22662600.0,,,,,
2025-03-03,250.9199981689453,295.1000061035156,246.1000061035156,293.1499938964844,30575700.0,,,,,
2025-03-04,275.1499938964844,293.0400085449219,237.00999450683597,240.27999877929688,30130200.0,,,,,
2025-03-05,308.54998779296875,311.2799987792969,271.7699890136719,278.3099975585937,26199800.0,,,,,
2025-03-06,304.1099853515625,320.94000244140625,292.1700134277344,298.95001220703125,25309500.0,,,,,
2025-03-07,287.17999267578125,310.44000244140625,281.44000244140625,298.1499938964844,22764500.0,,,,,
2025-03-10,239.2700042724609,272.0,231.6199951171875,268.0,31478300.0,,,,,
2025-03-11,260.5899963378906,263.1000061035156,231.50999450683597,245.0,22076100.0,,,,,
2025-03-12,262.54998779296875,269.7699890136719,248.22000122070312,264.6000061035156,14328600.0,,,,,
2025-03-13,263.260009765625,270.3999938964844,253.75999450683597,262.0,13804700.0,,,,,
2025-03-14,297.489990234375,298.70001220703125,272.6199951171875,273.989990234375,23714000.0,,,,,
2025-03-17,294.2699890136719,296.8099975585937,281.6000061035156,292.1499938964844,12998700.0,,,,,
2025-03-18,283.19000244140625,290.989990234375,272.5,283.20001220703125,15398200.0,,,,,
2025-03-19,304.2300109863281,309.0799865722656,287.1199951171875,290.29998779296875,19378800.0,,,,,
2025-03-20,302.07000732421875,309.3999938964844,293.3999938964844,298.7900085449219,15058100.0,,,,,
2025-03-21,304.0,306.3900146484375,293.04998779296875,295.70001220703125,21774000.0,,,,,
2025-03-24,335.7200012207031,336.7699890136719,311.3599853515625,316.1400146484375,23099700.0,,,,,
2025-03-25,341.8099975585937,343.5899963378906,329.5,333.4800109863281,15053700.0,,,,,
2025-03-26,329.3099975585937,340.3399963378906,319.7300109863281,336.5,16732400.0,,,,,
2025-03-27,324.5899963378906,333.489990234375,318.0,322.5299987792969,13838300.0,,,,,
2025-03-28,289.4100036621094,320.79998779296875,289.25,318.3800048828125,21058900.0,,,,,
2025-03-31,288.2699890136719,294.8900146484375,272.79998779296875,281.8699951171875,14866300.0,,,,,
2025-04-01,306.0199890136719,307.6000061035156,280.6499938964844,293.5299987792969,16780100.0,,,,,
2025-04-02,312.5400085449219,319.4700012207031,296.9800109863281,297.8599853515625,16293800.0,,,,,
2025-04-03,282.2799987792969,299.2200012207031,276.0299987792969,286.75,18223000.0,,,,,
2025-04-04,293.6099853515625,299.1400146484375,265.29998779296875,285.0199890136719,24847100.0,,,,,
2025-04-07,268.1400146484375,297.6000061035156,252.6000061035156,260.1400146484375,28449300.0,,,,,
2025-04-08,237.9499969482422,282.8399963378906,235.92999267578125,278.1499938964844,22952700.0,,,,,
2025-04-09,296.8599853515625,302.3399963378906,241.69000244140625,242.0200042724609,38346400.0,,,,,
2025-04-10,272.3399963378906,288.3099975585937,261.3699951171875,282.5,19237800.0,,,,,
2025-04-11,299.9800109863281,304.1499938964844,276.29998779296875,281.29998779296875,21334100.0,,,,,
2025-04-14,311.45001220703125,314.6000061035156,300.1000061035156,309.79998779296875,15635400.0,,,,,
2025-04-15,310.7200012207031,319.75,306.8099975585937,312.2200012207031,11217800.0,,,,,
2025-04-16,311.6600036621094,318.6000061035156,304.0,306.0599975585937,12847200.0,,,,,
2025-04-17,317.20001220703125,320.0,306.0,313.8900146484375,13511100.0,,,,,
2025-04-21,317.760009765625,330.989990234375,309.0,324.989990234375,16053200.0,,,,,
2025-04-22,343.0299987792969,348.9599914550781,327.010009765625,328.7099914550781,24036500.0,,,,,
2025-04-23,345.7300109863281,355.8299865722656,339.0,354.70001220703125,16690700.0,,,,,
2025-04-24,350.3399963378906,351.0299987792969,343.239990234375,344.9700012207031,10781400.0,,,,,
2025-04-25,368.7099914550781,373.2300109863281,353.1199951171875,354.0,19338600.0,,,,,
2025-04-28,369.25,373.6600036621094,354.5299987792969,373.2900085449219,11490900.0,,,,,
2025-04-29,381.4500122070313,383.9500122070313,366.7999877929688,369.0199890136719,13038800.0,,,,,
2025-04-30,380.1099853515625,384.0,362.3900146484375,373.7799987792969,13762900.0,,,,,
2025-05-01,381.6000061035156,403.8999938964844,381.0299987792969,392.2900085449219,16944100.0,,,,,
2025-05-02,394.3699951171875,401.7000122070313,387.510009765625,393.8800048828125,15948000.0,,,,,
2025-05-05,386.5299987792969,391.9299926757813,374.2000122070313,383.3299865722656,14424100.0,,,,,
2025-05-06,385.6000061035156,387.8599853515625,377.7699890136719,378.55999755859375,9695600.0,,,,,
2025-05-07,392.4800109863281,396.3500061035156,388.260009765625,393.7999877929688,10555300.0,,,,,
2025-05-08,414.3800048828125,423.1099853515625,404.5,408.1700134277344,22135600.0,,,,,
2025-05-09,416.0299987792969,430.3500061035156,406.2200012207031,420.0,17161800.0,,,,,
2025-05-12,404.8999938964844,422.0400085449219,400.8299865722656,420.9200134277344,16245500.0,,,,,
2025-05-13,421.6099853515625,422.5499877929688,404.1199951171875,412.5499877929688,12925000.0,,,,,
2025-05-14,416.75,425.9400024414063,410.4100036621094,420.3999938964844,10722700.0,,,,,
2025-05-15,397.0299987792969,415.3599853515625,394.1400146484375,411.7000122070313,14674700.0,,,,,
2025-05-16,399.7999877929688,406.8999938964844,389.010009765625,399.0,12461100.0,,,,,
2025-05-19,413.4200134277344,414.5899963378906,392.6199951171875,392.80999755859375,12822000.0,,,,,
2025-05-20,416.9200134277344,417.8500061035156,406.1000061035156,413.5,11532200.0,,,,,
2025-05-21,402.6900024414063,423.3399963378906,395.5299987792969,415.9200134277344,18698500.0,,,,,
2025-05-22,399.4599914550781,426.3200073242188,398.9100036621094,413.2000122070313,16511400.0,,,,,
2025-05-23,369.510009765625,392.1900024414063,367.30999755859375,391.510009765625,21448800.0,,,,,
2025-05-27,372.2000122070313,381.2999877929688,364.1799926757813,381.1199951171875,14116000.0,,,,,
2025-05-28,364.25,370.6499938964844,358.5,368.5299987792969,9936800.0,,,,,
2025-05-29,370.6300048828125,373.8599853515625,362.739990234375,370.7900085449219,10175500.0,,,,,
2025-05-30,369.05999755859375,372.55999755859375,359.1600036621094,369.0,12564000.0,,,,,
2025-06-02,372.2699890136719,378.4299926757813,367.0199890136719,367.8900146484375,8102800.0,,,,,
2025-06-03,387.4299926757813,391.010009765625,371.3699951171875,379.3999938964844,11351800.0,,,,,
2025-06-04,378.1000061035156,386.1199951171875,375.6600036621094,385.7999877929688,8472200.0,,,,,
2025-06-05,368.7900085449219,385.3800048828125,364.2999877929688,383.8500061035156,11871400.0,,,,,
2025-06-06,374.4700012207031,380.6000061035156,369.7099914550781,377.3999938964844,9384200.0,,,,,
2025-06-09,392.1199951171875,394.7900085449219,377.6000061035156,380.6799926757813,10924600.0,,,,,
2025-06-10,391.1799926757813,394.0,383.6000061035156,393.239990234375,7074800.0,,,,,
2025-06-11,387.1099853515625,392.7699890136719,380.5,391.2300109863281,6812200.0,,,,,
2025-06-12,379.760009765625,391.2200012207031,373.9800109863281,378.3999938964844,9423900.0,,,,,
2025-06-13,382.8699951171875,383.55999755859375,370.6199951171875,375.2300109863281,9378900.0,,,,,
2025-06-16,382.25,388.1499938964844,377.3999938964844,387.6099853515625,8105200.0,,,,,
2025-06-17,375.1799926757813,378.4800109863281,367.0,375.260009765625,11218500.0,,,,,
2025-06-18,369.0299987792969,374.9100036621094,367.4200134277344,371.4299926757813,9200500.0,,,,,
2025-06-20,369.7000122070313,376.1000061035156,365.1099853515625,372.75,12821800.0,,,,,
2025-06-23,367.1799926757813,370.2999877929688,358.79998779296875,362.4800109863281,10614700.0,,,,,
2025-06-24,377.0199890136719,384.3599853515625,371.0,373.6799926757813,10174900.0,,,,,
2025-06-25,388.6700134277344,389.489990234375,379.30999755859375,384.8299865722656,10606600.0,,,,,
2025-06-26,386.4400024414063,392.6700134277344,384.1499938964844,386.3500061035156,10202300.0,,,,,
2025-06-27,383.8800048828125,397.989990234375,383.4100036621094,385.2300109863281,18694400.0,,,,,
2025-06-30,404.2300109863281,407.3900146484375,384.25,389.7799987792969,13752900.0,,,,,
2025-07-01,373.2999877929688,397.8699951171875,372.9100036621094,395.7000122070313,17289600.0,,,,,
2025-07-02,402.2799987792969,405.2999877929688,379.8800048828125,383.3399963378906,17454400.0,,,,,
2025-07-03,403.989990234375,414.6000061035156,400.3999938964844,400.8699951171875,10013900.0,,,,,
2025-07-07,395.6700134277344,405.6400146484375,395.2000122070313,402.6400146484375,8848200.0,,,,,
2025-07-08,396.9400024414063,402.2000122070313,393.2099914550781,399.6900024414063,7022700.0,,,,,
2025-07-09,415.4100036621094,416.3399963378906,395.9500122070313,401.6000061035156,13065400.0,,,,,
2025-07-10,421.739990234375,422.3999938964844,411.2000122070313,412.5700073242188,13208600.0,,,,,
2025-07-11,434.5799865722656,438.8399963378906,423.5,430.5400085449219,18448500.0,,,,,
2025-07-14,451.0199890136719,456.4500122070313,440.6499938964844,447.2000122070313,17952500.0,,,,,
2025-07-15,442.30999755859375,456.6600036621094,441.0199890136719,445.2200012207031,14315400.0,,,,,
2025-07-16,455.8999938964844,457.2200012207031,445.55999755859375,448.30999755859375,10575400.0,,,,,
2025-07-17,451.3399963378906,456.0,446.5799865722656,451.6799926757813,8901400.0,,,,,
2025-07-18,423.2200012207031,454.3299865722656,422.2200012207031,451.7200012207031,19105400.0,,,,,
2025-07-21,426.2799987792969,437.0,425.0199890136719,430.1000061035156,9984500.0,,,,,
2025-07-22,426.3999938964844,433.9400024414063,413.6000061035156,428.8500061035156,10524200.0,,,,,
2025-07-23,412.6700134277344,424.0,406.1000061035156,422.8299865722656,12990000.0,,,,,
2025-07-24,414.9200134277344,419.9500122070313,406.1700134277344,414.5799865722656,7407300.0,,,,,
2025-07-25,405.8900146484375,410.9500122070313,402.2000122070313,405.6700134277344,8380200.0,,,,,
2025-07-28,403.7999877929688,417.010009765625,403.4599914550781,416.9500122070313,6996500.0,,,,,
2025-07-29,394.6600036621094,407.0,390.4100036621094,405.9599914550781,10580000.0,,,,,
