Date,Close,High,Low,Open,Volume,"('Close', 'MSCI')","('High', 'MSCI')","('Low', 'MSCI')","('Open', 'MSCI')","('Volume', 'MSCI')"
2024-07-03,483.7198181152344,492.2610748573624,483.7198181152344,486.82304298716485,351700.0,,,,,
2024-07-05,487.8870239257813,487.9067462214653,481.1879974487937,483.8971674315346,384900.0,,,,,
2024-07-08,484.9512939453125,490.8326569636359,483.897173305576,487.77867747857874,363000.0,,,,,
2024-07-09,481.8086242675781,488.2416700099155,481.4638148196572,484.6064542469106,465500.0,,,,,
2024-07-10,481.7396240234375,484.4882082104576,480.1929272175414,482.4784884774612,596600.0,,,,,
2024-07-11,486.3206481933594,490.3302270944802,480.3999006198231,481.7200016948296,707900.0,,,,,
2024-07-12,494.5466613769531,497.90603573229055,486.6654396817029,488.48797821162447,664400.0,,,,,
2024-07-15,494.0540771484375,495.8864467324372,491.3547683814587,492.9309886438125,524400.0,,,,,
2024-07-16,500.4575805664063,502.7529731701627,495.9455943479365,496.6745977383657,544200.0,,,,,
2024-07-17,496.5169677734375,502.4968519618971,495.984976889913,499.2162765887167,403200.0,,,,,
2024-07-18,491.1478576660156,496.9996670032151,489.04950770716897,493.4826947768974,410800.0,,,,,
2024-07-19,488.52734375,492.3989863040802,486.2516135543835,491.5911539458503,612300.0,,,,,
2024-07-22,498.5069580078125,499.31479043660096,488.41900398900384,492.5172428252635,1172200.0,,,,,
2024-07-23,537.9031372070312,562.541811359329,529.6081698225564,541.8240249964003,1362700.0,,,,,
2024-07-24,526.2686157226562,536.7801788218651,524.5544595431529,536.7801788218651,692500.0,,,,,
2024-07-25,530.218994140625,537.4401192920419,521.7466458367122,527.3423053010986,586400.0,,,,,
2024-07-26,532.5242309570312,537.2726737495597,524.3376151785109,530.9972564383312,439600.0,,,,,
2024-07-29,534.5734252929688,534.7113611047243,528.2093170750009,532.553874242649,352000.0,,,,,
2024-07-30,538.1495361328125,539.5385750156236,531.982470465671,537.1052766515008,383800.0,,,,,
2024-07-31,532.7311401367188,541.5580691248362,530.5539312012232,540.2872438921123,407900.0,,,,,
2024-08-01,539.76513671875,547.084813363684,534.0709257958675,534.0709257958675,599400.0,,,,,
2024-08-02,531.8345947265625,537.735709172043,522.5446131394461,535.1348919374029,634800.0,,,,,
2024-08-05,509.7475891113281,523.5791123162439,509.5998522736216,522.130966610373,581900.0,,,,,
2024-08-06,518.2986450195312,524.3081122475096,512.4764193287083,512.4764193287083,465400.0,,,,,
2024-08-07,516.604248046875,529.9924398077194,515.7964156029163,522.6924846265657,336500.0,,,,,
2024-08-08,522.8599243164062,526.4951401146147,516.6238910092953,519.3725054719334,288100.0,,,,,
2024-08-09,525.904052734375,529.204290039894,522.9978404090525,523.5298011903433,250100.0,,,,,
2024-08-12,524.505126953125,527.8842536559656,522.101351939789,524.7809985733363,536200.0,,,,,
2024-08-13,538.3367309570312,540.2380685444434,526.7217415801854,526.8202929323174,385000.0,,,,,
2024-08-14,546.0997314453125,550.562442059772,537.282602457149,538.1790649876463,867800.0,,,,,
2024-08-15,554.7788696289062,557.8820643536019,545.5578553908668,547.1044921152487,841200.0,,,,,
2024-08-16,554.8974609375,558.2170516111667,549.839111711306,554.0972159314106,365200.0,,,,,
2024-08-19,553.7811279296875,558.2565544052451,551.1432318842039,555.6286079059488,390400.0,,,,,
2024-08-20,556.2213134765625,564.7177428127553,550.9851391042449,555.1938570922714,359100.0,,,,,
2024-08-21,554.8777465820312,556.7548339881624,549.8983906872488,555.124736527597,477100.0,,,,,
2024-08-22,557.9305419921875,559.9460186610215,555.6187497312445,555.6187497312445,373000.0,,,,,
2024-08-23,564.312744140625,566.3874355400955,559.2741734274658,560.3905124926986,380700.0,,,,,
2024-08-26,568.6992797851562,572.3151859639032,565.3500817366285,567.3753871785625,382400.0,,,,,
2024-08-27,577.8674926757812,578.6974053718161,565.5377746794405,568.5016538362744,477500.0,,,,,
2024-08-28,573.1648559570312,578.8752317852667,567.0493828752442,576.2176177251623,510900.0,,,,,
2024-08-29,575.0814819335938,581.5822132713721,571.1592506119067,574.0935222445397,391400.0,,,,,
2024-08-30,573.5995483398438,578.1144711013333,566.3182298798627,575.7038470230675,325400.0,,,,,
2024-09-03,566.565185546875,576.375677831815,563.3938736961027,574.5281981298838,343400.0,,,,,
2024-09-04,566.0416870117188,571.1692007566313,561.5464820072852,566.5949420845677,304400.0,,,,,
2024-09-05,563.7890625,567.5235791540496,555.1148075881342,567.5235791540496,362400.0,,,,,
2024-09-06,553.1091918945312,565.5278520649285,551.0838866502542,560.3904497694965,429700.0,,,,,
2024-09-09,551.617431640625,560.7066124131912,550.4219787254104,558.4837031437602,524700.0,,,,,
2024-09-10,555.5791625976562,558.4640485944855,548.5943399615477,553.4056993045308,405000.0,,,,,
2024-09-11,555.2333374023438,557.0808171707461,542.4293583050384,554.0774414665613,423200.0,,,,,
2024-09-12,553.0104370117188,555.3123999757192,548.2682425551925,553.2772054243641,386300.0,,,,,
2024-09-13,555.1642456054688,559.0272022085171,553.2574904191649,555.5198966629565,390500.0,,,,,
2024-09-16,559.8372192382812,563.8286150339168,557.9897394161474,559.0271453453853,407900.0,,,,,
2024-09-17,549.6810302734375,562.4948388146191,549.0586108298513,560.7560803709251,495000.0,,,,,
2024-09-18,544.928955078125,552.2497101394728,544.3361430604313,547.2803040576744,466900.0,,,,,
2024-09-19,548.6239013671875,553.9193509138795,545.1067672294264,553.0499415494644,449500.0,,,,,
2024-09-20,544.7708740234375,544.8894846729171,540.0682361378429,544.0891793653965,811600.0,,,,,
2024-09-23,553.4154663085938,554.2058822906586,544.8597620352288,545.8082250335426,295600.0,,,,,
2024-09-24,553.9984130859375,555.1444198292146,546.8258158694513,554.6899969501125,423800.0,,,,,
2024-09-25,555.5989379882812,557.0709884159702,552.9117163243649,555.8755956714796,383200.0,,,,,
2024-09-26,560.43994140625,563.7693609084063,558.6912333691121,559.1654347485622,404200.0,,,,,
2024-09-27,569.2130126953125,570.9320529476778,562.7714960712536,562.7714960712536,560500.0,,,,,
2024-09-30,575.911376953125,576.9191152066754,566.3084370085094,569.1240982107164,339600.0,,,,,
2024-10-01,568.81787109375,576.4745597624024,562.1293637606562,576.4745597624024,365700.0,,,,,
2024-10-02,583.26171875,583.6569267199473,572.3743843908418,572.7498138722107,401500.0,,,,,
2024-10-03,581.2266235351562,583.291486035102,576.5535930093322,579.8830126884492,542600.0,,,,,
2024-10-04,582.6195678710938,589.5352858011395,576.8104202861083,584.872144941012,436100.0,,,,,
2024-10-07,577.4525756835938,581.4044146223721,575.8421964920194,579.6359884053684,355300.0,,,,,
2024-10-08,589.6441040039062,592.0349499967429,578.1640151792645,583.3211367382285,411500.0,,,,,
2024-10-09,597.1525268554688,603.8311446640259,590.3652479424022,594.3368655824653,404700.0,,,,,
2024-10-10,592.2127075195312,598.9506002711927,591.3828550951462,597.4785498872304,246300.0,,,,,
2024-10-11,598.2985229492188,598.604788034837,592.8054695972985,592.8844629546838,256500.0,,,,,
2024-10-14,600.0471801757812,602.6060222936135,597.3599587750724,598.7134587203267,278700.0,,,,,
2024-10-15,605.9156494140625,609.7489377315126,603.5741898361706,606.6072332383952,333500.0,,,,,
2024-10-16,600.1953735351562,607.5556849498862,595.6902799663187,604.11754438137,274200.0,,,,,
2024-10-17,598.515869140625,606.5973723274977,598.4862617054861,603.9200401071953,232300.0,,,,,
2024-10-18,600.6992797851562,603.4556656570127,596.4213973737649,599.1382865654772,267800.0,,,,,
2024-10-21,596.5399780273438,600.3930451969466,591.6001792459443,595.4927430976982,344000.0,,,,,
2024-10-22,596.8067626953125,597.982437249284,590.5331818920793,592.7758698959418,253700.0,,,,,
2024-10-23,589.199462890625,597.7156714348143,585.5045029334365,595.7397518598232,281200.0,,,,,
2024-10-24,583.1431884765625,588.8536242472827,578.489876776555,586.6208257708495,365400.0,,,,,
2024-10-25,581.6316528320312,588.6857001344453,578.2825150054992,586.8777771529526,391600.0,,,,,
2024-10-28,588.102783203125,589.3970079833432,583.2914243430586,585.9292598278763,490700.0,,,,,
2024-10-29,571.95947265625,624.0941226571125,566.4664194169712,602.0626345330377,1462500.0,,,,,
2024-10-30,562.238037109375,581.3846414672184,559.0073894511861,575.0024601146964,747100.0,,,,,
2024-10-31,564.3225708007812,570.4973186861621,562.1490474850727,563.4333829851776,545300.0,,,,,
2024-11-01,570.9913940429688,571.9595753772845,563.3248161378297,563.7792993663261,369300.0,,,,,
2024-11-04,582.2442626953125,583.3507728617925,568.3831575755071,570.546791977876,387000.0,,,,,
2024-11-05,581.2364501953125,589.4266142910833,578.0551886475586,583.3111414175582,537800.0,,,,,
2024-11-06,567.8989868164062,587.8360057936784,552.8918769623685,585.9292508596577,1254600.0,,,,,
2024-11-07,568.7288818359375,572.6511133904996,565.1327541824757,572.2657946168252,658200.0,,,,,
2024-11-08,586.8480834960938,589.5254760901773,568.6992679601441,570.5170801071959,781500.0,,,,,
2024-11-11,590.0589599609375,595.6409566616752,587.1642451330351,587.4310135612956,441600.0,,,,,
2024-11-12,595.3840942382812,598.7135138613785,586.9963253830484,588.7350839376181,404400.0,,,,,
2024-11-13,603.1791381835938,613.9775317861547,597.1426578518283,597.7848558552976,583500.0,,,,,
2024-11-14,598.8419189453125,609.5414792930055,597.7551270735237,601.0845465047477,354400.0,,,,,
2024-11-15,588.2625732421875,598.0395389727331,587.7573705605696,593.789996023609,525000.0,,,,,
2024-11-18,587.529541015625,589.6097232760563,584.5776483607597,586.7766947240802,653300.0,,,,,
2024-11-19,591.5017700195312,596.3654643272868,584.4389688306022,585.9842626687764,457200.0,,,,,
2024-11-20,576.514404296875,597.6334615513888,571.442667295177,595.265973800006,888900.0,,,,,
2024-11-21,575.860595703125,582.4478797294715,574.5530301323028,582.4478797294715,685600.0,,,,,
2024-11-22,584.0130615234375,585.0432373195616,573.4238168604785,573.7704937790169,437000.0,,,,,
2024-11-25,587.1431884765625,590.927190221458,584.0328305784982,587.163019313195,575600.0,,,,,
2024-11-26,596.2862548828125,597.3857780805308,586.8757970208051,588.0941843231486,362300.0,,,,,
2024-11-27,599.2579956054688,601.6848548610634,595.513594822771,598.5051492813366,345500.0,,,,,
2024-11-29,603.8839721679688,605.3203173679436,599.4659878771171,599.4659878771171,204400.0,,,,,
2024-12-02,603.2301635742188,604.30991645196,596.0881596578841,602.2792506865367,347300.0,,,,,
2024-12-03,602.3683471679688,607.8561687553789,601.4471201107749,602.8438640548119,307900.0,,,,,
2024-12-04,610.12451171875,611.6598900192071,600.1098185726854,600.1098185726854,371900.0,,,,,
2024-12-05,604.1613159179688,610.5802803136785,602.9825297485299,604.5080532971415,402000.0,,,,,
2024-12-06,611.3627319335938,613.9085155258515,603.428220913727,603.428220913727,484400.0,,,,,
2024-12-09,612.6703491210938,615.1269546176218,606.4594274473557,612.7099503368898,323900.0,,,,,
2024-12-10,623.081298828125,629.7478461110834,611.5113954979055,612.0760302388503,483900.0,,,,,
2024-12-11,623.675537109375,632.739317106158,623.1010474851275,625.5576526642922,455000.0,,,,,
2024-12-12,629.9954833984375,636.3946166048081,628.0836818175884,632.9176903434164,430300.0,,,,,
2024-12-13,619.2081298828125,630.223314092931,614.473214951063,629.0148421570847,380500.0,,,,,
2024-12-16,612.5514526367188,621.3774446635325,611.214201270794,619.1486520804124,506500.0,,,,,
2024-12-17,605.736328125,613.6014923509377,604.636804901569,611.8481560769085,555000.0,,,,,
2024-12-18,592.2644653320312,614.4532958929035,591.6700844086988,613.2249932951594,715200.0,,,,,
2024-12-19,594.919189453125,600.4862127384628,587.6681775975911,590.5705533313455,508400.0,,,,,
2024-12-20,599.0994873046875,601.0212043871525,590.5409085172226,591.8484742036304,828400.0,,,,,
2024-12-23,599.713623046875,601.3777810243538,593.314550191785,595.9989685096799,302900.0,,,,,
2024-12-24,602.18017578125,602.18017578125,597.3065656998864,601.5858552078673,157400.0,,,,,
2024-12-26,605.2112426757812,607.7768571035377,599.158847296849,599.158847296849,221100.0,,,,,
2024-12-27,603.8443603515625,606.1622709172912,597.6433540585009,601.2787456909987,245400.0,,,,,
2024-12-30,593.998046875,596.5834319130735,589.4611985547158,596.3952203321483,358300.0,,,,,
2024-12-31,594.3546142578125,600.5159586150422,592.49232936466,595.5630861247151,223800.0,,,,,
2025-01-02,591.5017700195312,598.0692839467393,589.4810197572637,595.8305758501817,390300.0,,,,,
2025-01-03,595.8107299804688,597.2569905137585,590.3229690246094,592.2446859699969,243800.0,,,,,
2025-01-06,591.0361328125,599.2282029731203,590.9172687136647,595.8107089819392,359400.0,,,,,
2025-01-07,585.7564697265625,592.066424817938,582.5073561588248,588.9064895626753,445400.0,,,,,
2025-01-08,596.5536499023438,596.6229973711464,580.5855941172745,582.5073110273818,417300.0,,,,,
2025-01-10,570.303466796875,589.3918577383502,568.2926318978426,583.9734439660995,448000.0,,,,,
2025-01-13,575.04833984375,576.1874642661172,564.8751201736051,568.5897746245495,410400.0,,,,,
2025-01-14,580.2785034179688,581.9327458284031,573.9982952332731,577.1780005382533,446900.0,,,,,
2025-01-15,595.3353271484375,597.0292314587908,587.7277215708438,591.0461222553586,504100.0,,,,,
2025-01-16,604.220703125,605.1320752027136,593.0965707565057,597.7522830322346,425400.0,,,,,
2025-01-17,606.25146484375,611.3727184179386,603.2797411476457,606.9844803485427,311700.0,,,,,
2025-01-21,611.5609130859375,612.7793004204761,599.25799425317,599.25799425317,676000.0,,,,,
2025-01-22,607.22216796875,612.9278867573372,605.528263809679,610.1344594145968,406700.0,,,,,
2025-01-23,610.1543579101562,610.1939591289599,604.0226986622023,609.5698922885152,574300.0,,,,,
2025-01-24,614.869384765625,617.0981774274038,606.4297309990679,607.598601673172,369300.0,,,,,
2025-01-27,617.8510131835938,619.5449173431755,607.2915156219906,610.1641453944219,400400.0,,,,,
2025-01-28,622.4176025390625,629.0048866310617,613.4925166978197,616.672222120951,514500.0,,,,,
2025-01-29,587.4601440429688,612.3631993175759,566.876039162253,590.3328340270853,1061400.0,,,,,
2025-01-30,585.162109375,598.0594099097796,579.545568367221,587.9060203419531,503100.0,,,,,
2025-01-31,591.1452026367188,591.4621937527758,580.5162964391365,585.2809576794756,735900.0,,,,,
2025-02-03,576.9403686523438,587.3612330015599,575.9002773933535,581.6555135169682,604500.0,,,,,
2025-02-04,578.9610595703125,583.9139321607881,573.344518981477,574.7313474907584,855700.0,,,,,
2025-02-05,576.6332397460938,582.6361189709551,569.7883963558793,580.6450544949095,825600.0,,,,,
2025-02-06,581.9426879882812,582.2101624504742,574.0180919872539,581.5464944641516,570200.0,,,,,
2025-02-07,573.928955078125,582.5172187802368,572.0765856611963,581.8832366108421,549500.0,,,,,
2025-02-10,577.9804077148438,578.3271450764449,570.1648206186215,576.5638933913989,547400.0,,,,,
2025-02-11,571.8685302734375,576.7322241947612,563.7854694067146,569.0751030840918,728900.0,,,,,
2025-02-12,567.1336059570312,568.025086665799,561.7052169820087,566.8463006787631,634500.0,,,,,
2025-02-13,566.90576171875,570.8383738358974,562.9434638063913,569.7091044205068,784500.0,,,,,
2025-02-14,569.0223999023438,575.2230778064957,567.8398945510266,570.2446314169224,453900.0,,,,,
2025-02-18,569.08203125,572.0631311233554,558.1712251217215,569.052191138963,748200.0,,,,,
2025-02-19,571.109130859375,572.6990871085178,563.8253541748601,567.4921092751625,609000.0,,,,,
2025-02-20,570.7315063476562,571.8742854789774,564.4414297257836,570.4830813756845,737000.0,,,,,
2025-02-21,574.6964111328125,575.8689697046644,567.7405120230746,569.5788325275403,565200.0,,,,,
2025-02-24,569.9365844726562,579.2674414001791,565.2960227674735,574.6666058580914,627000.0,,,,,
2025-02-25,580.8573608398438,582.8447607874061,574.9945673849145,576.8726748915129,723400.0,,,,,
2025-02-26,575.7894897460938,583.3018587893142,574.2393202816397,579.7344493550748,397200.0,,,,,
2025-02-27,577.6079711914062,585.2892521552938,575.9484486586076,575.9484486586076,456200.0,,,,,
2025-02-28,586.789794921875,586.789794921875,576.9919275077859,581.6026493992996,570700.0,,,,,
2025-03-03,585.0507202148438,594.9380456298077,582.2584261252508,586.7896949131823,507500.0,,,,,
2025-03-04,564.0439453125,582.8944643858362,557.1277720157714,582.8944643858362,674800.0,,,,,
2025-03-05,569.380126953125,570.9402431590213,558.0519838676104,564.2724946332809,614800.0,,,,,
2025-03-06,562.71240234375,569.9763461074577,558.1910193275863,562.5037035328011,649000.0,,,,,
2025-03-07,558.3500366210938,563.348315447762,549.8638008828134,561.7584199100027,710400.0,,,,,
2025-03-10,541.9043579101562,552.9940226759237,536.1110702142316,551.5034727495736,819700.0,,,,,
2025-03-11,538.3070678710938,545.7697636461261,532.5436207187417,539.7777849304283,846600.0,,,,,
2025-03-12,541.6360473632812,545.7101929607517,535.1074313131948,541.7751799145749,662900.0,,,,,
2025-03-13,538.048828125,543.8718956152848,533.7460901085093,540.5926977192612,650800.0,,,,,
2025-03-14,551.2152709960938,553.1827773100554,540.9900606236085,543.6730623748638,405800.0,,,,,
2025-03-17,562.404296875,565.5046963262101,548.6216842712772,549.2179405948525,343100.0,,,,,
2025-03-18,565.1171264648438,567.9094206649495,561.2814595345654,562.9011345191182,555200.0,,,,,
2025-03-19,566.8163452148438,570.0657633645062,558.5388685419002,564.2724758432727,522000.0,,,,,
2025-03-20,562.4241943359375,568.3367208462435,558.9760848097138,561.7683790909671,580600.0,,,,,
2025-03-21,559.0158081054688,560.178419995452,551.2550143848589,558.4294984836591,822800.0,,,,,
2025-03-24,563.2191162109375,570.4234401242518,561.6391674136092,566.2697820288574,476900.0,,,,,
2025-03-25,570.9899291992188,572.9077628766566,560.6455391254456,565.4749064572716,409800.0,,,,,
2025-03-26,565.8822631835938,575.2826862419748,561.9869764872622,571.1091344563047,455100.0,,,,,
2025-03-27,562.2056274414062,567.4026586545059,560.3275200221078,566.6474370054358,453900.0,,,,,
2025-03-28,554.9515991210938,565.9817052974797,551.5730555770216,562.4938086610468,390000.0,,,,,
2025-03-31,561.937255859375,563.7060706753524,546.5845813012619,550.5991674451096,569400.0,,,,,
2025-04-01,563.7259521484375,566.8064582889715,557.17750364391,560.6256132519437,550100.0,,,,,
2025-04-02,572.3314208984375,573.0865818820583,557.7537995782865,558.4295082377131,481900.0,,,,,
2025-04-03,540.7515869140625,560.6554243832829,540.2447902772599,558.0419888782773,631700.0,,,,,
2025-04-04,504.2430725097656,529.9004108408958,503.94497467413146,529.7314988424745,1194700.0,,,,,
2025-04-07,503.3686218261719,518.0654215978559,483.6734824163084,494.14708791390734,1092200.0,,,,,
2025-04-08,503.7760620117188,528.3104857389941,493.719823426716,520.1025751450047,852900.0,,,,,
2025-04-09,545.8692016601562,547.4491505906714,492.1597020387846,496.84996693970805,935700.0,,,,,
2025-04-10,524.4450073242188,534.9185822700955,506.6179986492514,534.1037410869268,525800.0,,,,,
2025-04-11,538.2872314453125,542.5998549146478,518.373447243871,520.718625030398,464600.0,,,,,
2025-04-14,547.777099609375,554.3752818596877,544.2892030669448,547.8764453445162,484200.0,,,,,
2025-04-15,553.0635375976562,558.4792139573334,548.8303664957779,550.4202620093408,362000.0,,,,,
2025-04-16,539.1417846679688,552.6560782794348,535.3557906902263,547.7969321391532,418500.0,,,,,
2025-04-17,543.4445190429688,551.5431363335307,539.5790121164084,544.0805014955358,508600.0,,,,,
2025-04-21,530.1190185546875,539.2610700288537,522.4576309208138,535.872579958264,917300.0,,,,,
2025-04-22,535.0874633789062,537.2040488622453,513.0372617940529,518.3635389606914,818200.0,,,,,
2025-04-23,530.0494384765625,556.4619988756754,528.4396494860456,544.7562455587911,940900.0,,,,,
2025-04-24,527.2571411132812,535.0378282893411,525.6672455382562,532.5336851405797,689700.0,,,,,
2025-04-25,531.9871826171875,534.3621400178627,525.3393276263654,529.6122252165122,504500.0,,,,,
2025-04-28,531.5797729492188,535.8029975187694,526.0945301000953,531.3114545683638,433200.0,,,,,
2025-04-29,537.0550537109375,539.4796838203789,528.0620213646501,533.1498204989201,350500.0,,,,,
2025-04-30,541.67578125,543.0868788892964,527.9230074985595,533.6069422687951,600800.0,,,,,
2025-05-01,542.6296997070312,548.810483836454,536.2699962270002,539.5790338032177,430400.0,,,,,
2025-05-02,552.3182983398438,555.1999917254348,547.1808867214132,551.0066071637408,389900.0,,,,,
2025-05-05,546.9423217773438,554.3453979798043,546.0281348740766,548.8899953675127,328400.0,,,,,
2025-05-06,541.7353515625,547.439179221876,538.972897409108,542.1328557783942,438300.0,,,,,
2025-05-07,549.1881103515625,550.8177927543984,542.152758681888,542.152758681888,339800.0,,,,,
2025-05-08,554.4646606445312,559.6219656431821,549.4365414872258,550.7979055223617,526100.0,,,,,
2025-05-09,553.0536499023438,557.5948660188928,551.2252152811003,555.7366519370387,379900.0,,,,,
2025-05-12,565.3854370117188,566.3791369715128,554.8919678623189,566.0313662458378,431600.0,,,,,
2025-05-13,560.3175659179688,570.9203270231461,558.747503070936,565.5444371721613,512800.0,,,,,
2025-05-14,563.010498046875,564.163163227652,558.0320519169668,561.1124973014271,445200.0,,,,,
2025-05-15,571.7848510742188,573.1363290759542,562.1161701459481,562.1161701459481,608300.0,,,,,
2025-05-16,570.3992919921875,576.5895550340498,566.0133283337786,572.8814204635507,786900.0,,,,,
2025-05-19,570.8279418945312,573.2202689665593,565.9833594127942,566.2525197842663,284000.0,,,,,
2025-05-20,569.3925170898438,572.3530377902603,565.4849461382418,567.478582437281,508000.0,,,,,
2025-05-21,558.31787109375,568.8642250934222,557.6799536601844,566.1030191034421,509400.0,,,,,
2025-05-22,562.0858154296875,564.9965073515211,554.6694860637512,557.7397029582871,435600.0,,,,,
2025-05-23,556.8923950195312,560.4111923950151,554.8887807452137,556.3441571892787,226500.0,,,,,
2025-05-27,564.7872314453125,566.2425470294664,558.4175487627286,561.966219000059,433500.0,,,,,
2025-05-28,560.8896484375,567.7278065774881,560.7102284653056,564.298749591102,359100.0,,,,,
2025-05-29,564.1990966796875,565.4251635867589,558.9558232551434,563.2022784876739,531900.0,,,,,
2025-05-30,562.2254028320312,564.1990833364355,555.1180844237854,564.1990833364355,631900.0,,,,,
2025-06-02,562.4048461914062,562.5643103349693,542.8173440305716,555.8756990847797,299100.0,,,,,
2025-06-03,564.6077880859375,565.5647554915186,552.6160963908128,560.8099130551927,338400.0,,,,,
2025-06-04,565.1061401367188,567.9171745683537,563.5511062852771,566.3820965486454,264600.0,,,,,
2025-06-05,562.2752685546875,567.1197905701099,559.3645763468681,567.1197905701099,348300.0,,,,,
2025-06-06,566.8306884765625,567.9371420233008,562.7636533814996,564.5978255509442,251300.0,,,,,
2025-06-09,556.2245483398438,567.4088191942021,555.5267634407608,565.9734594122536,526500.0,,,,,
2025-06-10,556.0650634765625,561.467800813227,554.3206317143431,557.1814949371068,500400.0,,,,,
2025-06-11,552.6559448242188,558.8063570952645,551.2704137266965,555.8457753213862,566700.0,,,,,
2025-06-12,553.4234619140625,553.4832685684283,546.1067900449137,550.4928141682386,411000.0,,,,,
2025-06-13,541.0031127929688,549.2368407160952,538.6207635755932,547.8911605059179,465500.0,,,,,
2025-06-16,545.6283569335938,550.014381218682,544.0833009380352,544.531881282798,375400.0,,,,,
2025-06-17,546.8046264648438,547.5522401353838,541.7707065847317,541.7707065847317,414800.0,,,,,
2025-06-18,541.9899291992188,548.9278053476831,539.139043924213,545.5386601804929,551600.0,,,,,
2025-06-20,543.046630859375,545.7779029056087,539.7471043154173,544.2627198208853,666100.0,,,,,
2025-06-23,553.3536987304688,553.7923011597528,537.9329508144815,541.9301405774912,867300.0,,,,,
2025-06-24,573.8582763671875,575.7422773813817,558.5770362092039,559.5738544168045,672300.0,,,,,
2025-06-25,568.1763916015625,572.6421176332306,558.5670496275337,572.3132114353123,562200.0,,,,,
2025-06-26,563.8900756835938,569.7513714181467,562.534417567821,568.9339732139726,584400.0,,,,,
2025-06-27,574.575927734375,575.6624862967116,566.3322829388219,567.7577256039757,879900.0,,,,,
2025-06-30,574.9049072265625,577.2275106207342,567.6181687665818,573.9878515367039,584600.0,,,,,
2025-07-01,579.4902954101562,581.7729870918665,568.1863507153787,572.5723749520187,456800.0,,,,,
2025-07-02,580.9954833984375,584.4843472177253,575.5229610278792,575.5229610278792,466700.0,,,,,
2025-07-03,585.8699340820312,587.6741726364286,578.154570751725,584.6338892170461,268200.0,,,,,
2025-07-07,586.1290893554688,588.6011789707201,581.3244184309262,585.9197356350986,373800.0,,,,,
2025-07-08,579.1214599609375,591.3823729067711,575.2637782642486,589.4784160096923,541000.0,,,,,
2025-07-09,579.9588012695312,584.4843340475463,577.6063248919352,580.9954703068731,349900.0,,,,,
2025-07-10,578.8124389648438,585.0126799102915,577.9851236504338,579.0716214357502,332300.0,,,,,
2025-07-11,563.760498046875,576.948383347126,561.5176570997055,574.7254982330368,635300.0,,,,,
2025-07-14,568.84423828125,574.7155119885917,561.1388531857347,563.8103186187378,520000.0,,,,,
2025-07-15,561.3382568359375,574.2271092973418,561.3183010021565,569.6915985019948,403300.0,,,,,
2025-07-16,570.3095703125,571.5655709100745,556.8625032675509,563.0028762723083,840900.0,,,,,
2025-07-17,578.333984375,579.9687808485734,567.5982327359649,573.170473324918,647000.0,,,,,
2025-07-18,576.10107421875,582.7000053919236,574.934814038608,578.7825174301538,584900.0,,,,,
2025-07-21,576.1309814453125,581.095177415206,572.7418360957982,580.7263595513023,1065600.0,,,,,
2025-07-22,524.8048095703125,569.7115167072627,523.6684830980231,563.2122427834074,2464300.0,,,,,
2025-07-23,529.1708984375,537.2750353226526,523.3295583499375,533.0684916953838,1930900.0,,,,,
