Date,Close,High,Low,Open,Volume,"('Close', 'RDDT')","('High', 'RDDT')","('Low', 'RDDT')","('Open', 'RDDT')","('Volume', 'RDDT')"
2024-07-19,64.69999694824219,68.2699966430664,64.5,65.75,1997300.0,,,,,
2024-07-22,68.12999725341797,70.45999908447266,65.54499816894531,66.93000030517578,3644800.0,,,,,
2024-07-23,67.83999633789062,71.41000366210938,67.01000213623047,67.80000305175781,2486500.0,,,,,
2024-07-24,62.95000076293945,66.30000305175781,62.180999755859375,65.66500091552734,2869100.0,,,,,
2024-07-25,62.060001373291016,64.36000061035156,59.72999954223633,62.900001525878906,2644500.0,,,,,
2024-07-26,62.36000061035156,64.31999969482422,61.22999954223633,62.900001525878906,2044300.0,,,,,
2024-07-29,59.97999954223633,62.97999954223633,58.720001220703125,62.970001220703125,2202900.0,,,,,
2024-07-30,58.43999862670898,60.59000015258789,57.36000061035156,60.060001373291016,2211200.0,,,,,
2024-07-31,60.84999847412109,61.27000045776367,59.310001373291016,59.380001068115234,1652100.0,,,,,
2024-08-01,59.380001068115234,64.63999938964844,59.20000076293945,64.4000015258789,2520400.0,,,,,
2024-08-02,57.58000183105469,57.810001373291016,54.11000061035156,56.2400016784668,3254200.0,,,,,
2024-08-05,56.810001373291016,59.130001068115234,52.7599983215332,53.25,3078900.0,,,,,
2024-08-06,54.36000061035156,58.5,54.34000015258789,58.09999847412109,6498300.0,,,,,
2024-08-07,50.68999862670898,55.2400016784668,49.130001068115234,54.79999923706055,7772200.0,,,,,
2024-08-08,54.93999862670898,57.742000579833984,51.7599983215332,51.95000076293945,5653300.0,,,,,
2024-08-09,52.90999984741211,54.11000061035156,51.5,53.970001220703125,14509800.0,,,,,
2024-08-12,52.5099983215332,52.970001220703125,50.79999923706055,52.5,3398000.0,,,,,
2024-08-13,54.52000045776367,54.68999862670898,52.540000915527344,53.04999923706055,3967800.0,,,,,
2024-08-14,54.95000076293945,55.02999877929688,53.20000076293945,53.70000076293945,3874000.0,,,,,
2024-08-15,55.54999923706055,56.84999847412109,54.18000030517578,55.25,4841800.0,,,,,
2024-08-16,54.91999816894531,55.13999938964844,53.900001525878906,54.869998931884766,3005700.0,,,,,
2024-08-19,54.36000061035156,54.900001525878906,52.4900016784668,54.790000915527344,4487400.0,,,,,
2024-08-20,55.02000045776367,55.060001373291016,52.38999938964844,53.5,4206300.0,,,,,
2024-08-21,56.88999938964844,57.11000061035156,54.27000045776367,54.880001068115234,4179400.0,,,,,
2024-08-22,56.43000030517578,57.45000076293945,55.29999923706055,56.5,3939000.0,,,,,
2024-08-23,59.209999084472656,59.68000030517578,56.130001068115234,56.5099983215332,5286700.0,,,,,
2024-08-26,58.2599983215332,59.97999954223633,57.5099983215332,59.290000915527344,2555700.0,,,,,
2024-08-27,59.0,60.27000045776367,56.540000915527344,57.720001220703125,3716300.0,,,,,
2024-08-28,56.13999938964844,57.93000030517578,55.02000045776367,57.880001068115234,4033100.0,,,,,
2024-08-29,58.75,60.290000915527344,57.09999847412109,57.584999084472656,5040100.0,,,,,
2024-08-30,60.02999877929688,60.40999984741211,58.47499847412109,59.0,4152500.0,,,,,
2024-09-03,57.52999877929688,60.07500076293945,57.4900016784668,59.244998931884766,3016000.0,,,,,
2024-09-04,57.0,58.810001373291016,56.060001373291016,56.720001220703125,2772100.0,,,,,
2024-09-05,58.709999084472656,59.56499862670898,56.380001068115234,56.79999923706055,2699600.0,,,,,
2024-09-06,56.84999847412109,60.40999984741211,55.79999923706055,59.2400016784668,3074500.0,,,,,
2024-09-09,57.459999084472656,58.5,55.2509994506836,57.13999938964844,4540600.0,,,,,
2024-09-10,56.869998931884766,57.869998931884766,55.47999954223633,57.52000045776367,2615600.0,,,,,
2024-09-11,59.869998931884766,60.0,55.84000015258789,56.5,3466500.0,,,,,
2024-09-12,59.630001068115234,62.65900039672852,59.380001068115234,60.0,4783600.0,,,,,
2024-09-13,59.09000015258789,60.25,58.040000915527344,59.630001068115234,3726000.0,,,,,
2024-09-16,59.150001525878906,60.09999847412109,57.220001220703125,58.59999847412109,2683800.0,,,,,
2024-09-17,61.88999938964844,61.97999954223633,59.310001373291016,61.369998931884766,3824400.0,,,,,
2024-09-18,63.65999984741211,64.08999633789062,61.540000915527344,61.91999816894531,4688400.0,,,,,
2024-09-19,64.55999755859375,67.19000244140625,63.900001525878906,64.98999786376953,5105700.0,,,,,
2024-09-20,66.16999816894531,66.94000244140625,64.16999816894531,64.81999969482422,8518300.0,,,,,
2024-09-23,65.0,66.95999908447266,64.77999877929688,66.0,3645600.0,,,,,
2024-09-24,66.95999908447266,67.27999877929688,63.59999847412109,65.27999877929688,4444900.0,,,,,
2024-09-25,67.87999725341797,69.11000061035156,66.3499984741211,66.95999908447266,4321100.0,,,,,
2024-09-26,66.5199966430664,69.0,65.70999908447266,69.0,4310300.0,,,,,
2024-09-27,67.08000183105469,68.3499984741211,66.12000274658203,66.58999633789062,3922300.0,,,,,
2024-09-30,65.91999816894531,67.80999755859375,65.31999969482422,66.94000244140625,3558300.0,,,,,
2024-10-01,65.97000122070312,66.61000061035156,64.51499938964844,65.93000030517578,3150500.0,,,,,
2024-10-02,67.77999877929688,68.30999755859375,64.9000015258789,65.48999786376953,3992000.0,,,,,
2024-10-03,67.47000122070312,68.97000122070312,67.3499984741211,68.05999755859375,4120300.0,,,,,
2024-10-04,72.37999725341797,72.87999725341797,68.80000305175781,69.5199966430664,7415600.0,,,,,
2024-10-07,70.44000244140625,73.41999816894531,70.12999725341797,72.98999786376953,2811200.0,,,,,
2024-10-08,70.7699966430664,72.9800033569336,70.23999786376953,70.75,2494700.0,,,,,
2024-10-09,71.0,75.19999694824219,70.44000244140625,73.63999938964844,5019000.0,,,,,
2024-10-10,69.9000015258789,71.66000366210938,69.30000305175781,70.69000244140625,3974100.0,,,,,
2024-10-11,73.25,73.25,69.73999786376953,69.94999694824219,5076300.0,,,,,
2024-10-14,74.87000274658203,75.66999816894531,72.81999969482422,73.75,5488800.0,,,,,
2024-10-15,75.16999816894531,76.4800033569336,74.13999938964844,74.80000305175781,5701300.0,,,,,
2024-10-16,77.26000213623047,77.87000274658203,73.58999633789062,75.16000366210938,4455200.0,,,,,
2024-10-17,76.29000091552734,78.73999786376953,75.94000244140625,76.9800033569336,3074900.0,,,,,
2024-10-18,80.9000015258789,81.36000061035156,76.41999816894531,76.61000061035156,5428500.0,,,,,
2024-10-21,78.55000305175781,80.55500030517578,77.9000015258789,80.55500030517578,3750600.0,,,,,
2024-10-22,77.29000091552734,78.5,76.54000091552734,77.7699966430664,3285000.0,,,,,
2024-10-23,77.68000030517578,80.12999725341797,76.6510009765625,77.69000244140625,4083700.0,,,,,
2024-10-24,78.5999984741211,78.71499633789062,77.13999938964844,77.8550033569336,2174100.0,,,,,
2024-10-25,81.36000061035156,81.72000122070312,79.0199966430664,79.0199966430664,3889100.0,,,,,
2024-10-28,79.68000030517578,82.52999877929688,79.44999694824219,82.20999908447266,6567500.0,,,,,
2024-10-29,81.73999786376953,82.9749984741211,79.0999984741211,79.7249984741211,12718700.0,,,,,
2024-10-30,116.0500030517578,118.2490005493164,104.11000061035156,104.9000015258789,37764600.0,,,,,
2024-10-31,119.3000030517578,123.5999984741211,114.8000030517578,117.40499877929688,17033500.0,,,,,
2024-11-01,112.9800033569336,115.5,110.5,114.0,12024700.0,,,,,
2024-11-04,109.02999877929688,112.9800033569336,108.68499755859376,110.76499938964844,7719300.0,,,,,
2024-11-05,122.56999969482422,122.68000030517578,110.2699966430664,110.5,10831200.0,,,,,
2024-11-06,121.08000183105467,124.93000030517578,117.16000366210938,124.1500015258789,6506100.0,,,,,
2024-11-07,131.44000244140625,133.25,121.56999969482422,121.56999969482422,7756000.0,,,,,
2024-11-08,134.8000030517578,134.8000030517578,128.3300018310547,130.02999877929688,4402000.0,,,,,
2024-11-11,129.22999572753906,139.0399932861328,128.3000030517578,139.0,5711400.0,,,,,
2024-11-12,127.75,130.47000122070312,125.69000244140624,126.66000366210938,5247900.0,,,,,
2024-11-13,132.05999755859375,135.07000732421875,128.8000030517578,128.8000030517578,4567400.0,,,,,
2024-11-14,131.8800048828125,133.99000549316406,129.72000122070312,132.05999755859375,2667700.0,,,,,
2024-11-15,124.77999877929688,131.69000244140625,123.13999938964844,128.7899932861328,4605100.0,,,,,
2024-11-18,129.4199981689453,130.1300048828125,124.66000366210938,125.55999755859376,4314500.0,,,,,
2024-11-19,137.16000366210938,138.5399932861328,128.72000122070312,129.00999450683594,6889200.0,,,,,
2024-11-20,136.27000427246094,138.38999938964844,130.00999450683594,137.15499877929688,5497900.0,,,,,
2024-11-21,158.02000427246094,158.49000549316406,139.57000732421875,141.27000427246094,12275500.0,,,,,
2024-11-22,146.6699981689453,149.0,142.91000366210938,145.41000366210938,18665500.0,,,,,
2024-11-25,141.89999389648438,152.13999938964844,139.22000122070312,149.5,8403900.0,,,,,
2024-11-26,135.61000061035156,144.80999755859375,132.47500610351562,141.64999389648438,7697100.0,,,,,
2024-11-27,140.0399932861328,141.19000244140625,134.4499969482422,137.8000030517578,5531000.0,,,,,
2024-11-29,140.69000244140625,143.92999267578125,140.25999450683594,143.42999267578125,2105900.0,,,,,
2024-12-02,141.63999938964844,145.5800018310547,138.75,144.0,3263200.0,,,,,
2024-12-03,149.8300018310547,151.55999755859375,141.0,141.0,5966700.0,,,,,
2024-12-04,154.22999572753906,157.75,150.6300048828125,150.83999633789062,6568500.0,,,,,
2024-12-05,153.08999633789062,156.66700744628906,151.25,155.5800018310547,4500200.0,,,,,
2024-12-06,162.75999450683594,163.72000122070312,149.3300018310547,152.05999755859375,7910700.0,,,,,
2024-12-09,167.1699981689453,180.7400054931641,157.0500030517578,171.5,16640800.0,,,,,
2024-12-10,155.92999267578125,176.67300415039062,151.75999450683594,168.30999755859375,10972800.0,,,,,
2024-12-11,165.9199981689453,168.66099548339844,161.0,164.0,5981900.0,,,,,
2024-12-12,163.50999450683594,172.5,163.23899841308594,164.00999450683594,4024700.0,,,,,
2024-12-13,172.64999389648438,174.0,163.50999450683594,164.35000610351562,4893300.0,,,,,
2024-12-16,178.10000610351562,180.3600006103516,166.1999969482422,169.27000427246094,8934900.0,,,,,
2024-12-17,168.7899932861328,177.57000732421875,167.32000732421875,177.14999389648438,6894500.0,,,,,
2024-12-18,160.64999389648438,174.38499450683594,157.75,172.4499969482422,7792800.0,,,,,
2024-12-19,163.72000122070312,166.60000610351562,157.22000122070312,163.89999389648438,4761600.0,,,,,
2024-12-20,170.7100067138672,174.11000061035156,158.77000427246094,162.99000549316406,7705600.0,,,,,
2024-12-23,168.61000061035156,173.82000732421875,166.3730010986328,171.25,3728900.0,,,,,
2024-12-24,177.41000366210938,178.10000610351562,168.88999938964844,169.0,2098700.0,,,,,
2024-12-26,176.74000549316406,182.1999969482422,174.77000427246094,177.8000030517578,2442200.0,,,,,
2024-12-27,173.5399932861328,176.52999877929688,167.8000030517578,175.52999877929688,2606100.0,,,,,
2024-12-30,165.52999877929688,169.7899932861328,162.25999450683594,167.375,7541100.0,,,,,
2024-12-31,163.44000244140625,167.67799377441406,162.63999938964844,166.0,3438500.0,,,,,
2025-01-02,165.91000366210938,168.5,156.03599548339844,164.42999267578125,4076500.0,,,,,
2025-01-03,177.74000549316406,181.22000122070312,166.96499633789062,167.52999877929688,9436000.0,,,,,
2025-01-06,179.49000549316406,187.69000244140625,174.5,182.0,5416400.0,,,,,
2025-01-07,172.32000732421875,183.1199951171875,171.10800170898438,180.25,4201100.0,,,,,
2025-01-08,172.00999450683594,174.33999633789062,166.0,167.58999633789062,4202600.0,,,,,
2025-01-10,167.0800018310547,169.6999969482422,159.8000030517578,169.0,4003800.0,,,,,
2025-01-13,164.64999389648438,165.5,156.5800018310547,160.44000244140625,4368200.0,,,,,
2025-01-14,164.82000732421875,172.18899536132812,161.05999755859375,169.60000610351562,4914000.0,,,,,
2025-01-15,170.69000244140625,178.8300018310547,167.5,170.08999633789062,5164800.0,,,,,
2025-01-16,174.8699951171875,176.81900024414062,169.72999572753906,171.75999450683594,3341600.0,,,,,
2025-01-17,175.3300018310547,179.8699951171875,172.14999389648438,178.27999877929688,3375500.0,,,,,
2025-01-21,188.32000732421875,191.0,175.60000610351562,177.5,7475500.0,,,,,
2025-01-22,183.7400054931641,188.19000244140625,181.5200042724609,187.47000122070312,4999400.0,,,,,
2025-01-23,181.9900054931641,187.6999969482422,178.5,182.0,3568400.0,,,,,
2025-01-24,182.3999938964844,190.5,180.0,183.6300048828125,3923200.0,,,,,
2025-01-27,180.8300018310547,183.58999633789065,170.1999969482422,174.22000122070312,4068600.0,,,,,
2025-01-28,194.75,196.8300018310547,181.80999755859372,184.0,5422800.0,,,,,
2025-01-29,202.0,205.57000732421875,195.67100524902344,201.0,5863400.0,,,,,
2025-01-30,198.92999267578125,208.6199951171875,195.69000244140625,204.9900054931641,4168900.0,,,,,
2025-01-31,199.5500030517578,206.6000061035156,197.0500030517578,201.83999633789065,3241400.0,,,,,
2025-02-03,202.30999755859372,205.5,188.9499969482422,189.1199951171875,3611100.0,,,,,
2025-02-04,215.30999755859372,218.25,207.14300537109372,208.8650054931641,5509400.0,,,,,
2025-02-05,221.16000366210935,221.17999267578125,211.0,213.5,3563600.0,,,,,
2025-02-06,216.50999450683597,222.44000244140625,209.0,222.44000244140625,6409300.0,,,,,
2025-02-07,225.22999572753903,227.0500030517578,218.1999969482422,218.58999633789065,5448000.0,,,,,
2025-02-10,224.92999267578125,230.41000366210935,221.5,228.8000030517578,4314800.0,,,,,
2025-02-11,213.75999450683597,222.47999572753903,211.3300018310547,222.02999877929688,6210500.0,,,,,
2025-02-12,216.47000122070312,220.75,211.0,213.6000061035156,11245500.0,,,,,
2025-02-13,204.9499969482422,214.3000030517578,195.97999572753903,203.9149932861328,21066700.0,,,,,
2025-02-14,196.3800048828125,203.9499969482422,192.57000732421875,202.0,8424900.0,,,,,
2025-02-18,187.1300048828125,196.75799560546875,183.8000030517578,193.3999938964844,9020200.0,,,,,
2025-02-19,189.66000366210935,190.91700744628903,183.9600067138672,185.5,4444100.0,,,,,
2025-02-20,175.44000244140625,187.75,170.60000610351562,187.6999969482422,10625800.0,,,,,
2025-02-21,166.39999389648438,176.5050048828125,161.88299560546875,175.5,9939000.0,,,,,
2025-02-24,165.57000732421875,166.3800048828125,154.1999969482422,164.77000427246094,7908200.0,,,,,
2025-02-25,159.99000549316406,166.99000549316406,154.74000549316406,164.0,6115800.0,,,,,
2025-02-26,168.10000610351562,170.3000030517578,161.22000122070312,161.9600067138672,6341100.0,,,,,
2025-02-27,159.77999877929688,172.13999938964844,156.0,170.41000366210938,5342600.0,,,,,
2025-02-28,161.77999877929688,163.3800048828125,155.4499969482422,156.89999389648438,9356900.0,,,,,
2025-03-03,162.4499969482422,174.22000122070312,160.39999389648438,165.4550018310547,7176800.0,,,,,
2025-03-04,159.1699981689453,164.64999389648438,148.26499938964844,157.86000061035156,7780700.0,,,,,
2025-03-05,168.52000427246094,169.99000549316406,158.31700134277344,161.0,4355900.0,,,,,
2025-03-06,150.72000122070312,166.11000061035156,150.52999877929688,160.5,5336000.0,,,,,
2025-03-07,133.97999572753906,148.3000030517578,131.25999450683594,147.02000427246094,13834900.0,,,,,
2025-03-10,107.29000091552734,127.75,105.51000213623048,127.75,20956700.0,,,,,
2025-03-11,122.7300033569336,123.48999786376952,110.0,111.0,14629600.0,,,,,
2025-03-12,130.67999267578125,136.47000122070312,126.12000274658205,134.7899932861328,11368700.0,,,,,
2025-03-13,121.52999877929688,131.67999267578125,118.56999969482422,130.0,7288600.0,,,,,
2025-03-14,128.2100067138672,130.8300018310547,123.4499969482422,126.51000213623048,6818900.0,,,,,
2025-03-17,125.55999755859376,142.0,119.91999816894533,123.62000274658205,19261700.0,,,,,
2025-03-18,110.0999984741211,121.94000244140624,108.12899780273438,120.56999969482422,13232200.0,,,,,
2025-03-19,109.91000366210938,113.4800033569336,105.5,110.0999984741211,9529600.0,,,,,
2025-03-20,108.75,112.98999786376952,107.04000091552734,109.18000030517578,7803400.0,,,,,
2025-03-21,115.6999969482422,116.29000091552734,106.0,107.8000030517578,7987100.0,,,,,
2025-03-24,124.94000244140624,126.5,119.76000213623048,119.80999755859376,9012100.0,,,,,
2025-03-25,125.43000030517578,127.2699966430664,120.0199966430664,124.0,5815600.0,,,,,
2025-03-26,120.1999969482422,125.5999984741211,117.16999816894533,124.5999984741211,4849600.0,,,,,
2025-03-27,110.2300033569336,117.5,110.0500030517578,117.5,6775400.0,,,,,
2025-03-28,107.70999908447266,112.77999877929688,103.73999786376952,110.25,8001900.0,,,,,
2025-03-31,104.9000015258789,106.58999633789062,97.61000061035156,102.29499816894533,9511600.0,,,,,
2025-04-01,110.0500030517578,111.5999984741211,104.3489990234375,105.79499816894533,6568200.0,,,,,
2025-04-02,109.5,113.75,104.8499984741211,104.8499984741211,10073500.0,,,,,
2025-04-03,96.9000015258789,100.5,93.62999725341795,99.5,11840700.0,,,,,
2025-04-04,86.91000366210938,92.91000366210938,82.80000305175781,92.18000030517578,13290300.0,,,,,
2025-04-07,93.0,97.0,79.75,81.01000213623047,11772300.0,,,,,
2025-04-08,88.88999938964844,97.9000015258789,86.87999725341797,97.13999938964844,9633600.0,,,,,
2025-04-09,110.86000061035156,113.9000015258789,87.1240005493164,88.73999786376953,13906500.0,,,,,
2025-04-10,102.01000213623048,107.45999908447266,98.7699966430664,103.9800033569336,7351300.0,,,,,
2025-04-11,101.1500015258789,101.80999755859376,96.43000030517578,101.0,4217600.0,,,,,
2025-04-14,98.26000213623048,106.5,97.5,105.75,3943400.0,,,,,
2025-04-15,96.45999908447266,99.79000091552734,94.55999755859376,98.66000366210938,4061700.0,,,,,
2025-04-16,95.37999725341795,95.48999786376952,91.61000061035156,93.06999969482422,3685300.0,,,,,
2025-04-17,96.16000366210938,96.87000274658205,93.08000183105467,94.5199966430664,2858300.0,,,,,
2025-04-21,94.1500015258789,95.41000366210938,90.77999877929688,94.0,3090800.0,,,,,
2025-04-22,101.66000366210938,101.9000015258789,95.4000015258789,96.23999786376952,5108800.0,,,,,
2025-04-23,107.16999816894533,113.5500030517578,105.81999969482422,109.51000213623048,5873700.0,,,,,
2025-04-24,112.25,112.95999908447266,106.16000366210938,106.9000015258789,4141100.0,,,,,
2025-04-25,118.0999984741211,120.55999755859376,114.25599670410156,115.02999877929688,8702700.0,,,,,
2025-04-28,121.20999908447266,123.0,116.3000030517578,118.58000183105467,8891400.0,,,,,
2025-04-29,122.13999938964844,123.29000091552734,118.1999969482422,119.56999969482422,3767000.0,,,,,
2025-04-30,116.56999969482422,116.94000244140624,108.5,113.875,8008400.0,,,,,
2025-05-01,118.79000091552734,126.0999984741211,117.48999786376952,125.63500213623048,14328200.0,,,,,
2025-05-02,113.83000183105467,125.38999938964844,111.62000274658205,120.25,29599200.0,,,,,
2025-05-05,116.33000183105467,120.87000274658205,111.62999725341795,113.08999633789062,11529500.0,,,,,
2025-05-06,109.98999786376952,114.77999877929688,108.62999725341795,113.6500015258789,8954700.0,,,,,
2025-05-07,105.52999877929688,111.58000183105467,102.8000030517578,109.33000183105467,9200200.0,,,,,
2025-05-08,107.83000183105467,109.66000366210938,105.1999969482422,108.25,5759000.0,,,,,
2025-05-09,108.45999908447266,112.3499984741211,105.5199966430664,109.8499984741211,4836100.0,,,,,
2025-05-12,111.20999908447266,114.53500366210938,109.60199737548828,114.1500015258789,7070500.0,,,,,
2025-05-13,112.83999633789062,116.4000015258789,111.5,113.04000091552734,6684800.0,,,,,
2025-05-14,125.31999969482422,130.11000061035156,113.8000030517578,114.7249984741211,20753500.0,,,,,
2025-05-15,113.58999633789062,122.08000183105467,112.8499984741211,122.08000183105467,13711000.0,,,,,
2025-05-16,113.2300033569336,117.58999633789062,110.81999969482422,117.5,8627000.0,,,,,
2025-05-19,107.98999786376952,110.08999633789062,104.8000030517578,104.88999938964844,10494200.0,,,,,
2025-05-20,105.63999938964844,107.98999786376952,104.47000122070312,107.3499984741211,7178300.0,,,,,
2025-05-21,95.8499984741211,103.5,94.88999938964844,103.08999633789062,17448200.0,,,,,
2025-05-22,98.31999969482422,100.4489974975586,95.6969985961914,97.29000091552734,8522900.0,,,,,
2025-05-23,100.76000213623048,102.26499938964844,95.2300033569336,95.83000183105467,6753500.0,,,,,
2025-05-27,104.62000274658205,104.91100311279295,99.13999938964844,103.0,6944400.0,,,,,
2025-05-28,105.43000030517578,106.70700073242188,103.08999633789062,104.94000244140624,5399900.0,,,,,
2025-05-29,109.02999877929688,113.8000030517578,107.59400177001952,108.19000244140624,10689400.0,,,,,
2025-05-30,112.3499984741211,112.62000274658205,106.33999633789062,107.30999755859376,7555500.0,,,,,
2025-06-02,112.11000061035156,113.66000366210938,109.16000366210938,109.16000366210938,4539400.0,,,,,
2025-06-03,110.86000061035156,115.38700103759766,109.91999816894533,112.45999908447266,5462500.0,,,,,
2025-06-04,118.20999908447266,119.69000244140624,110.87000274658205,110.87000274658205,8683400.0,,,,,
2025-06-05,112.23999786376952,119.2300033569336,111.8499984741211,118.76000213623048,6172500.0,,,,,
2025-06-06,121.29000091552734,121.29000091552734,112.7699966430664,113.62999725341795,6773400.0,,,,,
2025-06-09,117.52999877929688,121.9800033569336,116.37999725341795,119.6500015258789,5636100.0,,,,,
2025-06-10,117.08999633789062,119.1500015258789,115.26000213623048,116.1999969482422,5631200.0,,,,,
2025-06-11,115.02999877929688,120.62200164794922,114.4499969482422,117.4000015258789,5988200.0,,,,,
2025-06-12,116.1999969482422,118.12000274658205,110.8499984741211,113.0199966430664,4824400.0,,,,,
2025-06-13,118.18000030517578,120.3000030517578,112.3000030517578,112.3000030517578,6509200.0,,,,,
2025-06-16,126.1999969482422,126.58999633789062,121.4250030517578,121.4250030517578,8405100.0,,,,,
2025-06-17,133.83999633789062,146.16400146484375,132.41000366210938,133.64999389648438,23521800.0,,,,,
2025-06-18,141.16000366210938,143.88999938964844,132.25,132.32000732421875,12180700.0,,,,,
2025-06-20,139.14999389648438,147.99899291992188,138.09800720214844,141.50999450683594,8787300.0,,,,,
2025-06-23,134.13999938964844,141.6699981689453,133.27999877929688,135.77000427246094,7057600.0,,,,,
2025-06-24,140.7899932861328,143.77000427246094,136.02999877929688,136.35000610351562,6547800.0,,,,,
2025-06-25,141.67999267578125,153.94000244140625,141.44000244140625,150.91000366210938,9090200.0,,,,,
2025-06-26,143.9499969482422,147.0,140.75,145.10000610351562,6587100.0,,,,,
2025-06-27,143.00999450683594,145.5,139.25999450683594,143.50999450683594,17684800.0,,,,,
2025-06-30,150.57000732421875,155.0,146.77999877929688,148.0800018310547,9904700.0,,,,,
2025-07-01,152.22999572753906,156.3699951171875,146.5500030517578,151.82000732421875,8713500.0,,,,,
2025-07-02,159.33999633789062,164.5500030517578,151.8000030517578,152.0,11005400.0,,,,,
2025-07-03,157.02999877929688,160.99000549316406,155.39999389648438,159.0,4041200.0,,,,,
2025-07-07,153.3699951171875,155.38999938964844,149.55999755859375,154.9499969482422,6308100.0,,,,,
2025-07-08,145.9600067138672,155.85000610351562,145.1999969482422,155.1999969482422,7055500.0,,,,,
2025-07-09,145.64999389648438,147.9499969482422,141.3000030517578,147.30999755859375,4609600.0,,,,,
2025-07-10,143.0,148.8000030517578,141.27999877929688,148.72999572753906,3933500.0,,,,,
2025-07-11,145.58999633789062,147.39999389648438,141.3000030517578,141.63999938964844,3686200.0,,,,,
2025-07-14,146.3800048828125,150.38999938964844,145.3000030517578,146.0,4438700.0,,,,,
2025-07-15,144.8000030517578,148.0500030517578,142.89999389648438,147.2899932861328,4426500.0,,,,,
2025-07-16,144.30999755859375,146.19000244140625,138.3000030517578,144.9499969482422,5849800.0,,,,,
2025-07-17,142.52000427246094,147.0500030517578,140.88999938964844,144.3000030517578,4454700.0,,,,,
2025-07-18,148.24000549316406,149.08999633789062,138.11000061035156,142.50999450683594,6405900.0,,,,,
2025-07-21,146.2899932861328,149.72900390625,144.41000366210938,145.02000427246094,5134900.0,,,,,
2025-07-22,145.8000030517578,147.8000030517578,138.60000610351562,145.39999389648438,5183100.0,,,,,
2025-07-23,146.10000610351562,152.25,144.32000732421875,147.97000122070312,5664400.0,,,,,
2025-07-24,148.1300048828125,150.75,142.89999389648438,147.85000610351562,5460500.0,,,,,
2025-07-25,149.66000366210938,152.77999877929688,147.89999389648438,149.94000244140625,4505600.0,,,,,
2025-07-28,151.60000610351562,153.1999969482422,147.5500030517578,150.83999633789062,4008700.0,,,,,
