Date,Close,High,Low,Open,Volume,"('Close', 'ACET')","('High', 'ACET')","('Low', 'ACET')","('Open', 'ACET')","('Volume', 'ACET')"
2024-09-05,1.440000057220459,1.5399999618530271,1.440000057220459,1.5199999809265137,407700.0,,,,,
2024-09-06,1.4800000190734863,1.5049999952316284,1.399999976158142,1.4299999475479126,566200.0,,,,,
2024-09-09,1.4800000190734863,1.590000033378601,1.4600000381469729,1.5099999904632568,239400.0,,,,,
2024-09-10,1.4299999475479126,1.4800000190734863,1.4299999475479126,1.4800000190734863,239500.0,,,,,
2024-09-11,1.4299999475479126,1.5099999904632568,1.3300000429153442,1.409999966621399,939000.0,,,,,
2024-09-12,1.5299999713897705,1.6299999952316284,1.409999966621399,1.4299999475479126,859900.0,,,,,
2024-09-13,1.4900000095367432,1.6100000143051147,1.4600000381469729,1.5399999618530271,330800.0,,,,,
2024-09-16,1.5,1.5700000524520874,1.4700000286102295,1.4900000095367432,287300.0,,,,,
2024-09-17,1.5,1.5700000524520874,1.4320000410079956,1.5099999904632568,375700.0,,,,,
2024-09-18,1.4600000381469729,1.5399999618530271,1.4600000381469729,1.5,245800.0,,,,,
2024-09-19,1.5199999809265137,1.5700000524520874,1.5,1.5,252600.0,,,,,
2024-09-20,1.5299999713897705,1.5299999713897705,1.4800000190734863,1.5299999713897705,309600.0,,,,,
2024-09-23,1.4299999475479126,1.5199999809265137,1.4199999570846558,1.5199999809265137,389900.0,,,,,
2024-09-24,1.3899999856948853,1.440999984741211,1.3700000047683716,1.4299999475479126,388000.0,,,,,
2024-09-25,1.340000033378601,1.3899999856948853,1.3200000524520874,1.3799999952316284,392400.0,,,,,
2024-09-26,1.399999976158142,1.4199999570846558,1.350000023841858,1.350000023841858,245900.0,,,,,
2024-09-27,1.4299999475479126,1.4900000095367432,1.3899999856948853,1.399999976158142,409400.0,,,,,
2024-09-30,1.440000057220459,1.5099999904632568,1.4199999570846558,1.4900000095367432,379300.0,,,,,
2024-10-01,1.4199999570846558,1.5,1.3949999809265137,1.409999966621399,2596700.0,,,,,
2024-10-02,1.4900000095367432,1.5,1.3700000047683716,1.399999976158142,2506300.0,,,,,
2024-10-03,1.4199999570846558,1.4700000286102295,1.3899999856948853,1.4700000286102295,246700.0,,,,,
2024-10-04,1.4199999570846558,1.4500000476837158,1.399999976158142,1.4199999570846558,122200.0,,,,,
2024-10-07,1.409999966621399,1.4900000095367432,1.3799999952316284,1.4199999570846558,190700.0,,,,,
2024-10-08,1.4299999475479126,1.4600000381469729,1.3899999856948853,1.409999966621399,208100.0,,,,,
2024-10-09,1.4199999570846558,1.440000057220459,1.399999976158142,1.440000057220459,226100.0,,,,,
2024-10-10,1.399999976158142,1.4450000524520874,1.3700000047683716,1.409999966621399,253700.0,,,,,
2024-10-11,1.3899999856948853,1.440000057220459,1.3600000143051147,1.409999966621399,244100.0,,,,,
2024-10-14,1.3799999952316284,1.399999976158142,1.3600000143051147,1.3899999856948853,236000.0,,,,,
2024-10-15,1.399999976158142,1.4199999570846558,1.3799999952316284,1.3799999952316284,207300.0,,,,,
2024-10-16,1.4900000095367432,1.5099999904632568,1.3899999856948853,1.440000057220459,556000.0,,,,,
2024-10-17,1.4800000190734863,1.5,1.4500000476837158,1.5,201300.0,,,,,
2024-10-18,1.4500000476837158,1.5099999904632568,1.4500000476837158,1.4600000381469729,178600.0,,,,,
2024-10-21,1.4900000095367432,1.5099999904632568,1.4199999570846558,1.4600000381469729,238300.0,,,,,
2024-10-22,1.5199999809265137,1.5399999618530271,1.4600000381469729,1.4600000381469729,316400.0,,,,,
2024-10-23,1.440000057220459,1.5199999809265137,1.4249999523162842,1.5,181200.0,,,,,
2024-10-24,1.4199999570846558,1.4600000381469729,1.399999976158142,1.4600000381469729,180300.0,,,,,
2024-10-25,1.399999976158142,1.4600000381469729,1.399999976158142,1.409999966621399,118100.0,,,,,
2024-10-28,1.4299999475479126,1.4800000190734863,1.409999966621399,1.409999966621399,161100.0,,,,,
2024-10-29,1.409999966621399,1.4500000476837158,1.409999966621399,1.4299999475479126,158100.0,,,,,
2024-10-30,1.3600000143051147,1.4299999475479126,1.350000023841858,1.399999976158142,261800.0,,,,,
2024-10-31,1.2799999713897705,1.4199999570846558,1.2599999904632568,1.3799999952316284,291000.0,,,,,
2024-11-01,1.25,1.2999999523162842,1.25,1.2999999523162842,246900.0,,,,,
2024-11-04,1.2599999904632568,1.2999999523162842,1.2000000476837158,1.25,477400.0,,,,,
2024-11-05,1.309999942779541,1.3899999856948853,1.25,1.2599999904632568,499600.0,,,,,
2024-11-06,1.2999999523162842,1.340000033378601,1.2699999809265137,1.309999942779541,480200.0,,,,,
2024-11-07,1.3300000429153442,1.3799999952316284,1.2999999523162842,1.2999999523162842,501500.0,,,,,
2024-11-08,1.309999942779541,1.399999976158142,1.2799999713897705,1.3300000429153442,550600.0,,,,,
2024-11-11,1.2599999904632568,1.3350000381469729,1.2200000286102295,1.309999942779541,680000.0,,,,,
2024-11-12,1.2000000476837158,1.2799999713897705,1.1799999475479126,1.2799999713897705,840000.0,,,,,
2024-11-13,1.1399999856948853,1.2100000381469729,1.1100000143051147,1.2000000476837158,1093500.0,,,,,
2024-11-14,1.0499999523162842,1.1699999570846558,1.0299999713897705,1.149999976158142,947400.0,,,,,
2024-11-15,0.9470000267028807,1.0399999618530271,0.9300000071525574,1.0099999904632568,1102200.0,,,,,
2024-11-18,0.9679999947547911,1.0099999904632568,0.949999988079071,1.0,688700.0,,,,,
2024-11-19,1.0299999713897705,1.090000033378601,0.9850000143051147,0.9929999709129332,628000.0,,,,,
2024-11-20,0.9670000076293944,1.059999942779541,0.9430000185966492,1.0399999618530271,1034600.0,,,,,
2024-11-21,0.9139999747276306,0.9800000190734864,0.9120000004768372,0.9670000076293944,858200.0,,,,,
2024-11-22,0.8999999761581421,0.949999988079071,0.8859999775886536,0.9100000262260436,1172300.0,,,,,
2024-11-25,0.9039999842643738,0.9409999847412108,0.8949999809265137,0.9070000052452089,1633300.0,,,,,
2024-11-26,0.959999978542328,1.0099999904632568,0.9300000071525574,0.9300000071525574,1482100.0,,,,,
2024-11-27,1.1100000143051147,1.1200000047683716,0.959999978542328,0.9900000095367432,1312600.0,,,,,
2024-11-29,1.1299999952316284,1.159999966621399,1.090000033378601,1.1200000047683716,617000.0,,,,,
2024-12-02,1.1200000047683716,1.190000057220459,1.100000023841858,1.1399999856948853,787700.0,,,,,
2024-12-03,1.100000023841858,1.1299999952316284,1.0499999523162842,1.100000023841858,760400.0,,,,,
2024-12-04,1.0149999856948853,1.1299999952316284,0.9900000095367432,1.090000033378601,979300.0,,,,,
2024-12-05,0.9869999885559082,1.0199999809265137,0.9200000166893004,1.0199999809265137,986800.0,,,,,
2024-12-06,1.0499999523162842,1.059999942779541,0.9610000252723694,0.9700000286102296,354400.0,,,,,
2024-12-09,1.059999942779541,1.1230000257492063,1.0399999618530271,1.059999942779541,375700.0,,,,,
2024-12-10,1.059999942779541,1.100000023841858,1.0299999713897705,1.0399999618530271,482200.0,,,,,
2024-12-11,1.0199999809265137,1.059999942779541,1.0099999904632568,1.059999942779541,254400.0,,,,,
2024-12-12,0.9739999771118164,1.0399999618530271,0.959999978542328,1.0199999809265137,454200.0,,,,,
2024-12-13,0.9649999737739564,0.977999985218048,0.9100000262260436,0.959999978542328,700000.0,,,,,
2024-12-16,0.9629999995231628,0.9769999980926514,0.921999990940094,0.9649999737739564,548400.0,,,,,
2024-12-17,0.9549999833106996,0.9800000190734864,0.9100000262260436,0.9399999976158142,480400.0,,,,,
2024-12-18,0.8949999809265137,0.9760000109672546,0.878000020980835,0.959999978542328,565500.0,,,,,
2024-12-19,0.8600000143051147,0.9229999780654908,0.8100000023841858,0.9200000166893004,950400.0,,,,,
2024-12-20,0.9100000262260436,0.9169999957084656,0.8600000143051147,0.8790000081062317,632200.0,,,,,
2024-12-23,0.8939999938011169,0.9110000133514404,0.8600000143051147,0.9100000262260436,493200.0,,,,,
2024-12-24,0.9160000085830688,0.9300000071525574,0.8510000109672546,0.8930000066757202,544000.0,,,,,
2024-12-26,0.959999978542328,0.959999978542328,0.8830000162124634,0.9200000166893004,318200.0,,,,,
2024-12-27,0.9259999990463256,0.975000023841858,0.9070000052452089,0.959999978542328,320500.0,,,,,
2024-12-30,0.9010000228881836,0.9100000262260436,0.859000027179718,0.8999999761581421,537800.0,,,,,
2024-12-31,0.962000012397766,0.9710000157356262,0.8809999823570251,0.9100000262260436,415700.0,,,,,
2025-01-02,0.9739999771118164,0.9900000095367432,0.9430000185966492,0.9660000205039978,378800.0,,,,,
2025-01-03,0.9929999709129332,1.1100000143051147,0.9739999771118164,0.9900000095367432,1059100.0,,,,,
2025-01-06,1.090000033378601,1.090000033378601,0.9610000252723694,0.9900000095367432,1039100.0,,,,,
2025-01-07,0.9819999933242798,1.0800000429153442,0.9800000190734864,1.0499999523162842,587700.0,,,,,
2025-01-08,0.959999978542328,0.9900000095367432,0.9210000038146972,0.9879999756813048,464200.0,,,,,
2025-01-10,0.9169999957084656,0.9919999837875366,0.8920000195503235,0.949999988079071,408600.0,,,,,
2025-01-13,0.875,0.9100000262260436,0.8519999980926514,0.9010000228881836,480000.0,,,,,
2025-01-14,0.9089999794960022,0.9190000295639038,0.8510000109672546,0.8899999856948853,414400.0,,,,,
2025-01-15,0.9300000071525574,0.9399999976158142,0.8880000114440918,0.9200000166893004,220700.0,,,,,
2025-01-16,0.9200000166893004,0.9419999718666076,0.8799999952316284,0.9399999976158142,217300.0,,,,,
2025-01-17,0.9079999923706056,0.9269999861717224,0.8799999952316284,0.9100000262260436,215800.0,,,,,
2025-01-21,0.9390000104904176,0.949999988079071,0.8899999856948853,0.9200000166893004,217300.0,,,,,
2025-01-22,0.9179999828338624,0.9480000138282776,0.906000018119812,0.9480000138282776,146200.0,,,,,
2025-01-23,0.9430000185966492,0.959999978542328,0.8999999761581421,0.9300000071525574,283700.0,,,,,
2025-01-24,0.921999990940094,0.949999988079071,0.9049999713897704,0.9419999718666076,71700.0,,,,,
2025-01-27,0.9100000262260436,0.949999988079071,0.9010000228881836,0.9049999713897704,90000.0,,,,,
2025-01-28,0.8939999938011169,0.9100000262260436,0.8740000128746033,0.8899999856948853,144200.0,,,,,
2025-01-29,0.9020000100135804,0.9300000071525574,0.8799999952316284,0.9100000262260436,165400.0,,,,,
2025-01-30,0.8899999856948853,0.9210000038146972,0.8700000047683716,0.8999999761581421,324400.0,,,,,
2025-01-31,0.8849999904632568,0.9039999842643738,0.8700000047683716,0.8999999761581421,107400.0,,,,,
2025-02-03,0.8980000019073486,0.9100000262260436,0.8500000238418579,0.8669999837875366,184800.0,,,,,
2025-02-04,0.9200000166893004,0.9279999732971193,0.8790000081062317,0.8970000147819519,187700.0,,,,,
2025-02-05,1.0099999904632568,1.0499999523162842,0.8600000143051147,0.9980000257492064,21190800.0,,,,,
2025-02-06,1.0299999713897705,1.090000033378601,0.949999988079071,0.9800000190734864,2978200.0,,,,,
2025-02-07,0.9649999737739564,1.059999942779541,0.959999978542328,1.059999942779541,1325100.0,,,,,
2025-02-10,0.8999999761581421,0.9800000190734864,0.8840000033378601,0.9660000205039978,927300.0,,,,,
2025-02-11,0.9010000228881836,0.902999997138977,0.8550000190734863,0.8799999952316284,630600.0,,,,,
2025-02-12,0.8669999837875366,0.8899999856948853,0.8379999995231628,0.8899999856948853,507400.0,,,,,
2025-02-13,0.8999999761581421,0.8999999761581421,0.8510000109672546,0.8659999966621399,316000.0,,,,,
2025-02-14,0.9919999837875366,1.0099999904632568,0.9020000100135804,0.9100000262260436,596600.0,,,,,
2025-02-18,0.9700000286102296,0.9940000176429749,0.949999988079071,0.9879999756813048,206200.0,,,,,
2025-02-19,1.0099999904632568,1.0399999618530271,0.9549999833106996,0.9800000190734864,855900.0,,,,,
2025-02-20,1.0,1.0099999904632568,0.9800000190734864,1.0099999904632568,203200.0,,,,,
2025-02-21,0.9729999899864196,1.0299999713897705,0.9660000205039978,1.0199999809265137,302800.0,,,,,
2025-02-24,0.925000011920929,1.0099999904632568,0.9240000247955322,0.9700000286102296,702600.0,,,,,
2025-02-25,0.8930000066757202,0.925000011920929,0.8500000238418579,0.9200000166893004,417200.0,,,,,
2025-02-26,0.9020000100135804,0.9300000071525574,0.8740000128746033,0.8980000019073486,152500.0,,,,,
2025-02-27,0.8600000143051147,0.9300000071525574,0.8500000238418579,0.9229999780654908,1779300.0,,,,,
2025-02-28,0.8989999890327454,0.9020000100135804,0.8399999737739563,0.8600000143051147,638300.0,,,,,
2025-03-03,0.8479999899864197,0.9100000262260436,0.8399999737739563,0.9100000262260436,362200.0,,,,,
2025-03-04,0.8709999918937683,0.8859999775886536,0.8199999928474426,0.8500000238418579,400900.0,,,,,
2025-03-05,0.875,0.8989999890327454,0.8500000238418579,0.8799999952316284,246600.0,,,,,
2025-03-06,0.8460000157356262,0.8859999775886536,0.8309999704360962,0.8600000143051147,595000.0,,,,,
2025-03-07,0.7960000038146973,0.8510000109672546,0.7860000133514404,0.8199999928474426,438900.0,,,,,
2025-03-10,0.7630000114440918,0.828000009059906,0.7450000047683716,0.8140000104904175,414200.0,,,,,
2025-03-11,0.7889999747276306,0.8119999766349792,0.7450000047683716,0.7749999761581421,175900.0,,,,,
2025-03-12,0.7940000295639038,0.8040000200271606,0.7549999952316284,0.7799999713897705,122000.0,,,,,
2025-03-13,0.7760000228881836,0.7979999780654907,0.7580000162124634,0.7739999890327454,137300.0,,,,,
2025-03-14,0.7829999923706055,0.8109999895095825,0.7710000276565552,0.7799999713897705,120300.0,,,,,
2025-03-17,0.7770000100135803,0.7990000247955322,0.7559999823570251,0.7649999856948853,144400.0,,,,,
2025-03-18,0.7950000166893005,0.8140000104904175,0.7580000162124634,0.7580000162124634,125500.0,,,,,
2025-03-19,0.777999997138977,0.8130000233650208,0.7639999985694885,0.800000011920929,125300.0,,,,,
2025-03-20,0.7639999985694885,0.7900000214576721,0.7549999952316284,0.7799999713897705,173800.0,,,,,
2025-03-21,0.765999972820282,0.7900000214576721,0.7409999966621399,0.7639999985694885,186400.0,,,,,
2025-03-24,0.9139999747276306,0.9490000009536744,0.8199999928474426,0.8399999737739563,1621200.0,,,,,
2025-03-25,0.8849999904632568,0.949999988079071,0.8600000143051147,0.9169999957084656,358400.0,,,,,
2025-03-26,0.8960000276565552,0.912999987602234,0.8550000190734863,0.8899999856948853,204600.0,,,,,
2025-03-27,0.8500000238418579,0.9139999747276306,0.8270000219345093,0.8999999761581421,276800.0,,,,,
2025-03-28,0.8299999833106995,0.8619999885559082,0.8199999928474426,0.8500000238418579,152100.0,,,,,
2025-03-31,0.7549999952316284,0.8199999928474426,0.7549999952316284,0.8090000152587891,354000.0,,,,,
2025-04-01,0.7350000143051147,0.8190000057220459,0.7350000143051147,0.7699999809265137,347500.0,,,,,
2025-04-02,0.7239999771118164,0.7519999742507935,0.6909999847412109,0.7379999756813049,436300.0,,,,,
2025-04-03,0.6710000038146973,0.7250000238418579,0.6700000166893005,0.699999988079071,323100.0,,,,,
2025-04-04,0.6389999985694885,0.7129999995231628,0.6259999871253967,0.6700000166893005,428200.0,,,,,
2025-04-07,0.6200000047683716,0.6600000262260437,0.5799999833106995,0.6200000047683716,351300.0,,,,,
2025-04-08,0.6000000238418579,0.6660000085830688,0.6000000238418579,0.6589999794960022,158900.0,,,,,
2025-04-09,0.5199999809265137,0.6000000238418579,0.5199999809265137,0.5799999833106995,1235400.0,,,,,
2025-04-10,0.4469999969005584,0.5699999928474426,0.4469999969005584,0.5559999942779541,1618800.0,,,,,
2025-04-11,0.5370000004768372,0.5379999876022339,0.4699999988079071,0.4699999988079071,2422800.0,,,,,
2025-04-14,0.5659999847412109,0.5960000157356262,0.5490000247955322,0.550000011920929,558000.0,,,,,
2025-04-15,0.5920000076293945,0.6100000143051147,0.5600000023841858,0.5680000185966492,312800.0,,,,,
2025-04-16,0.5709999799728394,0.6050000190734863,0.5630000233650208,0.5889999866485596,234600.0,,,,,
2025-04-17,0.5260000228881836,0.6100000143051147,0.5230000019073486,0.5799999833106995,361500.0,,,,,
2025-04-21,0.5680000185966492,0.5680000185966492,0.5109999775886536,0.5569999814033508,293900.0,,,,,
2025-04-22,0.5820000171661377,0.5950000286102295,0.5540000200271606,0.5709999799728394,218800.0,,,,,
2025-04-23,0.6010000109672546,0.6200000047683716,0.5799999833106995,0.5879999995231628,177200.0,,,,,
2025-04-24,0.6140000224113464,0.6179999709129333,0.593999981880188,0.6159999966621399,101100.0,,,,,
2025-04-25,0.5860000252723694,0.6200000047683716,0.5820000171661377,0.6100000143051147,128800.0,,,,,
2025-04-28,0.6200000047683716,0.6349999904632568,0.5849999785423279,0.6079999804496765,397700.0,,,,,
2025-04-29,0.621999979019165,0.6399999856948853,0.6200000047683716,0.6200000047683716,211600.0,,,,,
2025-04-30,0.6620000004768372,0.6790000200271606,0.6100000143051147,0.6399999856948853,151300.0,,,,,
2025-05-01,0.6290000081062317,0.6700000166893005,0.6119999885559082,0.6620000004768372,342300.0,,,,,
2025-05-02,0.6700000166893005,0.6949999928474426,0.6299999952316284,0.6299999952316284,196000.0,,,,,
2025-05-05,0.6660000085830688,0.6850000023841858,0.6499999761581421,0.6800000071525574,235100.0,,,,,
2025-05-06,0.6029999852180481,0.6579999923706055,0.6010000109672546,0.6499999761581421,205500.0,,,,,
2025-05-07,0.4900000095367431,0.6100000143051147,0.4900000095367431,0.6000000238418579,632600.0,,,,,
2025-05-08,0.4779999852180481,0.5,0.4720000028610229,0.4850000143051147,543600.0,,,,,
2025-05-09,0.6100000143051147,0.6520000100135803,0.5,0.5899999737739563,3976600.0,,,,,
2025-05-12,0.7210000157356262,0.7390000224113464,0.6499999761581421,0.6499999761581421,1536900.0,,,,,
2025-05-13,0.6679999828338623,0.7099999785423279,0.6510000228881836,0.6980000138282776,620300.0,,,,,
2025-05-14,0.6449999809265137,0.6710000038146973,0.6349999904632568,0.6650000214576721,516600.0,,,,,
2025-05-15,0.6380000114440918,0.6600000262260437,0.6299999952316284,0.6449999809265137,399300.0,,,,,
2025-05-16,0.7770000100135803,0.7770000100135803,0.6309999823570251,0.6499999761581421,1953300.0,,,,,
2025-05-19,0.7059999704360962,0.718999981880188,0.6800000071525574,0.7149999737739563,470700.0,,,,,
2025-05-20,0.7490000128746033,0.75,0.7020000219345093,0.7020000219345093,363300.0,,,,,
2025-05-21,0.699999988079071,0.7200000286102295,0.6499999761581421,0.7099999785423279,492700.0,,,,,
2025-05-22,0.718999981880188,0.7300000190734863,0.6800000071525574,0.7099999785423279,399400.0,,,,,
2025-05-23,0.6940000057220459,0.7200000286102295,0.6700000166893005,0.7099999785423279,500300.0,,,,,
2025-05-27,0.699999988079071,0.7099999785423279,0.656000018119812,0.6980000138282776,498100.0,,,,,
2025-05-28,0.652999997138977,0.699999988079071,0.6349999904632568,0.6880000233650208,1041000.0,,,,,
2025-05-29,0.7200000286102295,0.7200000286102295,0.6499999761581421,0.6510000228881836,473300.0,,,,,
2025-05-30,0.7179999947547913,0.7179999947547913,0.699999988079071,0.699999988079071,226400.0,,,,,
2025-06-02,0.7490000128746033,0.7900000214576721,0.6980000138282776,0.7179999947547913,697500.0,,,,,
2025-06-03,0.7789999842643738,0.7850000262260437,0.7110000252723694,0.75,416500.0,,,,,
2025-06-04,0.7910000085830688,0.800000011920929,0.7540000081062317,0.7599999904632568,305700.0,,,,,
2025-06-05,0.75,0.796999990940094,0.7200000286102295,0.7799999713897705,358400.0,,,,,
2025-06-06,0.7570000290870667,0.7900000214576721,0.7300000190734863,0.75,422300.0,,,,,
2025-06-09,0.7689999938011169,0.7699999809265137,0.7400000095367432,0.75,324300.0,,,,,
2025-06-10,0.8199999928474426,0.8299999833106995,0.75,0.7739999890327454,452000.0,,,,,
2025-06-11,0.7850000262260437,0.8399999737739563,0.7620000243186951,0.8370000123977661,263600.0,,,,,
2025-06-12,0.7799999713897705,0.800000011920929,0.7509999871253967,0.7850000262260437,245900.0,,,,,
2025-06-13,0.75,0.7910000085830688,0.734000027179718,0.7590000033378601,336400.0,,,,,
2025-06-16,0.7160000205039978,0.7450000047683716,0.6899999976158142,0.7400000095367432,444300.0,,,,,
2025-06-17,0.671999990940094,0.7350000143051147,0.671999990940094,0.7350000143051147,286700.0,,,,,
2025-06-18,0.6690000295639038,0.699999988079071,0.6650000214576721,0.6899999976158142,276500.0,,,,,
2025-06-20,0.6700000166893005,0.6800000071525574,0.6600000262260437,0.675000011920929,269500.0,,,,,
2025-06-23,0.6349999904632568,0.6779999732971191,0.625,0.6700000166893005,533200.0,,,,,
2025-06-24,0.6539999842643738,0.6840000152587891,0.625,0.6299999952316284,319100.0,,,,,
2025-06-25,0.6579999923706055,0.6800000071525574,0.640999972820282,0.6700000166893005,359400.0,,,,,
2025-06-26,0.6710000038146973,0.6800000071525574,0.6399999856948853,0.6639999747276306,614700.0,,,,,
2025-06-27,0.6259999871253967,0.6890000104904175,0.625,0.6800000071525574,380400.0,,,,,
