Date,Close,High,Low,Open,Volume,"('Close', 'SQM')","('High', 'SQM')","('Low', 'SQM')","('Open', 'SQM')","('Volume', 'SQM')"
2024-06-03,46.41999816894531,47.59999847412109,46.27999877929688,47.59999847412109,592500.0,,,,,
2024-06-04,45.540000915527344,45.9900016784668,45.2400016784668,45.54999923706055,731100.0,,,,,
2024-06-05,46.83000183105469,46.95000076293945,45.27999877929688,45.810001373291016,795000.0,,,,,
2024-06-06,47.06999969482422,47.09999847412109,46.11000061035156,46.36000061035156,619700.0,,,,,
2024-06-07,45.43000030517578,46.83000183105469,45.22999954223633,46.2400016784668,835200.0,,,,,
2024-06-10,45.86000061035156,45.900001525878906,44.810001373291016,45.220001220703125,547300.0,,,,,
2024-06-11,44.83000183105469,45.209999084472656,44.2400016784668,45.0099983215332,577600.0,,,,,
2024-06-12,44.38999938964844,46.400001525878906,44.150001525878906,46.13999938964844,1001500.0,,,,,
2024-06-13,43.58000183105469,44.56999969482422,43.459999084472656,44.20000076293945,1128500.0,,,,,
2024-06-14,42.41999816894531,43.150001525878906,41.52000045776367,43.0099983215332,1366400.0,,,,,
2024-06-17,42.18000030517578,42.59000015258789,41.41999816894531,42.20000076293945,1007900.0,,,,,
2024-06-18,41.560001373291016,42.59000015258789,41.09999847412109,42.0,971000.0,,,,,
2024-06-20,40.38999938964844,41.150001525878906,40.18000030517578,41.06999969482422,1264200.0,,,,,
2024-06-21,40.77000045776367,41.459999084472656,40.29999923706055,40.4900016784668,1514300.0,,,,,
2024-06-24,40.68000030517578,40.880001068115234,39.810001373291016,40.59999847412109,1099600.0,,,,,
2024-06-25,40.22999954223633,41.18999862670898,39.97999954223633,40.959999084472656,1172200.0,,,,,
2024-06-26,42.77000045776367,42.81999969482422,41.0,41.0,1288300.0,,,,,
2024-06-27,41.47999954223633,42.369998931884766,41.02999877929688,42.369998931884766,929600.0,,,,,
2024-06-28,40.75,41.52999877929688,40.560001373291016,41.52999877929688,1554900.0,,,,,
2024-07-01,40.369998931884766,41.5,40.13999938964844,40.75,789300.0,,,,,
2024-07-02,40.54999923706055,41.5,40.11000061035156,41.02000045776367,758600.0,,,,,
2024-07-03,42.25,42.790000915527344,40.93000030517578,41.16999816894531,695400.0,,,,,
2024-07-05,41.38999938964844,42.45000076293945,41.22999954223633,42.209999084472656,649700.0,,,,,
2024-07-08,41.5,41.900001525878906,41.2599983215332,41.40999984741211,484800.0,,,,,
2024-07-09,40.22999954223633,41.63999938964844,40.15999984741211,41.5,1203300.0,,,,,
2024-07-10,41.619998931884766,42.15999984741211,40.31999969482422,40.31999969482422,950800.0,,,,,
2024-07-11,42.560001373291016,42.84000015258789,41.56999969482422,42.810001373291016,1181400.0,,,,,
2024-07-12,42.81999969482422,42.880001068115234,42.18000030517578,42.560001373291016,770000.0,,,,,
2024-07-15,41.709999084472656,42.77999877929688,41.220001220703125,41.59999847412109,744900.0,,,,,
2024-07-16,42.619998931884766,42.650001525878906,41.18000030517578,41.84999847412109,703700.0,,,,,
2024-07-17,40.93999862670898,42.27999877929688,40.040000915527344,42.0,1473100.0,,,,,
2024-07-18,39.63999938964844,41.650001525878906,39.41999816894531,40.959999084472656,1533600.0,,,,,
2024-07-19,39.650001525878906,39.88999938964844,38.66999816894531,39.5,994600.0,,,,,
2024-07-22,39.72999954223633,40.290000915527344,39.060001373291016,40.290000915527344,750000.0,,,,,
2024-07-23,38.72999954223633,39.45000076293945,38.56999969482422,39.0,703200.0,,,,,
2024-07-24,37.810001373291016,38.7599983215332,37.310001373291016,38.5,1619300.0,,,,,
2024-07-25,37.45000076293945,38.5,37.2400016784668,37.720001220703125,928600.0,,,,,
2024-07-26,38.33000183105469,38.900001525878906,37.77000045776367,38.630001068115234,769300.0,,,,,
2024-07-29,37.93000030517578,38.18000030517578,37.380001068115234,38.119998931884766,789000.0,,,,,
2024-07-30,37.72999954223633,38.22999954223633,37.459999084472656,37.7400016784668,742200.0,,,,,
2024-07-31,38.060001373291016,38.68000030517578,37.900001525878906,38.18999862670898,1017000.0,,,,,
2024-08-01,36.630001068115234,38.66999816894531,36.15999984741211,37.900001525878906,1638700.0,,,,,
2024-08-02,35.209999084472656,36.0,34.630001068115234,36.0,1238900.0,,,,,
2024-08-05,33.880001068115234,35.029998779296875,32.2400016784668,32.9900016784668,1967300.0,,,,,
2024-08-06,34.33000183105469,34.5099983215332,33.619998931884766,33.90999984741211,1037900.0,,,,,
2024-08-07,34.7599983215332,35.79999923706055,34.720001220703125,35.47999954223633,1298900.0,,,,,
2024-08-08,35.97999954223633,36.52999877929688,35.0,35.470001220703125,975100.0,,,,,
2024-08-09,36.58000183105469,37.81999969482422,36.209999084472656,37.290000915527344,1149400.0,,,,,
2024-08-12,35.04999923706055,36.68000030517578,34.720001220703125,36.61000061035156,1469700.0,,,,,
2024-08-13,36.38999938964844,36.5,35.04999923706055,35.209999084472656,1023200.0,,,,,
2024-08-14,35.65999984741211,36.34000015258789,34.59000015258789,36.34000015258789,1343600.0,,,,,
2024-08-15,36.970001220703125,37.369998931884766,36.16999816894531,36.459999084472656,730200.0,,,,,
2024-08-16,37.09000015258789,37.2400016784668,36.54999923706055,36.84000015258789,613200.0,,,,,
2024-08-19,37.52999877929688,37.77999877929688,36.58000183105469,37.27999877929688,885900.0,,,,,
2024-08-20,37.27000045776367,37.75,36.970001220703125,37.27000045776367,875400.0,,,,,
2024-08-21,38.45000076293945,38.540000915527344,36.93999862670898,37.810001373291016,1534400.0,,,,,
2024-08-22,37.5099983215332,38.20000076293945,36.7400016784668,38.20000076293945,1321600.0,,,,,
2024-08-23,38.63999938964844,38.93000030517578,37.709999084472656,37.84000015258789,955900.0,,,,,
2024-08-26,38.2400016784668,39.34000015258789,38.06999969482422,38.97999954223633,539600.0,,,,,
2024-08-27,37.56999969482422,38.27000045776367,37.5,38.02999877929688,822400.0,,,,,
2024-08-28,37.20000076293945,37.59999847412109,36.79999923706055,37.5,550400.0,,,,,
2024-08-29,38.790000915527344,39.27000045776367,37.09999847412109,37.47999954223633,984700.0,,,,,
2024-08-30,38.79999923706055,39.869998931884766,38.31999969482422,39.20000076293945,1649000.0,,,,,
2024-09-03,36.369998931884766,37.93999862670898,36.25,37.93999862670898,1324000.0,,,,,
2024-09-04,36.45000076293945,37.130001068115234,36.0,36.119998931884766,798300.0,,,,,
2024-09-05,35.81999969482422,36.75,35.790000915527344,36.63999938964844,966000.0,,,,,
2024-09-06,34.310001373291016,35.75,33.7400016784668,35.599998474121094,1287300.0,,,,,
2024-09-09,34.59000015258789,34.939998626708984,34.31999969482422,34.31999969482422,606400.0,,,,,
2024-09-10,34.880001068115234,34.900001525878906,33.939998626708984,34.43000030517578,771800.0,,,,,
2024-09-11,38.369998931884766,39.09999847412109,37.56999969482422,38.86000061035156,2615100.0,,,,,
2024-09-12,38.2599983215332,38.79999923706055,37.7400016784668,38.4900016784668,1121500.0,,,,,
2024-09-13,38.22999954223633,38.81999969482422,38.09999847412109,38.33000183105469,996000.0,,,,,
2024-09-16,38.16999816894531,38.4900016784668,37.27000045776367,38.2599983215332,594300.0,,,,,
2024-09-17,38.41999816894531,38.75,38.060001373291016,38.220001220703125,933600.0,,,,,
2024-09-18,37.630001068115234,38.4900016784668,37.13999938964844,38.41999816894531,643400.0,,,,,
2024-09-19,38.209999084472656,38.869998931884766,38.04999923706055,38.869998931884766,645400.0,,,,,
2024-09-20,36.88999938964844,38.02000045776367,36.630001068115234,37.900001525878906,854100.0,,,,,
2024-09-23,37.880001068115234,38.400001525878906,37.20000076293945,37.619998931884766,912300.0,,,,,
2024-09-24,39.22999954223633,40.13999938964844,39.20000076293945,40.0,1082100.0,,,,,
2024-09-25,38.45000076293945,39.459999084472656,38.43999862670898,39.34000015258789,725100.0,,,,,
2024-09-26,41.25,41.27000045776367,39.75,39.93000030517578,1463200.0,,,,,
2024-09-27,41.68000030517578,42.380001068115234,41.2599983215332,42.0,1054200.0,,,,,
2024-09-30,41.68000030517578,42.11000061035156,41.20000076293945,41.810001373291016,948500.0,,,,,
2024-10-01,41.41999816894531,41.68000030517578,40.650001525878906,41.36000061035156,686200.0,,,,,
2024-10-02,41.5099983215332,41.84999847412109,40.95000076293945,41.7599983215332,658100.0,,,,,
2024-10-03,40.43999862670898,40.68999862670898,39.70000076293945,40.459999084472656,1078200.0,,,,,
2024-10-04,41.68999862670898,42.15999984741211,41.220001220703125,41.36000061035156,1357500.0,,,,,
2024-10-07,42.65999984741211,43.31999969482422,41.84999847412109,42.59999847412109,1585600.0,,,,,
2024-10-08,42.43000030517578,42.5,40.68000030517578,41.0099983215332,1148300.0,,,,,
2024-10-09,43.29999923706055,43.540000915527344,42.65999984741211,42.84000015258789,1506400.0,,,,,
2024-10-10,43.93000030517578,44.040000915527344,43.02999877929688,43.15999984741211,858300.0,,,,,
2024-10-11,42.43000030517578,43.43999862670898,42.290000915527344,42.7400016784668,1589400.0,,,,,
