Date,Close,High,Low,Open,Volume,"('Close', 'ADGM')","('High', 'ADGM')","('Low', 'ADGM')","('Open', 'ADGM')","('Volume', 'ADGM')"
2024-09-19,4.059999942779541,4.309999942779541,4.03000020980835,4.119999885559082,5100.0,,,,,
2024-09-20,3.849999904632568,3.9760000705718994,3.7799999713897705,3.9600000381469727,28700.0,,,,,
2024-09-23,3.5199999809265137,4.03000020980835,3.490000009536743,3.7799999713897705,10300.0,,,,,
2024-09-24,3.434999942779541,3.700000047683716,3.259999990463257,3.5,7900.0,,,,,
2024-09-25,3.1700000762939453,3.5199999809265137,3.1700000762939453,3.3499999046325684,47200.0,,,,,
2024-09-26,3.4200000762939453,3.4200000762939453,3.069999933242798,3.2799999713897705,25000.0,,,,,
2024-09-27,2.859999895095825,3.109999895095825,2.799999952316284,3.068000078201294,13400.0,,,,,
2024-09-30,2.5799999237060547,3.1549999713897705,2.440000057220459,3.1549999713897705,38700.0,,,,,
2024-10-01,2.803999900817871,3.374000072479248,2.6600000858306885,2.7799999713897705,50900.0,,,,,
2024-10-02,2.8499999046325684,3.299999952316284,2.809999942779541,3.190000057220459,16700.0,,,,,
2024-10-03,2.5199999809265137,3.440000057220459,2.5,3.259999990463257,36600.0,,,,,
2024-10-04,2.890000104904175,2.990000009536743,2.400000095367432,2.490000009536743,38100.0,,,,,
2024-10-07,2.799999952316284,3.0,2.740000009536743,2.930000066757202,12900.0,,,,,
2024-10-08,2.5999999046325684,2.8499999046325684,2.5999999046325684,2.7300000190734863,5600.0,,,,,
2024-10-09,2.799999952316284,2.9100000858306885,2.559999942779541,2.559999942779541,24300.0,,,,,
2024-10-10,2.75,2.900000095367432,2.650000095367432,2.900000095367432,2500.0,,,,,
2024-10-11,2.825000047683716,2.825000047683716,2.825000047683716,2.825000047683716,1300.0,,,,,
2024-10-14,2.799999952316284,2.9600000381469727,2.5199999809265137,2.859999895095825,9300.0,,,,,
2024-10-15,2.75,2.927000045776367,2.6419999599456787,2.7699999809265137,14200.0,,,,,
2024-10-16,2.875,2.900000095367432,2.5850000381469727,2.5899999141693115,7000.0,,,,,
2024-10-17,2.875,3.0,2.7780001163482666,2.900000095367432,5700.0,,,,,
2024-10-18,2.799999952316284,2.880000114440918,2.799999952316284,2.880000114440918,3000.0,,,,,
2024-10-21,2.789999961853028,2.799999952316284,2.700000047683716,2.799999952316284,2700.0,,,,,
2024-10-22,2.700000047683716,2.799999952316284,2.700000047683716,2.799999952316284,7300.0,,,,,
2024-10-23,2.700000047683716,3.0,2.700000047683716,2.720000028610229,8300.0,,,,,
2024-10-24,2.700000047683716,2.986000061035156,2.700000047683716,2.720999956130981,34200.0,,,,,
2024-10-25,2.900000095367432,2.950000047683716,2.700000047683716,2.700000047683716,14600.0,,,,,
2024-10-28,2.759999990463257,3.0,2.720000028610229,2.970000028610229,12200.0,,,,,
2024-10-29,2.799999952316284,2.900000095367432,2.75,2.900000095367432,5900.0,,,,,
2024-10-30,2.7739999294281006,2.875,2.700000047683716,2.8499999046325684,5700.0,,,,,
2024-10-31,2.700000047683716,3.0,2.700000047683716,2.75,20700.0,,,,,
2024-11-01,2.7149999141693115,2.88700008392334,2.650000095367432,2.720000028610229,44600.0,,,,,
2024-11-04,2.7100000381469727,2.75,2.7100000381469727,2.720000028610229,2500.0,,,,,
2024-11-05,2.9200000762939453,3.3399999141693115,2.805000066757202,2.970000028610229,11800.0,,,,,
2024-11-06,2.6600000858306885,2.950000047683716,2.6600000858306885,2.700000047683716,26700.0,,,,,
2024-11-07,2.700000047683716,2.9049999713897705,2.650000095367432,2.700000047683716,13000.0,,,,,
2024-11-08,2.509999990463257,2.7100000381469727,2.509999990463257,2.700000047683716,7000.0,,,,,
2024-11-11,2.5999999046325684,2.7699999809265137,2.5999999046325684,2.6600000858306885,4700.0,,,,,
2024-11-12,2.400000095367432,2.619999885559082,2.400000095367432,2.609999895095825,10300.0,,,,,
2024-11-13,2.3499999046325684,2.503999948501587,2.3399999141693115,2.400000095367432,4800.0,,,,,
2024-11-14,3.7100000381469727,4.199999809265137,2.3299999237060547,2.549999952316284,2662500.0,,,,,
2024-11-15,3.0,3.759999990463257,2.6600000858306885,3.700000047683716,423700.0,,,,,
2024-11-18,2.7300000190734863,3.318000078201294,2.5799999237060547,3.049999952316284,134200.0,,,,,
2024-11-19,2.440000057220459,2.7799999713897705,2.299999952316284,2.61899995803833,97600.0,,,,,
2024-11-20,2.0,2.63700008392334,1.690000057220459,2.450000047683716,248200.0,,,,,
2024-11-21,2.2799999713897705,2.299999952316284,1.899999976158142,1.950000047683716,88100.0,,,,,
2024-11-22,2.470000028610229,2.470000028610229,2.140000104904175,2.299999952316284,68800.0,,,,,
2024-11-25,2.5999999046325684,2.9800000190734863,2.400000095367432,2.5,135900.0,,,,,
2024-11-26,2.5850000381469727,2.871999979019165,2.5199999809265137,2.869999885559082,76700.0,,,,,
2024-11-27,2.549999952316284,2.75,2.440000057220459,2.569999933242798,31700.0,,,,,
2024-11-29,2.6700000762939453,2.700000047683716,2.4590001106262207,2.4590001106262207,12800.0,,,,,
2024-12-02,2.470000028610229,2.6700000762939453,2.3399999141693115,2.6700000762939453,63300.0,,,,,
2024-12-03,2.470000028610229,2.7699999809265137,2.430000066757202,2.470000028610229,18800.0,,,,,
2024-12-04,2.299999952316284,2.400000095367432,2.259999990463257,2.400000095367432,41400.0,,,,,
2024-12-05,2.25,2.2799999713897705,2.069999933242798,2.200000047683716,27600.0,,,,,
2024-12-06,2.299999952316284,2.369999885559082,2.150000095367432,2.150000095367432,28100.0,,,,,
2024-12-09,2.3399999141693115,2.490000009536743,2.2799999713897705,2.315000057220459,53900.0,,,,,
2024-12-10,2.4100000858306885,2.470000028610229,2.299999952316284,2.3499999046325684,35600.0,,,,,
2024-12-11,2.319999933242798,2.469000101089477,2.2300000190734863,2.309999942779541,23900.0,,,,,
2024-12-12,2.1449999809265137,2.3499999046325684,2.130000114440918,2.3499999046325684,30700.0,,,,,
2024-12-13,2.0199999809265137,2.1600000858306885,2.0,2.150000095367432,9700.0,,,,,
2024-12-16,1.830000042915344,2.0999999046325684,1.7999999523162842,1.8919999599456787,19800.0,,,,,
2024-12-17,1.850000023841858,1.9900000095367432,1.7799999713897705,1.899999976158142,12100.0,,,,,
2024-12-18,1.7000000476837158,1.950999975204468,1.6200000047683716,1.870000004768372,46200.0,,,,,
2024-12-19,1.840000033378601,1.9900000095367432,1.6399999856948853,1.6399999856948853,36500.0,,,,,
2024-12-20,1.649999976158142,1.9709999561309812,1.3600000143051147,1.7699999809265137,284100.0,,,,,
2024-12-23,1.090000033378601,1.7300000190734863,1.0499999523162842,1.690000057220459,4838400.0,,,,,
2024-12-24,0.9710000157356262,1.059999942779541,0.949999988079071,1.0399999618530271,361400.0,,,,,
2024-12-26,1.059999942779541,1.2000000476837158,1.0199999809265137,1.1299999952316284,1142400.0,,,,,
2024-12-27,1.0499999523162842,1.1069999933242798,0.9649999737739564,1.090000033378601,340300.0,,,,,
2024-12-30,1.0199999809265137,1.1200000047683716,0.9700000286102296,1.0199999809265137,370600.0,,,,,
2024-12-31,1.0499999523162842,1.3580000400543213,0.962000012397766,0.9800000190734864,1639500.0,,,,,
2025-01-02,1.1699999570846558,1.2999999523162842,1.059999942779541,1.2200000286102295,10955300.0,,,,,
2025-01-03,1.1200000047683716,1.1699999570846558,1.0399999618530271,1.0399999618530271,563900.0,,,,,
2025-01-06,1.2200000286102295,1.2899999618530271,1.0839999914169312,1.1200000047683716,494900.0,,,,,
2025-01-07,1.1100000143051147,1.190000057220459,1.1100000143051147,1.1100000143051147,968800.0,,,,,
2025-01-08,1.0049999952316284,1.1349999904632568,0.9800000190734864,1.1200000047683716,669100.0,,,,,
2025-01-10,0.953000009059906,1.059999942779541,0.9100000262260436,1.0399999618530271,348700.0,,,,,
2025-01-13,0.8899999856948853,0.959999978542328,0.8500000238418579,0.9399999976158142,296200.0,,,,,
2025-01-14,0.8830000162124634,0.9020000100135804,0.8309999704360962,0.8899999856948853,170300.0,,,,,
2025-01-15,0.8429999947547913,0.9100000262260436,0.8119999766349792,0.9010000228881836,121800.0,,,,,
2025-01-16,0.8230000138282776,0.8349999785423279,0.7699999809265137,0.8199999928474426,309600.0,,,,,
2025-01-17,0.7749999761581421,0.8519999980926514,0.7509999871253967,0.8100000023841858,235400.0,,,,,
2025-01-21,0.75,0.800000011920929,0.75,0.7789999842643738,106400.0,,,,,
2025-01-22,0.8190000057220459,0.8349999785423279,0.75,0.75,355200.0,,,,,
2025-01-23,0.9210000038146972,0.949999988079071,0.7990000247955322,0.7990000247955322,159600.0,,,,,
2025-01-24,1.0099999904632568,1.0199999809265137,0.8899999856948853,0.9200000166893004,168800.0,,,,,
2025-01-27,0.9819999933242798,1.0549999475479126,0.9480000138282776,0.959999978542328,157200.0,,,,,
2025-01-28,1.0099999904632568,1.0299999713897705,0.9700000286102296,1.0199999809265137,83300.0,,,,,
2025-01-29,1.0099999904632568,1.0299999713897705,0.9800000190734864,1.0199999809265137,58200.0,,,,,
2025-01-30,1.0,1.0299999713897705,0.9789999723434448,0.9800000190734864,75400.0,,,,,
2025-01-31,1.1699999570846558,1.2200000286102295,0.959999978542328,0.9850000143051147,621500.0,,,,,
2025-02-03,1.2400000095367432,1.309999942779541,1.0700000524520874,1.1100000143051147,861400.0,,,,,
2025-02-04,1.1699999570846558,1.2200000286102295,1.090000033378601,1.2200000286102295,165300.0,,,,,
2025-02-05,1.100000023841858,1.2000000476837158,1.0759999752044678,1.1699999570846558,126900.0,,,,,
2025-02-06,1.0800000429153442,1.100000023841858,1.0399999618530271,1.0800000429153442,75200.0,,,,,
2025-02-07,1.149999976158142,1.2209999561309814,1.059999942779541,1.1100000143051147,124100.0,,,,,
2025-02-10,1.0399999618530271,1.13100004196167,1.0099999904632568,1.1299999952316284,105300.0,,,,,
2025-02-11,1.1299999952316284,1.1299999952316284,1.0,1.0,98100.0,,,,,
2025-02-12,1.059999942779541,1.1130000352859497,1.059999942779541,1.100000023841858,25100.0,,,,,
2025-02-13,1.2400000095367432,1.2400000095367432,1.0399999618530271,1.0399999618530271,155000.0,,,,,
2025-02-14,1.2899999618530271,1.3600000143051147,1.190000057220459,1.2400000095367432,287300.0,,,,,
2025-02-18,1.340000033378601,1.409999966621399,1.25,1.309000015258789,159200.0,,,,,
2025-02-19,1.2899999618530271,1.3700000047683716,1.2300000190734863,1.3600000143051147,134100.0,,,,,
2025-02-20,1.4900000095367432,1.6699999570846558,1.3700000047683716,1.4199999570846558,562600.0,,,,,
2025-02-21,1.399999976158142,1.5,1.350000023841858,1.4900000095367432,141700.0,,,,,
2025-02-24,1.5299999713897705,1.5800000429153442,1.371999979019165,1.3899999856948853,107800.0,,,,,
2025-02-25,1.409999966621399,1.5199999809265137,1.3799999952316284,1.5019999742507937,51100.0,,,,,
2025-02-26,1.5579999685287476,1.649999976158142,1.4299999475479126,1.440000057220459,83500.0,,,,,
2025-02-27,1.5399999618530271,1.5800000429153442,1.4900000095367432,1.559999942779541,44100.0,,,,,
2025-02-28,0.8330000042915344,1.5490000247955322,0.7900000214576721,1.5199999809265137,756800.0,,,,,
2025-03-03,0.9539999961853028,1.059999942779541,0.7950000166893005,0.8479999899864197,337400.0,,,,,
2025-03-04,1.0499999523162842,1.059999942779541,0.8709999918937683,0.906000018119812,77100.0,,,,,
2025-03-05,1.0700000524520874,1.100000023841858,0.9769999980926514,1.0199999809265137,112500.0,,,,,
2025-03-06,1.1050000190734863,1.1349999904632568,1.024999976158142,1.0889999866485596,77400.0,,,,,
2025-03-07,1.059999942779541,1.1299999952316284,0.9700000286102296,1.100000023841858,47200.0,,,,,
2025-03-10,1.059999942779541,1.1200000047683716,1.0099999904632568,1.090000033378601,11400.0,,,,,
2025-03-11,1.0399999618530271,1.1579999923706057,1.0,1.1579999923706057,13300.0,,,,,
2025-03-12,1.1150000095367432,1.1399999856948853,1.0499999523162842,1.1059999465942385,45100.0,,,,,
2025-03-13,1.0299999713897705,1.133999943733215,1.0299999713897705,1.090000033378601,40400.0,,,,,
2025-03-14,1.0800000429153442,1.1100000143051147,1.0,1.090000033378601,12800.0,,,,,
2025-03-17,1.0,1.128000020980835,0.9300000071525574,1.059999942779541,53000.0,,,,,
2025-03-18,0.9100000262260436,0.9890000224113464,0.902999997138977,0.984000027179718,31700.0,,,,,
2025-03-19,0.902999997138977,0.9649999737739564,0.902999997138977,0.9649999737739564,29500.0,,,,,
2025-03-20,0.8650000095367432,0.9710000157356262,0.8650000095367432,0.9710000157356262,41400.0,,,,,
2025-03-21,0.8650000095367432,0.9139999747276306,0.8019999861717224,0.8679999709129333,44200.0,,,,,
2025-03-24,0.8180000185966492,0.921999990940094,0.8140000104904175,0.8700000047683716,38000.0,,,,,
2025-03-25,0.7900000214576721,0.8500000238418579,0.7509999871253967,0.8500000238418579,100300.0,,,,,
2025-03-26,0.9350000023841858,0.9390000104904176,0.7900000214576721,0.8500000238418579,38400.0,,,,,
2025-03-27,0.949999988079071,0.9800000190734864,0.8840000033378601,0.959999978542328,58200.0,,,,,
2025-03-28,0.9399999976158142,0.968999981880188,0.8999999761581421,0.968999981880188,40200.0,,,,,
2025-03-31,0.8050000071525574,0.9390000104904176,0.7609999775886536,0.9210000038146972,100200.0,,,,,
2025-04-01,0.8399999737739563,0.8600000143051147,0.7910000085830688,0.7910000085830688,14900.0,,,,,
2025-04-02,0.8109999895095825,0.8700000047683716,0.800000011920929,0.8399999737739563,18800.0,,,,,
2025-04-03,0.7910000085830688,0.878000020980835,0.7879999876022339,0.8199999928474426,12300.0,,,,,
2025-04-04,0.7409999966621399,0.8040000200271606,0.699999988079071,0.8040000200271606,38100.0,,,,,
2025-04-07,0.7749999761581421,0.781000018119812,0.625,0.7400000095367432,31400.0,,,,,
2025-04-08,0.7979999780654907,0.9100000262260436,0.7620000243186951,0.8299999833106995,11700.0,,,,,
2025-04-09,0.7749999761581421,0.8659999966621399,0.7319999933242798,0.7419999837875366,21100.0,,,,,
2025-04-10,0.7799999713897705,0.8730000257492065,0.7360000014305115,0.8730000257492065,24700.0,,,,,
2025-04-11,0.7670000195503235,0.8500000238418579,0.7519999742507935,0.8500000238418579,3300.0,,,,,
2025-04-14,0.8069999814033508,0.8180000185966492,0.75,0.7799999713897705,12400.0,,,,,
2025-04-15,0.8889999985694885,0.8889999985694885,0.7509999871253967,0.7609999775886536,14700.0,,,,,
2025-04-16,0.9229999780654908,0.9800000190734864,0.8019999861717224,0.828000009059906,39500.0,,,,,
2025-04-17,1.7799999713897705,2.869999885559082,0.949999988079071,0.949999988079071,115479200.0,,,,,
2025-04-21,1.2000000476837158,1.4900000095367432,1.1699999570846558,1.309999942779541,2198300.0,,,,,
2025-04-22,1.0,1.3890000581741333,0.9900000095367432,1.1799999475479126,1827000.0,,,,,
2025-04-23,1.1100000143051147,1.1979999542236328,1.0190000534057615,1.0199999809265137,1153700.0,,,,,
2025-04-24,1.1399999856948853,1.190000057220459,1.0099999904632568,1.0700000524520874,255800.0,,,,,
2025-04-25,1.2999999523162842,1.3559999465942385,1.100000023841858,1.1299999952316284,609600.0,,,,,
2025-04-28,1.2400000095367432,1.3200000524520874,1.149999976158142,1.2999999523162842,310300.0,,,,,
2025-04-29,1.2000000476837158,1.2400000095367432,1.159999966621399,1.159999966621399,115800.0,,,,,
2025-04-30,1.2899999618530271,1.3200000524520874,1.159999966621399,1.159999966621399,173900.0,,,,,
2025-05-01,1.2599999904632568,1.2899999618530271,1.2300000190734863,1.2899999618530271,149100.0,,,,,
2025-05-02,1.2599999904632568,1.2760000228881836,1.2000000476837158,1.2300000190734863,167000.0,,,,,
2025-05-05,1.2799999713897705,1.2899999618530271,1.218000054359436,1.2300000190734863,79300.0,,,,,
2025-05-06,1.2599999904632568,1.2799999713897705,1.190000057220459,1.2000000476837158,84200.0,,,,,
2025-05-07,1.2899999618530271,1.3200000524520874,1.2200000286102295,1.2200000286102295,105200.0,,,,,
2025-05-08,1.3899999856948853,1.4600000381469729,1.2899999618530271,1.2899999618530271,171600.0,,,,,
2025-05-09,1.4600000381469729,1.659999966621399,1.399999976158142,1.399999976158142,163000.0,,,,,
2025-05-12,1.3600000143051147,1.5499999523162842,1.3600000143051147,1.5,75000.0,,,,,
2025-05-13,1.2799999713897705,1.371999979019165,1.2300000190734863,1.3300000429153442,130700.0,,,,,
2025-05-14,1.2200000286102295,1.309999942779541,1.2000000476837158,1.2699999809265137,159200.0,,,,,
2025-05-15,1.2200000286102295,1.25,1.190000057220459,1.190000057220459,25000.0,,,,,
2025-05-16,1.1799999475479126,1.2799999713897705,1.1799999475479126,1.2599999904632568,64100.0,,,,,
2025-05-19,1.2100000381469729,1.2649999856948853,1.10099995136261,1.1799999475479126,78200.0,,,,,
2025-05-20,1.1799999475479126,1.2100000381469729,1.1299999952316284,1.2100000381469729,45900.0,,,,,
2025-05-21,1.149999976158142,1.2400000095367432,1.100000023841858,1.1699999570846558,46400.0,,,,,
2025-05-22,1.149999976158142,1.258999943733215,1.1200000047683716,1.1790000200271606,22000.0,,,,,
2025-05-23,1.190000057220459,1.1929999589920044,1.1059999465942385,1.1399999856948853,41500.0,,,,,
2025-05-27,1.1299999952316284,1.2000000476837158,1.1200000047683716,1.190000057220459,25900.0,,,,,
2025-05-28,1.149999976158142,1.190000057220459,1.0700000524520874,1.149999976158142,41500.0,,,,,
2025-05-29,1.190000057220459,1.2300000190734863,1.1200000047683716,1.1699999570846558,19500.0,,,,,
2025-05-30,1.1299999952316284,1.190000057220459,1.1200000047683716,1.190000057220459,18100.0,,,,,
2025-06-02,1.1299999952316284,1.1799999475479126,1.1100000143051147,1.1299999952316284,14100.0,,,,,
2025-06-03,1.1399999856948853,1.2300000190734863,1.090000033378601,1.2300000190734863,28200.0,,,,,
2025-06-04,1.190000057220459,1.2000000476837158,1.1100000143051147,1.1399999856948853,31800.0,,,,,
2025-06-05,1.1200000047683716,1.190000057220459,0.9330000281333924,1.190000057220459,101900.0,,,,,
2025-06-06,1.2699999809265137,1.315000057220459,1.2000000476837158,1.2000000476837158,257000.0,,,,,
2025-06-09,1.2899999618530271,1.3200000524520874,1.1100000143051147,1.2699999809265137,101400.0,,,,,
2025-06-10,1.25,1.2979999780654907,1.190000057220459,1.2899999618530271,40800.0,,,,,
2025-06-11,1.2300000190734863,1.2799999713897705,1.2000000476837158,1.2300000190734863,61100.0,,,,,
2025-06-12,1.1799999475479126,1.2280000448226929,1.149999976158142,1.2000000476837158,28700.0,,,,,
2025-06-13,1.090000033378601,1.184999942779541,1.090000033378601,1.1399999856948853,24500.0,,,,,
2025-06-16,1.1299999952316284,1.149999976158142,1.0,1.0800000429153442,79800.0,,,,,
2025-06-17,1.090000033378601,1.159999966621399,1.0800000429153442,1.149999976158142,29200.0,,,,,
2025-06-18,1.0800000429153442,1.1299999952316284,1.0440000295639038,1.1299999952316284,28000.0,,,,,
2025-06-20,1.100000023841858,1.1100000143051147,1.0,1.0800000429153442,15900.0,,,,,
2025-06-23,1.100000023841858,1.1100000143051147,1.0399999618530271,1.1100000143051147,10800.0,,,,,
2025-06-24,1.2699999809265137,1.2899999618530271,1.1699999570846558,1.1699999570846558,111100.0,,,,,
2025-06-25,1.2699999809265137,1.2999999523162842,1.1799999475479126,1.2400000095367432,63500.0,,,,,
2025-06-26,1.25600004196167,1.309999942779541,1.2000000476837158,1.309999942779541,32600.0,,,,,
2025-06-27,1.2699999809265137,1.2999999523162842,1.225000023841858,1.2699999809265137,23500.0,,,,,
2025-06-30,1.2999999523162842,1.5149999856948853,1.2300000190734863,1.2699999809265137,64800.0,,,,,
2025-07-01,1.350000023841858,1.3799999952316284,1.2400000095367432,1.2699999809265137,25100.0,,,,,
2025-07-02,1.5299999713897705,1.5750000476837158,1.340000033378601,1.340000033378601,59500.0,,,,,
2025-07-03,1.5499999523162842,1.6399999856948853,1.4500000476837158,1.5299999713897705,50000.0,,,,,
2025-07-07,1.649999976158142,1.6799999475479126,1.5,1.559999942779541,70900.0,,,,,
2025-07-08,1.75,1.7699999809265137,1.6480000019073486,1.6480000019073486,61200.0,,,,,
2025-07-09,1.7400000095367432,1.7999999523162842,1.6130000352859497,1.7400000095367432,26000.0,,,,,
2025-07-10,1.75,1.7999999523162842,1.7200000286102295,1.7200000286102295,30000.0,,,,,
2025-07-11,1.690000057220459,1.7699999809265137,1.5750000476837158,1.7699999809265137,29400.0,,,,,
2025-07-14,1.5,1.6200000047683716,1.5,1.6200000047683716,16400.0,,,,,
2025-07-15,1.4019999504089355,1.534000039100647,1.350000023841858,1.5099999904632568,96600.0,,,,,
2025-07-16,1.4500000476837158,1.503000020980835,1.3799999952316284,1.3799999952316284,7800.0,,,,,
2025-07-17,1.5,1.75,1.399999976158142,1.4700000286102295,26000.0,,,,,
2025-07-18,1.399999976158142,1.4589999914169312,1.3799999952316284,1.4500000476837158,64700.0,,,,,
2025-07-21,1.5670000314712524,1.5700000524520874,1.4450000524520874,1.4700000286102295,77900.0,,,,,
2025-07-22,1.690000057220459,1.7000000476837158,1.3899999856948853,1.462000012397766,97500.0,,,,,
2025-07-23,1.7699999809265137,1.777999997138977,1.659999966621399,1.659999966621399,64400.0,,,,,
2025-07-24,1.7209999561309814,1.870000004768372,1.649999976158142,1.75,37100.0,,,,,
2025-07-25,1.7200000286102295,1.7999999523162842,1.6299999952316284,1.6299999952316284,28900.0,,,,,
2025-07-28,1.6200000047683716,1.6749999523162842,1.6200000047683716,1.6440000534057615,12600.0,,,,,
2025-07-29,1.4600000381469729,1.7400000095367432,1.4600000381469729,1.5800000429153442,105200.0,,,,,
2025-07-30,1.3700000047683716,1.4500000476837158,1.2799999713897705,1.4500000476837158,40900.0,,,,,
2025-07-31,1.3200000524520874,1.4199999570846558,1.2999999523162842,1.4199999570846558,4500.0,,,,,
2025-08-01,1.2599999904632568,1.3200000524520874,1.25,1.3200000524520874,9800.0,,,,,
2025-08-04,1.366000056266785,1.3799999952316284,1.1799999475479126,1.2599999904632568,34400.0,,,,,
2025-08-05,1.2999999523162842,1.3550000190734863,1.2999999523162842,1.309999942779541,8100.0,,,,,
2025-08-06,1.3600000143051147,1.3799999952316284,1.2400000095367432,1.2899999618530271,17000.0,,,,,
2025-08-07,1.343999981880188,1.3799999952316284,1.340000033378601,1.3519999980926514,6900.0,,,,,
2025-08-08,1.350000023841858,1.3799999952316284,1.340000033378601,1.3700000047683716,5400.0,,,,,
2025-08-11,1.350000023841858,1.371999979019165,1.350000023841858,1.350000023841858,10700.0,,,,,
2025-08-12,1.284999966621399,1.3389999866485596,1.2699999809265137,1.3389999866485596,29800.0,,,,,
2025-08-13,1.2699999809265137,1.2799999713897705,1.2599999904632568,1.2799999713897705,8200.0,,,,,
2025-08-14,1.2649999856948853,1.399999976158142,1.25,1.399999976158142,70200.0,,,,,
2025-08-15,1.2799999713897705,1.3700000047683716,1.25,1.3700000047683716,11800.0,,,,,
2025-08-18,1.2899999618530271,1.3700000047683716,1.2699999809265137,1.2699999809265137,4500.0,,,,,
2025-08-19,1.2450000047683716,1.3700000047683716,1.2200000286102295,1.3300000429153442,23700.0,,,,,
2025-08-20,1.2549999952316284,1.3480000495910645,1.2400000095367432,1.2400000095367432,20500.0,,,,,
2025-08-21,1.225000023841858,1.2489999532699585,1.2000000476837158,1.2200000286102295,15800.0,,,,,
2025-08-22,1.2899999618530271,1.2999999523162842,1.2000000476837158,1.2100000381469729,16600.0,,,,,
2025-08-25,1.2699999809265137,1.3300000429153442,1.2699999809265137,1.3300000429153442,7700.0,,,,,
2025-08-26,1.409999966621399,1.4700000286102295,1.2699999809265137,1.2699999809265137,65600.0,,,,,
2025-08-27,1.6299999952316284,1.8600000143051147,1.3600000143051147,1.3600000143051147,141900.0,,,,,
2025-08-28,1.7200000286102295,1.7869999408721924,1.5509999990463257,1.6399999856948853,50700.0,,,,,
2025-08-29,1.6100000143051147,1.7799999713897705,1.5299999713897705,1.7799999713897705,32100.0,,,,,
2025-09-02,1.6399999856948853,1.6799999475479126,1.49399995803833,1.5670000314712524,38000.0,,,,,
2025-09-03,1.6349999904632568,1.6699999570846558,1.5110000371932983,1.6699999570846558,27500.0,,,,,
2025-09-04,1.649999976158142,1.7699999809265137,1.649999976158142,1.649999976158142,73400.0,,,,,
