Date,Close,High,Low,Open,Volume,"('Close', 'RCL')","('High', 'RCL')","('Low', 'RCL')","('Open', 'RCL')","('Volume', 'RCL')"
2024-07-29,152.98104858398438,154.2925419160318,149.54948098335802,152.64578368460414,2939100.0,,,,,
2024-07-30,154.7559814453125,155.67303208274456,152.90213923659803,154.06572585050716,2431100.0,,,,,
2024-07-31,154.53904724121094,159.60751713854106,153.50365628948103,157.0634192458268,3728100.0,,,,,
2024-08-01,146.02914428710938,155.73220513216393,143.47519089199983,155.61387989268223,4464100.0,,,,,
2024-08-02,136.91775512695312,141.71997889082843,134.92586144186382,141.503039229757,4926700.0,,,,,
2024-08-05,137.824951171875,138.1996528229872,128.2697957557046,130.88291207697733,4038400.0,,,,,
2024-08-06,148.1689453125,151.5610759676918,143.56393580497965,143.86961937336417,5832900.0,,,,,
2024-08-07,145.47694396972656,153.73046068337845,145.00362795170523,150.67360988586975,4281000.0,,,,,
2024-08-08,153.73048400878906,153.99673089214315,147.4195526561354,147.61676643969696,3313300.0,,,,,
2024-08-09,153.58255004882812,156.86621086989166,152.8627130962747,153.36561041165675,3638700.0,,,,,
2024-08-12,151.7188720703125,155.78153299345843,151.26526684805953,153.58257007157033,2958600.0,,,,,
2024-08-13,152.4288330078125,153.3458837038662,149.73682849276602,152.85284181228178,1648000.0,,,,,
2024-08-14,150.58486938476562,153.73046418611708,148.23798503759286,152.53731116922918,1720000.0,,,,,
2024-08-15,158.02978515625,158.3650650852134,152.14286363729275,153.29659492989492,2303200.0,,,,,
2024-08-16,155.60403442382812,157.93119290995915,155.29835083798622,157.7043827911867,1637400.0,,,,,
2024-08-19,159.1835174560547,159.56810462333752,155.60404311486727,156.19568442960625,1654100.0,,,,,
2024-08-20,156.62954711914062,159.00601268735102,155.41666825862302,158.5622779868148,2012500.0,,,,,
2024-08-21,155.9195556640625,157.52687697007454,154.03614716187715,157.21132295197296,2178200.0,,,,,
2024-08-22,155.69276428222656,157.19161581060115,154.33196387840988,156.7577365487208,1405800.0,,,,,
2024-08-23,160.81053161621094,161.19510365738822,155.8012246141818,156.2844110439453,1794800.0,,,,,
2024-08-26,159.7948760986328,160.82039658719415,159.18349393668743,160.82039658719415,1193000.0,,,,,
2024-08-27,166.66790771484375,167.11164246780643,158.92714295475864,159.7455944107081,2078300.0,,,,,
2024-08-28,164.61683654785156,165.77055282029593,162.89118984996168,164.33086381190626,1409000.0,,,,,
2024-08-29,164.5182342529297,166.70734171448674,164.1435326025403,166.36222137737948,974400.0,,,,,
2024-08-30,162.3291015625,166.56926468248406,158.8580976076495,165.85928318116376,2604800.0,,,,,
2024-09-03,157.4282684326172,161.46136250183525,156.51121774548602,160.1301433889317,2209300.0,,,,,
2024-09-04,156.56053161621094,158.64116906898997,155.1602944036288,156.78732668079493,1299700.0,,,,,
2024-09-05,155.8209686279297,159.36100591192013,155.41667065271432,156.44219119967207,1167700.0,,,,,
2024-09-06,154.37142944335938,159.1440716574498,153.04021022972535,156.98454562248344,1747000.0,,,,,
2024-09-09,158.02978515625,159.50891086359715,156.1167952137613,156.1167952137613,1905500.0,,,,,
2024-09-10,156.09706115722656,158.28616829327578,151.93578651457045,158.0790840846467,2146700.0,,,,,
2024-09-11,159.8934783935547,160.58374907448749,153.8389246057085,156.17595338836531,1752600.0,,,,,
2024-09-12,163.26589965820312,164.5576670103362,160.22875979197505,162.55591812862022,1806800.0,,,,,
2024-09-13,165.6226348876953,167.2693929607022,163.39407596120992,164.14350924825206,1379600.0,,,,,
2024-09-16,167.3778533935547,170.98690831618887,166.4706581911233,167.63422973996683,2078200.0,,,,,
2024-09-17,166.05650329589844,169.35988999264424,165.52402467268902,168.89642941020065,1507600.0,,,,,
2024-09-18,166.20443725585938,169.11338162733196,165.66208812473334,166.25374445804275,1308000.0,,,,,
2024-09-19,169.17254638671875,170.59250956742807,166.58901146131166,169.6064256970961,1882900.0,,,,,
2024-09-20,172.02899169921875,172.45399144156693,168.9748753818319,169.02428273300058,2649200.0,,,,,
2024-09-23,173.8574981689453,174.09471679336926,170.65512968807005,171.68304689735635,1590000.0,,,,,
2024-09-24,177.54420471191406,177.66280648818338,172.4836460880219,174.944738516876,2050800.0,,,,,
2024-09-25,175.3499755859375,177.0598831578099,174.22321350366192,176.81278607764764,1582700.0,,,,,
2024-09-26,180.6872711181641,182.26869850439869,177.20813991741346,177.9099022789775,2150800.0,,,,,
2024-09-27,175.4784393310547,180.6971430490172,175.3697160227303,180.6180701809988,2389100.0,,,,,
2024-09-30,175.300537109375,177.26743511682747,169.56788235796418,176.14067313767765,2357000.0,,,,,
2024-10-01,171.21849060058594,176.13078136015085,168.8463648571149,175.49821348978472,2045200.0,,,,,
2024-10-02,172.9284210205078,173.08655168412295,168.26322710767306,168.99462478651714,1067800.0,,,,,
2024-10-03,171.14932250976562,173.41272509225993,170.12139022688652,171.48537091387246,1141000.0,,,,,
2024-10-04,177.3563995361328,178.0186178894721,173.95634136012748,174.94472966331003,1434300.0,,,,,
2024-10-07,177.7023162841797,179.708758300578,176.2691563424161,176.47672451018414,1128800.0,,,,,
2024-10-08,181.26052856445312,182.73323255133204,178.42385898786677,178.8982811459559,1322500.0,,,,,
2024-10-09,190.78857421875,190.9763703909679,184.63091991753905,186.10360869241333,2861000.0,,,,,
2024-10-10,191.3420867919922,192.85431967983675,188.89088803834215,188.90076649193287,1588600.0,,,,,
2024-10-11,193.417724609375,193.79331702011172,191.8461907038341,192.14269515272125,2234900.0,,,,,
2024-10-14,194.49505615234372,195.6415902452316,191.47059024789868,193.97121153917436,1579100.0,,,,,
2024-10-15,200.06954956054688,201.9969036491169,196.1950693953782,197.3712538365488,2851200.0,,,,,
2024-10-16,199.39747619628903,200.98878208325883,198.2805925064553,200.1387674775183,1366000.0,,,,,
2024-10-17,198.8736114501953,201.9870284838261,198.5869704047425,200.79107203515923,1344400.0,,,,,
2024-10-18,197.6183624267578,199.26896910562576,195.83926044062176,199.20966821968932,1457700.0,,,,,
2024-10-21,197.5886993408203,198.55731560622388,195.94797122072296,196.778213733926,1138300.0,,,,,
2024-10-22,200.98876953125,201.54226457361045,196.29392504333077,197.2823133565769,1082400.0,,,,,
2024-10-23,198.80442810058597,200.37596192576024,197.3514960489013,199.46664647191835,1480100.0,,,,,
2024-10-24,200.69223022460935,201.84864262724545,198.04334196396027,199.970711049961,1183300.0,,,,,
2024-10-25,198.5771026611328,201.14690326578355,197.11427707646973,200.40561201954813,979800.0,,,,,
2024-10-28,201.15679931640625,205.2882553412426,199.1404786557343,203.6079981784221,2835200.0,,,,,
2024-10-29,207.66038513183597,211.6336951868273,194.95958961121244,195.56250706954825,4125700.0,,,,,
2024-10-30,205.94058227539065,208.9749264474169,204.66556803225697,205.5847618919287,3411500.0,,,,,
2024-10-31,203.9539337158203,210.43775861365043,203.7957879667004,206.57315670358108,2433000.0,,,,,
2024-11-01,199.71372985839844,204.49752542813172,199.65442897572035,204.0132248318554,1692400.0,,,,,
2024-11-04,202.0166931152344,202.45158639984203,197.6974408761806,198.93292630672084,1515700.0,,,,,
2024-11-05,208.32260131835935,208.5103975040036,202.95564513304407,203.6079850153004,1438500.0,,,,,
2024-11-06,224.00831604003903,224.4827381849473,217.63321473960588,217.63321473960588,3377800.0,,,,,
2024-11-07,217.9593963623047,221.715274991405,217.88032348697945,221.3891050362917,1781100.0,,,,,
2024-11-08,222.65423583984372,225.4316045407552,218.5030080096641,219.21463370827016,1786800.0,,,,,
2024-11-11,232.0933380126953,232.2317117655689,223.573420972142,227.3292993693485,1973700.0,,,,,
2024-11-12,234.66314697265625,234.92012249974016,228.98979273521024,231.2828608166672,2221400.0,,,,,
2024-11-13,231.5299530029297,235.3352538874888,229.9089968381052,233.1113802727328,1850000.0,,,,,
2024-11-14,230.30435180664065,233.67475952122183,228.8316628953678,232.27124994834824,1404000.0,,,,,
2024-11-15,228.8020172119141,231.52996354079568,227.80373535829185,229.78051199471275,1737700.0,,,,,
2024-11-18,229.06886291503903,230.590989315738,225.1054313317277,228.30781479629792,1410500.0,,,,,
2024-11-19,231.9450836181641,232.17240870731956,222.68388995082012,224.5321712701448,1387300.0,,,,,
2024-11-20,233.1311492919922,235.9184116064732,231.37181928077285,231.43112016719007,1883400.0,,,,,
2024-11-21,234.8114013671875,236.6102601211778,232.64682870898,233.1113723882121,1403500.0,,,,,
2024-11-22,238.68589782714844,239.38764507983012,234.30732978212745,234.74222305052052,1727700.0,,,,,
2024-11-25,237.59864807128903,241.43359926313116,235.3451240938334,239.5161236672101,2433600.0,,,,,
2024-11-26,241.6609344482422,243.0545655425604,238.19169701499,238.69576960838648,1615700.0,,,,,
2024-11-27,238.8143768310547,242.43188163789856,237.984134276516,241.31499802992556,1103100.0,,,,,
2024-11-29,241.2260589599609,242.15514642460676,238.56729187799647,238.5969423220504,787000.0,,,,,
2024-12-02,243.5487823486328,246.6226707886219,241.40398139132225,243.99355409968263,1832800.0,,,,,
2024-12-03,243.044677734375,245.99008573679208,240.8504544946508,244.6261050522044,1226200.0,,,,,
2024-12-04,246.8401031494141,247.11685067100905,242.41211264067672,243.1534038767223,1507600.0,,,,,
2024-12-05,248.2238311767578,252.73087930490024,247.42323908578624,249.07384569788,2242300.0,,,,,
2024-12-06,255.09315490722656,255.211756687424,248.76747526986543,250.90239780307851,1896500.0,,,,,
2024-12-09,244.27029418945312,255.6960760892253,240.95918721177583,254.95478483287448,2438600.0,,,,,
2024-12-10,242.80747985839844,251.67332435183647,240.8801256384356,247.63080463524744,2301500.0,,,,,
2024-12-11,242.66909790039065,247.09707322981865,242.3528064074844,245.1993695172066,2019400.0,,,,,
2024-12-12,241.31500244140625,245.21914837305624,240.7022065087502,243.69702191363405,1725700.0,,,,,
2024-12-13,242.3231506347656,244.11213099253936,240.2870732091975,241.3644128051949,1931700.0,,,,,
2024-12-16,240.1783447265625,246.81043651932276,238.64633992289043,244.62609185112845,2009000.0,,,,,
2024-12-17,239.2591552734375,240.6231208277812,235.3747815377693,238.16204369269545,1929500.0,,,,,
2024-12-18,226.86476135253903,240.0399789725197,226.37056721112168,239.2591588649879,2321800.0,,,,,
2024-12-19,228.0804901123047,233.0125534059283,225.2536988293332,230.58111143013224,2311500.0,,,,,
2024-12-20,235.6614227294922,238.56728683825847,231.94508803102605,234.08988890139904,6309200.0,,,,,
2024-12-23,235.10791015625,236.0172255440178,229.8595709181686,235.23640545593287,1240500.0,,,,,
2024-12-24,237.5097198486328,237.91496268545268,234.0800111206388,235.76026827333453,514100.0,,,,,
2024-12-26,234.99917602539065,236.56083121127085,233.75381230675015,235.5526860930603,988000.0,,,,,
2024-12-27,230.5411376953125,233.5032610696556,228.84706833040423,233.5032610696556,1102000.0,,,,,
2024-12-30,230.5807647705078,233.51318415529548,225.4391332684659,226.24158163161428,2178000.0,,,,,
2024-12-31,228.53997802734372,232.79990517011555,227.98519963043907,229.77832806206945,1217100.0,,,,,
2025-01-02,226.8855438232422,231.41294368216185,225.4193265005932,229.38204660522337,1438400.0,,,,,
2025-01-03,226.8062744140625,228.35173274631808,221.57548538954677,227.8861119517825,2733100.0,,,,,
2025-01-06,226.28121948242188,230.42225457256,225.1914654499766,228.84707702104296,1541900.0,,,,,
2025-01-07,223.22991943359372,225.8750331392617,218.3953963431331,225.84531394949056,1784000.0,,,,,
2025-01-08,225.1023101806641,226.04345315472025,221.09995452655855,222.4274772114497,2141200.0,,,,,
2025-01-10,224.8348388671875,228.31213558755948,220.21826611292653,222.07084812313272,2505600.0,,,,,
2025-01-13,225.11219787597656,225.8750256601896,220.86218759708493,220.8720889544886,1877600.0,,,,,
2025-01-14,227.5889129638672,228.25266675220087,224.18097133328783,227.50965674960057,1996000.0,,,,,
2025-01-15,230.3132781982422,233.80047597078695,228.906514436475,231.60116519936275,2275200.0,,,,,
2025-01-16,231.1058349609375,232.5720371649041,228.232868935836,231.5813571401688,1213600.0,,,,,
2025-01-17,239.55633544921875,241.21076928404196,232.26492982943,233.42402364963863,2933700.0,,,,,
2025-01-21,241.0126190185547,247.77896494696523,239.98231851333324,242.7165897559635,2048000.0,,,,,
2025-01-22,233.95899963378903,240.73524741451533,233.5230980017112,240.36870064053056,2105000.0,,,,,
2025-01-23,235.9304351806641,236.54466705792484,230.82843924400467,233.552809235082,1776500.0,,,,,
2025-01-24,229.9368438720703,234.9001454421896,229.78823279577367,234.6722932650948,2723000.0,,,,,
2025-01-27,234.61285400390625,235.27660781579783,224.4484671329704,224.4484671329704,3065800.0,,,,,
2025-01-28,262.7778625488281,267.443956751236,243.70727308958237,244.450283068514,8091000.0,,,,,
2025-01-29,266.5820617675781,268.78137244651714,262.84720927293614,263.7190124585556,2697000.0,,,,,
2025-01-30,272.2289733886719,272.48652963743405,264.8781142775333,267.12697729055435,2191500.0,,,,,
2025-01-31,264.11529541015625,274.49760251453733,263.53079783511726,272.8431838365626,2175800.0,,,,,
2025-02-03,258.42877197265625,263.8577092919804,254.36700813270303,255.2586140918841,2877800.0,,,,,
2025-02-04,261.1333312988281,263.5109571950797,257.3192073438238,260.548833740848,1504900.0,,,,,
2025-02-05,264.3827819824219,265.01683173083626,259.4492146476299,261.0441950275341,1467100.0,,,,,
2025-02-06,267.6817626953125,269.42533903187973,265.1555104176128,265.36354476367785,2776900.0,,,,,
2025-02-07,261.9654846191406,269.9107569458501,261.17295277449693,268.0482738544703,1453500.0,,,,,
2025-02-10,258.716064453125,264.6601441889034,258.3792368960759,263.411908002934,1595800.0,,,,,
2025-02-11,254.27784729003903,257.5569956505914,252.33610785105896,257.1408967506423,1781100.0,,,,,
2025-02-12,253.9112701416016,255.38740388988472,250.81045204243023,252.6927530992912,1550600.0,,,,,
2025-02-13,257.6659545898437,261.5395169729904,251.40486492292857,258.5674770073882,2051900.0,,,,,
2025-02-14,260.6380310058594,261.60890841433604,255.0010586641137,258.50807477926605,1308300.0,,,,,
2025-02-18,259.3600158691406,263.1543372576752,255.7935920011776,262.5302040108353,1894600.0,,,,,
2025-02-19,261.5494079589844,261.8565163068493,255.58549565998572,257.3786238458362,1649000.0,,,,,
2025-02-20,241.6169586181641,258.8250814961517,229.97646794257992,258.8250814961517,8817300.0,,,,,
2025-02-21,232.07669067382807,243.70727928150683,228.6687641818001,243.1723187343779,4120900.0,,,,,
2025-02-24,235.44500732421875,239.48698345058975,230.82843499631403,235.6629581288204,2622400.0,,,,,
2025-02-25,235.35585021972656,236.97064830864448,228.40127252408183,235.2864953651357,2183500.0,,,,,
2025-02-26,241.83489990234372,245.44097456474697,236.18802682063784,237.13907117304225,2359100.0,,,,,
2025-02-27,235.9403533935547,246.33257696147507,234.7911609608732,244.3512169533664,2007600.0,,,,,
2025-02-28,243.8063507080078,244.2422372041141,235.2864967780457,236.2771767644796,4458000.0,,,,,
2025-03-03,238.8727569580078,249.09658182232425,235.49454964384427,244.37103398581883,2414200.0,,,,,
2025-03-04,224.90419006347656,234.1076011126864,218.29635591811575,234.1076011126864,4717400.0,,,,,
2025-03-05,229.15419006347656,229.8278603290418,222.94262218523835,225.934480039842,2812800.0,,,,,
2025-03-06,213.5311584472656,224.8645399543819,211.5795327737233,221.9915740292867,3351000.0,,,,,
2025-03-07,212.7458038330078,212.85515975950952,203.9277933601064,211.9107304866465,4741300.0,,,,,
2025-03-10,206.01547241210935,207.17861351362,200.25941283242437,206.3833142495643,5053500.0,,,,,
2025-03-11,205.9558258056641,209.76338093876208,195.8653185249325,203.79854546183049,4894000.0,,,,,
2025-03-12,206.14471435546875,215.72821606610083,205.1108162156616,211.8610150115981,3239800.0,,,,,
2025-03-13,206.6815490722656,215.82764253189188,204.79269051872103,213.6504750939397,4963000.0,,,,,
2025-03-14,210.7774200439453,213.1732842442634,206.12484020074203,210.2207044593177,2382500.0,,,,,
2025-03-17,218.1240997314453,220.82815974526295,212.88498155850337,214.23701156541225,2660000.0,,,,,
2025-03-18,202.18804931640625,216.712424638457,201.87986857021625,215.8972231568537,3367800.0,,,,,
2025-03-19,213.85923767089844,215.3405106633041,203.00323852258092,206.27396525797556,2614800.0,,,,,
2025-03-20,213.46157836914065,217.59720123932925,210.7575184285835,210.86687435152373,2271100.0,,,,,
2025-03-21,214.22708129882807,215.2609794870468,205.19034361406824,211.52302121350337,3608500.0,,,,,
2025-03-24,224.0789794921875,225.36142761157407,216.87146997439908,217.65684847186924,2513900.0,,,,,
2025-03-25,223.7012176513672,226.22632466472504,221.86205397631096,224.41699912289687,1677700.0,,,,,
2025-03-26,218.5714569091797,225.8286764945281,217.23931394996637,223.54215317731408,1735600.0,,,,,
2025-03-27,215.96681213378903,218.08431838193204,212.1990159511824,216.9609513653892,1684800.0,,,,,
2025-03-28,206.36343383789065,214.6446158716562,204.66344899230475,213.53116956140568,2548600.0,,,,,
2025-03-31,204.2359771728516,205.6277661043478,193.1712020746905,198.83779296629908,3889000.0,,,,,
2025-04-01,206.90025329589844,207.2382721654307,198.23135792960684,203.32136114179556,2078000.0,,,,,
2025-04-02,210.80723571777344,211.89084388389608,202.8938804360209,202.91376746888747,2137500.0,,,,,
2025-04-03,187.54437255859372,194.84136653691027,186.4707154654565,194.84136653691027,5152500.0,,,,,
2025-04-04,176.88719177246094,183.50816290424464,170.9919532245588,178.44799769655992,5322100.0,,,,,
2025-04-07,178.49769592285156,188.51862085273157,163.04876430077647,165.72300116881735,4617300.0,,,,,
2025-04-08,179.1339569091797,191.7098125662719,174.96851095425058,189.20459253591255,3897900.0,,,,,
2025-04-09,208.28211975097656,210.0119275978415,176.2907242862417,179.1438992294698,5736600.0,,,,,
2025-04-10,191.3817443847656,203.79854926173093,186.8484717648708,199.64305441661443,3660200.0,,,,,
2025-04-11,190.8846740722656,192.8829036955665,184.05494220236704,188.88645961832603,2889400.0,,,,,
2025-04-14,190.69580078125,196.58110340008704,187.7829648515031,195.6863689614357,1830200.0,,,,,
2025-04-15,192.23670959472656,194.6723629899763,190.89463065525115,192.87295813335888,2119400.0,,,,,
2025-04-16,190.57650756835935,193.1910988747404,186.48065836057728,190.87475240286133,1744800.0,,,,,
2025-04-17,191.56069946289065,193.8670946944606,188.6975734946616,190.6659650131383,1303300.0,,,,,
2025-04-21,188.3993225097656,191.8688739293545,184.4128296056749,188.40927361058823,1684900.0,,,,,
2025-04-22,198.49978637695312,199.1062119389053,191.2127437017891,191.6601033397692,1945300.0,,,,,
2025-04-23,206.2838897705078,216.78199758908028,205.51839831767336,208.13298934100823,2849200.0,,,,,
2025-04-24,210.07156372070312,211.1551718689027,204.0271952249805,204.4646189246401,1516900.0,,,,,
2025-04-25,210.7277069091797,212.36803067300448,207.96400089135696,210.93646766562776,1492900.0,,,,,
2025-04-28,215.04226684570312,217.12001431587024,211.6820711998562,213.7399468062143,2673500.0,,,,,
2025-04-29,215.3106842041016,223.87022389723825,207.5563948899012,220.41062349651304,4247300.0,,,,,
2025-04-30,213.6504669189453,214.4060072775813,202.65528939230435,208.55052778240992,2719200.0,,,,,
2025-05-01,219.47613525390625,222.9456716668747,216.14576256537197,217.7562633606327,2207200.0,,,,,
2025-05-02,228.6023101806641,228.87073201698664,222.48836005676057,223.96961778341935,2208900.0,,,,,
2025-05-05,227.40936279296875,230.14324584293888,224.7848356717719,225.3017923504603,1735100.0,,,,,
2025-05-06,224.2678680419922,225.9082068934929,221.693051044942,223.23396990446287,1448100.0,,,,,
2025-05-07,226.67369079589844,228.97016526507483,224.62576631501352,226.0672652309349,2151300.0,,,,,
2025-05-08,231.4753875732422,233.9806228198861,227.8567211811395,229.32804307611883,1610700.0,,,,,
2025-05-09,231.89291381835935,233.1256519377636,229.09938497916667,231.93268788282845,1140300.0,,,,,
2025-05-12,240.7606506347656,246.3974338672961,238.1063004993707,244.3395582158386,2562200.0,,,,,
2025-05-13,246.32781982421875,247.35178202849576,240.15422363488727,242.02319509206424,1859600.0,,,,,
2025-05-14,249.89678955078125,251.2885936644004,246.32783312493697,246.347720158244,1509000.0,,,,,
2025-05-15,248.6441650390625,250.13537389376012,246.42723878916635,248.5348091162769,1434000.0,,,,,
2025-05-16,253.9230499267578,254.30082770266628,248.0079243180213,250.1950276730128,2437100.0,,,,,
2025-05-19,252.54119873046875,253.71429096264544,247.5605664253501,249.45936091125205,1367200.0,,,,,
2025-05-20,247.739501953125,249.78742641315884,244.8565041506356,246.8944926789836,1370400.0,,,,,
2025-05-21,236.3566131591797,245.701516297308,235.08411609788632,245.20444665869772,2012900.0,,,,,
2025-05-22,237.00279235839844,238.43435531290243,234.4677493932722,236.1378960606194,1141400.0,,,,,
2025-05-23,238.71270751953125,239.94544562810825,231.23679141727305,231.6344410423052,1200700.0,,,,,
2025-05-27,254.04234313964844,255.2154353698183,244.3892592939744,244.3892592939744,2728400.0,,,,,
2025-05-28,249.3301239013672,253.3762627115878,249.28041390559957,253.28679382082265,1983700.0,,,,,
2025-05-29,252.9488067626953,253.15756752154888,249.5886110632931,249.8272099570591,1426500.0,,,,,
2025-05-30,255.46397399902344,257.3031377491946,251.36812498749103,252.51137910071415,3481600.0,,,,,
2025-06-02,260.3948974609375,260.77267524607686,252.11373050797613,253.26692055793103,1959500.0,,,,,
2025-06-03,265.19659423828125,266.05153942489136,260.35514097783977,260.5141765586847,2024700.0,,,,,
2025-06-04,264.8277282714844,267.96808997030087,262.4151148732297,266.8515196262114,1136200.0,,,,,
2025-06-05,270.5700988769531,272.10539833768115,264.69812531575195,265.7349232671756,2207300.0,,,,,
2025-06-06,275.4949951171875,275.8339518034737,271.8760901786385,274.15909626267336,1949400.0,,,,,
2025-06-09,273.15216064453125,279.0341434687142,272.434361103995,276.9604868297168,2113300.0,,,,,
2025-06-10,268.87530517578125,272.7533942487282,265.7448922775906,272.16520204174697,2025100.0,,,,,
2025-06-11,267.140625,270.4205733765214,264.67817653421844,269.1644164612022,1981300.0,,,,,
2025-06-12,264.9174499511719,268.15751195675995,263.2924293697184,264.4987208591599,1524600.0,,,,,
2025-06-13,257.29083251953125,261.0493241278629,254.8184353069012,255.11750580060263,2791300.0,,,,,
2025-06-16,263.9005432128906,265.79472717862313,260.3913178613834,262.1160387022805,1969100.0,,,,,
2025-06-17,261.5677185058594,265.9841651223416,260.2118917260071,261.71725375006935,1366800.0,,,,,
2025-06-18,266.961181640625,268.94508688688614,261.1988569299052,262.1658920828375,1767900.0,,,,,
2025-06-20,271.5570983886719,272.8232040202727,267.9481420958418,268.695848740134,3508100.0,,,,,
2025-06-23,272.8431091308594,273.2717869359726,259.5339258888303,267.2602272347572,3017800.0,,,,,
2025-06-24,279.61236572265625,284.87621905194754,277.8677169620581,279.40301639017724,2397000.0,,,,,
2025-06-25,283.47052001953125,283.56024115982206,278.71511703856544,280.58937310044155,2785800.0,,,,,
2025-06-26,294.9852294921875,295.23446503148296,284.577150937268,284.6369650327581,3838600.0,,,,,
2025-06-27,308.5635681152344,309.9293739642275,294.64623408745365,295.1945705130173,12060600.0,,,,,
2025-06-30,312.1824951171875,313.20934436623526,305.8120198554289,308.05513980546874,3292800.0,,,,,
2025-07-01,314.136474609375,317.0276007324606,308.184728812616,309.0520636071157,2820700.0,,,,,
2025-07-02,325.10284423828125,325.8405717004129,314.04675934236167,315.64184245786146,2940700.0,,,,,
2025-07-03,333.45721435546875,333.45721435546875,326.1595906672915,326.9970184049785,1440500.0,,,,,
2025-07-07,327.84442138671875,335.6006298429992,326.5184713330125,333.9756093237812,3426100.0,,,,,
2025-07-08,329.1903076171875,334.71334518106954,324.60436767691937,332.5300394550937,2329100.0,,,,,
2025-07-09,332.5500183105469,334.0553803501815,327.93417103786123,332.84908880206063,1936000.0,,,,,
2025-07-10,340.316162109375,341.51250487450807,333.1282176339657,335.4810169589246,2004100.0,,,,,
2025-07-11,337.47491455078125,339.1198630993069,334.3345222749232,337.49484244208804,2285800.0,,,,,
2025-07-14,340.984130859375,343.5662074414191,336.2586346861776,337.1359486679592,1669100.0,,,,,
