Date,Close,High,Low,Open,Volume,"('Close', 'JBI')","('High', 'JBI')","('Low', 'JBI')","('Open', 'JBI')","('Volume', 'JBI')"
2024-07-18,13.350000381469728,13.6899995803833,13.335000038146973,13.460000038146973,1277100.0,,,,,
2024-07-19,13.390000343322754,13.404999732971191,13.204999923706056,13.350000381469728,1258800.0,,,,,
2024-07-22,13.5600004196167,13.640000343322754,13.350000381469728,13.43000030517578,1164800.0,,,,,
2024-07-23,13.800000190734863,13.850000381469728,13.43000030517578,13.4399995803833,1151000.0,,,,,
2024-07-24,13.779999732971191,14.029999732971191,13.640000343322754,13.640000343322754,2668800.0,,,,,
2024-07-25,13.90999984741211,14.09000015258789,13.729999542236328,13.8100004196167,1908600.0,,,,,
2024-07-26,14.5600004196167,14.609999656677246,14.06999969482422,14.199999809265137,1946500.0,,,,,
2024-07-29,15.029999732971191,15.140000343322754,14.5600004196167,14.59000015258789,3870600.0,,,,,
2024-07-30,15.050000190734863,15.239999771118164,14.84000015258789,15.15999984741211,1917300.0,,,,,
2024-07-31,14.420000076293944,15.199999809265137,14.390000343322754,15.09000015258789,2738500.0,,,,,
2024-08-01,13.789999961853027,14.520000457763672,13.65999984741211,14.369999885559082,1442600.0,,,,,
2024-08-02,13.670000076293944,13.699999809265137,13.079999923706056,13.239999771118164,3438600.0,,,,,
2024-08-05,13.4399995803833,13.574999809265137,12.899999618530272,13.0,3314800.0,,,,,
2024-08-06,13.279999732971191,13.510000228881836,13.15999984741211,13.289999961853027,3002700.0,,,,,
2024-08-07,11.25,11.300000190734863,9.890000343322754,10.75,15466500.0,,,,,
2024-08-08,10.510000228881836,11.390000343322754,10.425000190734863,11.260000228881836,6722800.0,,,,,
2024-08-09,10.5,10.635000228881836,10.265000343322754,10.510000228881836,3587400.0,,,,,
2024-08-12,10.239999771118164,10.43000030517578,10.149999618530272,10.149999618530272,5248100.0,,,,,
2024-08-13,10.609999656677246,10.885000228881836,10.260000228881836,10.31999969482422,3431500.0,,,,,
2024-08-14,10.5,10.729999542236328,10.489999771118164,10.699999809265137,2898000.0,,,,,
2024-08-15,10.729999542236328,10.800000190734863,10.520000457763672,10.760000228881836,2282900.0,,,,,
2024-08-16,10.609999656677246,10.75,10.539999961853027,10.699999809265137,1812700.0,,,,,
2024-08-19,10.729999542236328,10.800000190734863,10.539999961853027,10.68000030517578,1514200.0,,,,,
2024-08-20,10.81999969482422,11.039999961853027,10.65999984741211,10.75,2616800.0,,,,,
2024-08-21,11.050000190734863,11.140000343322754,10.760000228881836,10.90999984741211,2245900.0,,,,,
2024-08-22,10.920000076293944,11.118000030517578,10.845000267028809,11.050000190734863,1399100.0,,,,,
2024-08-23,11.260000228881836,11.279999732971191,10.920000076293944,11.010000228881836,1214800.0,,,,,
2024-08-26,11.359999656677246,11.489999771118164,11.270000457763672,11.399999618530272,1532100.0,,,,,
2024-08-27,11.0,11.329999923706056,10.970000267028809,11.289999961853027,1772300.0,,,,,
2024-08-28,10.84000015258789,11.100000381469728,10.81999969482422,10.989999771118164,1337400.0,,,,,
2024-08-29,10.890000343322754,11.050000190734863,10.779999732971191,10.960000038146973,1683900.0,,,,,
2024-08-30,10.989999771118164,11.020000457763672,10.704999923706056,11.010000228881836,1432700.0,,,,,
2024-09-03,10.59000015258789,11.0,10.545000076293944,10.899999618530272,2022700.0,,,,,
2024-09-04,10.479999542236328,10.65999984741211,10.470000267028809,10.539999961853027,1682200.0,,,,,
2024-09-05,10.40999984741211,10.604999542236328,10.390000343322754,10.539999961853027,1735000.0,,,,,
2024-09-06,10.40999984741211,10.6899995803833,10.329999923706056,10.40999984741211,2562600.0,,,,,
2024-09-09,10.270000457763672,10.645000457763672,10.21500015258789,10.380000114440918,2652000.0,,,,,
2024-09-10,9.739999771118164,10.25,9.21500015258789,10.25,4385200.0,,,,,
2024-09-11,9.729999542236328,9.829999923706056,9.46500015258789,9.75,2225600.0,,,,,
2024-09-12,9.720000267028809,9.869999885559082,9.616999626159668,9.789999961853027,1278800.0,,,,,
2024-09-13,9.859999656677246,10.005000114440918,9.75,9.850000381469728,1466100.0,,,,,
2024-09-16,9.890000343322754,9.970000267028809,9.729999542236328,9.890000343322754,2945000.0,,,,,
2024-09-17,10.260000228881836,10.404999732971191,9.954999923706056,9.970000267028809,2157300.0,,,,,
2024-09-18,10.010000228881836,10.460000038146973,10.010000228881836,10.300000190734863,1787200.0,,,,,
2024-09-19,10.119999885559082,10.300000190734863,10.0600004196167,10.239999771118164,1702700.0,,,,,
2024-09-20,10.100000381469728,10.385000228881836,10.020000457763672,10.1899995803833,5522100.0,,,,,
2024-09-23,10.0600004196167,10.279999732971191,9.989999771118164,10.149999618530272,880400.0,,,,,
2024-09-24,10.050000190734863,10.185999870300291,9.989999771118164,10.09000015258789,1556700.0,,,,,
2024-09-25,9.9399995803833,10.05500030517578,9.885000228881836,10.039999961853027,1607000.0,,,,,
2024-09-26,10.170000076293944,10.25,10.0,10.09000015258789,1419500.0,,,,,
2024-09-27,10.270000457763672,10.524999618530272,10.229999542236328,10.31999969482422,1925100.0,,,,,
2024-09-30,10.109999656677246,10.359999656677246,10.050000190734863,10.289999961853027,2086700.0,,,,,
2024-10-01,9.670000076293944,10.109999656677246,9.600000381469728,10.09000015258789,2615400.0,,,,,
2024-10-02,9.529999732971191,9.725000381469728,9.494999885559082,9.59000015258789,2030100.0,,,,,
2024-10-03,9.609999656677246,9.635000228881836,9.345000267028809,9.4399995803833,1904000.0,,,,,
2024-10-04,9.789999961853027,9.8149995803833,9.43000030517578,9.699999809265137,1675200.0,,,,,
2024-10-07,9.8100004196167,9.824999809265137,9.574999809265137,9.720000267028809,2316200.0,,,,,
2024-10-08,9.960000038146973,10.020000457763672,9.6899995803833,9.81999969482422,1815700.0,,,,,
2024-10-09,9.859999656677246,10.079999923706056,9.789999961853027,9.989999771118164,1467500.0,,,,,
2024-10-10,10.039999961853027,10.050000190734863,9.649999618530272,9.729999542236328,1531300.0,,,,,
2024-10-11,10.149999618530272,10.350000381469728,10.0,10.0,1262800.0,,,,,
2024-10-14,10.220000267028809,10.324999809265137,10.100000381469728,10.15999984741211,980000.0,,,,,
2024-10-15,10.399999618530272,10.414999961853027,10.140000343322754,10.199999809265137,1312800.0,,,,,
2024-10-16,10.40999984741211,10.734999656677246,10.385000228881836,10.449999809265137,1828400.0,,,,,
2024-10-17,10.239999771118164,10.43000030517578,10.140000343322754,10.40999984741211,1441200.0,,,,,
2024-10-18,10.34000015258789,10.425000190734863,10.25,10.34000015258789,1140200.0,,,,,
2024-10-21,10.1899995803833,10.390000343322754,10.1899995803833,10.289999961853027,1110300.0,,,,,
2024-10-22,9.890000343322754,10.1899995803833,9.890000343322754,10.149999618530272,1240900.0,,,,,
2024-10-23,9.850000381469728,9.9350004196167,9.710000038146973,9.850000381469728,1812100.0,,,,,
2024-10-24,9.890000343322754,10.010000228881836,9.770000457763672,9.829999923706056,1192500.0,,,,,
2024-10-25,10.010000228881836,10.100000381469728,9.899999618530272,9.9399995803833,1484000.0,,,,,
2024-10-28,10.3100004196167,10.3149995803833,10.079999923706056,10.079999923706056,2325600.0,,,,,
2024-10-29,7.239999771118164,7.870999813079834,6.675000190734863,6.75,21268900.0,,,,,
2024-10-30,7.28000020980835,7.514999866485596,7.150000095367432,7.309999942779541,7589400.0,,,,,
2024-10-31,7.360000133514404,7.400000095367432,7.059999942779541,7.25,4280100.0,,,,,
2024-11-01,7.349999904632568,7.559999942779541,7.300000190734863,7.340000152587891,2658700.0,,,,,
2024-11-04,7.039999961853027,7.304999828338623,7.010000228881836,7.150000095367432,3338300.0,,,,,
2024-11-05,7.019999980926514,7.099999904632568,6.940000057220459,7.03000020980835,2000700.0,,,,,
2024-11-06,7.800000190734863,7.829999923706055,7.28000020980835,7.289999961853027,3949900.0,,,,,
2024-11-07,7.630000114440918,7.835000038146973,7.610000133514404,7.789999961853027,3324100.0,,,,,
2024-11-08,7.320000171661377,7.760000228881836,7.320000171661377,7.619999885559082,1540700.0,,,,,
2024-11-11,7.449999809265137,7.519999980926514,7.324999809265137,7.380000114440918,1554700.0,,,,,
2024-11-12,7.5,7.570000171661377,7.322999954223633,7.400000095367432,2185500.0,,,,,
2024-11-13,7.340000152587891,7.644999980926514,7.340000152587891,7.590000152587891,2157600.0,,,,,
2024-11-14,7.269999980926514,7.489999771118164,7.235000133514404,7.380000114440918,1182000.0,,,,,
2024-11-15,7.170000076293945,7.329999923706055,7.019999980926514,7.289999961853027,1335200.0,,,,,
2024-11-18,7.159999847412109,7.335000038146973,7.110000133514404,7.170000076293945,954300.0,,,,,
2024-11-19,7.090000152587891,7.150000095367432,7.005000114440918,7.099999904632568,1258500.0,,,,,
2024-11-20,7.110000133514404,7.170000076293945,6.980000019073486,7.079999923706055,1375300.0,,,,,
2024-11-21,7.190000057220459,7.340000152587891,7.11299991607666,7.170000076293945,898200.0,,,,,
2024-11-22,7.409999847412109,7.489999771118164,7.190000057220459,7.230000019073486,1921100.0,,,,,
2024-11-25,7.550000190734863,7.764999866485596,7.460000038146973,7.480000019073486,1349500.0,,,,,
2024-11-26,7.360000133514404,7.46999979019165,7.255000114440918,7.449999809265137,2111600.0,,,,,
2024-11-27,7.389999866485596,7.525000095367432,7.320000171661377,7.449999809265137,1712500.0,,,,,
2024-11-29,7.480000019073486,7.574999809265137,7.420000076293945,7.480000019073486,607800.0,,,,,
2024-12-02,7.550000190734863,7.599999904632568,7.320000171661377,7.510000228881836,1263800.0,,,,,
2024-12-03,7.739999771118164,7.75,7.480000019073486,7.590000152587891,1127600.0,,,,,
2024-12-04,7.650000095367432,7.84499979019165,7.579999923706055,7.739999771118164,1641400.0,,,,,
2024-12-05,7.400000095367432,7.730000019073486,7.389999866485596,7.659999847412109,1176900.0,,,,,
2024-12-06,7.349999904632568,7.53000020980835,7.324999809265137,7.480000019073486,849700.0,,,,,
2024-12-09,7.489999771118164,7.690000057220459,7.409999847412109,7.409999847412109,1226200.0,,,,,
2024-12-10,7.599999904632568,7.699999809265137,7.389999866485596,7.449999809265137,1316700.0,,,,,
2024-12-11,7.829999923706055,7.864999771118164,7.599999904632568,7.639999866485596,1665100.0,,,,,
2024-12-12,7.739999771118164,8.039999961853027,7.699999809265137,7.840000152587891,2151900.0,,,,,
2024-12-13,7.920000076293945,7.929999828338623,7.71999979019165,7.75,1921600.0,,,,,
2024-12-16,7.920000076293945,8.095000267028809,7.855000019073486,7.909999847412109,2033700.0,,,,,
2024-12-17,7.679999828338623,8.010000228881836,7.630000114440918,7.889999866485596,1863000.0,,,,,
2024-12-18,7.480000019073486,7.920000076293945,7.414999961853027,7.78000020980835,2076100.0,,,,,
2024-12-19,7.480000019073486,7.579999923706055,7.295000076293945,7.510000228881836,1745100.0,,,,,
2024-12-20,7.630000114440918,7.72599983215332,7.389999866485596,7.389999866485596,2317000.0,,,,,
2024-12-23,7.579999923706055,7.619999885559082,7.420000076293945,7.579999923706055,1284100.0,,,,,
2024-12-24,7.570000171661377,7.610000133514404,7.474999904632568,7.599999904632568,695700.0,,,,,
2024-12-26,7.619999885559082,7.670000076293945,7.480000019073486,7.519999980926514,1067000.0,,,,,
2024-12-27,7.360000133514404,7.630000114440918,7.349999904632568,7.539999961853027,1168000.0,,,,,
2024-12-30,7.369999885559082,7.465000152587891,7.269999980926514,7.360000133514404,1183900.0,,,,,
2024-12-31,7.349999904632568,7.599999904632568,7.340000152587891,7.400000095367432,1764500.0,,,,,
2025-01-02,7.389999866485596,7.5,7.289999961853027,7.480000019073486,1957500.0,,,,,
2025-01-03,7.570000171661377,7.630000114440918,7.349999904632568,7.429999828338623,2135500.0,,,,,
2025-01-06,7.550000190734863,7.880000114440918,7.550000190734863,7.659999847412109,1385700.0,,,,,
2025-01-07,7.369999885559082,7.679999828338623,7.300000190734863,7.650000095367432,1754400.0,,,,,
2025-01-08,7.0,7.329999923706055,6.989999771118164,7.289999961853027,2485000.0,,,,,
2025-01-10,6.949999809265137,7.059999942779541,6.760000228881836,6.940000057220459,1684900.0,,,,,
2025-01-13,7.010000228881836,7.105000019073486,6.90500020980835,6.929999828338623,1354000.0,,,,,
2025-01-14,7.25,7.414999961853027,7.079999923706055,7.079999923706055,1512700.0,,,,,
2025-01-15,7.639999866485596,7.800000190734863,7.460000038146973,7.53000020980835,2776700.0,,,,,
2025-01-16,7.21999979019165,7.760000228881836,7.190000057220459,7.610000133514404,4634600.0,,,,,
2025-01-17,7.599999904632568,7.599999904632568,7.264999866485596,7.400000095367432,2373500.0,,,,,
2025-01-21,7.889999866485596,7.90500020980835,7.65500020980835,7.699999809265137,1529300.0,,,,,
2025-01-22,7.78000020980835,7.909999847412109,7.764999866485596,7.820000171661377,1125100.0,,,,,
2025-01-23,7.820000171661377,7.920000076293945,7.75,7.769999980926514,1037700.0,,,,,
2025-01-24,7.869999885559082,7.929999828338623,7.730000019073486,7.789999961853027,901000.0,,,,,
2025-01-27,8.40999984741211,8.444999694824219,7.78000020980835,7.889999866485596,2217800.0,,,,,
2025-01-28,8.180000305175781,8.449999809265137,8.154999732971191,8.449999809265137,1431400.0,,,,,
2025-01-29,8.279999732971191,8.319999694824219,8.149999618530273,8.170000076293945,1085200.0,,,,,
2025-01-30,8.40999984741211,8.510000228881836,8.289999961853027,8.359999656677246,962300.0,,,,,
2025-01-31,8.289999961853027,8.479999542236328,8.234999656677246,8.399999618530273,856200.0,,,,,
2025-02-03,7.96999979019165,8.119999885559082,7.945000171661377,8.100000381469727,1018400.0,,,,,
2025-02-04,7.940000057220459,8.149999618530273,7.929999828338623,7.96999979019165,974900.0,,,,,
2025-02-05,8.15999984741211,8.170000076293945,7.900000095367432,8.039999961853027,937100.0,,,,,
2025-02-06,8.25,8.260000228881836,8.095000267028809,8.260000228881836,705300.0,,,,,
2025-02-07,8.130000114440918,8.220000267028809,8.109999656677246,8.210000038146973,878300.0,,,,,
2025-02-10,8.229999542236328,8.319999694824219,8.130000114440918,8.199999809265137,929100.0,,,,,
2025-02-11,8.3100004196167,8.350000381469727,8.109999656677246,8.149999618530273,607000.0,,,,,
2025-02-12,8.170000076293945,8.239999771118164,8.13700008392334,8.149999618530273,651800.0,,,,,
2025-02-13,8.289999961853027,8.34000015258789,8.180000305175781,8.229999542236328,923400.0,,,,,
2025-02-14,8.369999885559082,8.494999885559082,8.305000305175781,8.34000015258789,825900.0,,,,,
2025-02-18,8.09000015258789,8.505999565124512,8.085000038146973,8.369999885559082,1080700.0,,,,,
2025-02-19,8.170000076293945,8.1899995803833,7.914999961853027,7.96999979019165,933700.0,,,,,
2025-02-20,8.0,8.204999923706055,7.952000141143799,8.1899995803833,795900.0,,,,,
2025-02-21,7.789999961853027,8.149999618530273,7.730000019073486,8.149999618530273,897800.0,,,,,
2025-02-24,8.0,8.039999961853027,7.755000114440918,7.860000133514404,1184000.0,,,,,
2025-02-25,8.0600004196167,8.239999771118164,8.015000343322754,8.069999694824219,1460400.0,,,,,
2025-02-26,9.109999656677246,10.130000114440918,8.859999656677246,9.395000457763672,4368500.0,,,,,
2025-02-27,8.550000190734863,9.1899995803833,8.479999542236328,9.1899995803833,1936900.0,,,,,
2025-02-28,8.09000015258789,8.770000457763672,8.050000190734863,8.539999961853027,3118400.0,,,,,
2025-03-03,7.849999904632568,8.234999656677246,7.795000076293945,8.119999885559082,1503700.0,,,,,
2025-03-04,7.920000076293945,8.095000267028809,7.525000095367432,7.769999980926514,1684800.0,,,,,
2025-03-05,8.109999656677246,8.199999809265137,7.920000076293945,7.940000057220459,1509600.0,,,,,
2025-03-06,8.09000015258789,8.126999855041504,7.940000057220459,8.069999694824219,1073700.0,,,,,
2025-03-07,8.260000228881836,8.295000076293945,8.069999694824219,8.079999923706055,1340100.0,,,,,
2025-03-10,8.260000228881836,8.5600004196167,8.180000305175781,8.3100004196167,1839800.0,,,,,
2025-03-11,8.170000076293945,8.350000381469727,8.055000305175781,8.350000381469727,1374700.0,,,,,
2025-03-12,8.069999694824219,8.244999885559082,7.934999942779541,8.210000038146973,1307200.0,,,,,
2025-03-13,8.0600004196167,8.270000457763672,7.940000057220459,8.079999923706055,1302800.0,,,,,
2025-03-14,8.15999984741211,8.25,8.03499984741211,8.100000381469727,1378100.0,,,,,
2025-03-17,8.229999542236328,8.295000076293945,8.100000381469727,8.100000381469727,1467400.0,,,,,
2025-03-18,8.109999656677246,8.1899995803833,8.010000228881836,8.140000343322754,1471800.0,,,,,
2025-03-19,8.369999885559082,8.40999984741211,8.010000228881836,8.09000015258789,2214900.0,,,,,
2025-03-20,8.069999694824219,8.350000381469727,8.045000076293945,8.239999771118164,1205600.0,,,,,
2025-03-21,7.940000057220459,8.085000038146973,7.889999866485596,8.020000457763672,3635100.0,,,,,
2025-03-24,7.980000019073486,8.125,7.949999809265137,7.989999771118164,1282000.0,,,,,
2025-03-25,7.860000133514404,8.050000190734863,7.789999961853027,7.989999771118164,1256100.0,,,,,
2025-03-26,7.75,7.914999961853027,7.715000152587891,7.829999923706055,1019100.0,,,,,
2025-03-27,7.5,7.710000038146973,7.389999866485596,7.699999809265137,1327800.0,,,,,
2025-03-28,7.179999828338623,7.519999980926514,7.175000190734863,7.510000228881836,829800.0,,,,,
2025-03-31,7.199999809265137,7.28000020980835,7.025000095367432,7.070000171661377,1199600.0,,,,,
2025-04-01,7.159999847412109,7.264999866485596,7.079999923706055,7.179999828338623,934900.0,,,,,
2025-04-02,7.130000114440918,7.210000038146973,7.039999961853027,7.059999942779541,810600.0,,,,,
2025-04-03,6.590000152587891,6.960000038146973,6.400000095367432,6.860000133514404,2313100.0,,,,,
2025-04-04,6.900000095367432,6.940000057220459,6.199999809265137,6.320000171661377,2323600.0,,,,,
2025-04-07,6.880000114440918,7.110000133514404,6.53000020980835,6.639999866485596,4420600.0,,,,,
2025-04-08,6.519999980926514,7.079999923706055,6.394999980926514,7.079999923706055,2928700.0,,,,,
2025-04-09,6.769999980926514,6.949999809265137,6.235000133514404,6.409999847412109,2725700.0,,,,,
2025-04-10,6.329999923706055,6.630000114440918,6.244999885559082,6.630000114440918,1858200.0,,,,,
2025-04-11,6.289999961853027,6.329999923706055,6.050000190734863,6.269999980926514,1621000.0,,,,,
2025-04-14,6.329999923706055,6.400000095367432,6.210000038146973,6.380000114440918,1118700.0,,,,,
2025-04-15,6.269999980926514,6.440000057220459,6.230000019073486,6.300000190734863,1172300.0,,,,,
2025-04-16,6.059999942779541,6.28000020980835,5.985000133514404,6.239999771118164,863900.0,,,,,
2025-04-17,6.409999847412109,6.420000076293945,6.050000190734863,6.050000190734863,2325000.0,,,,,
2025-04-21,6.309999942779541,6.364999771118164,6.150000095367432,6.300000190734863,1098800.0,,,,,
2025-04-22,6.380000114440918,6.460000038146973,6.324999809265137,6.369999885559082,1022000.0,,,,,
2025-04-23,6.619999885559082,6.704999923706055,6.5,6.559999942779541,1646500.0,,,,,
2025-04-24,6.760000228881836,6.760000228881836,6.539999961853027,6.599999904632568,1332700.0,,,,,
2025-04-25,6.860000133514404,6.889999866485596,6.684999942779541,6.710000038146973,762800.0,,,,,
2025-04-28,6.960000038146973,6.96999979019165,6.820000171661377,6.849999904632568,782000.0,,,,,
2025-04-29,7.059999942779541,7.130000114440918,6.889999866485596,6.949999809265137,1049700.0,,,,,
2025-04-30,6.880000114440918,6.96999979019165,6.800000190734863,6.96999979019165,1285200.0,,,,,
2025-05-01,6.960000038146973,7.019999980926514,6.840000152587891,6.920000076293945,1265700.0,,,,,
2025-05-02,7.28000020980835,7.289999961853027,7.050000190734863,7.050000190734863,840100.0,,,,,
2025-05-05,7.300000190734863,7.425000190734863,7.179999828338623,7.239999771118164,918500.0,,,,,
2025-05-06,7.239999771118164,7.260000228881836,7.125,7.210000038146973,921800.0,,,,,
2025-05-07,7.150000095367432,7.340000152587891,7.085000038146973,7.340000152587891,848500.0,,,,,
2025-05-08,7.880000114440918,8.039999961853027,7.53000020980835,7.75,1574000.0,,,,,
2025-05-09,8.199999809265137,8.34000015258789,8.010000228881836,8.050000190734863,1991200.0,,,,,
2025-05-12,8.420000076293945,8.760000228881836,8.279999732971191,8.680000305175781,2428100.0,,,,,
2025-05-13,8.5,8.625,8.4350004196167,8.510000228881836,1533600.0,,,,,
2025-05-14,8.420000076293945,8.640000343322754,8.345000267028809,8.460000038146973,1448800.0,,,,,
2025-05-15,8.609999656677246,8.635000228881836,8.274999618530273,8.369999885559082,2020200.0,,,,,
2025-05-16,8.859999656677246,8.984999656677246,8.75,8.760000228881836,1260000.0,,,,,
2025-05-19,8.710000038146973,8.760000228881836,8.640000343322754,8.649999618530273,750500.0,,,,,
2025-05-20,8.6899995803833,8.779999732971191,8.619999885559082,8.710000038146973,1099600.0,,,,,
2025-05-21,8.270000457763672,8.595000267028809,8.234999656677246,8.5600004196167,938500.0,,,,,
2025-05-22,8.229999542236328,8.305000305175781,8.095000267028809,8.220000267028809,1376000.0,,,,,
2025-05-23,8.0600004196167,8.210000038146973,8.010000228881836,8.050000190734863,1892900.0,,,,,
2025-05-27,8.289999961853027,8.414999961853027,8.109999656677246,8.210000038146973,1679500.0,,,,,
2025-05-28,8.180000305175781,8.390000343322754,8.140000343322754,8.329999923706055,1168700.0,,,,,
2025-05-29,8.25,8.279999732971191,8.005000114440918,8.140000343322754,1683500.0,,,,,
2025-05-30,8.170000076293945,8.295000076293945,8.125,8.1899995803833,1544400.0,,,,,
2025-06-02,7.909999847412109,8.135000228881836,7.885000228881836,8.079999923706055,1079800.0,,,,,
2025-06-03,8.039999961853027,8.0649995803833,7.84499979019165,7.929999828338623,2199400.0,,,,,
2025-06-04,8.109999656677246,8.149999618530273,8.015000343322754,8.0600004196167,1253200.0,,,,,
2025-06-05,8.0,8.145000457763672,7.980000019073486,8.100000381469727,1094100.0,,,,,
2025-06-06,8.1899995803833,8.300000190734863,8.050000190734863,8.180000305175781,1460800.0,,,,,
2025-06-09,8.489999771118164,8.550000190734863,8.260000228881836,8.289999961853027,1152300.0,,,,,
2025-06-10,8.720000267028809,8.845000267028809,8.470000267028809,8.550000190734863,2012300.0,,,,,
2025-06-11,8.399999618530273,8.800000190734863,8.380000114440918,8.800000190734863,1219400.0,,,,,
2025-06-12,8.399999618530273,8.399999618530273,8.1899995803833,8.329999923706055,949900.0,,,,,
2025-06-13,7.989999771118164,8.319999694824219,7.900000095367432,8.199999809265137,1604600.0,,,,,
2025-06-16,8.109999656677246,8.119999885559082,7.96999979019165,8.119999885559082,773500.0,,,,,
2025-06-17,7.889999866485596,8.104999542236328,7.855000019073486,8.0,734300.0,,,,,
2025-06-18,7.889999866485596,8.055000305175781,7.827000141143799,7.860000133514404,840600.0,,,,,
2025-06-20,7.960000038146973,8.045000076293945,7.869999885559082,7.940000057220459,1673700.0,,,,,
2025-06-23,8.199999809265137,8.199999809265137,7.880000114440918,7.920000076293945,981400.0,,,,,
2025-06-24,8.270000457763672,8.289999961853027,8.135000228881836,8.270000457763672,714200.0,,,,,
2025-06-25,8.229999542236328,8.300000190734863,8.149999618530273,8.270000457763672,585100.0,,,,,
2025-06-26,8.359999656677246,8.4399995803833,8.199999809265137,8.300000190734863,1133400.0,,,,,
2025-06-27,8.170000076293945,8.430000305175781,8.100000381469727,8.40999984741211,3118000.0,,,,,
2025-06-30,8.140000343322754,8.220000267028809,8.071000099182129,8.210000038146973,877200.0,,,,,
2025-07-01,8.760000228881836,9.024999618530272,8.029999732971191,8.029999732971191,2106500.0,,,,,
2025-07-02,8.979999542236328,8.989999771118164,8.6899995803833,8.699999809265137,1266300.0,,,,,
2025-07-03,8.989999771118164,9.05500030517578,8.869999885559082,9.020000457763672,516200.0,,,,,
2025-07-07,8.800000190734863,9.0,8.760000228881836,8.880000114440918,798500.0,,,,,
2025-07-08,8.90999984741211,9.06999969482422,8.789999961853027,8.899999618530273,874700.0,,,,,
2025-07-09,8.979999542236328,9.005000114440918,8.744999885559082,8.9399995803833,820000.0,,,,,
2025-07-10,9.170000076293944,9.380000114440918,8.979999542236328,9.0,782400.0,,,,,
2025-07-11,9.039999961853027,9.18000030517578,9.020000457763672,9.020000457763672,591700.0,,,,,
2025-07-14,8.899999618530273,9.050000190734863,8.75,9.0,985900.0,,,,,
2025-07-15,8.539999961853027,9.020000457763672,8.529999732971191,9.0,708400.0,,,,,
2025-07-16,8.5600004196167,8.640000343322754,8.369999885559082,8.600000381469727,796900.0,,,,,
2025-07-17,8.739999771118164,8.8149995803833,8.510000228881836,8.579999923706055,851200.0,,,,,
2025-07-18,8.710000038146973,8.859999656677246,8.569999694824219,8.859999656677246,1191200.0,,,,,
