Date,Close,High,Low,Open,Volume,"('Close', 'PFSA')","('High', 'PFSA')","('Low', 'PFSA')","('Open', 'PFSA')","('Volume', 'PFSA')"
2025-07-11,2.5,5.5,2.4200000762939453,4.010000228881836,52300.0,,,,,
2025-07-14,2.0199999809265137,2.400000095367432,1.7999999523162842,2.220000028610229,1796200.0,,,,,
2025-07-15,1.4299999475479126,1.7799999713897705,1.350000023841858,1.75,1625300.0,,,,,
2025-07-16,1.25,1.4800000190734863,1.0499999523162842,1.409999966621399,1384400.0,,,,,
2025-07-17,1.1100000143051147,1.2699999809265137,1.0700000524520874,1.2000000476837158,1012400.0,,,,,
2025-07-18,1.100000023841858,1.3799999952316284,1.059999942779541,1.1100000143051147,2238600.0,,,,,
2025-07-21,0.9100000262260436,1.3300000429153442,0.8500000238418579,1.2699999809265137,7542000.0,,,,,
2025-07-22,0.7620000243186951,0.8740000128746033,0.699999988079071,0.8600000143051147,952000.0,,,,,
2025-07-23,0.800000011920929,0.8270000219345093,0.7409999966621399,0.7509999871253967,489100.0,,,,,
2025-07-24,0.7129999995231628,0.800000011920929,0.699999988079071,0.800000011920929,471900.0,,,,,
2025-07-25,0.6800000071525574,0.7599999904632568,0.6510000228881836,0.7400000095367432,318100.0,,,,,
2025-07-28,1.940000057220459,2.220000028610229,0.6700000166893005,0.7459999918937683,127971400.0,,,,,
2025-07-29,0.8759999871253967,1.2100000381469729,0.8700000047683716,1.1200000047683716,8352700.0,,,,,
2025-07-30,0.7200000286102295,0.8149999976158142,0.7059999704360962,0.7889999747276306,2736900.0,,,,,
2025-07-31,0.699999988079071,0.7599999904632568,0.6869999766349792,0.75,1418200.0,,,,,
2025-08-01,0.5870000123977661,0.6520000100135803,0.5099999904632568,0.6510000228881836,1811200.0,,,,,
2025-08-04,0.5950000286102295,0.6129999756813049,0.5429999828338623,0.5799999833106995,552500.0,,,,,
2025-08-05,0.5299999713897705,0.6100000143051147,0.5149999856948853,0.5860000252723694,702200.0,,,,,
2025-08-06,0.488999992609024,0.5249999761581421,0.4629999995231628,0.5139999985694885,662200.0,,,,,
2025-08-07,0.4699999988079071,0.4880000054836273,0.4560000002384186,0.4799999892711639,341400.0,,,,,
2025-08-08,0.4659999907016754,0.5370000004768372,0.460999995470047,0.5,664800.0,,,,,
2025-08-11,0.5,0.5860000252723694,0.4729999899864197,0.5,2148700.0,,,,,
2025-08-12,0.4900000095367431,0.5189999938011169,0.4699999988079071,0.5049999952316284,435900.0,,,,,
2025-08-13,0.5600000023841858,0.6330000162124634,0.492000013589859,0.5410000085830688,1863200.0,,,,,
2025-08-14,0.5429999828338623,0.550000011920929,0.5099999904632568,0.5350000262260437,426100.0,,,,,
2025-08-15,0.4990000128746032,0.5699999928474426,0.4799999892711639,0.5699999928474426,301000.0,,,,,
2025-08-18,0.5630000233650208,0.574999988079071,0.5149999856948853,0.5239999890327454,745300.0,,,,,
2025-08-19,0.5180000066757202,0.5600000023841858,0.5019999742507935,0.5400000214576721,346200.0,,,,,
2025-08-20,0.5180000066757202,0.5400000214576721,0.4799999892711639,0.5170000195503235,292300.0,,,,,
2025-08-21,0.4659999907016754,0.5199999809265137,0.4629999995231628,0.5189999938011169,479300.0,,,,,
2025-08-22,0.5,0.5299999713897705,0.4699999988079071,0.4699999988079071,622700.0,,,,,
2025-08-25,0.4900000095367431,0.4979999959468841,0.4699999988079071,0.4880000054836273,15560400.0,,,,,
2025-08-26,0.4300000071525574,0.6919999718666077,0.3970000147819519,0.6660000085830688,100001600.0,,,,,
2025-08-27,0.4090000092983246,0.4799999892711639,0.3970000147819519,0.4799999892711639,3970300.0,,,,,
2025-08-28,0.4099999964237213,0.4300000071525574,0.3840000033378601,0.395000010728836,1642900.0,,,,,
2025-08-29,0.4099999964237213,0.4300000071525574,0.4000000059604645,0.4050000011920929,678600.0,,,,,
2025-09-02,0.3779999911785126,0.4099999964237213,0.3709999918937683,0.4040000140666961,986200.0,,,,,
2025-09-03,0.3589999973773956,0.3989999890327453,0.3589999973773956,0.3799999952316284,579700.0,,,,,
2025-09-04,0.3310000002384186,0.356000006198883,0.3109999895095825,0.356000006198883,872000.0,,,,,
2025-09-05,0.3059999942779541,0.3300000131130218,0.3019999861717224,0.3210000097751617,654600.0,,,,,
2025-09-08,0.2879999876022339,0.3190000057220459,0.2809999883174896,0.3190000057220459,1089800.0,,,,,
2025-09-09,0.3149999976158142,0.3330000042915344,0.2800000011920929,0.2800000011920929,1135200.0,,,,,
2025-09-10,0.2649999856948852,0.3190000057220459,0.2649999856948852,0.3100000023841858,1241600.0,,,,,
2025-09-11,0.460999995470047,0.6000000238418579,0.402999997138977,0.5460000038146973,279371400.0,,,,,
2025-09-12,0.3939999938011169,0.4560000002384186,0.3600000143051147,0.4199999868869781,7957000.0,,,,,
2025-09-15,0.375,0.4320000112056732,0.375,0.4090000092983246,3529100.0,,,,,
2025-09-16,0.3459999859333038,0.3899999856948852,0.3409999907016754,0.3799999952316284,1912700.0,,,,,
2025-09-17,0.3230000138282776,0.3440000116825104,0.3089999854564667,0.3400000035762787,1919300.0,,,,,
2025-09-18,0.3400000035762787,0.3400000035762787,0.3260000050067901,0.3350000083446502,988000.0,,,,,
2025-09-19,0.3330000042915344,0.3600000143051147,0.3230000138282776,0.3529999852180481,1555700.0,,,,,
2025-09-22,0.3260000050067901,0.3400000035762787,0.3179999887943268,0.3260000050067901,949500.0,,,,,
2025-09-23,0.3289999961853027,0.3350000083446502,0.324999988079071,0.3260000050067901,505000.0,,,,,
2025-09-24,0.3109999895095825,0.3300000131130218,0.3109999895095825,0.3269999921321869,740000.0,,,,,
2025-09-25,0.3019999861717224,0.3149999976158142,0.2980000078678131,0.3149999976158142,549500.0,,,,,
2025-09-26,0.3070000112056732,0.3100000023841858,0.2899999916553497,0.3039999902248382,776600.0,,,,,
2025-09-29,0.2939999997615814,0.3030000030994415,0.2899999916553497,0.3000000119209289,855300.0,,,,,
2025-09-30,0.296999990940094,0.296999990940094,0.289000004529953,0.2939999997615814,555300.0,,,,,
2025-10-01,0.3079999983310699,0.3269999921321869,0.3000000119209289,0.3000000119209289,2221200.0,,,,,
2025-10-02,0.3260000050067901,0.3300000131130218,0.3089999854564667,0.3190000057220459,929600.0,,,,,
2025-10-03,0.3310000002384186,0.3319999873638153,0.3009999990463257,0.3300000131130218,1949700.0,,,,,
2025-10-06,0.3519999980926513,0.356000006198883,0.3310000002384186,0.3310000002384186,1289400.0,,,,,
2025-10-07,0.3350000083446502,0.3729999959468841,0.3260000050067901,0.3549999892711639,3274600.0,,,,,
2025-10-08,0.3770000040531158,0.3840000033378601,0.3300000131130218,0.3300000131130218,2996500.0,,,,,
2025-10-09,0.3379999995231628,0.3899999856948852,0.3350000083446502,0.3899999856948852,1720800.0,,,,,
2025-10-10,0.328000009059906,0.3499999940395355,0.3149999976158142,0.3449999988079071,1238200.0,,,,,
2025-10-13,0.3210000097751617,0.3499999940395355,0.3149999976158142,0.3499999940395355,997400.0,,,,,
2025-10-14,0.3070000112056732,0.31700000166893,0.2899999916553497,0.3109999895095825,1051100.0,,,,,
2025-10-15,0.3089999854564667,0.4000000059604645,0.3050000071525574,0.3199999928474426,8509900.0,,,,,
2025-10-16,0.3079999983310699,0.3210000097751617,0.2899999916553497,0.3089999854564667,1997200.0,,,,,
2025-10-17,0.296999990940094,0.3070000112056732,0.2809999883174896,0.2899999916553497,1438500.0,,,,,
2025-10-20,,,,,,0.32199999690055847,0.33000001311302185,0.2930000126361847,0.3149999976158142,1636400.0
2025-10-21,,,,,,0.3050000071525574,0.32199999690055847,0.3019999861717224,0.32199999690055847,5068800.0
2025-10-22,,,,,,0.2800000011920929,0.30000001192092896,0.25999999046325684,0.29899999499320984,3798000.0
2025-10-23,,,,,,0.27300000190734863,0.2849999964237213,0.2709999978542328,0.27900001406669617,2167200.0
2025-10-24,,,,,,0.28999999165534973,0.3059999942779541,0.2720000147819519,0.2720000147819519,4663900.0
2025-10-27,,,,,,0.29600000381469727,0.30300000309944153,0.2800000011920929,0.29499998688697815,1909700.0
2025-10-28,,,,,,0.28999999165534973,0.3140000104904175,0.2849999964237213,0.28999999165534973,14637800.0
2025-10-29,,,,,,0.28600001335144043,0.4000000059604645,0.27300000190734863,0.3799999952316284,170142000.0
2025-10-30,,,,,,0.257999986410141,0.28999999165534973,0.2460000067949295,0.2759999930858612,36401300.0
2025-10-31,,,,,,0.23899999260902405,0.2619999945163727,0.21799999475479126,0.257999986410141,10368800.0
2025-11-03,,,,,,0.1899999976158142,0.23000000417232513,0.11599999666213989,0.22300000488758087,8041600.0
2025-11-04,,,,,,0.20600000023841858,0.22100000083446503,0.1899999976158142,0.19599999487400055,15772300.0
2025-11-05,,,,,,0.18799999356269836,0.23000000417232513,0.1850000023841858,0.22699999809265137,14494900.0
2025-11-06,,,,,,0.18700000643730164,0.19499999284744263,0.17599999904632568,0.1940000057220459,4496800.0
2025-11-07,,,,,,0.18199999630451202,0.1899999976158142,0.17299999296665192,0.18299999833106995,2659700.0
2025-11-10,,,,,,0.18799999356269836,0.20000000298023224,0.1850000023841858,0.1860000044107437,2693900.0
2025-11-11,,,,,,0.1860000044107437,0.19099999964237213,0.1809999942779541,0.18799999356269836,3137100.0
2025-11-12,,,,,,0.2029999941587448,0.21299999952316284,0.18400000035762787,0.18700000643730164,10429900.0
2025-11-13,,,,,,0.19499999284744263,0.20200000703334808,0.18700000643730164,0.19900000095367432,6192000.0
2025-11-14,,,,,,0.1940000057220459,0.20499999821186066,0.18799999356269836,0.19099999964237213,6128800.0
2025-11-17,,,,,,0.17499999701976776,0.19599999487400055,0.16599999368190765,0.19200000166893005,2904700.0
2025-11-18,,,,,,0.18000000715255737,0.18799999356269836,0.16599999368190765,0.1720000058412552,1646000.0
2025-11-19,,,,,,0.16899999976158142,0.18299999833106995,0.1679999977350235,0.18000000715255737,2411600.0
2025-11-20,,,,,,0.13600000739097595,0.1599999964237213,0.13199999928474426,0.15600000321865082,7301800.0
2025-11-21,,,,,,0.1379999965429306,0.14499999582767487,0.13099999725818634,0.13600000739097595,2369300.0
2025-11-24,,,,,,0.15000000596046448,0.15600000321865082,0.13600000739097595,0.14300000667572021,12403500.0
2025-11-25,,,,,,0.15199999511241913,0.1589999943971634,0.14499999582767487,0.15199999511241913,4065500.0
2025-11-26,,,,,,0.1599999964237213,0.17499999701976776,0.14800000190734863,0.14800000190734863,9929400.0
2025-11-28,,,,,,0.16899999976158142,0.1770000010728836,0.15000000596046448,0.1589999943971634,5354100.0
2025-12-01,,,,,,0.1589999943971634,0.17499999701976776,0.15399999916553497,0.17499999701976776,6425000.0
2025-12-02,,,,,,0.17499999701976776,0.17599999904632568,0.15600000321865082,0.164000004529953,9058100.0
2025-12-03,,,,,,0.1899999976158142,0.1940000057220459,0.16300000250339508,0.1770000010728836,16110700.0
2025-12-04,,,,,,0.18199999630451202,0.20200000703334808,0.17399999499320984,0.18700000643730164,30627100.0
2025-12-05,,,,,,0.1770000010728836,0.18299999833106995,0.17299999296665192,0.17299999296665192,6140200.0
2025-12-08,,,,,,0.1979999989271164,0.20000000298023224,0.1599999964237213,0.17000000178813934,18172400.0
2025-12-09,,,,,,0.1850000023841858,0.20100000500679016,0.17599999904632568,0.1979999989271164,13298800.0
2025-12-10,,,,,,0.17499999701976776,0.1860000044107437,0.1720000058412552,0.17900000512599945,6325200.0
2025-12-11,,,,,,0.17599999904632568,0.1899999976158142,0.17599999904632568,0.18000000715255737,6388900.0
2025-12-12,,,,,,0.15299999713897705,0.17399999499320984,0.1509999930858612,0.17000000178813934,9523900.0
2025-12-15,,,,,,0.12200000137090683,0.15800000727176666,0.11800000071525574,0.15700000524520874,30475200.0
2025-12-16,,,,,,0.1120000034570694,0.12200000137090683,0.0949999988079071,0.10700000077486038,10217600.0
