Date,Close,High,Low,Open,Volume,"('Close', 'STFS')","('High', 'STFS')","('Low', 'STFS')","('Open', 'STFS')","('Volume', 'STFS')"
2025-01-17,14.800000190734863,15.800000190734863,13.4399995803833,15.390000343322754,1299700.0,,,,,
2025-01-21,13.510000228881836,15.1899995803833,13.5,14.739999771118164,2132700.0,,,,,
2025-01-22,2.640000104904175,4.099999904632568,1.7300000190734863,1.870000004768372,31866900.0,,,,,
2025-01-23,1.830000042915344,2.369999885559082,1.7799999713897705,2.369999885559082,4742200.0,,,,,
2025-01-24,1.6100000143051147,1.7799999713897705,1.4299999475479126,1.75,2913600.0,,,,,
2025-01-27,1.340000033378601,1.590000033378601,1.340000033378601,1.440000057220459,970700.0,,,,,
2025-01-28,1.3899999856948853,1.5750000476837158,1.3600000143051147,1.3799999952316284,829500.0,,,,,
2025-01-29,1.309999942779541,1.399999976158142,1.2999999523162842,1.3600000143051147,633500.0,,,,,
2025-01-30,1.0499999523162842,1.2799999713897705,1.0,1.2400000095367432,1366500.0,,,,,
2025-01-31,1.0199999809265137,1.1799999475479126,1.0199999809265137,1.0499999523162842,711700.0,,,,,
2025-02-03,0.9670000076293944,1.0460000038146973,0.9120000004768372,0.9850000143051147,815700.0,,,,,
2025-02-04,1.0099999904632568,1.0499999523162842,0.9399999976158142,0.9399999976158142,317700.0,,,,,
2025-02-05,0.9610000252723694,1.0299999713897705,0.9399999976158142,0.949999988079071,190800.0,,,,,
2025-02-06,0.9319999814033508,0.959999978542328,0.9020000100135804,0.9300000071525574,170900.0,,,,,
2025-02-07,0.8999999761581421,0.953000009059906,0.8799999952316284,0.8999999761581421,235100.0,,,,,
2025-02-10,0.912999987602234,0.912999987602234,0.8650000095367432,0.8799999952316284,178700.0,,,,,
2025-02-11,0.847000002861023,0.912999987602234,0.8209999799728394,0.8859999775886536,236700.0,,,,,
2025-02-12,0.8299999833106995,0.8669999837875366,0.8100000023841858,0.8299999833106995,117200.0,,,,,
2025-02-13,0.8669999837875366,0.8949999809265137,0.8019999861717224,0.8050000071525574,215800.0,,,,,
2025-02-14,0.8650000095367432,0.8659999966621399,0.8299999833106995,0.8399999737739563,124300.0,,,,,
2025-02-18,0.8489999771118164,0.8500000238418579,0.8009999990463257,0.8349999785423279,124000.0,,,,,
2025-02-19,0.8700000047683716,0.9100000262260436,0.8119999766349792,0.8119999766349792,145400.0,,,,,
2025-02-20,0.8899999856948853,0.9290000200271606,0.8659999966621399,0.9290000200271606,95200.0,,,,,
2025-02-21,0.8849999904632568,0.912999987602234,0.8619999885559082,0.8799999952316284,207300.0,,,,,
2025-02-24,1.0,1.0700000524520874,0.8690000176429749,0.8899999856948853,857000.0,,,,,
2025-02-25,0.925000011920929,1.0099999904632568,0.8759999871253967,0.9739999771118164,214500.0,,,,,
2025-02-26,0.8579999804496765,0.925000011920929,0.8579999804496765,0.8970000147819519,150500.0,,,,,
2025-02-27,0.8989999890327454,0.9330000281333924,0.8529999852180481,0.8529999852180481,142500.0,,,,,
2025-02-28,0.968999981880188,1.0299999713897705,0.9300000071525574,0.9300000071525574,195100.0,,,,,
2025-03-03,0.9300000071525574,0.9800000190734864,0.8619999885559082,0.9100000262260436,167500.0,,,,,
2025-03-04,0.9049999713897704,0.9259999990463256,0.8700000047683716,0.9020000100135804,204100.0,,,,,
2025-03-05,0.9399999976158142,0.9549999833106996,0.8799999952316284,0.8799999952316284,102200.0,,,,,
2025-03-06,0.9300000071525574,0.9700000286102296,0.9179999828338624,0.9179999828338624,104000.0,,,,,
2025-03-07,0.9399999976158142,0.9589999914169312,0.8939999938011169,0.9399999976158142,231600.0,,,,,
2025-03-10,0.9200000166893004,0.9390000104904176,0.8999999761581421,0.921999990940094,121200.0,,,,,
2025-03-11,0.9100000262260436,0.9200000166893004,0.8899999856948853,0.9200000166893004,13700.0,,,,,
2025-03-12,0.8999999761581421,0.9279999732971193,0.8600000143051147,0.8709999918937683,42600.0,,,,,
2025-03-13,0.9010000228881836,0.9300000071525574,0.8700000047683716,0.8700000047683716,75400.0,,,,,
2025-03-14,0.9399999976158142,1.0,0.8960000276565552,0.8960000276565552,129900.0,,,,,
2025-03-17,0.9200000166893004,0.959999978542328,0.9120000004768372,0.9120000004768372,78000.0,,,,,
2025-03-18,0.9520000219345092,0.953000009059906,0.9120000004768372,0.9300000071525574,27900.0,,,,,
2025-03-19,0.9240000247955322,0.9520000219345092,0.921999990940094,0.9359999895095824,16600.0,,,,,
2025-03-20,0.9399999976158142,0.949999988079071,0.9039999842643738,0.9200000166893004,49300.0,,,,,
2025-03-21,0.9399999976158142,0.959999978542328,0.9100000262260436,0.9300000071525574,43100.0,,,,,
2025-03-24,1.0759999752044678,1.090000033378601,0.9399999976158142,0.9610000252723694,4045700.0,,,,,
2025-03-25,1.2100000381469729,1.3200000524520874,1.0800000429153442,1.190000057220459,17526100.0,,,,,
2025-03-26,1.0700000524520874,1.1699999570846558,1.0099999904632568,1.090000033378601,992200.0,,,,,
2025-03-27,1.0499999523162842,1.100000023841858,1.0199999809265137,1.059999942779541,347000.0,,,,,
2025-03-28,0.9409999847412108,1.0,0.9200000166893004,1.0,283300.0,,,,,
2025-03-31,1.0390000343322754,1.059999942779541,0.8999999761581421,0.9200000166893004,310700.0,,,,,
2025-04-01,1.0299999713897705,1.0800000429153442,1.0,1.0399999618530271,117400.0,,,,,
2025-04-02,1.0,1.034999966621399,0.9800000190734864,1.0099999904632568,132700.0,,,,,
2025-04-03,0.9800000190734864,1.0199999809265137,0.8799999952316284,0.906000018119812,237800.0,,,,,
2025-04-04,0.9300000071525574,1.0199999809265137,0.8600000143051147,0.8600000143051147,364800.0,,,,,
2025-04-07,0.996999979019165,0.9990000128746032,0.890999972820282,0.890999972820282,66300.0,,,,,
2025-04-08,0.949999988079071,1.0299999713897705,0.9459999799728394,1.0299999713897705,72700.0,,,,,
2025-04-09,0.9120000004768372,1.0199999809265137,0.9120000004768372,0.996999979019165,114800.0,,,,,
2025-04-10,0.9179999828338624,0.9800000190734864,0.8700000047683716,0.8700000047683716,47600.0,,,,,
2025-04-11,0.949999988079071,0.9700000286102296,0.8999999761581421,0.9629999995231628,20300.0,,,,,
2025-04-14,0.9769999980926514,1.0299999713897705,0.9190000295639038,0.949999988079071,164200.0,,,,,
2025-04-15,1.0399999618530271,1.0700000524520874,0.949999988079071,0.959999978542328,111600.0,,,,,
2025-04-16,1.0199999809265137,1.0800000429153442,0.9700000286102296,0.9700000286102296,280600.0,,,,,
2025-04-17,1.0800000429153442,1.100000023841858,1.0199999809265137,1.059999942779541,212900.0,,,,,
2025-04-21,1.0499999523162842,1.1299999952316284,1.0199999809265137,1.1299999952316284,76500.0,,,,,
2025-04-22,1.1299999952316284,1.1399999856948853,0.9800000190734864,1.0499999523162842,301500.0,,,,,
2025-04-23,1.1540000438690186,1.159999966621399,1.0700000524520874,1.1399999856948853,329700.0,,,,,
2025-04-24,1.1399999856948853,1.2000000476837158,1.059999942779541,1.059999942779541,109000.0,,,,,
2025-04-25,1.159999966621399,1.2400000095367432,1.0800000429153442,1.1699999570846558,373400.0,,,,,
2025-04-28,1.1699999570846558,1.190000057220459,1.0800000429153442,1.1699999570846558,265300.0,,,,,
2025-04-29,1.2100000381469729,1.2100000381469729,1.1299999952316284,1.1330000162124634,130300.0,,,,,
2025-04-30,1.1699999570846558,1.190000057220459,1.159999966621399,1.1690000295639038,59900.0,,,,,
2025-05-01,1.2100000381469729,1.2100000381469729,1.1799999475479126,1.1799999475479126,150300.0,,,,,
2025-05-02,1.1799999475479126,1.2300000190734863,1.1399999856948853,1.190000057220459,206900.0,,,,,
2025-05-05,1.1699999570846558,1.2200000286102295,1.1399999856948853,1.1799999475479126,64200.0,,,,,
2025-05-06,1.2100000381469729,1.277999997138977,1.1100000143051147,1.1399999856948853,921400.0,,,,,
2025-05-07,1.274999976158142,1.3200000524520874,1.2059999704360962,1.2300000190734863,365200.0,,,,,
2025-05-08,1.25,1.3200000524520874,1.1699999570846558,1.25,910000.0,,,,,
2025-05-09,1.2300000190734863,1.3200000524520874,1.2000000476837158,1.253000020980835,145900.0,,,,,
2025-05-12,1.2000000476837158,1.2699999809265137,1.1950000524520874,1.2000000476837158,94800.0,,,,,
2025-05-13,1.2699999809265137,1.2799999713897705,1.1749999523162842,1.190000057220459,238400.0,,,,,
2025-05-14,1.2300000190734863,1.2999999523162842,1.2100000381469729,1.2200000286102295,120300.0,,,,,
2025-05-15,1.2599999904632568,1.2799999713897705,1.2000000476837158,1.2300000190734863,164100.0,,,,,
2025-05-16,1.3200000524520874,1.4500000476837158,1.2209999561309814,1.2599999904632568,972400.0,,,,,
2025-05-19,1.2300000190734863,1.3200000524520874,1.2100000381469729,1.2599999904632568,140600.0,,,,,
2025-05-20,1.190000057220459,1.2400000095367432,1.190000057220459,1.2400000095367432,65200.0,,,,,
2025-05-21,1.2000000476837158,1.2289999723434448,1.1299999952316284,1.1699999570846558,188600.0,,,,,
2025-05-22,1.149999976158142,1.2200000286102295,1.1399999856948853,1.159999966621399,36900.0,,,,,
2025-05-23,1.2000000476837158,1.2100000381469729,1.1200000047683716,1.1200000047683716,69200.0,,,,,
2025-05-27,1.190000057220459,1.2799999713897705,1.149999976158142,1.2200000286102295,1534600.0,,,,,
2025-05-28,1.2100000381469729,1.2200000286102295,1.1799999475479126,1.2000000476837158,288100.0,,,,,
2025-05-29,1.2100000381469729,1.2200000286102295,1.159999966621399,1.190000057220459,409500.0,,,,,
2025-05-30,1.2599999904632568,1.2799999713897705,1.1799999475479126,1.2400000095367432,582500.0,,,,,
2025-06-02,1.2899999618530271,1.309999942779541,1.2200000286102295,1.2200000286102295,264200.0,,,,,
2025-06-03,1.3200000524520874,1.340000033378601,1.2599999904632568,1.309999942779541,306700.0,,,,,
2025-06-04,1.2999999523162842,1.3799999952316284,1.2400000095367432,1.3200000524520874,1269400.0,,,,,
2025-06-05,1.2000000476837158,1.2699999809265137,1.2000000476837158,1.2400000095367432,37300.0,,,,,
2025-06-06,1.2000000476837158,1.2649999856948853,1.1799999475479126,1.25,74500.0,,,,,
2025-06-09,1.159999966621399,1.2000000476837158,1.159999966621399,1.159999966621399,43300.0,,,,,
2025-06-10,1.1399999856948853,1.1829999685287476,1.1299999952316284,1.1799999475479126,44100.0,,,,,
2025-06-11,1.149999976158142,1.2999999523162842,1.0,1.100000023841858,132200.0,,,,,
2025-06-12,1.1649999618530271,1.2000000476837158,1.090000033378601,1.090000033378601,1330800.0,,,,,
2025-06-13,1.1699999570846558,1.190000057220459,1.1100000143051147,1.1200000047683716,163200.0,,,,,
2025-06-16,1.159999966621399,1.190000057220459,1.1399999856948853,1.190000057220459,65200.0,,,,,
2025-06-17,1.1399999856948853,1.190000057220459,1.1299999952316284,1.190000057220459,453600.0,,,,,
2025-06-18,1.159999966621399,1.1799999475479126,1.1399999856948853,1.159999966621399,127300.0,,,,,
2025-06-20,1.149999976158142,1.1699999570846558,1.1269999742507937,1.1399999856948853,133700.0,,,,,
2025-06-23,1.1399999856948853,1.2400000095367432,1.100000023841858,1.149999976158142,1915100.0,,,,,
2025-06-24,1.0800000429153442,1.159999966621399,1.0499999523162842,1.1299999952316284,81900.0,,,,,
2025-06-25,1.0,1.1139999628067017,0.975000023841858,1.0499999523162842,105200.0,,,,,
2025-06-26,0.9509999752044678,1.0399999618530271,0.9509999752044678,0.9700000286102296,274500.0,,,,,
2025-06-27,1.0,1.100000023841858,0.9509999752044678,1.0160000324249268,56100.0,,,,,
2025-06-30,1.0700000524520874,1.0700000524520874,0.9700000286102296,0.9700000286102296,31300.0,,,,,
2025-07-01,1.1100000143051147,1.2400000095367432,0.9700000286102296,1.0700000524520874,1873200.0,,,,,
2025-07-02,1.059999942779541,1.1349999904632568,0.959999978542328,1.1299999952316284,1993700.0,,,,,
2025-07-03,1.1299999952316284,1.1399999856948853,1.0,1.0499999523162842,951000.0,,,,,
2025-07-07,1.2100000381469729,1.2999999523162842,1.0800000429153442,1.1299999952316284,2199400.0,,,,,
2025-07-08,1.2599999904632568,1.2899999618530271,1.2100000381469729,1.2400000095367432,142900.0,,,,,
2025-07-09,1.3600000143051147,1.3899999856948853,1.2699999809265137,1.2999999523162842,240500.0,,,,,
2025-07-10,1.2899999618530271,1.3899999856948853,1.2599999904632568,1.350000023841858,702300.0,,,,,
2025-07-11,1.350000023841858,1.378999948501587,1.2599999904632568,1.2599999904632568,185000.0,,,,,
2025-07-14,1.3600000143051147,1.3600000143051147,1.2699999809265137,1.350000023841858,574800.0,,,,,
2025-07-15,1.4299999475479126,1.4600000381469729,1.3300000429153442,1.3600000143051147,131600.0,,,,,
2025-07-16,1.5299999713897705,1.5800000429153442,1.4299999475479126,1.4600000381469729,459200.0,,,,,
2025-07-17,1.5299999713897705,1.5779999494552612,1.4199999570846558,1.4500000476837158,564600.0,,,,,
2025-07-18,1.6200000047683716,1.6449999809265137,1.5199999809265137,1.5299999713897705,178900.0,,,,,
2025-07-21,1.649999976158142,1.75,1.5299999713897705,1.6100000143051147,857900.0,,,,,
2025-07-22,1.75,1.8589999675750728,1.6100000143051147,1.7300000190734863,2607400.0,,,,,
2025-07-23,1.7799999713897705,1.7999999523162842,1.3300000429153442,1.75,3256300.0,,,,,
2025-07-24,1.8200000524520876,1.840000033378601,1.6699999570846558,1.7100000381469729,5291500.0,,,,,
2025-07-25,1.850000023841858,1.870000004768372,1.7599999904632568,1.809999942779541,1488500.0,,,,,
2025-07-28,1.809999942779541,1.919999957084656,1.7899999618530271,1.840000033378601,714000.0,,,,,
2025-07-29,1.840000033378601,1.870000004768372,1.7899999618530271,1.830000042915344,1451300.0,,,,,
2025-07-30,1.899999976158142,1.909999966621399,1.809999942779541,1.830000042915344,959500.0,,,,,
2025-07-31,2.0999999046325684,2.1700000762939453,1.8899999856948853,1.9299999475479128,8966600.0,,,,,
2025-08-01,2.119999885559082,2.150000095367432,1.9800000190734863,2.0799999237060547,1907500.0,,,,,
2025-08-04,2.180000066757202,2.200000047683716,2.069999933242798,2.140000104904175,717000.0,,,,,
2025-08-05,2.220000028610229,2.240000009536743,2.140000104904175,2.190000057220459,455700.0,,,,,
2025-08-06,2.2699999809265137,2.3399999141693115,1.4550000429153442,2.2300000190734863,4955900.0,,,,,
2025-08-07,2.380000114440918,2.430000066757202,2.2260000705718994,2.2799999713897705,298900.0,,,,,
2025-08-08,2.109999895095825,2.5999999046325684,1.909999966621399,2.400000095367432,3231900.0,,,,,
2025-08-11,2.049999952316284,2.109999895095825,1.7999999523162842,2.049999952316284,1908700.0,,,,,
2025-08-12,1.9800000190734863,2.1549999713897705,1.940000057220459,2.049999952316284,1047100.0,,,,,
2025-08-13,1.830000042915344,1.9170000553131104,1.690000057220459,1.899999976158142,2002100.0,,,,,
2025-08-14,1.909999966621399,2.059999942779541,1.7599999904632568,1.830000042915344,4189900.0,,,,,
2025-08-15,2.0199999809265137,2.049999952316284,1.875,1.919999957084656,4413200.0,,,,,
2025-08-18,1.940000057220459,2.039999961853028,1.866000056266785,1.9800000190734863,330300.0,,,,,
2025-08-19,2.069999933242798,2.2300000190734863,1.830000042915344,1.919999957084656,6823800.0,,,,,
2025-08-20,0.4350000023841858,1.940000057220459,0.3819999992847442,1.8600000143051147,16983100.0,,,,,
2025-08-21,0.2000000029802322,0.2569999992847442,0.181999996304512,0.2300000041723251,19965800.0,,,,,
2025-08-22,0.1500000059604644,0.1850000023841858,0.1449999958276748,0.1800000071525573,16111300.0,,,,,
2025-08-25,0.1490000039339065,0.1689999997615814,0.1400000005960464,0.1459999978542328,9661600.0,,,,,
2025-08-26,0.1459999978542328,0.1550000011920929,0.1340000033378601,0.1550000011920929,4110600.0,,,,,
2025-08-27,0.1480000019073486,0.1650000065565109,0.1420000046491623,0.1430000066757202,15717100.0,,,,,
2025-08-28,0.1360000073909759,0.1519999951124191,0.1340000033378601,0.1430000066757202,9192200.0,,,,,
2025-08-29,0.1480000019073486,0.1589999943971634,0.1369999945163726,0.1389999985694885,23737200.0,,,,,
2025-09-02,0.1480000019073486,0.1550000011920929,0.1369999945163726,0.1500000059604644,8848800.0,,,,,
2025-09-03,0.1400000005960464,0.1400000005960464,0.1330000013113021,0.1330000013113021,5799900.0,,,,,
2025-09-04,0.125,0.1400000005960464,0.1209999993443489,0.1379999965429306,5659000.0,,,,,
2025-09-05,0.1319999992847442,0.1330000013113021,0.123999997973442,0.125,2679700.0,,,,,
2025-09-08,0.125,0.1319999992847442,0.1159999966621398,0.1319999992847442,3601000.0,,,,,
2025-09-09,0.1490000039339065,0.1509999930858612,0.1199999973177909,0.1199999973177909,10561400.0,,,,,
2025-09-10,0.152999997138977,0.1589999943971634,0.1289999932050705,0.1319999992847442,8593600.0,,,,,
2025-09-11,0.1860000044107437,0.1870000064373016,0.1430000066757202,0.1430000066757202,13558600.0,,,,,
2025-09-12,0.1580000072717666,0.181999996304512,0.1449999958276748,0.1700000017881393,6278400.0,,,,,
2025-09-15,0.1519999951124191,0.1710000038146972,0.1459999978542328,0.1710000038146972,3606800.0,,,,,
2025-09-16,0.1570000052452087,0.1570000052452087,0.1480000019073486,0.1500000059604644,1620900.0,,,,,
2025-09-17,0.1500000059604644,0.1570000052452087,0.1430000066757202,0.1550000011920929,1590600.0,,,,,
2025-09-18,0.1599999964237213,0.163000002503395,0.1439999938011169,0.1599999964237213,4066700.0,,,,,
2025-09-19,0.163000002503395,0.1700000017881393,0.1560000032186508,0.1589999943971634,1988800.0,,,,,
2025-09-22,0.1720000058412552,0.1749999970197677,0.1580000072717666,0.1679999977350235,16237800.0,,,,,
2025-09-23,0.1669999957084655,0.1739999949932098,0.1509999930858612,0.1739999949932098,3781000.0,,,,,
2025-09-24,0.1659999936819076,0.1679999977350235,0.1570000052452087,0.1599999964237213,9869300.0,,,,,
2025-09-25,0.2060000002384185,0.25,0.1720000058412552,0.1899999976158142,51449100.0,,,,,
2025-09-26,0.2300000041723251,0.2319999933242797,0.19200000166893,0.19200000166893,12371900.0,,,,,
2025-09-29,0.210999995470047,0.2300000041723251,0.2000000029802322,0.221000000834465,5778600.0,,,,,
2025-09-30,0.1899999976158142,0.2080000042915344,0.1720000058412552,0.2080000042915344,4411600.0,,,,,
2025-10-01,0.2080000042915344,0.2150000035762787,0.1930000036954879,0.1959999948740005,6519700.0,,,,,
2025-10-02,0.2509999871253967,0.2540000081062317,0.2119999974966049,0.2119999974966049,14186500.0,,,,,
2025-10-03,0.231000006198883,0.2440000027418136,0.221000000834465,0.2399999946355819,6577900.0,,,,,
2025-10-06,0.2140000015497207,0.2280000001192093,0.2070000022649765,0.2220000028610229,4115200.0,,,,,
2025-10-07,0.210999995470047,0.2150000035762787,0.2039999961853027,0.2039999961853027,3389800.0,,,,,
2025-10-08,0.2360000014305114,0.2639999985694885,0.202000007033348,0.202000007033348,13255100.0,,,,,
2025-10-09,0.238999992609024,0.2440000027418136,0.2160000056028366,0.2160000056028366,6858800.0,,,,,
2025-10-10,0.2269999980926513,0.2440000027418136,0.2179999947547912,0.2249999940395355,4795100.0,,,,,
2025-10-13,0.2129999995231628,0.2230000048875808,0.2039999961853027,0.2129999995231628,2155600.0,,,,,
2025-10-14,0.1979999989271164,0.210999995470047,0.19200000166893,0.209999993443489,2883000.0,,,,,
2025-10-15,0.1979999989271164,0.2000000029802322,0.1679999977350235,0.1969999969005584,3197400.0,,,,,
2025-10-16,0.1790000051259994,0.1959999948740005,0.1729999929666519,0.19200000166893,2688200.0,,,,,
2025-10-17,0.1790000051259994,0.1860000044107437,0.1589999943971634,0.1800000071525573,3731300.0,,,,,
2025-10-20,,,,,,0.1940000057220459,0.23199999332427979,0.17000000178813934,0.17000000178813934,4774000.0
2025-10-21,,,,,,0.20000000298023224,0.21400000154972076,0.17800000309944153,0.1899999976158142,9341800.0
2025-10-22,,,,,,0.19699999690055847,0.22699999809265137,0.1889999955892563,0.20000000298023224,5717800.0
2025-10-23,,,,,,0.20999999344348907,0.2199999988079071,0.17000000178813934,0.17000000178813934,3978200.0
2025-10-24,,,,,,0.18299999833106995,0.20999999344348907,0.1720000058412552,0.20999999344348907,3807100.0
2025-10-27,,,,,,0.1589999943971634,0.18799999356269836,0.1459999978542328,0.18299999833106995,5509200.0
2025-10-28,,,,,,0.21400000154972076,0.21400000154972076,0.12999999523162842,0.15299999713897705,34612400.0
2025-10-29,,,,,,0.15299999713897705,0.16599999368190765,0.15000000596046448,0.15299999713897705,7149700.0
2025-10-30,,,,,,0.16099999845027924,0.17299999296665192,0.15700000524520874,0.17000000178813934,6197900.0
2025-10-31,,,,,,0.1599999964237213,0.16699999570846558,0.15600000321865082,0.16699999570846558,4080000.0
2025-11-03,,,,,,0.1679999977350235,0.16899999976158142,0.1509999930858612,0.15399999916553497,4203300.0
2025-11-04,,,,,,0.17000000178813934,0.17000000178813934,0.1509999930858612,0.1599999964237213,3374600.0
2025-11-05,,,,,,0.18199999630451202,0.18199999630451202,0.1679999977350235,0.17100000381469727,3096200.0
2025-11-06,,,,,,0.19200000166893005,0.20000000298023224,0.17499999701976776,0.1899999976158142,5904400.0
2025-11-07,,,,,,0.18000000715255737,0.19499999284744263,0.16099999845027924,0.19499999284744263,2441400.0
2025-11-10,,,,,,0.17299999296665192,0.18000000715255737,0.1679999977350235,0.17800000309944153,856600.0
